Reporting Economy,Product/Sector,Partner Economy,Year,Value,Product/Sector-reformatted,Type,Direction
Spain,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,96070,Machinery and transport equipment,merchandise,exports
Spain,SI3_AGG - MATE - Textiles,World,2015,3894,Textiles,merchandise,exports
Spain,SI3_AGG - MACL - Clothing,World,2015,11790,Clothing,merchandise,exports
Switzerland,SI3_AGG - TO - Total merchandise,World,2015,289720,Total merchandise,merchandise,exports
Switzerland,SI3_AGG - AG - Agricultural products,World,2015,9246,Agricultural products,merchandise,exports
Switzerland,SI3_AGG - MI - Fuels and mining products,World,2015,7553,Fuels and mining products,merchandise,exports
Switzerland,SI3_AGG - MAIS - Iron and steel,World,2015,1559,Iron and steel,merchandise,exports
Switzerland,SI3_AGG - MACH - Chemicals,World,2015,88015,Chemicals,merchandise,exports
Switzerland,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,41125,Machinery and transport equipment,merchandise,exports
Switzerland,SI3_AGG - MATE - Textiles,World,2015,1064,Textiles,merchandise,exports
Switzerland,SI3_AGG - MACL - Clothing,World,2015,1344,Clothing,merchandise,exports
United Kingdom,SI3_AGG - TO - Total merchandise,World,2015,465850,Total merchandise,merchandise,exports
United Kingdom,SI3_AGG - AG - Agricultural products,World,2015,31531,Agricultural products,merchandise,exports
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,2015,48340,Fuels and mining products,merchandise,exports
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,2015,7171,Iron and steel,merchandise,exports
United Kingdom,SI3_AGG - MACH - Chemicals,World,2015,76415,Chemicals,merchandise,exports
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,163997,Machinery and transport equipment,merchandise,exports
United Kingdom,SI3_AGG - MATE - Textiles,World,2015,3777,Textiles,merchandise,exports
United Kingdom,SI3_AGG - MACL - Clothing,World,2015,8804,Clothing,merchandise,exports
United States of America,SI3_AGG - TO - Total merchandise,World,2015,1502572,Total merchandise,merchandise,exports
United States of America,SI3_AGG - AG - Agricultural products,World,2015,163371,Agricultural products,merchandise,exports
United States of America,SI3_AGG - MI - Fuels and mining products,World,2015,142611,Fuels and mining products,merchandise,exports
United States of America,SI3_AGG - MAIS - Iron and steel,World,2015,16058,Iron and steel,merchandise,exports
United States of America,SI3_AGG - MACH - Chemicals,World,2015,206276,Chemicals,merchandise,exports
United States of America,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,527207,Machinery and transport equipment,merchandise,exports
United States of America,SI3_AGG - MATE - Textiles,World,2015,13935,Textiles,merchandise,exports
United States of America,SI3_AGG - MACL - Clothing,World,2015,6128,Clothing,merchandise,exports
Australia,SI3_AGG - TO - Total merchandise,World,2016,192505,Total merchandise,merchandise,exports
Australia,SI3_AGG - AG - Agricultural products,World,2016,33828,Agricultural products,merchandise,exports
Australia,SI3_AGG - MI - Fuels and mining products,World,2016,112245,Fuels and mining products,merchandise,exports
Australia,SI3_AGG - MAIS - Iron and steel,World,2016,450,Iron and steel,merchandise,exports
Australia,SI3_AGG - MACH - Chemicals,World,2016,6243,Chemicals,merchandise,exports
Australia,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,11523,Machinery and transport equipment,merchandise,exports
Australia,SI3_AGG - MATE - Textiles,World,2016,201,Textiles,merchandise,exports
Australia,SI3_AGG - MACL - Clothing,World,2016,244,Clothing,merchandise,exports
Brazil,SI3_AGG - TO - Total merchandise,World,2016,185232,Total merchandise,merchandise,exports
Brazil,SI3_AGG - AG - Agricultural products,World,2016,76904,Agricultural products,merchandise,exports
Brazil,SI3_AGG - MI - Fuels and mining products,World,2016,32758,Fuels and mining products,merchandise,exports
Brazil,SI3_AGG - MAIS - Iron and steel,World,2016,8216,Iron and steel,merchandise,exports
Brazil,SI3_AGG - MACH - Chemicals,World,2016,10852,Chemicals,merchandise,exports
Brazil,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,30504,Machinery and transport equipment,merchandise,exports
Brazil,SI3_AGG - MATE - Textiles,World,2016,793,Textiles,merchandise,exports
Brazil,SI3_AGG - MACL - Clothing,World,2016,132,Clothing,merchandise,exports
Canada,SI3_AGG - TO - Total merchandise,World,2016,389991,Total merchandise,merchandise,exports
Canada,SI3_AGG - AG - Agricultural products,World,2016,63054,Agricultural products,merchandise,exports
Canada,SI3_AGG - MI - Fuels and mining products,World,2016,87095,Fuels and mining products,merchandise,exports
Canada,SI3_AGG - MAIS - Iron and steel,World,2016,5507,Iron and steel,merchandise,exports
Canada,SI3_AGG - MACH - Chemicals,World,2016,34201,Chemicals,merchandise,exports
Canada,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,117301,Machinery and transport equipment,merchandise,exports
Canada,SI3_AGG - MATE - Textiles,World,2016,1785,Textiles,merchandise,exports
Canada,SI3_AGG - MACL - Clothing,World,2016,1315,Clothing,merchandise,exports
China,SI3_AGG - TO - Total merchandise,World,2016,2097632,Total merchandise,merchandise,exports
China,SI3_AGG - AG - Agricultural products,World,2016,75476,Agricultural products,merchandise,exports
China,SI3_AGG - MI - Fuels and mining products,World,2016,50524,Fuels and mining products,merchandise,exports
China,SI3_AGG - MAIS - Iron and steel,World,2016,55321,Iron and steel,merchandise,exports
China,SI3_AGG - MACH - Chemicals,World,2016,121846,Chemicals,merchandise,exports
China,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,985554,Machinery and transport equipment,merchandise,exports
China,SI3_AGG - MATE - Textiles,World,2016,104605,Textiles,merchandise,exports
China,SI3_AGG - MACL - Clothing,World,2016,158180,Clothing,merchandise,exports
France,SI3_AGG - TO - Total merchandise,World,2016,501179,Total merchandise,merchandise,exports
France,SI3_AGG - AG - Agricultural products,World,2016,68153,Agricultural products,merchandise,exports
France,SI3_AGG - MI - Fuels and mining products,World,2016,21994,Fuels and mining products,merchandise,exports
France,SI3_AGG - MAIS - Iron and steel,World,2016,12183,Iron and steel,merchandise,exports
France,SI3_AGG - MACH - Chemicals,World,2016,92929,Chemicals,merchandise,exports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,200031,Machinery and transport equipment,merchandise,exports
France,SI3_AGG - MATE - Textiles,World,2016,4684,Textiles,merchandise,exports
France,SI3_AGG - MACL - Clothing,World,2016,10995,Clothing,merchandise,exports
Germany,SI3_AGG - TO - Total merchandise,World,2016,1334355,Total merchandise,merchandise,exports
Germany,SI3_AGG - AG - Agricultural products,World,2016,87482,Agricultural products,merchandise,exports
Germany,SI3_AGG - MI - Fuels and mining products,World,2016,56589,Fuels and mining products,merchandise,exports
Germany,SI3_AGG - MAIS - Iron and steel,World,2016,24443,Iron and steel,merchandise,exports
Germany,SI3_AGG - MACH - Chemicals,World,2016,211960,Chemicals,merchandise,exports
Germany,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,667345,Machinery and transport equipment,merchandise,exports
Germany,SI3_AGG - MATE - Textiles,World,2016,13430,Textiles,merchandise,exports
Germany,SI3_AGG - MACL - Clothing,World,2016,17353,Clothing,merchandise,exports
India,SI3_AGG - TO - Total merchandise,World,2016,264542,Total merchandise,merchandise,exports
India,SI3_AGG - AG - Agricultural products,World,2016,33064,Agricultural products,merchandise,exports
India,SI3_AGG - MI - Fuels and mining products,World,2016,35929,Fuels and mining products,merchandise,exports
India,SI3_AGG - MAIS - Iron and steel,World,2016,8245,Iron and steel,merchandise,exports
India,SI3_AGG - MACH - Chemicals,World,2016,36689,Chemicals,merchandise,exports
India,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,43358,Machinery and transport equipment,merchandise,exports
India,SI3_AGG - MATE - Textiles,World,2016,16121,Textiles,merchandise,exports
India,SI3_AGG - MACL - Clothing,World,2016,17932,Clothing,merchandise,exports
Indonesia,SI3_AGG - TO - Total merchandise,World,2016,144490,Total merchandise,merchandise,exports
Indonesia,SI3_AGG - AG - Agricultural products,World,2016,39152,Agricultural products,merchandise,exports
Indonesia,SI3_AGG - MI - Fuels and mining products,World,2016,36179,Fuels and mining products,merchandise,exports
Indonesia,SI3_AGG - MAIS - Iron and steel,World,2016,2187,Iron and steel,merchandise,exports
Indonesia,SI3_AGG - MACH - Chemicals,World,2016,9223,Chemicals,merchandise,exports
Indonesia,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,20220,Machinery and transport equipment,merchandise,exports
Indonesia,SI3_AGG - MATE - Textiles,World,2016,4105,Textiles,merchandise,exports
Indonesia,SI3_AGG - MACL - Clothing,World,2016,7474,Clothing,merchandise,exports
Iran,SI3_AGG - TO - Total merchandise,World,2016,72903,Total merchandise,merchandise,exports
Iran,SI3_AGG - AG - Agricultural products,World,2016,6441,Agricultural products,merchandise,exports
Iran,SI3_AGG - MI - Fuels and mining products,World,2016,42403,Fuels and mining products,merchandise,exports
Iran,SI3_AGG - MAIS - Iron and steel,World,2016,2654,Iron and steel,merchandise,exports
Iran,SI3_AGG - MACH - Chemicals,World,2016,10333,Chemicals,merchandise,exports
Iran,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,1042,Machinery and transport equipment,merchandise,exports
Iran,SI3_AGG - MATE - Textiles,World,2016,976,Textiles,merchandise,exports
Iran,SI3_AGG - MACL - Clothing,World,2016,53,Clothing,merchandise,exports
Italy,SI3_AGG - TO - Total merchandise,World,2016,461737,Total merchandise,merchandise,exports
Italy,SI3_AGG - AG - Agricultural products,World,2016,44267,Agricultural products,merchandise,exports
Italy,SI3_AGG - MI - Fuels and mining products,World,2016,22102,Fuels and mining products,merchandise,exports
Italy,SI3_AGG - MAIS - Iron and steel,World,2016,16544,Iron and steel,merchandise,exports
Italy,SI3_AGG - MACH - Chemicals,World,2016,58182,Chemicals,merchandise,exports
Italy,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,169588,Machinery and transport equipment,merchandise,exports
Italy,SI3_AGG - MATE - Textiles,World,2016,11694,Textiles,merchandise,exports
Italy,SI3_AGG - MACL - Clothing,World,2016,21794,Clothing,merchandise,exports
Japan,SI3_AGG - TO - Total merchandise,World,2016,645052,Total merchandise,merchandise,exports
Japan,SI3_AGG - AG - Agricultural products,World,2016,10516,Agricultural products,merchandise,exports
Japan,SI3_AGG - MI - Fuels and mining products,World,2016,24288,Fuels and mining products,merchandise,exports
Japan,SI3_AGG - MAIS - Iron and steel,World,2016,26182,Iron and steel,merchandise,exports
Japan,SI3_AGG - MACH - Chemicals,World,2016,64317,Chemicals,merchandise,exports
Japan,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,385518,Machinery and transport equipment,merchandise,exports
Japan,SI3_AGG - MATE - Textiles,World,2016,6420,Textiles,merchandise,exports
Japan,SI3_AGG - MACL - Clothing,World,2016,602,Clothing,merchandise,exports
"Korea, Republic of",SI3_AGG - TO - Total merchandise,World,2016,495426,Total merchandise,merchandise,exports
"Korea, Republic of",SI3_AGG - AG - Agricultural products,World,2016,11195,Agricultural products,merchandise,exports
"Korea, Republic of",SI3_AGG - MI - Fuels and mining products,World,2016,37746,Fuels and mining products,merchandise,exports
"Korea, Republic of",SI3_AGG - MAIS - Iron and steel,World,2016,21302,Iron and steel,merchandise,exports
"Korea, Republic of",SI3_AGG - MACH - Chemicals,World,2016,59449,Chemicals,merchandise,exports
"Korea, Republic of",SI3_AGG - MAMT - Machinery and transport equipment,World,2016,290690,Machinery and transport equipment,merchandise,exports
"Korea, Republic of",SI3_AGG - MATE - Textiles,World,2016,10039,Textiles,merchandise,exports
"Korea, Republic of",SI3_AGG - MACL - Clothing,World,2016,2053,Clothing,merchandise,exports
Mexico,SI3_AGG - TO - Total merchandise,World,2016,373948,Total merchandise,merchandise,exports
Mexico,SI3_AGG - AG - Agricultural products,World,2016,29846,Agricultural products,merchandise,exports
Mexico,SI3_AGG - MI - Fuels and mining products,World,2016,26125,Fuels and mining products,merchandise,exports
Mexico,SI3_AGG - MAIS - Iron and steel,World,2016,2729,Iron and steel,merchandise,exports
Mexico,SI3_AGG - MACH - Chemicals,World,2016,12638,Chemicals,merchandise,exports
Mexico,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,229387,Machinery and transport equipment,merchandise,exports
Mexico,SI3_AGG - MATE - Textiles,World,2016,2369,Textiles,merchandise,exports
Mexico,SI3_AGG - MACL - Clothing,World,2016,4260,Clothing,merchandise,exports
Netherlands,SI3_AGG - TO - Total merchandise,World,2016,570606,Total merchandise,merchandise,exports
Netherlands,SI3_AGG - AG - Agricultural products,World,2016,98746,Agricultural products,merchandise,exports
Netherlands,SI3_AGG - MI - Fuels and mining products,World,2016,83207,Fuels and mining products,merchandise,exports
Netherlands,SI3_AGG - MAIS - Iron and steel,World,2016,11584,Iron and steel,merchandise,exports
Netherlands,SI3_AGG - MACH - Chemicals,World,2016,92766,Chemicals,merchandise,exports
Netherlands,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,187009,Machinery and transport equipment,merchandise,exports
Netherlands,SI3_AGG - MATE - Textiles,World,2016,5695,Textiles,merchandise,exports
Netherlands,SI3_AGG - MACL - Clothing,World,2016,9729,Clothing,merchandise,exports
Russian Federation,SI3_AGG - TO - Total merchandise,World,2016,281710,Total merchandise,merchandise,exports
Russian Federation,SI3_AGG - AG - Agricultural products,World,2016,24709,Agricultural products,merchandise,exports
Russian Federation,SI3_AGG - MI - Fuels and mining products,World,2016,163989,Fuels and mining products,merchandise,exports
Russian Federation,SI3_AGG - MAIS - Iron and steel,World,2016,14201,Iron and steel,merchandise,exports
Russian Federation,SI3_AGG - MACH - Chemicals,World,2016,17655,Chemicals,merchandise,exports
Russian Federation,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,18754,Machinery and transport equipment,merchandise,exports
Russian Federation,SI3_AGG - MATE - Textiles,World,2016,426,Textiles,merchandise,exports
Russian Federation,SI3_AGG - MACL - Clothing,World,2016,346,Clothing,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - TO - Total merchandise,World,2016,183579,Total merchandise,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - AG - Agricultural products,World,2016,3955,Agricultural products,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - MI - Fuels and mining products,World,2016,138766,Fuels and mining products,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - MAIS - Iron and steel,World,2016,821,Iron and steel,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - MACH - Chemicals,World,2016,27960,Chemicals,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - MAMT - Machinery and transport equipment,World,2016,6887,Machinery and transport equipment,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - MATE - Textiles,World,2016,347,Textiles,merchandise,exports
"Saudi Arabia, Kingdom of",SI3_AGG - MACL - Clothing,World,2016,107,Clothing,merchandise,exports
Spain,SI3_AGG - TO - Total merchandise,World,2016,289981,Total merchandise,merchandise,exports
Spain,SI3_AGG - AG - Agricultural products,World,2016,52430,Agricultural products,merchandise,exports
Spain,SI3_AGG - MI - Fuels and mining products,World,2016,24073,Fuels and mining products,merchandise,exports
Spain,SI3_AGG - MAIS - Iron and steel,World,2016,7653,Iron and steel,merchandise,exports
Spain,SI3_AGG - MACH - Chemicals,World,2016,38248,Chemicals,merchandise,exports
Spain,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,102568,Machinery and transport equipment,merchandise,exports
Spain,SI3_AGG - MATE - Textiles,World,2016,4128,Textiles,merchandise,exports
Spain,SI3_AGG - MACL - Clothing,World,2016,12827,Clothing,merchandise,exports
Switzerland,SI3_AGG - TO - Total merchandise,World,2016,302900,Total merchandise,merchandise,exports
Switzerland,SI3_AGG - AG - Agricultural products,World,2016,9198,Agricultural products,merchandise,exports
Switzerland,SI3_AGG - MI - Fuels and mining products,World,2016,6323,Fuels and mining products,merchandise,exports
Switzerland,SI3_AGG - MAIS - Iron and steel,World,2016,1468,Iron and steel,merchandise,exports
Switzerland,SI3_AGG - MACH - Chemicals,World,2016,95957,Chemicals,merchandise,exports
Switzerland,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,39697,Machinery and transport equipment,merchandise,exports
Switzerland,SI3_AGG - MATE - Textiles,World,2016,1209,Textiles,merchandise,exports
Switzerland,SI3_AGG - MACL - Clothing,World,2016,1525,Clothing,merchandise,exports
United Kingdom,SI3_AGG - TO - Total merchandise,World,2016,410856,Total merchandise,merchandise,exports
United Kingdom,SI3_AGG - AG - Agricultural products,World,2016,30554,Agricultural products,merchandise,exports
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,2016,39335,Fuels and mining products,merchandise,exports
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,2016,4935,Iron and steel,merchandise,exports
United Kingdom,SI3_AGG - MACH - Chemicals,World,2016,68425,Chemicals,merchandise,exports
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,161143,Machinery and transport equipment,merchandise,exports
United Kingdom,SI3_AGG - MATE - Textiles,World,2016,3440,Textiles,merchandise,exports
United Kingdom,SI3_AGG - MACL - Clothing,World,2016,8396,Clothing,merchandise,exports
United States of America,SI3_AGG - TO - Total merchandise,World,2016,1451011,Total merchandise,merchandise,exports
United States of America,SI3_AGG - AG - Agricultural products,World,2016,164460,Agricultural products,merchandise,exports
United States of America,SI3_AGG - MI - Fuels and mining products,World,2016,129247,Fuels and mining products,merchandise,exports
United States of America,SI3_AGG - MAIS - Iron and steel,World,2016,13569,Iron and steel,merchandise,exports
United States of America,SI3_AGG - MACH - Chemicals,World,2016,197260,Chemicals,merchandise,exports
United States of America,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,505941,Machinery and transport equipment,merchandise,exports
United States of America,SI3_AGG - MATE - Textiles,World,2016,13194,Textiles,merchandise,exports
United States of America,SI3_AGG - MACL - Clothing,World,2016,5709,Clothing,merchandise,exports
Australia,SI3_AGG - TO - Total merchandise,World,2017,231131,Total merchandise,merchandise,exports
Australia,SI3_AGG - AG - Agricultural products,World,2017,38080,Agricultural products,merchandise,exports
Australia,SI3_AGG - MI - Fuels and mining products,World,2017,145154,Fuels and mining products,merchandise,exports
Australia,SI3_AGG - MAIS - Iron and steel,World,2017,701,Iron and steel,merchandise,exports
Australia,SI3_AGG - MACH - Chemicals,World,2017,6607,Chemicals,merchandise,exports
Australia,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,11114,Machinery and transport equipment,merchandise,exports
Australia,SI3_AGG - MATE - Textiles,World,2017,210,Textiles,merchandise,exports
Australia,SI3_AGG - MACL - Clothing,World,2017,251,Clothing,merchandise,exports
Brazil,SI3_AGG - TO - Total merchandise,World,2017,217739,Total merchandise,merchandise,exports
Brazil,SI3_AGG - AG - Agricultural products,World,2017,87792,Agricultural products,merchandise,exports
Brazil,SI3_AGG - MI - Fuels and mining products,World,2017,46850,Fuels and mining products,merchandise,exports
Brazil,SI3_AGG - MAIS - Iron and steel,World,2017,11281,Iron and steel,merchandise,exports
Brazil,SI3_AGG - MACH - Chemicals,World,2017,11911,Chemicals,merchandise,exports
Brazil,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,35613,Machinery and transport equipment,merchandise,exports
Brazil,SI3_AGG - MATE - Textiles,World,2017,799,Textiles,merchandise,exports
Brazil,SI3_AGG - MACL - Clothing,World,2017,153,Clothing,merchandise,exports
Canada,SI3_AGG - TO - Total merchandise,World,2017,420665,Total merchandise,merchandise,exports
Canada,SI3_AGG - AG - Agricultural products,World,2017,66585,Agricultural products,merchandise,exports
Canada,SI3_AGG - MI - Fuels and mining products,World,2017,113210,Fuels and mining products,merchandise,exports
Canada,SI3_AGG - MAIS - Iron and steel,World,2017,6768,Iron and steel,merchandise,exports
Canada,SI3_AGG - MACH - Chemicals,World,2017,32972,Chemicals,merchandise,exports
Canada,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,117378,Machinery and transport equipment,merchandise,exports
Canada,SI3_AGG - MATE - Textiles,World,2017,1777,Textiles,merchandise,exports
Canada,SI3_AGG - MACL - Clothing,World,2017,1463,Clothing,merchandise,exports
China,SI3_AGG - TO - Total merchandise,World,2017,2263346,Total merchandise,merchandise,exports
China,SI3_AGG - AG - Agricultural products,World,2017,78438,Agricultural products,merchandise,exports
China,SI3_AGG - MI - Fuels and mining products,World,2017,62657,Fuels and mining products,merchandise,exports
China,SI3_AGG - MAIS - Iron and steel,World,2017,55756,Iron and steel,merchandise,exports
China,SI3_AGG - MACH - Chemicals,World,2017,141230,Chemicals,merchandise,exports
China,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,1085569,Machinery and transport equipment,merchandise,exports
China,SI3_AGG - MATE - Textiles,World,2017,109595,Textiles,merchandise,exports
China,SI3_AGG - MACL - Clothing,World,2017,157464,Clothing,merchandise,exports
France,SI3_AGG - TO - Total merchandise,World,2017,535298,Total merchandise,merchandise,exports
France,SI3_AGG - AG - Agricultural products,World,2017,72460,Agricultural products,merchandise,exports
France,SI3_AGG - MI - Fuels and mining products,World,2017,27599,Fuels and mining products,merchandise,exports
France,SI3_AGG - MAIS - Iron and steel,World,2017,14722,Iron and steel,merchandise,exports
France,SI3_AGG - MACH - Chemicals,World,2017,100800,Chemicals,merchandise,exports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,208949,Machinery and transport equipment,merchandise,exports
France,SI3_AGG - MATE - Textiles,World,2017,4748,Textiles,merchandise,exports
France,SI3_AGG - MACL - Clothing,World,2017,11776,Clothing,merchandise,exports
Germany,SI3_AGG - TO - Total merchandise,World,2017,1448191,Total merchandise,merchandise,exports
Germany,SI3_AGG - AG - Agricultural products,World,2017,92999,Agricultural products,merchandise,exports
Germany,SI3_AGG - MI - Fuels and mining products,World,2017,65876,Fuels and mining products,merchandise,exports
Germany,SI3_AGG - MAIS - Iron and steel,World,2017,29071,Iron and steel,merchandise,exports
Germany,SI3_AGG - MACH - Chemicals,World,2017,233452,Chemicals,merchandise,exports
Germany,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,723080,Machinery and transport equipment,merchandise,exports
Germany,SI3_AGG - MATE - Textiles,World,2017,14117,Textiles,merchandise,exports
Germany,SI3_AGG - MACL - Clothing,World,2017,21084,Clothing,merchandise,exports
India,SI3_AGG - TO - Total merchandise,World,2017,299241,Total merchandise,merchandise,exports
India,SI3_AGG - AG - Agricultural products,World,2017,38833,Agricultural products,merchandise,exports
India,SI3_AGG - MI - Fuels and mining products,World,2017,47674,Fuels and mining products,merchandise,exports
India,SI3_AGG - MAIS - Iron and steel,World,2017,13905,Iron and steel,merchandise,exports
India,SI3_AGG - MACH - Chemicals,World,2017,40916,Chemicals,merchandise,exports
India,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,49071,Machinery and transport equipment,merchandise,exports
India,SI3_AGG - MATE - Textiles,World,2017,17078,Textiles,merchandise,exports
India,SI3_AGG - MACL - Clothing,World,2017,18313,Clothing,merchandise,exports
Indonesia,SI3_AGG - TO - Total merchandise,World,2017,168811,Total merchandise,merchandise,exports
Indonesia,SI3_AGG - AG - Agricultural products,World,2017,49293,Agricultural products,merchandise,exports
Indonesia,SI3_AGG - MI - Fuels and mining products,World,2017,46917,Fuels and mining products,merchandise,exports
Indonesia,SI3_AGG - MAIS - Iron and steel,World,2017,3752,Iron and steel,merchandise,exports
Indonesia,SI3_AGG - MACH - Chemicals,World,2017,9708,Chemicals,merchandise,exports
Indonesia,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,21566,Machinery and transport equipment,merchandise,exports
Indonesia,SI3_AGG - MATE - Textiles,World,2017,4043,Textiles,merchandise,exports
Indonesia,SI3_AGG - MACL - Clothing,World,2017,8214,Clothing,merchandise,exports
Iran,SI3_AGG - TO - Total merchandise,World,2017,92764,Total merchandise,merchandise,exports
Iran,SI3_AGG - AG - Agricultural products,World,2017,6349,Agricultural products,merchandise,exports
Iran,SI3_AGG - MI - Fuels and mining products,World,2017,54369,Fuels and mining products,merchandise,exports
Iran,SI3_AGG - MAIS - Iron and steel,World,2017,2957,Iron and steel,merchandise,exports
Iran,SI3_AGG - MACH - Chemicals,World,2017,10830,Chemicals,merchandise,exports
Iran,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,1096,Machinery and transport equipment,merchandise,exports
Iran,SI3_AGG - MATE - Textiles,World,2017,1050,Textiles,merchandise,exports
Iran,SI3_AGG - MACL - Clothing,World,2017,59,Clothing,merchandise,exports
Italy,SI3_AGG - TO - Total merchandise,World,2017,507418,Total merchandise,merchandise,exports
Italy,SI3_AGG - AG - Agricultural products,World,2017,48555,Agricultural products,merchandise,exports
Italy,SI3_AGG - MI - Fuels and mining products,World,2017,28401,Fuels and mining products,merchandise,exports
Italy,SI3_AGG - MAIS - Iron and steel,World,2017,19436,Iron and steel,merchandise,exports
Italy,SI3_AGG - MACH - Chemicals,World,2017,66304,Chemicals,merchandise,exports
Italy,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,183853,Machinery and transport equipment,merchandise,exports
Italy,SI3_AGG - MATE - Textiles,World,2017,12082,Textiles,merchandise,exports
Italy,SI3_AGG - MACL - Clothing,World,2017,23383,Clothing,merchandise,exports
Japan,SI3_AGG - TO - Total merchandise,World,2017,698329,Total merchandise,merchandise,exports
Japan,SI3_AGG - AG - Agricultural products,World,2017,11031,Agricultural products,merchandise,exports
Japan,SI3_AGG - MI - Fuels and mining products,World,2017,28299,Fuels and mining products,merchandise,exports
Japan,SI3_AGG - MAIS - Iron and steel,World,2017,29289,Iron and steel,merchandise,exports
Japan,SI3_AGG - MACH - Chemicals,World,2017,71433,Chemicals,merchandise,exports
Japan,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,410704,Machinery and transport equipment,merchandise,exports
Japan,SI3_AGG - MATE - Textiles,World,2017,6523,Textiles,merchandise,exports
Japan,SI3_AGG - MACL - Clothing,World,2017,592,Clothing,merchandise,exports
"Korea, Republic of",SI3_AGG - TO - Total merchandise,World,2017,573694,Total merchandise,merchandise,exports
"Korea, Republic of",SI3_AGG - AG - Agricultural products,World,2017,12807,Agricultural products,merchandise,exports
"Korea, Republic of",SI3_AGG - MI - Fuels and mining products,World,2017,48155,Fuels and mining products,merchandise,exports
"Korea, Republic of",SI3_AGG - MAIS - Iron and steel,World,2017,25983,Iron and steel,merchandise,exports
"Korea, Republic of",SI3_AGG - MACH - Chemicals,World,2017,70500,Chemicals,merchandise,exports
"Korea, Republic of",SI3_AGG - MAMT - Machinery and transport equipment,World,2017,339013,Machinery and transport equipment,merchandise,exports
"Korea, Republic of",SI3_AGG - MATE - Textiles,World,2017,9855,Textiles,merchandise,exports
"Korea, Republic of",SI3_AGG - MACL - Clothing,World,2017,2026,Clothing,merchandise,exports
Mexico,SI3_AGG - TO - Total merchandise,World,2017,409433,Total merchandise,merchandise,exports
Mexico,SI3_AGG - AG - Agricultural products,World,2017,33704,Agricultural products,merchandise,exports
Mexico,SI3_AGG - MI - Fuels and mining products,World,2017,31682,Fuels and mining products,merchandise,exports
Mexico,SI3_AGG - MAIS - Iron and steel,World,2017,3523,Iron and steel,merchandise,exports
Mexico,SI3_AGG - MACH - Chemicals,World,2017,13175,Chemicals,merchandise,exports
Mexico,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,251701,Machinery and transport equipment,merchandise,exports
Mexico,SI3_AGG - MATE - Textiles,World,2017,2535,Textiles,merchandise,exports
Mexico,SI3_AGG - MACL - Clothing,World,2017,4087,Clothing,merchandise,exports
Netherlands,SI3_AGG - TO - Total merchandise,World,2017,652065,Total merchandise,merchandise,exports
Netherlands,SI3_AGG - AG - Agricultural products,World,2017,106591,Agricultural products,merchandise,exports
Netherlands,SI3_AGG - MI - Fuels and mining products,World,2017,105750,Fuels and mining products,merchandise,exports
Netherlands,SI3_AGG - MAIS - Iron and steel,World,2017,13860,Iron and steel,merchandise,exports
