Reporting Economy,Product/Sector,Partner Economy,Year,Value,Product/Sector-reformatted,Type,Direction
Iran,BOP6 - SD - Travel,World,2014,3841.0,Travel,services,exports
Iran,BOP6 - SOX1 - Other commercial services,World,2014,1817.0,Other commercial services,services,exports
Iran,BOP6 - S - Memo item: Total services,World,2014,10572.0,Memo item: Total services,services,exports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2014,3253.0,Manufacturing services on physical inputs owned by others,services,exports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,536.0,Maintenance and repair services n.i.e.,services,exports
Italy,BOP6 - SC - Transport,World,2014,15690.0,Transport,services,exports
Italy,BOP6 - SD - Travel,World,2014,45489.0,Travel,services,exports
Italy,BOP6 - SOX1 - Other commercial services,World,2014,48650.0,Other commercial services,services,exports
Italy,BOP6 - S - Memo item: Total services,World,2014,114399.0,Memo item: Total services,services,exports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2014,291.0,Manufacturing services on physical inputs owned by others,services,exports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,1994.0,Maintenance and repair services n.i.e.,services,exports
Japan,BOP6 - SC - Transport,World,2014,39592.0,Transport,services,exports
Japan,BOP6 - SD - Travel,World,2014,18854.0,Travel,services,exports
Japan,BOP6 - SOX1 - Other commercial services,World,2014,98606.0,Other commercial services,services,exports
Japan,BOP6 - S - Memo item: Total services,World,2014,163790.0,Memo item: Total services,services,exports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2014,3048.0,Manufacturing services on physical inputs owned by others,services,exports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,120.0,Maintenance and repair services n.i.e.,services,exports
"Korea, Republic of",BOP6 - SC - Transport,World,2014,38138.0,Transport,services,exports
"Korea, Republic of",BOP6 - SD - Travel,World,2014,17460.0,Travel,services,exports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2014,51993.0,Other commercial services,services,exports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2014,111902.0,Memo item: Total services,services,exports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,0.0,Maintenance and repair services n.i.e.,services,exports
Mexico,BOP6 - SC - Transport,World,2014,867.0,Transport,services,exports
Mexico,BOP6 - SD - Travel,World,2014,16208.0,Travel,services,exports
Mexico,BOP6 - SOX1 - Other commercial services,World,2014,3964.0,Other commercial services,services,exports
Mexico,BOP6 - S - Memo item: Total services,World,2014,21182.0,Memo item: Total services,services,exports
Netherlands,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2014,6868.0,Manufacturing services on physical inputs owned by others,services,exports
Netherlands,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,2527.0,Maintenance and repair services n.i.e.,services,exports
Netherlands,BOP6 - SC - Transport,World,2014,41344.0,Transport,services,exports
Netherlands,BOP6 - SD - Travel,World,2014,14732.0,Travel,services,exports
Netherlands,BOP6 - SOX1 - Other commercial services,World,2014,138724.0,Other commercial services,services,exports
Netherlands,BOP6 - S - Memo item: Total services,World,2014,206329.0,Memo item: Total services,services,exports
Russian Federation,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2014,1531.0,Manufacturing services on physical inputs owned by others,services,exports
Russian Federation,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,1677.0,Maintenance and repair services n.i.e.,services,exports
Russian Federation,BOP6 - SC - Transport,World,2014,20542.0,Transport,services,exports
Russian Federation,BOP6 - SD - Travel,World,2014,11759.0,Travel,services,exports
Russian Federation,BOP6 - SOX1 - Other commercial services,World,2014,29309.0,Other commercial services,services,exports
Russian Federation,BOP6 - S - Memo item: Total services,World,2014,65745.0,Memo item: Total services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SC - Transport,World,2014,2886.0,Transport,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SD - Travel,World,2014,8238.0,Travel,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SOX1 - Other commercial services,World,2014,837.0,Other commercial services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - S - Memo item: Total services,World,2014,12516.0,Memo item: Total services,services,exports
Spain,BOP6 - SC - Transport,World,2014,15336.0,Transport,services,exports
Spain,BOP6 - SD - Travel,World,2014,71584.0,Travel,services,exports
Spain,BOP6 - SOX1 - Other commercial services,World,2014,50049.0,Other commercial services,services,exports
Spain,BOP6 - S - Memo item: Total services,World,2014,137634.0,Memo item: Total services,services,exports
Switzerland,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2014,1276.0,Manufacturing services on physical inputs owned by others,services,exports
Switzerland,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,3872.0,Maintenance and repair services n.i.e.,services,exports
Switzerland,BOP6 - SC - Transport,World,2014,15846.0,Transport,services,exports
Switzerland,BOP6 - SD - Travel,World,2014,17768.0,Travel,services,exports
Switzerland,BOP6 - SOX1 - Other commercial services,World,2014,87025.0,Other commercial services,services,exports
Switzerland,BOP6 - S - Memo item: Total services,World,2014,127525.0,Memo item: Total services,services,exports
United Kingdom,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2014,3455.0,Manufacturing services on physical inputs owned by others,services,exports
United Kingdom,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,3860.0,Maintenance and repair services n.i.e.,services,exports
United Kingdom,BOP6 - SC - Transport,World,2014,35769.0,Transport,services,exports
United Kingdom,BOP6 - SD - Travel,World,2014,52553.0,Travel,services,exports
United Kingdom,BOP6 - SOX1 - Other commercial services,World,2014,288770.0,Other commercial services,services,exports
United Kingdom,BOP6 - S - Memo item: Total services,World,2014,388777.0,Memo item: Total services,services,exports
United States of America,BOP6 - SB - Maintenance and repair services n.i.e.,World,2014,17978.0,Maintenance and repair services n.i.e.,services,exports
United States of America,BOP6 - SC - Transport,World,2014,90687.0,Transport,services,exports
United States of America,BOP6 - SD - Travel,World,2014,180265.0,Travel,services,exports
United States of America,BOP6 - SOX1 - Other commercial services,World,2014,448428.0,Other commercial services,services,exports
United States of America,BOP6 - S - Memo item: Total services,World,2014,757051.0,Memo item: Total services,services,exports
Australia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,11.0,Manufacturing services on physical inputs owned by others,services,exports
Australia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,62.0,Maintenance and repair services n.i.e.,services,exports
Australia,BOP6 - SC - Transport,World,2015,5076.0,Transport,services,exports
Australia,BOP6 - SD - Travel,World,2015,34246.0,Travel,services,exports
Australia,BOP6 - SOX1 - Other commercial services,World,2015,14696.0,Other commercial services,services,exports
Australia,BOP6 - S - Memo item: Total services,World,2015,54871.0,Memo item: Total services,services,exports
Brazil,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,3.0,Manufacturing services on physical inputs owned by others,services,exports
Brazil,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,446.0,Maintenance and repair services n.i.e.,services,exports
Brazil,BOP6 - SC - Transport,World,2015,4920.0,Transport,services,exports
Brazil,BOP6 - SD - Travel,World,2015,5844.0,Travel,services,exports
Brazil,BOP6 - SOX1 - Other commercial services,World,2015,21770.0,Other commercial services,services,exports
Brazil,BOP6 - S - Memo item: Total services,World,2015,33772.0,Memo item: Total services,services,exports
Canada,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,1642.0,Maintenance and repair services n.i.e.,services,exports
Canada,BOP6 - SC - Transport,World,2015,12165.0,Transport,services,exports
Canada,BOP6 - SD - Travel,World,2015,20329.0,Travel,services,exports
Canada,BOP6 - SOX1 - Other commercial services,World,2015,49597.0,Other commercial services,services,exports
Canada,BOP6 - S - Memo item: Total services,World,2015,84956.0,Memo item: Total services,services,exports
China,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,20436.0,Manufacturing services on physical inputs owned by others,services,exports
China,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,3605.0,Maintenance and repair services n.i.e.,services,exports
China,BOP6 - SC - Transport,World,2015,38594.0,Transport,services,exports
China,BOP6 - SD - Travel,World,2015,44969.0,Travel,services,exports
China,BOP6 - SOX1 - Other commercial services,World,2015,109966.0,Other commercial services,services,exports
China,BOP6 - S - Memo item: Total services,World,2015,218634.0,Memo item: Total services,services,exports
France,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,8762.0,Manufacturing services on physical inputs owned by others,services,exports
France,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,7263.0,Maintenance and repair services n.i.e.,services,exports
France,BOP6 - SC - Transport,World,2015,41876.0,Transport,services,exports
France,BOP6 - SD - Travel,World,2015,58343.0,Travel,services,exports
France,BOP6 - SOX1 - Other commercial services,World,2015,138697.0,Other commercial services,services,exports
France,BOP6 - S - Memo item: Total services,World,2015,255711.0,Memo item: Total services,services,exports
Germany,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,7379.0,Manufacturing services on physical inputs owned by others,services,exports
Germany,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,7839.0,Maintenance and repair services n.i.e.,services,exports
Germany,BOP6 - SC - Transport,World,2015,56557.0,Transport,services,exports
Germany,BOP6 - SD - Travel,World,2015,36908.0,Travel,services,exports
Germany,BOP6 - SOX1 - Other commercial services,World,2015,166922.0,Other commercial services,services,exports
Germany,BOP6 - S - Memo item: Total services,World,2015,280657.0,Memo item: Total services,services,exports
India,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,167.0,Manufacturing services on physical inputs owned by others,services,exports
India,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,158.0,Maintenance and repair services n.i.e.,services,exports
India,BOP6 - SC - Transport,World,2015,14319.0,Transport,services,exports
India,BOP6 - SD - Travel,World,2015,21013.0,Travel,services,exports
India,BOP6 - SOX1 - Other commercial services,World,2015,120061.0,Other commercial services,services,exports
India,BOP6 - S - Memo item: Total services,World,2015,156278.0,Memo item: Total services,services,exports
Indonesia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,356.0,Manufacturing services on physical inputs owned by others,services,exports
Indonesia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,284.0,Maintenance and repair services n.i.e.,services,exports
Indonesia,BOP6 - SC - Transport,World,2015,3456.0,Transport,services,exports
Indonesia,BOP6 - SD - Travel,World,2015,10761.0,Travel,services,exports
Indonesia,BOP6 - SOX1 - Other commercial services,World,2015,6733.0,Other commercial services,services,exports
Indonesia,BOP6 - S - Memo item: Total services,World,2015,22221.0,Memo item: Total services,services,exports
Iran,BOP6 - SC - Transport,World,2015,3930.0,Transport,services,exports
Iran,BOP6 - SD - Travel,World,2015,4388.0,Travel,services,exports
Iran,BOP6 - SOX1 - Other commercial services,World,2015,2522.0,Other commercial services,services,exports
Iran,BOP6 - S - Memo item: Total services,World,2015,11085.0,Memo item: Total services,services,exports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,2813.0,Manufacturing services on physical inputs owned by others,services,exports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,621.0,Maintenance and repair services n.i.e.,services,exports
Italy,BOP6 - SC - Transport,World,2015,14181.0,Transport,services,exports
Italy,BOP6 - SD - Travel,World,2015,39450.0,Travel,services,exports
Italy,BOP6 - SOX1 - Other commercial services,World,2015,40430.0,Other commercial services,services,exports
Italy,BOP6 - S - Memo item: Total services,World,2015,98364.0,Memo item: Total services,services,exports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,235.0,Manufacturing services on physical inputs owned by others,services,exports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,675.0,Maintenance and repair services n.i.e.,services,exports
Japan,BOP6 - SC - Transport,World,2015,35393.0,Transport,services,exports
Japan,BOP6 - SD - Travel,World,2015,24982.0,Travel,services,exports
Japan,BOP6 - SOX1 - Other commercial services,World,2015,97016.0,Other commercial services,services,exports
Japan,BOP6 - S - Memo item: Total services,World,2015,162637.0,Memo item: Total services,services,exports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,2587.0,Manufacturing services on physical inputs owned by others,services,exports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,321.0,Maintenance and repair services n.i.e.,services,exports
"Korea, Republic of",BOP6 - SC - Transport,World,2015,34144.0,Transport,services,exports
"Korea, Republic of",BOP6 - SD - Travel,World,2015,14798.0,Travel,services,exports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2015,44593.0,Other commercial services,services,exports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2015,97499.0,Memo item: Total services,services,exports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,0.0,Maintenance and repair services n.i.e.,services,exports
Mexico,BOP6 - SC - Transport,World,2015,1428.0,Transport,services,exports
Mexico,BOP6 - SD - Travel,World,2015,17734.0,Travel,services,exports
Mexico,BOP6 - SOX1 - Other commercial services,World,2015,3572.0,Other commercial services,services,exports
Mexico,BOP6 - S - Memo item: Total services,World,2015,22903.0,Memo item: Total services,services,exports
Netherlands,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,6130.0,Manufacturing services on physical inputs owned by others,services,exports
Netherlands,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,2286.0,Maintenance and repair services n.i.e.,services,exports
Netherlands,BOP6 - SC - Transport,World,2015,35385.0,Transport,services,exports
Netherlands,BOP6 - SD - Travel,World,2015,13861.0,Travel,services,exports
Netherlands,BOP6 - SOX1 - Other commercial services,World,2015,138268.0,Other commercial services,services,exports
Netherlands,BOP6 - S - Memo item: Total services,World,2015,197861.0,Memo item: Total services,services,exports
Russian Federation,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,1024.0,Manufacturing services on physical inputs owned by others,services,exports
Russian Federation,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,1596.0,Maintenance and repair services n.i.e.,services,exports
Russian Federation,BOP6 - SC - Transport,World,2015,16640.0,Transport,services,exports
Russian Federation,BOP6 - SD - Travel,World,2015,8420.0,Travel,services,exports
Russian Federation,BOP6 - SOX1 - Other commercial services,World,2015,23130.0,Other commercial services,services,exports
Russian Federation,BOP6 - S - Memo item: Total services,World,2015,51616.0,Memo item: Total services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SC - Transport,World,2015,2853.0,Transport,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SD - Travel,World,2015,10130.0,Travel,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SOX1 - Other commercial services,World,2015,825.0,Other commercial services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - S - Memo item: Total services,World,2015,14474.0,Memo item: Total services,services,exports
Spain,BOP6 - SC - Transport,World,2015,13941.0,Transport,services,exports
Spain,BOP6 - SD - Travel,World,2015,62476.0,Travel,services,exports
Spain,BOP6 - SOX1 - Other commercial services,World,2015,44484.0,Other commercial services,services,exports
Spain,BOP6 - S - Memo item: Total services,World,2015,121511.0,Memo item: Total services,services,exports
Switzerland,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,1326.0,Manufacturing services on physical inputs owned by others,services,exports
Switzerland,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,3829.0,Maintenance and repair services n.i.e.,services,exports
Switzerland,BOP6 - SC - Transport,World,2015,13048.0,Transport,services,exports
Switzerland,BOP6 - SD - Travel,World,2015,16929.0,Travel,services,exports
Switzerland,BOP6 - SOX1 - Other commercial services,World,2015,84881.0,Other commercial services,services,exports
Switzerland,BOP6 - S - Memo item: Total services,World,2015,121894.0,Memo item: Total services,services,exports
United Kingdom,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2015,3425.0,Manufacturing services on physical inputs owned by others,services,exports
United Kingdom,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,3735.0,Maintenance and repair services n.i.e.,services,exports
United Kingdom,BOP6 - SC - Transport,World,2015,32922.0,Transport,services,exports
United Kingdom,BOP6 - SD - Travel,World,2015,51856.0,Travel,services,exports
United Kingdom,BOP6 - SOX1 - Other commercial services,World,2015,273257.0,Other commercial services,services,exports
United Kingdom,BOP6 - S - Memo item: Total services,World,2015,369229.0,Memo item: Total services,services,exports
United States of America,BOP6 - SB - Maintenance and repair services n.i.e.,World,2015,19847.0,Maintenance and repair services n.i.e.,services,exports
United States of America,BOP6 - SC - Transport,World,2015,84434.0,Transport,services,exports
United States of America,BOP6 - SD - Travel,World,2015,192602.0,Travel,services,exports
United States of America,BOP6 - SOX1 - Other commercial services,World,2015,451690.0,Other commercial services,services,exports
United States of America,BOP6 - S - Memo item: Total services,World,2015,768660.0,Memo item: Total services,services,exports
Australia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,16.0,Manufacturing services on physical inputs owned by others,services,exports
Australia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,48.0,Maintenance and repair services n.i.e.,services,exports
Australia,BOP6 - SC - Transport,World,2016,5384.0,Transport,services,exports
Australia,BOP6 - SD - Travel,World,2016,37040.0,Travel,services,exports
Australia,BOP6 - SOX1 - Other commercial services,World,2016,14729.0,Other commercial services,services,exports
Australia,BOP6 - S - Memo item: Total services,World,2016,58029.0,Memo item: Total services,services,exports
Brazil,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,6.0,Manufacturing services on physical inputs owned by others,services,exports
Brazil,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,365.0,Maintenance and repair services n.i.e.,services,exports
Brazil,BOP6 - SC - Transport,World,2016,5009.0,Transport,services,exports
Brazil,BOP6 - SD - Travel,World,2016,6024.0,Travel,services,exports
Brazil,BOP6 - SOX1 - Other commercial services,World,2016,21116.0,Other commercial services,services,exports
Brazil,BOP6 - S - Memo item: Total services,World,2016,33252.0,Memo item: Total services,services,exports
Canada,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,1583.0,Maintenance and repair services n.i.e.,services,exports
Canada,BOP6 - SC - Transport,World,2016,12309.0,Transport,services,exports
Canada,BOP6 - SD - Travel,World,2016,22602.0,Travel,services,exports
Canada,BOP6 - SOX1 - Other commercial services,World,2016,49648.0,Other commercial services,services,exports
Canada,BOP6 - S - Memo item: Total services,World,2016,87350.0,Memo item: Total services,services,exports
China,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,18627.0,Manufacturing services on physical inputs owned by others,services,exports
China,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,5046.0,Maintenance and repair services n.i.e.,services,exports
China,BOP6 - SC - Transport,World,2016,33827.0,Transport,services,exports
China,BOP6 - SD - Travel,World,2016,44426.0,Travel,services,exports
China,BOP6 - SOX1 - Other commercial services,World,2016,106394.0,Other commercial services,services,exports
China,BOP6 - S - Memo item: Total services,World,2016,209529.0,Memo item: Total services,services,exports
France,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,8464.0,Manufacturing services on physical inputs owned by others,services,exports
France,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,7742.0,Maintenance and repair services n.i.e.,services,exports
France,BOP6 - SC - Transport,World,2016,40305.0,Transport,services,exports
France,BOP6 - SD - Travel,World,2016,55161.0,Travel,services,exports
France,BOP6 - SOX1 - Other commercial services,World,2016,146782.0,Other commercial services,services,exports
France,BOP6 - S - Memo item: Total services,World,2016,259179.0,Memo item: Total services,services,exports
Germany,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,7658.0,Manufacturing services on physical inputs owned by others,services,exports
Germany,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,8754.0,Maintenance and repair services n.i.e.,services,exports
Germany,BOP6 - SC - Transport,World,2016,55238.0,Transport,services,exports
Germany,BOP6 - SD - Travel,World,2016,37455.0,Travel,services,exports
Germany,BOP6 - SOX1 - Other commercial services,World,2016,179514.0,Other commercial services,services,exports
Germany,BOP6 - S - Memo item: Total services,World,2016,293446.0,Memo item: Total services,services,exports
India,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,131.0,Manufacturing services on physical inputs owned by others,services,exports
India,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,145.0,Maintenance and repair services n.i.e.,services,exports
India,BOP6 - SC - Transport,World,2016,15176.0,Transport,services,exports
India,BOP6 - SD - Travel,World,2016,22427.0,Travel,services,exports
India,BOP6 - SOX1 - Other commercial services,World,2016,123355.0,Other commercial services,services,exports
India,BOP6 - S - Memo item: Total services,World,2016,161819.0,Memo item: Total services,services,exports
Indonesia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,351.0,Manufacturing services on physical inputs owned by others,services,exports
Indonesia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,411.0,Maintenance and repair services n.i.e.,services,exports
Indonesia,BOP6 - SC - Transport,World,2016,3572.0,Transport,services,exports
Indonesia,BOP6 - SD - Travel,World,2016,11206.0,Travel,services,exports
Indonesia,BOP6 - SOX1 - Other commercial services,World,2016,7106.0,Other commercial services,services,exports
Indonesia,BOP6 - S - Memo item: Total services,World,2016,23324.0,Memo item: Total services,services,exports
Iran,BOP6 - SC - Transport,World,2016,4366.0,Transport,services,exports
Iran,BOP6 - SD - Travel,World,2016,4248.0,Travel,services,exports
Iran,BOP6 - SOX1 - Other commercial services,World,2016,1564.0,Other commercial services,services,exports
Iran,BOP6 - S - Memo item: Total services,World,2016,10435.0,Memo item: Total services,services,exports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,2662.0,Manufacturing services on physical inputs owned by others,services,exports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,772.0,Maintenance and repair services n.i.e.,services,exports
Italy,BOP6 - SC - Transport,World,2016,13917.0,Transport,services,exports
Italy,BOP6 - SD - Travel,World,2016,40246.0,Travel,services,exports
Italy,BOP6 - SOX1 - Other commercial services,World,2016,42505.0,Other commercial services,services,exports
Italy,BOP6 - S - Memo item: Total services,World,2016,100921.0,Memo item: Total services,services,exports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,762.0,Manufacturing services on physical inputs owned by others,services,exports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,961.0,Maintenance and repair services n.i.e.,services,exports
Japan,BOP6 - SC - Transport,World,2016,31705.0,Transport,services,exports
Japan,BOP6 - SD - Travel,World,2016,30679.0,Travel,services,exports
Japan,BOP6 - SOX1 - Other commercial services,World,2016,106552.0,Other commercial services,services,exports
Japan,BOP6 - S - Memo item: Total services,World,2016,175807.0,Memo item: Total services,services,exports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,2427.0,Manufacturing services on physical inputs owned by others,services,exports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,332.0,Maintenance and repair services n.i.e.,services,exports
"Korea, Republic of",BOP6 - SC - Transport,World,2016,27427.0,Transport,services,exports
"Korea, Republic of",BOP6 - SD - Travel,World,2016,16886.0,Travel,services,exports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2016,46822.0,Other commercial services,services,exports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2016,94809.0,Memo item: Total services,services,exports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,10.0,Maintenance and repair services n.i.e.,services,exports
