,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Exports, FOB to Partner Countries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"US Dollars, Millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09
,Vietnam,"12,792.78","11,260.77","15,466.25","14,798.21","14,377.41","13,693.43","14,831.12","14,849.98","15,403.76","17,615.09","16,987.97","18,559.89","16,528.10","12,747.70","16,674.00","15,808.16","15,737.29","15,874.06","15,975.61","15,362.71","16,243.94","16,863.36","17,304.68","18,982.51","14,175.08","12,065.48","16,844.15","16,386.14","16,511.38","17,441.98","17,067.90","17,231.51","17,493.59","18,290.57","19,364.37","19,528.34","15,506.76","15,476.14","20,606.68","17,654.06","19,781.10","19,598.75","18,915.45","19,768.20","21,407.53","20,298.31","23,799.08","23,325.39","21,361.86","15,997.36","21,580.91","20,886.17","21,162.92","21,428.88","21,256.73","22,264.83","21,903.65","23,346.28","24,437.66","23,240.43","20,828.78","16,929.04","23,871.30","22,670.94","23,357.33","21,596.64","23,037.57","24,253.24","22,610.77","24,086.14","23,868.74","24,566.51","18,025.39","18,954.27","23,630.55","19,530.12","28,275.06","22,464.55","30,399.23","30,677.49","29,466.18","29,607.13","29,584.69","28,475.00","27,530.21"
,Asia not specified,"1,829.68",782.33,"1,583.11",732.24,"1,118.96","1,766.36",721.73,"1,399.31","1,691.52","1,088.47",954.59,"1,706.69","1,702.99","1,698.00",758.05,859.58,"1,179.99","1,088.13","2,512.54","1,071.78","1,226.93","1,224.61","1,682.24","1,162.60","1,793.53","1,307.43","1,646.22","2,011.33","1,037.62","2,445.44","2,063.91","1,444.82","1,771.64","1,252.12",620.81,692.64,102.94,187.50,144.62,130.14,591.41,410.60,505.74,"1,017.83","1,001.50",951.79,710.05,"1,225.88",131.47,246.90,202.97,230.45,368.23,417.21,371.98,193.47,260.45,240.49,185.80,313.89,263.69,189.72,244.47,248.39,297.64,240.00,479.13,544.26,207.27,378.11,208.73,283.01,239.15,338.92,"1,006.14",108.42,224.86,207.69,350.22,236.89,235.12,277.16,241.05,250.53,360.57
,Emerging and Developing Europe,"93,807.40","90,570.92","100,744.37","100,024.44","100,420.32","98,941.39","102,709.37","89,578.47","98,577.59","98,703.39","90,536.44","83,806.57","71,627.92","72,986.49","76,984.90","74,493.38","74,901.48","80,288.77","79,974.86","70,276.88","79,428.18","81,072.41","74,222.83","72,256.18","62,460.86","68,703.36","76,341.41","77,099.02","76,601.67","80,066.88","74,334.97","76,105.01","79,993.67","78,540.08","80,691.54","77,211.13","72,899.75","74,514.78","89,516.58","80,148.24","90,076.51","92,045.32","89,460.80","89,248.38","95,813.33","96,221.55","99,979.63","92,252.26","95,146.67","94,913.02","105,252.10","98,554.67","100,864.30","100,417.85","97,051.68","92,759.62","94,226.72","101,737.44","97,919.54","87,545.94","90,583.43","90,067.94","101,487.77","94,977.96","98,525.57","94,285.21","100,056.07","92,248.28","96,690.03","104,306.41","99,746.65","92,698.47","92,204.92","91,009.86","93,170.24","69,406.21","97,973.02","103,951.73","119,588.60","114,528.24","111,782.08","121,683.89","116,253.73","112,487.17","122,827.77"
,Albania,343.34,312.97,396.85,386.57,422.04,419.65,446.52,411.13,385.85,444.74,376.69,400.78,281.50,294.67,295.64,329.57,385.03,367.33,381.35,320.62,362.52,409.10,359.96,376.78,260.94,335.28,373.38,436.03,416.25,421.73,377.74,371.21,370.66,385.13,398.77,367.10,289.71,312.55,408.20,384.09,468.80,515.95,440.21,391.32,425.55,467.91,475.82,434.56,406.27,400.76,443.01,503.75,521.62,512.40,516.81,488.81,440.73,516.39,478.99,474.85,408.20,438.60,500.69,476.62,501.47,461.93,536.37,446.24,430.92,503.10,448.45,462.07,413.53,415.65,392.79,330.23,453.21,480.32,574.80,648.32,588.22,650.12,647.28,530.67,591.87
,"Belarus, Rep. of","2,635.31","2,708.37","3,056.71","3,045.46","3,058.55","2,887.00","3,195.64","2,815.81","3,012.21","2,960.57","2,666.56","2,396.71","1,507.08","1,906.83","2,137.11","2,199.39","2,154.59","2,190.19","2,233.25","1,844.16","2,033.26","2,150.50","2,017.90","1,969.62","1,417.94","1,634.81","2,223.84","1,969.08","1,946.01","2,078.86","1,765.15","1,895.54","1,976.21","1,979.07","2,031.14","2,228.34","1,861.61","1,943.30","2,292.32","2,285.50","2,387.61","2,404.84","2,298.00","2,479.64","2,490.82","2,657.56","2,798.45","2,800.48","2,363.81","2,576.71","2,917.25","2,754.36","2,864.11","2,940.70","2,758.04","2,879.09","2,812.86","2,993.03","2,877.12","2,628.53","2,327.89","2,506.71","2,881.08","2,953.99","2,615.10","2,420.71","2,769.09","2,831.97","2,867.83","2,824.93","2,965.60","2,904.65","1,972.29","2,697.31","2,312.23","1,924.01","2,297.35","2,704.43","3,163.88","3,370.56","3,012.14","2,908.43","2,950.43","2,889.35","3,016.81"
,Bosnia and Herzegovina,746.62,739.71,779.89,867.22,852.28,850.08,874.89,767.37,880.26,795.92,720.02,678.70,538.97,606.15,674.73,658.70,658.91,676.40,714.05,597.36,681.99,696.77,609.71,599.15,460.97,613.51,685.40,692.32,659.09,703.43,651.73,658.15,719.21,676.27,718.22,638.46,536.90,645.54,769.58,662.48,754.90,767.04,753.31,812.54,833.53,839.05,842.79,752.40,715.38,765.28,882.80,834.25,881.57,849.67,830.29,811.17,854.60,920.66,807.36,719.49,714.08,780.76,881.79,863.68,916.38,772.59,871.68,731.81,774.88,867.84,779.56,733.20,671.04,748.89,731.44,531.51,672.57,809.04,973.38,937.24,895.79,992.89,979.64,912.87,"1,060.57"
,Bulgaria,"2,636.40","2,543.40","2,616.24","2,733.66","2,712.17","2,654.48","2,947.65","2,531.72","2,760.73","2,895.90","2,638.96","2,425.73","2,286.76","2,228.47","2,422.22","2,389.20","2,415.25","2,455.69","2,551.78","2,078.70","2,483.39","2,599.51","2,458.57","2,246.55","2,098.16","2,155.75","2,400.68","2,343.89","2,469.98","2,719.72","2,572.45","2,629.95","2,610.29","2,612.69","2,616.51","2,568.87","2,320.06","2,671.90","2,970.09","2,529.52","2,912.40","2,975.41","2,852.70","2,917.95","3,093.35","3,393.22","3,467.83","2,897.96","3,229.49","3,161.85","3,540.53","3,141.45","3,288.74","3,179.33","3,242.94","2,885.99","3,030.74","3,413.57","3,462.78","2,798.12","3,043.23","2,985.84","3,401.59","3,034.38","3,196.00","3,075.43","3,243.73","2,797.94","3,111.78","3,457.73","3,399.90","2,902.12","2,933.50","2,819.59","2,994.90","2,084.08","3,040.26","3,278.10","3,858.84","3,542.07","3,511.91","3,744.42","3,485.20","3,239.55","3,882.79"
,"Croatia, Rep. of","1,618.70","1,748.87","1,978.57","2,174.75","1,797.85","2,123.29","1,996.20","1,732.87","2,047.78","1,853.01","1,744.13","1,735.72","1,489.74","1,683.08","1,756.84","1,750.53","1,748.67","1,878.74","1,917.73","1,554.78","1,842.57","1,808.12","1,703.55","1,663.76","1,449.97","1,678.97","1,821.14","1,847.81","1,893.99","1,954.58","1,849.85","1,778.40","1,879.46","1,751.63","1,910.41","1,695.07","1,687.93","1,845.94","2,388.78","2,080.43","2,164.14","2,136.46","2,142.91","2,111.16","2,425.99","2,300.03","2,214.41","2,157.29","2,242.05","2,395.75","2,748.11","2,505.48","2,607.29","2,466.72","2,730.98","2,613.56","2,268.10","2,612.15","2,612.94","2,386.19","2,459.73","2,635.42","3,032.02","2,736.29","2,837.01","2,462.59","2,657.36","2,254.53","2,354.10","2,676.91","2,385.95","2,250.14","2,331.93","2,360.48","2,335.23","1,821.64","2,521.22","2,595.78","3,026.30","2,771.83","2,836.58","2,963.30","3,087.07","2,773.27","3,049.85"
,Czechoslovakia,5.05,2.95,1.38,1.55,1.26,1.84,1.53,0.57,3.90,2.20,2.46,2.24,1.80,1.37,4.20,1.86,1.65,1.27,5.58,0.89,0.88,1.06,2.11,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Faroe Islands,94.21,67.65,58.27,72.77,89.77,145.07,71.88,79.61,80.81,83.49,58.89,115.21,57.92,85.74,92.95,55.16,85.68,98.26,124.44,56.83,67.75,92.19,76.05,70.88,115.54,55.09,61.63,120.21,52.16,63.47,56.10,61.14,88.12,68.90,66.62,113.77,67.40,67.60,89.86,58.25,85.70,94.09,92.11,76.51,89.49,82.92,89.98,76.78,71.93,92.83,99.79,85.58,120.49,111.19,95.59,88.07,84.59,99.22,91.93,78.05,84.58,76.81,88.09,87.72,95.30,75.25,158.03,134.37,97.46,106.93,96.26,101.14,87.71,80.20,88.20,78.95,99.73,94.22,116.42,100.60,98.22,151.33,104.48,100.01,133.54
,Gibraltar,"1,446.91","1,212.86","1,491.66","1,176.98","1,241.76","1,410.41","1,419.58",821.32,"1,239.69","1,065.59",952.76,495.93,991.87,857.25,695.01,738.75,935.46,750.47,922.68,640.65,716.77,745.23,682.93,607.73,547.87,384.25,797.43,668.94,748.75,845.04,830.80,695.88,764.40,547.79,560.78,575.42,706.72,702.49,811.94,798.53,867.94,558.57,817.00,566.63,647.76,674.96,877.80,887.34,602.78,802.20,"1,141.30",770.21,988.39,960.08,777.75,941.89,907.67,689.03,544.26,581.35,652.36,996.23,779.80,465.23,859.73,"1,046.23",619.46,650.75,709.01,589.34,660.20,533.34,535.48,805.93,592.70,479.29,445.17,637.21,706.67,690.08,670.09,588.55,529.47,659.57,738.36
,Hungary,"8,448.27","8,310.71","8,981.09","8,927.00","9,042.44","8,772.47","9,270.89","8,084.01","8,881.26","8,917.71","8,115.90","7,104.01","7,420.19","7,335.16","7,957.78","7,638.47","7,542.66","7,981.85","7,866.18","6,788.54","8,296.71","8,414.86","7,845.28","6,622.93","6,912.78","7,474.96","7,954.91","8,021.71","7,943.35","8,399.48","7,510.47","7,605.21","8,480.72","7,936.53","8,375.35","6,976.03","7,788.00","7,765.64","9,030.84","7,957.42","9,087.44","8,994.77","8,547.85","8,691.51","9,612.56","9,579.19","9,822.61","8,100.02","9,610.23","9,526.36","10,329.61","10,148.90","10,118.76","10,231.80","9,799.01","9,453.46","9,779.40","10,819.81","10,207.75","8,282.33","9,912.62","9,799.87","10,508.31","9,801.63","10,319.48","9,510.59","9,803.92","9,107.49","10,116.92","10,586.77","9,985.10","8,108.39","9,937.48","9,403.02","9,532.92","6,580.64","10,215.04","11,041.89","12,461.38","11,393.56","11,665.99","12,380.88","11,647.26","11,075.98","12,231.79"
,"Kosovo, Rep. of",136.26,157.07,207.86,183.08,172.94,178.46,189.16,196.08,186.72,175.90,169.73,165.92,123.07,129.87,152.60,154.22,155.80,161.98,162.51,142.03,160.54,156.67,140.97,150.08,105.09,141.79,166.90,183.99,173.64,173.80,161.63,175.05,160.14,169.32,165.27,179.68,112.29,144.61,194.09,179.36,193.00,189.18,194.72,205.06,183.67,199.57,213.37,195.80,166.69,145.40,179.96,228.08,240.07,190.08,227.92,211.70,226.25,219.38,202.99,214.76,130.18,184.03,216.84,220.23,248.37,197.44,251.04,216.39,217.01,230.35,221.94,211.98,160.30,189.83,187.25,131.62,188.24,249.91,314.21,283.12,282.92,305.54,277.49,270.15,290.88
,"Moldova, Rep. of",435.36,535.64,552.10,531.33,567.15,541.93,539.28,476.75,529.78,574.10,544.51,551.81,358.32,361.79,450.30,369.70,366.22,385.03,406.45,326.50,360.05,363.42,363.48,369.87,262.54,314.57,399.98,386.75,329.79,340.13,329.41,363.39,362.33,372.91,410.63,410.63,297.70,353.42,452.24,364.82,397.52,403.61,417.73,447.12,451.84,482.53,496.55,483.70,409.49,477.00,570.50,479.83,504.79,487.05,477.66,494.17,488.95,554.82,545.65,536.74,420.32,564.55,642.48,623.01,588.06,481.11,509.99,481.60,499.60,552.60,529.32,540.03,430.18,528.87,506.21,310.51,454.25,559.73,618.95,636.08,553.13,620.98,603.22,594.66,637.38
,Montenegro,154.43,171.45,259.66,239.38,250.18,266.72,269.09,235.64,234.72,235.05,195.39,188.53,123.19,154.99,174.75,182.46,218.63,222.43,218.88,185.85,182.18,177.86,166.58,169.14,120.77,165.99,220.39,243.71,217.31,243.67,219.08,213.89,205.37,182.34,174.25,180.82,126.95,164.83,213.32,213.68,248.47,253.00,240.96,160.15,170.94,190.60,168.05,178.25,131.24,152.12,211.78,207.06,226.79,218.24,212.88,200.60,195.38,187.96,171.58,163.79,125.43,147.95,193.38,199.65,201.19,199.97,236.65,165.50,196.07,264.36,247.34,230.94,181.00,219.77,253.76,172.36,155.75,204.63,254.03,245.48,260.51,301.60,307.82,273.41,285.19
,"North Macedonia, Republic of",477.93,479.53,541.21,563.03,595.27,554.20,583.63,510.22,580.76,620.24,520.65,526.90,387.67,422.38,508.23,483.02,489.96,549.11,515.36,454.25,487.27,566.44,518.10,535.18,371.48,494.61,571.66,580.69,568.77,583.64,495.09,537.92,569.44,483.41,512.21,508.80,452.16,517.08,619.15,551.09,613.41,575.02,588.57,588.56,657.23,685.38,704.28,673.31,652.05,656.99,721.67,695.02,685.84,710.74,674.57,637.98,686.13,858.10,733.76,621.50,661.24,672.35,816.14,783.00,744.33,668.06,744.82,667.21,665.99,691.99,674.71,673.02,608.75,546.84,536.30,322.96,708.17,824.37,896.00,"1,001.81",855.65,936.53,856.75,811.18,896.73
,"Poland, Rep. of","18,925.34","18,626.82","20,406.85","20,172.35","19,486.73","19,769.83","20,533.78","17,392.67","20,144.91","20,709.34","18,464.27","17,025.39","16,258.90","16,610.62","17,773.57","16,752.93","17,042.75","18,043.70","17,800.11","15,525.83","18,856.41","19,052.53","17,220.61","16,225.98","15,695.86","16,775.58","18,348.70","18,386.64","17,725.19","18,430.56","17,219.23","17,471.06","19,028.35","18,505.46","18,745.91","17,226.44","17,697.65","17,810.18","20,624.49","17,979.78","20,059.24","20,630.29","19,836.56","20,185.52","22,228.89","22,450.10","23,300.71","21,078.73","23,436.13","22,676.59","24,941.78","22,662.25","23,171.81","24,124.65","22,708.50","22,528.15","24,053.54","25,491.28","24,381.34","20,982.12","23,211.40","22,187.64","24,283.22","22,847.62","23,356.46","22,752.07","23,752.61","21,969.90","23,790.50","25,180.62","24,066.14","21,461.98","23,284.80","22,067.93","22,696.30","16,467.17","25,922.37","27,201.78","31,063.65","28,634.41","29,292.32","31,611.63","30,108.89","28,781.14","31,634.40"
,Romania,"6,068.30","6,038.79","6,969.87","6,509.97","6,527.14","6,804.13","6,796.25","5,627.13","6,996.87","6,918.73","6,578.04","5,642.90","5,352.59","5,430.92","5,792.01","5,521.87","5,693.98","6,265.18","6,171.11","5,191.42","6,488.03","6,609.18","5,954.52","5,400.21","5,045.50","5,687.86","6,385.31","6,523.11","6,224.00","6,336.59","5,933.97","5,725.73","6,762.30","6,551.84","6,763.95","5,764.76","5,587.87","5,932.43","7,240.73","6,205.67","7,119.07","7,243.03","6,952.56","6,767.04","7,953.87","7,887.46","7,945.30","6,992.94","7,675.48","7,827.34","9,169.65","7,818.65","8,145.17","8,632.32","8,031.02","7,468.86","8,287.56","9,134.04","8,524.52","7,279.67","7,686.63","7,735.22","8,706.57","7,672.29","8,524.62","8,233.15","8,348.88","7,136.91","8,423.40","8,908.74","8,432.86","7,414.10","7,827.45","7,840.44","8,298.98","5,102.90","8,369.39","8,618.67","10,087.26","9,181.42","8,920.48","10,036.17","9,448.69","8,811.35","10,140.31"
,Russian Federation,"23,260.93","22,813.50","25,359.29","25,472.80","25,957.84","25,038.23","27,643.33","24,558.49","25,656.27","25,313.57","22,016.16","19,457.45","13,591.65","13,894.81","14,171.90","14,556.39","14,316.13","16,261.52","16,632.37","15,663.94","16,280.02","16,355.47","15,027.07","14,842.33","10,841.83","12,100.63","13,877.68","14,610.64","14,619.50","15,487.31","15,403.15","16,626.72","16,529.54","16,202.88","16,481.31","15,730.07","14,605.57","13,924.84","17,525.73","16,025.94","18,240.57","19,539.17","18,492.13","19,472.20","19,538.42","19,101.90","20,090.93","17,921.07","17,329.21","18,181.13","19,336.33","18,872.25","19,554.00","19,919.33","19,153.44","19,017.27","18,017.55","19,886.96","20,073.38","18,099.82","17,664.35","16,791.92","19,166.13","18,696.40","19,341.92","18,871.54","20,452.65","19,644.45","19,711.23","21,982.26","20,579.98","19,266.53","16,618.84","17,017.72","17,838.56","15,342.05","18,032.96","19,160.60","21,629.90","22,393.60","21,783.87","23,579.55","23,185.24","22,448.86","23,964.02"
,"Serbia, Rep. of","1,314.05","1,399.70","1,599.19","1,625.59","1,571.86","1,559.19","1,632.65","1,323.03","1,515.05","1,545.75","1,430.84","1,429.15","1,202.80","1,358.98","1,425.19","1,300.63","1,323.04","1,433.04","1,362.76","1,252.04","1,489.82","1,494.41","1,332.41","1,344.64","1,114.89","1,302.15","1,470.22","1,465.25","1,458.75","1,543.24","1,335.79","1,318.52","1,481.46","1,437.99","1,462.19","1,400.39","1,264.59","1,436.41","1,750.24","1,431.68","1,690.06","1,753.88","1,595.30","1,656.78","1,853.71","1,914.45","1,958.75","1,718.52","1,721.93","1,814.02","2,087.09","1,852.60","2,002.10","1,942.24","1,887.16","1,954.49","2,198.16","2,195.92","2,090.82","1,706.05","1,747.77","1,859.70","2,051.05","1,931.94","2,086.18","1,998.70","2,111.90","1,737.19","1,952.32","2,282.33","2,232.59","1,856.26","1,841.88","2,063.27","1,872.50","1,335.96","1,988.73","2,277.69","2,639.84","2,660.34","2,466.85","2,773.28","2,626.39","2,352.96","2,717.64"
,Turkey,"18,815.04","17,043.41","19,518.39","19,398.57","19,798.61","19,690.98","19,439.97","17,496.32","18,990.98","18,975.58","19,257.76","19,091.97","16,275.87","16,233.73","17,345.91","16,367.84","16,356.36","17,105.91","16,715.48","14,422.58","15,199.60","15,170.57","14,211.51","15,598.36","13,151.67","14,207.55","15,170.12","15,375.42","15,973.01","16,319.48","14,035.09","14,333.53","14,160.59","14,884.53","15,217.32","16,631.54","14,227.06","14,614.90","17,572.94","16,562.79","18,643.36","18,632.55","19,026.50","17,257.80","18,499.96","18,538.15","19,427.34","19,849.66","20,202.30","18,556.81","21,053.43","20,064.35","20,052.89","18,004.98","17,844.61","14,703.46","14,313.12","15,006.93","14,600.53","14,742.97","14,773.27","15,024.33","18,159.29","16,434.08","16,811.32","15,944.73","17,094.90","15,959.33","15,529.68","17,223.42","17,011.18","18,290.92","17,921.30","16,712.21","17,377.59","12,698.78","18,084.78","18,133.87","21,381.20","20,130.03","18,708.95","20,965.16","19,165.46","19,408.49","20,613.54"
,Yugoslavia,,0.03,0.06,0.00,0.00,0.21,0.01,,0.23,0.39,0.01,0.03,0.22,0.14,0.24,0.31,0.52,0.53,0.45,0.51,0.59,0.48,0.53,0.44,0.10,0.26,0.39,0.63,0.42,0.50,0.33,0.64,0.38,0.53,0.53,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ukraine,"6,007.10","5,422.56","5,722.06","5,650.42","5,970.34","4,981.93","4,510.95","4,234.12","4,141.91","4,336.22","3,818.93","4,111.46","3,168.63","3,192.27","2,935.39","2,816.71","2,781.78","3,213.66","2,988.05","2,982.66","3,176.42","3,945.84","3,282.32","3,195.65","2,301.96","2,960.74","3,165.56","3,012.21","2,934.72","3,172.23","3,347.18","3,403.39","3,566.35","3,501.33","3,752.89","3,714.29","3,051.98","3,436.35","4,298.59","3,592.37","3,820.05","4,101.34","3,897.95","4,198.80","4,367.35","4,473.07","4,757.47","4,766.96","3,899.67","4,448.43","4,551.14","4,583.08","4,538.90","4,610.12","4,738.17","5,036.65","5,248.52","5,807.92","5,200.52","4,981.79","4,327.53","4,442.00","4,911.85","4,811.11","4,953.71","4,799.09","5,487.88","4,965.51","4,903.29","5,031.80","4,703.29","4,499.82","4,214.62","4,254.61","4,404.71","3,503.97","4,139.64","4,890.80","5,575.93","5,623.53","5,064.92","5,812.43","5,840.44","6,138.48","6,470.02"
,Europe not specified,237.86,234.94,247.16,291.92,304.14,291.30,346.48,283.59,306.87,279.40,263.78,260.01,209.19,197.29,218.32,225.68,228.39,246.48,284.30,246.73,261.40,262.19,248.69,265.94,185.00,219.04,246.06,229.97,246.97,249.42,240.73,239.69,278.34,289.52,327.27,300.21,217.60,224.76,263.43,284.83,322.83,277.12,273.74,262.09,288.40,303.51,327.19,286.47,280.55,255.44,326.36,347.52,350.96,326.20,344.34,344.24,332.89,330.26,311.31,267.80,232.62,238.02,267.46,339.09,328.91,314.06,405.09,349.18,338.02,344.40,326.27,257.83,232.83,237.30,217.66,187.57,184.18,188.68,245.96,284.14,313.55,361.09,402.52,415.21,472.08
,Middle East and Central Asia,"92,373.07","83,901.54","96,464.70","99,267.98","100,619.50","94,335.07","98,523.38","90,817.76","99,202.42","96,397.21","93,162.73","101,743.39","80,325.43","80,112.26","84,111.94","84,851.60","84,317.21","88,509.56","85,211.83","77,957.02","80,859.20","80,633.47","79,274.84","87,983.42","67,997.61","71,529.88","79,665.88","77,375.06","80,174.64","79,930.84","73,008.41","77,892.61","73,133.49","74,746.32","79,923.33","88,543.96","71,626.13","69,226.83","86,497.10","78,715.05","84,721.89","79,646.07","78,480.42","79,250.67","80,109.09","79,606.84","85,461.01","94,735.11","75,109.92","77,236.81","83,232.50","82,700.24","85,627.95","82,925.84","85,115.00","81,912.26","82,063.81","86,200.45","83,329.35","86,598.75","78,391.09","71,842.30","86,276.42","82,545.19","88,042.29","77,305.88","84,774.97","75,513.00","83,001.92","83,464.76","85,831.72","93,086.00","72,598.02","75,083.74","73,092.78","58,742.00","75,715.91","75,638.93","88,228.03","86,114.12","83,504.73","90,814.99","91,156.21","88,917.94","90,597.53"
,"Afghanistan, Islamic Rep. of",754.58,637.87,674.68,752.99,664.16,694.83,770.31,718.00,694.94,748.16,682.41,681.85,594.67,671.20,814.14,693.50,647.42,692.83,655.06,679.34,643.25,782.37,548.45,585.38,828.19,483.48,638.47,508.86,664.63,569.88,513.58,489.76,485.75,573.25,778.79,558.38,488.69,500.78,478.63,779.56,622.63,536.34,943.99,618.45,617.48,583.43,829.40,705.07,632.38,636.23,782.41,596.99,639.42,686.95,647.56,650.99,551.60,630.79,671.02,702.15,617.29,532.22,651.69,654.69,613.58,509.34,568.08,519.16,604.56,654.90,650.48,716.38,631.40,648.02,504.99,387.03,589.87,657.82,652.76,613.29,611.03,658.62,628.65,502.15,396.90
,Algeria,"4,274.22","4,088.13","5,038.28","5,559.09","5,231.73","4,737.45","4,611.49","4,043.02","4,759.43","4,661.67","4,445.31","5,154.22","3,449.23","3,646.08","4,226.75","3,996.05","4,031.72","4,428.75","4,227.96","3,109.53","3,694.69","3,896.29","3,952.73","5,108.26","2,977.94","3,738.70","4,225.55","3,760.32","4,417.87","4,094.52","4,557.04","3,710.34","3,442.38","3,962.12","4,077.26","5,298.93","3,352.59","3,091.34","4,231.99","4,086.10","4,328.22","4,353.87","3,380.98","3,816.92","3,729.28","3,894.80","3,618.86","5,146.53","3,508.84","3,341.29","4,852.51","4,021.46","3,845.57","3,813.34","4,049.23","3,667.68","4,353.41","4,828.71","4,789.73","4,848.33","3,809.59","3,259.38","4,063.00","3,716.01","3,980.33","3,550.15","3,607.61","2,930.74","2,769.15","3,434.50","3,676.34","4,513.57","2,371.98","2,775.47","3,024.83","2,666.33","2,697.92","2,690.90","3,261.87","3,297.10","3,406.57","3,118.94","2,930.20","3,169.22","3,078.85"
,"Armenia, Rep. of",260.66,256.75,284.21,257.39,235.82,274.53,297.41,288.75,315.18,348.36,309.03,271.74,190.75,219.96,230.16,209.64,185.17,206.81,215.39,207.82,261.98,243.57,233.69,234.01,154.92,174.49,208.71,198.41,170.89,172.94,186.15,202.25,253.07,226.88,257.15,252.09,187.67,199.25,223.22,201.17,241.03,256.50,249.34,251.11,307.36,289.98,372.01,334.30,240.92,365.27,311.24,274.94,292.53,308.38,318.02,288.71,277.68,370.44,398.39,307.78,211.69,296.97,328.52,279.19,282.11,288.88,309.93,312.51,355.57,376.19,441.01,594.28,273.21,301.65,267.25,253.73,267.44,273.44,305.46,332.99,364.91,356.17,372.49,394.55,378.31
,"Azerbaijan, Rep. of",897.83,"1,065.32","1,103.75","1,337.50","1,510.27","1,192.05","1,138.25","1,728.06","1,580.02","1,481.52","1,472.93","1,548.44",918.15,"1,099.71",886.55,"1,047.68",981.47,951.14,"1,132.49","1,068.19","1,199.89",801.24,736.60,867.17,412.86,505.78,585.72,632.69,585.89,692.25,605.97,"1,018.77",609.71,659.74,726.14,833.17,409.81,496.14,661.48,825.86,683.69,935.63,636.53,719.74,655.34,699.21,696.02,832.12,597.05,671.27,721.35,718.51,859.60,752.74,993.64,"1,040.84","1,161.04","1,077.61",987.44,898.07,814.46,"1,056.91",972.18,"1,191.32","1,147.84","1,136.03","1,243.33",858.15,819.94,912.41,"1,038.64","1,327.43",743.40,763.77,739.85,683.55,733.83,729.89,913.06,904.69,726.33,882.58,947.80,952.73,979.55
,"Bahrain, Kingdom of","2,023.10","1,729.88","2,068.92","2,025.31","1,985.14","1,741.46","2,037.70","1,641.95","1,835.10","1,695.16","1,601.87","1,669.81","1,309.71","1,313.47","1,367.61","1,553.50","1,372.32","1,423.95","1,487.04","1,196.29","1,406.76","1,244.33","1,290.32","1,295.08",987.58,"1,032.52","1,097.67","1,042.48","1,172.41","1,212.05","1,149.32","1,264.21","1,246.84","1,148.05","1,383.41","1,256.28","1,101.02","1,098.71","1,449.66","1,226.52","1,375.48","1,277.68","1,208.02","1,250.57","1,295.66","1,503.09","1,452.27","1,496.17","1,304.48","1,455.09","1,511.06","1,690.51","1,595.52","1,704.74","1,731.34","1,622.15","1,849.49","1,772.84","1,943.90","1,598.82","1,336.22","1,519.63","1,722.71","1,399.47","1,510.23","1,696.33","1,466.32","1,356.24","1,379.32","1,535.80","1,813.72","1,532.79","1,366.30","1,164.55","1,193.87",926.15,"1,453.30","1,682.86","1,533.53","1,335.20","1,377.32","1,761.22","1,582.82","1,727.62","1,454.74"
