Country,Metric Year,Year,AFF value added,Deposit interest rate pct,Exports G & S Pct GDP,Exports G & S Pct constant LCU,Exports G & S annual growth %,External balance on G & S pct GDP,Final Consumption Pct GDP,Final Consumption pct Growth,Foreign Direct Investment pct GDP,GDP,GDP (constant LCU),GDP 2015 US dollar,GDP Growth Pct,GDP curr LCU,GDP per capita,GDP per capita Growth Pct,GDP per capita constant LCU,GNI Atlas curr $US,GNI const LCU,GNI current $US,GNI growth pct,GNI per capita Atlas,GNI per capita Growth Pct,GNI per capita const LCU,Govt Final Consumption expenditure Growth Pct,Govt Final Consumption expenditure Pct GDP,Gross capital formation,Gross capital formation constant LCU,Gross domestic savings,Gross fixed capital formation,Gross fixed capital formation growth pct,"Gross fixed capital formation, private sector",Gross national expenditure $US,Gross national expenditure Pct GDP,Gross national expenditure constant LCU,Gross savings Pct GDP,Gross savings Pct GNI,HH and NPSISHs Final consumption annual growth,HH and NPSISHs Final consumption exp,HH final consumer expenditure,High-tech exports $US,High-tech exports pct manufactured exp,Imports of G & S (constant LCU),Imports of G & S Pct GDP,Imports of G & S Pct annual growth,Imports of G & S current US dollar,Industry Pct GDP,Industry Pct Growth,Industry constant LCU,Industry curr $US,"Inflation, GDP deflator Pct","Inflation, consumer prices",Manufactures exports (pct merch exp),Manufactures imports (pct merch imp),Manufacturing Pct GDP,Manufacturing Pct Growth,Manufacturing constant LCU,Manufacturing curr $US,Merchandise exports curr USD,Merchandise imports curr USD,Merchandise trade pct GDP,Net trade in G & S US dollar,Net trade in Goods US dollar,Population,Population growth,Service exports curr $USD,Service imports curr $USD,Services Pct GDP,Services value added GDP,"Services, value added const LCU","Services, value added curr $US",Textiles and clothing %  manufacturing,Trade Pct GDP,Urban population growth Pct,Urban population pct tot Pop,GDP $B,GDP Pct Growth %,GDP Pct Growth,Imports G & S Pct GDP,Net Trade Pct GDP,Trade Pct GDP %,Trade Total,Prev Year,Year_curr,Trade Total Change,Trade Total Change %
Canada,2013-01-01,2013,1.89423151227836,0.55,30.33,576543167000.0,2.46077333748107,-1.56719756456699,76.6651999817059,1.68600189551813,3.62980398357006,1846597421834.98,1922238451000.0,1503174217512.03,2.3291225062102,1902249000000.0,52635,1.25361381330025,54791.2371062026,1852504823000.09,1946345565000.0,1818471075757.13,2.79954628850622,52800,1.71909330549764,55478.3831771977,-0.790212341777178,20.7043347111761,24.907675073032,504138859000.0,23.3348000182941,24.1872120842224,1.44891511417566,0.0,1875642092044.46,101.572875054738,2008100940000.0,21.5972984025064,21.9313444576313,2.62772065745642,1.54907361155871,55.9608652705298,32177505990.0,15.4918419770864,661191321000.0,31.8991362329537,2.07736052837947,589064606422.439,26.6132351758366,2.58272660662232,471157963000.0,491439314623.88,1.73744799956536,0.93829189781521,45.4899080343752,73.9315653205965,9.58849235825594,-0.327708007738153,191737187000.0,177060852680.399,458318000000.0,475777000000.0,50.5846585159737,-28982082930.2642,-6985293400.12404,35082954,1.06,93625570157.8323,115622359687.972,65.1674412760895,2.14929172233138,1280666852000.0,1203380290480.1,1.23398713031551,62.2310749013405,1.1071099946107,81.178,$1847B,2.33%,2.33,31.9,-1.5700000000000003,0.62,1144890401537.6875,2012,2013,-6980481820.920654,-0.61
Canada,2014-01-01,2014,1.58654807741954,0.55,31.74,612996642000.0,6.32276594130548,-0.905510409810632,76.0628744240931,2.03106018335843,3.55390337011002,1805749878439.94,1977407388000.0,1546315859831.59,2.87003607545671,1994897000000.0,50955,1.84102612431141,55799.9580951612,1849732831786.84,1990761076000.0,1776572160702.32,2.28199512967781,52200,1.25886735771678,56176.7824336045,0.552878512126526,20.266560128167,24.8707076104681,508270706000.0,23.9371255759069,24.3893293738975,2.25022348383118,0.0,1822608034894.17,100.933582034561,2042779162000.0,22.1484938947536,22.5122519888347,2.57816910064675,1.55207869763179,55.7963142959261,28785443008.0,14.6652468982968,677925453000.0,32.6420862831515,2.53090617927212,589626505395.032,27.1379424601872,4.29763552568888,491406615000.0,490043362985.931,1.94459869733706,1.90663590717873,44.1132966476544,74.3499344638219,9.42615082382699,2.97221790366623,197436034000.0,170212707042.821,476300000000.0,475319000000.0,52.6993805378041,-16320998998.6071,5082947780.19154,35437435,1.01,92835162818.3556,114239109597.154,64.9019974464847,2.64844271927794,1314584580000.0,1171967739994.99,1.27086483326387,64.3786621564923,1.05460141956621,81.218,$1806B,2.87%,2.87,32.64,-0.9000000000000021,0.64,1155679922201.5615,2013,2014,10789520663.874023,0.94
Canada,2015-01-01,2015,1.86983594598587,0.075,31.85,633955000000.0,3.41900045840708,-2.46498014008949,78.6867941894313,2.066234557133,3.85389453706153,1556508816217.14,1990442000000.0,1556508816217.14,0.659176863558869,1990442000000.0,43596,-0.089285801148975,55750.1366555352,1698929088158.44,1959949000000.0,1532663548013.94,-1.54775358888924,47590,-2.27980637325899,54896.0605673913,1.36300274328272,20.8778251262785,23.8215933948339,474155000000.0,21.3132058105687,23.8505819310485,-5.20989542225385,0.0,1595552090111.12,102.508387584265,2040370000000.0,19.5693636315682,19.8738249237842,2.32104231291679,1.56022266018887,57.8089690631528,28241567804.0,14.8280474033667,683019000000.0,34.3149411035338,0.751343230654598,534721035459.451,24.4156825468916,-1.10430239120815,485980000000.0,380032251381.957,-0.876717544815605,1.12524136094279,50.7074138696768,77.2646246482156,9.9754225443394,0.566748620973613,198555000000.0,155268331357.555,410062000000.0,430124000000.0,53.9788783234743,-38583775871.449,-18615268413.8662,35702908,0.75,85007381297.0997,104975888754.764,67.0009977683349,1.44771361915717,1333616000000.0,1042876437217.58,1.25988441322065,66.1649020669781,0.796807975480466,81.259,$1557B,0.66%,0.66,34.31,-2.460000000000001,0.66,1027295818703.3124,2014,2015,-128384103498.24915,-11.11
Canada,2016-01-01,2016,1.86222589313529,0.1,31.5,642872619000.0,1.40666435314809,-2.35853970288314,79.5323502505266,2.0175161136881,2.23835012140903,1527994741907.43,2010374175000.0,1572095608554.66,1.00139441390405,2025533000000.0,42315,-0.135842621321913,55674.4042085117,1584894209394.33,1978976244000.0,1509327936731.45,0.970803015792754,43890,-0.166089572001638,54804.8839353492,1.77788555711436,21.0480401948524,22.7611201594839,451586412000.0,20.4676497494733,22.7723764559748,-4.65360034714323,0.0,1563038849179.59,102.293470410011,2049400052000.0,19.1464545719812,19.3832507834657,2.10409819111565,0.954445133501054,58.4843100556742,26201901365.0,14.0988772621174,683365606000.0,33.8611121122194,0.0507461725076439,517857545753.834,23.2953005455848,-1.42295238487181,479064736000.0,355950967448.067,0.75403003025545,1.4287595470108,52.6756995521613,77.8302130671872,9.92800413520787,-0.008995492432831,198537139000.0,151699381162.328,389991000000.0,412940000000.0,52.5480211402878,-36241676908.6055,-19170157630.6452,36109487,1.13,87478688096.837,104550207374.724,67.9588532993538,1.88759013089226,1358789204000.0,1038407705074.71,1.27398260059677,65.3636845215556,1.18279215486163,81.3,$1528B,1.00%,1.0,33.86,-2.3599999999999994,0.65,993196582239.8295,2015,2016,-34099236463.48291,-3.32
Canada,2017-01-01,2017,1.88999463244888,0.1,31.45,652162588000.0,1.44507150023759,-2.1922405485086,78.6795637381513,3.26474375322019,1.53752071953934,1649265644244.09,2071487142000.0,1619885432081.64,3.03988022528195,2140641000000.0,45129,1.81111454911982,56682.7314432679,1567757783782.14,2061736573000.0,1628291572163.23,4.18197688076947,42900,2.93959153457226,56415.9236640449,2.11577844837106,20.7033313853187,23.5504692286096,484705422000.0,21.3204362618487,22.6963325471202,3.34662808205562,0.0,1686044811820.2,102.230032966761,2134683583000.0,19.845280989292,20.1009086428709,3.67985641310635,2.44345892709117,57.9762323528326,26937506029.0,14.3483560192305,714987594000.0,33.6466506994867,4.6273894562964,555101866455.117,24.0278028870792,3.73139988329261,496940557000.0,396282298083.287,2.5649968397985,1.5968841285297,48.7419331019521,77.4629878240021,9.68457578828024,1.94483511722208,202398359000.0,159724381266.888,420665000000.0,443651000000.0,52.4061119575519,-36237673595.1705,-19083002964.7201,36545295,1.2,94753221151.2551,111907891781.705,67.1166720622468,2.91220734485611,1398359963000.0,1106932213882.61,1.25921038609582,65.1010608504649,1.26116200732881,81.35,$1649B,3.04%,3.04,33.65,-2.1999999999999993,0.65,1072022668758.6586,2016,2017,78826086518.8291,7.94
Canada,2018-01-01,2018,1.69989157622406,0.0,32.28,676184459000.0,3.68341751612407,-1.88735199081082,78.5076254477401,2.64095810659641,2.46931207254863,1725329192783.02,2129013180000.0,1664870307455.57,2.77704055379553,2235672000000.0,46548,1.33547089037103,57439.7128215599,1670922596087.89,2110939599000.0,1695996608536.1,2.38648460935072,45080,0.950392955395543,56952.0966282693,2.94126180530547,20.6815221553072,23.1535753008491,489501287000.0,21.4923745522599,22.5147069874293,1.81845947695589,0.0,1753990374249.16,101.661200748589,2183054680000.0,19.6436735933248,19.9834146680977,2.53393570522312,1.09577587509256,57.8261032924329,30479680630.0,15.4218791517231,738963078000.0,34.1675344147084,3.35327272825381,591388920187.493,24.6223059554353,3.30005989026168,513339893000.0,424815832585.479,1.61741439035406,2.268225672481,47.6495763040571,76.8189203232748,9.86607158831886,3.05964091339297,208591022000.0,170222213294.137,450743000000.0,470466000000.0,53.3932309180982,-33732774271.5122,-16838323017.4754,37065178,1.41,105333436374.522,122227887628.483,66.8658461527451,2.81745444967376,1437758118000.0,1153655963674.7,1.28389926447182,66.447716838606,1.48750598693977,81.411,$1725B,2.78%,2.78,34.17,-1.8900000000000006,0.66,1138717267236.7932,2017,2018,66694598478.13464,6.22
Canada,2019-01-01,2019,0.0,0.0,31.91,684858072000.0,1.28272883006322,-1.59529683372172,78.5807430815811,1.73933506447175,2.78685844027932,1742015045482.31,2169029942000.0,1696163077026.08,1.87959202770178,2311294000000.0,46338,0.448132391437483,57697.118780262,1749888069358.32,2154751872000.0,1719638539211.23,2.07548681263808,46550,0.64127475587415,57317.3160468874,1.97304206484736,20.8335676897876,22.9825803208073,493900507000.0,21.4192569184189,22.2780399204948,0.255593293242157,0.0,1769248374361.47,101.563323402388,2216910468000.0,20.0154216050951,20.2758689007636,1.65593324196038,0.227616124405785,57.7471753917935,31930126164.0,16.2700417941253,741601519000.0,33.5038294565728,0.357046390888826,589036825521.896,0.0,-0.0947837887985798,512853330000.0,0.0,1.47519791997564,1.94926902411596,47.8995163179485,77.3124801391209,0.0,-0.179317401302143,208216982000.0,0.0,446585000000.0,463786000000.0,52.2596519680428,-27406577958.7973,-13874992137.9737,37593384,1.42,112788525319.443,126320111140.192,0.0,2.48989204455322,1473556743000.0,0.0,1.28389925967973,65.4123620794239,1.50218820550071,81.482,$1742B,1.88%,1.88,33.5,-1.5899999999999999,0.65,1132309779563.5015,2018,2019,-6407487673.291748,-0.56
Canada,2020-01-01,2020,0.0,0.0,29.36,625325521000.0,-8.69268443111815,-2.05563440404139,79.8069480923198,-4.55965297811764,1.61408526175543,1645423407568.36,2055524078000.0,1607402450990.09,-5.23302430280606,2206764000000.0,43294,-6.25999216467793,54085.2836653727,1656240350961.18,2024335859000.0,1627048914857.45,-6.05248403283439,43580,-7.07057159858364,53264.6541774058,0.0448791334926426,22.6518558395914,22.2570696277445,445409250000.0,20.1930519076802,23.2624784526121,-2.43917180578407,0.0,1679385238270.66,102.064017720064,2089855936000.0,18.8834105223205,19.0966635387671,-6.25589367004601,-6.9490400918437,57.1550922527284,25521895733.0,15.3039765772439,661076702000.0,31.4190824211379,-10.85823247889,517964419600.095,0.0,-6.31069120678227,480488740000.0,0.0,0.749680463567586,0.716999632307852,46.9213765075591,76.3607885174745,0.0,-9.68537907249083,188050378000.0,0.0,390599000000.0,414165000000.0,48.90923492995,-33738189143.7113,-29665332505.6707,38005238,1.09,93895720153.1929,97968576791.2336,0.0,-4.96700017476014,1400365177000.0,0.0,0.0,60.7825304382345,1.18772430444538,81.562,$1645B,-5.23%,-5.23,31.42,-2.0600000000000023,0.61,1003708278616.6996,2019,2020,-128601500946.80188,-11.36
Chile,2000-01-01,2000,5.3779187237217,9.20098734169417,30.53,27009362084265.7,5.29646988270061,1.74757814855886,76.1356723765488,3.84878729961522,6.24191816511604,77860932151.9302,78418561193228.9,133253246826.454,5.32693841919777,42005194286644.8,5074,4.09431457303155,5111248.35460206,77651817812.8175,76100218367396.3,75124613519.1522,4.75081635985639,5060,3.52493477544489,4960140.94108115,2.31775507373528,12.0825633262281,22.1167494748926,11693449246274.5,23.8643276234512,21.0276413188798,10.0426575417594,0.0,76500251515.379,98.2524218514414,64814750428024.6,21.0666233415047,21.8339483403132,4.1368539863754,2.9181575026727,64.0531090503208,0.0,0.0,15356847518172.8,28.7841219792793,10.3352128230486,21893098891.2191,31.4222965881434,4.28040345088571,32894763711255.0,24465693027.0726,4.27183918796885,3.8432729570657,15.3527945202364,71.4095137265394,16.8798348842412,6.20462987197716,11229687052817.2,13142796786.5769,19210000000.0,18507000000.0,48.4414955711072,1400054677.54859,2181077166.01,15342350,1.18,4083266402.75766,4864288891.21907,54.095610369668,3.33760993958295,31736818526917.2,42119346487.0997,0.0,59.3158221071175,1.52051031994714,86.073,$78B,5.33%,5.33,28.78,1.75,0.59,45937949969.63882,1999,2000,,
Chile,2001-01-01,2001,4.40892779232275,6.18740736338206,32.4,28884419472830.3,6.94224981217499,1.65413401736897,75.9790805350759,2.10863978282075,5.91683227386449,70979923960.3422,81008763371236.6,137654664614.597,3.30304731251734,45067992919379.7,4574,2.14617604817498,5220944.74255127,74542047451.1625,78780368568114.7,68631759083.2838,3.52186926426302,4800,2.36254745432139,5077326.62461541,2.42100074597793,12.1215590438575,22.3667854475554,12003879718678.5,24.0209194649241,21.6338707184497,2.6547382715404,0.0,69805820892.6117,98.3458659826312,66245317790299.0,21.3140063409653,22.0432430929845,2.04971803532132,0.906882568143402,63.8575214912182,0.0,0.0,16167716185884.3,30.7444960978447,5.28017659061825,21410882510.1621,31.8225812169219,1.71194361538709,33457903518406.5,22587643949.9893,3.86090122793492,3.56910053001465,16.9961918934378,73.1791368820258,17.5316535104046,-0.59811688702446,11162520398194.3,12443954330.6758,18272000000.0,17429000000.0,50.2973207183862,999286551.13533,1915250806.64001,15516112,1.13,4138778254.65743,5054742510.1621,54.865073875757,3.28275916998351,32778661847370.6,38943187717.7979,0.0,63.1431262130583,1.46255674180912,86.363,$71B,3.30%,3.3,30.74,1.6600000000000001,0.63,44717352095.01558,2000,2001,-1220597874.6232376,-2.66
Chile,2002-01-01,2002,4.43525529298365,3.79964441956622,32.8,29579792388061.9,2.40743254641377,2.21414176206517,75.4527824905892,2.16256646945413,3.65649517082234,69736811435.1319,83525681777727.6,141931554480.452,3.10697053225807,48044478870119.8,4446,2.00058508783312,5325394.18451475,71191891260.345,80833878294328.1,67033029762.5681,2.60662619829949,4540,1.50560967981075,5153771.34575123,2.27657147039717,12.2197261561673,22.3330757473454,12476189504002.1,24.5472175094108,21.3457524504118,3.9346427687764,0.0,68192739569.6139,97.7858582379346,67890634727909.2,21.5054175237003,22.372839956602,2.14092581823675,1.04490648001826,63.2330563344219,0.0,0.0,16464165481973.9,30.5897918658193,1.83358795194847,20881247720.4132,31.9660026278187,0.226697474359,33533751740656.2,22292070975.9113,3.39207298866091,2.48939816650703,16.2220495202323,72.7684685052304,17.5828833431771,2.28204476220537,11417254110271.4,12261742201.8906,18180000000.0,17091000000.0,50.5773052626711,1684100883.03244,2435596068.35597,15684413,1.08,4387210813.26963,5138705998.59316,54.5287970507956,2.94919203493278,33745367531730.8,38026644377.1591,0.0,63.3937254937039,1.35982086024473,86.606,$70B,3.11%,3.11,30.59,2.2099999999999973,0.63,43934191204.133095,2001,2002,-783160890.8824844,-1.75
Chile,2003-01-01,2003,4.45506768114291,2.73373748649505,35.66,31519879906629.0,6.55882736807207,5.00180440352013,73.9571769848362,3.92267965163622,5.32299532741784,75643459839.5605,86942757248194.3,147738042053.83,4.091047684663,52299888133072.1,4772,3.00587612312096,5485468.93676916,71513609366.7569,82391277313609.1,71042113846.5354,1.92666620994015,4510,0.86405879081903,5198302.96012291,0.825768583824996,11.7197354302204,21.0410186116436,13492979705890.2,26.0428230151638,21.2041508804172,8.14984576470191,0.0,71859921934.3304,94.9981955964799,71081156096662.6,20.7596961381259,22.1042865433034,4.52115467992695,3.43149916049283,62.2374415546158,0.0,0.0,17399995940462.1,30.6572411089176,5.68404429312139,22858856965.5523,33.4127203403705,1.89321048467563,34168616244515.4,25274537691.9728,4.57885754437324,2.81017875743615,18.2874117819247,70.7953096351247,17.0316298217305,1.11992426836736,11545118709833.5,12883314064.2233,21664000000.0,19322000000.0,54.1831376921827,3869273277.45885,3783010736.19102,15849649,1.05,5077223345.16453,4990960803.89668,53.725080412251,4.72228773966022,35338920885385.0,40639509625.4126,0.0,66.3162866213553,1.11609098017927,86.665,$76B,4.09%,4.09,30.66,4.9999999999999964,0.66,49924683494.10993,2002,2003,5990492289.976837,13.64
Chile,2004-01-01,2004,4.06381132008568,1.93744532025397,39.8,36055954140394.4,14.3911532886628,9.87107742434052,70.3499729878508,7.91819809625636,6.85135140239186,99210392857.6283,93210929856484.4,158389274861.649,7.20953970943941,60471710758510.2,6194,6.10281265844091,5820236.82941715,83077749294.2407,86170246778648.5,91075840567.7348,4.58661352057375,5190,3.50696300934825,5380605.52204827,6.00517997050747,10.9617135122573,19.7789495878085,15245021684006.1,29.6500270121492,20.2689701216278,12.9848411270571,0.0,89417258165.6593,90.1289225756593,77393143961421.4,22.5311437611567,24.543540966977,8.27843247843829,7.16067121770594,59.3882594755936,0.0,0.0,20764034469259.7,29.9312929644005,19.333559273855,29191102180.5153,36.0005664205192,3.80898322994483,35470093107173.2,35716303376.7685,7.84948204395468,1.05473871403516,14.586935033018,69.1302388693499,15.9522569024882,6.60078569206578,12307187253764.2,15826296742.6166,32520000000.0,24794000000.0,57.7701572881062,9861505995.90637,10161232087.6398,16014972,1.04,6027201172.49166,6326927264.22514,51.7232971543525,5.40314500032588,37248334022372.8,51314886305.7516,0.0,69.7336633531416,1.10687498359274,86.725,$99B,7.21%,7.21,29.93,9.869999999999997,0.7,69447275000.3398,2003,2004,19522591506.229866,39.1
Chile,2005-01-01,2005,4.13388036015521,3.93191337702274,40.16,37059850864256.4,2.78427446394301,8.70287207250728,69.4569607590986,7.41803634194858,6.06857120800498,122964812046.139,98563875555806.9,167485302430.465,5.74283048947626,68831705427037.2,7598,4.64675913672252,6090689.21606698,100452013431.205,90451730430137.6,112323292444.742,4.96863338744673,6210,3.88058693114219,5589404.59675319,5.86016750483557,10.5765825272313,21.8401671683941,18821263237638.6,30.5430392409013,22.1526806883147,23.458422216509,0.0,112263341759.565,91.2971279274927,85579555811431.2,23.3388307549205,25.5499538403158,7.70558327517867,6.58916711896605,58.8803782318673,0.0,0.0,24598103938348.1,31.4569444002429,18.464954268712,38199183140.3053,36.8591854907624,1.45716657719537,35986951448831.0,45323828160.4538,7.64288864948257,3.05257621387848,14.624045260345,68.1465577368699,14.2911916111073,3.25728363341258,12708067249914.5,17573136903.7517,41267000000.0,32735000000.0,60.1814444056018,10766558932.1919,11300419677.7272,16182713,1.04,6991749587.59723,7525610333.13254,50.5202358809155,5.47884642144002,39289113038003.6,62122113096.2339,0.0,71.6167608729932,1.10881423554039,86.783,$123B,5.74%,5.74,31.46,8.699999999999996,0.72,88534664673.22008,2004,2005,19087389672.88028,27.48
Chile,2006-01-01,2006,3.87711013982897,5.10593382843313,43.8,38945234052257.5,5.08740090430186,14.4915624827295,64.6926194843901,7.29692601631551,4.90101892525671,154788024805.865,104790329385329.0,178065644333.887,6.31717634316912,82080219853929.9,9464,5.2003800378633,6407428.20222762,120072499691.062,91799263001640.3,136010836013.645,1.48978086443951,7340,0.42369336856909,5613086.53337213,6.39559726588055,9.92531047756622,20.8158180328804,19941952704133.4,35.3073805156099,19.8570770457155,5.95437964149852,0.0,132356821475.34,85.5084375172705,91571548496791.1,25.3771388151969,28.8806194238413,7.45883017181548,6.33004149782568,54.7673090068239,0.0,0.0,27502987617947.9,29.3035442986949,11.8093804582683,44741515439.5359,41.106987909183,3.97634277428543,37417915992452.2,63628694641.81,12.1622072410636,3.39201733699404,12.195473251467,43.9067170899889,12.8876533425545,5.14134738199938,13361433132770.7,19948544052.7672,58680000000.0,38406000000.0,62.7219063760038,22375527348.7625,22897166104.7815,16354507,1.06,7736883554.86644,8258522310.88534,47.2097037685485,5.41085506737447,41414990001746.9,73074967980.036,0.0,73.0986510801193,1.12395583561074,86.842,$155B,6.32%,6.32,29.3,14.499999999999996,0.73,112995258108.28143,2005,2006,24460593435.061356,27.63
Chile,2007-01-01,2007,3.71050110016277,5.6102274253653,45.07,41745677668113.5,7.19072226423985,13.7305922836189,65.423942881627,7.07559942159412,7.76169195899323,173605968179.267,109930635090044.0,186800342017.845,4.90532450357452,90702903280006.1,10502,3.79032075477977,6650290.28322426,143603828920.976,97163799997725.8,154242005721.935,5.84376913351655,8690,4.71879096935848,5877956.35381117,7.08037260078642,10.2527196827148,20.8454648347541,22046128259014.8,34.576057118373,20.7240862547709,10.5515020825682,0.0,149768840508.543,86.2694077163811,98743947317268.0,25.2246566723031,28.3914289307119,7.07473439305213,5.93667270929095,55.1712231989122,653061723.0,8.00783033469189,31297537430981.4,31.3384116080492,13.7968640561699,53930762623.8352,39.9437815894792,0.494613946886673,37602990223585.2,69344788755.8271,5.33801881215625,4.40779938398046,11.8950381343814,63.233510465202,11.9556940155614,2.60241683970987,13709153318644.5,20755798348.266,67972000000.0,47164000000.0,66.3203006253274,23652876789.158,24083102890.7981,16530201,1.07,9022274929.26337,9452501030.90363,48.4896117436652,5.99445340719986,43897592280998.1,84180859933.9574,0.0,76.4074154997173,1.13532321402581,86.9,$174B,4.91%,4.91,31.34,13.73,0.76,131940535816.24292,2006,2007,18945277707.961487,16.77
Chile,2008-01-01,2008,3.71072394493648,7.48919739919882,41.42,41482839704416.4,-0.62961719243539,2.05856206934097,71.1238080864936,3.55187880278032,10.2834876681804,179638496278.497,113810670442915.0,193393517162.917,3.52953055323739,93854108404159.9,10751,2.42625274037624,6811643.13346397,167969056839.108,105424617241547.0,165659073480.112,8.50194953677665,10050,7.34568240278681,6309732.35933657,0.315328871424185,11.0713894317812,26.8176298441654,26122140065799.2,28.8761919135064,25.5445029110407,18.4885607073328,0.0,175940526332.173,97.941437930659,105544172701377.0,22.7251241624297,24.6428224335753,4.15334161729302,3.04341606915335,60.0524186547125,693423659.0,7.06760170048421,34907867703373.7,39.365605679958,11.535509080719,70086728553.8391,34.2392936191869,1.51652694419397,38173249702148.5,61506952193.8868,-0.053439049277344,8.7162687303961,15.2095265410265,61.398529297506,11.1448762445622,1.26435506882301,13882485693521.5,20020488097.831,64510000000.0,62787000000.0,70.862873291173,5037301062.76553,6054693481.44524,16708255,1.07,10613886831.4719,11631279250.1515,53.5690106808974,4.43358869207724,45843830968462.6,96230565258.4315,0.0,80.789773429257,1.13924930574546,86.959,$180B,3.53%,3.53,39.37,2.0500000000000043,0.81,145507181985.58258,2007,2008,13566646169.33966,10.28
Chile,2009-01-01,2009,3.74118159288283,2.04760668499783,37.04,39724823982550.5,-4.23793485304415,7.74434430576735,71.1972867449763,0.582529826976682,8.03710561832301,172389498444.68,112030399045483.0,190368379487.214,-1.56423944301861,96686356858733.1,10208,-2.60145285015329,6634441.4490262,168009833888.827,104448023802258.0,160627294365.124,-0.926342883513726,9950,-1.97027777946649,6185413.10471675,8.41952965945416,12.4168845549873,21.0583689492564,22638089170253.5,28.8027132550237,22.461204923817,-13.3375400590063,0.0,159039062138.138,92.2556556942327,102522778835125.0,22.8864313902204,24.5623288628666,-0.862315843953965,-1.90692539007428,58.7804021899891,461286300.0,6.56071058406713,29107817422743.8,29.2964293060576,-16.6153095626329,50221169301.7424,34.4401757632968,-2.77527501804484,37113837039588.9,59371246261.8135,4.65476499119062,0.353045178360941,12.6779184902708,66.9291777711741,11.2356503176492,-6.01647795410859,13047249002288.5,19369081229.5935,55463000000.0,42806000000.0,57.0040523852066,13683113132.4933,15320813003.1635,16886184,1.06,8441610952.93896,10079310823.6091,53.9533208076066,-1.88555362231368,44979420953029.4,93009859134.4819,0.0,66.3372029178825,1.12596731015393,87.017,$172B,-1.56%,-1.56,29.3,7.739999999999998,0.66,113777068973.4888,2008,2009,-31730113012.09378,-21.81
Chile,2010-01-01,2010,3.61588964470429,1.75118738241494,37.75,40622792291575.7,2.26047146091734,6.42650908882094,70.4335047923299,9.48539182717182,7.33040295464809,218537551220.123,118577654190885.0,201493845099.574,5.84417729579263,111508610680027.0,12808,4.75024210331847,6949593.48005785,183353969443.54,110049912492925.0,203115009358.502,5.36332664490808,10750,4.27436120573323,6449800.00287911,3.74902534546916,12.1087408531599,23.139986118849,25610431736416.0,29.5664952076701,21.554816265445,13.1298297475927,0.0,204493215628.475,93.5734909111789,113072497225921.0,24.5274749084194,26.3898483968666,10.6971528515039,9.5530605234635,58.32476393917,538384073.0,6.34272115600223,36576207661425.9,31.3186034535641,25.6576785892802,67820076191.149,35.695094517819,3.05683420659723,38248345505595.8,78007185464.9501,8.96229374741935,1.41071107954318,11.9373984372434,68.190827759047,10.7725217138822,3.2680865531363,13473644392486.5,23542005158.1743,71109000000.0,59207000000.0,59.63094180951,14135429144.1959,15892503124.2239,17062531,1.04,10846976459.5663,12604050439.5942,52.7783509550947,7.19377759245981,48215140458766.6,115340515751.626,0.0,69.0637159959492,1.10439123335487,87.074,$219B,5.84%,5.84,31.32,6.43,0.69,150790910341.88486,2009,2010,37013841368.39606,32.53
Chile,2011-01-01,2011,3.67120659396323,5.28683831409122,37.76,42839229541975.8,5.45614204580353,3.31824899723662,72.0389856162378,7.21174722063189,10.1346850309848,252251992029.518,125823838387983.0,213806970419.313,6.11091882913553,122006090354937.0,14637,5.05770836528308,7301083.65085191,210153506910.574,116715181169170.0,234266974769.833,6.05658698426805,12190,5.00391579449,6772542.56393619,2.45119630668682,11.9134875923346,24.6427653865252,29746218772178.1,27.9610143837623,23.1196996590781,16.1488376233866,0.0,243881642833.488,96.681751002763,123515827338730.0,21.9669379315566,23.6533717886107,8.200080022036,7.12613346007834,60.1254980239031,554636419.0,5.25342329459398,42128859962039.0,34.4437084746439,15.1810498015874,86030813929.6276,34.7013220019194,2.86572284298789,39344437079814.6,87534776010.4191,3.11290692490222,3.34121694259299,12.9640613708085,65.2415455042845,11.0115307337904,7.886497186242,14536242978384.2,27776805628.929,81438000000.0,74695000000.0,61.8956459942364,8318851700.95435,10772312579.0077,17233584,1.0,12911821776.0057,15365282654.059,53.4873462381462,7.41206134223408,51788876245814.7,134922896369.449,0.0,72.2056659465244,1.06410157432331,87.132,$252B,6.11%,6.11,34.44,3.3200000000000003,0.72,181621434261.25296,2010,2011,30830523919.368103,20.45
