Reporting Economy,Product/Sector,Partner Economy,Year,Value,Product/Sector-reformatted,Type,Direction
Spain,SI3_AGG - MACH - Chemicals,World,2015,46878,Chemicals,merchandise,imports
Spain,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,98566,Machinery and transport equipment,merchandise,imports
Spain,SI3_AGG - MATE - Textiles,World,2015,4267,Textiles,merchandise,imports
Spain,SI3_AGG - MACL - Clothing,World,2015,16367,Clothing,merchandise,imports
Switzerland,SI3_AGG - TO - Total merchandise,World,2015,253027,Total merchandise,merchandise,imports
Switzerland,SI3_AGG - AG - Agricultural products,World,2015,12697,Agricultural products,merchandise,imports
Switzerland,SI3_AGG - MI - Fuels and mining products,World,2015,13499,Fuels and mining products,merchandise,imports
Switzerland,SI3_AGG - MAIS - Iron and steel,World,2015,2719,Iron and steel,merchandise,imports
Switzerland,SI3_AGG - MACH - Chemicals,World,2015,42211,Chemicals,merchandise,imports
Switzerland,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,49118,Machinery and transport equipment,merchandise,imports
Switzerland,SI3_AGG - MATE - Textiles,World,2015,1916,Textiles,merchandise,imports
Switzerland,SI3_AGG - MACL - Clothing,World,2015,5614,Clothing,merchandise,imports
United Kingdom,SI3_AGG - TO - Total merchandise,World,2015,630003,Total merchandise,merchandise,imports
United Kingdom,SI3_AGG - AG - Agricultural products,World,2015,69577,Agricultural products,merchandise,imports
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,2015,67441,Fuels and mining products,merchandise,imports
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,2015,7819,Iron and steel,merchandise,imports
United Kingdom,SI3_AGG - MACH - Chemicals,World,2015,75397,Chemicals,merchandise,imports
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,231974,Machinery and transport equipment,merchandise,imports
United Kingdom,SI3_AGG - MATE - Textiles,World,2015,7766,Textiles,merchandise,imports
United Kingdom,SI3_AGG - MACL - Clothing,World,2015,27959,Clothing,merchandise,imports
United States of America,SI3_AGG - TO - Total merchandise,World,2015,2315301,Total merchandise,merchandise,imports
United States of America,SI3_AGG - AG - Agricultural products,World,2015,156706,Agricultural products,merchandise,imports
United States of America,SI3_AGG - MI - Fuels and mining products,World,2015,245881,Fuels and mining products,merchandise,imports
United States of America,SI3_AGG - MAIS - Iron and steel,World,2015,39132,Iron and steel,merchandise,imports
United States of America,SI3_AGG - MACH - Chemicals,World,2015,220370,Chemicals,merchandise,imports
United States of America,SI3_AGG - MAMT - Machinery and transport equipment,World,2015,989206,Machinery and transport equipment,merchandise,imports
United States of America,SI3_AGG - MATE - Textiles,World,2015,29543,Textiles,merchandise,imports
United States of America,SI3_AGG - MACL - Clothing,World,2015,96898,Clothing,merchandise,imports
Australia,SI3_AGG - TO - Total merchandise,World,2016,196270,Total merchandise,merchandise,imports
Australia,SI3_AGG - AG - Agricultural products,World,2016,14769,Agricultural products,merchandise,imports
Australia,SI3_AGG - MI - Fuels and mining products,World,2016,20531,Fuels and mining products,merchandise,imports
Australia,SI3_AGG - MAIS - Iron and steel,World,2016,1888,Iron and steel,merchandise,imports
Australia,SI3_AGG - MACH - Chemicals,World,2016,20479,Chemicals,merchandise,imports
Australia,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,77031,Machinery and transport equipment,merchandise,imports
Australia,SI3_AGG - MATE - Textiles,World,2016,2666,Textiles,merchandise,imports
Australia,SI3_AGG - MACL - Clothing,World,2016,6413,Clothing,merchandise,imports
Brazil,SI3_AGG - TO - Total merchandise,World,2016,143411,Total merchandise,merchandise,imports
Brazil,SI3_AGG - AG - Agricultural products,World,2016,12578,Agricultural products,merchandise,imports
Brazil,SI3_AGG - MI - Fuels and mining products,World,2016,22450,Fuels and mining products,merchandise,imports
Brazil,SI3_AGG - MAIS - Iron and steel,World,2016,2036,Iron and steel,merchandise,imports
Brazil,SI3_AGG - MACH - Chemicals,World,2016,35450,Chemicals,merchandise,imports
Brazil,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,53020,Machinery and transport equipment,merchandise,imports
Brazil,SI3_AGG - MATE - Textiles,World,2016,2904,Textiles,merchandise,imports
Brazil,SI3_AGG - MACL - Clothing,World,2016,1548,Clothing,merchandise,imports
Canada,SI3_AGG - TO - Total merchandise,World,2016,412940,Total merchandise,merchandise,imports
Canada,SI3_AGG - AG - Agricultural products,World,2016,37656,Agricultural products,merchandise,imports
Canada,SI3_AGG - MI - Fuels and mining products,World,2016,36457,Fuels and mining products,merchandise,imports
Canada,SI3_AGG - MAIS - Iron and steel,World,2016,8141,Iron and steel,merchandise,imports
Canada,SI3_AGG - MACH - Chemicals,World,2016,43347,Chemicals,merchandise,imports
Canada,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,177380,Machinery and transport equipment,merchandise,imports
Canada,SI3_AGG - MATE - Textiles,World,2016,4310,Textiles,merchandise,imports
Canada,SI3_AGG - MACL - Clothing,World,2016,9554,Clothing,merchandise,imports
China,SI3_AGG - TO - Total merchandise,World,2016,1587925,Total merchandise,merchandise,imports
China,SI3_AGG - AG - Agricultural products,World,2016,154859,Agricultural products,merchandise,imports
China,SI3_AGG - MI - Fuels and mining products,World,2016,326216,Fuels and mining products,merchandise,imports
China,SI3_AGG - MAIS - Iron and steel,World,2016,18265,Iron and steel,merchandise,imports
China,SI3_AGG - MACH - Chemicals,World,2016,163474,Chemicals,merchandise,imports
China,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,658488,Machinery and transport equipment,merchandise,imports
China,SI3_AGG - MATE - Textiles,World,2016,16676,Textiles,merchandise,imports
China,SI3_AGG - MACL - Clothing,World,2016,6444,Clothing,merchandise,imports
France,SI3_AGG - TO - Total merchandise,World,2016,567657,Total merchandise,merchandise,imports
France,SI3_AGG - AG - Agricultural products,World,2016,63285,Agricultural products,merchandise,imports
France,SI3_AGG - MI - Fuels and mining products,World,2016,59554,Fuels and mining products,merchandise,imports
France,SI3_AGG - MAIS - Iron and steel,World,2016,11418,Iron and steel,merchandise,imports
France,SI3_AGG - MACH - Chemicals,World,2016,78117,Chemicals,merchandise,imports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,211015,Machinery and transport equipment,merchandise,imports
France,SI3_AGG - MATE - Textiles,World,2016,6693,Textiles,merchandise,imports
France,SI3_AGG - MACL - Clothing,World,2016,23287,Clothing,merchandise,imports
Germany,SI3_AGG - TO - Total merchandise,World,2016,1055326,Total merchandise,merchandise,imports
Germany,SI3_AGG - AG - Agricultural products,World,2016,107663,Agricultural products,merchandise,imports
Germany,SI3_AGG - MI - Fuels and mining products,World,2016,117119,Fuels and mining products,merchandise,imports
Germany,SI3_AGG - MAIS - Iron and steel,World,2016,24111,Iron and steel,merchandise,imports
Germany,SI3_AGG - MACH - Chemicals,World,2016,148084,Chemicals,merchandise,imports
Germany,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,402485,Machinery and transport equipment,merchandise,imports
Germany,SI3_AGG - MATE - Textiles,World,2016,12578,Textiles,merchandise,imports
Germany,SI3_AGG - MACL - Clothing,World,2016,35415,Clothing,merchandise,imports
India,SI3_AGG - TO - Total merchandise,World,2016,361649,Total merchandise,merchandise,imports
India,SI3_AGG - AG - Agricultural products,World,2016,29029,Agricultural products,merchandise,imports
India,SI3_AGG - MI - Fuels and mining products,World,2016,108092,Fuels and mining products,merchandise,imports
India,SI3_AGG - MAIS - Iron and steel,World,2016,7796,Iron and steel,merchandise,imports
India,SI3_AGG - MACH - Chemicals,World,2016,42890,Chemicals,merchandise,imports
India,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,82292,Machinery and transport equipment,merchandise,imports
India,SI3_AGG - MATE - Textiles,World,2016,3593,Textiles,merchandise,imports
India,SI3_AGG - MACL - Clothing,World,2016,717,Clothing,merchandise,imports
Indonesia,SI3_AGG - TO - Total merchandise,World,2016,135653,Total merchandise,merchandise,imports
Indonesia,SI3_AGG - AG - Agricultural products,World,2016,19953,Agricultural products,merchandise,imports
Indonesia,SI3_AGG - MI - Fuels and mining products,World,2016,23675,Fuels and mining products,merchandise,imports
Indonesia,SI3_AGG - MAIS - Iron and steel,World,2016,6962,Iron and steel,merchandise,imports
Indonesia,SI3_AGG - MACH - Chemicals,World,2016,19969,Chemicals,merchandise,imports
Indonesia,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,43641,Machinery and transport equipment,merchandise,imports
Indonesia,SI3_AGG - MATE - Textiles,World,2016,5891,Textiles,merchandise,imports
Indonesia,SI3_AGG - MACL - Clothing,World,2016,522,Clothing,merchandise,imports
Iran,SI3_AGG - TO - Total merchandise,World,2016,43080,Total merchandise,merchandise,imports
Iran,SI3_AGG - AG - Agricultural products,World,2016,10081,Agricultural products,merchandise,imports
Iran,SI3_AGG - MI - Fuels and mining products,World,2016,722,Fuels and mining products,merchandise,imports
Iran,SI3_AGG - MAIS - Iron and steel,World,2016,2685,Iron and steel,merchandise,imports
Iran,SI3_AGG - MACH - Chemicals,World,2016,5695,Chemicals,merchandise,imports
Iran,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,15109,Machinery and transport equipment,merchandise,imports
Iran,SI3_AGG - MATE - Textiles,World,2016,903,Textiles,merchandise,imports
Iran,SI3_AGG - MACL - Clothing,World,2016,74,Clothing,merchandise,imports
Italy,SI3_AGG - TO - Total merchandise,World,2016,406788,Total merchandise,merchandise,imports
Italy,SI3_AGG - AG - Agricultural products,World,2016,53902,Agricultural products,merchandise,imports
Italy,SI3_AGG - MI - Fuels and mining products,World,2016,59673,Fuels and mining products,merchandise,imports
Italy,SI3_AGG - MAIS - Iron and steel,World,2016,14918,Iron and steel,merchandise,imports
Italy,SI3_AGG - MACH - Chemicals,World,2016,65676,Chemicals,merchandise,imports
Italy,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,120088,Machinery and transport equipment,merchandise,imports
Italy,SI3_AGG - MATE - Textiles,World,2016,7849,Textiles,merchandise,imports
Italy,SI3_AGG - MACL - Clothing,World,2016,15528,Clothing,merchandise,imports
Japan,SI3_AGG - TO - Total merchandise,World,2016,607728,Total merchandise,merchandise,imports
Japan,SI3_AGG - AG - Agricultural products,World,2016,73888,Agricultural products,merchandise,imports
Japan,SI3_AGG - MI - Fuels and mining products,World,2016,146164,Fuels and mining products,merchandise,imports
Japan,SI3_AGG - MAIS - Iron and steel,World,2016,6500,Iron and steel,merchandise,imports
Japan,SI3_AGG - MACH - Chemicals,World,2016,64899,Chemicals,merchandise,imports
Japan,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,178980,Machinery and transport equipment,merchandise,imports
Japan,SI3_AGG - MATE - Textiles,World,2016,8180,Textiles,merchandise,imports
Japan,SI3_AGG - MACL - Clothing,World,2016,27900,Clothing,merchandise,imports
"Korea, Republic of",SI3_AGG - TO - Total merchandise,World,2016,406193,Total merchandise,merchandise,imports
"Korea, Republic of",SI3_AGG - AG - Agricultural products,World,2016,32491,Agricultural products,merchandise,imports
"Korea, Republic of",SI3_AGG - MI - Fuels and mining products,World,2016,108379,Fuels and mining products,merchandise,imports
"Korea, Republic of",SI3_AGG - MAIS - Iron and steel,World,2016,14236,Iron and steel,merchandise,imports
"Korea, Republic of",SI3_AGG - MACH - Chemicals,World,2016,42645,Chemicals,merchandise,imports
"Korea, Republic of",SI3_AGG - MAMT - Machinery and transport equipment,World,2016,142497,Machinery and transport equipment,merchandise,imports
"Korea, Republic of",SI3_AGG - MATE - Textiles,World,2016,5112,Textiles,merchandise,imports
"Korea, Republic of",SI3_AGG - MACL - Clothing,World,2016,8640,Clothing,merchandise,imports
Mexico,SI3_AGG - TO - Total merchandise,World,2016,397522,Total merchandise,merchandise,imports
Mexico,SI3_AGG - AG - Agricultural products,World,2016,27023,Agricultural products,merchandise,imports
Mexico,SI3_AGG - MI - Fuels and mining products,World,2016,32044,Fuels and mining products,merchandise,imports
Mexico,SI3_AGG - MAIS - Iron and steel,World,2016,9528,Iron and steel,merchandise,imports
Mexico,SI3_AGG - MACH - Chemicals,World,2016,40395,Chemicals,merchandise,imports
Mexico,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,188404,Machinery and transport equipment,merchandise,imports
Mexico,SI3_AGG - MATE - Textiles,World,2016,6197,Textiles,merchandise,imports
Mexico,SI3_AGG - MACL - Clothing,World,2016,3718,Clothing,merchandise,imports
Netherlands,SI3_AGG - TO - Total merchandise,World,2016,500797,Total merchandise,merchandise,imports
Netherlands,SI3_AGG - AG - Agricultural products,World,2016,67068,Agricultural products,merchandise,imports
Netherlands,SI3_AGG - MI - Fuels and mining products,World,2016,87052,Fuels and mining products,merchandise,imports
Netherlands,SI3_AGG - MAIS - Iron and steel,World,2016,10532,Iron and steel,merchandise,imports
Netherlands,SI3_AGG - MACH - Chemicals,World,2016,63292,Chemicals,merchandise,imports
Netherlands,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,171858,Machinery and transport equipment,merchandise,imports
Netherlands,SI3_AGG - MATE - Textiles,World,2016,4461,Textiles,merchandise,imports
Netherlands,SI3_AGG - MACL - Clothing,World,2016,15715,Clothing,merchandise,imports
Russian Federation,SI3_AGG - TO - Total merchandise,World,2016,191493,Total merchandise,merchandise,imports
Russian Federation,SI3_AGG - AG - Agricultural products,World,2016,26112,Agricultural products,merchandise,imports
Russian Federation,SI3_AGG - MI - Fuels and mining products,World,2016,5639,Fuels and mining products,merchandise,imports
Russian Federation,SI3_AGG - MAIS - Iron and steel,World,2016,4024,Iron and steel,merchandise,imports
Russian Federation,SI3_AGG - MACH - Chemicals,World,2016,27272,Chemicals,merchandise,imports
Russian Federation,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,74976,Machinery and transport equipment,merchandise,imports
Russian Federation,SI3_AGG - MATE - Textiles,World,2016,2761,Textiles,merchandise,imports
Russian Federation,SI3_AGG - MACL - Clothing,World,2016,5782,Clothing,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - TO - Total merchandise,World,2016,140170,Total merchandise,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - AG - Agricultural products,World,2016,23328,Agricultural products,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - MI - Fuels and mining products,World,2016,6148,Fuels and mining products,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - MAIS - Iron and steel,World,2016,5850,Iron and steel,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - MACH - Chemicals,World,2016,14823,Chemicals,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - MAMT - Machinery and transport equipment,World,2016,56586,Machinery and transport equipment,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - MATE - Textiles,World,2016,1735,Textiles,merchandise,imports
"Saudi Arabia, Kingdom of",SI3_AGG - MACL - Clothing,World,2016,3716,Clothing,merchandise,imports
Spain,SI3_AGG - TO - Total merchandise,World,2016,310921,Total merchandise,merchandise,imports
Spain,SI3_AGG - AG - Agricultural products,World,2016,40344,Agricultural products,merchandise,imports
Spain,SI3_AGG - MI - Fuels and mining products,World,2016,44171,Fuels and mining products,merchandise,imports
Spain,SI3_AGG - MAIS - Iron and steel,World,2016,7126,Iron and steel,merchandise,imports
Spain,SI3_AGG - MACH - Chemicals,World,2016,45647,Chemicals,merchandise,imports
Spain,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,103318,Machinery and transport equipment,merchandise,imports
Spain,SI3_AGG - MATE - Textiles,World,2016,4530,Textiles,merchandise,imports
Spain,SI3_AGG - MACL - Clothing,World,2016,17632,Clothing,merchandise,imports
Switzerland,SI3_AGG - TO - Total merchandise,World,2016,270128,Total merchandise,merchandise,imports
Switzerland,SI3_AGG - AG - Agricultural products,World,2016,12646,Agricultural products,merchandise,imports
Switzerland,SI3_AGG - MI - Fuels and mining products,World,2016,11670,Fuels and mining products,merchandise,imports
Switzerland,SI3_AGG - MAIS - Iron and steel,World,2016,2651,Iron and steel,merchandise,imports
Switzerland,SI3_AGG - MACH - Chemicals,World,2016,46016,Chemicals,merchandise,imports
Switzerland,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,49901,Machinery and transport equipment,merchandise,imports
Switzerland,SI3_AGG - MATE - Textiles,World,2016,1902,Textiles,merchandise,imports
Switzerland,SI3_AGG - MACL - Clothing,World,2016,5915,Clothing,merchandise,imports
United Kingdom,SI3_AGG - TO - Total merchandise,World,2016,636731,Total merchandise,merchandise,imports
United Kingdom,SI3_AGG - AG - Agricultural products,World,2016,65967,Agricultural products,merchandise,imports
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,2016,55132,Fuels and mining products,merchandise,imports
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,2016,7068,Iron and steel,merchandise,imports
United Kingdom,SI3_AGG - MACH - Chemicals,World,2016,71473,Chemicals,merchandise,imports
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,228426,Machinery and transport equipment,merchandise,imports
United Kingdom,SI3_AGG - MATE - Textiles,World,2016,7210,Textiles,merchandise,imports
United Kingdom,SI3_AGG - MACL - Clothing,World,2016,25801,Clothing,merchandise,imports
United States of America,SI3_AGG - TO - Total merchandise,World,2016,2250154,Total merchandise,merchandise,imports
United States of America,SI3_AGG - AG - Agricultural products,World,2016,159137,Agricultural products,merchandise,imports
United States of America,SI3_AGG - MI - Fuels and mining products,World,2016,205737,Fuels and mining products,merchandise,imports
United States of America,SI3_AGG - MAIS - Iron and steel,World,2016,29004,Iron and steel,merchandise,imports
United States of America,SI3_AGG - MACH - Chemicals,World,2016,221161,Chemicals,merchandise,imports
United States of America,SI3_AGG - MAMT - Machinery and transport equipment,World,2016,969943,Machinery and transport equipment,merchandise,imports
United States of America,SI3_AGG - MATE - Textiles,World,2016,28722,Textiles,merchandise,imports
United States of America,SI3_AGG - MACL - Clothing,World,2016,91096,Clothing,merchandise,imports
Australia,SI3_AGG - TO - Total merchandise,World,2017,228780,Total merchandise,merchandise,imports
Australia,SI3_AGG - AG - Agricultural products,World,2017,16399,Agricultural products,merchandise,imports
Australia,SI3_AGG - MI - Fuels and mining products,World,2017,26842,Fuels and mining products,merchandise,imports
Australia,SI3_AGG - MAIS - Iron and steel,World,2017,1786,Iron and steel,merchandise,imports
Australia,SI3_AGG - MACH - Chemicals,World,2017,20814,Chemicals,merchandise,imports
Australia,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,92912,Machinery and transport equipment,merchandise,imports
Australia,SI3_AGG - MATE - Textiles,World,2017,2840,Textiles,merchandise,imports
Australia,SI3_AGG - MACL - Clothing,World,2017,6907,Clothing,merchandise,imports
Brazil,SI3_AGG - TO - Total merchandise,World,2017,157543,Total merchandise,merchandise,imports
Brazil,SI3_AGG - AG - Agricultural products,World,2017,12477,Agricultural products,merchandise,imports
Brazil,SI3_AGG - MI - Fuels and mining products,World,2017,29771,Fuels and mining products,merchandise,imports
Brazil,SI3_AGG - MAIS - Iron and steel,World,2017,2668,Iron and steel,merchandise,imports
Brazil,SI3_AGG - MACH - Chemicals,World,2017,39137,Chemicals,merchandise,imports
Brazil,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,58914,Machinery and transport equipment,merchandise,imports
Brazil,SI3_AGG - MATE - Textiles,World,2017,3495,Textiles,merchandise,imports
Brazil,SI3_AGG - MACL - Clothing,World,2017,1913,Clothing,merchandise,imports
Canada,SI3_AGG - TO - Total merchandise,World,2017,443651,Total merchandise,merchandise,imports
Canada,SI3_AGG - AG - Agricultural products,World,2017,39069,Agricultural products,merchandise,imports
Canada,SI3_AGG - MI - Fuels and mining products,World,2017,42792,Fuels and mining products,merchandise,imports
Canada,SI3_AGG - MAIS - Iron and steel,World,2017,10314,Iron and steel,merchandise,imports
Canada,SI3_AGG - MACH - Chemicals,World,2017,46288,Chemicals,merchandise,imports
Canada,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,190618,Machinery and transport equipment,merchandise,imports
Canada,SI3_AGG - MATE - Textiles,World,2017,4518,Textiles,merchandise,imports
Canada,SI3_AGG - MACL - Clothing,World,2017,10077,Clothing,merchandise,imports
China,SI3_AGG - TO - Total merchandise,World,2017,1843792,Total merchandise,merchandise,imports
China,SI3_AGG - AG - Agricultural products,World,2017,180901,Agricultural products,merchandise,imports
China,SI3_AGG - MI - Fuels and mining products,World,2017,444767,Fuels and mining products,merchandise,imports
China,SI3_AGG - MAIS - Iron and steel,World,2017,22588,Iron and steel,merchandise,imports
China,SI3_AGG - MACH - Chemicals,World,2017,192445,Chemicals,merchandise,imports
China,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,736861,Machinery and transport equipment,merchandise,imports
China,SI3_AGG - MATE - Textiles,World,2017,17284,Textiles,merchandise,imports
China,SI3_AGG - MACL - Clothing,World,2017,7264,Clothing,merchandise,imports
France,SI3_AGG - TO - Total merchandise,World,2017,619334,Total merchandise,merchandise,imports
France,SI3_AGG - AG - Agricultural products,World,2017,68081,Agricultural products,merchandise,imports
France,SI3_AGG - MI - Fuels and mining products,World,2017,74542,Fuels and mining products,merchandise,imports
France,SI3_AGG - MAIS - Iron and steel,World,2017,14234,Iron and steel,merchandise,imports
France,SI3_AGG - MACH - Chemicals,World,2017,84595,Chemicals,merchandise,imports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,223439,Machinery and transport equipment,merchandise,imports
France,SI3_AGG - MATE - Textiles,World,2017,7026,Textiles,merchandise,imports
France,SI3_AGG - MACL - Clothing,World,2017,24413,Clothing,merchandise,imports
Germany,SI3_AGG - TO - Total merchandise,World,2017,1162907,Total merchandise,merchandise,imports
Germany,SI3_AGG - AG - Agricultural products,World,2017,115954,Agricultural products,merchandise,imports
Germany,SI3_AGG - MI - Fuels and mining products,World,2017,139774,Fuels and mining products,merchandise,imports
Germany,SI3_AGG - MAIS - Iron and steel,World,2017,30018,Iron and steel,merchandise,imports
Germany,SI3_AGG - MACH - Chemicals,World,2017,165497,Chemicals,merchandise,imports
Germany,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,440521,Machinery and transport equipment,merchandise,imports
Germany,SI3_AGG - MATE - Textiles,World,2017,13124,Textiles,merchandise,imports
Germany,SI3_AGG - MACL - Clothing,World,2017,37484,Clothing,merchandise,imports
India,SI3_AGG - TO - Total merchandise,World,2017,449925,Total merchandise,merchandise,imports
India,SI3_AGG - AG - Agricultural products,World,2017,32991,Agricultural products,merchandise,imports
India,SI3_AGG - MI - Fuels and mining products,World,2017,148150,Fuels and mining products,merchandise,imports
India,SI3_AGG - MAIS - Iron and steel,World,2017,8608,Iron and steel,merchandise,imports
India,SI3_AGG - MACH - Chemicals,World,2017,49083,Chemicals,merchandise,imports
India,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,96805,Machinery and transport equipment,merchandise,imports
India,SI3_AGG - MATE - Textiles,World,2017,3983,Textiles,merchandise,imports
India,SI3_AGG - MACL - Clothing,World,2017,817,Clothing,merchandise,imports
Indonesia,SI3_AGG - TO - Total merchandise,World,2017,156925,Total merchandise,merchandise,imports
Indonesia,SI3_AGG - AG - Agricultural products,World,2017,22214,Agricultural products,merchandise,imports
Indonesia,SI3_AGG - MI - Fuels and mining products,World,2017,31253,Fuels and mining products,merchandise,imports
Indonesia,SI3_AGG - MAIS - Iron and steel,World,2017,8390,Iron and steel,merchandise,imports
Indonesia,SI3_AGG - MACH - Chemicals,World,2017,22431,Chemicals,merchandise,imports
Indonesia,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,48846,Machinery and transport equipment,merchandise,imports
Indonesia,SI3_AGG - MATE - Textiles,World,2017,6127,Textiles,merchandise,imports
Indonesia,SI3_AGG - MACL - Clothing,World,2017,734,Clothing,merchandise,imports
Iran,SI3_AGG - TO - Total merchandise,World,2017,49499,Total merchandise,merchandise,imports
Iran,SI3_AGG - AG - Agricultural products,World,2017,11292,Agricultural products,merchandise,imports
Iran,SI3_AGG - MI - Fuels and mining products,World,2017,1129,Fuels and mining products,merchandise,imports
Iran,SI3_AGG - MAIS - Iron and steel,World,2017,2521,Iron and steel,merchandise,imports
Iran,SI3_AGG - MACH - Chemicals,World,2017,6697,Chemicals,merchandise,imports
Iran,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,17014,Machinery and transport equipment,merchandise,imports
Iran,SI3_AGG - MATE - Textiles,World,2017,944,Textiles,merchandise,imports
Iran,SI3_AGG - MACL - Clothing,World,2017,80,Clothing,merchandise,imports
Italy,SI3_AGG - TO - Total merchandise,World,2017,453122,Total merchandise,merchandise,imports
Italy,SI3_AGG - AG - Agricultural products,World,2017,57787,Agricultural products,merchandise,imports
Italy,SI3_AGG - MI - Fuels and mining products,World,2017,75412,Fuels and mining products,merchandise,imports
Italy,SI3_AGG - MAIS - Iron and steel,World,2017,18573,Iron and steel,merchandise,imports
Italy,SI3_AGG - MACH - Chemicals,World,2017,71618,Chemicals,merchandise,imports
Italy,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,131404,Machinery and transport equipment,merchandise,imports
Italy,SI3_AGG - MATE - Textiles,World,2017,8221,Textiles,merchandise,imports
Italy,SI3_AGG - MACL - Clothing,World,2017,16133,Clothing,merchandise,imports
Japan,SI3_AGG - TO - Total merchandise,World,2017,672096,Total merchandise,merchandise,imports
Japan,SI3_AGG - AG - Agricultural products,World,2017,79033,Agricultural products,merchandise,imports
Japan,SI3_AGG - MI - Fuels and mining products,World,2017,184213,Fuels and mining products,merchandise,imports
Japan,SI3_AGG - MAIS - Iron and steel,World,2017,8200,Iron and steel,merchandise,imports
Japan,SI3_AGG - MACH - Chemicals,World,2017,67042,Chemicals,merchandise,imports
Japan,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,193369,Machinery and transport equipment,merchandise,imports
Japan,SI3_AGG - MATE - Textiles,World,2017,8387,Textiles,merchandise,imports
Japan,SI3_AGG - MACL - Clothing,World,2017,28095,Clothing,merchandise,imports
"Korea, Republic of",SI3_AGG - TO - Total merchandise,World,2017,478478,Total merchandise,merchandise,imports
"Korea, Republic of",SI3_AGG - AG - Agricultural products,World,2017,35067,Agricultural products,merchandise,imports
"Korea, Republic of",SI3_AGG - MI - Fuels and mining products,World,2017,142195,Fuels and mining products,merchandise,imports
"Korea, Republic of",SI3_AGG - MAIS - Iron and steel,World,2017,15890,Iron and steel,merchandise,imports
"Korea, Republic of",SI3_AGG - MACH - Chemicals,World,2017,48335,Chemicals,merchandise,imports
"Korea, Republic of",SI3_AGG - MAMT - Machinery and transport equipment,World,2017,163211,Machinery and transport equipment,merchandise,imports
"Korea, Republic of",SI3_AGG - MATE - Textiles,World,2017,5153,Textiles,merchandise,imports
"Korea, Republic of",SI3_AGG - MACL - Clothing,World,2017,9319,Clothing,merchandise,imports
Mexico,SI3_AGG - TO - Total merchandise,World,2017,432179,Total merchandise,merchandise,imports
Mexico,SI3_AGG - AG - Agricultural products,World,2017,28254,Agricultural products,merchandise,imports
Mexico,SI3_AGG - MI - Fuels and mining products,World,2017,43988,Fuels and mining products,merchandise,imports
Mexico,SI3_AGG - MAIS - Iron and steel,World,2017,11378,Iron and steel,merchandise,imports
Mexico,SI3_AGG - MACH - Chemicals,World,2017,43519,Chemicals,merchandise,imports
Mexico,SI3_AGG - MAMT - Machinery and transport equipment,World,2017,197111,Machinery and transport equipment,merchandise,imports
Mexico,SI3_AGG - MATE - Textiles,World,2017,6270,Textiles,merchandise,imports
Mexico,SI3_AGG - MACL - Clothing,World,2017,3628,Clothing,merchandise,imports
Netherlands,SI3_AGG - TO - Total merchandise,World,2017,574646,Total merchandise,merchandise,imports
Netherlands,SI3_AGG - AG - Agricultural products,World,2017,73539,Agricultural products,merchandise,imports
Netherlands,SI3_AGG - MI - Fuels and mining products,World,2017,110122,Fuels and mining products,merchandise,imports
