Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Bangladesh,1582.66,0.14,1237.35,0.21,345.31,0.07,892.04,513D1542 Index,542D1513 Index
Argentina,1408.92,0.13,907.64,0.15,501.28,0.1,406.36,213D1542 Index,542D1213 Index
Romania,1262.37,0.11,620.04,0.1,642.32,0.12,-22.28,968D1542 Index,542D1968 Index
Ecuador,1248.3,0.11,905.81,0.15,342.49,0.07,563.32,248D1542 Index,542D1248 Index
Ukraine,1236.87,0.11,478.29,0.08,758.58,0.14,-280.3,926D1542 Index,542D1926 Index
Ireland,1230.34,0.11,294.93,0.05,935.41,0.18,-640.48,178D1542 Index,542D1178 Index
Pakistan,1059.5,0.09,657.58,0.11,401.92,0.08,255.67,564D1542 Index,542D1564 Index
Myanmar,1042.59,0.09,462.7,0.08,579.89,0.11,-117.2,518D1542 Index,542D1518 Index
Panama,954.4,0.08,459.04,0.08,495.36,0.09,-36.32,283D1542 Index,542D1283 Index
Bahrain,863.34,0.08,247.83,0.04,615.51,0.12,-367.68,419D1542 Index,542D1419 Index
Jordan,842.03,0.07,763.82,0.13,78.21,0.01,685.61,439D1542 Index,542D1439 Index
Guatemala,760.75,0.07,440.06,0.07,320.69,0.06,119.37,258D1542 Index,542D1258 Index
Guinea,756.69,0.07,16.97,0,739.71,0.14,-722.74,656D1542 Index,542D1656 Index
Angola,721.81,0.06,571.95,0.1,149.85,0.03,422.1,614D1542 Index,542D1614 Index
Gabon,667.24,0.06,23.94,0,643.3,0.12,-619.36,646D1542 Index,542D1646 Index
Morocco,636.39,0.06,399.48,0.07,236.9,0.05,162.58,686D1542 Index,542D1686 Index
Costa Rica,617.21,0.05,326.41,0.05,290.8,0.06,35.62,238D1542 Index,542D1238 Index
Malta,598.46,0.05,83.85,0.01,514.61,0.1,-430.77,181D1542 Index,542D1181 Index
Cambodia,584.34,0.05,390.35,0.07,193.99,0.04,196.35,522D1542 Index,542D1522 Index
Portugal,552.26,0.05,370.94,0.06,181.32,0.03,189.62,182D1542 Index,542D1182 Index
Sri Lanka,507.63,0.05,413.83,0.07,93.8,0.02,320.03,524D1542 Index,542D1524 Index
Bolivia,474.75,0.04,175.33,0.03,299.42,0.06,-124.09,218D1542 Index,542D1218 Index
Papua New Guinea,439.7,0.04,277.43,0.05,162.27,0.03,115.16,853D1542 Index,542D1853 Index
Zambia,423.76,0.04,56.35,0.01,367.4,0.07,-311.05,754D1542 Index,542D1754 Index
Estonia,409.28,0.04,64.93,0.01,344.35,0.07,-279.42,939D1542 Index,542D1939 Index
Tunisia,392.34,0.03,270.44,0.05,121.9,0.02,148.54,744D1542 Index,542D1744 Index
Dominican Republic,392.17,0.03,263.56,0.04,128.61,0.02,134.95,243D1542 Index,542D1243 Index
Mongolia,374.19,0.03,350.61,0.06,23.58,0,327.02,948D1542 Index,542D1948 Index
Kenya,352.9,0.03,324.76,0.05,28.14,0.01,296.63,664D1542 Index,542D1664 Index
Congo,352.89,0.03,27.09,0,325.8,0.06,-298.71,634D1542 Index,542D1634 Index
Paraguay,336.16,0.03,263.51,0.04,72.66,0.01,190.85,288D1542 Index,542D1288 Index
New Caledonia,321.32,0.03,141.25,0.02,180.07,0.03,-38.83,839D1542 Index,542D1839 Index
Ethiopia,315.06,0.03,259.84,0.04,55.22,0.01,204.62,644D1542 Index,542D1644 Index
Ghana,315.04,0.03,277.28,0.05,37.76,0.01,239.52,652D1542 Index,542D1652 Index
Syria,312.21,0.03,311.33,0.05,0.87,0,310.46,463D1542 Index,542D1463 Index
Trinidad And Tobago,304.9,0.03,129.41,0.02,175.5,0.03,-46.09,369D1542 Index,542D1369 Index
Uruguay,304.74,0.03,232.13,0.04,72.62,0.01,159.51,298D1542 Index,542D1298 Index
Lebanon,302.39,0.03,275.32,0.05,27.07,0.01,248.25,446D1542 Index,542D1446 Index
Bulgaria,298.48,0.03,108.39,0.02,190.09,0.04,-81.7,918D1542 Index,542D1918 Index
"Congo, Democratic Republic",288.57,0.03,27.25,0,261.31,0.05,-234.06,636D1542 Index,542D1636 Index
Bermuda,265.28,0.02,265.27,0.04,0.01,0,265.25,319D1542 Index,542D1319 Index
Venezuela,244.22,0.02,229.29,0.04,14.94,0,214.35,299D1542 Index,542D1299 Index
Cote D Ivoire,234.11,0.02,226.5,0.04,7.61,0,218.88,662D1542 Index,542D1662 Index
El Salvador,229.25,0.02,171.42,0.03,57.84,0.01,113.58,253D1542 Index,542D1253 Index
Macau,224.36,0.02,220.37,0.04,3.99,0,216.37,546D1542 Index,542D1546 Index
Serbia,220.22,0.02,119.57,0.02,100.65,0.02,18.91,942D1542 Index,542D1942 Index
Tanzania,205.83,0.02,163.35,0.03,42.48,0.01,120.87,738D1542 Index,542D1738 Index
Turkmenistan,204.72,0.02,204.57,0.03,0.16,0,204.41,925D1542 Index,542D1925 Index
Lithuania,197.69,0.02,146.92,0.02,50.78,0.01,96.14,946D1542 Index,542D1946 Index
Cyprus,190.28,0.02,21.92,0,168.36,0.03,-146.44,423D1542 Index,542D1423 Index
Belarus,188.47,0.02,143.57,0.02,44.89,0.01,98.68,913D1542 Index,542D1913 Index
Azerbaijan,186.35,0.02,186.3,0.03,0.05,0,186.24,912D1542 Index,542D1912 Index
Equatorial Guinea,168.45,0.01,2,0,166.45,0.03,-164.45,642D1542 Index,542D1642 Index
Madagascar,152.99,0.01,29.85,0,123.13,0.02,-93.28,674D1542 Index,542D1674 Index
Sudan,150.13,0.01,119.3,0.02,30.83,0.01,88.46,732D1542 Index,542D1732 Index
Aruba,130.79,0.01,19.66,0,111.12,0.02,-91.46,314D1542 Index,542D1314 Index
Honduras,130.75,0.01,79.69,0.01,51.06,0.01,28.63,268D1542 Index,542D1268 Index
Croatia,118.88,0.01,103.55,0.02,15.33,0,88.23,960D1542 Index,542D1960 Index
Latvia,117.76,0.01,61.91,0.01,55.85,0.01,6.06,941D1542 Index,542D1941 Index
Kyrgyzstan,110.34,0.01,101.88,0.02,8.46,0,93.42,917D1542 Index,542D1917 Index
Uganda,109.32,0.01,88.78,0.01,20.54,0,68.25,746D1542 Index,542D1746 Index
Nicaragua,99.9,0.01,78.2,0.01,21.7,0,56.5,278D1542 Index,542D1278 Index
Senegal,97.85,0.01,44.8,0.01,53.05,0.01,-8.25,722D1542 Index,542D1722 Index
Iceland,86.88,0.01,60.4,0.01,26.47,0.01,33.93,176D1542 Index,542D1176 Index
Cuba,84.74,0.01,72.57,0.01,12.17,0,60.39,928D1542 Index,542D1928 Index
Other Countries,84.74,0.01,72.57,0.01,12.17,0,60.39,910D1542 Index,542D1910 Index
Mauritius,75.99,0.01,70.53,0.01,5.46,0,65.07,684D1542 Index,542D1684 Index
Fiji,74.46,0.01,66.66,0.01,7.8,0,58.86,819D1542 Index,542D1819 Index
Mozambique,72.62,0.01,43.7,0.01,28.92,0.01,14.77,688D1542 Index,542D1688 Index
Georgia,71.46,0.01,51.48,0.01,19.98,0,31.49,915D1542 Index,542D1915 Index
Afghanistan,64.66,0.01,64.63,0.01,0.03,0,64.61,512D1542 Index,542D1512 Index
Bosnia and Herzegovina,63.82,0.01,52.26,0.01,11.55,0,40.71,963D1542 Index,542D1963 Index
Moldova,56.33,0.01,38.63,0.01,17.7,0,20.93,921D1542 Index,542D1921 Index
Togo,52.84,0,23.55,0,29.29,0.01,-5.75,742D1542 Index,542D1742 Index
Luxembourg,51.29,0,11.34,0,39.95,0.01,-28.61,137D1542 Index,542D1137 Index
Nepal,47.2,0,44.31,0.01,2.88,0,41.43,558D1542 Index,542D1558 Index
Cameroon,46.3,0,40.68,0.01,5.62,0,35.05,622D1542 Index,542D1622 Index
Malawi,45.22,0,23.57,0,21.65,0,1.93,676D1542 Index,542D1676 Index
Armenia,44.2,0,40.99,0.01,3.21,0,37.78,911D1542 Index,542D1911 Index
Laos,43.44,0,25.4,0,18.04,0,7.36,544D1542 Index,542D1544 Index
Burkina Faso,41.47,0,35.12,0.01,6.34,0,28.78,748D1542 Index,542D1748 Index
Tajikistan,36.3,0,33.49,0.01,2.81,0,30.68,923D1542 Index,542D1923 Index
Macedonia,34.72,0,32.62,0.01,2.09,0,30.53,962D1542 Index,542D1962 Index
Seychelles,31.89,0,28.62,0,3.26,0,25.36,718D1542 Index,542D1718 Index
Netherlands Antilles,29.11,0,26.53,0,2.58,0,23.95,353D1542 Index,542D1353 Index
Bahamas,28.41,0,12.31,0,16.11,0,-3.8,313D1542 Index,542D1313 Index
Albania,27.52,0,25.03,0,2.49,0,22.54,914D1542 Index,542D1914 Index
Rwanda,23.3,0,21.81,0,1.49,0,20.31,714D1542 Index,542D1714 Index
Vanuatu,21.72,0,0.86,0,20.86,0,-19.99,846D1542 Index,542D1846 Index
Mauritania,21.37,0,1.75,0,19.62,0,-17.87,682D1542 Index,542D1682 Index
Solomon Islands,20.46,0,8.18,0,12.29,0,-4.11,813D1542 Index,542D1813 Index
Sierra Leone,19.44,0,3.43,0,16.01,0,-12.58,724D1542 Index,542D1724 Index
Guyana,18.66,0,17.32,0,1.35,0,15.97,336D1542 Index,542D1336 Index
Zimbabwe,16.38,0,11.65,0,4.73,0,6.92,698D1542 Index,542D1698 Index
Barbados,14.58,0,14.48,0,0.09,0,14.39,316D1542 Index,542D1316 Index
Mali,11.8,0,11.66,0,0.14,0,11.51,678D1542 Index,542D1678 Index
Niger,10.05,0,7.92,0,2.13,0,5.78,692D1542 Index,542D1692 Index
Jamaica,9.95,0,0,0,9.95,0,-9.95,343D1542 Index,542D1343 Index
Montenegro,9.66,0,9.63,0,0.03,0,9.61,943D1542 Index,542D1943 Index
Benin,8.58,0,3.53,0,5.05,0,-1.53,638D1542 Index,542D1638 Index
Belize,6.45,0,5.12,0,1.33,0,3.79,339D1542 Index,542D1339 Index
Somalia,5.34,0,4.83,0,0.51,0,4.31,726D1542 Index,542D1726 Index
Maldives,5.27,0,3.83,0,1.44,0,2.38,556D1542 Index,542D1556 Index
Djibouti,4.39,0,4.27,0,0.13,0,4.14,611D1542 Index,542D1611 Index
St. Lucia,4.37,0,4.36,0,0.02,0,4.34,362D1542 Index,542D1362 Index
Greenland,4.29,0,0.7,0,3.59,0,-2.89,326D1542 Index,542D1326 Index
St. Kitts And Nevis,3.92,0,3.89,0,0.03,0,3.85,361D1542 Index,542D1361 Index
Haiti,3.74,0,1.13,0,2.62,0,-1.49,263D1542 Index,542D1263 Index
Suriname,3.72,0,1.14,0,2.57,0,-1.43,366D1542 Index,542D1366 Index
Grenada,3.26,0,3.21,0,0.05,0,3.16,328D1542 Index,542D1328 Index
Faeroe Islands,2.54,0,2.03,0,0.51,0,1.53,816D1542 Index,542D1816 Index
Tonga,1.79,0,0.25,0,1.54,0,-1.29,866D1542 Index,542D1866 Index
Chad,1.54,0,1.54,0,0,0,1.54,628D1542 Index,542D1628 Index
Samoa,1.49,0,0.98,0,0.5,0,0.48,862D1542 Index,542D1862 Index
St. Vincent & Grens.,1.36,0,1.36,0,0,0,1.36,364I1542 Index,542D1364 Index
Burundi,1.24,0,1.18,0,0.06,0,1.11,618D1542 Index,542D1618 Index
Dominica,0.91,0,0.48,0,0.43,0,0.05,321D1542 Index,542D1321 Index
Central African Rep.,0.68,0,0.56,0,0.13,0,0.43,626D1542 Index,542D1626 Index
Gambia,0.61,0,0.41,0,0.2,0,0.22,648D1542 Index,542D1648 Index
Sao Tome & Principe,0.61,0,0.6,0,0,0,0.6,716D1542 Index,542D1716 Index
Guinea-Bissau,0.46,0,0.18,0,0.28,0,-0.09,654D1542 Index,542D1654 Index
Cape Verde,0.45,0,0.45,0,0,0,0.45,624D1542 Index,542D1624 Index
Comoros,0.06,0,0,0,0.06,0,-0.06,632D1542 Index,542D1632 Index
South African Common Customs Area (Exc South Africa),0,0,0,0,0,0,0,608D1542 Index,542D1608 Index
North Korea,0,0,0,0,0,0,0,954D1542 Index,542D1954 Index
