Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Finland,113.1,0.09,0.51,0,112.59,0.22,-112.08,172D1429 Index,429D1172 Index
Ecuador,105.66,0.09,0.02,0,105.64,0.2,-105.62,248D1429 Index,429D1248 Index
Qatar,105.65,0.09,81.99,0.12,23.66,0.05,58.33,453D1429 Index,429D1453 Index
Ethiopia,103.43,0.09,65.04,0.09,38.39,0.07,26.65,644D1429 Index,429D1644 Index
Argentina,103,0.08,4.54,0.01,98.46,0.19,-93.93,213D1429 Index,429D1213 Index
Lebanon,100.19,0.08,62.05,0.09,38.14,0.07,23.91,446D1429 Index,429D1446 Index
Belarus,97.92,0.08,81.82,0.12,16.1,0.03,65.71,913D1429 Index,429D1913 Index
Mexico,96.77,0.08,95.14,0.14,1.63,0,93.5,273D1429 Index,429D1273 Index
Kuwait,86.92,0.07,59.42,0.09,27.49,0.05,31.93,443D1429 Index,429D1443 Index
Syria,83.44,0.07,69.95,0.1,13.49,0.03,56.46,463D1429 Index,429D1463 Index
Bulgaria,82.87,0.07,59.16,0.09,23.72,0.05,35.44,918D1429 Index,429D1918 Index
Tajikistan,75.11,0.06,61.44,0.09,13.67,0.03,47.78,923D1429 Index,429D1923 Index
Croatia,66.17,0.05,62.65,0.09,3.52,0.01,59.13,960D1429 Index,429D1960 Index
Zambia,63.43,0.05,0.46,0,62.97,0.12,-62.51,754D1429 Index,429D1754 Index
Czech Republic,56.87,0.05,4.12,0.01,52.75,0.1,-48.63,935D1429 Index,429D1935 Index
South Africa,55.49,0.05,21.39,0.03,34.1,0.07,-12.72,199D1429 Index,429D1199 Index
Ghana,55.16,0.05,2.85,0,52.31,0.1,-49.46,652D1429 Index,429D1652 Index
Sudan,55.09,0.05,46.77,0.07,8.32,0.02,38.45,732D1429 Index,429D1732 Index
Bangladesh,53.04,0.04,0.26,0,52.78,0.1,-52.51,513D1429 Index,429D1513 Index
Tanzania,50.53,0.04,36.28,0.05,14.26,0.03,22.02,738D1429 Index,429D1738 Index
Myanmar,49.7,0.04,49.17,0.07,0.53,0,48.64,518D1429 Index,429D1518 Index
Luxembourg,48.21,0.04,0.1,0,48.11,0.09,-48.01,137D1429 Index,429D1137 Index
Cyprus,43.68,0.04,0.5,0,43.18,0.08,-42.68,423D1429 Index,429D1423 Index
Hungary,41.49,0.03,2.77,0,38.72,0.07,-35.95,944D1429 Index,429D1944 Index
Slovenia,41.34,0.03,6.37,0.01,34.97,0.07,-28.59,961D1429 Index,429D1961 Index
Paraguay,35.39,0.03,0.03,0,35.36,0.07,-35.33,288D1429 Index,429D1288 Index
New Zealand,34.3,0.03,4.83,0.01,29.46,0.06,-24.63,196D1429 Index,429D1196 Index
Senegal,32.52,0.03,32.35,0.05,0.17,0,32.19,722D1429 Index,429D1722 Index
Mozambique,30.39,0.03,18.61,0.03,11.78,0.02,6.83,688D1429 Index,429D1688 Index
Egypt,26.14,0.02,19.66,0.03,6.48,0.01,13.18,469D1429 Index,429D1469 Index
Portugal,23.91,0.02,3.86,0.01,20.05,0.04,-16.19,182D1429 Index,429D1182 Index
Norway,23.17,0.02,6.59,0.01,16.58,0.03,-9.99,142D1429 Index,429D1142 Index
Seychelles,22.67,0.02,0.11,0,22.56,0.04,-22.45,718D1429 Index,429D1718 Index
Slovakia,19.88,0.02,8.85,0.01,11.04,0.02,-2.19,936D1429 Index,429D1936 Index
Algeria,19.69,0.02,19.69,0.03,0,0,19.69,612D1429 Index,429D1612 Index
Bahrain,18.02,0.01,12.49,0.02,5.53,0.01,6.96,419D1429 Index,429D1419 Index
Kyrgyzstan,15.15,0.01,9.09,0.01,6.06,0.01,3.04,917D1429 Index,429D1917 Index
Venezuela,14.58,0.01,14.5,0.02,0.08,0,14.42,299D1429 Index,429D1299 Index
Mongolia,14.27,0.01,0.32,0,13.96,0.03,-13.64,948D1429 Index,429D1948 Index
Peru,14.26,0.01,11.39,0.02,2.86,0.01,8.53,293D1429 Index,429D1293 Index
Tunisia,13.19,0.01,7.89,0.01,5.3,0.01,2.59,744D1429 Index,429D1744 Index
Uganda,11.31,0.01,10.84,0.02,0.46,0,10.38,746D1429 Index,429D1746 Index
Angola,10.39,0.01,10.39,0.02,0,0,10.39,614D1429 Index,429D1614 Index
Lithuania,9.59,0.01,4.55,0.01,5.05,0.01,-0.5,946D1429 Index,429D1946 Index
Nigeria,7.21,0.01,4.26,0.01,2.94,0.01,1.32,694D1429 Index,429D1694 Index
Zimbabwe,6.51,0.01,0.42,0,6.09,0.01,-5.67,698D1429 Index,429D1698 Index
Chile,6.18,0.01,0.81,0,5.36,0.01,-4.55,228D1429 Index,429D1228 Index
Macedonia,5.63,0,4.76,0.01,0.87,0,3.89,962D1429 Index,429D1962 Index
Madagascar,5.05,0,5.01,0.01,0.04,0,4.98,674D1429 Index,429D1674 Index
Cameroon,5.04,0,4.7,0.01,0.34,0,4.36,622D1429 Index,429D1622 Index
Cote D Ivoire,4.75,0,3.75,0.01,1,0,2.75,662D1429 Index,429D1662 Index
Other Countries,4.62,0,4.32,0.01,0.3,0,4.02,910D1429 Index,429D1910 Index
Cuba,4.62,0,4.32,0.01,0.3,0,4.02,928D1429 Index,429D1928 Index
Estonia,4.21,0,0.06,0,4.14,0.01,-4.08,939D1429 Index,429D1939 Index
Malawi,4.05,0,0.15,0,3.9,0.01,-3.75,676D1429 Index,429D1676 Index
Latvia,3.47,0,0.4,0,3.07,0.01,-2.67,941D1429 Index,429D1941 Index
Albania,2.9,0,2.51,0,0.39,0,2.12,914D1429 Index,429D1914 Index
Rwanda,2.89,0,2.89,0,0,0,2.88,714D1429 Index,429D1714 Index
Colombia,2.83,0,0.81,0,2.02,0,-1.2,233D1429 Index,429D1233 Index
Morocco,2.45,0,1.06,0,1.39,0,-0.33,686D1429 Index,429D1686 Index
Djibouti,2.12,0,2.12,0,0,0,2.12,611D1429 Index,429D1611 Index
Moldova,1.76,0,1.74,0,0.02,0,1.72,921D1429 Index,429D1921 Index
Iceland,1.63,0,0.84,0,0.79,0,0.05,176D1429 Index,429D1176 Index
Saudi Arabia,1.58,0,0.18,0,1.4,0,-1.21,456D1429 Index,429D1456 Index
"Congo, Democratic Republic",1.48,0,0.36,0,1.12,0,-0.77,636D1429 Index,429D1636 Index
Mauritius,1.12,0,0.33,0,0.79,0,-0.46,684D1429 Index,429D1684 Index
Peoples Democratic Republic of Yemen,0.81,0,0.79,0,0.01,0,0.78,474D1429 Index,429D1474 Index
Costa Rica,0.75,0,0.02,0,0.73,0,-0.71,238D1429 Index,429D1238 Index
Guatemala,0.64,0,0.12,0,0.52,0,-0.4,258D1429 Index,429D1258 Index
Congo,0.59,0,0.23,0,0.36,0,-0.14,634D1429 Index,429D1634 Index
Malta,0.36,0,0.19,0,0.17,0,0.02,181D1429 Index,429D1181 Index
Macau,0.13,0,0.13,0,0,0,0.13,546D1429 Index,429D1546 Index
Brunei Darussalam,0.12,0,0.11,0,0,0,0.11,516D1429 Index,429D1516 Index
Mauritania,0.11,0,0.11,0,0,0,0.11,682D1429 Index,429D1682 Index
Cambodia,0.08,0,0.05,0,0.02,0,0.03,522D1429 Index,429D1522 Index
Nepal,0.07,0,0.04,0,0.03,0,0.02,558D1429 Index,429D1558 Index
Gabon,0.03,0,0.03,0,0,0,0.03,646D1429 Index,429D1646 Index
Barbados,0.02,0,0.02,0,0,0,0.02,316D1429 Index,429D1316 Index
