Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Azerbaijan,435.39,0.37,414.8,0.55,20.59,0.05,394.22,912D1429 Index,429D1912 Index
Qatar,433.6,0.37,424.11,0.56,9.49,0.02,414.62,453D1429 Index,429D1453 Index
Sub-Saharan Africa,421.32,0.36,301.16,0.4,120.15,0.29,181.01,603D1429 Index,429D1603 Index
Sweden,358.5,0.31,18.44,0.02,340.06,0.81,-321.62,144D1429 Index,429D1144 Index
Armenia,291.62,0.25,269.34,0.36,22.28,0.05,247.06,911D1429 Index,429D1911 Index
Hong Kong,258.5,0.22,117.32,0.16,141.18,0.34,-23.86,532D1429 Index,429D1532 Index
Denmark,249.27,0.21,10.89,0.01,238.38,0.57,-227.49,128D1429 Index,429D1128 Index
Georgia,245.54,0.21,176.63,0.23,68.9,0.16,107.73,915D1429 Index,429D1915 Index
United States,210.25,0.18,67.91,0.09,142.34,0.34,-74.42,111D1429 Index,429D1111 Index
Poland,197.78,0.17,159.92,0.21,37.86,0.09,122.06,964D1429 Index,429D1964 Index
Australia,195.69,0.17,51.39,0.07,144.31,0.35,-92.92,193D1429 Index,429D1193 Index
Uzbekistan,180.07,0.15,133.07,0.18,47,0.11,86.07,927D1429 Index,429D1927 Index
Canada,179.1,0.15,99.55,0.13,79.56,0.19,19.99,156D1429 Index,429D1156 Index
Kazakhstan,176.34,0.15,89.27,0.12,87.07,0.21,2.2,916D1429 Index,429D1916 Index
Hungary,173.29,0.15,151.19,0.2,22.09,0.05,129.1,944D1429 Index,429D1944 Index
Ukraine,135.11,0.12,53.85,0.07,81.25,0.19,-27.4,926D1429 Index,429D1926 Index
Argentina,129.69,0.11,1.65,0,128.04,0.31,-126.39,213D1429 Index,429D1213 Index
Philippines,129.1,0.11,2.31,0,126.8,0.3,-124.49,566D1429 Index,429D1566 Index
Finland,127.38,0.11,0.93,0,126.44,0.3,-125.51,172D1429 Index,429D1172 Index
Ireland,115.18,0.1,2.16,0,113.02,0.27,-110.86,178D1429 Index,429D1178 Index
Kenya,114.49,0.1,102.97,0.14,11.52,0.03,91.45,664D1429 Index,429D1664 Index
Kuwait,114.19,0.1,102.02,0.13,12.17,0.03,89.85,443D1429 Index,429D1443 Index
Uruguay,109.53,0.09,1.49,0,108.04,0.26,-106.54,298D1429 Index,429D1298 Index
Sri Lanka,103.37,0.09,12.68,0.02,90.7,0.22,-78.02,524D1429 Index,429D1524 Index
Ethiopia,89.26,0.08,67.17,0.09,22.08,0.05,45.09,644D1429 Index,429D1644 Index
Tajikistan,88.19,0.08,62.09,0.08,26.1,0.06,35.99,923D1429 Index,429D1923 Index
Syria,86.05,0.07,79.34,0.1,6.71,0.02,72.63,463D1429 Index,429D1463 Index
Romania,84.65,0.07,47.35,0.06,37.3,0.09,10.05,968D1429 Index,429D1968 Index
Croatia,74.41,0.06,71.33,0.09,3.08,0.01,68.25,960D1429 Index,429D1960 Index
Chile,72.95,0.06,69.51,0.09,3.45,0.01,66.06,228D1429 Index,429D1228 Index
Myanmar,61.37,0.05,61.28,0.08,0.09,0,61.19,518D1429 Index,429D1518 Index
Lebanon,60.58,0.05,48.04,0.06,12.54,0.03,35.51,446D1429 Index,429D1446 Index
Bulgaria,53.03,0.05,38.77,0.05,14.26,0.03,24.51,918D1429 Index,429D1918 Index
Luxembourg,53.03,0.05,0.17,0,52.86,0.13,-52.69,137D1429 Index,429D1137 Index
Czech Republic,51.74,0.04,6.21,0.01,45.53,0.11,-39.32,935D1429 Index,429D1935 Index
Sudan,48.87,0.04,44.86,0.06,4,0.01,40.86,732D1429 Index,429D1732 Index
Ecuador,47.26,0.04,0.14,0,47.12,0.11,-46.98,248D1429 Index,429D1248 Index
Cyprus,45.64,0.04,0.44,0,45.19,0.11,-44.75,423D1429 Index,429D1423 Index
New Zealand,41.02,0.03,4.28,0.01,36.74,0.09,-32.46,196D1429 Index,429D1196 Index
Slovenia,38.72,0.03,14.12,0.02,24.61,0.06,-10.49,961D1429 Index,429D1961 Index
Belarus,36.45,0.03,12.51,0.02,23.94,0.06,-11.44,913D1429 Index,429D1913 Index
Bangladesh,31.9,0.03,0.07,0,31.83,0.08,-31.75,513D1429 Index,429D1513 Index
Jordan,30.74,0.03,21.82,0.03,8.92,0.02,12.89,439D1429 Index,429D1439 Index
Tanzania,30.42,0.03,25.29,0.03,5.13,0.01,20.16,738D1429 Index,429D1738 Index
Norway,28.62,0.02,13.34,0.02,15.28,0.04,-1.93,142D1429 Index,429D1142 Index
South Africa,28.34,0.02,6.22,0.01,22.12,0.05,-15.91,199D1429 Index,429D1199 Index
Tunisia,26.75,0.02,24.79,0.03,1.96,0,22.83,744D1429 Index,429D1744 Index
Egypt,24.33,0.02,21.26,0.03,3.07,0.01,18.19,469D1429 Index,429D1469 Index
Kyrgyzstan,24.14,0.02,12.76,0.02,11.37,0.03,1.39,917D1429 Index,429D1917 Index
Slovakia,22.34,0.02,11.23,0.01,11.11,0.03,0.11,936D1429 Index,429D1936 Index
Ghana,17.77,0.02,8.25,0.01,9.52,0.02,-1.27,652D1429 Index,429D1652 Index
Portugal,17.31,0.01,5.13,0.01,12.18,0.03,-7.06,182D1429 Index,429D1182 Index
Bahrain,16.11,0.01,15.26,0.02,0.85,0,14.4,419D1429 Index,429D1419 Index
Mozambique,15.08,0.01,14.74,0.02,0.34,0,14.4,688D1429 Index,429D1688 Index
Senegal,13.7,0.01,13.15,0.02,0.55,0,12.6,722D1429 Index,429D1722 Index
Uganda,13.51,0.01,13.14,0.02,0.37,0,12.77,746D1429 Index,429D1746 Index
Macedonia,13.04,0.01,12.31,0.02,0.73,0,11.57,962D1429 Index,429D1962 Index
Algeria,12.35,0.01,12.35,0.02,0,0,12.35,612D1429 Index,429D1612 Index
Mongolia,11.63,0.01,0.45,0,11.19,0.03,-10.74,948D1429 Index,429D1948 Index
Rwanda,10.87,0.01,10.15,0.01,0.72,0,9.43,714D1429 Index,429D1714 Index
Nigeria,10.05,0.01,5.86,0.01,4.18,0.01,1.68,694D1429 Index,429D1694 Index
Seychelles,9.7,0.01,0.08,0,9.62,0.02,-9.55,718D1429 Index,429D1718 Index
Paraguay,9.33,0.01,0.14,0,9.19,0.02,-9.05,288D1429 Index,429D1288 Index
Mexico,6.99,0.01,5.85,0.01,1.13,0,4.72,273D1429 Index,429D1273 Index
Zimbabwe,6.88,0.01,0.45,0,6.43,0.02,-5.98,698D1429 Index,429D1698 Index
Lithuania,6.22,0.01,4.13,0.01,2.09,0.01,2.03,946D1429 Index,429D1946 Index
Cote D Ivoire,6.05,0.01,5.41,0.01,0.63,0,4.78,662D1429 Index,429D1662 Index
Other Countries,4.75,0,4.66,0.01,0.1,0,4.56,910D1429 Index,429D1910 Index
Cuba,4.75,0,4.66,0.01,0.1,0,4.56,928D1429 Index,429D1928 Index
Zambia,4.06,0,2.35,0,1.7,0,0.65,754D1429 Index,429D1754 Index
Latvia,3.94,0,0.27,0,3.67,0.01,-3.41,941D1429 Index,429D1941 Index
Morocco,3.62,0,2.56,0,1.06,0,1.51,686D1429 Index,429D1686 Index
Albania,2.95,0,2.42,0,0.54,0,1.88,914D1429 Index,429D1914 Index
Sierra Leone,2.82,0,2.81,0,0.01,0,2.8,724D1429 Index,429D1724 Index
"Congo, Democratic Republic",2.78,0,1.35,0,1.43,0,-0.08,636D1429 Index,429D1636 Index
Estonia,2.75,0,0.15,0,2.6,0.01,-2.45,939D1429 Index,429D1939 Index
Peru,2.6,0,1.02,0,1.57,0,-0.55,293D1429 Index,429D1293 Index
Moldova,2.55,0,2.34,0,0.21,0,2.13,921D1429 Index,429D1921 Index
Colombia,2.06,0,0.79,0,1.27,0,-0.47,233D1429 Index,429D1233 Index
Angola,1.75,0,1.75,0,0,0,1.74,614D1429 Index,429D1614 Index
Madagascar,1.6,0,1.6,0,0,0,1.6,674D1429 Index,429D1674 Index
Mali,1.32,0,1.22,0,0.09,0,1.13,678D1429 Index,429D1678 Index
Mauritius,0.95,0,0.24,0,0.71,0,-0.47,684D1429 Index,429D1684 Index
Iceland,0.83,0,0.66,0,0.17,0,0.49,176D1429 Index,429D1176 Index
El Salvador,0.79,0,0.79,0,0,0,0.79,253D1429 Index,429D1253 Index
Benin,0.79,0,0.74,0,0.05,0,0.7,638D1429 Index,429D1638 Index
Peoples Democratic Republic of Yemen,0.62,0,0.62,0,0,0,0.62,474D1429 Index,429D1474 Index
Congo,0.58,0,0.21,0,0.37,0,-0.15,634D1429 Index,429D1634 Index
Mauritania,0.47,0,0.47,0,0,0,0.47,682D1429 Index,429D1682 Index
Malta,0.4,0,0.3,0,0.11,0,0.19,181D1429 Index,429D1181 Index
Saudi Arabia,0.39,0,0.14,0,0.25,0,-0.11,456D1429 Index,429D1456 Index
Costa Rica,0.26,0,0.15,0,0.11,0,0.04,238D1429 Index,429D1238 Index
Guatemala,0.24,0,0.1,0,0.14,0,-0.04,258D1429 Index,429D1258 Index
Central African Rep.,0.24,0,0,0,0.24,0,-0.24,626D1429 Index,429D1626 Index
Brunei Darussalam,0.16,0,0.16,0,0,0,0.16,516D1429 Index,429D1516 Index
Cambodia,0.15,0,0.13,0,0.03,0,0.1,522D1429 Index,429D1522 Index
Dominican Republic,0.08,0,0.08,0,0,0,0.07,243D1429 Index,429D1243 Index
Trinidad And Tobago,0.08,0,0.06,0,0.02,0,0.04,369D1429 Index,429D1369 Index
Nicaragua,0.05,0,0.01,0,0.05,0,-0.04,278D1429 Index,429D1278 Index
Gabon,0.03,0,0.03,0,0,0,0.03,646D1429 Index,429D1646 Index
Barbados,0.01,0,0.01,0,0,0,0.01,316D1429 Index,429D1316 Index
