Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
South Korea,17070.16,2.65,4904.06,1.78,12166.1,3.31,-7262.04,542D1534 Index,534D1542 Index
Singapore,16452.27,2.55,4123.87,1.49,12328.4,3.35,-8204.53,576D1534 Index,534D1576 Index
Indonesia,15771,2.45,3764.3,1.36,12006.7,3.26,-8242.4,536D1534 Index,534D1536 Index
CIS Countries,15369.09,2.39,5577.98,2.02,9791.11,2.66,-4213.13,901D1534 Index,534D1901 Index
Japan,14910.97,2.31,4718.27,1.71,10192.7,2.77,-5474.43,158D1534 Index,534D1158 Index
Malaysia,13329.29,2.07,5943.55,2.15,7385.74,2.01,-1442.19,548D1534 Index,534D1548 Index
Switzerland,13260.63,2.06,1920.93,0.7,11339.7,3.08,-9418.77,146D1534 Index,534D1146 Index
United Kingdom,12185.12,1.89,7462.01,2.7,4723.11,1.28,2738.9,112D1534 Index,534D1112 Index
Australia,11232.38,1.74,3981.26,1.44,7251.12,1.97,-3269.86,193D1534 Index,534D1193 Index
Belgium,11036.67,1.71,4403.38,1.59,6633.29,1.8,-2229.91,124D1534 Index,534D1124 Index
South Africa,10487.72,1.63,3811.13,1.38,6676.59,1.81,-2865.46,199D1534 Index,534D1199 Index
Vietnam,10045.28,1.56,4488.14,1.63,5557.14,1.51,-1069,582D1534 Index,534D1582 Index
Thailand,9527.22,1.48,4309.52,1.56,5217.7,1.42,-908.18,578D1534 Index,534D1578 Index
Qatar,9514.79,1.48,1390.37,0.5,8124.42,2.21,-6734.05,453D1534 Index,534D1453 Index
Russia,9392.78,1.46,3458.09,1.25,5934.69,1.61,-2476.6,922D1534 Index,534D1922 Index
Italy,8518.39,1.32,4828.22,1.75,3690.17,1,1138.05,136D1534 Index,534D1136 Index
Nigeria,8134.36,1.26,1796.38,0.65,6337.98,1.72,-4541.6,694D1534 Index,534D1694 Index
Mexico,7571.12,1.18,4509.72,1.63,3061.4,0.83,1448.32,273D1534 Index,534D1273 Index
France,7427.16,1.15,4435.2,1.61,2991.96,0.81,1443.24,132D1534 Index,534D1132 Index
Netherlands,7405.19,1.15,4450.36,1.61,2954.83,0.8,1495.53,138D1534 Index,534D1138 Index
Brazil,7375.41,1.14,4183.91,1.52,3191.5,0.87,992.41,223D1534 Index,534D1223 Index
Bangladesh,7318.63,1.14,6289.5,2.28,1029.13,0.28,5260.37,513D1534 Index,534D1513 Index
Nepal,7100.22,1.1,6467.92,2.34,632.3,0.17,5835.62,558D1534 Index,534D1558 Index
Canada,6662.79,1.03,3931.46,1.42,2731.33,0.74,1200.13,156D1534 Index,534D1156 Index
Kuwait,6419.78,1,427.21,0.15,5992.57,1.63,-5565.36,443D1534 Index,534D1443 Index
Turkey,6406.58,0.99,4830.11,1.75,1576.47,0.43,3253.64,186D1534 Index,534D1186 Index
Spain,4923.52,0.76,3493.55,1.27,1429.97,0.39,2063.58,184D1534 Index,534D1184 Index
Oman,4411.15,0.68,1365.32,0.49,3045.83,0.83,-1680.51,449D1534 Index,534D1449 Index
Egypt,4015.77,0.62,2253.61,0.82,1762.16,0.48,491.45,469D1534 Index,534D1469 Index
Sri Lanka,3695.33,0.57,3006.13,1.09,689.2,0.19,2316.93,524D1534 Index,534D1524 Index
Venezuela,3532.04,0.55,1165.12,0.42,2366.92,0.64,-1201.8,299D1534 Index,534D1299 Index
Argentina,3411.55,0.53,801,0.29,2610.55,0.71,-1809.55,213D1534 Index,534D1213 Index
Israel,3265.82,0.51,1511.2,0.55,1754.62,0.48,-243.42,436D1534 Index,534D1436 Index
Ukraine,2831.82,0.44,720.21,0.26,2111.61,0.57,-1391.4,926D1534 Index,534D1926 Index
Angola,2316.1,0.36,294.69,0.11,2021.41,0.55,-1726.72,614D1534 Index,534D1614 Index
Iran,2294.72,0.36,1997.28,0.72,297.44,0.08,1699.84,429D1534 Index,534D1429 Index
Poland,2155.54,0.33,1478.98,0.54,676.56,0.18,802.42,964D1534 Index,534D1964 Index
Colombia,2090,0.32,936.99,0.34,1153.01,0.31,-216.02,233D1534 Index,534D1233 Index
Philippines,2044.3,0.32,1540.55,0.56,503.75,0.14,1036.8,566D1534 Index,534D1566 Index
Tanzania,2006.23,0.31,1089.59,0.39,916.64,0.25,172.95,738D1534 Index,534D1738 Index
Peru,2003.82,0.31,622.14,0.23,1381.68,0.38,-759.54,293D1534 Index,534D1293 Index
Morocco,1947.77,0.3,669.32,0.24,1278.45,0.35,-609.13,686D1534 Index,534D1686 Index
Kenya,1867.3,0.29,1771.36,0.64,95.94,0.03,1675.42,664D1534 Index,534D1664 Index
Ghana,1685.48,0.26,481.95,0.17,1203.53,0.33,-721.58,652D1534 Index,534D1652 Index
Kazakhstan,1672.89,0.26,382.89,0.14,1290,0.35,-907.11,916D1534 Index,534D1916 Index
Sweden,1650.11,0.26,700.89,0.25,949.23,0.26,-248.34,144D1534 Index,534D1144 Index
Algeria,1617.53,0.25,894.7,0.32,722.83,0.2,171.88,612D1534 Index,534D1612 Index
Jordan,1572.82,0.24,488.93,0.18,1083.89,0.29,-594.96,439D1534 Index,534D1439 Index
Chile,1572.04,0.24,718.36,0.26,853.68,0.23,-135.33,228D1534 Index,534D1228 Index
Guinea,1409.08,0.22,404.15,0.15,1004.93,0.27,-600.78,656D1534 Index,534D1656 Index
Mozambique,1331.59,0.21,619.84,0.22,711.75,0.19,-91.91,688D1534 Index,534D1688 Index
Ethiopia,1302.34,0.2,1271.54,0.46,30.8,0.01,1240.74,644D1534 Index,534D1644 Index
Denmark,1258.94,0.2,686.6,0.25,572.34,0.16,114.25,128D1534 Index,534D1128 Index
Myanmar,1254.15,0.19,682.08,0.25,572.07,0.16,110.01,518D1534 Index,534D1518 Index
Bolivia,1204.58,0.19,184.45,0.07,1020.13,0.28,-835.68,218D1534 Index,534D1218 Index
Austria,1191.59,0.18,611.79,0.22,579.8,0.16,32,122D1534 Index,534D1122 Index
Norway,1071.44,0.17,574.26,0.21,497.18,0.14,77.07,142D1534 Index,534D1142 Index
Bahrain,1032.65,0.16,539.41,0.2,493.24,0.13,46.16,419D1534 Index,534D1419 Index
Afghanistan,1004,0.16,489.78,0.18,514.22,0.14,-24.44,512D1534 Index,534D1512 Index
Uganda,994.49,0.15,959.09,0.35,35.4,0.01,923.69,746D1534 Index,534D1746 Index
Sudan,962.13,0.15,708.15,0.26,253.98,0.07,454.18,732D1534 Index,534D1732 Index
Finland,937.54,0.15,257.85,0.09,679.69,0.18,-421.84,172D1534 Index,534D1172 Index
Ireland,905.91,0.14,502.76,0.18,403.15,0.11,99.6,178D1534 Index,534D1178 Index
New Zealand,895.83,0.14,485.38,0.18,410.46,0.11,74.92,196D1534 Index,534D1196 Index
Czech Republic,894.33,0.14,529.11,0.19,365.23,0.1,163.88,935D1534 Index,534D1935 Index
Portugal,838.63,0.13,722.41,0.26,116.23,0.03,606.18,182D1534 Index,534D1182 Index
Senegal,727.88,0.11,334.59,0.12,393.29,0.11,-58.69,722D1534 Index,534D1722 Index
Cote D Ivoire,718,0.11,458.97,0.17,259.02,0.07,199.95,662D1534 Index,534D1662 Index
Hungary,678.85,0.11,479.28,0.17,199.57,0.05,279.72,944D1534 Index,534D1944 Index
Cameroon,657.84,0.1,292.59,0.11,365.25,0.1,-72.66,622D1534 Index,534D1622 Index
Benin,650.92,0.1,298.79,0.11,352.13,0.1,-53.33,638D1534 Index,534D1638 Index
Zambia,630.99,0.1,285.79,0.1,345.2,0.09,-59.41,754D1534 Index,534D1754 Index
Greece,604.92,0.09,475.12,0.17,129.81,0.04,345.31,174D1534 Index,534D1174 Index
"Congo, Democratic Republic",591.3,0.09,444.18,0.16,147.12,0.04,297.06,636D1534 Index,534D1636 Index
Somalia,581.27,0.09,576.25,0.21,5.03,0,571.22,726D1534 Index,534D1726 Index
Ecuador,579.18,0.09,261.91,0.09,317.26,0.09,-55.35,248D1534 Index,534D1248 Index
Slovenia,571.15,0.09,309.78,0.11,261.37,0.07,48.41,961D1534 Index,534D1961 Index
Burkina Faso,568.39,0.09,227.04,0.08,341.35,0.09,-114.31,748D1534 Index,534D1748 Index
Romania,532.64,0.08,359.35,0.13,173.29,0.05,186.06,968D1534 Index,534D1968 Index
Liberia,525.33,0.08,518.72,0.19,6.61,0,512.11,668D1534 Index,534D1668 Index
Brunei Darussalam,499.85,0.08,75.13,0.03,424.72,0.12,-349.59,516D1534 Index,534D1516 Index
Mauritius,468.67,0.07,431.64,0.16,37.03,0.01,394.61,684D1534 Index,534D1684 Index
Dominican Republic,450.87,0.07,249.55,0.09,201.31,0.05,48.24,243D1534 Index,534D1243 Index
Uzbekistan,435.75,0.07,420.14,0.15,15.6,0,404.54,927D1534 Index,534D1927 Index
Togo,417.26,0.06,162.95,0.06,254.31,0.07,-91.36,742D1534 Index,534D1742 Index
Tunisia,409.32,0.06,282.5,0.1,126.83,0.03,155.67,744D1534 Index,534D1744 Index
Gabon,398.39,0.06,82.87,0.03,315.51,0.09,-232.64,646D1534 Index,534D1646 Index
Belarus,391.55,0.06,171.71,0.06,219.84,0.06,-48.13,913D1534 Index,534D1913 Index
Madagascar,385.05,0.06,274.98,0.1,110.08,0.03,164.9,674D1534 Index,534D1674 Index
Equatorial Guinea,374.71,0.06,14.72,0.01,359.99,0.1,-345.26,642D1534 Index,534D1642 Index
Lithuania,342.86,0.05,61.26,0.02,281.61,0.08,-220.35,946D1534 Index,534D1946 Index
Malta,325.85,0.05,198.84,0.07,127.02,0.03,71.82,181D1534 Index,534D1181 Index
Guatemala,321.67,0.05,300.7,0.11,20.97,0.01,279.72,258D1534 Index,534D1258 Index
Bulgaria,293.12,0.05,165.42,0.06,127.7,0.03,37.72,918D1534 Index,534D1918 Index
Rwanda,277.59,0.04,271.83,0.1,5.76,0,266.07,714D1534 Index,534D1714 Index
Maldives,259.54,0.04,241.88,0.09,17.66,0,224.22,556D1534 Index,534D1556 Index
Uruguay,255.38,0.04,115.96,0.04,139.42,0.04,-23.47,298D1534 Index,534D1298 Index
Trinidad And Tobago,248.52,0.04,70.76,0.03,177.76,0.05,-107,369D1534 Index,534D1369 Index
Pakistan,245.48,0.04,242.93,0.09,2.55,0,240.38,564D1534 Index,534D1564 Index
Paraguay,244.78,0.04,227.48,0.08,17.3,0,210.17,288D1534 Index,534D1288 Index
Latvia,229.66,0.04,59.28,0.02,170.38,0.05,-111.09,941D1534 Index,534D1941 Index
Malawi,215.32,0.03,210.81,0.08,4.51,0,206.3,676D1534 Index,534D1676 Index
Slovakia,210.34,0.03,175.59,0.06,34.75,0.01,140.85,936D1534 Index,534D1936 Index
Mali,196.17,0.03,177.67,0.06,18.5,0.01,159.17,678D1534 Index,534D1678 Index
Peoples Democratic Republic of Yemen,190.9,0.03,177.14,0.06,13.77,0,163.37,474D1534 Index,534D1474 Index
Costa Rica,190.7,0.03,151.86,0.05,38.85,0.01,113.01,238D1534 Index,534D1238 Index
Chad,184.11,0.03,65.77,0.02,118.34,0.03,-52.58,628D1534 Index,534D1628 Index
Azerbaijan,183.44,0.03,125.94,0.05,57.49,0.02,68.45,912D1534 Index,534D1912 Index
Lebanon,177.66,0.03,149.87,0.05,27.79,0.01,122.08,446D1534 Index,534D1446 Index
Cambodia,167.53,0.03,129.41,0.05,38.13,0.01,91.28,522D1534 Index,534D1522 Index
Congo,162.12,0.03,52.24,0.02,109.89,0.03,-57.65,634D1534 Index,534D1634 Index
Armenia,160.58,0.02,85.28,0.03,75.29,0.02,9.99,911D1534 Index,534D1911 Index
Croatia,160.19,0.02,128.31,0.05,31.89,0.01,96.42,960D1534 Index,534D1960 Index
Libya,155.39,0.02,142.68,0.05,12.71,0,129.97,672D1534 Index,534D1672 Index
Papua New Guinea,145.8,0.02,62.56,0.02,83.24,0.02,-20.68,853D1534 Index,534D1853 Index
Cyprus,143.94,0.02,86.85,0.03,57.09,0.02,29.75,423D1534 Index,534D1423 Index
Honduras,141.66,0.02,131.54,0.05,10.12,0,121.42,268D1534 Index,534D1268 Index
Guinea-Bissau,128.92,0.02,0.23,0,128.7,0.03,-128.47,654D1534 Index,534D1654 Index
Niger,128.52,0.02,124.43,0.05,4.09,0,120.34,692D1534 Index,534D1692 Index
Georgia,125.8,0.02,45.71,0.02,80.09,0.02,-34.38,915D1534 Index,534D1915 Index
Nicaragua,117.42,0.02,112.55,0.04,4.88,0,107.67,278D1534 Index,534D1278 Index
Bahamas,116.19,0.02,80.17,0.03,36.02,0.01,44.16,313D1534 Index,534D1313 Index
Syria,113.77,0.02,103.56,0.04,10.21,0,93.36,463D1534 Index,534D1463 Index
Sierra Leone,108.2,0.02,94.71,0.03,13.49,0,81.22,724D1534 Index,534D1724 Index
Other Countries,107.83,0.02,35.68,0.01,72.15,0.02,-36.47,910D1534 Index,534D1910 Index
Panama,105.11,0.02,76.45,0.03,28.66,0.01,47.79,283D1534 Index,534D1283 Index
El Salvador,104.46,0.02,100.8,0.04,3.66,0,97.14,253D1534 Index,534D1253 Index
Cuba,101.27,0.02,31.08,0.01,70.19,0.02,-39.11,928D1534 Index,534D1928 Index
Estonia,96.36,0.01,34.75,0.01,61.61,0.02,-26.86,939D1534 Index,534D1939 Index
Burundi,87.71,0.01,86.13,0.03,1.58,0,84.55,618D1534 Index,534D1618 Index
Zimbabwe,75.72,0.01,73.24,0.03,2.48,0,70.76,698D1534 Index,534D1698 Index
Bosnia and Herzegovina,71.39,0.01,68.75,0.02,2.64,0,66.11,963D1534 Index,534D1963 Index
Jamaica,65.21,0.01,63.1,0.02,2.12,0,60.98,343D1534 Index,534D1343 Index
Gambia,63.67,0.01,25.11,0.01,38.56,0.01,-13.45,648D1534 Index,534D1648 Index
Seychelles,56.18,0.01,52.67,0.02,3.51,0,49.16,718D1534 Index,534D1718 Index
Macedonia,54,0.01,50.74,0.02,3.26,0,47.48,962D1534 Index,534D1962 Index
Fiji,52.94,0.01,52.1,0.02,0.84,0,51.25,819D1534 Index,534D1819 Index
Mauritania,51.96,0.01,46.01,0.02,5.95,0,40.06,682D1534 Index,534D1682 Index
Albania,51.23,0.01,46.72,0.02,4.5,0,42.22,914D1534 Index,534D1914 Index
Turkmenistan,47.71,0.01,47.03,0.02,0.68,0,46.35,925D1534 Index,534D1925 Index
Kyrgyzstan,47.03,0.01,41.72,0.02,5.31,0,36.4,917D1534 Index,534D1917 Index
Luxembourg,46.62,0.01,7.25,0,39.37,0.01,-32.11,137D1534 Index,534D1137 Index
Djibouti,45.44,0.01,28.03,0.01,17.41,0,10.62,611D1534 Index,534D1611 Index
Tajikistan,40.05,0.01,39.7,0.01,0.35,0,39.35,923D1534 Index,534D1923 Index
Moldova,39.7,0.01,39.55,0.01,0.15,0,39.4,921D1534 Index,534D1921 Index
Haiti,38.57,0.01,26.32,0.01,12.25,0,14.07,263D1534 Index,534D1263 Index
Suriname,35.57,0.01,5.5,0,30.07,0.01,-24.56,366D1534 Index,534D1366 Index
Mongolia,35.45,0.01,34.61,0.01,0.84,0,33.77,948D1534 Index,534D1948 Index
Guyana,32.32,0.01,21.89,0.01,10.43,0,11.46,336D1534 Index,534D1336 Index
Comoros,31.51,0,12.28,0,19.22,0.01,-6.94,632D1534 Index,534D1632 Index
Laos,31.49,0,29.4,0.01,2.09,0,27.31,544D1534 Index,534D1544 Index
Iceland,30.27,0,24.95,0.01,5.33,0,19.62,176D1534 Index,534D1176 Index
Central African Rep.,24.61,0,24.37,0.01,0.24,0,24.14,626D1534 Index,534D1626 Index
Macau,22.4,0,11.06,0,11.33,0,-0.27,546D1534 Index,534D1546 Index
Solomon Islands,22.16,0,1.73,0,20.42,0.01,-18.69,813D1534 Index,534D1813 Index
New Caledonia,17.03,0,15.89,0.01,1.14,0,14.75,839D1534 Index,534D1839 Index
Montenegro,13.28,0,12.85,0,0.42,0,12.43,943D1534 Index,534D1943 Index
Barbados,13.19,0,12.57,0,0.62,0,11.95,316D1534 Index,534D1316 Index
Belize,11.96,0,11.32,0,0.64,0,10.68,339D1534 Index,534D1339 Index
Aruba,6.67,0,6.11,0,0.55,0,5.56,314D1534 Index,534D1314 Index
North Korea,6.56,0,4.6,0,1.96,0,2.64,954D1534 Index,534D1954 Index
Netherlands Antilles,5.64,0,2.56,0,3.08,0,-0.52,353D1534 Index,534D1353 Index
Cape Verde,5.3,0,3.7,0,1.6,0,2.09,624D1534 Index,534D1624 Index
Samoa,2.88,0,2.21,0,0.67,0,1.54,862D1534 Index,534D1862 Index
Grenada,2.79,0,2.37,0,0.42,0,1.95,328D1534 Index,534D1328 Index
St. Lucia,2.78,0,2.49,0,0.29,0,2.2,362D1534 Index,534D1362 Index
Greenland,2.44,0,2.43,0,0.01,0,2.42,326D1534 Index,534D1326 Index
Vanuatu,1.79,0,1.78,0,0.02,0,1.76,846D1534 Index,534D1846 Index
Sao Tome & Principe,0.77,0,0.72,0,0.05,0,0.67,716D1534 Index,534D1716 Index
Dominica,0.43,0,0.12,0,0.3,0,-0.18,321D1534 Index,534D1321 Index
Tonga,0.1,0,0.1,0,0,0,0.1,866D1534 Index,534D1866 Index
