Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Sri Lanka,1170.35,0.1,365.36,0.08,804.99,0.12,-439.64,524D1112 Index,112D1524 Index
Cambodia,1159.41,0.1,60.42,0.01,1098.99,0.16,-1038.57,522D1112 Index,112D1522 Index
Ghana,1145.67,0.1,604.14,0.13,541.54,0.08,62.6,652D1112 Index,112D1652 Index
Iran,1130.99,0.1,1090.11,0.23,40.88,0.01,1049.23,429D1112 Index,112D1429 Index
Colombia,1116.44,0.1,526.32,0.11,590.12,0.09,-63.8,233D1112 Index,112D1233 Index
Slovenia,1086.52,0.09,522.3,0.11,564.22,0.08,-41.92,961D1112 Index,112D1961 Index
Iceland,1006.81,0.09,407.65,0.09,599.16,0.09,-191.52,176D1112 Index,112D1176 Index
Libya,999.89,0.09,169.29,0.04,830.6,0.12,-661.31,672D1112 Index,112D1672 Index
Macedonia,971.01,0.08,862.27,0.18,108.74,0.02,753.53,962D1112 Index,112D1962 Index
Kuwait,954.86,0.08,273.65,0.06,681.21,0.1,-407.57,443D1112 Index,112D1443 Index
Cyprus,932.12,0.08,712.77,0.15,219.35,0.03,493.42,423D1112 Index,112D1423 Index
Kazakhstan,914.33,0.08,466.69,0.1,447.65,0.07,19.04,916D1112 Index,112D1916 Index
Luxembourg,837.9,0.07,285.99,0.06,551.91,0.08,-265.92,137D1112 Index,112D1137 Index
Bahrain,793.51,0.07,475.45,0.1,318.06,0.05,157.39,419D1112 Index,112D1419 Index
Peru,793.44,0.07,268.15,0.06,525.29,0.08,-257.14,293D1112 Index,112D1293 Index
Estonia,791.37,0.07,504.81,0.11,286.56,0.04,218.26,939D1112 Index,112D1939 Index
Kenya,767.61,0.07,311.19,0.07,456.42,0.07,-145.23,664D1112 Index,112D1664 Index
Malta,759.47,0.07,609.45,0.13,150.01,0.02,459.44,181D1112 Index,112D1181 Index
Kyrgyzstan,662.36,0.06,10.99,0,651.37,0.1,-640.38,917D1112 Index,112D1917 Index
Serbia,601.91,0.05,293.03,0.06,308.88,0.05,-15.86,942D1112 Index,112D1942 Index
Oman,593.65,0.05,447.71,0.09,145.94,0.02,301.78,449D1112 Index,112D1449 Index
Angola,548.32,0.05,456.43,0.1,91.88,0.01,364.55,614D1112 Index,112D1614 Index
Croatia,538.57,0.05,348.91,0.07,189.66,0.03,159.24,960D1112 Index,112D1960 Index
Azerbaijan,535.46,0.05,263.72,0.06,271.74,0.04,-8.02,912D1112 Index,112D1912 Index
Cote D Ivoire,504.72,0.04,202.81,0.04,301.9,0.04,-99.09,662D1112 Index,112D1662 Index
Iraq,499.53,0.04,497.01,0.1,2.52,0,494.49,433D1112 Index,112D1433 Index
Lebanon,493.13,0.04,448.63,0.09,44.51,0.01,404.12,446D1112 Index,112D1446 Index
Ethiopia,471.66,0.04,283.52,0.06,188.14,0.03,95.38,644D1112 Index,112D1644 Index
Tunisia,455.14,0.04,253.48,0.05,201.66,0.03,51.82,744D1112 Index,112D1744 Index
Costa Rica,446.42,0.04,128.12,0.03,318.3,0.05,-190.19,238D1112 Index,112D1238 Index
Belarus,389.88,0.03,314.04,0.07,75.85,0.01,238.19,913D1112 Index,112D1913 Index
Trinidad And Tobago,373.47,0.03,163.09,0.03,210.38,0.03,-47.28,369D1112 Index,112D1369 Index
Myanmar,339.25,0.03,70.94,0.01,268.31,0.04,-197.37,518D1112 Index,112D1518 Index
Faeroe Islands,331,0.03,52.23,0.01,278.77,0.04,-226.54,816D1112 Index,112D1816 Index
Mauritius,316.79,0.03,125.3,0.03,191.49,0.03,-66.19,684D1112 Index,112D1684 Index
Dominican Republic,311.42,0.03,170.28,0.04,141.14,0.02,29.14,243D1112 Index,112D1243 Index
Ecuador,302.08,0.03,97.36,0.02,204.72,0.03,-107.35,248D1112 Index,112D1248 Index
Jordan,277.18,0.02,243.39,0.05,33.79,0.01,209.59,439D1112 Index,112D1439 Index
Brunei Darussalam,270.95,0.02,123.17,0.03,147.78,0.02,-24.61,516D1112 Index,112D1516 Index
Malawi,257.78,0.02,225.87,0.05,31.91,0,193.95,676D1112 Index,112D1676 Index
Zimbabwe,208,0.02,96.23,0.02,111.77,0.02,-15.55,698D1112 Index,112D1698 Index
Macau,203.48,0.02,196.66,0.04,6.82,0,189.84,546D1112 Index,112D1546 Index
Mauritania,199.28,0.02,198.75,0.04,0.54,0,198.21,682D1112 Index,112D1682 Index
Zambia,195.54,0.02,187.29,0.04,8.25,0,179.05,754D1112 Index,112D1754 Index
Mozambique,192.59,0.02,52.61,0.01,139.97,0.02,-87.36,688D1112 Index,112D1688 Index
Cameroon,185.05,0.02,131.81,0.03,53.24,0.01,78.57,622D1112 Index,112D1622 Index
Tanzania,179.85,0.02,159.24,0.03,20.61,0,138.63,738D1112 Index,112D1738 Index
Guinea,172.54,0.02,170.89,0.04,1.65,0,169.24,656D1112 Index,112D1656 Index
Seychelles,167.01,0.01,79.63,0.02,87.38,0.01,-7.75,718D1112 Index,112D1718 Index
Guatemala,159.87,0.01,45.67,0.01,114.19,0.02,-68.52,258D1112 Index,112D1258 Index
Honduras,158.86,0.01,14.35,0,144.51,0.02,-130.16,268D1112 Index,112D1268 Index
Paraguay,158.53,0.01,46.52,0.01,112.01,0.02,-65.49,288D1112 Index,112D1288 Index
Uruguay,137.47,0.01,60.41,0.01,77.06,0.01,-16.65,298D1112 Index,112D1298 Index
Venezuela,135.06,0.01,83.71,0.02,51.35,0.01,32.36,299D1112 Index,112D1299 Index
Jamaica,133.7,0.01,80.63,0.02,53.06,0.01,27.57,343D1112 Index,112D1343 Index
"Congo, Democratic Republic",130.52,0.01,123.94,0.03,6.58,0,117.36,636D1112 Index,112D1636 Index
Belize,129.95,0.01,9.82,0,120.13,0.02,-110.31,339D1112 Index,112D1339 Index
Senegal,123.82,0.01,62.32,0.01,61.51,0.01,0.81,722D1112 Index,112D1722 Index
Bosnia and Herzegovina,123.27,0.01,97.12,0.02,26.15,0,70.98,963D1112 Index,112D1963 Index
Papua New Guinea,120.77,0.01,13.11,0,107.67,0.02,-94.56,853D1112 Index,112D1853 Index
Moldova,118.41,0.01,59.94,0.01,58.47,0.01,1.48,921D1112 Index,112D1921 Index
Georgia,117.37,0.01,102.06,0.02,15.32,0,86.74,915D1112 Index,112D1915 Index
Liberia,112.08,0.01,17.51,0,94.57,0.01,-77.06,668D1112 Index,112D1668 Index
Panama,102.33,0.01,80.29,0.02,22.05,0,58.24,283D1112 Index,112D1283 Index
Uganda,97.93,0.01,81.14,0.02,16.79,0,64.34,746D1112 Index,112D1746 Index
Barbados,89.77,0.01,82.98,0.02,6.79,0,76.18,316D1112 Index,112D1316 Index
Bolivia,88.2,0.01,42.98,0.01,45.22,0.01,-2.24,218D1112 Index,112D1218 Index
Congo,87.98,0.01,37.64,0.01,50.34,0.01,-12.7,634D1112 Index,112D1634 Index
Sudan,87.24,0.01,75.62,0.02,11.62,0,64.01,732D1112 Index,112D1732 Index
Madagascar,84.24,0.01,32.37,0.01,51.87,0.01,-19.5,674D1112 Index,112D1674 Index
Nicaragua,77.17,0.01,12.09,0,65.07,0.01,-52.98,278D1112 Index,112D1278 Index
Guyana,74.64,0.01,35.12,0.01,39.52,0.01,-4.4,336D1112 Index,112D1336 Index
Albania,68.78,0.01,59.38,0.01,9.4,0,49.98,914D1112 Index,112D1914 Index
Nepal,67.9,0.01,40.21,0.01,27.69,0,12.51,558D1112 Index,112D1558 Index
El Salvador,65.3,0.01,44.98,0.01,20.32,0,24.65,253D1112 Index,112D1253 Index
Equatorial Guinea,65.12,0.01,37.66,0.01,27.47,0,10.19,642D1112 Index,112D1642 Index
Burkina Faso,60.14,0.01,53.16,0.01,6.98,0,46.18,748D1112 Index,112D1748 Index
New Caledonia,52.71,0,41.93,0.01,10.79,0,31.14,839D1112 Index,112D1839 Index
Maldives,52.36,0,33.66,0.01,18.7,0,14.96,556D1112 Index,112D1556 Index
Mali,49.63,0,47.94,0.01,1.69,0,46.25,678D1112 Index,112D1678 Index
Montenegro,44.47,0,35.13,0.01,9.34,0,25.79,943D1112 Index,112D1943 Index
Turkmenistan,44.14,0,38.88,0.01,5.26,0,33.62,925D1112 Index,112D1925 Index
Gabon,43.43,0,40.06,0.01,3.37,0,36.69,646D1112 Index,112D1646 Index
Bahamas,42.78,0,35.71,0.01,7.07,0,28.65,313D1112 Index,112D1313 Index
Armenia,42.66,0,39.15,0.01,3.51,0,35.64,911D1112 Index,112D1911 Index
Mongolia,40.92,0,31.94,0.01,8.98,0,22.97,948D1112 Index,112D1948 Index
Uzbekistan,39.29,0,36.75,0.01,2.54,0,34.21,927D1112 Index,112D1927 Index
St. Lucia,38.04,0,30.32,0.01,7.72,0,22.59,362D1112 Index,112D1362 Index
Laos,36.83,0,12.35,0,24.48,0,-12.13,544D1112 Index,112D1544 Index
Fiji,35.33,0,22.57,0,12.76,0,9.81,819D1112 Index,112D1819 Index
Rwanda,34.97,0,22.42,0,12.55,0,9.87,714D1112 Index,112D1714 Index
Sierra Leone,34.91,0,32.99,0.01,1.91,0,31.08,724D1112 Index,112D1724 Index
Bermuda,33.45,0,21.6,0,11.84,0,9.76,319D1112 Index,112D1319 Index
Chad,29.48,0,29.15,0.01,0.32,0,28.83,628D1112 Index,112D1628 Index
Other Countries,28,0,17.82,0,10.18,0,7.65,910D1112 Index,112D1910 Index
Cuba,27.47,0,17.59,0,9.87,0,7.72,928D1112 Index,112D1928 Index
St. Vincent & Grens.,26.7,0,25.73,0.01,0.96,0,24.77,364I1112 Index,112D1364 Index
Benin,25.55,0,23.81,0.01,1.75,0,22.06,638D1112 Index,112D1638 Index
Tajikistan,24.69,0,23.26,0,1.43,0,21.83,923D1112 Index,112D1923 Index
Grenada,24.11,0,23.62,0,0.49,0,23.14,328D1112 Index,112D1328 Index
Gambia,23.45,0,19.7,0,3.75,0,15.95,648D1112 Index,112D1648 Index
Aruba,20.5,0,20.41,0,0.09,0,20.31,314D1112 Index,112D1314 Index
Somalia,20.27,0,19.32,0,0.95,0,18.38,726D1112 Index,112D1726 Index
Syria,19.72,0,14.83,0,4.89,0,9.95,463D1112 Index,112D1463 Index
Togo,17.74,0,13.23,0,4.51,0,8.71,742D1112 Index,112D1742 Index
Dominica,14.11,0,13.33,0,0.78,0,12.55,321D1112 Index,112D1321 Index
Solomon Islands,12.91,0,1.81,0,11.11,0,-9.3,813D1112 Index,112D1813 Index
Central African Rep.,12.22,0,12.19,0,0.02,0,12.17,626D1112 Index,112D1626 Index
Djibouti,12.15,0,5.85,0,6.3,0,-0.45,611D1112 Index,112D1611 Index
Greenland,10.85,0,6.64,0,4.21,0,2.43,326D1112 Index,112D1326 Index
Burundi,8.77,0,7.99,0,0.79,0,7.2,618D1112 Index,112D1618 Index
Afghanistan,8.15,0,4.65,0,3.49,0,1.16,512D1112 Index,112D1512 Index
Niger,7.64,0,5.21,0,2.43,0,2.78,692D1112 Index,112D1692 Index
St. Kitts And Nevis,5.78,0,4.9,0,0.88,0,4.02,361D1112 Index,112D1361 Index
Suriname,3.82,0,2.86,0,0.96,0,1.9,366D1112 Index,112D1366 Index
Peoples Democratic Republic of Yemen,3.75,0,2.96,0,0.79,0,2.17,474D1112 Index,112D1474 Index
Vanuatu,1.55,0,0.76,0,0.79,0,-0.03,846D1112 Index,112D1846 Index
Cape Verde,1.51,0,1.44,0,0.07,0,1.37,624D1112 Index,112D1624 Index
Comoros,1.21,0,0.8,0,0.4,0,0.4,632D1112 Index,112D1632 Index
Samoa,0.87,0,0.67,0,0.2,0,0.46,862D1112 Index,112D1862 Index
North Korea,0.54,0,0.23,0,0.3,0,-0.07,954D1112 Index,112D1954 Index
Tonga,0.33,0,0.16,0,0.17,0,-0.01,866D1112 Index,112D1866 Index
Sao Tome & Principe,0.28,0,0.26,0,0.02,0,0.24,716D1112 Index,112D1716 Index
Guinea-Bissau,0.25,0,0.06,0,0.19,0,-0.13,654D1112 Index,112D1654 Index
