Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Italy,9049.24,0.97,1786.06,0.39,7263.18,1.5,-5477.12,136D1156 Index,156D1136 Index
France,8960.47,0.96,3124.79,0.69,5835.68,1.2,-2710.89,132D1156 Index,156D1132 Index
India,7698.18,0.82,3499.65,0.77,4198.53,0.86,-698.88,534D1156 Index,156D1534 Index
Netherlands,7087.49,0.76,3433.53,0.76,3653.96,0.75,-220.43,138D1156 Index,156D1138 Index
Belgium,6970.06,0.74,3335.65,0.74,3634.41,0.75,-298.76,124D1156 Index,156D1124 Index
Brazil,6871.28,0.73,2387.02,0.53,4484.26,0.92,-2097.24,223D1156 Index,156D1223 Index
Switzerland,5636.32,0.6,1884.98,0.42,3751.34,0.77,-1866.36,146D1156 Index,156D1146 Index
Vietnam,5246.67,0.56,857.12,0.19,4389.55,0.9,-3532.43,582D1156 Index,156D1582 Index
Saudi Arabia,4565.27,0.49,1453.15,0.32,3112.12,0.64,-1658.97,456D1156 Index,156D1456 Index
Spain,4357.75,0.46,1949.28,0.43,2408.47,0.5,-459.19,184D1156 Index,156D1184 Index
Sub-Saharan Africa,4171.04,0.44,2078.17,0.46,2092.87,0.43,-14.7,603D1156 Index,156D1603 Index
CIS Countries,4110.83,0.44,1472.11,0.33,2638.72,0.54,-1166.61,901D1156 Index,156D1901 Index
Turkey,3892.95,0.42,1982.55,0.44,1910.4,0.39,72.15,186D1156 Index,156D1186 Index
Thailand,3889.75,0.41,988.01,0.22,2901.74,0.6,-1913.73,578D1156 Index,156D1578 Index
Australia,3411.79,0.36,1701.7,0.38,1710.09,0.35,-8.39,193D1156 Index,156D1193 Index
Norway,3339.5,0.36,1945.01,0.43,1394.49,0.29,550.52,142D1156 Index,156D1142 Index
Indonesia,3277.36,0.35,1840.75,0.41,1436.61,0.3,404.14,536D1156 Index,156D1536 Index
Malaysia,3247.62,0.35,811.48,0.18,2436.14,0.5,-1624.66,548D1156 Index,156D1548 Index
Ireland,2963.36,0.32,602.75,0.13,2360.61,0.49,-1757.86,178D1156 Index,156D1178 Index
Singapore,2567.29,0.27,1538.51,0.34,1028.78,0.21,509.73,576D1156 Index,156D1576 Index
Hong Kong,2502.61,0.27,2223.35,0.49,279.26,0.06,1944.09,532D1156 Index,156D1532 Index
Sweden,2388.86,0.25,445.82,0.1,1943.04,0.4,-1497.22,144D1156 Index,156D1144 Index
Chile,2365.22,0.25,883.42,0.2,1481.8,0.31,-598.38,228D1156 Index,156D1228 Index
Poland,2044.44,0.22,322.34,0.07,1722.1,0.35,-1399.76,964D1156 Index,156D1964 Index
United Arab Emirates,1961.03,0.21,1793.9,0.4,167.13,0.03,1626.78,466D1156 Index,156D1466 Index
Russia,1953.16,0.21,746.18,0.16,1206.98,0.25,-460.8,922D1156 Index,156D1922 Index
Austria,1948.63,0.21,236.81,0.05,1711.82,0.35,-1475.01,122D1156 Index,156D1122 Index
Philippines,1944.1,0.21,758.63,0.17,1185.47,0.24,-426.84,566D1156 Index,156D1566 Index
Peru,1905.32,0.2,745.66,0.16,1159.66,0.24,-414,293D1156 Index,156D1293 Index
Bangladesh,1864.63,0.2,464.86,0.1,1399.77,0.29,-934.91,513D1156 Index,156D1513 Index
Argentina,1788.93,0.19,386.54,0.09,1402.39,0.29,-1015.85,213D1156 Index,156D1213 Index
Finland,1694.35,0.18,641.36,0.14,1052.99,0.22,-411.63,172D1156 Index,156D1172 Index
Colombia,1692.9,0.18,845.63,0.19,847.26,0.17,-1.63,233D1156 Index,156D1233 Index
Denmark,1540.45,0.16,329.8,0.07,1210.65,0.25,-880.85,128D1156 Index,156D1128 Index
Israel,1471.25,0.16,331.4,0.07,1139.85,0.23,-808.45,436D1156 Index,156D1436 Index
Cambodia,1299.86,0.14,98.19,0.02,1201.67,0.25,-1103.48,522D1156 Index,156D1522 Index
South Africa,1217.52,0.13,427.46,0.09,790.05,0.16,-362.59,199D1156 Index,156D1199 Index
New Zealand,1107.34,0.12,494.8,0.11,612.54,0.13,-117.74,196D1156 Index,156D1196 Index
Dominican Republic,1061.51,0.11,243.49,0.05,818.02,0.17,-574.53,243D1156 Index,156D1243 Index
Azerbaijan,1058.56,0.11,162.41,0.04,896.16,0.18,-733.75,912D1156 Index,156D1912 Index
Egypt,1010.04,0.11,276.41,0.06,733.64,0.15,-457.23,469D1156 Index,156D1469 Index
Other Countries,932.2,0.1,331.85,0.07,600.35,0.12,-268.5,910D1156 Index,156D1910 Index
Cuba,932,0.1,331.68,0.07,600.32,0.12,-268.65,928D1156 Index,156D1928 Index
Pakistan,924.01,0.1,570.59,0.13,353.43,0.07,217.16,564D1156 Index,156D1564 Index
Czech Republic,921.11,0.1,291.58,0.06,629.52,0.13,-337.94,935D1156 Index,156D1935 Index
Latvia,901.86,0.1,861.5,0.19,40.36,0.01,821.15,941D1156 Index,156D1941 Index
Morocco,851.33,0.09,486.25,0.11,365.08,0.08,121.17,686D1156 Index,156D1686 Index
Portugal,750.39,0.08,241.54,0.05,508.85,0.1,-267.31,182D1156 Index,156D1182 Index
Slovakia,742.35,0.08,105.76,0.02,636.59,0.13,-530.84,936D1156 Index,156D1936 Index
Hungary,726.33,0.08,92.52,0.02,633.81,0.13,-541.29,944D1156 Index,156D1944 Index
Nigeria,646.83,0.07,247.87,0.05,398.96,0.08,-151.09,694D1156 Index,156D1694 Index
Algeria,618.27,0.07,467.89,0.1,150.38,0.03,317.51,612D1156 Index,156D1612 Index
Guatemala,600.44,0.06,102.45,0.02,497.99,0.1,-395.54,258D1156 Index,156D1258 Index
Costa Rica,579.47,0.06,156.29,0.03,423.18,0.09,-266.89,238D1156 Index,156D1238 Index
Romania,555,0.06,142.52,0.03,412.49,0.08,-269.97,968D1156 Index,156D1968 Index
Trinidad And Tobago,547.08,0.06,272.33,0.06,274.75,0.06,-2.41,369D1156 Index,156D1369 Index
Sri Lanka,540.12,0.06,233.04,0.05,307.08,0.06,-74.04,524D1156 Index,156D1524 Index
Guyana,497.89,0.05,34.12,0.01,463.77,0.1,-429.64,336D1156 Index,156D1336 Index
Kazakhstan,437.79,0.05,109.37,0.02,328.42,0.07,-219.05,916D1156 Index,156D1916 Index
Ukraine,435.39,0.05,333.12,0.07,102.27,0.02,230.85,926D1156 Index,156D1926 Index
Ecuador,417.28,0.04,242.13,0.05,175.16,0.04,66.97,248D1156 Index,156D1248 Index
Cote D Ivoire,404.29,0.04,19.7,0,384.59,0.08,-364.89,662D1156 Index,156D1662 Index
Ghana,396.71,0.04,332.96,0.07,63.75,0.01,269.21,652D1156 Index,156D1652 Index
Honduras,356.71,0.04,38.5,0.01,318.21,0.07,-279.72,268D1156 Index,156D1268 Index
Greece,325.57,0.03,105.17,0.02,220.4,0.05,-115.23,174D1156 Index,156D1174 Index
Bolivia,308.67,0.03,46.27,0.01,262.4,0.05,-216.13,218D1156 Index,156D1218 Index
Iceland,242.96,0.03,131.04,0.03,111.91,0.02,19.13,176D1156 Index,156D1176 Index
Jamaica,242.85,0.03,127.2,0.03,115.65,0.02,11.56,343D1156 Index,156D1343 Index
Qatar,242.25,0.03,169.74,0.04,72.51,0.01,97.23,453D1156 Index,156D1453 Index
Bulgaria,227.79,0.02,77.63,0.02,150.17,0.03,-72.54,918D1156 Index,156D1918 Index
Slovenia,225.43,0.02,69.49,0.02,155.94,0.03,-86.45,961D1156 Index,156D1961 Index
Bahrain,216.4,0.02,186.32,0.04,30.08,0.01,156.24,419D1156 Index,156D1419 Index
Estonia,214.75,0.02,42.66,0.01,172.09,0.04,-129.43,939D1156 Index,156D1939 Index
Lithuania,210.76,0.02,39.19,0.01,171.57,0.04,-132.38,946D1156 Index,156D1946 Index
Luxembourg,203.46,0.02,70.14,0.02,133.32,0.03,-63.18,137D1156 Index,156D1137 Index
Iraq,179.75,0.02,179.38,0.04,0.36,0,179.02,433D1156 Index,156D1433 Index
Iran,179.1,0.02,79.56,0.02,99.55,0.02,-19.99,429D1156 Index,156D1429 Index
Lebanon,172.92,0.02,145.78,0.03,27.14,0.01,118.64,446D1156 Index,156D1446 Index
Malta,161.97,0.02,132.29,0.03,29.68,0.01,102.62,181D1156 Index,156D1181 Index
"Congo, Democratic Republic",159.58,0.02,82.75,0.02,76.83,0.02,5.92,636D1156 Index,156D1636 Index
Croatia,158.83,0.02,68.04,0.02,90.8,0.02,-22.76,960D1156 Index,156D1960 Index
Tunisia,143.15,0.02,40.9,0.01,102.25,0.02,-61.35,744D1156 Index,156D1744 Index
Myanmar,142.72,0.02,35.59,0.01,107.13,0.02,-71.54,518D1156 Index,156D1518 Index
El Salvador,139.61,0.01,75.18,0.02,64.43,0.01,10.74,253D1156 Index,156D1253 Index
Jordan,135.35,0.01,46.27,0.01,89.07,0.02,-42.8,439D1156 Index,156D1439 Index
Nicaragua,129.54,0.01,27.75,0.01,101.79,0.02,-74.04,278D1156 Index,156D1278 Index
Panama,120.81,0.01,114.67,0.03,6.13,0,108.54,283D1156 Index,156D1283 Index
Uruguay,120.65,0.01,67.39,0.01,53.25,0.01,14.14,298D1156 Index,156D1298 Index
Madagascar,119.36,0.01,11.85,0,107.52,0.02,-95.67,674D1156 Index,156D1674 Index
Nepal,117.93,0.01,106.8,0.02,11.14,0,95.66,558D1156 Index,156D1558 Index
Haiti,109.44,0.01,59.35,0.01,50.09,0.01,9.25,263D1156 Index,156D1263 Index
Kenya,105.88,0.01,78.3,0.02,27.58,0.01,50.72,664D1156 Index,156D1664 Index
Kuwait,105.51,0.01,73.39,0.02,32.12,0.01,41.27,443D1156 Index,156D1443 Index
Libya,94.55,0.01,33.2,0.01,61.35,0.01,-28.15,672D1156 Index,156D1672 Index
Venezuela,89.39,0.01,71.68,0.02,17.7,0,53.98,299D1156 Index,156D1299 Index
Belarus,86.72,0.01,25.24,0.01,61.47,0.01,-36.23,913D1156 Index,156D1913 Index
Serbia,85.57,0.01,32.99,0.01,52.58,0.01,-19.59,942D1156 Index,156D1942 Index
Angola,82.72,0.01,82.15,0.02,0.56,0,81.59,614D1156 Index,156D1614 Index
Paraguay,73.01,0.01,60.8,0.01,12.21,0,48.59,288D1156 Index,156D1288 Index
Oman,70.39,0.01,33.34,0.01,37.06,0.01,-3.72,449D1156 Index,156D1449 Index
Cameroon,58.79,0.01,51.01,0.01,7.79,0,43.22,622D1156 Index,156D1622 Index
Laos,56.05,0.01,2.8,0,53.24,0.01,-50.44,544D1156 Index,156D1544 Index
Bermuda,54.62,0.01,53.7,0.01,0.93,0,52.77,319D1156 Index,156D1319 Index
Barbados,54.2,0.01,42.6,0.01,11.6,0,31,316D1156 Index,156D1316 Index
Armenia,50.02,0.01,30.08,0.01,19.93,0,10.15,911D1156 Index,156D1911 Index
Tanzania,49.8,0.01,34.71,0.01,15.09,0,19.63,738D1156 Index,156D1738 Index
Albania,46.76,0,36.69,0.01,10.07,0,26.61,914D1156 Index,156D1914 Index
Ethiopia,44.51,0,12.03,0,32.48,0.01,-20.45,644D1156 Index,156D1644 Index
Mongolia,41.96,0,38.99,0.01,2.97,0,36.02,948D1156 Index,156D1948 Index
Guinea,41.93,0,6.82,0,35.11,0.01,-28.28,656D1156 Index,156D1656 Index
Macau,41.75,0,36.91,0.01,4.84,0,32.07,546D1156 Index,156D1546 Index
Burkina Faso,40.81,0,29.71,0.01,11.09,0,18.62,748D1156 Index,156D1748 Index
Mozambique,38.78,0,33.77,0.01,5.01,0,28.75,688D1156 Index,156D1688 Index
Bosnia and Herzegovina,38.71,0,21.94,0,16.78,0,5.16,963D1156 Index,156D1963 Index
Sudan,36.9,0,36.5,0.01,0.4,0,36.1,732D1156 Index,156D1732 Index
Senegal,35.15,0,32.15,0.01,3,0,29.14,722D1156 Index,156D1722 Index
Uganda,34.8,0,25.33,0.01,9.47,0,15.86,746D1156 Index,156D1746 Index
Syria,34.17,0,32.58,0.01,1.59,0,30.99,463D1156 Index,156D1463 Index
Macedonia,33.51,0,7.59,0,25.92,0.01,-18.32,962D1156 Index,156D1962 Index
Liberia,32.77,0,7.46,0,25.31,0.01,-17.85,668D1156 Index,156D1668 Index
Fiji,29.74,0,23.95,0.01,5.79,0,18.16,819D1156 Index,156D1819 Index
Papua New Guinea,28.06,0,23.72,0.01,4.34,0,19.38,853D1156 Index,156D1853 Index
Mauritius,28.06,0,9.47,0,18.59,0,-9.13,684D1156 Index,156D1684 Index
Georgia,26.87,0,18.45,0,8.42,0,10.02,915D1156 Index,156D1915 Index
Sierra Leone,26.15,0,6.46,0,19.68,0,-13.22,724D1156 Index,156D1724 Index
Zambia,23.64,0,22.56,0,1.08,0,21.47,754D1156 Index,156D1754 Index
Suriname,23.6,0,13.82,0,9.78,0,4.04,366D1156 Index,156D1366 Index
Togo,22.87,0,10.2,0,12.67,0,-2.47,742D1156 Index,156D1742 Index
New Caledonia,22.85,0,21.19,0,1.67,0,19.52,839D1156 Index,156D1839 Index
Malawi,22.46,0,21.75,0,0.72,0,21.03,676D1156 Index,156D1676 Index
Moldova,22.34,0,9.12,0,13.22,0,-4.09,921D1156 Index,156D1921 Index
Mali,20.68,0,18.89,0,1.79,0,17.1,678D1156 Index,156D1678 Index
Bahamas,18.98,0,14.98,0,4,0,10.98,313D1156 Index,156D1313 Index
Maldives,18.9,0,18.21,0,0.68,0,17.53,556D1156 Index,156D1556 Index
Cyprus,17.37,0,13.91,0,3.46,0,10.45,423D1156 Index,156D1423 Index
Turkmenistan,15.55,0,15.44,0,0.11,0,15.34,925D1156 Index,156D1925 Index
Faeroe Islands,14.31,0,3.53,0,10.78,0,-7.26,816D1156 Index,156D1816 Index
Afghanistan,14.2,0,10.18,0,4.02,0,6.17,512D1156 Index,156D1512 Index
Brunei Darussalam,13.52,0,7.34,0,6.18,0,1.16,516D1156 Index,156D1516 Index
Greenland,12.13,0,11.4,0,0.73,0,10.67,326D1156 Index,156D1326 Index
Mauritania,11.44,0,11.18,0,0.26,0,10.92,682D1156 Index,156D1682 Index
Aruba,11.17,0,11.03,0,0.14,0,10.89,314D1156 Index,156D1314 Index
Zimbabwe,10.22,0,5.95,0,4.27,0,1.68,698D1156 Index,156D1698 Index
Kyrgyzstan,10.14,0,9.84,0,0.3,0,9.54,917D1156 Index,156D1917 Index
Tajikistan,9.94,0,9.07,0,0.87,0,8.2,923D1156 Index,156D1923 Index
Belize,9.85,0,8.29,0,1.57,0,6.72,339D1156 Index,156D1339 Index
Grenada,9.83,0,8.56,0,1.27,0,7.3,328D1156 Index,156D1328 Index
St. Lucia,9.6,0,9.4,0,0.2,0,9.21,362D1156 Index,156D1362 Index
Rwanda,9.27,0,7.21,0,2.06,0,5.15,714D1156 Index,156D1714 Index
St. Kitts And Nevis,8.94,0,6.73,0,2.2,0,4.53,361D1156 Index,156D1361 Index
Gabon,7.6,0,7.02,0,0.59,0,6.43,646D1156 Index,156D1646 Index
Somalia,7.4,0,6.76,0,0.64,0,6.12,726D1156 Index,156D1726 Index
Chad,7.03,0,6.71,0,0.32,0,6.39,628D1156 Index,156D1628 Index
Dominica,6.48,0,6.33,0,0.15,0,6.17,321D1156 Index,156D1321 Index
St. Vincent & Grens.,6.46,0,4.92,0,1.54,0,3.39,364I1156 Index,156D1364 Index
Benin,6.1,0,5.03,0,1.07,0,3.96,638D1156 Index,156D1638 Index
Montenegro,5.28,0,1.72,0,3.56,0,-1.84,943D1156 Index,156D1943 Index
Djibouti,4.94,0,3.87,0,1.07,0,2.8,611D1156 Index,156D1611 Index
Congo,4.64,0,3.24,0,1.4,0,1.84,634D1156 Index,156D1634 Index
Uzbekistan,4.36,0,3.79,0,0.58,0,3.21,927D1156 Index,156D1927 Index
Seychelles,3.96,0,3.28,0,0.68,0,2.6,718D1156 Index,156D1718 Index
Peoples Democratic Republic of Yemen,3.48,0,2.86,0,0.62,0,2.24,474D1156 Index,156D1474 Index
Burundi,2.99,0,2.59,0,0.4,0,2.19,618D1156 Index,156D1618 Index
Niger,2.36,0,0.77,0,1.58,0,-0.81,692D1156 Index,156D1692 Index
Equatorial Guinea,2.1,0,2.1,0,0,0,2.09,642D1156 Index,156D1642 Index
Cape Verde,1.87,0,1.67,0,0.2,0,1.47,624D1156 Index,156D1624 Index
Gambia,1.3,0,0.48,0,0.82,0,-0.35,648D1156 Index,156D1648 Index
Netherlands Antilles,1.05,0,1.02,0,0.03,0,0.98,353D1156 Index,156D1353 Index
Samoa,0.37,0,0.06,0,0.31,0,-0.26,862D1156 Index,156D1862 Index
Solomon Islands,0.35,0,0.24,0,0.11,0,0.13,813D1156 Index,156D1813 Index
Comoros,0.27,0,0.08,0,0.18,0,-0.1,632D1156 Index,156D1632 Index
Sao Tome & Principe,0.25,0,0.2,0,0.05,0,0.15,716D1156 Index,156D1716 Index
Vanuatu,0.22,0,0.19,0,0.03,0,0.16,846D1156 Index,156D1846 Index
Guinea-Bissau,0.21,0,0.19,0,0.02,0,0.16,654D1156 Index,156D1654 Index
North Korea,0.21,0,0.18,0,0.03,0,0.15,954D1156 Index,156D1954 Index
Central African Rep.,0.19,0,0.02,0,0.17,0,-0.16,626D1156 Index,156D1626 Index
Tonga,0.1,0,0.01,0,0.08,0,-0.07,866D1156 Index,156D1866 Index
