Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,394861,100,235079,100,159782,100,75297,001D1223 Index,223D1001 Index
Emerging and Developing Economies,226885.9,57.46,146577,62.35,80308.9,50.26,66268.1,200I1223 Index,223D1200 Index
Non Fuel Exporting Countries,198560.7,50.29,128858,54.81,69702.7,43.62,59155.3,092D1223 Index,223D1092 Index
Advanced Economies,167408.2,42.4,88102.7,37.48,79305.5,49.63,8797.2,110D1223 Index,223D1110 Index
Developing Asia,113498.8,28.74,73948.3,31.46,39550.5,24.75,34397.8,505D1223 Index,223D1505 Index
China,87267,22.1,58304.3,24.8,28962.7,18.13,29341.6,924D1223 Index,223D1924 Index
Developing Western Hemisphere,71428.7,18.09,45088.2,19.18,26340.5,16.49,18747.7,205D1223 Index,223D1205 Index
European Union,63569.1,16.1,32009.9,13.62,31559.2,19.75,450.7,998D1223 Index,223D1998 Index
Euro-zone,57641.1,14.6,29593.7,12.59,28047.4,17.55,1546.3,995D1223 Index,223D1995 Index
United States,56037.7,14.19,29427.3,12.52,26610.4,16.65,2816.9,111D1223 Index,223D1111 Index
Fuel Exporting Countries,28326,7.17,17719.7,7.54,10606.3,6.64,7113.4,080D1223 Index,223D1080 Index
Argentina,27991.3,7.09,17990.3,7.65,10001,6.26,7989.3,213D1223 Index,223D1213 Index
Germany,15553.44,3.94,5773.56,2.46,9779.88,6.12,-4006.32,134D1223 Index,223D1134 Index
Developing Europe,13831.57,3.5,8598.76,3.66,5232.81,3.27,3365.95,170D1223 Index,223D1170 Index
Japan,11170.98,2.83,7182.76,3.06,3988.22,2.5,3194.54,158D1223 Index,223D1158 Index
Mexico,10259.54,2.6,5767.06,2.45,4492.48,2.81,1274.58,273D1223 Index,223D1273 Index
Chile,9357.69,2.37,5704.44,2.43,3653.25,2.29,2051.19,228D1223 Index,223D1228 Index
South Korea,9277.65,2.35,3722.62,1.58,5555.03,3.48,-1832.41,542D1223 Index,223D1542 Index
Netherlands,9027.43,2.29,7013.62,2.98,2013.81,1.26,4999.81,138D1223 Index,223D1138 Index
India,8222.55,2.08,5099.84,2.17,3122.71,1.95,1977.13,534D1223 Index,223D1534 Index
Italy,7934.9,2.01,3740.11,1.59,4194.79,2.63,-454.68,136D1223 Index,223D1136 Index
CIS Countries,7714.49,1.95,4241.45,1.8,3473.04,2.17,768.41,901D1223 Index,223D1901 Index
Spain,7494.45,1.9,4472.36,1.9,3022.09,1.89,1450.27,184D1223 Index,223D1184 Index
France,6778.87,1.72,2828.37,1.2,3950.5,2.47,-1122.13,132D1223 Index,223D1132 Index
Sub-Saharan Africa,6709.14,1.7,4479.27,1.91,2229.87,1.4,2249.4,603D1223 Index,223D1603 Index
Russia,5989.94,1.52,3186.32,1.36,2803.62,1.75,382.7,922D1223 Index,223D1922 Index
Canada,5704.91,1.44,3837.88,1.63,1867.03,1.17,1970.85,156D1223 Index,223D1156 Index
United Kingdom,5592.93,1.42,3151.94,1.34,2440.99,1.53,710.95,112D1223 Index,223D1112 Index
Belgium,4806.45,1.22,3010.95,1.28,1795.5,1.12,1215.45,124D1223 Index,223D1124 Index
Saudi Arabia,4539.28,1.15,2544.03,1.08,1995.25,1.25,548.78,456D1223 Index,223D1456 Index
Peru,4264.14,1.08,2551.75,1.09,1712.39,1.07,839.36,293D1223 Index,223D1293 Index
Vietnam,4155.24,1.05,1837.89,0.78,2317.35,1.45,-479.46,582D1223 Index,223D1582 Index
Paraguay,3934.34,1,2733.05,1.16,1201.29,0.75,1531.76,288D1223 Index,223D1288 Index
Thailand,3847.81,0.97,2185.79,0.93,1662.02,1.04,523.77,578D1223 Index,223D1578 Index
Algeria,3827.52,0.97,1375.39,0.59,2452.13,1.53,-1076.74,612D1223 Index,223D1612 Index
Colombia,3815.06,0.97,2286.01,0.97,1529.05,0.96,756.96,233D1223 Index,223D1233 Index
Malaysia,3627.99,0.92,2107.75,0.9,1520.24,0.95,587.51,548D1223 Index,223D1548 Index
Indonesia,3390.53,0.86,1958.38,0.83,1432.15,0.9,526.23,536D1223 Index,223D1536 Index
Switzerland,3225.07,0.82,1121.27,0.48,2103.8,1.32,-982.53,146D1223 Index,223D1146 Index
Turkey,3100.72,0.79,2603.61,1.11,497.11,0.31,2106.5,186D1223 Index,223D1186 Index
Hong Kong,3076.76,0.78,2464,1.05,612.76,0.38,1851.24,532D1223 Index,223D1532 Index
Uruguay,3049.76,0.77,1646.49,0.7,1403.27,0.88,243.22,298D1223 Index,223D1298 Index
United Arab Emirates,3034.6,0.77,2836.47,1.21,198.13,0.12,2638.34,466D1223 Index,223D1466 Index
Bolivia,2929.12,0.74,1566.9,0.67,1362.22,0.85,204.68,218D1223 Index,223D1218 Index
Portugal,2254.94,0.57,1378.65,0.59,876.29,0.55,502.36,182D1223 Index,223D1182 Index
South Africa,2171.97,0.55,1653.95,0.7,518.02,0.32,1135.93,199D1223 Index,223D1199 Index
