Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,3841450,100,1498780,100,2342670,100,-843890,001D1111 Index,111D1001 Index
Emerging and Developing Economies,1960688,51.04,692618,46.21,1268070,54.13,-575452,200I1111 Index,111D1200 Index
Advanced Economies,1880394,48.95,805804,53.76,1074590,45.87,-268786,110D1111 Index,111D1110 Index
Non Fuel Exporting Countries,1783450,46.43,611680,40.81,1171770,50.02,-560090,092D1111 Index,111D1092 Index
Developing Asia,953415,24.82,239515,15.98,713900,30.47,-474385,505D1111 Index,111D1505 Index
Developing Western Hemisphere,761661,19.83,331739,22.13,429922,18.35,-98183,205D1111 Index,111D1205 Index
China,660530,17.19,154933,10.34,505597,21.58,-350664,924D1111 Index,111D1924 Index
European Union,611397,15.92,229426,15.31,381971,16.3,-152545,998D1111 Index,111D1998 Index
Euro-zone,555907,14.47,212460,14.18,343447,14.66,-130987,995D1111 Index,111D1995 Index
Canada,535585,13.94,235610,15.72,299975,12.8,-64365,156D1111 Index,111D1156 Index
Mexico,520273,13.54,206228,13.76,314045,13.41,-107817,273D1111 Index,111D1273 Index
Japan,210379.5,5.48,73835.5,4.93,136544,5.83,-62708.5,158D1111 Index,111D1158 Index
Fuel Exporting Countries,177239.6,4.61,80937.7,5.4,96301.9,4.11,-15364.2,080D1111 Index,111D1080 Index
Germany,169795.4,4.42,52050.4,3.47,117745,5.03,-65694.6,134D1111 Index,111D1134 Index
South Korea,120963.3,3.15,49799.2,3.32,71164.1,3.04,-21364.9,542D1111 Index,111D1542 Index
United Kingdom,113922.2,2.97,60847.3,4.06,53074.9,2.27,7772.4,112D1111 Index,111D1112 Index
Developing Europe,86072.2,2.24,40843.8,2.73,45228.4,1.93,-4384.6,170D1111 Index,111D1170 Index
France,81831.5,2.13,32830.9,2.19,49000.6,2.09,-16169.7,132D1111 Index,111D1132 Index
India,72695.3,1.89,24064,1.61,48631.3,2.08,-24567.3,534D1111 Index,111D1534 Index
Ireland,67090.7,1.75,18246.9,1.22,48843.8,2.08,-30596.9,178D1111 Index,111D1178 Index
Italy,66861.6,1.74,16898.4,1.13,49963.2,2.13,-33064.8,136D1111 Index,111D1136 Index
Netherlands,57373.5,1.49,39630.2,2.64,17743.3,0.76,21886.9,138D1111 Index,111D1138 Index
Switzerland,57133.3,1.49,20912.1,1.4,36221.2,1.55,-15309.1,146D1111 Index,111D1146 Index
Brazil,56037.7,1.46,26610.4,1.78,29427.3,1.26,-2816.9,223D1111 Index,111D1223 Index
Vietnam,55826.44,1.45,9342.94,0.62,46483.5,1.98,-37140.56,582D1111 Index,111D1582 Index
Singapore,54133.7,1.41,34736.9,2.32,19396.8,0.83,15340.1,576D1111 Index,111D1576 Index
Malaysia,53511.6,1.39,16102.7,1.07,37408.9,1.6,-21306.2,548D1111 Index,111D1548 Index
Thailand,46146.9,1.2,14957.1,1,31189.8,1.33,-16232.7,578D1111 Index,111D1578 Index
Belgium,43934.6,1.14,28840,1.92,15094.6,0.64,13745.4,124D1111 Index,111D1124 Index
Sub-Saharan Africa,40417.7,1.05,15619,1.04,24798.7,1.06,-9179.7,603D1111 Index,111D1603 Index
Hong Kong,38422.07,1,30868,2.06,7554.07,0.32,23313.93,532D1111 Index,111D1532 Index
CIS Countries,38228.1,1,18658.7,1.24,19569.4,0.84,-910.7,901D1111 Index,111D1901 Index
Saudi Arabia,36240,0.94,17373.6,1.16,18866.4,0.81,-1492.8,456D1111 Index,111D1456 Index
Australia,34554.9,0.9,24503.6,1.63,10051.3,0.43,14452.3,193D1111 Index,111D1193 Index
Israel,30036.7,0.78,8090.1,0.54,21946.6,0.94,-13856.5,436D1111 Index,111D1436 Index
Russia,29667.4,0.77,12664.1,0.84,17003.3,0.73,-4339.2,922D1111 Index,111D1922 Index
Spain,28658.8,0.75,12998.1,0.87,15660.7,0.67,-2662.6,184D1111 Index,111D1184 Index
Indonesia,28362.52,0.74,8150.22,0.54,20212.3,0.86,-12062.08,536D1111 Index,111D1536 Index
United Arab Emirates,27631.13,0.72,23307.8,1.56,4323.33,0.18,18984.47,466D1111 Index,111D1466 Index
Colombia,25652.1,0.67,12096.1,0.81,13556,0.58,-1459.9,233D1111 Index,111D1233 Index
Chile,22305.3,0.58,11753.7,0.78,10551.6,0.45,1202.1,228D1111 Index,111D1228 Index
Turkey,21709.77,0.57,12288.5,0.82,9421.27,0.4,2867.23,186D1111 Index,111D1186 Index
Philippines,19044.53,0.5,7417.93,0.49,11626.6,0.5,-4208.67,566D1111 Index,111D1566 Index
Austria,16025.11,0.42,4303.41,0.29,11721.7,0.5,-7418.29,122D1111 Index,111D1122 Index
Venezuela,15903.47,0.41,3566.57,0.24,12336.9,0.53,-8770.33,299D1111 Index,111D1299 Index
Peru,15695.57,0.41,8412.42,0.56,7283.15,0.31,1129.27,293D1111 Index,111D1293 Index
Sweden,14499.56,0.38,3759.06,0.25,10740.5,0.46,-6981.44,144D1111 Index,111D1144 Index
Dominican Republic,13942.75,0.36,9195.62,0.61,4747.13,0.2,4448.49,243D1111 Index,111D1243 Index
South Africa,13621.64,0.35,5862.28,0.39,7759.36,0.33,-1897.08,199D1111 Index,111D1199 Index
Argentina,12352.75,0.32,7587.36,0.51,4765.39,0.2,2821.97,213D1111 Index,111D1213 Index
Iraq,12015.05,0.31,1269.45,0.08,10745.6,0.46,-9476.15,433D1111 Index,111D1433 Index
Poland,11705.15,0.3,4594.69,0.31,7110.46,0.3,-2515.77,964D1111 Index,111D1964 Index
Guatemala,11333.76,0.3,7317.38,0.49,4016.38,0.17,3301,258D1111 Index,111D1258 Index
Ecuador,10897.33,0.28,4519.05,0.3,6378.28,0.27,-1859.23,248D1111 Index,111D1248 Index
Costa Rica,10667.21,0.28,6104.71,0.41,4562.5,0.19,1542.21,238D1111 Index,111D1238 Index
Norway,10553.6,0.27,5523.71,0.37,5029.89,0.21,493.82,142D1111 Index,111D1142 Index
Denmark,10077.04,0.26,2385.02,0.16,7692.02,0.33,-5307,128D1111 Index,111D1128 Index
Nigeria,10062.08,0.26,3011.25,0.2,7050.83,0.3,-4039.58,694D1111 Index,111D1694 Index
Honduras,8480.98,0.22,3899.87,0.26,4581.11,0.2,-681.24,268D1111 Index,111D1268 Index
New Zealand,8445.61,0.22,4290.05,0.29,4155.56,0.18,134.49,196D1111 Index,111D1196 Index
Czech Republic,7294.65,0.19,2699.61,0.18,4595.04,0.2,-1895.43,935D1111 Index,111D1935 Index
Finland,7257.01,0.19,1363.78,0.09,5893.23,0.25,-4529.45,172D1111 Index,111D1172 Index
Bangladesh,7123.42,0.19,1435.28,0.1,5688.14,0.24,-4252.86,513D1111 Index,111D1513 Index
Hungary,6961.99,0.18,1873,0.12,5088.99,0.22,-3215.99,944D1111 Index,111D1944 Index
Pakistan,6347.39,0.17,2773.31,0.19,3574.08,0.15,-800.77,564D1111 Index,111D1564 Index
El Salvador,6334.25,0.16,3863.28,0.26,2470.97,0.11,1392.31,253D1111 Index,111D1253 Index
Qatar,6089.72,0.16,4888.41,0.33,1201.31,0.05,3687.1,453D1111 Index,111D1453 Index
Trinidad And Tobago,5112.08,0.13,1797.6,0.12,3314.48,0.14,-1516.88,369D1111 Index,111D1369 Index
Portugal,4623.37,0.12,1119.91,0.07,3503.46,0.15,-2383.55,182D1111 Index,111D1182 Index
Nicaragua,4589.74,0.12,1326.75,0.09,3262.99,0.14,-1936.24,278D1111 Index,111D1278 Index
Morocco,4324.58,0.11,3094.86,0.21,1229.72,0.05,1865.14,686D1111 Index,111D1686 Index
Egypt,4301.96,0.11,2666.9,0.18,1635.06,0.07,1031.84,469D1111 Index,111D1469 Index
Algeria,4075.84,0.11,267.84,0.02,3808,0.16,-3540.16,612D1111 Index,111D1612 Index
Kuwait,4050.56,0.11,1134.31,0.08,2916.25,0.12,-1781.94,443D1111 Index,111D1443 Index
Jordan,3687.95,0.1,2000.35,0.13,1687.6,0.07,312.75,439D1111 Index,111D1439 Index
Angola,3652.75,0.1,1049.18,0.07,2603.57,0.11,-1554.39,614D1111 Index,111D1614 Index
Slovakia,3551.37,0.09,501.12,0.03,3050.25,0.13,-2549.13,936D1111 Index,111D1936 Index
Panama,3541.01,0.09,3098.58,0.21,442.43,0.02,2656.15,283D1111 Index,111D1283 Index
Ukraine,3497.32,0.09,2479.99,0.17,1017.33,0.04,1462.66,926D1111 Index,111D1926 Index
Romania,3433.71,0.09,1232.4,0.08,2201.31,0.09,-968.91,968D1111 Index,111D1968 Index
Bahamas,3402.48,0.09,2879.93,0.19,522.54,0.02,2357.38,313D1111 Index,111D1313 Index
Sri Lanka,3351.61,0.09,493.67,0.03,2857.94,0.12,-2364.27,524D1111 Index,111D1524 Index
Cambodia,3260.93,0.08,196.78,0.01,3064.15,0.13,-2867.37,522D1111 Index,111D1522 Index
Oman,2850.14,0.07,1781.3,0.12,1068.84,0.05,712.46,449D1111 Index,111D1449 Index
Jamaica,2802.02,0.07,2464.39,0.16,337.63,0.01,2126.76,343D1111 Index,111D1343 Index
Greece,2078.58,0.05,820.9,0.05,1257.68,0.05,-436.78,174D1111 Index,111D1174 Index
Kazakhstan,2038.75,0.05,1253.31,0.08,785.44,0.03,467.87,916D1111 Index,111D1916 Index
Bahrain,1971.42,0.05,975,0.07,996.43,0.04,-21.43,419D1111 Index,111D1419 Index
Ghana,1950.03,0.05,1200.06,0.08,749.97,0.03,450.09,652D1111 Index,111D1652 Index
Lithuania,1863.46,0.05,418.47,0.03,1444.99,0.06,-1026.53,946D1111 Index,111D1946 Index
Luxembourg,1779.94,0.05,1286.36,0.09,493.58,0.02,792.78,137D1111 Index,111D1137 Index
Cote D Ivoire,1600.09,0.04,387.1,0.03,1212.99,0.05,-825.89,662D1111 Index,111D1662 Index
Lebanon,1589.42,0.04,1460.87,0.1,128.55,0.01,1332.32,446D1111 Index,111D1446 Index
Libya,1506.98,0.04,134.95,0.01,1372.03,0.06,-1237.08,672D1111 Index,111D1672 Index
Uruguay,1505.7,0.04,920.87,0.06,584.84,0.02,336.03,298D1111 Index,111D1298 Index
Haiti,1475.36,0.04,553.13,0.04,922.23,0.04,-369.1,263D1111 Index,111D1263 Index
Bolivia,1313.98,0.03,748.23,0.05,565.75,0.02,182.49,218D1111 Index,111D1218 Index
Slovenia,1226.79,0.03,465.57,0.03,761.22,0.03,-295.65,961D1111 Index,111D1961 Index
Tunisia,1156.99,0.03,694.7,0.05,462.29,0.02,232.41,744D1111 Index,111D1744 Index
Kenya,1130.68,0.03,556.65,0.04,574.03,0.02,-17.38,664D1111 Index,111D1664 Index
Myanmar,1061.11,0.03,694.75,0.05,366.36,0.02,328.39,518D1111 Index,111D1518 Index
Bermuda,1030.2,0.03,996.79,0.07,33.41,0,963.38,319D1111 Index,111D1319 Index
Paraguay,987.71,0.03,862.58,0.06,125.13,0.01,737.45,288D1111 Index,111D1288 Index
Azerbaijan,932.41,0.02,720.59,0.05,211.81,0.01,508.78,912D1111 Index,111D1912 Index
Bulgaria,920.62,0.02,261.59,0.02,659.03,0.03,-397.45,918D1111 Index,111D1918 Index
Iceland,857.35,0.02,444.53,0.03,412.82,0.02,31.71,176D1111 Index,111D1176 Index
Madagascar,841.75,0.02,100.29,0.01,741.46,0.03,-641.17,674D1111 Index,111D1674 Index
Guyana,779.72,0.02,466.28,0.03,313.44,0.01,152.83,336D1111 Index,111D1336 Index
Estonia,754.45,0.02,151.34,0.01,603.12,0.03,-451.78,939D1111 Index,111D1939 Index
Aruba,697.96,0.02,662.81,0.04,35.15,0,627.65,314D1111 Index,111D1314 Index
Barbados,681.65,0.02,632.9,0.04,48.75,0,584.15,316D1111 Index,111D1316 Index
Belarus,657.06,0.02,379.25,0.03,277.8,0.01,101.45,913D1111 Index,111D1913 Index
Latvia,654.79,0.02,198.02,0.01,456.77,0.02,-258.74,941D1111 Index,111D1941 Index
Ethiopia,612.94,0.02,321.55,0.02,291.39,0.01,30.16,644D1111 Index,111D1644 Index
Belize,602.31,0.02,325.48,0.02,276.83,0.01,48.65,339D1111 Index,111D1339 Index
Croatia,597.27,0.02,160.59,0.01,436.68,0.02,-276.09,960D1111 Index,111D1960 Index
Chad,558.95,0.01,33.4,0,525.55,0.02,-492.15,628D1111 Index,111D1628 Index
Serbia,535.64,0.01,313.66,0.02,221.97,0.01,91.69,942D1111 Index,111D1942 Index
Macau,508.83,0.01,413.37,0.03,95.47,0,317.9,546D1111 Index,111D1546 Index
Equatorial Guinea,474.48,0.01,118.55,0.01,355.92,0.02,-237.37,642D1111 Index,111D1642 Index
Georgia,462.14,0.01,331.49,0.02,130.65,0.01,200.85,915D1111 Index,111D1915 Index
Macedonia,431.54,0.01,176.53,0.01,255.02,0.01,-78.49,962D1111 Index,111D1962 Index
Suriname,424.79,0.01,357.4,0.02,67.39,0,290.02,366D1111 Index,111D1366 Index
Bosnia and Herzegovina,419.84,0.01,334.4,0.02,85.44,0,248.96,963D1111 Index,111D1963 Index
Malta,409.53,0.01,246.84,0.02,162.69,0.01,84.16,181D1111 Index,111D1181 Index
Mauritius,408.32,0.01,123.46,0.01,284.86,0.01,-161.4,684D1111 Index,111D1684 Index
St. Lucia,326.04,0.01,290.87,0.02,35.17,0,255.69,362D1111 Index,111D1362 Index
Brunei Darussalam,312.99,0.01,290.19,0.02,22.8,0,267.39,516D1111 Index,111D1516 Index
Turkmenistan,312.72,0.01,298.9,0.02,13.82,0,285.09,925D1111 Index,111D1925 Index
Cameroon,300.11,0.01,180.61,0.01,119.5,0.01,61.11,622D1111 Index,111D1622 Index
Gabon,292.92,0.01,93.26,0.01,199.67,0.01,-106.41,646D1111 Index,111D1646 Index
Fiji,290.72,0.01,69.14,0,221.58,0.01,-152.44,819D1111 Index,111D1819 Index
"Congo, Democratic Republic",289.57,0.01,203.45,0.01,86.12,0,117.33,636D1111 Index,111D1636 Index
Tanzania,270.1,0.01,146.42,0.01,123.68,0.01,22.74,738D1111 Index,111D1738 Index
Burkina Faso,264.23,0.01,259.18,0.02,5.05,0,254.12,748D1111 Index,111D1748 Index
Mozambique,257.3,0.01,111.75,0.01,145.56,0.01,-33.81,688D1111 Index,111D1688 Index
St. Kitts And Nevis,254.91,0.01,207.15,0.01,47.76,0,159.38,361D1111 Index,111D1361 Index
Congo,254.71,0.01,126.44,0.01,128.26,0.01,-1.82,634D1111 Index,111D1634 Index
Niger,252.1,0.01,244.83,0.02,7.27,0,237.56,692D1111 Index,111D1692 Index
Dominica,243.93,0.01,242.66,0.02,1.27,0,241.39,321D1111 Index,111D1321 Index
Papua New Guinea,239.67,0.01,118.91,0.01,120.77,0.01,-1.86,853D1111 Index,111D1853 Index
Iran,232.46,0.01,169.29,0.01,63.17,0,106.12,429D1111 Index,111D1429 Index
Senegal,218.56,0.01,146.16,0.01,72.4,0,73.75,722D1111 Index,111D1722 Index
Mongolia,217.56,0.01,208.56,0.01,9,0,199.56,948D1111 Index,111D1948 Index
Liberia,212.84,0.01,121.58,0.01,91.26,0,30.32,668D1111 Index,111D1668 Index
Mauritania,212.43,0.01,150.97,0.01,61.46,0,89.51,682D1111 Index,111D1682 Index
Zimbabwe,205.33,0.01,150.75,0.01,54.58,0,96.16,698D1111 Index,111D1698 Index
Armenia,200.91,0.01,133.45,0.01,67.46,0,65.98,911D1111 Index,111D1911 Index
New Caledonia,182.24,0,117.12,0.01,65.12,0,52,839D1111 Index,111D1839 Index
Zambia,174.51,0,108.46,0.01,66.05,0,42.41,754D1111 Index,111D1754 Index
Nepal,173.76,0,81.9,0.01,91.87,0,-9.97,558D1111 Index,111D1558 Index
Grenada,165.92,0,153.82,0.01,12.11,0,141.71,328D1111 Index,111D1328 Index
