Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,606506,100,250186,100,356320,100,-106134,001D1534 Index,534D1001 Index
Emerging and Developing Economies,343454,56.63,123679,49.43,219775,61.68,-96096,200I1534 Index,534D1200 Index
Advanced Economies,254884,42.02,126389,50.52,128495,36.06,-2106,110D1534 Index,534D1110 Index
Non Fuel Exporting Countries,215485.7,35.53,87464.7,34.96,128021,35.93,-40556.3,092D1534 Index,534D1092 Index
Developing Asia,138244.8,22.79,43889.5,17.54,94355.3,26.48,-50465.8,505D1534 Index,534D1505 Index
Fuel Exporting Countries,127968.6,21.1,36214.6,14.48,91754,25.75,-55539.4,080D1534 Index,534D1080 Index
China,72299.1,11.92,11759.6,4.7,60539.5,16.99,-48779.9,924D1534 Index,534D1924 Index
European Union,72089.1,11.89,35355.2,14.13,36733.9,10.31,-1378.7,998D1534 Index,534D1998 Index
United States,66572.9,10.98,45998.4,18.39,20574.5,5.77,25423.9,111D1534 Index,534D1111 Index
Euro-zone,64347.7,10.61,31162.6,12.46,33185.1,9.31,-2022.5,995D1534 Index,534D1995 Index
Sub-Saharan Africa,40272.7,6.64,16925.4,6.77,23347.3,6.55,-6421.9,603D1534 Index,534D1603 Index
United Arab Emirates,37945.5,6.26,18669.4,7.46,19276.1,5.41,-606.7,466D1534 Index,534D1466 Index
Developing Western Hemisphere,30191.4,4.98,11856.2,4.74,18335.2,5.15,-6479,205D1534 Index,534D1205 Index
Developing Europe,23827.9,3.93,13671.5,5.46,10156.4,2.85,3515.1,170D1534 Index,534D1170 Index
Saudi Arabia,23689.92,3.91,5243.32,2.1,18446.6,5.18,-13203.28,456D1534 Index,534D1456 Index
Hong Kong,19091.42,3.15,11977.7,4.79,7113.72,2,4863.98,532D1534 Index,534D1532 Index
Germany,18473.6,3.05,6988.4,2.79,11485.2,3.22,-4496.8,134D1534 Index,534D1134 Index
South Korea,16455.65,2.71,4242.25,1.7,12213.4,3.43,-7971.15,542D1534 Index,534D1542 Index
Switzerland,16397.67,2.7,1499.67,0.6,14898,4.18,-13398.33,146D1534 Index,534D1146 Index
Indonesia,15176.74,2.5,2872.74,1.15,12304,3.45,-9431.26,536D1534 Index,534D1536 Index
Japan,14512.64,2.39,4669.73,1.87,9842.91,2.76,-5173.18,158D1534 Index,534D1158 Index
Malaysia,12654.3,2.09,4003.61,1.6,8650.69,2.43,-4647.08,548D1534 Index,534D1548 Index
