Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Angola,27501.07,0.58,2227.77,0.08,25273.3,1.18,-23045.53,614D1924 Index,924D1614 Index
Peru,25937.5,0.54,10663.4,0.41,15274.1,0.72,-4610.7,293D1924 Index,924D1293 Index
Turkey,25272.31,0.53,21506,0.82,3766.31,0.18,17739.69,186D1924 Index,924D1186 Index
Belgium,25045.31,0.53,18064,0.69,6981.31,0.33,11082.69,124D1924 Index,924D1124 Index
Poland,24847.86,0.52,21201.6,0.81,3646.26,0.17,17555.34,964D1924 Index,924D1964 Index
Oman,20229.49,0.42,1520.39,0.06,18709.1,0.88,-17188.71,449D1924 Index,924D1449 Index
Czech Republic,19901.62,0.42,15491,0.59,4410.62,0.21,11080.38,935D1924 Index,924D1935 Index
New Zealand,19704.47,0.41,8626.77,0.33,11077.7,0.52,-2450.93,196D1924 Index,924D1196 Index
Sweden,18080.4,0.38,9135.11,0.35,8945.29,0.42,189.82,144D1924 Index,924D1144 Index
Kuwait,17129.05,0.36,1779.15,0.07,15349.9,0.72,-13570.75,443D1924 Index,924D1443 Index
Colombia,16404.66,0.34,10544.7,0.4,5859.96,0.27,4684.74,233D1924 Index,924D1233 Index
Pakistan,16396.46,0.34,14213.4,0.54,2183.06,0.1,12030.34,564D1924 Index,924D1564 Index
Argentina,15568.84,0.33,12078.8,0.46,3490.04,0.16,8588.76,213D1924 Index,924D1213 Index
Ireland,15101.42,0.32,4242.02,0.16,10859.4,0.51,-6617.38,178D1924 Index,924D1178 Index
Bangladesh,14130.93,0.3,13144,0.5,986.93,0.05,12157.08,513D1924 Index,924D1513 Index
Kazakhstan,13909.94,0.29,5380.67,0.2,8529.27,0.4,-3148.6,916D1924 Index,924D1916 Index
Austria,13344.85,0.28,6432.13,0.24,6912.72,0.32,-480.59,122D1924 Index,924D1122 Index
Qatar,12982.09,0.27,3916.17,0.15,9065.92,0.42,-5149.75,453D1924 Index,924D1453 Index
Hungary,11939.75,0.25,7599.65,0.29,4340.1,0.2,3259.55,944D1924 Index,924D1944 Index
Norway,11652.62,0.24,8233.64,0.31,3418.98,0.16,4814.66,142D1924 Index,924D1142 Index
Denmark,11586.87,0.24,7201.67,0.27,4385.2,0.21,2816.47,128D1924 Index,924D1128 Index
Israel,11467.02,0.24,6835.3,0.26,4631.72,0.22,2203.58,436D1924 Index,924D1436 Index
Myanmar,10940.79,0.23,6223.54,0.24,4717.25,0.22,1506.29,518D1924 Index,924D1518 Index
Ukraine,10248.26,0.22,7603.98,0.29,2644.28,0.12,4959.7,926D1924 Index,924D1926 Index
Nigeria,10041.05,0.21,8172.17,0.31,1868.88,0.09,6303.29,694D1924 Index,924D1694 Index
Algeria,8979.94,0.19,7838.1,0.3,1141.84,0.05,6696.26,612D1924 Index,924D1612 Index
Venezuela,8657.23,0.18,1329.9,0.05,7327.33,0.34,-5997.43,299D1924 Index,924D1299 Index
Slovakia,8603.28,0.18,3357.6,0.13,5245.68,0.25,-1888.08,936D1924 Index,924D1936 Index
Egypt,8462.18,0.18,6630.4,0.25,1831.78,0.09,4798.62,469D1924 Index,924D1469 Index
Turkmenistan,8455.92,0.18,336.55,0.01,8119.37,0.38,-7782.82,925D1924 Index,924D1925 Index
Mongolia,8249.08,0.17,1968.83,0.07,6280.25,0.29,-4311.42,948D1924 Index,924D1948 Index
Cambodia,7517.03,0.16,6139.57,0.23,1377.46,0.06,4762.11,522D1924 Index,924D1522 Index
"Congo, Democratic Republic",7469.5,0.16,1774.4,0.07,5695.1,0.27,-3920.7,636D1924 Index,924D1636 Index
Romania,7367.78,0.15,5196.54,0.2,2171.24,0.1,3025.3,968D1924 Index,924D1968 Index
Finland,7271.09,0.15,2514.06,0.1,4757.03,0.22,-2242.97,172D1924 Index,924D1172 Index
Congo,7079.15,0.15,476.18,0.02,6602.97,0.31,-6126.79,634D1924 Index,924D1634 Index
Libya,6147.94,0.13,1433.03,0.05,4714.91,0.22,-3281.88,672D1924 Index,924D1672 Index
Uzbekistan,5863.81,0.12,3539.51,0.13,2324.3,0.11,1215.21,927D1924 Index,924D1927 Index
Morocco,5719.84,0.12,5002.31,0.19,717.53,0.03,4284.78,686D1924 Index,924D1686 Index
Ecuador,5577.73,0.12,3588.56,0.14,1989.17,0.09,1599.39,248D1924 Index,924D1248 Index
Zambia,5446.88,0.11,1290.77,0.05,4156.11,0.19,-2865.34,754D1924 Index,924D1754 Index
Portugal,5019.73,0.11,2770.17,0.11,2249.56,0.11,520.61,182D1924 Index,924D1182 Index
Ethiopia,4810.92,0.1,4465.61,0.17,345.31,0.02,4120.3,644D1924 Index,924D1644 Index
Ghana,4679.19,0.1,2272.6,0.09,2406.59,0.11,-133.99,652D1924 Index,924D1652 Index
Greece,4630.1,0.1,4064.54,0.15,565.56,0.03,3498.98,174D1924 Index,924D1174 Index
Other Countries,4465.03,0.09,3763.83,0.14,701.2,0.03,3062.63,910D1924 Index,924D1910 Index
Sri Lanka,4455.73,0.09,4114.82,0.16,340.91,0.02,3773.91,524D1924 Index,924D1524 Index
Uruguay,4198.25,0.09,1639.51,0.06,2558.74,0.12,-919.23,298D1924 Index,924D1298 Index
Macau,3968.67,0.08,3904.6,0.15,64.07,0,3840.53,546D1924 Index,924D1546 Index
Kenya,3836.46,0.08,3660.88,0.14,175.58,0.01,3485.3,664D1924 Index,924D1664 Index
Paraguay,3816.56,0.08,3776.23,0.14,40.33,0,3735.9,288D1924 Index,924D1288 Index
Belarus,3729.15,0.08,3158.17,0.12,570.98,0.03,2587.19,913D1924 Index,924D1913 Index
Papua New Guinea,3681.75,0.08,888.78,0.03,2792.97,0.13,-1904.19,853D1924 Index,924D1853 Index
Laos,3585.42,0.08,1552.75,0.06,2032.67,0.1,-479.92,544D1924 Index,924D1544 Index
Dominican Republic,3550.44,0.07,3368.27,0.13,182.17,0.01,3186.11,243D1924 Index,924D1243 Index
Gabon,3265.65,0.07,305.25,0.01,2960.4,0.14,-2655.15,646D1924 Index,924D1646 Index
Costa Rica,3047.51,0.06,2271.66,0.09,775.85,0.04,1495.81,238D1924 Index,924D1238 Index
Jordan,2980.22,0.06,2766.07,0.11,214.15,0.01,2551.92,439D1924 Index,924D1439 Index
Guinea,2810.8,0.06,552.76,0.02,2258.04,0.11,-1705.28,656D1924 Index,924D1656 Index
Bulgaria,2706.79,0.06,1556.21,0.06,1150.58,0.05,405.63,918D1924 Index,924D1918 Index
Slovenia,2688.66,0.06,2097.51,0.08,591.15,0.03,1506.36,961D1924 Index,924D1961 Index
North Korea,2594.42,0.05,2373.21,0.09,221.21,0.01,2152,954D1924 Index,924D1954 Index
Bolivia,2427.97,0.05,2096.33,0.08,331.64,0.02,1764.69,218D1924 Index,924D1218 Index
Serbia,2391.99,0.05,2167.52,0.08,224.47,0.01,1943.05,942D1924 Index,924D1942 Index
Tunisia,2357.55,0.05,2162.66,0.08,194.89,0.01,1967.77,744D1924 Index,924D1744 Index
Equatorial Guinea,2278.86,0.05,154.34,0.01,2124.52,0.1,-1970.18,642D1924 Index,924D1642 Index
Guatemala,2243.88,0.05,2157.02,0.08,86.86,0,2070.16,258D1924 Index,924D1258 Index
Cameroon,2214.24,0.05,1132.49,0.04,1081.75,0.05,50.74,622D1924 Index,924D1622 Index
Tanzania,2157.74,0.05,1762.78,0.07,394.96,0.02,1367.82,738D1924 Index,924D1738 Index
Lebanon,2108.98,0.04,2059.87,0.08,49.11,0,2010.76,446D1924 Index,924D1446 Index
Bahrain,2027.12,0.04,1876.8,0.07,150.32,0.01,1726.48,419D1924 Index,924D1419 Index
Kyrgyzstan,1996.62,0.04,1942.29,0.07,54.33,0,1887.96,917D1924 Index,924D1917 Index
Cote D Ivoire,1896.39,0.04,1641.72,0.06,254.67,0.01,1387.05,662D1924 Index,924D1662 Index
Brunei Darussalam,1883.31,0.04,1636.27,0.06,247.04,0.01,1389.23,516D1924 Index,924D1516 Index
Cuba,1870.61,0.04,1390.62,0.05,479.99,0.02,910.63,928D1924 Index,924D1928 Index
El Salvador,1804.94,0.04,1640.41,0.06,164.53,0.01,1475.88,253D1924 Index,924D1253 Index
Nepal,1760.08,0.04,1738.13,0.07,21.95,0,1716.18,558D1924 Index,924D1558 Index
Azerbaijan,1579.15,0.03,1196.67,0.05,382.48,0.02,814.19,912D1924 Index,924D1912 Index
Mozambique,1451.07,0.03,799.46,0.03,651.62,0.03,147.84,688D1924 Index,924D1688 Index
Panama,1417.32,0.03,1335.46,0.05,81.86,0,1253.6,283D1924 Index,924D1283 Index
New Caledonia,1353.19,0.03,247.31,0.01,1105.88,0.05,-858.57,839D1924 Index,924D1839 Index
Lithuania,1351.88,0.03,1019.45,0.04,332.43,0.02,687.02,946D1924 Index,924D1946 Index
Uganda,1231.33,0.03,1184.14,0.05,47.19,0,1136.95,746D1924 Index,924D1746 Index
Afghanistan,1190.04,0.02,1165.93,0.04,24.11,0,1141.82,512D1924 Index,924D1512 Index
Croatia,1176.22,0.02,964.31,0.04,211.92,0.01,752.39,960D1924 Index,924D1960 Index
Mauritania,1103.9,0.02,242.24,0.01,861.66,0.04,-619.42,682D1924 Index,924D1682 Index
Estonia,1060.1,0.02,814.25,0.03,245.86,0.01,568.39,939D1924 Index,924D1939 Index
Honduras,1051.2,0.02,1002.41,0.04,48.79,0,953.62,268D1924 Index,924D1268 Index
Trinidad And Tobago,1048.43,0.02,660.07,0.03,388.35,0.02,271.72,369D1924 Index,924D1369 Index
Madagascar,1036.93,0.02,822.71,0.03,214.22,0.01,608.5,674D1924 Index,924D1674 Index
Zimbabwe,1036.23,0.02,145.41,0.01,890.82,0.04,-745.41,698D1924 Index,924D1698 Index
Senegal,1003.12,0.02,874.75,0.03,128.38,0.01,746.37,722D1924 Index,924D1722 Index
Mauritius,985.67,0.02,948.25,0.04,37.42,0,910.83,684D1924 Index,924D1684 Index
Armenia,979.74,0.02,663.9,0.03,315.83,0.01,348.07,911D1924 Index,924D1911 Index
Georgia,888.04,0.02,834.13,0.03,53.91,0,780.23,915D1924 Index,924D1915 Index
Bosnia and Herzegovina,885.47,0.02,808.08,0.03,77.4,0,730.68,963D1924 Index,924D1963 Index
Peoples Democratic Republic of Yemen,879.74,0.02,183.13,0.01,696.61,0.03,-513.48,474D1924 Index,924D1474 Index
Luxembourg,846.71,0.02,534.52,0.02,312.2,0.01,222.32,137D1924 Index,924D1137 Index
Iceland,834.57,0.02,668.82,0.03,165.75,0.01,503.07,176D1924 Index,924D1176 Index
Latvia,792.95,0.02,580.15,0.02,212.8,0.01,367.34,941D1924 Index,924D1941 Index
Solomon Islands,766.42,0.02,134.09,0.01,632.33,0.03,-498.25,813D1924 Index,924D1813 Index
Mali,740.92,0.02,652.42,0.02,88.51,0,563.91,678D1924 Index,924D1678 Index
Niger,738.99,0.02,567.88,0.02,171.11,0.01,396.77,692D1924 Index,924D1692 Index
Nicaragua,727.17,0.02,621.42,0.02,105.74,0,515.68,278D1924 Index,924D1278 Index
Somalia,695.5,0.01,678.95,0.03,16.55,0,662.4,726D1924 Index,924D1726 Index
Tajikistan,670.85,0.01,594.15,0.02,76.7,0,517.45,923D1924 Index,924D1923 Index
Albania,645.84,0.01,537.57,0.02,108.27,0.01,429.31,914D1924 Index,924D1914 Index
Moldova,638.81,0.01,600.39,0.02,38.42,0,561.96,921D1924 Index,924D1921 Index
Syria,621.26,0.01,620.39,0.02,0.87,0,619.52,463D1924 Index,924D1463 Index
Burkina Faso,613.93,0.01,518.21,0.02,95.73,0,422.48,748D1924 Index,924D1748 Index
Rwanda,604.86,0.01,564.89,0.02,39.96,0,524.93,714D1924 Index,924D1714 Index
Malta,599.09,0.01,249.96,0.01,349.13,0.02,-99.17,181D1924 Index,924D1181 Index
Haiti,588.11,0.01,580.46,0.02,7.65,0,572.81,263D1924 Index,924D1263 Index
Macedonia,573.17,0.01,524.66,0.02,48.51,0,476.15,962D1924 Index,924D1962 Index
Cyprus,513.22,0.01,459.23,0.02,54,0,405.23,423D1924 Index,924D1423 Index
Maldives,494.8,0.01,488.14,0.02,6.66,0,481.47,556D1924 Index,924D1556 Index
Togo,485.9,0.01,340.13,0.01,145.76,0.01,194.37,742D1924 Index,924D1742 Index
Jamaica,473.21,0.01,397.83,0.02,75.38,0,322.45,343D1924 Index,924D1343 Index
Fiji,469.14,0.01,443.83,0.02,25.31,0,418.52,819D1924 Index,924D1819 Index
Malawi,414.19,0.01,386.83,0.01,27.36,0,359.48,676D1924 Index,924D1676 Index
Sierra Leone,375,0.01,197.95,0.01,177.05,0.01,20.9,724D1924 Index,924D1724 Index
Montenegro,346.13,0.01,303.94,0.01,42.19,0,261.75,943D1924 Index,924D1943 Index
Liberia,335.86,0.01,246.78,0.01,89.08,0,157.7,668D1924 Index,924D1668 Index
Benin,302.89,0.01,254.57,0.01,48.32,0,206.25,638D1924 Index,924D1638 Index
Chad,291.96,0.01,196.7,0.01,95.26,0,101.44,628D1924 Index,924D1628 Index
Guyana,262.87,0.01,219.78,0.01,43.08,0,176.7,336D1924 Index,924D1336 Index
Faeroe Islands,256.53,0.01,130.52,0,126.01,0.01,4.51,816D1924 Index,924D1816 Index
Greenland,252.04,0.01,20.12,0,231.92,0.01,-211.8,326D1924 Index,924D1326 Index
Suriname,155.76,0,102.75,0,53.01,0,49.73,366D1924 Index,924D1366 Index
Barbados,143.46,0,122.19,0,21.27,0,100.91,316D1924 Index,924D1316 Index
Djibouti,132.34,0,132.13,0.01,0.21,0,131.93,611D1924 Index,924D1611 Index
Belize,115.24,0,114.99,0,0.25,0,114.74,339D1924 Index,924D1339 Index
Burundi,114.85,0,102.87,0,11.98,0,90.89,618D1924 Index,924D1618 Index
Central African Rep.,99.61,0,45.42,0,54.19,0,-8.77,626D1924 Index,924D1626 Index
Bahamas,92.67,0,79.79,0,12.88,0,66.91,313D1924 Index,924D1313 Index
Bermuda,89.36,0,89.28,0,0.08,0,89.19,319D1924 Index,924D1319 Index
Gambia,60.11,0,40.04,0,20.06,0,19.98,648D1924 Index,924D1648 Index
Seychelles,56.99,0,56.96,0,0.03,0,56.94,718D1924 Index,924D1718 Index
Cape Verde,47.54,0,47.25,0,0.29,0,46.96,624D1924 Index,924D1624 Index
Samoa,43.66,0,43.15,0,0.51,0,42.64,862D1924 Index,924D1862 Index
Vanuatu,38.93,0,23.3,0,15.63,0,7.67,846D1924 Index,924D1846 Index
St. Lucia,35.26,0,35.21,0,0.06,0,35.15,362D1924 Index,924D1362 Index
Aruba,35.1,0,35.07,0,0.03,0,35.03,314D1924 Index,924D1314 Index
St. Vincent & Grens.,24.18,0,23.95,0,0.23,0,23.72,364I1924 Index,924D1364 Index
Comoros,23.94,0,23.91,0,0.03,0,23.88,632D1924 Index,924D1632 Index
Guinea-Bissau,21.34,0,13.7,0,7.64,0,6.06,654D1924 Index,924D1654 Index
Tonga,21.2,0,21.08,0,0.12,0,20.96,866D1924 Index,924D1866 Index
Grenada,16.81,0,16.8,0,0,0,16.8,328D1924 Index,924D1328 Index
St. Kitts And Nevis,10.83,0,9.64,0,1.19,0,8.45,361D1924 Index,924D1361 Index
Sao Tome & Principe,8.69,0,8.64,0,0.05,0,8.59,716D1924 Index,924D1716 Index
Netherlands Antilles,8.31,0,8.19,0,0.12,0,8.07,353D1924 Index,924D1353 Index
Dominica,7.11,0,6.99,0,0.12,0,6.87,321D1924 Index,924D1321 Index
