Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Netherlands,57586.2,1.56,40834.2,2.82,16752,0.75,24082.2,138D1111 Index,111D1138 Index
Brazil,55770.6,1.51,28365.3,1.96,27405.3,1.22,960,223D1111 Index,111D1223 Index
Belgium,52048.9,1.41,32535.7,2.24,19513.2,0.87,13022.5,124D1111 Index,111D1124 Index
Switzerland,51844.1,1.4,20311.1,1.4,31533,1.41,-11221.9,146D1111 Index,111D1146 Index
Singapore,51606.1,1.4,33370.9,2.3,18235.2,0.81,15135.7,576D1111 Index,111D1576 Index
Ireland,50721.2,1.37,11365.9,0.78,39355.3,1.76,-27989.4,178D1111 Index,111D1178 Index
Malaysia,48021.7,1.3,14193.5,0.98,33828.2,1.51,-19634.7,548D1111 Index,111D1548 Index
Saudi Arabia,46034.3,1.25,23953.8,1.65,22080.5,0.99,1873.3,456D1111 Index,111D1456 Index
Vietnam,45785.61,1.24,7792.51,0.54,37993.1,1.69,-30200.59,582D1111 Index,111D1582 Index
Thailand,42409.8,1.15,13815,0.95,28594.8,1.28,-14779.8,578D1111 Index,111D1578 Index
Sub-Saharan Africa,39792.8,1.08,20968,1.45,18824.8,0.84,2143.2,603D1111 Index,111D1603 Index
Hong Kong,37664.05,1.02,30961.2,2.14,6702.85,0.3,24258.35,532D1111 Index,111D1532 Index
CIS Countries,36030.6,0.98,16745,1.16,19285.6,0.86,-2540.6,901D1111 Index,111D1901 Index
Australia,34795.3,0.94,23933.1,1.65,10862.2,0.48,13070.9,193D1111 Index,111D1193 Index
Israel,32532.3,0.88,8079.9,0.56,24452.4,1.09,-16372.5,436D1111 Index,111D1436 Index
Colombia,29640.3,0.8,15583.4,1.08,14056.9,0.63,1526.5,233D1111 Index,111D1233 Index
Russia,28142.4,0.76,11580.7,0.8,16561.7,0.74,-4981,922D1111 Index,111D1922 Index
Indonesia,27192.06,0.74,7616.76,0.53,19575.3,0.87,-11958.54,536D1111 Index,111D1536 Index
Spain,25377.9,0.69,11288.4,0.78,14089.5,0.63,-2801.1,184D1111 Index,111D1184 Index
Venezuela,22949.72,0.62,7386.02,0.51,15563.7,0.69,-8177.68,299D1111 Index,111D1299 Index
United Arab Emirates,21797.39,0.59,19334.5,1.33,2462.89,0.11,16871.61,466D1111 Index,111D1466 Index
Chile,20657.6,0.56,11777.8,0.81,8879.8,0.4,2898,228D1111 Index,111D1228 Index
Turkey,19430.69,0.53,11603.1,0.8,7827.59,0.35,3775.51,186D1111 Index,111D1186 Index
Philippines,18140.59,0.49,7940.39,0.55,10200.2,0.46,-2259.81,566D1111 Index,111D1566 Index
Austria,15241.03,0.41,3973.43,0.27,11267.6,0.5,-7294.17,122D1111 Index,111D1122 Index
South Africa,13743.36,0.37,6408.53,0.44,7334.83,0.33,-926.3,199D1111 Index,111D1199 Index
Sweden,13642.64,0.37,3807.88,0.26,9834.76,0.44,-6026.88,144D1111 Index,111D1144 Index
Peru,13368.29,0.36,8299.59,0.57,5068.7,0.23,3230.89,293D1111 Index,111D1293 Index
Ecuador,13223.12,0.36,5784.47,0.4,7438.65,0.33,-1654.18,248D1111 Index,111D1248 Index
Dominican Republic,12246.97,0.33,7586.93,0.52,4660.04,0.21,2926.89,243D1111 Index,111D1243 Index
Argentina,11648.82,0.32,7700.49,0.53,3948.33,0.18,3752.16,213D1111 Index,111D1213 Index
Guatemala,10669.03,0.29,6549.02,0.45,4120.01,0.18,2429.01,258D1111 Index,111D1258 Index
Costa Rica,10633.13,0.29,6164.44,0.43,4468.69,0.2,1695.75,238D1111 Index,111D1238 Index
Denmark,9935.78,0.27,2208.38,0.15,7727.4,0.34,-5519.02,128D1111 Index,111D1128 Index
Norway,9526.39,0.26,4790.76,0.33,4735.63,0.21,55.13,142D1111 Index,111D1142 Index
Poland,9139.01,0.25,3558.41,0.25,5580.6,0.25,-2022.19,964D1111 Index,111D1964 Index
New Zealand,8574.42,0.23,4292.18,0.3,4282.24,0.19,9.94,196D1111 Index,111D1196 Index
Honduras,8073.09,0.22,3314.47,0.23,4758.62,0.21,-1444.15,268D1111 Index,111D1268 Index
Hungary,7441.43,0.2,1749.46,0.12,5691.97,0.25,-3942.51,944D1111 Index,111D1944 Index
Bangladesh,6925.59,0.19,940.16,0.06,5985.43,0.27,-5045.27,513D1111 Index,111D1513 Index
Trinidad And Tobago,6716.06,0.18,2395.47,0.17,4320.59,0.19,-1925.12,369D1111 Index,111D1369 Index
Nigeria,6681.51,0.18,4765.68,0.33,1915.83,0.09,2849.85,694D1111 Index,111D1694 Index
El Salvador,6643.02,0.18,4102.77,0.28,2540.25,0.11,1562.52,253D1111 Index,111D1253 Index
Czech Republic,6569.25,0.18,2107.09,0.15,4462.16,0.2,-2355.07,935D1111 Index,111D1935 Index
Iraq,6440.42,0.17,2087.82,0.14,4352.6,0.19,-2264.78,433D1111 Index,111D1433 Index
Algeria,5973.65,0.16,2602.1,0.18,3371.55,0.15,-769.45,612D1111 Index,111D1612 Index
Finland,5959.75,0.16,1461.16,0.1,4498.59,0.2,-3037.43,172D1111 Index,111D1172 Index
Kuwait,5635.17,0.15,950.5,0.07,4684.67,0.21,-3734.17,443D1111 Index,111D1443 Index
Pakistan,5612.93,0.15,1916.78,0.13,3696.15,0.16,-1779.37,564D1111 Index,111D1564 Index
Egypt,5503.07,0.15,4097.16,0.28,1405.91,0.06,2691.25,469D1111 Index,111D1469 Index
Qatar,4881.92,0.13,3575.7,0.25,1306.22,0.06,2269.48,453D1111 Index,111D1453 Index
Angola,4527.87,0.12,1720.3,0.12,2807.57,0.13,-1087.27,614D1111 Index,111D1614 Index
Portugal,4327.39,0.12,1070.79,0.07,3256.6,0.15,-2185.81,182D1111 Index,111D1182 Index
Nicaragua,4244.84,0.12,1058.78,0.07,3186.06,0.14,-2127.28,278D1111 Index,111D1278 Index
Panama,3553.23,0.1,3145.11,0.22,408.12,0.02,2736.99,283D1111 Index,111D1283 Index
Morocco,3414.87,0.09,2404.36,0.17,1010.51,0.05,1393.85,686D1111 Index,111D1686 Index
Sri Lanka,3359.56,0.09,471.57,0.03,2887.99,0.13,-2416.42,524D1111 Index,111D1524 Index
Cambodia,3252.93,0.09,229.49,0.02,3023.44,0.13,-2793.95,522D1111 Index,111D1522 Index
Bahamas,3040.6,0.08,2587.84,0.18,452.76,0.02,2135.08,313D1111 Index,111D1313 Index
Romania,2888.42,0.08,752.68,0.05,2135.74,0.1,-1383.06,968D1111 Index,111D1968 Index
Jordan,2753.42,0.07,1260.08,0.09,1493.34,0.07,-233.26,439D1111 Index,111D1439 Index
Slovakia,2660.7,0.07,380.75,0.03,2279.95,0.1,-1899.2,936D1111 Index,111D1936 Index
Luxembourg,2592.07,0.07,1954.64,0.13,637.43,0.03,1317.21,137D1111 Index,111D1137 Index
Oman,2366.15,0.06,1460.29,0.1,905.86,0.04,554.43,449D1111 Index,111D1449 Index
Ukraine,2331.37,0.06,1483.23,0.1,848.14,0.04,635.09,926D1111 Index,111D1926 Index
Kazakhstan,2282.82,0.06,1484.35,0.1,798.47,0.04,685.88,916D1111 Index,111D1916 Index
Jamaica,2176.86,0.06,1873.11,0.13,303.75,0.01,1569.36,343D1111 Index,111D1343 Index
Bahrain,2058.46,0.06,1156.13,0.08,902.33,0.04,253.8,419D1111 Index,111D1419 Index
Bolivia,2046.51,0.06,1039.96,0.07,1006.55,0.04,33.41,218D1111 Index,111D1218 Index
Greece,2001.48,0.05,646.86,0.04,1354.62,0.06,-707.76,174D1111 Index,111D1174 Index
Kenya,1850.88,0.05,1285.54,0.09,565.34,0.03,720.2,664D1111 Index,111D1664 Index
Ghana,1506.23,0.04,1196.96,0.08,309.27,0.01,887.69,652D1111 Index,111D1652 Index
Uruguay,1456.09,0.04,850.03,0.06,606.06,0.03,243.98,298D1111 Index,111D1298 Index
Lithuania,1455.8,0.04,397.95,0.03,1057.85,0.05,-659.9,946D1111 Index,111D1946 Index
Haiti,1407.74,0.04,457.46,0.03,950.28,0.04,-492.82,263D1111 Index,111D1263 Index
Lebanon,1404.35,0.04,1311.44,0.09,92.91,0,1218.53,446D1111 Index,111D1446 Index
Cote D Ivoire,1403.07,0.04,372.67,0.03,1030.4,0.05,-657.73,662D1111 Index,111D1662 Index
Chad,1363.24,0.04,59.92,0,1303.32,0.06,-1243.4,628D1111 Index,111D1628 Index
Azerbaijan,1354.5,0.04,847.39,0.06,507.11,0.02,340.28,912D1111 Index,111D1912 Index
Tunisia,1161.86,0.03,618.05,0.04,543.81,0.02,74.24,744D1111 Index,111D1744 Index
Slovenia,1123.5,0.03,451.5,0.03,672,0.03,-220.5,961D1111 Index,111D1961 Index
Congo,1084.61,0.03,780.39,0.05,304.22,0.01,476.17,634D1111 Index,111D1634 Index
Bermuda,973.95,0.03,865.41,0.06,108.54,0,756.88,319D1111 Index,111D1319 Index
Paraguay,956.81,0.03,794.62,0.05,162.19,0.01,632.43,288D1111 Index,111D1288 Index
Ethiopia,882.25,0.02,572.32,0.04,309.93,0.01,262.4,644D1111 Index,111D1644 Index
Mauritania,871.21,0.02,870.04,0.06,1.16,0,868.88,682D1111 Index,111D1682 Index
Bulgaria,863.68,0.02,269.33,0.02,594.35,0.03,-325.01,918D1111 Index,111D1918 Index
"Congo, Democratic Republic",857.24,0.02,703.51,0.05,153.72,0.01,549.79,636D1111 Index,111D1636 Index
Macau,832.89,0.02,710.51,0.05,122.38,0.01,588.13,546D1111 Index,111D1546 Index
Guyana,815.46,0.02,384.38,0.03,431.08,0.02,-46.7,336D1111 Index,111D1336 Index
Croatia,757.35,0.02,182.43,0.01,574.92,0.03,-392.5,960D1111 Index,111D1960 Index
Iceland,733.21,0.02,418.34,0.03,314.86,0.01,103.48,176D1111 Index,111D1176 Index
Barbados,702.6,0.02,634.62,0.04,67.98,0,566.63,316D1111 Index,111D1316 Index
Aruba,700.68,0.02,645.85,0.04,54.83,0,591.02,314D1111 Index,111D1314 Index
Estonia,696,0.02,194.93,0.01,501.08,0.02,-306.15,939D1111 Index,111D1939 Index
Netherlands Antilles,645.19,0.02,258.25,0.02,386.94,0.02,-128.69,353D1111 Index,111D1353 Index
Belarus,606.59,0.02,448.82,0.03,157.77,0.01,291.05,913D1111 Index,111D1913 Index
Serbia,555.87,0.02,284.7,0.02,271.17,0.01,13.52,942D1111 Index,111D1942 Index
Gabon,550.02,0.01,212.99,0.01,337.03,0.02,-124.03,646D1111 Index,111D1646 Index
Suriname,548.7,0.01,402.47,0.03,146.23,0.01,256.24,366D1111 Index,111D1366 Index
Mauritius,476.8,0.01,81.38,0.01,395.41,0.02,-314.03,684D1111 Index,111D1684 Index
Madagascar,448.13,0.01,128.27,0.01,319.86,0.01,-191.59,674D1111 Index,111D1674 Index
Georgia,447.4,0.01,254.26,0.02,193.14,0.01,61.11,915D1111 Index,111D1915 Index
Malta,442.25,0.01,201.82,0.01,240.43,0.01,-38.61,181D1111 Index,111D1181 Index
Tanzania,426.33,0.01,321.53,0.02,104.8,0,216.74,738D1111 Index,111D1738 Index
Belize,417.43,0.01,342.19,0.02,75.24,0,266.95,339D1111 Index,111D1339 Index
Latvia,400.05,0.01,98.03,0.01,302.02,0.01,-203.98,941D1111 Index,111D1941 Index
Libya,374.99,0.01,219.9,0.02,155.1,0.01,64.8,672D1111 Index,111D1672 Index
Brunei Darussalam,360.82,0.01,341.49,0.02,19.33,0,322.16,516D1111 Index,111D1516 Index
Cameroon,359.11,0.01,225.69,0.02,133.42,0.01,92.27,622D1111 Index,111D1622 Index
Equatorial Guinea,331.19,0.01,168.05,0.01,163.14,0.01,4.91,642D1111 Index,111D1642 Index
Bosnia and Herzegovina,327.8,0.01,250.28,0.02,77.52,0,172.76,963D1111 Index,111D1963 Index
Papua New Guinea,323.83,0.01,233.15,0.02,90.69,0,142.46,853D1111 Index,111D1853 Index
Macedonia,304.37,0.01,101.84,0.01,202.53,0.01,-100.69,962D1111 Index,111D1962 Index
Mozambique,291.01,0.01,195.02,0.01,96,0,99.02,688D1111 Index,111D1688 Index
St. Lucia,284.53,0.01,255.86,0.02,28.67,0,227.19,362D1111 Index,111D1362 Index
Afghanistan,273.1,0.01,251.53,0.02,21.56,0,229.97,512D1111 Index,111D1512 Index
Uzbekistan,267.77,0.01,257.76,0.02,10,0,247.76,927D1111 Index,111D1927 Index
Fiji,263.67,0.01,61.26,0,202.41,0.01,-141.15,819D1111 Index,111D1819 Index
Myanmar,247.07,0.01,103.12,0.01,143.94,0.01,-40.82,518D1111 Index,111D1518 Index
St. Kitts And Nevis,239.86,0.01,178.11,0.01,61.75,0,116.36,361D1111 Index,111D1361 Index
Other Countries,236.23,0.01,236.23,0.02,0,0,236.23,910D1111 Index,111D1910 Index
Cuba,231.2,0.01,231.2,0.02,0,0,231.2,928D1111 Index,111D1928 Index
Albania,228.66,0.01,68.66,0,160,0.01,-91.35,914D1111 Index,111D1914 Index
Zimbabwe,213.95,0.01,146.67,0.01,67.28,0,79.39,698D1111 Index,111D1698 Index
Liberia,209.43,0.01,164.5,0.01,44.93,0,119.57,668D1111 Index,111D1668 Index
Senegal,205.48,0.01,133.76,0.01,71.72,0,62.05,722D1111 Index,111D1722 Index
Burkina Faso,196.01,0.01,192.43,0.01,3.58,0,188.84,748D1111 Index,111D1748 Index
Zambia,188.59,0.01,141.5,0.01,47.09,0,94.41,754D1111 Index,111D1754 Index
Nepal,182.63,0,96.04,0.01,86.59,0,9.45,558D1111 Index,111D1558 Index
Iran,178.16,0,167.39,0.01,10.77,0,156.63,429D1111 Index,111D1429 Index
Armenia,171.01,0,108.48,0.01,62.53,0,45.95,911D1111 Index,111D1911 Index
New Caledonia,156.07,0,109.04,0.01,47.03,0,62.01,839D1111 Index,111D1839 Index
Uganda,153.61,0,89.41,0.01,64.2,0,25.21,746D1111 Index,111D1746 Index
Turkmenistan,141.39,0,85.42,0.01,55.97,0,29.45,925D1111 Index,111D1925 Index
Kyrgyzstan,137.86,0,122.07,0.01,15.8,0,106.27,917D1111 Index,111D1917 Index
Guinea,136.81,0,57.21,0,79.6,0,-22.39,656D1111 Index,111D1656 Index
Niger,136.57,0,132.37,0.01,4.21,0,128.16,692D1111 Index,111D1692 Index
Grenada,135.87,0,126.78,0.01,9.08,0,117.7,328D1111 Index,111D1328 Index
Mongolia,133.56,0,116.37,0.01,17.19,0,99.18,948D1111 Index,111D1948 Index
Peoples Democratic Republic of Yemen,133.15,0,84.83,0.01,48.31,0,36.52,474D1111 Index,111D1474 Index
St. Vincent & Grens.,128.4,0,126.65,0.01,1.75,0,124.89,364I1111 Index,111D1364 Index
Mali,114.99,0,110.52,0.01,4.47,0,106.04,678D1111 Index,111D1678 Index
Malawi,113.06,0,51.91,0,61.15,0,-9.24,676D1111 Index,111D1676 Index
Faeroe Islands,100.28,0,2.39,0,97.89,0,-95.5,816D1111 Index,111D1816 Index
Moldova,94.63,0,50.79,0,43.84,0,6.96,921D1111 Index,111D1921 Index
Rwanda,90.27,0,44.64,0,45.63,0,-0.98,714D1111 Index,111D1714 Index
Cyprus,86.34,0,54.56,0,31.78,0,22.78,423D1111 Index,111D1423 Index
Benin,85.68,0,80.75,0.01,4.93,0,75.81,638D1111 Index,111D1638 Index
Sierra Leone,84.79,0,45.34,0,39.45,0,5.89,724D1111 Index,111D1724 Index
Laos,71.19,0,26.06,0,45.13,0,-19.07,544D1111 Index,111D1544 Index
Dominica,68.02,0,66.37,0,1.65,0,64.72,321D1111 Index,111D1321 Index
Togo,64.62,0,50.42,0,14.2,0,36.22,742D1111 Index,111D1742 Index
Maldives,59.17,0,37.45,0,21.72,0,15.72,556D1111 Index,111D1556 Index
Central African Rep.,59.01,0,55.89,0,3.12,0,52.77,626D1111 Index,111D1626 Index
Djibouti,55.25,0,19.86,0,35.39,0,-15.54,611D1111 Index,111D1611 Index
Tajikistan,52.93,0,21.81,0,31.12,0,-9.31,923D1111 Index,111D1923 Index
Somalia,49.55,0,48.55,0,1,0,47.55,726D1111 Index,111D1726 Index
Samoa,41.45,0,37.3,0,4.15,0,33.16,862D1111 Index,111D1862 Index
Sudan,37.62,0,28.65,0,8.97,0,19.68,732D1111 Index,111D1732 Index
Tonga,36.97,0,34.54,0,2.44,0,32.1,866D1111 Index,111D1866 Index
Seychelles,23.52,0,17.92,0,5.6,0,12.33,718D1111 Index,111D1718 Index
Montenegro,21.65,0,19.58,0,2.07,0,17.52,943D1111 Index,111D1943 Index
Gambia,18.94,0,18.08,0,0.86,0,17.21,648D1111 Index,111D1648 Index
Burundi,16.3,0,7.88,0,8.42,0,-0.54,618D1111 Index,111D1618 Index
Syria,16.23,0,9.7,0,6.53,0,3.18,463D1111 Index,111D1463 Index
Cape Verde,14.52,0,12.31,0,2.21,0,10.1,624D1111 Index,111D1624 Index
Greenland,10.53,0,6.74,0,3.79,0,2.94,326D1111 Index,111D1326 Index
Solomon Islands,10.1,0,6.59,0,3.52,0,3.07,813D1111 Index,111D1813 Index
Vanuatu,9.18,0,5.51,0,3.67,0,1.84,846D1111 Index,111D1846 Index
North Korea,5.04,0,5.04,0,0,0,5.04,954D1111 Index,111D1954 Index
Sao Tome & Principe,2.92,0,2.15,0,0.77,0,1.38,716D1111 Index,111D1716 Index
Guinea-Bissau,2.47,0,2.43,0,0.05,0,2.38,654D1111 Index,111D1654 Index
Comoros,1.33,0,0.12,0,1.21,0,-1.09,632D1111 Index,111D1632 Index
