Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Laos,38.67,0.01,20.5,0.01,18.16,0.01,2.34,544D1193 Index,193D1544 Index
Tunisia,37.64,0.01,6.27,0,31.37,0.01,-25.1,744D1193 Index,193D1744 Index
Croatia,35.45,0.01,5.22,0,30.23,0.01,-25.01,960D1193 Index,193D1960 Index
Serbia,34.22,0.01,7.02,0,27.2,0.01,-20.18,942D1193 Index,193D1942 Index
Bolivia,33.31,0.01,17.33,0.01,15.98,0.01,1.34,218D1193 Index,193D1218 Index
Mali,32.54,0.01,32.16,0.01,0.39,0,31.77,678D1193 Index,193D1678 Index
Madagascar,31.19,0.01,11.99,0,19.21,0.01,-7.22,674D1193 Index,193D1674 Index
Luxembourg,31.11,0.01,6.09,0,25.02,0.01,-18.93,137D1193 Index,193D1137 Index
Cyprus,30.46,0.01,7.13,0,23.33,0.01,-16.2,423D1193 Index,193D1423 Index
"Congo, Democratic Republic",30.19,0.01,29.7,0.01,0.48,0,29.22,636D1193 Index,193D1636 Index
Ecuador,29.11,0.01,10.92,0,18.19,0.01,-7.27,248D1193 Index,193D1248 Index
Belarus,28.56,0.01,7.63,0,20.93,0.01,-13.3,913D1193 Index,193D1913 Index
Latvia,27.44,0.01,1.8,0,25.64,0.01,-23.84,941D1193 Index,193D1941 Index
Guatemala,22.32,0,2.57,0,19.75,0.01,-17.19,258D1193 Index,193D1258 Index
Nicaragua,22.13,0,6.9,0,15.23,0.01,-8.33,278D1193 Index,193D1278 Index
Jamaica,21.31,0,19.92,0.01,1.39,0,18.53,343D1193 Index,193D1343 Index
Uruguay,20.72,0,8.91,0,11.82,0.01,-2.91,298D1193 Index,193D1298 Index
Iraq,19.09,0,19.02,0.01,0.07,0,18.95,433D1193 Index,193D1433 Index
El Salvador,18.24,0,10.38,0,7.86,0,2.51,253D1193 Index,193D1253 Index
Tonga,17.46,0,15.32,0.01,2.14,0,13.18,866D1193 Index,193D1866 Index
Trinidad And Tobago,17.4,0,12.4,0,5,0,7.4,369D1193 Index,193D1369 Index
Afghanistan,16.73,0,14.88,0.01,1.84,0,13.04,512D1193 Index,193D1512 Index
Seychelles,16.07,0,12.17,0,3.9,0,8.27,718D1193 Index,193D1718 Index
Bosnia and Herzegovina,15.48,0,0.64,0,14.84,0.01,-14.19,963D1193 Index,193D1963 Index
Togo,13.44,0,0.48,0,12.96,0.01,-12.48,742D1193 Index,193D1742 Index
Senegal,13.14,0,10.11,0,3.02,0,7.09,722D1193 Index,193D1722 Index
Uganda,11.45,0,8.66,0,2.79,0,5.87,746D1193 Index,193D1746 Index
Macedonia,9.8,0,3.49,0,6.31,0,-2.82,962D1193 Index,193D1962 Index
Other Countries,9.69,0,0.52,0,9.17,0,-8.65,910D1193 Index,193D1910 Index
Cuba,9.69,0,0.52,0,9.17,0,-8.65,928D1193 Index,193D1928 Index
Guinea,9.55,0,9.49,0,0.06,0,9.43,656D1193 Index,193D1656 Index
Zimbabwe,9.02,0,8.69,0,0.33,0,8.36,698D1193 Index,193D1698 Index
Malawi,8.84,0,8.72,0,0.12,0,8.6,676D1193 Index,193D1676 Index
Suriname,8.18,0,8.03,0,0.15,0,7.88,366D1193 Index,193D1366 Index
Cameroon,7.76,0,7.3,0,0.46,0,6.84,622D1193 Index,193D1622 Index
Albania,7.2,0,1.29,0,5.91,0,-4.62,914D1193 Index,193D1914 Index
Angola,5.63,0,5.56,0,0.07,0,5.48,614D1193 Index,193D1614 Index
Paraguay,5.53,0,1.07,0,4.46,0,-3.39,288D1193 Index,193D1288 Index
Armenia,4.96,0,3.25,0,1.71,0,1.54,911D1193 Index,193D1911 Index
Barbados,4.82,0,2.96,0,1.86,0,1.1,316D1193 Index,193D1316 Index
Guyana,4.62,0,4.3,0,0.32,0,3.99,336D1193 Index,193D1336 Index
Liberia,3.5,0,3.5,0,0.01,0,3.49,668D1193 Index,193D1668 Index
Moldova,3.29,0,0.89,0,2.4,0,-1.51,921D1193 Index,193D1921 Index
Uzbekistan,3.23,0,2.86,0,0.37,0,2.48,927D1193 Index,193D1927 Index
Sierra Leone,2.95,0,1.37,0,1.58,0,-0.2,724D1193 Index,193D1724 Index
Rwanda,2.83,0,1.85,0,0.98,0,0.87,714D1193 Index,193D1714 Index
Bahamas,2.8,0,0.66,0,2.13,0,-1.47,313D1193 Index,193D1313 Index
Belize,2.74,0,0.24,0,2.51,0,-2.27,339D1193 Index,193D1339 Index
Haiti,2.64,0,0.04,0,2.61,0,-2.57,263D1193 Index,193D1263 Index
Kyrgyzstan,2.23,0,1.78,0,0.45,0,1.34,917D1193 Index,193D1917 Index
St. Lucia,2.13,0,2.07,0,0.06,0,2,362D1193 Index,193D1362 Index
Niger,1.92,0,1.16,0,0.76,0,0.4,692D1193 Index,193D1692 Index
St. Vincent & Grens.,1.87,0,1.86,0,0,0,1.86,364I1193 Index,193D1364 Index
Venezuela,1.85,0,1.25,0,0.6,0,0.65,299D1193 Index,193D1299 Index
Benin,1.52,0,1.51,0,0.01,0,1.5,638D1193 Index,193D1638 Index
Montenegro,1.51,0,1.24,0,0.27,0,0.96,943D1193 Index,193D1943 Index
Djibouti,1.49,0,0.09,0,1.4,0,-1.31,611D1193 Index,193D1611 Index
Somalia,1.36,0,1.24,0,0.12,0,1.12,726D1193 Index,193D1726 Index
Burundi,1.31,0,0.42,0,0.9,0,-0.48,618D1193 Index,193D1618 Index
Bermuda,0.95,0,0.8,0,0.16,0,0.64,319D1193 Index,193D1319 Index
St. Kitts And Nevis,0.94,0,0.77,0,0.17,0,0.6,361D1193 Index,193D1361 Index
Dominica,0.81,0,0.43,0,0.38,0,0.04,321D1193 Index,193D1321 Index
Central African Rep.,0.45,0,0.39,0,0.06,0,0.33,626D1193 Index,193D1626 Index
Tajikistan,0.39,0,0.38,0,0.01,0,0.37,923D1193 Index,193D1923 Index
Grenada,0.37,0,0.31,0,0.06,0,0.25,328D1193 Index,193D1328 Index
Netherlands Antilles,0.2,0,0.09,0,0.11,0,-0.02,353D1193 Index,193D1353 Index
Chad,0.1,0,0.03,0,0.07,0,-0.04,628D1193 Index,193D1628 Index
Cape Verde,0.08,0,0.03,0,0.06,0,-0.03,624D1193 Index,193D1624 Index
Gambia,0.07,0,0.06,0,0.01,0,0.05,648D1193 Index,193D1648 Index
Turkmenistan,0.06,0,0.04,0,0.02,0,0.02,925D1193 Index,193D1925 Index
Sao Tome & Principe,0.04,0,0.01,0,0.03,0,-0.03,716D1193 Index,193D1716 Index
Comoros,0.01,0,0.01,0,0.01,0,0,632D1193 Index,193D1632 Index
