Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Vietnam,2184.19,0.36,684.16,0.21,1500.03,0.54,-815.87,582D1146 Index,146D1582 Index
Iran,2136.64,0.35,2103.9,0.64,32.74,0.01,2071.16,429D1146 Index,146D1429 Index
Peru,1958.93,0.32,152.22,0.05,1806.71,0.66,-1654.49,293D1146 Index,146D1293 Index
Argentina,1954.2,0.32,580.83,0.18,1373.37,0.5,-792.54,213D1146 Index,146D1213 Index
Hungary,1862.65,0.31,575.86,0.18,1286.79,0.47,-710.94,944D1146 Index,146D1944 Index
Ukraine,1792.31,0.3,1636.32,0.5,155.99,0.06,1480.33,926D1146 Index,146D1926 Index
Indonesia,1785.45,0.3,876.22,0.27,909.23,0.33,-33.01,536D1146 Index,146D1536 Index
Ghana,1780.63,0.29,66.93,0.02,1713.7,0.62,-1646.77,652D1146 Index,146D1652 Index
Egypt,1685.92,0.28,1527.7,0.46,158.22,0.06,1369.48,469D1146 Index,146D1469 Index
Slovakia,1550.39,0.26,405.94,0.12,1144.45,0.42,-738.51,936D1146 Index,146D1936 Index
Slovenia,1542.97,0.26,1024.21,0.31,518.76,0.19,505.45,961D1146 Index,146D1961 Index
Burkina Faso,1529.33,0.25,20.74,0.01,1508.59,0.55,-1487.85,748D1146 Index,146D1748 Index
Denmark,1521.58,0.25,709.57,0.22,812.01,0.29,-102.44,128D1146 Index,146D1128 Index
Portugal,1463.89,0.24,353.88,0.11,1110.01,0.4,-756.13,182D1146 Index,146D1182 Index
Norway,1402.44,0.23,943.86,0.29,458.59,0.17,485.27,142D1146 Index,146D1142 Index
Finland,1311.83,0.22,411.72,0.13,900.12,0.33,-488.4,172D1146 Index,146D1172 Index
Romania,1295.45,0.21,495.97,0.15,799.48,0.29,-303.51,968D1146 Index,146D1968 Index
Mali,1196.97,0.2,6.88,0,1190.09,0.43,-1183.21,678D1146 Index,146D1678 Index
Qatar,1173.6,0.19,811.49,0.25,362.12,0.13,449.37,453D1146 Index,146D1453 Index
Suriname,1077.36,0.18,2.47,0,1074.89,0.39,-1072.42,366D1146 Index,146D1366 Index
Nigeria,970.13,0.16,336.12,0.1,634.01,0.23,-297.9,694D1146 Index,146D1694 Index
Colombia,935.68,0.15,462.4,0.14,473.28,0.17,-10.88,233D1146 Index,146D1233 Index
Philippines,898.74,0.15,389.91,0.12,508.83,0.18,-118.92,566D1146 Index,146D1566 Index
Kazakhstan,878.99,0.15,177.1,0.05,701.89,0.25,-524.79,916D1146 Index,146D1916 Index
Macau,869.06,0.14,862.3,0.26,6.77,0,855.53,546D1146 Index,146D1546 Index
Bangladesh,856.32,0.14,263.87,0.08,592.44,0.22,-328.57,513D1146 Index,146D1513 Index
Chile,831.02,0.14,277.37,0.08,553.65,0.2,-276.28,228D1146 Index,146D1228 Index
Mongolia,739.7,0.12,16.24,0,723.45,0.26,-707.21,948D1146 Index,146D1948 Index
Greece,683.77,0.11,492.79,0.15,190.98,0.07,301.82,174D1146 Index,146D1174 Index
Azerbaijan,672.57,0.11,512.99,0.16,159.58,0.06,353.4,912D1146 Index,146D1912 Index
Lebanon,659.42,0.11,454.78,0.14,204.64,0.07,250.13,446D1146 Index,146D1446 Index
Bulgaria,612.89,0.1,283.65,0.09,329.24,0.12,-45.6,918D1146 Index,146D1918 Index
Morocco,582.75,0.1,335.91,0.1,246.84,0.09,89.08,686D1146 Index,146D1686 Index
Libya,555.23,0.09,161.86,0.05,393.38,0.14,-231.52,672D1146 Index,146D1672 Index
Cote D Ivoire,544.85,0.09,66.08,0.02,478.78,0.17,-412.7,662D1146 Index,146D1662 Index
Senegal,539.62,0.09,33.18,0.01,506.43,0.18,-473.25,722D1146 Index,146D1722 Index
Pakistan,525.94,0.09,356.73,0.11,169.21,0.06,187.52,564D1146 Index,146D1564 Index
Sri Lanka,496.94,0.08,293.89,0.09,203.05,0.07,90.84,524D1146 Index,146D1524 Index
Croatia,454.22,0.08,205.05,0.06,249.17,0.09,-44.11,960D1146 Index,146D1960 Index
Tunisia,442.73,0.07,227.71,0.07,215.01,0.08,12.7,744D1146 Index,146D1744 Index
Luxembourg,440.56,0.07,142.4,0.04,298.17,0.11,-155.77,137D1146 Index,146D1137 Index
Serbia,439.06,0.07,260.47,0.08,178.6,0.06,81.87,942D1146 Index,146D1942 Index
Bahrain,438.79,0.07,382.99,0.12,55.8,0.02,327.19,419D1146 Index,146D1419 Index
Tanzania,404.71,0.07,124.03,0.04,280.68,0.1,-156.65,738D1146 Index,146D1738 Index
New Zealand,390.98,0.06,279.08,0.08,111.9,0.04,167.18,196D1146 Index,146D1196 Index
Armenia,327.14,0.05,129.25,0.04,197.89,0.07,-68.64,911D1146 Index,146D1911 Index
Mauritania,325.26,0.05,6.22,0,319.04,0.12,-312.82,682D1146 Index,146D1682 Index
Iraq,306.61,0.05,306.14,0.09,0.47,0,305.67,433D1146 Index,146D1433 Index
Dominican Republic,302.02,0.05,85.82,0.03,216.2,0.08,-130.38,243D1146 Index,146D1243 Index
Lithuania,288.64,0.05,78.05,0.02,210.59,0.08,-132.54,946D1146 Index,146D1946 Index
Cambodia,285.65,0.05,103.86,0.03,181.78,0.07,-77.92,522D1146 Index,146D1522 Index
Costa Rica,266.53,0.04,155.91,0.05,110.62,0.04,45.29,238D1146 Index,146D1238 Index
Liberia,248.29,0.04,1.65,0,246.64,0.09,-245,668D1146 Index,146D1668 Index
Panama,247.06,0.04,55.45,0.02,191.61,0.07,-136.16,283D1146 Index,146D1283 Index
Kuwait,237.06,0.04,182.41,0.06,54.65,0.02,127.76,443D1146 Index,146D1443 Index
Estonia,225.47,0.04,139.76,0.04,85.72,0.03,54.04,939D1146 Index,146D1939 Index
Tajikistan,221.7,0.04,12.06,0,209.64,0.08,-197.58,923D1146 Index,146D1923 Index
Belarus,188.41,0.03,158.51,0.05,29.9,0.01,128.61,913D1146 Index,146D1913 Index
Bosnia and Herzegovina,187.11,0.03,71.95,0.02,115.16,0.04,-43.22,963D1146 Index,146D1963 Index
Jordan,184.9,0.03,174.78,0.05,10.12,0,164.67,439D1146 Index,146D1439 Index
Ecuador,173.57,0.03,98.64,0.03,74.93,0.03,23.7,248D1146 Index,146D1248 Index
Latvia,167.81,0.03,113.74,0.03,54.08,0.02,59.66,941D1146 Index,146D1941 Index
Macedonia,160.5,0.03,77.07,0.02,83.44,0.03,-6.37,962D1146 Index,146D1962 Index
Georgia,139.44,0.02,67.73,0.02,71.71,0.03,-3.97,915D1146 Index,146D1915 Index
Kenya,138.21,0.02,85.61,0.03,52.6,0.02,33.02,664D1146 Index,146D1664 Index
Myanmar,130.8,0.02,13.46,0,117.34,0.04,-103.88,518D1146 Index,146D1518 Index
Ethiopia,127.52,0.02,33.09,0.01,94.44,0.03,-61.35,644D1146 Index,146D1644 Index
Oman,127.07,0.02,118.58,0.04,8.48,0,110.1,449D1146 Index,146D1449 Index
Albania,120.54,0.02,102.38,0.03,18.16,0.01,84.22,914D1146 Index,146D1914 Index
Nepal,117.33,0.02,107.41,0.03,9.92,0,97.49,558D1146 Index,146D1558 Index
Congo,112.96,0.02,111.14,0.03,1.82,0,109.31,634D1146 Index,146D1634 Index
"Congo, Democratic Republic",105.19,0.02,102.85,0.03,2.35,0,100.5,636D1146 Index,146D1636 Index
Iceland,104.87,0.02,73.21,0.02,31.65,0.01,41.56,176D1146 Index,146D1176 Index
Paraguay,103.51,0.02,78.26,0.02,25.25,0.01,53.01,288D1146 Index,146D1288 Index
Mauritius,96.87,0.02,43.38,0.01,53.5,0.02,-10.12,684D1146 Index,146D1684 Index
Uruguay,93.24,0.02,41.42,0.01,51.82,0.02,-10.4,298D1146 Index,146D1298 Index
Nicaragua,92.7,0.02,16.04,0,76.66,0.03,-60.61,278D1146 Index,146D1278 Index
Guatemala,85.15,0.01,34.22,0.01,50.94,0.02,-16.72,258D1146 Index,146D1258 Index
Madagascar,83.72,0.01,5.4,0,78.32,0.03,-72.93,674D1146 Index,146D1674 Index
Rwanda,78.94,0.01,78.72,0.02,0.22,0,78.5,714D1146 Index,146D1714 Index
Malta,68.96,0.01,45.66,0.01,23.31,0.01,22.35,181D1146 Index,146D1181 Index
Bolivia,66.45,0.01,59.52,0.02,6.93,0,52.59,218D1146 Index,146D1218 Index
Algeria,65.43,0.01,25.65,0.01,39.78,0.01,-14.13,612D1146 Index,146D1612 Index
Cyprus,64.35,0.01,54.69,0.02,9.66,0,45.03,423D1146 Index,146D1423 Index
Moldova,63.41,0.01,36.02,0.01,27.39,0.01,8.62,921D1146 Index,146D1921 Index
Other Countries,59.84,0.01,22,0.01,37.85,0.01,-15.85,910D1146 Index,146D1910 Index
Mozambique,57.32,0.01,16.47,0.01,40.85,0.01,-24.39,688D1146 Index,146D1688 Index
Cuba,56.42,0.01,18.57,0.01,37.85,0.01,-19.27,928D1146 Index,146D1928 Index
Zambia,54.32,0.01,50.6,0.02,3.73,0,46.87,754D1146 Index,146D1754 Index
Montenegro,45.31,0.01,41.4,0.01,3.91,0,37.49,943D1146 Index,146D1943 Index
Honduras,43.93,0.01,10.73,0,33.2,0.01,-22.46,268D1146 Index,146D1268 Index
Barbados,42.3,0.01,22.47,0.01,19.83,0.01,2.64,316D1146 Index,146D1316 Index
El Salvador,41.41,0.01,38.97,0.01,2.43,0,36.54,253D1146 Index,146D1253 Index
Guyana,39.71,0.01,8.41,0,31.3,0.01,-22.89,336D1146 Index,146D1336 Index
Venezuela,36.94,0.01,33.4,0.01,3.54,0,29.86,299D1146 Index,146D1299 Index
Laos,35.63,0.01,5.67,0,29.97,0.01,-24.3,544D1146 Index,146D1544 Index
Syria,33.48,0.01,33.27,0.01,0.21,0,33.06,463D1146 Index,146D1463 Index
Sudan,32.83,0.01,32.01,0.01,0.82,0,31.19,732D1146 Index,146D1732 Index
Guinea,32.2,0.01,4.22,0,27.99,0.01,-23.77,656D1146 Index,146D1656 Index
Zimbabwe,31.45,0.01,28.33,0.01,3.12,0,25.21,698D1146 Index,146D1698 Index
Angola,29.47,0,28.4,0.01,1.08,0,27.32,614D1146 Index,146D1614 Index
Uganda,29.28,0,20.48,0.01,8.8,0,11.68,746D1146 Index,146D1746 Index
Bahamas,27.82,0,26.55,0.01,1.27,0,25.27,313D1146 Index,146D1313 Index
St. Vincent & Grens.,27.35,0,0.41,0,26.94,0.01,-26.53,364I1146 Index,146D1364 Index
Jamaica,27.2,0,24.98,0.01,2.22,0,22.76,343D1146 Index,146D1343 Index
Benin,26.74,0,25.5,0.01,1.25,0,24.25,638D1146 Index,146D1638 Index
Cameroon,26.5,0,23.79,0.01,2.72,0,21.07,622D1146 Index,146D1622 Index
Malawi,21.59,0,20.35,0.01,1.24,0,19.11,676D1146 Index,146D1676 Index
New Caledonia,20.6,0,20.57,0.01,0.03,0,20.54,839D1146 Index,146D1839 Index
Trinidad And Tobago,20.14,0,19.36,0.01,0.77,0,18.59,369D1146 Index,146D1369 Index
Seychelles,18.02,0,4.14,0,13.88,0.01,-9.73,718D1146 Index,146D1718 Index
Maldives,16.51,0,7.8,0,8.71,0,-0.91,556D1146 Index,146D1556 Index
Kyrgyzstan,16.39,0,14.74,0,1.66,0,13.08,917D1146 Index,146D1917 Index
Solomon Islands,14.81,0,0.1,0,14.71,0.01,-14.61,813D1146 Index,146D1813 Index
Niger,14.76,0,7.7,0,7.06,0,0.63,692D1146 Index,146D1692 Index
Aruba,14.69,0,14.36,0,0.33,0,14.04,314D1146 Index,146D1314 Index
Bermuda,14.28,0,6.01,0,8.27,0,-2.25,319D1146 Index,146D1319 Index
Haiti,11.19,0,3.09,0,8.1,0,-5.02,263D1146 Index,146D1263 Index
Brunei Darussalam,10.28,0,7.66,0,2.63,0,5.03,516D1146 Index,146D1516 Index
Turkmenistan,9.33,0,8.71,0,0.63,0,8.08,925D1146 Index,146D1925 Index
Papua New Guinea,8.84,0,2.37,0,6.47,0,-4.1,853D1146 Index,146D1853 Index
Sierra Leone,8.33,0,7.31,0,1.02,0,6.29,724D1146 Index,146D1724 Index
Fiji,7.27,0,7.1,0,0.17,0,6.93,819D1146 Index,146D1819 Index
Afghanistan,6.52,0,0.1,0,6.42,0,-6.32,512D1146 Index,146D1512 Index
Togo,5.56,0,4.47,0,1.1,0,3.37,742D1146 Index,146D1742 Index
Central African Rep.,4.9,0,4.74,0,0.16,0,4.59,626D1146 Index,146D1626 Index
Cape Verde,4.68,0,4.62,0,0.06,0,4.55,624D1146 Index,146D1624 Index
Peoples Democratic Republic of Yemen,3.33,0,1.9,0,1.43,0,0.47,474D1146 Index,146D1474 Index
Belize,2.89,0,2.3,0,0.6,0,1.7,339D1146 Index,146D1339 Index
Chad,2.34,0,2.34,0,0,0,2.34,628D1146 Index,146D1628 Index
Gabon,1.49,0,0.36,0,1.13,0,-0.77,646D1146 Index,146D1646 Index
Burundi,1.48,0,1.31,0,0.17,0,1.14,618D1146 Index,146D1618 Index
St. Lucia,1.32,0,1.27,0,0.05,0,1.22,362D1146 Index,146D1362 Index
Comoros,1.23,0,0.05,0,1.18,0,-1.13,632D1146 Index,146D1632 Index
Grenada,1.07,0,0.95,0,0.12,0,0.83,328D1146 Index,146D1328 Index
Faeroe Islands,1.06,0,0.29,0,0.77,0,-0.48,816D1146 Index,146D1816 Index
Gambia,1.02,0,1.01,0,0.01,0,1,648D1146 Index,146D1648 Index
Greenland,1.01,0,0.53,0,0.49,0,0.04,326D1146 Index,146D1326 Index
St. Kitts And Nevis,0.83,0,0.56,0,0.27,0,0.29,361D1146 Index,146D1361 Index
Samoa,0.51,0,0.42,0,0.1,0,0.32,862D1146 Index,146D1862 Index
Somalia,0.39,0,0.3,0,0.09,0,0.22,726D1146 Index,146D1726 Index
Djibouti,0.32,0,0.03,0,0.29,0,-0.26,611D1146 Index,146D1611 Index
Sao Tome & Principe,0.25,0,0.1,0,0.15,0,-0.05,716D1146 Index,146D1716 Index
Tonga,0.22,0,0.22,0,0,0,0.22,866D1146 Index,146D1866 Index
