Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1199370,100,609800,100,589570,100,20230,001D1138 Index,138D1001 Index
Non Fuel Exporting Countries,1112978,92.8,592367,97.14,520611,88.3,71756,092D1138 Index,138D1092 Index
Advanced Economies,893889,74.53,526654,86.37,367235,62.29,159419,110D1138 Index,138D1110 Index
European Union,758640,63.25,488900,80.17,269740,45.75,219160,998D1138 Index,138D1998 Index
Euro-zone,586627,48.91,385554,63.23,201073,34.11,184481,995D1138 Index,138D1995 Index
Emerging and Developing Economies,303153.5,25.28,83069.5,13.62,220084,37.33,-137014.5,200I1138 Index,138D1200 Index
Germany,250657.4,20.9,165648,27.16,85009.4,14.42,80638.6,134D1138 Index,138D1134 Index
Belgium,140025.8,11.67,90470.6,14.84,49555.2,8.41,40915.4,124D1138 Index,138D1124 Index
Developing Asia,120537.7,10.05,17790.7,2.92,102747,17.43,-84956.3,505D1138 Index,138D1505 Index
United Kingdom,88629.2,7.39,53072.5,8.7,35556.7,6.03,17515.8,112D1138 Index,138D1112 Index
Developing Europe,87142.7,7.27,33844.1,5.55,53298.6,9.04,-19454.5,170D1138 Index,138D1170 Index
Fuel Exporting Countries,86391.1,7.2,17432.8,2.86,68958.3,11.7,-51525.5,080D1138 Index,138D1080 Index
China,84913.63,7.08,9368.53,1.54,75545.1,12.81,-66176.57,924D1138 Index,138D1924 Index
France,74226.5,6.19,50485.2,8.28,23741.3,4.03,26743.9,132D1138 Index,138D1132 Index
United States,60506.9,5.04,20818.2,3.41,39688.7,6.73,-18870.5,111D1138 Index,138D1111 Index
CIS Countries,43006.24,3.59,7514.94,1.23,35491.3,6.02,-27976.36,901D1138 Index,138D1901 Index
Russia,38781.72,3.23,5258.02,0.86,33523.7,5.69,-28265.68,922D1138 Index,138D1922 Index
Italy,38447.4,3.21,27584.1,4.52,10863.3,1.84,16720.8,136D1138 Index,138D1136 Index
Developing Western Hemisphere,35477.6,2.96,11530.3,1.89,23947.3,4.06,-12417,205D1138 Index,138D1205 Index
Sub-Saharan Africa,27743.54,2.31,8752.34,1.44,18991.2,3.22,-10238.86,603D1138 Index,138D1603 Index
Norway,27430.71,2.29,3319.51,0.54,24111.2,4.09,-20791.69,142D1138 Index,138D1142 Index
Spain,26405.29,2.2,17217.6,2.82,9187.69,1.56,8029.91,184D1138 Index,138D1184 Index
Sweden,21323.13,1.78,12451.3,2.04,8871.83,1.5,3579.47,144D1138 Index,138D1144 Index
Poland,20872.52,1.74,12581.1,2.06,8291.42,1.41,4289.68,964D1138 Index,138D1964 Index
Japan,17046.74,1.42,4303.94,0.71,12742.8,2.16,-8438.86,158D1138 Index,138D1158 Index
Czech Republic,15001.98,1.25,8733.8,1.43,6268.18,1.06,2465.62,935D1138 Index,138D1935 Index
Brazil,12477.09,1.04,3358.02,0.55,9119.07,1.55,-5761.05,223D1138 Index,138D1223 Index
Denmark,12331.23,1.03,7616.89,1.25,4714.34,0.8,2902.55,128D1138 Index,138D1128 Index
Finland,11237.88,0.94,6675.14,1.09,4562.74,0.77,2112.4,172D1138 Index,138D1172 Index
Ireland,10771.09,0.9,4337.19,0.71,6433.9,1.09,-2096.71,178D1138 Index,138D1178 Index
Nigeria,10453.41,0.87,1752.99,0.29,8700.42,1.48,-6947.43,694D1138 Index,138D1694 Index
Austria,10100.02,0.84,7339.63,1.2,2760.39,0.47,4579.24,122D1138 Index,138D1122 Index
South Korea,9503.46,0.79,4605.49,0.76,4897.97,0.83,-292.48,542D1138 Index,138D1542 Index
Singapore,9342.28,0.78,4715.12,0.77,4627.16,0.78,87.96,576D1138 Index,138D1576 Index
Switzerland,9195.97,0.77,6100.47,1,3095.5,0.53,3004.97,146D1138 Index,138D1146 Index
Malaysia,8697.82,0.73,2506.81,0.41,6191.01,1.05,-3684.2,548D1138 Index,138D1548 Index
Saudi Arabia,8244.99,0.69,1840.28,0.3,6404.71,1.09,-4564.43,456D1138 Index,138D1456 Index
Israel,7817.47,0.65,2418.4,0.4,5399.07,0.92,-2980.67,436D1138 Index,138D1436 Index
Turkey,7621.16,0.64,3517.16,0.58,4104,0.7,-586.84,186D1138 Index,138D1186 Index
India,6765.22,0.56,2656.39,0.44,4108.83,0.7,-1452.44,534D1138 Index,138D1534 Index
Hong Kong,6739.11,0.56,3363.07,0.55,3376.04,0.57,-12.97,532D1138 Index,138D1532 Index
Hungary,6724.29,0.56,4257.8,0.7,2466.49,0.42,1791.31,944D1138 Index,138D1944 Index
Mexico,6612.25,0.55,3909.31,0.64,2702.94,0.46,1206.37,273D1138 Index,138D1273 Index
Canada,6403.48,0.53,3552.38,0.58,2851.1,0.48,701.28,156D1138 Index,138D1156 Index
Portugal,6385.2,0.53,4054.66,0.66,2330.54,0.4,1724.12,182D1138 Index,138D1182 Index
Thailand,5238.6,0.44,878.7,0.14,4359.9,0.74,-3481.2,578D1138 Index,138D1578 Index
South Africa,4924.31,0.41,1534.23,0.25,3390.08,0.58,-1855.85,199D1138 Index,138D1199 Index
Indonesia,4841.62,0.4,908.27,0.15,3933.35,0.67,-3025.08,536D1138 Index,138D1536 Index
Romania,4593.63,0.38,2896.15,0.47,1697.48,0.29,1198.67,968D1138 Index,138D1968 Index
Algeria,4204.9,0.35,1016.01,0.17,3188.89,0.54,-2172.88,612D1138 Index,138D1612 Index
Slovakia,4090.85,0.34,2060.72,0.34,2030.13,0.34,30.59,936D1138 Index,138D1936 Index
Australia,3963.08,0.33,1860.46,0.31,2102.62,0.36,-242.16,193D1138 Index,138D1193 Index
Greece,3799.45,0.32,3191.77,0.52,607.68,0.1,2584.09,174D1138 Index,138D1174 Index
Vietnam,3543.55,0.3,551.89,0.09,2991.66,0.51,-2439.77,582D1138 Index,138D1582 Index
Kuwait,3327.59,0.28,494.09,0.08,2833.5,0.48,-2339.41,443D1138 Index,138D1443 Index
United Arab Emirates,3289.66,0.27,2056.34,0.34,1233.32,0.21,823.02,466D1138 Index,138D1466 Index
Lithuania,3061.43,0.26,1691.16,0.28,1370.27,0.23,320.89,946D1138 Index,138D1946 Index
Iraq,2928.59,0.24,548.64,0.09,2379.95,0.4,-1831.31,433D1138 Index,138D1433 Index
Argentina,2825.95,0.24,837.4,0.14,1988.55,0.34,-1151.15,213D1138 Index,138D1213 Index
Bangladesh,2741.07,0.23,194.34,0.03,2546.73,0.43,-2352.39,513D1138 Index,138D1513 Index
Chile,2595.62,0.22,461.81,0.08,2133.81,0.36,-1672,228D1138 Index,138D1228 Index
Iceland,2594.84,0.22,354.31,0.06,2240.53,0.38,-1886.22,176D1138 Index,138D1176 Index
Colombia,2582.6,0.22,294.21,0.05,2288.39,0.39,-1994.18,233D1138 Index,138D1233 Index
Philippines,2474.28,0.21,400.77,0.07,2073.51,0.35,-1672.74,566D1138 Index,138D1566 Index
Luxembourg,2316.77,0.19,1295.76,0.21,1021.01,0.17,274.75,137D1138 Index,138D1137 Index
Angola,2240.22,0.19,475.62,0.08,1764.6,0.3,-1288.98,614D1138 Index,138D1614 Index
Ukraine,1818.61,0.15,763.64,0.13,1054.97,0.18,-291.33,926D1138 Index,138D1926 Index
Libya,1732.03,0.14,131.84,0.02,1600.19,0.27,-1468.36,672D1138 Index,138D1672 Index
Bulgaria,1639.53,0.14,953.05,0.16,686.49,0.12,266.56,918D1138 Index,138D1918 Index
Ghana,1625.49,0.14,814.93,0.13,810.57,0.14,4.36,652D1138 Index,138D1652 Index
Slovenia,1485.4,0.12,1054.15,0.17,431.25,0.07,622.9,961D1138 Index,138D1961 Index
Morocco,1435.4,0.12,921.71,0.15,513.69,0.09,408.02,686D1138 Index,138D1686 Index
Egypt,1401.86,0.12,1044.22,0.17,357.64,0.06,686.58,469D1138 Index,138D1469 Index
Estonia,1364.76,0.11,1023.08,0.17,341.68,0.06,681.4,939D1138 Index,138D1939 Index
Latvia,1326.6,0.11,668.77,0.11,657.83,0.11,10.94,941D1138 Index,138D1941 Index
Cote D Ivoire,1316.09,0.11,243.51,0.04,1072.58,0.18,-829.07,662D1138 Index,138D1662 Index
Venezuela,1299.13,0.11,348.66,0.06,950.47,0.16,-601.8,299D1138 Index,138D1299 Index
Qatar,1279.75,0.11,347.94,0.06,931.81,0.16,-583.86,453D1138 Index,138D1453 Index
New Zealand,1137.59,0.09,383.5,0.06,754.09,0.13,-370.6,196D1138 Index,138D1196 Index
Peru,1042.84,0.09,171.72,0.03,871.12,0.15,-699.4,293D1138 Index,138D1293 Index
Ecuador,1038.29,0.09,480.84,0.08,557.45,0.09,-76.61,248D1138 Index,138D1248 Index
Pakistan,926.85,0.08,324.51,0.05,602.35,0.1,-277.84,564D1138 Index,138D1564 Index
Equatorial Guinea,918.88,0.08,87.75,0.01,831.13,0.14,-743.37,642D1138 Index,138D1642 Index
Croatia,897.73,0.07,783.73,0.13,114,0.02,669.73,960D1138 Index,138D1960 Index
Costa Rica,848.49,0.07,115.86,0.02,732.63,0.12,-616.77,238D1138 Index,138D1238 Index
Kazakhstan,815.59,0.07,310.91,0.05,504.68,0.09,-193.77,916D1138 Index,138D1916 Index
Guinea,783.59,0.07,769.6,0.13,13.99,0,755.61,656D1138 Index,138D1656 Index
Kenya,781.2,0.07,210.17,0.03,571.03,0.1,-360.85,664D1138 Index,138D1664 Index
Mozambique,731.23,0.06,599.29,0.1,131.94,0.02,467.35,688D1138 Index,138D1688 Index
Cameroon,635.85,0.05,165.14,0.03,470.71,0.08,-305.58,622D1138 Index,138D1622 Index
Tunisia,623.98,0.05,246.16,0.04,377.82,0.06,-131.66,744D1138 Index,138D1744 Index
Iran,617.11,0.05,559.9,0.09,57.21,0.01,502.7,429D1138 Index,138D1429 Index
Oman,608.68,0.05,425.45,0.07,183.24,0.03,242.21,449D1138 Index,138D1449 Index
Belarus,608.3,0.05,482.6,0.08,125.7,0.02,356.9,913D1138 Index,138D1913 Index
Uruguay,588.4,0.05,52.31,0.01,536.09,0.09,-483.78,298D1138 Index,138D1298 Index
Cambodia,566.74,0.05,20.43,0,546.31,0.09,-525.88,522D1138 Index,138D1522 Index
Cyprus,562.24,0.05,449.25,0.07,113,0.02,336.25,423D1138 Index,138D1423 Index
Serbia,522.29,0.04,357.54,0.06,164.75,0.03,192.8,942D1138 Index,138D1942 Index
Lebanon,476.83,0.04,439.34,0.07,37.49,0.01,401.84,446D1138 Index,138D1446 Index
Guatemala,472.44,0.04,108.39,0.02,364.05,0.06,-255.66,258D1138 Index,138D1258 Index
Senegal,424.46,0.04,380.98,0.06,43.48,0.01,337.49,722D1138 Index,138D1722 Index
Trinidad And Tobago,424.4,0.04,59.91,0.01,364.49,0.06,-304.58,369D1138 Index,138D1369 Index
Paraguay,414.29,0.03,129.48,0.02,284.8,0.05,-155.32,288D1138 Index,138D1288 Index
Malta,363.76,0.03,307.64,0.05,56.12,0.01,251.52,181D1138 Index,138D1181 Index
Jordan,339.38,0.03,292.45,0.05,46.93,0.01,245.52,439D1138 Index,138D1439 Index
Azerbaijan,338.44,0.03,188.84,0.03,149.6,0.03,39.24,912D1138 Index,138D1912 Index
Dominican Republic,330.55,0.03,93.72,0.02,236.82,0.04,-143.1,243D1138 Index,138D1243 Index
Suriname,324.65,0.03,263.71,0.04,60.95,0.01,202.76,366D1138 Index,138D1366 Index
Bahrain,319.82,0.03,136.77,0.02,183.05,0.03,-46.27,419D1138 Index,138D1419 Index
Sri Lanka,277.85,0.02,83.56,0.01,194.3,0.03,-110.74,524D1138 Index,138D1524 Index
Tanzania,276.16,0.02,176.5,0.03,99.66,0.02,76.85,738D1138 Index,138D1738 Index
"Congo, Democratic Republic",252.77,0.02,165.25,0.03,87.52,0.01,77.73,636D1138 Index,138D1636 Index
Other Countries,243.4,0.02,76.27,0.01,167.14,0.03,-90.87,910D1138 Index,138D1910 Index
Bolivia,242.62,0.02,85.94,0.01,156.69,0.03,-70.75,218D1138 Index,138D1218 Index
Cuba,233.93,0.02,73.33,0.01,160.6,0.03,-87.28,928D1138 Index,138D1928 Index
Honduras,230.72,0.02,39.87,0.01,190.85,0.03,-150.98,268D1138 Index,138D1268 Index
Gabon,218.97,0.02,151.99,0.02,66.97,0.01,85.02,646D1138 Index,138D1646 Index
Ethiopia,217.74,0.02,137.85,0.02,79.9,0.01,57.95,644D1138 Index,138D1644 Index
Bosnia and Herzegovina,216.24,0.02,144.69,0.02,71.55,0.01,73.14,963D1138 Index,138D1963 Index
Uganda,186.86,0.02,58.59,0.01,128.26,0.02,-69.67,746D1138 Index,138D1746 Index
Panama,182.21,0.02,59.89,0.01,122.32,0.02,-62.43,283D1138 Index,138D1283 Index
Macau,180.99,0.02,173.63,0.03,7.36,0,166.27,546D1138 Index,138D1546 Index
Georgia,179.23,0.01,148.49,0.02,30.75,0.01,117.74,915D1138 Index,138D1915 Index
Congo,178.24,0.01,100.44,0.02,77.8,0.01,22.64,634D1138 Index,138D1634 Index
Papua New Guinea,172.64,0.01,32.81,0.01,139.83,0.02,-107.02,853D1138 Index,138D1853 Index
Macedonia,171.34,0.01,95.87,0.02,75.47,0.01,20.41,962D1138 Index,138D1962 Index
Benin,170.76,0.01,160.93,0.03,9.83,0,151.11,638D1138 Index,138D1638 Index
Madagascar,168.41,0.01,12.1,0,156.31,0.03,-144.21,674D1138 Index,138D1674 Index
Mauritania,164.43,0.01,69.88,0.01,94.55,0.02,-24.66,682D1138 Index,138D1682 Index
Jamaica,151.03,0.01,36.25,0.01,114.77,0.02,-78.52,343D1138 Index,138D1343 Index
Aruba,148.21,0.01,142.46,0.02,5.74,0,136.72,314D1138 Index,138D1314 Index
Uzbekistan,141.24,0.01,131.63,0.02,9.61,0,122.02,927D1138 Index,138D1927 Index
Sudan,130.3,0.01,97.35,0.02,32.95,0.01,64.41,732D1138 Index,138D1732 Index
Zambia,127.64,0.01,79.66,0.01,47.97,0.01,31.69,754D1138 Index,138D1754 Index
Zimbabwe,125.95,0.01,14.47,0,111.48,0.02,-97.01,698D1138 Index,138D1698 Index
Togo,119.55,0.01,84.39,0.01,35.16,0.01,49.23,742D1138 Index,138D1742 Index
Faeroe Islands,114.6,0.01,27.59,0,87.01,0.01,-59.42,816D1138 Index,138D1816 Index
Cape Verde,114.33,0.01,114.1,0.02,0.23,0,113.87,624D1138 Index,138D1624 Index
Montenegro,112.02,0.01,79.01,0.01,33.01,0.01,46,943D1138 Index,138D1943 Index
Armenia,110.79,0.01,48.87,0.01,61.92,0.01,-13.05,911D1138 Index,138D1911 Index
Mauritius,97.82,0.01,26.61,0,71.21,0.01,-44.6,684D1138 Index,138D1684 Index
Turkmenistan,87.85,0.01,85.05,0.01,2.8,0,82.26,925D1138 Index,138D1925 Index
Peoples Democratic Republic of Yemen,79.74,0.01,58.84,0.01,20.89,0,37.95,474D1138 Index,138D1474 Index
Moldova,78.54,0.01,56.21,0.01,22.33,0,33.88,921D1138 Index,138D1921 Index
El Salvador,77.86,0.01,36.82,0.01,41.04,0.01,-4.23,253D1138 Index,138D1253 Index
Liberia,77.75,0.01,56.18,0.01,21.58,0,34.6,668D1138 Index,138D1668 Index
Guyana,75.9,0.01,33.78,0.01,42.12,0.01,-8.34,336D1138 Index,138D1336 Index
Afghanistan,73.29,0.01,71.37,0.01,1.92,0,69.45,512D1138 Index,138D1512 Index
Brunei Darussalam,61.16,0.01,60.64,0.01,0.52,0,60.12,516D1138 Index,138D1516 Index
Sierra Leone,58.46,0,37.59,0.01,20.88,0,16.71,724D1138 Index,138D1724 Index
Syria,57.37,0,49.29,0.01,8.08,0,41.21,463D1138 Index,138D1463 Index
Burkina Faso,56.37,0,46.58,0.01,9.79,0,36.78,748D1138 Index,138D1748 Index
Chad,54.28,0,54.01,0.01,0.26,0,53.75,628D1138 Index,138D1628 Index
Myanmar,51.79,0,16.69,0,35.1,0.01,-18.4,518D1138 Index,138D1518 Index
Albania,50.84,0,40.45,0.01,10.39,0,30.06,914D1138 Index,138D1914 Index
Laos,43.05,0,0.26,0,42.79,0.01,-42.53,544D1138 Index,138D1544 Index
Mali,42.39,0,35.72,0.01,6.67,0,29.05,678D1138 Index,138D1678 Index
Haiti,37.99,0,36.79,0.01,1.19,0,35.6,263D1138 Index,138D1263 Index
Nicaragua,37.75,0,12.49,0,25.27,0,-12.78,278D1138 Index,138D1278 Index
Malawi,37.72,0,18.63,0,19.09,0,-0.45,676D1138 Index,138D1676 Index
Belize,33.12,0,11.26,0,21.86,0,-10.6,339D1138 Index,138D1339 Index
Niger,31.86,0,31.75,0.01,0.11,0,31.64,692D1138 Index,138D1692 Index
New Caledonia,29.69,0,20.27,0,9.42,0,10.86,839D1138 Index,138D1839 Index
Rwanda,28.44,0,27.1,0,1.34,0,25.76,714D1138 Index,138D1714 Index
Maldives,24.59,0,17.79,0,6.81,0,10.98,556D1138 Index,138D1556 Index
Tajikistan,24.23,0,20.48,0,3.75,0,16.73,923D1138 Index,138D1923 Index
Kyrgyzstan,21.68,0,20.2,0,1.48,0,18.72,917D1138 Index,138D1917 Index
Nepal,20.74,0,13.56,0,7.18,0,6.38,558D1138 Index,138D1558 Index
Bahamas,20.64,0,18.69,0,1.94,0,16.75,313D1138 Index,138D1313 Index
Barbados,20.15,0,17.17,0,2.98,0,14.18,316D1138 Index,138D1316 Index
Greenland,19.96,0,8.06,0,11.91,0,-3.85,326D1138 Index,138D1326 Index
Seychelles,19.69,0,13.43,0,6.26,0,7.17,718D1138 Index,138D1718 Index
Mongolia,18.91,0,15.51,0,3.4,0,12.11,948D1138 Index,138D1948 Index
Burundi,14.26,0,13.37,0,0.89,0,12.48,618D1138 Index,138D1618 Index
Gambia,13.6,0,10.92,0,2.68,0,8.24,648D1138 Index,138D1648 Index
Guinea-Bissau,11.72,0,8.7,0,3.02,0,5.68,654D1138 Index,138D1654 Index
Somalia,10.12,0,9.73,0,0.39,0,9.34,726D1138 Index,138D1726 Index
St. Lucia,9.8,0,9.3,0,0.5,0,8.8,362D1138 Index,138D1362 Index
North Korea,9.47,0,2.94,0,6.53,0,-3.59,954D1138 Index,138D1954 Index
Fiji,8.45,0,3.97,0,4.47,0,-0.5,819D1138 Index,138D1819 Index
Djibouti,8.07,0,3.56,0,4.5,0,-0.94,611D1138 Index,138D1611 Index
Grenada,7.73,0,5.2,0,2.53,0,2.67,328D1138 Index,138D1328 Index
Sao Tome & Principe,5.92,0,1.79,0,4.13,0,-2.34,716D1138 Index,138D1716 Index
Dominica,4.03,0,3.48,0,0.54,0,2.94,321D1138 Index,138D1321 Index
Central African Rep.,3.68,0,3.51,0,0.17,0,3.34,626D1138 Index,138D1626 Index
Comoros,2.24,0,0.27,0,1.96,0,-1.69,632D1138 Index,138D1632 Index
St. Vincent & Grens.,1.73,0,1.61,0,0.12,0,1.49,364I1138 Index,138D1364 Index
Solomon Islands,1.57,0,1.13,0,0.44,0,0.7,813D1138 Index,138D1813 Index
Bermuda,0.79,0,0.71,0,0.08,0,0.62,319D1138 Index,138D1319 Index
Vanuatu,0.56,0,0.28,0,0.27,0,0.01,846D1138 Index,138D1846 Index
Samoa,0.5,0,0.48,0,0.01,0,0.47,862D1138 Index,138D1862 Index
St. Kitts And Nevis,0.3,0,0.2,0,0.1,0,0.1,361D1138 Index,138D1361 Index
Tonga,0.18,0,0.08,0,0.1,0,-0.01,866D1138 Index,138D1866 Index
Netherlands Antilles,0,0,0,0,0,0,0,353D1138 Index,138D1353 Index
