Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,302169,100,166662,100,135507,100,31155,001D1536 Index,536D1001 Index
Advanced Economies,154671.8,51.19,89593.1,53.76,65078.7,48.03,24514.4,110D1536 Index,536D1110 Index
Emerging and Developing Economies,147332.1,48.76,77027.7,46.22,70304.4,51.88,6723.3,200I1536 Index,536D1200 Index
Non Fuel Exporting Countries,130937,43.33,69819.6,41.89,61117.4,45.1,8702.2,092D1536 Index,536D1092 Index
Developing Asia,111850.9,37.02,57853.8,34.71,53997.1,39.85,3856.7,505D1536 Index,536D1505 Index
China,52056.8,17.23,21256.3,12.75,30800.5,22.73,-9544.2,924D1536 Index,536D1924 Index
Japan,31167.1,10.31,18182.3,10.91,12984.8,9.58,5197.5,158D1536 Index,536D1158 Index
Singapore,28026.1,9.27,13477.8,8.09,14548.3,10.74,-1070.5,576D1536 Index,536D1576 Index
United States,26522.56,8.78,19203.4,11.52,7319.16,5.4,11884.24,111D1536 Index,536D1111 Index
European Union,24581.56,8.14,14745.1,8.85,9836.46,7.26,4908.64,998D1536 Index,536D1998 Index
Euro-zone,22224,7.35,13552.7,8.13,8671.3,6.4,4881.4,995D1536 Index,536D1995 Index
Fuel Exporting Countries,16395.16,5.43,7208.17,4.33,9186.99,6.78,-1978.82,080D1536 Index,536D1080 Index
India,15176.74,5.02,12304,7.38,2872.74,2.12,9431.26,534D1536 Index,536D1534 Index
Thailand,15028.15,4.97,6361.22,3.82,8666.93,6.4,-2305.71,578D1536 Index,536D1578 Index
South Korea,14877.94,4.92,8203.36,4.92,6674.58,4.93,1528.78,542D1536 Index,536D1542 Index
Malaysia,14286.12,4.73,7085.18,4.25,7200.94,5.31,-115.76,548D1536 Index,536D1548 Index
Australia,9126.94,3.02,3866.09,2.32,5260.85,3.88,-1394.76,193D1536 Index,536D1193 Index
Developing Western Hemisphere,8491.57,2.81,4152.56,2.49,4339.01,3.2,-186.45,205D1536 Index,536D1205 Index
Developing Europe,7545.45,2.5,4793.63,2.88,2751.82,2.03,2041.81,170D1536 Index,536D1170 Index
Germany,6438.61,2.13,3279.12,1.97,3159.49,2.33,119.63,134D1536 Index,536D1134 Index
Vietnam,6220.88,2.06,2992.48,1.8,3228.4,2.38,-235.92,582D1536 Index,536D1582 Index
Sub-Saharan Africa,6000.42,1.99,3396.95,2.04,2603.47,1.92,793.48,603D1536 Index,536D1603 Index
Philippines,5529.34,1.83,4707.53,2.82,821.81,0.61,3885.72,566D1536 Index,536D1566 Index
CIS Countries,4670.79,1.55,2584.18,1.55,2086.61,1.54,497.57,901D1536 Index,536D1901 Index
Saudi Arabia,4403.91,1.46,1678.88,1.01,2725.03,2.01,-1046.15,456D1536 Index,536D1456 Index
Netherlands,4168.03,1.38,3444.41,2.07,723.62,0.53,2720.79,138D1536 Index,536D1138 Index
Hong Kong,4127.56,1.37,2353.77,1.41,1773.79,1.31,579.98,532D1536 Index,536D1532 Index
Brazil,3669.38,1.21,1267,0.76,2402.38,1.77,-1135.38,223D1536 Index,536D1223 Index
Italy,3224.02,1.07,1836.82,1.1,1387.2,1.02,449.62,136D1536 Index,536D1136 Index
Switzerland,3114.01,1.03,2390.26,1.43,723.75,0.53,1666.51,146D1536 Index,536D1146 Index
Russia,3062.5,1.01,2211.89,1.33,850.61,0.63,1361.28,922D1536 Index,536D1922 Index
Canada,2678.94,0.89,1295.91,0.78,1383.03,1.02,-87.12,156D1536 Index,536D1156 Index
United Kingdom,2575.15,0.85,1681.32,1.01,893.84,0.66,787.48,112D1536 Index,536D1112 Index
France,2500.46,0.83,1138.12,0.68,1362.34,1.01,-224.22,132D1536 Index,536D1132 Index
United Arab Emirates,2483.61,0.82,1167.39,0.7,1316.22,0.97,-148.83,466D1536 Index,536D1466 Index
Pakistan,2246.09,0.74,2088.83,1.25,157.26,0.12,1931.57,564D1536 Index,536D1564 Index
Spain,2183.85,0.72,1699.79,1.02,484.06,0.36,1215.73,184D1536 Index,536D1184 Index
Belgium,1902.11,0.63,1411.03,0.85,491.08,0.36,919.95,124D1536 Index,536D1124 Index
Turkey,1745.28,0.58,1434.13,0.86,311.15,0.23,1122.98,186D1536 Index,536D1186 Index
Nigeria,1744.52,0.58,456.55,0.27,1287.97,0.95,-831.42,694D1536 Index,536D1694 Index
Argentina,1649.66,0.55,276.02,0.17,1373.64,1.01,-1097.62,213D1536 Index,536D1213 Index
Mexico,1574.96,0.52,1398.01,0.84,176.95,0.13,1221.06,273D1536 Index,536D1273 Index
New Zealand,1212.72,0.4,551.82,0.33,660.9,0.49,-109.09,196D1536 Index,536D1196 Index
Bangladesh,1157.27,0.38,1088.87,0.65,68.4,0.05,1020.47,513D1536 Index,536D1513 Index
South Africa,994.41,0.33,703.6,0.42,290.81,0.21,412.8,199D1536 Index,536D1199 Index
Qatar,985.91,0.33,128.46,0.08,857.45,0.63,-728.99,453D1536 Index,536D1453 Index
Ukraine,789.01,0.26,226.71,0.14,562.31,0.41,-335.6,926D1536 Index,536D1926 Index
Egypt,676.24,0.22,324.1,0.19,352.14,0.26,-28.04,469D1536 Index,536D1469 Index
Sweden,670.57,0.22,182.48,0.11,488.09,0.36,-305.61,144D1536 Index,536D1144 Index
Algeria,571.93,0.19,189.72,0.11,382.21,0.28,-192.5,612D1536 Index,536D1612 Index
Myanmar,564.84,0.19,451.5,0.27,113.34,0.08,338.16,518D1536 Index,536D1518 Index
Congo,530.21,0.18,376.14,0.23,154.08,0.11,222.06,634D1536 Index,536D1634 Index
Azerbaijan,529.15,0.18,46.1,0.03,483.05,0.36,-436.95,912D1536 Index,536D1912 Index
Norway,507.59,0.17,173.89,0.1,333.7,0.25,-159.81,142D1536 Index,536D1142 Index
Ethiopia,466.28,0.15,442.61,0.27,23.67,0.02,418.94,644D1536 Index,536D1644 Index
Poland,465.42,0.15,322.33,0.19,143.09,0.11,179.24,964D1536 Index,536D1964 Index
Kenya,456.98,0.15,446.96,0.27,10.02,0.01,436.94,664D1536 Index,536D1664 Index
Cambodia,451.59,0.15,426.27,0.26,25.32,0.02,400.95,522D1536 Index,536D1522 Index
Austria,437.85,0.14,79.24,0.05,358.61,0.26,-279.36,122D1536 Index,536D1122 Index
Sri Lanka,423.59,0.14,379.28,0.23,44.3,0.03,334.98,524D1536 Index,536D1524 Index
Finland,405.78,0.13,67.19,0.04,338.59,0.25,-271.4,172D1536 Index,536D1172 Index
Angola,365.74,0.12,130.58,0.08,235.16,0.17,-104.58,614D1536 Index,536D1614 Index
Denmark,364.22,0.12,207.59,0.12,156.63,0.12,50.96,128D1536 Index,536D1128 Index
Kuwait,353,0.12,59.88,0.04,293.12,0.22,-233.24,443D1536 Index,536D1443 Index
Czech Republic,343.59,0.11,152.56,0.09,191.03,0.14,-38.47,935D1536 Index,536D1935 Index
Peru,316.09,0.1,256.79,0.15,59.3,0.04,197.48,293D1536 Index,536D1293 Index
Iran,302.78,0.1,199.37,0.12,103.41,0.08,95.97,429D1536 Index,536D1429 Index
Jordan,264.86,0.09,99.02,0.06,165.84,0.12,-66.82,439D1536 Index,536D1439 Index
Chile,248.23,0.08,164.89,0.1,83.34,0.06,81.55,228D1536 Index,536D1228 Index
Morocco,235.09,0.08,172.76,0.1,62.33,0.05,110.42,686D1536 Index,536D1686 Index
Greece,222.92,0.07,154.17,0.09,68.75,0.05,85.42,174D1536 Index,536D1174 Index
Hungary,212.77,0.07,151.31,0.09,61.45,0.05,89.86,944D1536 Index,536D1944 Index
Uganda,205.8,0.07,190.07,0.11,15.73,0.01,174.35,746D1536 Index,536D1746 Index
Papua New Guinea,197.79,0.07,169,0.1,28.79,0.02,140.21,853D1536 Index,536D1853 Index
Portugal,194.07,0.06,158.95,0.1,35.12,0.03,123.83,182D1536 Index,536D1182 Index
Colombia,189.47,0.06,181.26,0.11,8.21,0.01,173.04,233D1536 Index,536D1233 Index
Ireland,184.8,0.06,74.49,0.04,110.32,0.08,-35.83,178D1536 Index,536D1178 Index
Belarus,183.96,0.06,20.3,0.01,163.66,0.12,-143.36,913D1536 Index,536D1913 Index
Oman,181.69,0.06,120.3,0.07,61.39,0.05,58.92,449D1536 Index,536D1449 Index
Israel,171.36,0.06,61.42,0.04,109.94,0.08,-48.52,436D1536 Index,536D1436 Index
Brunei Darussalam,171.03,0.06,83.31,0.05,87.73,0.06,-4.42,516D1536 Index,536D1516 Index
Haiti,165.73,0.05,165.56,0.1,0.16,0,165.4,263D1536 Index,536D1263 Index
Romania,143.25,0.05,107.45,0.06,35.8,0.03,71.65,968D1536 Index,536D1968 Index
Bahrain,134.81,0.04,73.47,0.04,61.34,0.05,12.13,419D1536 Index,536D1419 Index
Tanzania,133.54,0.04,64.64,0.04,68.9,0.05,-4.25,738D1536 Index,536D1738 Index
Sudan,121.5,0.04,119.84,0.07,1.67,0,118.17,732D1536 Index,536D1732 Index
Liberia,118.79,0.04,114.35,0.07,4.44,0,109.91,668D1536 Index,536D1668 Index
Bulgaria,115.84,0.04,40.56,0.02,75.27,0.06,-34.71,918D1536 Index,536D1918 Index
Nepal,110.94,0.04,110.86,0.07,0.08,0,110.78,558D1536 Index,536D1558 Index
Ecuador,105.93,0.04,57.66,0.03,48.28,0.04,9.38,248D1536 Index,536D1248 Index
