Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,484446,100,241642,100,242804,100,-1162,001D1223 Index,223D1001 Index
Non Fuel Exporting Countries,420601,86.82,212536,87.95,208065,85.69,4471,092D1223 Index,223D1092 Index
Emerging and Developing Economies,268485,55.42,140892,58.31,127593,52.55,13299,200I1223 Index,223D1200 Index
Advanced Economies,214756,44.33,100142,41.44,114614,47.2,-14472,110D1223 Index,223D1110 Index
Developing Asia,122046.1,25.19,66850.7,27.67,55195.4,22.73,11655.3,505D1223 Index,223D1505 Index
China,91556.6,18.9,51975.6,21.51,39581,16.3,12394.6,924D1223 Index,223D1924 Index
European Union,91004.8,18.79,41470.1,17.16,49534.7,20.4,-8064.6,998D1223 Index,223D1998 Index
Developing Western Hemisphere,84533.6,17.45,44761.5,18.52,39772.1,16.38,4989.4,205D1223 Index,223D1205 Index
Euro-zone,75582.1,15.6,34499.8,14.28,41082.3,16.92,-6582.5,995D1223 Index,223D1995 Index
United States,67953.6,14.03,30536.5,12.64,37417.1,15.41,-6880.6,111D1223 Index,223D1111 Index
Fuel Exporting Countries,63845.1,13.18,29106.1,12.05,34739,14.31,-5632.9,080D1223 Index,223D1080 Index
Argentina,29377.2,6.06,14385.5,5.95,14991.7,6.17,-606.2,213D1223 Index,223D1213 Index
Germany,22549.64,4.65,7882.14,3.26,14667.5,6.04,-6785.36,134D1223 Index,223D1134 Index
Sub-Saharan Africa,18380.31,3.79,4945.71,2.05,13434.6,5.53,-8488.89,603D1223 Index,223D1603 Index
Japan,15947,3.29,9690.83,4.01,6256.17,2.58,3434.66,158D1223 Index,223D1158 Index
Developing Europe,15670.26,3.23,8696.35,3.6,6973.91,2.87,1722.44,170D1223 Index,223D1170 Index
South Korea,13944.88,2.88,4907.13,2.03,9037.75,3.72,-4130.62,542D1223 Index,223D1542 Index
India,12568.15,2.59,5534.78,2.29,7033.37,2.9,-1498.59,534D1223 Index,223D1534 Index
Netherlands,12477.09,2.58,9119.07,3.77,3358.02,1.38,5761.05,138D1223 Index,223D1138 Index
Italy,10824.02,2.23,4124.41,1.71,6699.61,2.76,-2575.2,136D1223 Index,223D1136 Index
Nigeria,10433.18,2.15,368.08,0.15,10065.1,4.15,-9697.02,694D1223 Index,223D1694 Index
Mexico,10426.12,2.15,4741.35,1.96,5684.77,2.34,-943.42,273D1223 Index,223D1273 Index
Chile,9943.42,2.05,5677.84,2.35,4265.58,1.76,1412.26,228D1223 Index,223D1228 Index
CIS Countries,9347.83,1.93,5151.66,2.13,4196.17,1.73,955.49,901D1223 Index,223D1901 Index
France,9204.3,1.9,3156.85,1.31,6047.45,2.49,-2890.6,132D1223 Index,223D1132 Index
Spain,8002.71,1.65,3857.9,1.6,4144.81,1.71,-286.91,184D1223 Index,223D1184 Index
United Kingdom,7672.77,1.58,4219.92,1.75,3452.85,1.42,767.07,112D1223 Index,223D1112 Index
Russia,7086.27,1.46,3969.3,1.64,3116.97,1.28,852.33,922D1223 Index,223D1922 Index
Venezuela,6530.74,1.35,5286.17,2.19,1244.57,0.51,4041.6,299D1223 Index,223D1299 Index
Saudi Arabia,6478.09,1.34,2980.88,1.23,3497.21,1.44,-516.33,456D1223 Index,223D1456 Index
Canada,6200.57,1.28,3322.7,1.38,2877.87,1.19,444.83,156D1223 Index,223D1156 Index
Bolivia,5711.27,1.18,1665.96,0.69,4045.31,1.67,-2379.35,218D1223 Index,223D1218 Index
Belgium,5157.37,1.06,3196.58,1.32,1960.79,0.81,1235.79,124D1223 Index,223D1124 Index
Switzerland,4709.58,0.97,1753.09,0.73,2956.49,1.22,-1203.4,146D1223 Index,223D1146 Index
Paraguay,4637.18,0.96,3354.42,1.39,1282.76,0.53,2071.66,288D1223 Index,223D1288 Index
Indonesia,4456.52,0.92,2553.53,1.06,1902.99,0.78,650.54,536D1223 Index,223D1536 Index
Algeria,4417.84,0.91,1324.65,0.55,3093.19,1.27,-1768.54,612D1223 Index,223D1612 Index
Colombia,4284.05,0.88,2465.56,1.02,1818.49,0.75,647.07,233D1223 Index,223D1233 Index
Thailand,4043.01,0.83,1697.39,0.7,2345.62,0.97,-648.23,578D1223 Index,223D1578 Index
Uruguay,3981.7,0.82,1948.12,0.81,2033.58,0.84,-85.46,298D1223 Index,223D1298 Index
Peru,3931.5,0.81,2114.95,0.88,1816.55,0.75,298.4,293D1223 Index,223D1293 Index
Hong Kong,3895.7,0.8,2954.65,1.22,941.05,0.39,2013.6,532D1223 Index,223D1532 Index
Malaysia,3830.19,0.79,1816.23,0.75,2013.96,0.83,-197.73,548D1223 Index,223D1548 Index
United Arab Emirates,3824.65,0.79,3293.15,1.36,531.5,0.22,2761.65,466D1223 Index,223D1466 Index
Vietnam,3548.09,0.73,1872.7,0.77,1675.39,0.69,197.31,582D1223 Index,223D1582 Index
Singapore,3078.22,0.64,2225.95,0.92,852.27,0.35,1373.68,576D1223 Index,223D1576 Index
Angola,2740.09,0.57,1563.69,0.65,1176.4,0.48,387.29,614D1223 Index,223D1614 Index
Turkey,2663.9,0.55,1728.75,0.72,935.15,0.39,793.6,186D1223 Index,223D1186 Index
Norway,2446.28,0.5,1276.75,0.53,1169.53,0.48,107.22,142D1223 Index,223D1142 Index
Sweden,2329.04,0.48,605.36,0.25,1723.68,0.71,-1118.32,144D1223 Index,223D1144 Index
Portugal,2318.78,0.48,1156.75,0.48,1162.03,0.48,-5.28,182D1223 Index,223D1182 Index
Egypt,2275.75,0.47,2121.04,0.88,154.71,0.06,1966.33,469D1223 Index,223D1469 Index
South Africa,2228.11,0.46,1452.31,0.6,775.8,0.32,676.51,199D1223 Index,223D1199 Index
Trinidad And Tobago,1891.44,0.39,582.05,0.24,1309.39,0.54,-727.34,369D1223 Index,223D1369 Index
Morocco,1865.25,0.39,541.01,0.22,1324.24,0.55,-783.23,686D1223 Index,223D1686 Index
Australia,1730.03,0.36,572.99,0.24,1157.04,0.48,-584.05,193D1223 Index,223D1193 Index
Kuwait,1582.75,0.33,305.07,0.13,1277.68,0.53,-972.61,443D1223 Index,223D1443 Index
Denmark,1506.73,0.31,618.93,0.26,887.8,0.37,-268.87,128D1223 Index,223D1128 Index
Poland,1501.37,0.31,796.64,0.33,704.73,0.29,91.91,964D1223 Index,223D1964 Index
Austria,1422.02,0.29,227.92,0.09,1194.1,0.49,-966.18,122D1223 Index,223D1122 Index
Oman,1397.27,0.29,1139.54,0.47,257.73,0.11,881.81,449D1223 Index,223D1449 Index
Iraq,1343.78,0.28,240.1,0.1,1103.68,0.45,-863.58,433D1223 Index,223D1433 Index
Ireland,1279.05,0.26,629.42,0.26,649.63,0.27,-20.21,178D1223 Index,223D1178 Index
Equatorial Guinea,1229.7,0.25,59.74,0.02,1169.96,0.48,-1110.22,642D1223 Index,223D1642 Index
Bangladesh,1199.99,0.25,984.53,0.41,215.47,0.09,769.06,513D1223 Index,223D1513 Index
Israel,1192.07,0.25,180.7,0.07,1011.37,0.42,-830.67,436D1223 Index,223D1436 Index
Finland,1174.37,0.24,508.73,0.21,665.64,0.27,-156.91,172D1223 Index,223D1172 Index
Qatar,1127.98,0.23,423.78,0.18,704.2,0.29,-280.43,453D1223 Index,223D1453 Index
Ecuador,1015.25,0.21,863.83,0.36,151.42,0.06,712.41,248D1223 Index,223D1248 Index
Belarus,970.82,0.2,156.22,0.06,814.6,0.34,-658.38,913D1223 Index,223D1913 Index
Romania,821.4,0.17,304.3,0.13,517.1,0.21,-212.8,968D1223 Index,223D1968 Index
Netherlands Antilles,757.13,0.16,41.96,0.02,715.17,0.29,-673.21,353D1223 Index,223D1353 Index
Peoples Democratic Republic of Yemen,741.58,0.15,741.58,0.31,0,0,741.57,474D1223 Index,223D1474 Index
Other Countries,693.45,0.14,607.29,0.25,86.16,0.04,521.13,910D1223 Index,223D1910 Index
Czech Republic,693.28,0.14,104.9,0.04,588.38,0.24,-483.48,935D1223 Index,223D1935 Index
Hungary,670.66,0.14,154.35,0.06,516.32,0.21,-361.97,944D1223 Index,223D1944 Index
Cuba,647.3,0.13,582.57,0.24,64.73,0.03,517.83,928D1223 Index,223D1928 Index
Costa Rica,568.01,0.12,272.71,0.11,295.3,0.12,-22.6,238D1223 Index,223D1238 Index
Bahrain,527.68,0.11,463.77,0.19,63.92,0.03,399.85,419D1223 Index,223D1419 Index
Philippines,490.36,0.1,176.28,0.07,314.09,0.13,-137.81,566D1223 Index,223D1566 Index
Iran,471.28,0.1,465.83,0.19,5.45,0,460.39,429D1223 Index,223D1429 Index
Slovenia,416.8,0.09,338.13,0.14,78.67,0.03,259.46,961D1223 Index,223D1961 Index
Ukraine,412.04,0.09,261.18,0.11,150.87,0.06,110.31,926D1223 Index,223D1926 Index
Lebanon,403,0.08,387.67,0.16,15.33,0.01,372.33,446D1223 Index,223D1446 Index
Dominican Republic,397.22,0.08,374.33,0.15,22.89,0.01,351.43,243D1223 Index,223D1243 Index
Ghana,390.28,0.08,273.33,0.11,116.95,0.05,156.37,652D1223 Index,223D1652 Index
Kazakhstan,361.25,0.07,256.02,0.11,105.24,0.04,150.78,916D1223 Index,223D1916 Index
Tunisia,361.22,0.07,284.27,0.12,76.96,0.03,207.31,744D1223 Index,223D1744 Index
Iceland,309.89,0.06,290.66,0.12,19.23,0.01,271.43,176D1223 Index,223D1176 Index
Jordan,282.69,0.06,272.48,0.11,10.21,0,262.27,439D1223 Index,223D1439 Index
Pakistan,263.13,0.05,165.18,0.07,97.95,0.04,67.23,564D1223 Index,223D1564 Index
Libya,252.69,0.05,252.68,0.1,0.02,0,252.66,672D1223 Index,223D1672 Index
New Zealand,241.97,0.05,99.3,0.04,142.67,0.06,-43.38,196D1223 Index,223D1196 Index
Guatemala,231.57,0.05,202.38,0.08,29.18,0.01,173.2,258D1223 Index,223D1258 Index
Greece,225.5,0.05,153.21,0.06,72.29,0.03,80.92,174D1223 Index,223D1174 Index
Azerbaijan,221.68,0.05,221.43,0.09,0.25,0,221.19,912D1223 Index,223D1912 Index
Sri Lanka,198.04,0.04,129.1,0.05,68.94,0.03,60.16,524D1223 Index,223D1524 Index
Slovakia,182.98,0.04,33.34,0.01,149.65,0.06,-116.31,936D1223 Index,223D1936 Index
El Salvador,160.36,0.03,149.01,0.06,11.36,0,137.65,253D1223 Index,223D1253 Index
Honduras,154.4,0.03,135.54,0.06,18.86,0.01,116.68,268D1223 Index,223D1268 Index
