Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Belgium,11405.91,1.56,5448.22,1.9,5957.69,1.34,-509.47,124D1534 Index,534D1124 Index
South Africa,11037.59,1.51,4152.54,1.44,6885.05,1.55,-2732.51,199D1534 Index,534D1199 Index
France,10634.64,1.46,4775.21,1.66,5859.43,1.32,-1084.22,132D1534 Index,534D1132 Index
Thailand,10398.58,1.42,3935.56,1.37,6463.02,1.46,-2527.46,578D1534 Index,534D1578 Index
Russia,10180.95,1.39,2905.68,1.01,7275.27,1.64,-4369.59,922D1534 Index,534D1922 Index
Italy,10161.74,1.39,5784.31,2.01,4377.43,0.99,1406.88,136D1534 Index,534D1136 Index
Qatar,9673.76,1.32,1580.79,0.55,8092.97,1.83,-6512.18,453D1534 Index,534D1453 Index
Nigeria,9593.61,1.31,1254.45,0.44,8339.16,1.88,-7084.71,694D1534 Index,534D1694 Index
Mexico,8854.38,1.21,5322.11,1.85,3532.27,0.8,1789.84,273D1534 Index,534D1273 Index
Canada,8223.32,1.13,3386.84,1.18,4836.48,1.09,-1449.64,156D1534 Index,534D1156 Index
Brazil,8222.55,1.13,3122.71,1.09,5099.84,1.15,-1977.13,223D1534 Index,534D1223 Index
Vietnam,8102.1,1.11,3954.59,1.38,4147.51,0.94,-192.92,582D1534 Index,534D1582 Index
Bangladesh,7832.68,1.07,7281.71,2.53,550.97,0.12,6730.74,513D1534 Index,534D1513 Index
Turkey,7233.85,0.99,6116.45,2.13,1117.4,0.25,4999.05,186D1534 Index,534D1186 Index
Netherlands,6899.09,0.94,4583.03,1.59,2316.06,0.52,2266.97,138D1534 Index,534D1138 Index
Nepal,6893.74,0.94,6519.7,2.27,374.04,0.08,6145.66,558D1534 Index,534D1558 Index
Kuwait,6701.49,0.92,579.45,0.2,6122.04,1.38,-5542.59,443D1534 Index,534D1443 Index
Venezuela,6023.28,0.82,125.59,0.04,5897.69,1.33,-5772.1,299D1534 Index,534D1299 Index
Spain,5979.57,0.82,4124.93,1.44,1854.64,0.42,2270.29,184D1534 Index,534D1184 Index
Sri Lanka,5105.48,0.7,4495.82,1.56,609.66,0.14,3886.16,524D1534 Index,534D1524 Index
Angola,4508.11,0.62,386.59,0.13,4121.52,0.93,-3734.94,614D1534 Index,534D1614 Index
Oman,4470.21,0.61,1380.86,0.48,3089.35,0.7,-1708.49,449D1534 Index,534D1449 Index
Israel,3843.31,0.53,1851.6,0.64,1991.71,0.45,-140.11,436D1534 Index,534D1436 Index
Ghana,3388.26,0.46,633.29,0.22,2754.97,0.62,-2121.68,652D1534 Index,534D1652 Index
Argentina,3310.62,0.45,823.85,0.29,2486.77,0.56,-1662.92,213D1534 Index,534D1213 Index
Ukraine,3106.64,0.43,551,0.19,2555.64,0.58,-2004.64,926D1534 Index,534D1926 Index
Tanzania,2932.97,0.4,1826.42,0.64,1106.55,0.25,719.87,738D1534 Index,534D1738 Index
Peru,2924.48,0.4,855.87,0.3,2068.61,0.47,-1212.74,293D1534 Index,534D1293 Index
Egypt,2831.57,0.39,1615.5,0.56,1216.07,0.27,399.43,469D1534 Index,534D1469 Index
Poland,2615.32,0.36,1865.06,0.65,750.26,0.17,1114.8,964D1534 Index,534D1964 Index
Chile,2507.48,0.34,807.06,0.28,1700.42,0.38,-893.36,228D1534 Index,534D1228 Index
Philippines,2270.83,0.31,1558.1,0.54,712.73,0.16,845.37,566D1534 Index,534D1566 Index
Sweden,2153.48,0.29,756.27,0.26,1397.21,0.32,-640.94,144D1534 Index,534D1144 Index
Pakistan,2119.98,0.29,1688.14,0.59,431.84,0.1,1256.3,564D1534 Index,534D1564 Index
Algeria,2026,0.28,985.37,0.34,1040.63,0.23,-55.26,612D1534 Index,534D1612 Index
Kenya,1720.24,0.24,1648.17,0.57,72.07,0.02,1576.1,664D1534 Index,534D1664 Index
Myanmar,1714.73,0.23,975.13,0.34,739.6,0.17,235.53,518D1534 Index,534D1518 Index
Colombia,1688.45,0.23,1042.05,0.36,646.4,0.15,395.65,233D1534 Index,534D1233 Index
Finland,1510.46,0.21,237.51,0.08,1272.95,0.29,-1035.44,172D1534 Index,534D1172 Index
Austria,1474.89,0.2,579.34,0.2,895.55,0.2,-316.21,122D1534 Index,534D1122 Index
Mozambique,1433.89,0.2,450.86,0.16,983.03,0.22,-532.17,688D1534 Index,534D1688 Index
Ethiopia,1402.58,0.19,1357.14,0.47,45.44,0.01,1311.7,644D1534 Index,534D1644 Index
Morocco,1390.33,0.19,616.24,0.21,774.09,0.17,-157.85,686D1534 Index,534D1686 Index
Jordan,1381.91,0.19,501.17,0.17,880.74,0.2,-379.57,439D1534 Index,534D1439 Index
Denmark,1264.03,0.17,744.41,0.26,519.62,0.12,224.79,128D1534 Index,534D1128 Index
Norway,1209.44,0.17,479.26,0.17,730.18,0.16,-250.92,142D1534 Index,534D1142 Index
Zambia,1199.37,0.16,246.05,0.09,953.32,0.22,-707.27,754D1534 Index,534D1754 Index
Kazakhstan,1193.97,0.16,212.43,0.07,981.55,0.22,-769.13,916D1534 Index,534D1916 Index
Sudan,1173.97,0.16,696.09,0.24,477.88,0.11,218.21,732D1534 Index,534D1732 Index
Ireland,1132.63,0.16,543.7,0.19,588.93,0.13,-45.23,178D1534 Index,534D1178 Index
Czech Republic,1089.34,0.15,461.58,0.16,627.76,0.14,-166.18,935D1534 Index,534D1935 Index
New Zealand,1051.67,0.14,439.46,0.15,612.21,0.14,-172.75,196D1534 Index,534D1196 Index
Bahrain,1008.14,0.14,647.08,0.23,361.06,0.08,286.02,419D1534 Index,534D1419 Index
Senegal,979.01,0.13,433.62,0.15,545.39,0.12,-111.77,722D1534 Index,534D1722 Index
Cote D Ivoire,891.54,0.12,453.73,0.16,437.81,0.1,15.92,662D1534 Index,534D1662 Index
Portugal,884.84,0.12,701.94,0.24,182.9,0.04,519.04,182D1534 Index,534D1182 Index
Mauritius,880.2,0.12,861.75,0.3,18.45,0,843.3,684D1534 Index,534D1684 Index
Guinea,831.38,0.11,325.06,0.11,506.32,0.11,-181.26,656D1534 Index,534D1656 Index
Burkina Faso,818.44,0.11,168.25,0.06,650.19,0.15,-481.95,748D1534 Index,534D1748 Index
Dominican Republic,816.27,0.11,221.53,0.08,594.74,0.13,-373.21,243D1534 Index,534D1243 Index
Uganda,796.02,0.11,736.32,0.26,59.7,0.01,676.62,746D1534 Index,534D1746 Index
Benin,792.71,0.11,581.53,0.2,211.19,0.05,370.34,638D1534 Index,534D1638 Index
Bolivia,740.29,0.1,142.78,0.05,597.51,0.13,-454.73,218D1534 Index,534D1218 Index
Romania,715.54,0.1,338.2,0.12,377.34,0.09,-39.14,968D1534 Index,534D1968 Index
Hungary,712.92,0.1,453.83,0.16,259.09,0.06,194.74,944D1534 Index,534D1944 Index
"Congo, Democratic Republic",708.75,0.1,490.97,0.17,217.78,0.05,273.19,636D1534 Index,534D1636 Index
Brunei Darussalam,642.3,0.09,50.5,0.02,591.8,0.13,-541.3,516D1534 Index,534D1516 Index
Azerbaijan,635.81,0.09,97.03,0.03,538.78,0.12,-441.75,912D1534 Index,534D1912 Index
Afghanistan,625.03,0.09,258.84,0.09,366.19,0.08,-107.35,512D1534 Index,534D1512 Index
Ecuador,621.62,0.09,292.59,0.1,329.03,0.07,-36.44,248D1534 Index,534D1248 Index
Equatorial Guinea,619.28,0.08,11.68,0,607.6,0.14,-595.92,642D1534 Index,534D1642 Index
Greece,510.2,0.07,409.78,0.14,100.42,0.02,309.36,174D1534 Index,534D1174 Index
Somalia,499.56,0.07,495.69,0.17,3.87,0,491.82,726D1534 Index,534D1726 Index
Tunisia,414.6,0.06,297.31,0.1,117.29,0.03,180.02,744D1534 Index,534D1744 Index
Madagascar,413.49,0.06,273.34,0.1,140.15,0.03,133.19,674D1534 Index,534D1674 Index
Cameroon,401.51,0.05,187.68,0.07,213.83,0.05,-26.15,622D1534 Index,534D1622 Index
Uzbekistan,376.07,0.05,282.03,0.1,94.04,0.02,187.99,927D1534 Index,534D1927 Index
Bulgaria,356.11,0.05,158.29,0.06,197.82,0.04,-39.53,918D1534 Index,534D1918 Index
Slovenia,341.06,0.05,239.62,0.08,101.44,0.02,138.18,961D1534 Index,534D1961 Index
Lebanon,339.4,0.05,303.87,0.11,35.53,0.01,268.34,446D1534 Index,534D1446 Index
Gabon,334.44,0.05,70.54,0.02,263.9,0.06,-193.36,646D1534 Index,534D1646 Index
Belarus,329.59,0.05,147.11,0.05,182.48,0.04,-35.37,913D1534 Index,534D1913 Index
Paraguay,311.78,0.04,157.18,0.05,154.6,0.03,2.58,288D1534 Index,534D1288 Index
Guatemala,306.52,0.04,289,0.1,17.52,0,271.48,258D1534 Index,534D1258 Index
Malawi,297.01,0.04,278.07,0.1,18.94,0,259.13,676D1534 Index,534D1676 Index
Maldives,290.74,0.04,283.56,0.1,7.18,0,276.38,556D1534 Index,534D1556 Index
Laos,273.66,0.04,25.05,0.01,248.61,0.06,-223.56,544D1534 Index,534D1544 Index
Guinea-Bissau,255.41,0.03,0.25,0,255.16,0.06,-254.91,654D1534 Index,534D1654 Index
Costa Rica,254.14,0.03,185.56,0.06,68.58,0.02,116.98,238D1534 Index,534D1238 Index
Slovakia,251.97,0.03,171.66,0.06,80.31,0.02,91.35,936D1534 Index,534D1936 Index
Panama,251.79,0.03,117.34,0.04,134.45,0.03,-17.11,283D1534 Index,534D1283 Index
Lithuania,245.84,0.03,52.51,0.02,193.33,0.04,-140.82,946D1534 Index,534D1946 Index
Mali,230.95,0.03,107.43,0.04,123.52,0.03,-16.09,678D1534 Index,534D1678 Index
Uruguay,213.96,0.03,189.69,0.07,24.27,0.01,165.42,298D1534 Index,534D1298 Index
Togo,209.99,0.03,64.41,0.02,145.58,0.03,-81.17,742D1534 Index,534D1742 Index
Congo,207.34,0.03,64.72,0.02,142.62,0.03,-77.9,634D1534 Index,534D1634 Index
Papua New Guinea,199.89,0.03,41.2,0.01,158.69,0.04,-117.49,853D1534 Index,534D1853 Index
Trinidad And Tobago,191,0.03,89.31,0.03,101.69,0.02,-12.38,369D1534 Index,534D1369 Index
Liberia,184.85,0.03,147.71,0.05,37.14,0.01,110.57,668D1534 Index,534D1668 Index
Croatia,174.34,0.02,142.07,0.05,32.27,0.01,109.8,960D1534 Index,534D1960 Index
Other Countries,171.36,0.02,133.8,0.05,37.56,0.01,96.24,910D1534 Index,534D1910 Index
Malta,160.09,0.02,144.38,0.05,15.71,0,128.67,181D1534 Index,534D1181 Index
Syria,150.7,0.02,121.84,0.04,28.86,0.01,92.98,463D1534 Index,534D1463 Index
Cambodia,146.26,0.02,98.29,0.03,47.97,0.01,50.32,522D1534 Index,534D1522 Index
Libya,145.72,0.02,118.81,0.04,26.91,0.01,91.9,672D1534 Index,534D1672 Index
Zimbabwe,139.42,0.02,68.24,0.02,71.18,0.02,-2.94,698D1534 Index,534D1698 Index
Peoples Democratic Republic of Yemen,133.39,0.02,53.58,0.02,79.81,0.02,-26.23,474D1534 Index,534D1474 Index
Rwanda,131.39,0.02,127.73,0.04,3.66,0,124.07,714D1534 Index,534D1714 Index
Nicaragua,130.87,0.02,127.06,0.04,3.81,0,123.25,278D1534 Index,534D1278 Index
Honduras,126.82,0.02,111.39,0.04,15.43,0,95.96,268D1534 Index,534D1268 Index
Latvia,126.63,0.02,77.25,0.03,49.38,0.01,27.87,941D1534 Index,534D1941 Index
Burundi,120.62,0.02,109.59,0.04,11.03,0,98.56,618D1534 Index,534D1618 Index
Chad,113.75,0.02,27.62,0.01,86.13,0.02,-58.51,628D1534 Index,534D1628 Index
Estonia,109.66,0.02,35.23,0.01,74.43,0.02,-39.2,939D1534 Index,534D1939 Index
Sierra Leone,105.14,0.01,83.91,0.03,21.23,0,62.68,724D1534 Index,534D1724 Index
El Salvador,100.35,0.01,90.92,0.03,9.43,0,81.49,253D1534 Index,534D1253 Index
North Korea,98.51,0.01,63,0.02,35.51,0.01,27.49,954D1534 Index,534D1954 Index
Cyprus,95.17,0.01,82.93,0.03,12.24,0,70.69,423D1534 Index,534D1423 Index
Suriname,90.53,0.01,6.58,0,83.95,0.02,-77.37,366D1534 Index,534D1366 Index
Bosnia and Herzegovina,78.87,0.01,71.26,0.02,7.61,0,63.65,963D1534 Index,534D1963 Index
Turkmenistan,77.56,0.01,63.22,0.02,14.34,0,48.88,925D1534 Index,534D1925 Index
Albania,77.29,0.01,40.65,0.01,36.64,0.01,4.01,914D1534 Index,534D1914 Index
Gambia,75.21,0.01,17.35,0.01,57.86,0.01,-40.51,648D1534 Index,534D1648 Index
Macedonia,74.7,0.01,41.21,0.01,33.49,0.01,7.72,962D1534 Index,534D1962 Index
Cuba,72.85,0.01,70.8,0.02,2.05,0,68.75,928D1534 Index,534D1928 Index
Georgia,72.29,0.01,47.95,0.02,24.34,0.01,23.61,915D1534 Index,534D1915 Index
Niger,67.68,0.01,47.92,0.02,19.76,0,28.16,692D1534 Index,534D1692 Index
Tajikistan,67.09,0.01,23.41,0.01,43.68,0.01,-20.27,923D1534 Index,534D1923 Index
Kyrgyzstan,59.43,0.01,28.69,0.01,30.74,0.01,-2.05,917D1534 Index,534D1917 Index
Jamaica,58.39,0.01,54.38,0.02,4.01,0,50.37,343D1534 Index,534D1343 Index
Luxembourg,57.88,0.01,8.81,0,49.07,0.01,-40.26,137D1534 Index,534D1137 Index
Fiji,57.47,0.01,57.06,0.02,0.41,0,56.65,819D1534 Index,534D1819 Index
Solomon Islands,56.55,0.01,1.49,0,55.06,0.01,-53.57,813D1534 Index,534D1813 Index
Armenia,47.04,0.01,46.64,0.02,0.4,0,46.24,911D1534 Index,534D1911 Index
Bahamas,46.66,0.01,6.4,0,40.26,0.01,-33.86,313D1534 Index,534D1313 Index
Seychelles,46.1,0.01,45.31,0.02,0.79,0,44.52,718D1534 Index,534D1718 Index
Comoros,39.87,0.01,11.64,0,28.23,0.01,-16.59,632D1534 Index,534D1632 Index
Mongolia,37.69,0.01,35.88,0.01,1.81,0,34.07,948D1534 Index,534D1948 Index
Moldova,36.44,0,26.85,0.01,9.59,0,17.26,921D1534 Index,534D1921 Index
Haiti,33.76,0,27.29,0.01,6.47,0,20.82,263D1534 Index,534D1263 Index
Guyana,30.34,0,21.57,0.01,8.77,0,12.8,336D1534 Index,534D1336 Index
Iceland,29.84,0,22.58,0.01,7.26,0,15.32,176D1534 Index,534D1176 Index
Mauritania,27.73,0,23.36,0.01,4.37,0,18.99,682D1534 Index,534D1682 Index
Djibouti,26.8,0,22.71,0.01,4.09,0,18.62,611D1534 Index,534D1611 Index
New Caledonia,24.81,0,13.56,0,11.25,0,2.31,839D1534 Index,534D1839 Index
Macau,21.02,0,12.6,0,8.42,0,4.18,546D1534 Index,534D1546 Index
Netherlands Antilles,18.04,0,9.7,0,8.34,0,1.36,353D1534 Index,534D1353 Index
Barbados,16.78,0,16.66,0.01,0.12,0,16.54,316D1534 Index,534D1316 Index
Belize,14.17,0,12.83,0,1.34,0,11.49,339D1534 Index,534D1339 Index
Montenegro,11.95,0,11.94,0,0.01,0,11.93,943D1534 Index,534D1943 Index
Central African Rep.,10.72,0,8.45,0,2.27,0,6.18,626D1534 Index,534D1626 Index
Aruba,6.62,0,6.23,0,0.39,0,5.84,314D1534 Index,534D1314 Index
Bermuda,4.28,0,4.27,0,0.01,0,4.26,319D1534 Index,534D1319 Index
Cape Verde,3.8,0,1.06,0,2.74,0,-1.68,624D1534 Index,534D1624 Index
Grenada,3.09,0,2.84,0,0.25,0,2.59,328D1534 Index,534D1328 Index
St. Lucia,3.02,0,2.7,0,0.32,0,2.38,362D1534 Index,534D1362 Index
Samoa,1.19,0,0.96,0,0.23,0,0.73,862D1534 Index,534D1862 Index
Greenland,0.99,0,0.98,0,0.01,0,0.97,326D1534 Index,534D1326 Index
Dominica,0.41,0,0.16,0,0.25,0,-0.09,321D1534 Index,534D1321 Index
