Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Malawi,19.33,0.01,18.98,0.01,0.35,0,18.63,676D1456 Index,456D1676 Index
Burundi,18.85,0.01,18.3,0.01,0.55,0,17.75,618D1456 Index,456D1618 Index
Sierra Leone,16.76,0.01,6,0,10.76,0.01,-4.76,724D1456 Index,456D1724 Index
Afghanistan,14.04,0,9.82,0.01,4.22,0,5.6,512D1456 Index,456D1512 Index
Kazakhstan,13.93,0,5.04,0,8.88,0.01,-3.84,916D1456 Index,456D1916 Index
Cameroon,13.28,0,9.19,0.01,4.1,0,5.09,622D1456 Index,456D1622 Index
Mozambique,13.08,0,8.08,0,5,0,3.08,688D1456 Index,456D1688 Index
Dominican Republic,12.76,0,8.42,0,4.34,0,4.08,243D1456 Index,456D1243 Index
Benin,12.45,0,10.65,0.01,1.79,0,8.86,638D1456 Index,456D1638 Index
Azerbaijan,12.11,0,12.1,0.01,0.01,0,12.09,912D1456 Index,456D1912 Index
Macedonia,11.21,0,8.86,0.01,2.35,0,6.52,962D1456 Index,456D1962 Index
Armenia,10.62,0,7.82,0,2.8,0,5.01,911D1456 Index,456D1911 Index
Other Countries,10.62,0,0.69,0,9.93,0.01,-9.24,910D1456 Index,456D1910 Index
Paraguay,10.24,0,5.87,0,4.37,0,1.5,288D1456 Index,456D1288 Index
Rwanda,10.14,0,9.5,0.01,0.64,0,8.86,714D1456 Index,456D1714 Index
Dominica,8.39,0,0.03,0,8.36,0.01,-8.33,321D1456 Index,456D1321 Index
Jamaica,8.29,0,0.15,0,8.14,0.01,-7.99,343D1456 Index,456D1343 Index
Uzbekistan,7.91,0,1.55,0,6.36,0,-4.81,927D1456 Index,456D1927 Index
Mauritania,7.84,0,5.74,0,2.11,0,3.63,682D1456 Index,456D1682 Index
Iran,7.7,0,4.25,0,3.45,0,0.79,429D1456 Index,456D1429 Index
North Korea,7.62,0,0.01,0,7.61,0.01,-7.6,954D1456 Index,456D1954 Index
Liberia,7.51,0,7.48,0,0.03,0,7.45,668D1456 Index,456D1668 Index
El Salvador,7.4,0,6.37,0,1.03,0,5.33,253D1456 Index,456D1253 Index
Albania,6.66,0,5.43,0,1.23,0,4.2,914D1456 Index,456D1914 Index
Honduras,4.54,0,1.18,0,3.36,0,-2.19,268D1456 Index,456D1268 Index
Mongolia,4.51,0,0.06,0,4.45,0,-4.4,948D1456 Index,456D1948 Index
Congo,4.37,0,0.97,0,3.4,0,-2.42,634D1456 Index,456D1634 Index
Gabon,4.23,0,0.57,0,3.66,0,-3.09,646D1456 Index,456D1646 Index
Mali,3.87,0,3.6,0,0.27,0,3.34,678D1456 Index,456D1678 Index
Moldova,3.71,0,0.77,0,2.94,0,-2.17,921D1456 Index,456D1921 Index
Maldives,3.4,0,1.14,0,2.25,0,-1.11,556D1456 Index,456D1556 Index
Aruba,3.37,0,0,0,3.37,0,-3.37,314D1456 Index,456D1314 Index
Comoros,3.33,0,0.88,0,2.46,0,-1.58,632D1456 Index,456D1632 Index
Nicaragua,3.21,0,1.94,0,1.27,0,0.67,278D1456 Index,456D1278 Index
Zimbabwe,3.14,0,0.85,0,2.28,0,-1.43,698D1456 Index,456D1698 Index
Cuba,3,0,0.68,0,2.32,0,-1.64,928D1456 Index,456D1928 Index
Niger,2.3,0,1.79,0,0.51,0,1.29,692D1456 Index,456D1692 Index
Fiji,2.18,0,0.1,0,2.09,0,-1.99,819D1456 Index,456D1819 Index
Brunei Darussalam,2.08,0,1.72,0,0.36,0,1.36,516D1456 Index,456D1516 Index
Bermuda,1.73,0,0.11,0,1.62,0,-1.51,319D1456 Index,456D1319 Index
Bolivia,1.44,0,0.53,0,0.91,0,-0.39,218D1456 Index,456D1218 Index
Venezuela,1.3,0,0.83,0,0.47,0,0.36,299D1456 Index,456D1299 Index
Seychelles,1.28,0,0.73,0,0.55,0,0.19,718D1456 Index,456D1718 Index
Haiti,0.9,0,0.12,0,0.77,0,-0.65,263D1456 Index,456D1263 Index
Kyrgyzstan,0.76,0,0.35,0,0.41,0,-0.07,917D1456 Index,456D1917 Index
Trinidad And Tobago,0.73,0,0.34,0,0.4,0,-0.06,369D1456 Index,456D1369 Index
Central African Rep.,0.51,0,0.01,0,0.5,0,-0.49,626D1456 Index,456D1626 Index
Belize,0.45,0,0.01,0,0.45,0,-0.44,339D1456 Index,456D1339 Index
Guyana,0.44,0,0.17,0,0.28,0,-0.11,336D1456 Index,456D1336 Index
Cape Verde,0.4,0,0.06,0,0.35,0,-0.29,624D1456 Index,456D1624 Index
Bahamas,0.4,0,0,0,0.4,0,-0.4,313D1456 Index,456D1313 Index
Faeroe Islands,0.23,0,0.02,0,0.21,0,-0.18,816D1456 Index,456D1816 Index
Samoa,0.21,0,0,0,0.21,0,-0.21,862D1456 Index,456D1862 Index
Suriname,0.14,0,0.14,0,0,0,0.14,366D1456 Index,456D1366 Index
Panama,0.13,0,0.1,0,0.03,0,0.07,283D1456 Index,456D1283 Index
Netherlands Antilles,0.1,0,0.09,0,0.01,0,0.08,353D1456 Index,456D1353 Index
Vanuatu,0.07,0,0.04,0,0.03,0,0.01,846D1456 Index,456D1846 Index
St. Lucia,0.07,0,0.06,0,0.01,0,0.05,362D1456 Index,456D1362 Index
New Caledonia,0.05,0,0.02,0,0.04,0,-0.02,839D1456 Index,456D1839 Index
Greenland,0.05,0,0,0,0.04,0,-0.04,326D1456 Index,456D1326 Index
St. Vincent & Grens.,0.01,0,0.01,0,0,0,0.01,364I1456 Index,456D1364 Index
