Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Egypt,3715.99,0.54,3198.26,0.71,517.73,0.22,2680.53,469D1922 Index,922D1469 Index
Indonesia,3267.02,0.48,1551.12,0.35,1715.9,0.72,-164.78,536D1922 Index,922D1536 Index
Switzerland,3253.41,0.47,605.4,0.13,2648.01,1.11,-2042.61,146D1922 Index,922D1146 Index
Serbia,3121.4,0.45,2037.09,0.45,1084.31,0.46,952.78,942D1922 Index,922D1942 Index
Mexico,3041.7,0.44,2103.72,0.47,937.98,0.39,1165.74,273D1922 Index,922D1273 Index
Denmark,3013.85,0.44,2015.45,0.45,998.4,0.42,1017.05,128D1922 Index,922D1128 Index
Malaysia,2785.87,0.41,1160.14,0.26,1625.73,0.68,-465.59,548D1922 Index,922D1548 Index
Azerbaijan,2659.19,0.39,1885.16,0.42,774.03,0.33,1111.14,912D1922 Index,922D1912 Index
United Arab Emirates,2357.95,0.34,2152.28,0.48,205.67,0.09,1946.61,466D1922 Index,922D1466 Index
Estonia,2317.86,0.34,1701.23,0.38,616.63,0.26,1084.61,939D1922 Index,922D1939 Index
Norway,2314,0.34,1833.79,0.41,480.21,0.2,1353.58,142D1922 Index,922D1142 Index
Morocco,2301.85,0.34,1756.16,0.39,545.69,0.23,1210.47,686D1922 Index,922D1686 Index
Latvia,2102.29,0.31,1622.38,0.36,479.91,0.2,1142.47,941D1922 Index,922D1941 Index
Portugal,2056.47,0.3,1520.98,0.34,535.49,0.23,985.49,182D1922 Index,922D1182 Index
Ireland,1978.62,0.29,649.8,0.14,1328.82,0.56,-679.02,178D1922 Index,922D1178 Index
Canada,1953.16,0.28,1206.98,0.27,746.18,0.31,460.8,156D1922 Index,922D1156 Index
Armenia,1869.82,0.27,1259.9,0.28,609.92,0.26,649.98,911D1922 Index,922D1911 Index
Iran,1868.43,0.27,1342.65,0.3,525.78,0.22,816.87,429D1922 Index,922D1429 Index
Mongolia,1753.56,0.26,1710.35,0.38,43.21,0.02,1667.14,948D1922 Index,922D1948 Index
Philippines,1632.94,0.24,1216.21,0.27,416.73,0.18,799.48,566D1922 Index,922D1566 Index
Israel,1539.68,0.22,775.9,0.17,763.78,0.32,12.12,436D1922 Index,922D1436 Index
Bangladesh,1528.56,0.22,634.25,0.14,894.31,0.38,-260.07,513D1922 Index,922D1513 Index
Kyrgyzstan,1463.26,0.21,1223.06,0.27,240.2,0.1,982.86,917D1922 Index,922D1917 Index
Ecuador,1456,0.21,166.82,0.04,1289.18,0.54,-1122.36,248D1922 Index,922D1248 Index
Slovenia,1430.98,0.21,469.75,0.1,961.23,0.4,-491.48,961D1922 Index,922D1961 Index
Georgia,1398.46,0.2,934.72,0.21,463.75,0.2,470.97,915D1922 Index,922D1915 Index
Argentina,1372.7,0.2,522.09,0.12,850.61,0.36,-328.52,213D1922 Index,922D1213 Index
South Africa,1320.64,0.19,540.54,0.12,780.11,0.33,-239.57,199D1922 Index,922D1199 Index
Hong Kong,1232.58,0.18,850.02,0.19,382.55,0.16,467.47,532D1922 Index,922D1532 Index
Nigeria,1230.68,0.18,1197.5,0.27,33.18,0.01,1164.32,694D1922 Index,922D1694 Index
Saudi Arabia,1164.73,0.17,872.61,0.19,292.12,0.12,580.49,456D1922 Index,922D1456 Index
Chile,1127.67,0.16,70.7,0.02,1056.97,0.45,-986.27,228D1922 Index,922D1228 Index
Moldova,1076.25,0.16,720.84,0.16,355.42,0.15,365.42,921D1922 Index,922D1921 Index
Tajikistan,1012.23,0.15,967.94,0.22,44.29,0.02,923.65,923D1922 Index,922D1923 Index
Trinidad And Tobago,1007.23,0.15,1005.72,0.22,1.51,0,1004.21,369D1922 Index,922D1369 Index
Paraguay,965.32,0.14,94.36,0.02,870.96,0.37,-776.6,288D1922 Index,922D1288 Index
Australia,840.02,0.12,168.97,0.04,671.05,0.28,-502.07,193D1922 Index,922D1193 Index
Iraq,812.03,0.12,811.95,0.18,0.07,0,811.88,433D1922 Index,922D1433 Index
Pakistan,797.53,0.12,484.94,0.11,312.59,0.13,172.35,564D1922 Index,922D1564 Index
Tunisia,684.98,0.1,548.44,0.12,136.53,0.06,411.91,744D1922 Index,922D1744 Index
Croatia,660.25,0.1,450.52,0.1,209.73,0.09,240.79,960D1922 Index,922D1960 Index
Peru,646.76,0.09,464.61,0.1,182.15,0.08,282.47,293D1922 Index,922D1293 Index
Syria,642.89,0.09,638.65,0.14,4.24,0,634.41,463D1922 Index,922D1463 Index
Bosnia and Herzegovina,632.93,0.09,527.94,0.12,104.99,0.04,422.95,963D1922 Index,922D1963 Index
Sudan,596.76,0.09,595.66,0.13,1.1,0,594.56,732D1922 Index,922D1732 Index
Lebanon,578.28,0.08,566.78,0.13,11.49,0,555.29,446D1922 Index,922D1446 Index
Other Countries,549.08,0.08,531.74,0.12,17.35,0.01,514.39,910D1922 Index,922D1910 Index
Cuba,512.98,0.07,497.64,0.11,15.33,0.01,482.31,928D1922 Index,922D1928 Index
Sri Lanka,478.48,0.07,184.23,0.04,294.25,0.12,-110.03,524D1922 Index,922D1524 Index
Turkmenistan,461.32,0.07,306.2,0.07,155.12,0.07,151.08,925D1922 Index,922D1925 Index
Colombia,450.25,0.07,310.64,0.07,139.62,0.06,171.02,233D1922 Index,922D1233 Index
Kenya,428.97,0.06,304.13,0.07,124.84,0.05,179.28,664D1922 Index,922D1664 Index
Faeroe Islands,350.7,0.05,14.14,0,336.57,0.14,-322.43,816D1922 Index,922D1816 Index
Jordan,349.04,0.05,334.73,0.07,14.31,0.01,320.42,439D1922 Index,922D1439 Index
Cote D Ivoire,324.51,0.05,133.83,0.03,190.68,0.08,-56.85,662D1922 Index,922D1662 Index
Qatar,318.89,0.05,282.45,0.06,36.44,0.02,246.01,453D1922 Index,922D1453 Index
New Zealand,299.66,0.04,164.28,0.04,135.38,0.06,28.9,196D1922 Index,922D1196 Index
Ghana,271.03,0.04,177.86,0.04,93.17,0.04,84.69,652D1922 Index,922D1652 Index
Cambodia,243.18,0.04,52.16,0.01,191.03,0.08,-138.87,522D1922 Index,922D1522 Index
Uruguay,242.52,0.04,66.62,0.01,175.9,0.07,-109.28,298D1922 Index,922D1298 Index
Burkina Faso,229.19,0.03,229.08,0.05,0.11,0,228.98,748D1922 Index,922D1748 Index
Libya,227.1,0.03,227.09,0.05,0.02,0,227.07,672D1922 Index,922D1672 Index
Luxembourg,220.78,0.03,17.66,0,203.12,0.09,-185.46,137D1922 Index,922D1137 Index
Ethiopia,201.37,0.03,177.41,0.04,23.96,0.01,153.45,644D1922 Index,922D1644 Index
Macedonia,198.38,0.03,131.13,0.03,67.24,0.03,63.89,962D1922 Index,922D1962 Index
Senegal,195.55,0.03,189.65,0.04,5.9,0,183.75,722D1922 Index,922D1722 Index
Cameroon,177.22,0.03,173.93,0.04,3.29,0,170.65,622D1922 Index,922D1622 Index
Laos,173.04,0.03,157.75,0.04,15.29,0.01,142.45,544D1922 Index,922D1544 Index
Costa Rica,169.84,0.02,65.45,0.01,104.39,0.04,-38.94,238D1922 Index,922D1238 Index
Peoples Democratic Republic of Yemen,166.82,0.02,166.7,0.04,0.13,0,166.57,474D1922 Index,922D1474 Index
Afghanistan,161.61,0.02,157.7,0.04,3.91,0,153.78,512D1922 Index,922D1512 Index
"Congo, Democratic Republic",153.29,0.02,152.86,0.03,0.43,0,152.44,636D1922 Index,922D1636 Index
Cyprus,148.2,0.02,136.21,0.03,11.98,0.01,124.23,423D1922 Index,922D1423 Index
Dominican Republic,146.53,0.02,121.18,0.03,25.35,0.01,95.83,243D1922 Index,922D1243 Index
Albania,145.63,0.02,126.52,0.03,19.11,0.01,107.41,914D1922 Index,922D1914 Index
Mauritania,125.11,0.02,116.98,0.03,8.13,0,108.85,682D1922 Index,922D1682 Index
Guinea,123.83,0.02,45.94,0.01,77.88,0.03,-31.94,656D1922 Index,922D1656 Index
Guatemala,123.09,0.02,95.28,0.02,27.81,0.01,67.48,258D1922 Index,922D1258 Index
Uganda,122.37,0.02,110.99,0.02,11.38,0,99.61,746D1922 Index,922D1746 Index
Oman,119.64,0.02,116.95,0.03,2.69,0,114.26,449D1922 Index,922D1449 Index
Jamaica,116.72,0.02,0.21,0,116.52,0.05,-116.31,343D1922 Index,922D1343 Index
Gabon,113.57,0.02,1.61,0,111.96,0.05,-110.35,646D1922 Index,922D1646 Index
Benin,110.83,0.02,110.8,0.02,0.03,0,110.77,638D1922 Index,922D1638 Index
Bahrain,105.5,0.02,98.42,0.02,7.08,0,91.34,419D1922 Index,922D1419 Index
Myanmar,104.86,0.02,33.35,0.01,71.51,0.03,-38.16,518D1922 Index,922D1518 Index
Tanzania,104.84,0.02,62.61,0.01,42.24,0.02,20.37,738D1922 Index,922D1738 Index
Malawi,101.2,0.01,27.21,0.01,73.99,0.03,-46.78,676D1922 Index,922D1676 Index
Mozambique,99.02,0.01,79.58,0.02,19.44,0.01,60.15,688D1922 Index,922D1688 Index
Angola,98.18,0.01,68.18,0.02,30,0.01,38.18,614D1922 Index,922D1614 Index
Nicaragua,81.32,0.01,62.63,0.01,18.68,0.01,43.95,278D1922 Index,922D1278 Index
Bolivia,77.58,0.01,69.28,0.02,8.3,0,60.99,218D1922 Index,922D1218 Index
Iceland,75.71,0.01,46.3,0.01,29.41,0.01,16.88,176D1922 Index,922D1176 Index
Greenland,71.09,0.01,0.03,0,71.06,0.03,-71.03,326D1922 Index,922D1326 Index
Kuwait,67.68,0.01,67.58,0.02,0.1,0,67.48,443D1922 Index,922D1443 Index
Rwanda,66.6,0.01,62.99,0.01,3.6,0,59.39,714D1922 Index,922D1714 Index
Honduras,65.92,0.01,47.72,0.01,18.2,0.01,29.52,268D1922 Index,922D1268 Index
Mali,54.64,0.01,54.61,0.01,0.03,0,54.58,678D1922 Index,922D1678 Index
Zimbabwe,39.81,0.01,3.68,0,36.13,0.02,-32.46,698D1922 Index,922D1698 Index
Montenegro,36.65,0.01,8.52,0,28.14,0.01,-19.62,943D1922 Index,922D1943 Index
North Korea,36.11,0.01,34.09,0.01,2.01,0,32.08,954D1922 Index,922D1954 Index
Malta,35.94,0.01,5.54,0,30.4,0.01,-24.86,181D1922 Index,922D1181 Index
Venezuela,34.35,0.01,33.14,0.01,1.22,0,31.92,299D1922 Index,922D1299 Index
El Salvador,33.06,0,29.45,0.01,3.61,0,25.85,253D1922 Index,922D1253 Index
Nepal,31.5,0,29.38,0.01,2.12,0,27.25,558D1922 Index,922D1558 Index
Togo,28.62,0,28.62,0.01,0,0,28.61,742D1922 Index,922D1742 Index
Madagascar,27.58,0,11.9,0,15.68,0.01,-3.78,674D1922 Index,922D1674 Index
Congo,24.95,0,24.64,0.01,0.31,0,24.33,634D1922 Index,922D1634 Index
Burundi,22.27,0,21.24,0,1.03,0,20.21,618D1922 Index,922D1618 Index
Zambia,19.95,0,13.78,0,6.17,0,7.6,754D1922 Index,922D1754 Index
Liberia,13.72,0,9.24,0,4.48,0,4.76,668D1922 Index,922D1668 Index
Mauritius,13.35,0,5.49,0,7.86,0,-2.36,684D1922 Index,922D1684 Index
Panama,12.77,0,10.85,0,1.92,0,8.92,283D1922 Index,922D1283 Index
Algeria,10.47,0,0.01,0,10.47,0,-10.46,612D1922 Index,922D1612 Index
Bermuda,9.25,0,9.2,0,0.05,0,9.15,319D1922 Index,922D1319 Index
Guyana,7.69,0,7.48,0,0.21,0,7.27,336D1922 Index,922D1336 Index
Somalia,5.66,0,5.38,0,0.28,0,5.1,726D1922 Index,922D1726 Index
Papua New Guinea,4.16,0,1.08,0,3.07,0,-1.99,853D1922 Index,922D1853 Index
Macau,4.04,0,3.6,0,0.44,0,3.16,546D1922 Index,922D1546 Index
Niger,3.18,0,0.84,0,2.33,0,-1.49,692D1922 Index,922D1692 Index
Seychelles,2.15,0,1.43,0,0.71,0,0.72,718D1922 Index,922D1718 Index
New Caledonia,1.93,0,1.93,0,0,0,1.93,839D1922 Index,922D1839 Index
Maldives,1.89,0,1.86,0,0.03,0,1.83,556D1922 Index,922D1556 Index
Dominica,1.87,0,1.87,0,0,0,1.87,321D1922 Index,922D1321 Index
Suriname,1.85,0,1.78,0,0.06,0,1.72,366D1922 Index,922D1366 Index
Chad,1.24,0,1.24,0,0,0,1.23,628D1922 Index,922D1628 Index
Sierra Leone,0.9,0,0.62,0,0.29,0,0.33,724D1922 Index,922D1724 Index
Gambia,0.9,0,0.9,0,0,0,0.9,648D1922 Index,922D1648 Index
Bahamas,0.63,0,0.45,0,0.18,0,0.27,313D1922 Index,922D1313 Index
Barbados,0.59,0,0.2,0,0.39,0,-0.19,316D1922 Index,922D1316 Index
Brunei Darussalam,0.22,0,0.22,0,0,0,0.22,516D1922 Index,922D1516 Index
Haiti,0.22,0,0,0,0.22,0,-0.22,263D1922 Index,922D1263 Index
Belize,0.19,0,0.17,0,0.02,0,0.15,339D1922 Index,922D1339 Index
St. Lucia,0.12,0,0.04,0,0.08,0,-0.03,362D1922 Index,922D1362 Index
Fiji,0.1,0,0.01,0,0.09,0,-0.09,819D1922 Index,922D1819 Index
Sao Tome & Principe,0.07,0,0.06,0,0,0,0.06,716D1922 Index,922D1716 Index
Aruba,0.06,0,0.06,0,0,0,0.05,314D1922 Index,922D1314 Index
Grenada,0.03,0,0,0,0.03,0,-0.03,328D1922 Index,922D1328 Index
Guinea-Bissau,0.03,0,0.03,0,0,0,0.03,654D1922 Index,922D1654 Index
Vanuatu,0.02,0,0.02,0,0.01,0,0.01,846D1922 Index,922D1846 Index
St. Kitts And Nevis,0.02,0,0,0,0.02,0,-0.02,361D1922 Index,922D1361 Index
St. Vincent & Grens.,0,0,0,0,0,0,0,364I1922 Index,922D1364 Index
