Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Bangladesh,2839.65,0.2,1671.92,0.23,1167.73,0.17,504.19,513D1158 Index,158D1513 Index
Austria,2763.23,0.2,1166.62,0.16,1596.61,0.24,-429.99,122D1158 Index,158D1122 Index
Pakistan,2715.2,0.19,2283.62,0.31,431.58,0.06,1852.04,564D1158 Index,158D1564 Index
Papua New Guinea,2616.91,0.19,193.87,0.03,2423.04,0.36,-2229.17,853D1158 Index,158D1853 Index
Poland,2614.35,0.19,1462.1,0.2,1152.25,0.17,309.85,964D1158 Index,158D1964 Index
Hungary,2611.87,0.19,1462.75,0.2,1149.12,0.17,313.63,944D1158 Index,158D1944 Index
Czech Republic,2535.72,0.18,1681.73,0.23,853.99,0.13,827.74,935D1158 Index,158D1935 Index
Denmark,2464.81,0.18,396.65,0.05,2068.16,0.31,-1671.51,128D1158 Index,158D1128 Index
Myanmar,2117.9,0.15,1055.1,0.14,1062.8,0.16,-7.7,518D1158 Index,158D1518 Index
Colombia,2108.99,0.15,1231.26,0.17,877.73,0.13,353.53,233D1158 Index,158D1233 Index
Finland,1995.16,0.14,342.09,0.05,1653.07,0.25,-1310.98,172D1158 Index,158D1172 Index
Cambodia,1839.58,0.13,583.79,0.08,1255.79,0.19,-672,522D1158 Index,158D1522 Index
Brunei Darussalam,1809.01,0.13,120.57,0.02,1688.44,0.25,-1567.87,516D1158 Index,158D1516 Index
Argentina,1781.35,0.13,1056.66,0.14,724.69,0.11,331.97,213D1158 Index,158D1213 Index
Kazakhstan,1671.58,0.12,413.42,0.06,1258.16,0.19,-844.74,916D1158 Index,158D1916 Index
Iraq,1312.16,0.09,302.36,0.04,1009.8,0.15,-707.45,433D1158 Index,158D1433 Index
Ukraine,1293.17,0.09,661.76,0.09,631.42,0.09,30.34,926D1158 Index,158D1926 Index
Sri Lanka,1290.54,0.09,1038.56,0.14,251.98,0.04,786.58,524D1158 Index,158D1524 Index
Bahrain,1185.95,0.08,807.64,0.11,378.32,0.06,429.32,419D1158 Index,158D1419 Index
Ecuador,1150,0.08,408.06,0.06,741.94,0.11,-333.88,248D1158 Index,158D1248 Index
Nigeria,1134.58,0.08,349.58,0.05,785,0.12,-435.42,694D1158 Index,158D1694 Index
Panama,1103.36,0.08,280.53,0.04,822.83,0.12,-542.29,283D1158 Index,158D1283 Index
Romania,962.16,0.07,390.34,0.05,571.82,0.09,-181.48,968D1158 Index,158D1968 Index
Kenya,850.27,0.06,789.81,0.11,60.46,0.01,729.34,664D1158 Index,158D1664 Index
Morocco,754.65,0.05,454.62,0.06,300.04,0.04,154.58,686D1158 Index,158D1686 Index
Algeria,743.28,0.05,439.24,0.06,304.04,0.05,135.2,612D1158 Index,158D1612 Index
Costa Rica,732.83,0.05,387.12,0.05,345.72,0.05,41.4,238D1158 Index,158D1238 Index
Macau,701.53,0.05,678.96,0.09,22.57,0,656.39,546D1158 Index,158D1546 Index
Portugal,686.46,0.05,375.39,0.05,311.07,0.05,64.32,182D1158 Index,158D1182 Index
Bolivia,681.77,0.05,349.07,0.05,332.7,0.05,16.36,218D1158 Index,158D1218 Index
Egypt,658.93,0.05,526.9,0.07,132.03,0.02,394.87,469D1158 Index,158D1469 Index
Luxembourg,658.78,0.05,585.49,0.08,73.3,0.01,512.19,137D1158 Index,158D1137 Index
Ethiopia,654.96,0.05,544.19,0.07,110.77,0.02,433.43,644D1158 Index,158D1644 Index
Jordan,617.58,0.04,570.01,0.08,47.57,0.01,522.44,439D1158 Index,158D1439 Index
Lithuania,602.91,0.04,43.75,0.01,559.16,0.08,-515.4,946D1158 Index,158D1946 Index
Guatemala,458.88,0.03,269.69,0.04,189.2,0.03,80.49,258D1158 Index,158D1258 Index
Slovakia,452.36,0.03,234.98,0.03,217.37,0.03,17.61,936D1158 Index,158D1936 Index
Dominican Republic,443.29,0.03,398.38,0.05,44.92,0.01,353.46,243D1158 Index,158D1243 Index
Afghanistan,437.65,0.03,437.42,0.06,0.24,0,437.18,512D1158 Index,158D1512 Index
Tanzania,405.06,0.03,286.5,0.04,118.56,0.02,167.94,738D1158 Index,158D1738 Index
Mongolia,401.29,0.03,363.15,0.05,38.14,0.01,325.01,948D1158 Index,158D1948 Index
Lebanon,398.77,0.03,376.93,0.05,21.84,0,355.08,446D1158 Index,158D1446 Index
Ghana,394.41,0.03,200.59,0.03,193.82,0.03,6.77,652D1158 Index,158D1652 Index
Serbia,390.31,0.03,122.45,0.02,267.86,0.04,-145.42,942D1158 Index,158D1942 Index
Uganda,385.44,0.03,371.66,0.05,13.79,0,357.87,746D1158 Index,158D1746 Index
Angola,364.06,0.03,105.1,0.01,258.96,0.04,-153.86,614D1158 Index,158D1614 Index
Paraguay,342.49,0.02,283.98,0.04,58.51,0.01,225.46,288D1158 Index,158D1288 Index
Iceland,341.2,0.02,168.21,0.02,173,0.03,-4.79,176D1158 Index,158D1176 Index
Guinea,331.09,0.02,329.7,0.05,1.39,0,328.31,656D1158 Index,158D1656 Index
Mozambique,319.39,0.02,127.21,0.02,192.19,0.03,-64.98,688D1158 Index,158D1688 Index
Sudan,317.63,0.02,310.61,0.04,7.02,0,303.58,732D1158 Index,158D1732 Index
Zambia,308.04,0.02,129.13,0.02,178.91,0.03,-49.78,754D1158 Index,158D1754 Index
Tunisia,307.08,0.02,214,0.03,93.07,0.01,120.93,744D1158 Index,158D1744 Index
Jamaica,284.08,0.02,268.41,0.04,15.68,0,252.73,343D1158 Index,158D1343 Index
Slovenia,276.05,0.02,100.62,0.01,175.43,0.03,-74.81,961D1158 Index,158D1961 Index
Laos,272.42,0.02,123.24,0.02,149.18,0.02,-25.94,544D1158 Index,158D1544 Index
Venezuela,258.61,0.02,104.33,0.01,154.28,0.02,-49.94,299D1158 Index,158D1299 Index
Trinidad And Tobago,252.35,0.02,147.85,0.02,104.5,0.02,43.35,369D1158 Index,158D1369 Index
Mauritania,249.55,0.02,71.67,0.01,177.87,0.03,-106.2,682D1158 Index,158D1682 Index
New Caledonia,242,0.02,77.02,0.01,164.98,0.02,-87.97,839D1158 Index,158D1839 Index
Greece,233.41,0.02,136.97,0.02,96.44,0.01,40.53,174D1158 Index,158D1174 Index
Bulgaria,230.8,0.02,119.11,0.02,111.69,0.02,7.43,918D1158 Index,158D1918 Index
Cote D Ivoire,228.58,0.02,215.24,0.03,13.34,0,201.9,662D1158 Index,158D1662 Index
Madagascar,220.75,0.02,59.37,0.01,161.38,0.02,-102.01,674D1158 Index,158D1674 Index
Malta,220.22,0.02,68.54,0.01,151.68,0.02,-83.14,181D1158 Index,158D1181 Index
El Salvador,195.64,0.01,176.26,0.02,19.37,0,156.89,253D1158 Index,158D1253 Index
Mauritius,183.9,0.01,175.64,0.02,8.26,0,167.39,684D1158 Index,158D1684 Index
Nicaragua,175.46,0.01,141.74,0.02,33.72,0.01,108.01,278D1158 Index,158D1278 Index
Azerbaijan,174.87,0.01,170.77,0.02,4.1,0,166.68,912D1158 Index,158D1912 Index
Georgia,171.9,0.01,158.61,0.02,13.29,0,145.32,915D1158 Index,158D1915 Index
Equatorial Guinea,162.25,0.01,0.69,0,161.55,0.02,-160.86,642D1158 Index,158D1642 Index
Burkina Faso,157.66,0.01,117.2,0.02,40.46,0.01,76.74,748D1158 Index,158D1748 Index
Estonia,146.49,0.01,48.37,0.01,98.12,0.01,-49.76,939D1158 Index,158D1939 Index
Uzbekistan,145.34,0.01,140.86,0.02,4.48,0,136.37,927D1158 Index,158D1927 Index
Belarus,142.12,0.01,122.1,0.02,20.02,0,102.08,913D1158 Index,158D1913 Index
Fiji,135.35,0.01,92.63,0.01,42.72,0.01,49.91,819D1158 Index,158D1819 Index
Cameroon,127.08,0.01,122.99,0.02,4.09,0,118.9,622D1158 Index,158D1622 Index
Honduras,124.53,0.01,88.79,0.01,35.74,0.01,53.04,268D1158 Index,158D1268 Index
Uruguay,113.66,0.01,64.66,0.01,48.99,0.01,15.67,298D1158 Index,158D1298 Index
Macedonia,110.01,0.01,104.15,0.01,5.86,0,98.29,962D1158 Index,158D1962 Index
Croatia,107.11,0.01,30.84,0,76.27,0.01,-45.43,960D1158 Index,158D1960 Index
Senegal,103.83,0.01,83.06,0.01,20.77,0,62.29,722D1158 Index,158D1722 Index
Latvia,97.13,0.01,25.59,0,71.54,0.01,-45.95,941D1158 Index,158D1941 Index
Armenia,91.43,0.01,81.02,0.01,10.41,0,70.61,911D1158 Index,158D1911 Index
Gabon,88.58,0.01,22.33,0,66.25,0.01,-43.92,646D1158 Index,158D1646 Index
Mali,87.74,0.01,86.58,0.01,1.15,0,85.43,678D1158 Index,158D1678 Index
Turkmenistan,86.49,0.01,86.38,0.01,0.11,0,86.27,925D1158 Index,158D1925 Index
Togo,86.43,0.01,83.45,0.01,2.98,0,80.47,742D1158 Index,158D1742 Index
Malawi,84.09,0.01,70.54,0.01,13.54,0,57,676D1158 Index,158D1676 Index
Seychelles,81.16,0.01,19.2,0,61.96,0.01,-42.76,718D1158 Index,158D1718 Index
Vanuatu,76.26,0.01,7.27,0,68.98,0.01,-61.71,846D1158 Index,158D1846 Index
Cyprus,75.38,0.01,74.93,0.01,0.46,0,74.47,423D1158 Index,158D1423 Index
Other Countries,74.04,0.01,60.17,0.01,13.87,0,46.3,910D1158 Index,158D1910 Index
Cuba,74.04,0.01,60.17,0.01,13.87,0,46.3,928D1158 Index,158D1928 Index
Bahamas,70.67,0.01,54.2,0.01,16.47,0,37.74,313D1158 Index,158D1313 Index
Bosnia and Herzegovina,67.09,0,59.52,0.01,7.57,0,51.95,963D1158 Index,158D1963 Index
Nepal,66.47,0,55.58,0.01,10.9,0,44.68,558D1158 Index,158D1558 Index
Niger,66.35,0,66.02,0.01,0.33,0,65.69,692D1158 Index,158D1692 Index
Rwanda,59.1,0,53.59,0.01,5.51,0,48.09,714D1158 Index,158D1714 Index
Guyana,56.22,0,50.23,0.01,5.99,0,44.24,336D1158 Index,158D1336 Index
Moldova,54.2,0,37.52,0.01,16.68,0,20.84,921D1158 Index,158D1921 Index
Dominica,54.01,0,4.36,0,49.65,0.01,-45.29,321D1158 Index,158D1321 Index
Liberia,53.47,0,52.71,0.01,0.76,0,51.95,668D1158 Index,158D1668 Index
Haiti,49.31,0,46.35,0.01,2.96,0,43.39,263D1158 Index,158D1263 Index
Greenland,48.73,0,3.03,0,45.7,0.01,-42.66,326D1158 Index,158D1326 Index
Netherlands Antilles,45.52,0,16.9,0,28.62,0,-11.72,353D1158 Index,158D1353 Index
Barbados,45.45,0,45.39,0.01,0.07,0,45.32,316D1158 Index,158D1316 Index
Sierra Leone,44.94,0,42.95,0.01,1.99,0,40.95,724D1158 Index,158D1724 Index
Montenegro,43.41,0,42.01,0.01,1.4,0,40.6,943D1158 Index,158D1943 Index
Albania,39.81,0,28.35,0,11.46,0,16.89,914D1158 Index,158D1914 Index
Zimbabwe,38.11,0,30.35,0,7.76,0,22.59,698D1158 Index,158D1698 Index
Kyrgyzstan,35.81,0,34.45,0,1.36,0,33.09,917D1158 Index,158D1917 Index
"Congo, Democratic Republic",32.95,0,29.2,0,3.75,0,25.45,636D1158 Index,158D1636 Index
Suriname,31.41,0,25.57,0,5.84,0,19.73,366D1158 Index,158D1366 Index
Tonga,30.85,0,28.4,0,2.45,0,25.95,866D1158 Index,158D1866 Index
Tajikistan,30.57,0,29.12,0,1.45,0,27.66,923D1158 Index,158D1923 Index
Burundi,28.55,0,27.71,0,0.85,0,26.86,618D1158 Index,158D1618 Index
Maldives,28.32,0,23.35,0,4.97,0,18.38,556D1158 Index,158D1556 Index
Central African Rep.,26.12,0,25.41,0,0.71,0,24.7,626D1158 Index,158D1626 Index
Libya,25.88,0,14.31,0,11.57,0,2.74,672D1158 Index,158D1672 Index
Solomon Islands,23.05,0,17.73,0,5.32,0,12.41,813D1158 Index,158D1813 Index
Djibouti,19.32,0,18.98,0,0.34,0,18.64,611D1158 Index,158D1611 Index
Samoa,15.74,0,15.21,0,0.53,0,14.68,862D1158 Index,158D1862 Index
Somalia,15.16,0,3.98,0,11.18,0,-7.2,726D1158 Index,158D1726 Index
St. Lucia,14.07,0,14,0,0.07,0,13.94,362D1158 Index,158D1362 Index
Belize,13.16,0,5,0,8.16,0,-3.16,339D1158 Index,158D1339 Index
St. Vincent & Grens.,11.91,0,8.81,0,3.1,0,5.71,364I1158 Index,158D1364 Index
Bermuda,11.44,0,10.97,0,0.47,0,10.51,319D1158 Index,158D1319 Index
Cape Verde,10.52,0,10.4,0,0.13,0,10.27,624D1158 Index,158D1624 Index
Peoples Democratic Republic of Yemen,9.8,0,6.89,0,2.92,0,3.97,474D1158 Index,158D1474 Index
Syria,9.72,0,9.17,0,0.55,0,8.62,463D1158 Index,158D1463 Index
Benin,8.64,0,8.1,0,0.54,0,7.56,638D1158 Index,158D1638 Index
St. Kitts And Nevis,8.21,0,8.21,0,0.01,0,8.2,361D1158 Index,158D1361 Index
Comoros,5.06,0,4.95,0,0.11,0,4.84,632D1158 Index,158D1632 Index
Chad,4.19,0,4.09,0,0.1,0,3.98,628D1158 Index,158D1628 Index
Congo,3.55,0,1.95,0,1.6,0,0.35,634D1158 Index,158D1634 Index
Gambia,2.43,0,2.42,0,0.02,0,2.4,648D1158 Index,158D1648 Index
Sao Tome & Principe,1.8,0,1.73,0,0.06,0,1.67,716D1158 Index,158D1716 Index
Guinea-Bissau,0.25,0,0.25,0,0,0,0.24,654D1158 Index,158D1654 Index
