Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Australia,3409.01,0.59,2515.24,0.81,893.77,0.33,1621.47,193D1146 Index,146D1193 Index
Brazil,3372.85,0.58,2135.27,0.69,1237.58,0.46,897.69,223D1146 Index,146D1223 Index
South Korea,3222.57,0.56,2378.63,0.77,843.94,0.31,1534.69,542D1146 Index,146D1542 Index
Peru,3144.32,0.54,163.13,0.05,2981.19,1.1,-2818.06,293D1146 Index,146D1293 Index
Indonesia,3114.01,0.54,723.75,0.23,2390.26,0.88,-1666.51,536D1146 Index,146D1536 Index
Venezuela,3035.11,0.52,139.59,0.05,2895.52,1.07,-2755.94,299D1146 Index,146D1299 Index
Uzbekistan,2986.75,0.52,143.04,0.05,2843.71,1.05,-2700.67,927D1146 Index,146D1927 Index
Poland,2952.71,0.51,950.21,0.31,2002.5,0.74,-1052.29,964D1146 Index,146D1964 Index
Saudi Arabia,2886.05,0.5,2439.81,0.79,446.24,0.17,1993.57,456D1146 Index,146D1456 Index
Mexico,2740.15,0.47,1757.56,0.57,982.59,0.36,774.97,273D1146 Index,146D1273 Index
Malaysia,2669.74,0.46,1706.47,0.55,963.27,0.36,743.2,548D1146 Index,146D1548 Index
Sweden,2551.65,0.44,1073.37,0.35,1478.28,0.55,-404.91,144D1146 Index,146D1144 Index
Egypt,2479.58,0.43,2004.4,0.65,475.18,0.18,1529.22,469D1146 Index,146D1469 Index
Ghana,2431.84,0.42,48.23,0.02,2383.61,0.88,-2335.38,652D1146 Index,146D1652 Index
Vietnam,2041.8,0.35,552.2,0.18,1489.6,0.55,-937.4,582D1146 Index,146D1582 Index
South Africa,1876.88,0.32,768.55,0.25,1108.33,0.41,-339.78,199D1146 Index,146D1199 Index
Argentina,1663.78,0.29,516.3,0.17,1147.48,0.42,-631.18,213D1146 Index,146D1213 Index
Hungary,1646.1,0.28,549.45,0.18,1096.65,0.41,-547.21,944D1146 Index,146D1944 Index
Denmark,1427.74,0.25,669.42,0.22,758.33,0.28,-88.91,128D1146 Index,146D1128 Index
Finland,1414.93,0.24,469.78,0.15,945.15,0.35,-475.37,172D1146 Index,146D1172 Index
Slovakia,1405.31,0.24,483.36,0.16,921.96,0.34,-438.6,936D1146 Index,146D1936 Index
Burkina Faso,1336.04,0.23,5.09,0,1330.95,0.49,-1325.86,748D1146 Index,146D1748 Index
Norway,1290.83,0.22,890.07,0.29,400.76,0.15,489.3,142D1146 Index,146D1142 Index
Iran,1172.52,0.2,1150.99,0.37,21.53,0.01,1129.46,429D1146 Index,146D1429 Index
Portugal,1164.4,0.2,298.7,0.1,865.7,0.32,-567.01,182D1146 Index,146D1182 Index
Qatar,1149.21,0.2,858.22,0.28,290.99,0.11,567.23,453D1146 Index,146D1453 Index
Ukraine,1116.82,0.19,984.13,0.32,132.7,0.05,851.43,926D1146 Index,146D1926 Index
Romania,1064.09,0.18,459.23,0.15,604.86,0.22,-145.63,968D1146 Index,146D1968 Index
Philippines,921.38,0.16,408.8,0.13,512.59,0.19,-103.79,566D1146 Index,146D1566 Index
Colombia,908.04,0.16,387.04,0.13,521,0.19,-133.97,233D1146 Index,146D1233 Index
Slovenia,803.2,0.14,356.39,0.12,446.82,0.17,-90.43,961D1146 Index,146D1961 Index
Chile,786.82,0.14,259.33,0.08,527.49,0.2,-268.16,228D1146 Index,146D1228 Index
Bangladesh,782.17,0.13,335.88,0.11,446.29,0.17,-110.4,513D1146 Index,146D1513 Index
Mongolia,781.73,0.13,10,0,771.73,0.29,-761.73,948D1146 Index,146D1948 Index
Tanzania,759.06,0.13,129.79,0.04,629.28,0.23,-499.49,738D1146 Index,146D1738 Index
Macau,674.32,0.12,667.83,0.22,6.49,0,661.34,546D1146 Index,146D1546 Index
Lebanon,627.02,0.11,408.11,0.13,218.91,0.08,189.2,446D1146 Index,146D1446 Index
Greece,624.08,0.11,461.7,0.15,162.38,0.06,299.33,174D1146 Index,146D1174 Index
Nigeria,560.02,0.1,226.89,0.07,333.13,0.12,-106.24,694D1146 Index,146D1694 Index
Mali,558.62,0.1,5.74,0,552.88,0.2,-547.15,678D1146 Index,146D1678 Index
Cote D Ivoire,544.23,0.09,34.42,0.01,509.82,0.19,-475.4,662D1146 Index,146D1662 Index
Morocco,493.1,0.09,262.73,0.08,230.37,0.09,32.35,686D1146 Index,146D1686 Index
Suriname,483.85,0.08,2.21,0,481.64,0.18,-479.43,366D1146 Index,146D1366 Index
Bulgaria,482.17,0.08,217.72,0.07,264.45,0.1,-46.73,918D1146 Index,146D1918 Index
Iraq,436.69,0.08,395.8,0.13,40.89,0.02,354.92,433D1146 Index,146D1433 Index
Sri Lanka,433.76,0.07,274.2,0.09,159.56,0.06,114.64,524D1146 Index,146D1524 Index
Luxembourg,429.14,0.07,160.43,0.05,268.72,0.1,-108.29,137D1146 Index,146D1137 Index
Dominican Republic,413.48,0.07,64.4,0.02,349.08,0.13,-284.68,243D1146 Index,146D1243 Index
Pakistan,375.46,0.06,250.52,0.08,124.94,0.05,125.58,564D1146 Index,146D1564 Index
Croatia,366.02,0.06,185.26,0.06,180.77,0.07,4.49,960D1146 Index,146D1960 Index
New Zealand,360.55,0.06,262.92,0.09,97.63,0.04,165.28,196D1146 Index,146D1196 Index
Cambodia,360.23,0.06,6.19,0,354.04,0.13,-347.84,522D1146 Index,146D1522 Index
Kazakhstan,345.02,0.06,110.11,0.04,234.91,0.09,-124.81,916D1146 Index,146D1916 Index
Tunisia,340.98,0.06,173.82,0.06,167.16,0.06,6.66,744D1146 Index,146D1744 Index
Serbia,333.52,0.06,191.13,0.06,142.4,0.05,48.73,942D1146 Index,146D1942 Index
Senegal,315.36,0.05,35.25,0.01,280.12,0.1,-244.87,722D1146 Index,146D1722 Index
Algeria,293.06,0.05,290.22,0.09,2.84,0,287.38,612D1146 Index,146D1612 Index
Ethiopia,282.29,0.05,65.56,0.02,216.73,0.08,-151.18,644D1146 Index,146D1644 Index
Jordan,280.31,0.05,271.44,0.09,8.87,0,262.57,439D1146 Index,146D1439 Index
Bahrain,278.8,0.05,255.23,0.08,23.57,0.01,231.66,419D1146 Index,146D1419 Index
Kuwait,249.94,0.04,181.07,0.06,68.88,0.03,112.19,443D1146 Index,146D1443 Index
Costa Rica,249.32,0.04,145.76,0.05,103.56,0.04,42.19,238D1146 Index,146D1238 Index
Libya,240.23,0.04,215.36,0.07,24.87,0.01,190.5,672D1146 Index,146D1672 Index
Lithuania,237.92,0.04,97.37,0.03,140.56,0.05,-43.19,946D1146 Index,146D1946 Index
Mauritania,234.94,0.04,5.15,0,229.78,0.08,-224.63,682D1146 Index,146D1682 Index
Ecuador,224.94,0.04,134.79,0.04,90.15,0.03,44.63,248D1146 Index,146D1248 Index
Latvia,192.23,0.03,140.53,0.05,51.7,0.02,88.83,941D1146 Index,146D1941 Index
Guinea,187.21,0.03,6.05,0,181.16,0.07,-175.11,656D1146 Index,146D1656 Index
Belarus,182.72,0.03,150.9,0.05,31.83,0.01,119.07,913D1146 Index,146D1913 Index
Estonia,170.72,0.03,118.31,0.04,52.41,0.02,65.9,939D1146 Index,146D1939 Index
Azerbaijan,156.67,0.03,63.14,0.02,93.54,0.03,-30.4,912D1146 Index,146D1912 Index
Panama,153.65,0.03,52.23,0.02,101.42,0.04,-49.19,283D1146 Index,146D1283 Index
Bosnia and Herzegovina,141.78,0.02,53.84,0.02,87.94,0.03,-34.1,963D1146 Index,146D1963 Index
Kenya,130.44,0.02,84.77,0.03,45.67,0.02,39.1,664D1146 Index,146D1664 Index
Macedonia,127.31,0.02,60.52,0.02,66.79,0.02,-6.27,962D1146 Index,146D1962 Index
Mauritius,125.19,0.02,36.94,0.01,88.24,0.03,-51.3,684D1146 Index,146D1684 Index
"Congo, Democratic Republic",119.79,0.02,117.54,0.04,2.25,0,115.28,636D1146 Index,146D1636 Index
Oman,116.45,0.02,110.57,0.04,5.88,0,104.69,449D1146 Index,146D1449 Index
Liberia,114.03,0.02,8.46,0,105.57,0.04,-97.12,668D1146 Index,146D1668 Index
Uruguay,104.22,0.02,31.91,0.01,72.31,0.03,-40.4,298D1146 Index,146D1298 Index
Malta,96,0.02,77.07,0.02,18.93,0.01,58.14,181D1146 Index,146D1181 Index
Angola,94.34,0.02,94.32,0.03,0.03,0,94.29,614D1146 Index,146D1614 Index
Iceland,94.24,0.02,64.34,0.02,29.9,0.01,34.44,176D1146 Index,146D1176 Index
Georgia,90.01,0.02,43.01,0.01,47,0.02,-3.99,915D1146 Index,146D1915 Index
Bolivia,86.52,0.01,77.03,0.02,9.49,0,67.55,218D1146 Index,146D1218 Index
Tajikistan,83.79,0.01,8.85,0,74.93,0.03,-66.08,923D1146 Index,146D1923 Index
Nicaragua,71.45,0.01,16.28,0.01,55.17,0.02,-38.89,278D1146 Index,146D1278 Index
Kyrgyzstan,70.29,0.01,11.68,0,58.61,0.02,-46.94,917D1146 Index,146D1917 Index
Mozambique,69.71,0.01,28.76,0.01,40.95,0.02,-12.19,688D1146 Index,146D1688 Index
Albania,69.07,0.01,54.97,0.02,14.11,0.01,40.86,914D1146 Index,146D1914 Index
Guatemala,68.78,0.01,22.02,0.01,46.75,0.02,-24.73,258D1146 Index,146D1258 Index
Laos,61.17,0.01,4.4,0,56.77,0.02,-52.37,544D1146 Index,146D1544 Index
Cyprus,59.63,0.01,44.25,0.01,15.38,0.01,28.88,423D1146 Index,146D1423 Index
Other Countries,59.15,0.01,24.42,0.01,34.73,0.01,-10.3,910D1146 Index,146D1910 Index
Nepal,56.55,0.01,48.53,0.02,8.02,0,40.51,558D1146 Index,146D1558 Index
Cuba,54.09,0.01,19.4,0.01,34.69,0.01,-15.29,928D1146 Index,146D1928 Index
El Salvador,53.04,0.01,51.08,0.02,1.96,0,49.12,253D1146 Index,146D1253 Index
Myanmar,52.68,0.01,16.75,0.01,35.93,0.01,-19.18,518D1146 Index,146D1518 Index
Armenia,50.46,0.01,47.35,0.02,3.11,0,44.25,911D1146 Index,146D1911 Index
Moldova,47.32,0.01,30.66,0.01,16.66,0.01,14,921D1146 Index,146D1921 Index
Zambia,46.13,0.01,39.54,0.01,6.59,0,32.95,754D1146 Index,146D1754 Index
Honduras,46.05,0.01,23.87,0.01,22.18,0.01,1.68,268D1146 Index,146D1268 Index
Sudan,44.56,0.01,38.27,0.01,6.29,0,31.97,732D1146 Index,146D1732 Index
Paraguay,44.45,0.01,26.21,0.01,18.24,0.01,7.97,288D1146 Index,146D1288 Index
Guyana,43.49,0.01,14.96,0,28.53,0.01,-13.57,336D1146 Index,146D1336 Index
Gabon,40.53,0.01,0.35,0,40.18,0.01,-39.83,646D1146 Index,146D1646 Index
Madagascar,35.61,0.01,4.5,0,31.11,0.01,-26.61,674D1146 Index,146D1674 Index
Cameroon,33.7,0.01,24.69,0.01,9.02,0,15.67,622D1146 Index,146D1622 Index
Syria,33.14,0.01,32.89,0.01,0.24,0,32.65,463D1146 Index,146D1463 Index
Uganda,32.53,0.01,26.68,0.01,5.84,0,20.84,746D1146 Index,146D1746 Index
Niger,32.18,0.01,7.56,0,24.62,0.01,-17.06,692D1146 Index,146D1692 Index
Benin,29.94,0.01,29.48,0.01,0.47,0,29.01,638D1146 Index,146D1638 Index
Trinidad And Tobago,25.59,0,24.98,0.01,0.61,0,24.38,369D1146 Index,146D1369 Index
Jamaica,24.33,0,21.19,0.01,3.15,0,18.04,343D1146 Index,146D1343 Index
Togo,23.9,0,22.9,0.01,1,0,21.9,742D1146 Index,146D1742 Index
Turkmenistan,23.87,0,23.15,0.01,0.72,0,22.42,925D1146 Index,146D1925 Index
Bahamas,23.13,0,22.46,0.01,0.68,0,21.78,313D1146 Index,146D1313 Index
Afghanistan,22.85,0,5.4,0,17.45,0.01,-12.06,512D1146 Index,146D1512 Index
Malawi,22.11,0,18.38,0.01,3.73,0,14.65,676D1146 Index,146D1676 Index
Barbados,21.55,0,20.78,0.01,0.77,0,20.01,316D1146 Index,146D1316 Index
Zimbabwe,20.52,0,17.12,0.01,3.4,0,13.72,698D1146 Index,146D1698 Index
Montenegro,18.3,0,14.48,0,3.82,0,10.66,943D1146 Index,146D1943 Index
Seychelles,16.97,0,3.95,0,13.02,0,-9.07,718D1146 Index,146D1718 Index
Aruba,15.37,0,15.32,0,0.05,0,15.27,314D1146 Index,146D1314 Index
Brunei Darussalam,15.21,0,13.13,0,2.08,0,11.06,516D1146 Index,146D1516 Index
Maldives,12.06,0,5.35,0,6.71,0,-1.36,556D1146 Index,146D1556 Index
Solomon Islands,10.8,0,0.55,0,10.25,0,-9.7,813D1146 Index,146D1813 Index
Fiji,10.74,0,10.64,0,0.1,0,10.54,819D1146 Index,146D1819 Index
Congo,10.45,0,8.28,0,2.17,0,6.12,634D1146 Index,146D1634 Index
Rwanda,10.28,0,9.19,0,1.09,0,8.09,714D1146 Index,146D1714 Index
Haiti,7.84,0,3.85,0,3.99,0,-0.14,263D1146 Index,146D1263 Index
Bermuda,6.31,0,6.22,0,0.09,0,6.13,319D1146 Index,146D1319 Index
Papua New Guinea,5.17,0,1.97,0,3.2,0,-1.24,853D1146 Index,146D1853 Index
North Korea,5.06,0,5.03,0,0.04,0,4.99,954D1146 Index,146D1954 Index
Central African Rep.,4.76,0,4.68,0,0.08,0,4.61,626D1146 Index,146D1626 Index
St. Vincent & Grens.,4.56,0,0.28,0,4.28,0,-4,364I1146 Index,146D1364 Index
Burundi,4.5,0,4.48,0,0.02,0,4.46,618D1146 Index,146D1618 Index
Faeroe Islands,3.93,0,0.1,0,3.83,0,-3.73,816D1146 Index,146D1816 Index
Belize,3.61,0,2.44,0,1.17,0,1.26,339D1146 Index,146D1339 Index
Chad,2.51,0,2.5,0,0.01,0,2.49,628D1146 Index,146D1628 Index
Sierra Leone,2.3,0,2.29,0,0.01,0,2.28,724D1146 Index,146D1724 Index
Equatorial Guinea,1.8,0,1.79,0,0.01,0,1.78,642D1146 Index,146D1642 Index
Peoples Democratic Republic of Yemen,1.73,0,1.7,0,0.03,0,1.68,474D1146 Index,146D1474 Index
St. Lucia,1.26,0,1.21,0,0.05,0,1.16,362D1146 Index,146D1362 Index
Grenada,0.83,0,0.77,0,0.06,0,0.71,328D1146 Index,146D1328 Index
St. Kitts And Nevis,0.79,0,0.76,0,0.04,0,0.72,361D1146 Index,146D1361 Index
Comoros,0.61,0,0.05,0,0.56,0,-0.52,632D1146 Index,146D1632 Index
Somalia,0.5,0,0.43,0,0.07,0,0.36,726D1146 Index,146D1726 Index
Greenland,0.42,0,0.39,0,0.03,0,0.36,326D1146 Index,146D1326 Index
Sao Tome & Principe,0.36,0,0.04,0,0.32,0,-0.28,716D1146 Index,146D1716 Index
Samoa,0.14,0,0.13,0,0.02,0,0.11,862D1146 Index,146D1862 Index
Djibouti,0.05,0,0.05,0,0,0,0.05,611D1146 Index,146D1611 Index
