Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Sweden,1846.92,0.47,625.39,0.3,1221.53,0.67,-596.14,144D1223 Index,223D1144 Index
Portugal,1812.13,0.46,954.15,0.45,857.98,0.47,96.16,182D1223 Index,223D1182 Index
Australia,1628.73,0.42,512.68,0.24,1116.05,0.61,-603.37,193D1223 Index,223D1193 Index
Qatar,1566.77,0.4,548.64,0.26,1018.13,0.56,-469.49,453D1223 Index,223D1453 Index
Morocco,1404.67,0.36,620.5,0.3,784.17,0.43,-163.67,686D1223 Index,223D1686 Index
Poland,1261.6,0.32,700.34,0.33,561.26,0.31,139.07,964D1223 Index,223D1964 Index
Austria,1135.3,0.29,180.27,0.09,955.02,0.53,-774.75,122D1223 Index,223D1122 Index
Bangladesh,1133.67,0.29,909.23,0.43,224.44,0.12,684.79,513D1223 Index,223D1513 Index
Israel,1116.68,0.28,167.1,0.08,949.58,0.52,-782.48,436D1223 Index,223D1436 Index
Denmark,1097.77,0.28,390.13,0.19,707.65,0.39,-317.52,128D1223 Index,223D1128 Index
Ireland,1038.64,0.26,485.45,0.23,553.19,0.3,-67.74,178D1223 Index,223D1178 Index
Finland,922.84,0.24,327.81,0.16,595.03,0.33,-267.22,172D1223 Index,223D1172 Index
Angola,908.6,0.23,874.84,0.42,33.76,0.02,841.09,614D1223 Index,223D1614 Index
Ecuador,837.95,0.21,713.12,0.34,124.83,0.07,588.28,248D1223 Index,223D1248 Index
Iraq,830.37,0.21,324.98,0.15,505.39,0.28,-180.41,433D1223 Index,223D1433 Index
Oman,699.57,0.18,623.13,0.3,76.44,0.04,546.69,449D1223 Index,223D1449 Index
Belarus,669.82,0.17,124.54,0.06,545.28,0.3,-420.74,913D1223 Index,223D1913 Index
Other Countries,662.62,0.17,592.12,0.28,70.51,0.04,521.61,910D1223 Index,223D1910 Index
Hungary,645.73,0.16,203.43,0.1,442.3,0.24,-238.88,944D1223 Index,223D1944 Index
Cuba,643.23,0.16,589.49,0.28,53.74,0.03,535.74,928D1223 Index,223D1928 Index
Romania,627.64,0.16,327.55,0.16,300.09,0.17,27.46,968D1223 Index,223D1968 Index
Dominican Republic,614.68,0.16,588.23,0.28,26.44,0.01,561.79,243D1223 Index,223D1243 Index
Iran,613.62,0.16,610.14,0.29,3.48,0,606.66,429D1223 Index,223D1429 Index
Philippines,598.21,0.15,328.46,0.16,269.75,0.15,58.71,566D1223 Index,223D1566 Index
Equatorial Guinea,582.59,0.15,26.7,0.01,555.89,0.31,-529.18,642D1223 Index,223D1642 Index
Kuwait,564.45,0.14,107.87,0.05,456.58,0.25,-348.71,443D1223 Index,223D1443 Index
Czech Republic,509.32,0.13,50.65,0.02,458.68,0.25,-408.03,935D1223 Index,223D1935 Index
Uzbekistan,509.17,0.13,506.57,0.24,2.61,0,503.96,927D1223 Index,223D1927 Index
Bahrain,493.89,0.13,415.95,0.2,77.94,0.04,338.01,419D1223 Index,223D1419 Index
Slovenia,397.58,0.1,331.2,0.16,66.38,0.04,264.81,961D1223 Index,223D1961 Index
Tunisia,370.63,0.09,309.23,0.15,61.4,0.03,247.84,744D1223 Index,223D1744 Index
Costa Rica,351.81,0.09,296.03,0.14,55.79,0.03,240.24,238D1223 Index,223D1238 Index
Pakistan,334.67,0.09,259.58,0.12,75.09,0.04,184.48,564D1223 Index,223D1564 Index
Iceland,327.15,0.08,309.01,0.15,18.14,0.01,290.88,176D1223 Index,223D1176 Index
Lebanon,316.5,0.08,291.27,0.14,25.22,0.01,266.05,446D1223 Index,223D1446 Index
Jordan,287.57,0.07,280.49,0.13,7.08,0,273.4,439D1223 Index,223D1439 Index
Kazakhstan,275.18,0.07,127.7,0.06,147.48,0.08,-19.78,916D1223 Index,223D1916 Index
Guatemala,257.2,0.07,226.99,0.11,30.21,0.02,196.79,258D1223 Index,223D1258 Index
Ghana,235.14,0.06,199.33,0.09,35.82,0.02,163.51,652D1223 Index,223D1652 Index
Ukraine,232.91,0.06,165.75,0.08,67.16,0.04,98.59,926D1223 Index,223D1926 Index
Peoples Democratic Republic of Yemen,185.73,0.05,185.46,0.09,0.27,0,185.19,474D1223 Index,223D1474 Index
Sri Lanka,181.64,0.05,126.53,0.06,55.11,0.03,71.41,524D1223 Index,223D1524 Index
El Salvador,177.94,0.05,170.44,0.08,7.5,0,162.94,253D1223 Index,223D1253 Index
Syria,171.21,0.04,169.65,0.08,1.56,0,168.1,463D1223 Index,223D1463 Index
Panama,168.64,0.04,159.34,0.08,9.3,0.01,150.04,283D1223 Index,223D1283 Index
Greece,167.86,0.04,116.68,0.06,51.19,0.03,65.49,174D1223 Index,223D1174 Index
New Zealand,164.6,0.04,105.33,0.05,59.27,0.03,46.05,196D1223 Index,223D1196 Index
Slovakia,153.5,0.04,27.81,0.01,125.7,0.07,-97.89,936D1223 Index,223D1936 Index
Honduras,149.56,0.04,132.9,0.06,16.66,0.01,116.23,268D1223 Index,223D1268 Index
Libya,147.64,0.04,147.64,0.07,0,0,147.63,672D1223 Index,223D1672 Index
Netherlands Antilles,144.17,0.04,26.95,0.01,117.22,0.06,-90.26,353D1223 Index,223D1353 Index
Nicaragua,131.01,0.03,127.32,0.06,3.7,0,123.62,278D1223 Index,223D1278 Index
Azerbaijan,119.94,0.03,119.71,0.06,0.23,0,119.48,912D1223 Index,223D1912 Index
Bosnia and Herzegovina,116.84,0.03,110.73,0.05,6.11,0,104.62,963D1223 Index,223D1963 Index
Cameroon,113.03,0.03,111.22,0.05,1.81,0,109.41,622D1223 Index,223D1622 Index
Cote D Ivoire,110.32,0.03,42.9,0.02,67.42,0.04,-24.51,662D1223 Index,223D1662 Index
Luxembourg,100.86,0.03,6.77,0,94.1,0.05,-87.33,137D1223 Index,223D1137 Index
Serbia,97.72,0.02,79.36,0.04,18.36,0.01,61,942D1223 Index,223D1942 Index
Senegal,91.72,0.02,85.36,0.04,6.36,0,79,722D1223 Index,223D1722 Index
Georgia,84.75,0.02,71.24,0.03,13.5,0.01,57.74,915D1223 Index,223D1915 Index
"Congo, Democratic Republic",84.02,0.02,41.12,0.02,42.9,0.02,-1.77,636D1223 Index,223D1636 Index
Bulgaria,79.31,0.02,33.63,0.02,45.68,0.03,-12.05,918D1223 Index,223D1918 Index
Jamaica,76.53,0.02,74.49,0.04,2.04,0,72.45,343D1223 Index,223D1343 Index
Kenya,72.85,0.02,70.94,0.03,1.91,0,69.04,664D1223 Index,223D1664 Index
Congo,69.67,0.02,69.63,0.03,0.03,0,69.6,634D1223 Index,223D1634 Index
Benin,69.41,0.02,69.41,0.03,0,0,69.41,638D1223 Index,223D1638 Index
Mozambique,68.27,0.02,48.2,0.02,20.08,0.01,28.12,688D1223 Index,223D1688 Index
Armenia,61.54,0.02,61.41,0.03,0.13,0,61.28,911D1223 Index,223D1911 Index
Ethiopia,55.46,0.01,55.35,0.03,0.1,0,55.25,644D1223 Index,223D1644 Index
Croatia,54.12,0.01,44.95,0.02,9.17,0.01,35.78,960D1223 Index,223D1960 Index
Estonia,53.08,0.01,29.04,0.01,24.04,0.01,5,939D1223 Index,223D1939 Index
Macedonia,51.95,0.01,41.69,0.02,10.26,0.01,31.44,962D1223 Index,223D1962 Index
Lithuania,48.49,0.01,27.44,0.01,21.05,0.01,6.38,946D1223 Index,223D1946 Index
Liberia,47.86,0.01,44.98,0.02,2.88,0,42.09,668D1223 Index,223D1668 Index
Cambodia,46.28,0.01,3.85,0,42.43,0.02,-38.58,522D1223 Index,223D1522 Index
Macau,45.53,0.01,40.36,0.02,5.17,0,35.19,546D1223 Index,223D1546 Index
Mauritania,42.75,0.01,42.67,0.02,0.08,0,42.6,682D1223 Index,223D1682 Index
Burkina Faso,42.62,0.01,42.6,0.02,0.02,0,42.58,748D1223 Index,223D1748 Index
Gabon,42.29,0.01,42.28,0.02,0,0,42.28,646D1223 Index,223D1646 Index
Mauritius,40.6,0.01,39.44,0.02,1.16,0,38.28,684D1223 Index,223D1684 Index
Somalia,39.11,0.01,39.08,0.02,0.02,0,39.06,726D1223 Index,223D1726 Index
Haiti,39.08,0.01,37.84,0.02,1.24,0,36.59,263D1223 Index,223D1263 Index
Latvia,37.94,0.01,4.13,0,33.8,0.02,-29.67,941D1223 Index,223D1941 Index
Albania,37.44,0.01,36.66,0.02,0.78,0,35.88,914D1223 Index,223D1914 Index
Gambia,37.26,0.01,37.25,0.02,0.01,0,37.24,648D1223 Index,223D1648 Index
Malta,36.95,0.01,15.29,0.01,21.65,0.01,-6.36,181D1223 Index,223D1181 Index
Guinea,36.91,0.01,36.78,0.02,0.14,0,36.64,656D1223 Index,223D1656 Index
Zambia,35.43,0.01,19.83,0.01,15.6,0.01,4.23,754D1223 Index,223D1754 Index
Niger,32.74,0.01,32.64,0.02,0.1,0,32.54,692D1223 Index,223D1692 Index
Suriname,32.68,0.01,31.49,0.01,1.19,0,30.31,366D1223 Index,223D1366 Index
Bahamas,29.72,0.01,27.82,0.01,1.9,0,25.92,313D1223 Index,223D1313 Index
Madagascar,28.91,0.01,26.75,0.01,2.15,0,24.6,674D1223 Index,223D1674 Index
Barbados,28.49,0.01,22.79,0.01,5.7,0,17.08,316D1223 Index,223D1316 Index
Guyana,27.45,0.01,19.22,0.01,8.23,0,10.98,336D1223 Index,223D1336 Index
Mali,27.11,0.01,27.04,0.01,0.07,0,26.97,678D1223 Index,223D1678 Index
Sudan,26.84,0.01,25.3,0.01,1.55,0,23.75,732D1223 Index,223D1732 Index
Myanmar,24.14,0.01,21.93,0.01,2.21,0,19.72,518D1223 Index,223D1518 Index
Zimbabwe,23.79,0.01,3.86,0,19.93,0.01,-16.08,698D1223 Index,223D1698 Index
Cape Verde,22.99,0.01,22.95,0.01,0.03,0,22.92,624D1223 Index,223D1624 Index
Togo,22.75,0.01,22.75,0.01,0,0,22.75,742D1223 Index,223D1742 Index
Nepal,19.69,0.01,19.09,0.01,0.6,0,18.49,558D1223 Index,223D1558 Index
Aruba,19.57,0,19.57,0.01,0,0,19.57,314D1223 Index,223D1314 Index
North Korea,19.39,0,2.63,0,16.76,0.01,-14.13,954D1223 Index,223D1954 Index
Tanzania,17.02,0,17,0.01,0.02,0,16.98,738D1223 Index,223D1738 Index
Sierra Leone,16.92,0,16.78,0.01,0.14,0,16.64,724D1223 Index,223D1724 Index
Maldives,15.06,0,15.06,0.01,0,0,15.06,556D1223 Index,223D1556 Index
Montenegro,13.68,0,13.49,0.01,0.19,0,13.3,943D1223 Index,223D1943 Index
Cyprus,12.14,0,10.99,0.01,1.15,0,9.84,423D1223 Index,223D1423 Index
Afghanistan,10.69,0,10.4,0,0.3,0,10.1,512D1223 Index,223D1512 Index
New Caledonia,9.89,0,9.37,0,0.52,0,8.86,839D1223 Index,223D1839 Index
Uganda,8.77,0,8.77,0,0.01,0,8.76,746D1223 Index,223D1746 Index
Seychelles,7.51,0,6.76,0,0.75,0,6.01,718D1223 Index,223D1718 Index
Grenada,7.24,0,7.18,0,0.06,0,7.12,328D1223 Index,223D1328 Index
Moldova,6.72,0,5.37,0,1.35,0,4.01,921D1223 Index,223D1921 Index
Rwanda,5.98,0,5.98,0,0,0,5.97,714D1223 Index,223D1714 Index
Belize,5.92,0,5.65,0,0.28,0,5.37,339D1223 Index,223D1339 Index
Malawi,4.68,0,3.33,0,1.34,0,1.99,676D1223 Index,223D1676 Index
St. Vincent & Grens.,4.05,0,4.05,0,0,0,4.05,364I1223 Index,223D1364 Index
Mongolia,3.95,0,3.88,0,0.08,0,3.8,948D1223 Index,223D1948 Index
St. Kitts And Nevis,3.88,0,2.79,0,1.09,0,1.7,361D1223 Index,223D1361 Index
Tajikistan,3.88,0,3.82,0,0.06,0,3.76,923D1223 Index,223D1923 Index
Papua New Guinea,3.75,0,3.75,0,0,0,3.75,853D1223 Index,223D1853 Index
Guinea-Bissau,3.71,0,3.17,0,0.53,0,2.64,654D1223 Index,223D1654 Index
Tonga,3.22,0,3.22,0,0,0,3.22,866D1223 Index,223D1866 Index
Turkmenistan,2.93,0,2.91,0,0.02,0,2.9,925D1223 Index,223D1925 Index
Central African Rep.,2.87,0,2.83,0,0.04,0,2.78,626D1223 Index,223D1626 Index
Samoa,2.54,0,0.49,0,2.05,0,-1.57,862D1223 Index,223D1862 Index
St. Lucia,2.38,0,2.35,0,0.03,0,2.32,362D1223 Index,223D1362 Index
Dominica,2.03,0,2.02,0,0.01,0,2.01,321D1223 Index,223D1321 Index
Brunei Darussalam,1.4,0,0.79,0,0.61,0,0.18,516D1223 Index,223D1516 Index
Chad,1.33,0,1.26,0,0.07,0,1.19,628D1223 Index,223D1628 Index
Fiji,0.91,0,0.9,0,0.01,0,0.9,819D1223 Index,223D1819 Index
Bermuda,0.78,0,0.66,0,0.12,0,0.55,319D1223 Index,223D1319 Index
Djibouti,0.77,0,0.76,0,0.01,0,0.75,611D1223 Index,223D1611 Index
Sao Tome & Principe,0.65,0,0.65,0,0,0,0.65,716D1223 Index,223D1716 Index
Laos,0.62,0,0.22,0,0.4,0,-0.19,544D1223 Index,223D1544 Index
Greenland,0.38,0,0.38,0,0,0,0.38,326D1223 Index,223D1326 Index
Solomon Islands,0.36,0,0.36,0,0,0,0.36,813D1223 Index,223D1813 Index
Kyrgyzstan,0.3,0,0.29,0,0,0,0.29,917D1223 Index,223D1917 Index
Faeroe Islands,0.22,0,0.06,0,0.17,0,-0.11,816D1223 Index,223D1816 Index
Vanuatu,0.1,0,0.1,0,0,0,0.1,846D1223 Index,223D1846 Index
Comoros,0.1,0,0.07,0,0.03,0,0.03,632D1223 Index,223D1632 Index
Burundi,0.06,0,0.05,0,0.01,0,0.04,618D1223 Index,223D1618 Index
