Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1188433,100,569099,100,619334,100,-50235,001D1132 Index,132D1001 Index
Advanced Economies,905548,76.2,422380,74.22,483168,78.01,-60788,110D1132 Index,132D1110 Index
European Union,694486,58.44,290991,51.13,403495,65.15,-112504,998D1132 Index,132D1998 Index
Euro-zone,618046,52.01,256726,45.11,361320,58.34,-104594,995D1132 Index,132D1995 Index
Emerging and Developing Economies,281107,23.65,146423,25.73,134684,21.75,11739,200I1132 Index,132D1200 Index
Non Fuel Exporting Countries,216244,18.2,114001,20.03,102243,16.51,11758,092D1132 Index,132D1092 Index
Germany,193432.9,16.28,78007.9,13.71,115425,18.64,-37417.1,134D1132 Index,132D1134 Index
Belgium,102755.6,8.65,39007,6.85,63748.6,10.29,-24741.6,124D1132 Index,132D1124 Index
Developing Asia,94737.8,7.97,45624.1,8.02,49113.7,7.93,-3489.6,505D1132 Index,132D1505 Index
Italy,89181.2,7.5,39606.2,6.96,49575,8,-9968.8,136D1132 Index,132D1136 Index
Spain,86294.1,7.26,41875,7.36,44419.1,7.17,-2544.1,184D1132 Index,132D1184 Index
Developing Europe,85506.5,7.19,42091.8,7.4,43414.7,7.01,-1322.9,170D1132 Index,132D1170 Index
United States,81831.5,6.89,49000.6,8.61,32830.9,5.3,16169.7,111D1132 Index,132D1111 Index
Netherlands,70709.7,5.95,18987.4,3.34,51722.3,8.35,-32734.9,138D1132 Index,132D1138 Index
Fuel Exporting Countries,64863.4,5.46,32422.4,5.7,32441,5.24,-18.6,080D1132 Index,132D1080 Index
United Kingdom,61262.3,5.15,34048.9,5.98,27213.4,4.39,6835.5,112D1132 Index,132D1112 Index
China,59109.3,4.97,27299.4,4.8,31809.9,5.14,-4510.5,924D1132 Index,132D1924 Index
Switzerland,36948.8,3.11,17965.7,3.16,18983.1,3.07,-1017.4,146D1132 Index,132D1146 Index
CIS Countries,26086.4,2.2,12495.8,2.2,13590.6,2.19,-1094.8,901D1132 Index,132D1901 Index
Ireland,22117.9,1.86,14303.2,2.51,7814.7,1.26,6488.5,178D1132 Index,132D1178 Index
Poland,21585.99,1.82,9690.99,1.7,11895,1.92,-2204.01,964D1132 Index,132D1964 Index
Developing Western Hemisphere,21485.09,1.81,13676,2.4,7809.09,1.26,5866.91,205D1132 Index,132D1205 Index
Sub-Saharan Africa,19842.04,1.67,11845.5,2.08,7996.54,1.29,3848.96,603D1132 Index,132D1603 Index
Russia,17812.67,1.5,9530.08,1.67,8282.59,1.34,1247.49,922D1132 Index,132D1922 Index
Japan,16657.77,1.4,10400.7,1.83,6257.07,1.01,4143.63,158D1132 Index,132D1158 Index
Turkey,15698.04,1.32,8425.09,1.48,7272.95,1.17,1152.14,186D1132 Index,132D1186 Index
Czech Republic,14050.8,1.18,5219.1,0.92,8831.7,1.43,-3612.6,935D1132 Index,132D1935 Index
Sweden,13473.92,1.13,6051.61,1.06,7422.31,1.2,-1370.7,144D1132 Index,132D1144 Index
Portugal,12621.86,1.06,5767.95,1.01,6853.91,1.11,-1085.96,182D1132 Index,132D1182 Index
Austria,12133.21,1.02,4130.63,0.73,8002.58,1.29,-3871.95,122D1132 Index,132D1122 Index
Singapore,10864.23,0.91,8963.93,1.58,1900.3,0.31,7063.63,576D1132 Index,132D1576 Index
India,10634.64,0.89,5859.43,1.03,4775.21,0.77,1084.22,534D1132 Index,132D1534 Index
