Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,573395,100,309408,100,263987,100,45421,001D1146 Index,146D1001 Index
Advanced Economies,407264,71.03,210217,67.94,197047,74.64,13170,110D1146 Index,146D1110 Index
European Union,251391,43.84,113056,36.54,138335,52.4,-25279,998D1146 Index,146D1998 Index
Euro-zone,236238,41.2,107344,34.69,128894,48.83,-21550,995D1146 Index,146D1995 Index
Emerging and Developing Economies,166059.5,28.96,99158.9,32.05,66900.6,25.34,32258.3,200I1146 Index,146D1200 Index
Non Fuel Exporting Countries,138854.2,24.22,85293.4,27.57,53560.8,20.29,31732.6,092D1146 Index,146D1092 Index
Germany,103900.2,18.12,48694.9,15.74,55205.3,20.91,-6510.4,134D1146 Index,146D1134 Index
Developing Asia,87135.1,15.2,61318.9,19.82,25816.2,9.78,35502.7,505D1146 Index,146D1505 Index
United States,57133.3,9.96,36221.2,11.71,20912.1,7.92,15309.1,111D1146 Index,146D1111 Index
China,41353.8,7.21,28147.6,9.1,13206.2,5,14941.4,924D1146 Index,146D1924 Index
France,36948.8,6.44,18983.1,6.14,17965.7,6.81,1017.4,132D1146 Index,146D1132 Index
Italy,32748.8,5.71,12625.9,4.08,20122.9,7.62,-7497,136D1146 Index,146D1136 Index
United Kingdom,32704.9,5.7,13317.7,4.3,19387.2,7.34,-6069.5,112D1146 Index,146D1112 Index
Developing Europe,27649.2,4.82,14548.4,4.7,13100.8,4.96,1447.6,170D1146 Index,146D1170 Index
Fuel Exporting Countries,27205.3,4.74,13865.5,4.48,13339.8,5.05,525.7,080D1146 Index,146D1080 Index
Hong Kong,24431.54,4.26,15160.1,4.9,9271.44,3.51,5888.66,532D1146 Index,146D1532 Index
India,22034.98,3.84,20415,6.6,1619.98,0.61,18795.02,534D1146 Index,146D1534 Index
Austria,17655.8,3.08,9706.4,3.14,7949.4,3.01,1757,122D1146 Index,146D1122 Index
United Arab Emirates,14953.23,2.61,5061.27,1.64,9891.96,3.75,-4830.69,466D1146 Index,146D1466 Index
Developing Western Hemisphere,14565.64,2.54,6186.88,2,8378.76,3.17,-2191.88,205D1146 Index,146D1205 Index
Japan,12769.46,2.23,7816.78,2.53,4952.68,1.88,2864.1,158D1146 Index,146D1158 Index
Thailand,11660.18,2.03,7274.5,2.35,4385.68,1.66,2888.82,578D1146 Index,146D1578 Index
Singapore,11626.67,2.03,9214.22,2.98,2412.45,0.91,6801.77,576D1146 Index,146D1576 Index
Belgium,10966.26,1.91,5937.92,1.92,5028.34,1.9,909.58,124D1146 Index,146D1124 Index
CIS Countries,10944.96,1.91,4417.16,1.43,6527.8,2.47,-2110.64,901D1146 Index,146D1901 Index
Sub-Saharan Africa,10048.95,1.75,2661.08,0.86,7387.87,2.8,-4726.79,603D1146 Index,146D1603 Index
Spain,9441.07,1.65,4101.77,1.33,5339.3,2.02,-1237.53,184D1146 Index,146D1184 Index
Netherlands,9194.5,1.6,4021.01,1.3,5173.49,1.96,-1152.48,138D1146 Index,146D1138 Index
Turkey,8560.71,1.49,6949.19,2.25,1611.52,0.61,5337.67,186D1146 Index,146D1186 Index
Ireland,8143.96,1.42,553.02,0.18,7590.94,2.88,-7037.92,178D1146 Index,146D1178 Index
Israel,6133.43,1.07,5528,1.79,605.43,0.23,4922.57,436D1146 Index,146D1436 Index
Canada,5514.66,0.96,3588.83,1.16,1925.83,0.73,1663,156D1146 Index,146D1156 Index
Malaysia,4293.2,0.75,2766.26,0.89,1526.94,0.58,1239.32,548D1146 Index,146D1548 Index
Uzbekistan,3825.59,0.67,130.39,0.04,3695.2,1.4,-3564.81,927D1146 Index,146D1927 Index
