Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Norway,3499.67,0.24,1622.69,0.22,1876.98,0.26,-254.29,142D1158 Index,158D1142 Index
Bangladesh,3300.93,0.23,1827.72,0.25,1473.21,0.2,354.51,513D1158 Index,158D1513 Index
Austria,3288.64,0.22,1159.57,0.16,2129.07,0.3,-969.5,122D1158 Index,158D1122 Index
Poland,3177.31,0.22,2137.62,0.29,1039.69,0.14,1097.93,964D1158 Index,158D1964 Index
Oman,2943.15,0.2,208.09,0.03,2735.06,0.38,-2526.97,449D1158 Index,158D1449 Index
Czech Republic,2858.68,0.2,1732.39,0.23,1126.29,0.16,606.1,935D1158 Index,158D1935 Index
Papua New Guinea,2794.01,0.19,163.88,0.02,2630.13,0.36,-2466.25,853D1158 Index,158D1853 Index
Denmark,2759.12,0.19,415.27,0.06,2343.85,0.33,-1928.59,128D1158 Index,158D1128 Index
Brunei Darussalam,2666.23,0.18,195.18,0.03,2471.05,0.34,-2275.87,516D1158 Index,158D1516 Index
Cambodia,2615.05,0.18,887.66,0.12,1727.39,0.24,-839.73,522D1158 Index,158D1522 Index
Israel,2525.77,0.17,1307.8,0.18,1217.97,0.17,89.83,436D1158 Index,158D1436 Index
Hungary,2446.73,0.17,1518.68,0.2,928.05,0.13,590.63,944D1158 Index,158D1944 Index
Finland,2155.43,0.15,361.52,0.05,1793.91,0.25,-1432.4,172D1158 Index,158D1172 Index
Myanmar,1914.4,0.13,501.5,0.07,1412.9,0.2,-911.4,518D1158 Index,158D1518 Index
Bahrain,1879.26,0.13,705.61,0.1,1173.65,0.16,-468.04,419D1158 Index,158D1419 Index
Colombia,1863.3,0.13,1234.98,0.17,628.32,0.09,606.66,233D1158 Index,158D1233 Index
Iraq,1752.9,0.12,795.66,0.11,957.23,0.13,-161.57,433D1158 Index,158D1433 Index
Ukraine,1682.78,0.12,962.73,0.13,720.05,0.1,242.68,926D1158 Index,158D1926 Index
Pakistan,1664.88,0.11,1359.51,0.18,305.37,0.04,1054.14,564D1158 Index,158D1564 Index
Ecuador,1654.94,0.11,506.19,0.07,1148.75,0.16,-642.57,248D1158 Index,158D1248 Index
Kazakhstan,1646.61,0.11,595.97,0.08,1050.64,0.15,-454.67,916D1158 Index,158D1916 Index
Argentina,1473.16,0.1,895.21,0.12,577.94,0.08,317.27,213D1158 Index,158D1213 Index
Egypt,1345.62,0.09,1206.22,0.16,139.4,0.02,1066.82,469D1158 Index,158D1469 Index
Romania,1273.29,0.09,335.72,0.05,937.56,0.13,-601.84,968D1158 Index,158D1968 Index
Sri Lanka,1208.31,0.08,875.3,0.12,333,0.05,542.3,524D1158 Index,158D1524 Index
Iran,1187.7,0.08,45.1,0.01,1142.6,0.16,-1097.5,429D1158 Index,158D1429 Index
Kenya,1018.41,0.07,947.04,0.13,71.36,0.01,875.68,664D1158 Index,158D1664 Index
Nigeria,937.51,0.06,427.18,0.06,510.34,0.07,-83.16,694D1158 Index,158D1694 Index
Portugal,813.53,0.06,446.07,0.06,367.46,0.05,78.61,182D1158 Index,158D1182 Index
Macau,788.92,0.05,770.9,0.1,18.02,0,752.88,546D1158 Index,158D1546 Index
Costa Rica,774.7,0.05,353.54,0.05,421.16,0.06,-67.62,238D1158 Index,158D1238 Index
Algeria,754.11,0.05,380.81,0.05,373.3,0.05,7.52,612D1158 Index,158D1612 Index
Greece,726.46,0.05,189.81,0.03,536.65,0.07,-346.84,174D1158 Index,158D1174 Index
Luxembourg,633.55,0.04,544.35,0.07,89.21,0.01,455.14,137D1158 Index,158D1137 Index
Morocco,616.75,0.04,348.08,0.05,268.67,0.04,79.41,686D1158 Index,158D1686 Index
Mongolia,607.97,0.04,585.48,0.08,22.5,0,562.98,948D1158 Index,158D1948 Index
Bolivia,597.08,0.04,283.43,0.04,313.65,0.04,-30.22,218D1158 Index,158D1218 Index
Dominican Republic,586.01,0.04,447.68,0.06,138.33,0.02,309.35,243D1158 Index,158D1243 Index
Tanzania,573.25,0.04,485.19,0.07,88.07,0.01,397.12,738D1158 Index,158D1738 Index
Ethiopia,547.47,0.04,409.89,0.06,137.59,0.02,272.3,644D1158 Index,158D1644 Index
Lithuania,530.68,0.04,63.98,0.01,466.7,0.06,-402.73,946D1158 Index,158D1946 Index
Slovakia,523.88,0.04,202.09,0.03,321.79,0.04,-119.7,936D1158 Index,158D1936 Index
Serbia,510.91,0.03,162.39,0.02,348.52,0.05,-186.13,942D1158 Index,158D1942 Index
Guatemala,453.67,0.03,303.33,0.04,150.34,0.02,152.99,258D1158 Index,158D1258 Index
Mozambique,453.28,0.03,238.11,0.03,215.17,0.03,22.94,688D1158 Index,158D1688 Index
Jordan,439.59,0.03,404.26,0.05,35.33,0,368.94,439D1158 Index,158D1439 Index
Panama,393.41,0.03,257.76,0.03,135.65,0.02,122.11,283D1158 Index,158D1283 Index
Uzbekistan,385.94,0.03,381.29,0.05,4.66,0,376.63,927D1158 Index,158D1927 Index
Zambia,361.14,0.02,218.54,0.03,142.6,0.02,75.94,754D1158 Index,158D1754 Index
Tunisia,335.29,0.02,231.39,0.03,103.9,0.01,127.49,744D1158 Index,158D1744 Index
Lebanon,334.73,0.02,320.28,0.04,14.45,0,305.83,446D1158 Index,158D1446 Index
Guinea,333.33,0.02,333.3,0.04,0.03,0,333.27,656D1158 Index,158D1656 Index
Bulgaria,328.61,0.02,163.36,0.02,165.25,0.02,-1.89,918D1158 Index,158D1918 Index
Mauritania,321.16,0.02,90.2,0.01,230.96,0.03,-140.76,682D1158 Index,158D1682 Index
Uganda,317.36,0.02,305.97,0.04,11.4,0,294.57,746D1158 Index,158D1746 Index
Ghana,309.2,0.02,186.44,0.03,122.75,0.02,63.69,652D1158 Index,158D1652 Index
Jamaica,308.17,0.02,297.89,0.04,10.28,0,287.61,343D1158 Index,158D1343 Index
New Caledonia,305.51,0.02,87.57,0.01,217.94,0.03,-130.36,839D1158 Index,158D1839 Index
Madagascar,304.61,0.02,88.59,0.01,216.01,0.03,-127.42,674D1158 Index,158D1674 Index
Paraguay,295.62,0.02,264.72,0.04,30.9,0,233.81,288D1158 Index,158D1288 Index
Malta,282.45,0.02,64.15,0.01,218.31,0.03,-154.16,181D1158 Index,158D1181 Index
Georgia,278.76,0.02,257.3,0.03,21.46,0,235.84,915D1158 Index,158D1915 Index
Slovenia,270.8,0.02,138.48,0.02,132.32,0.02,6.16,961D1158 Index,158D1961 Index
El Salvador,265.56,0.02,248.23,0.03,17.33,0,230.9,253D1158 Index,158D1253 Index
Laos,260.37,0.02,101.58,0.01,158.79,0.02,-57.21,544D1158 Index,158D1544 Index
Iceland,248.41,0.02,107.37,0.01,141.04,0.02,-33.67,176D1158 Index,158D1176 Index
Sudan,241.01,0.02,229.01,0.03,12,0,217,732D1158 Index,158D1732 Index
Azerbaijan,226.05,0.02,221.58,0.03,4.48,0,217.1,912D1158 Index,158D1912 Index
Armenia,224.85,0.02,204.53,0.03,20.33,0,184.2,911D1158 Index,158D1911 Index
Honduras,218.54,0.01,159.21,0.02,59.32,0.01,99.89,268D1158 Index,158D1268 Index
Estonia,210.08,0.01,72.34,0.01,137.73,0.02,-65.39,939D1158 Index,158D1939 Index
Afghanistan,202.01,0.01,201.2,0.03,0.82,0,200.38,512D1158 Index,158D1512 Index
Mauritius,183.27,0.01,173.22,0.02,10.05,0,163.17,684D1158 Index,158D1684 Index
Trinidad And Tobago,172.28,0.01,108.5,0.01,63.77,0.01,44.73,369D1158 Index,158D1369 Index
Cote D Ivoire,170.49,0.01,158.13,0.02,12.37,0,145.76,662D1158 Index,158D1662 Index
Belarus,166.58,0.01,131.57,0.02,35.02,0,96.55,913D1158 Index,158D1913 Index
Senegal,166.32,0.01,140.19,0.02,26.13,0,114.06,722D1158 Index,158D1722 Index
Burkina Faso,164.85,0.01,120.8,0.02,44.05,0.01,76.74,748D1158 Index,158D1748 Index
Macedonia,156.46,0.01,150.95,0.02,5.51,0,145.44,962D1158 Index,158D1962 Index
Cameroon,155.26,0.01,122.44,0.02,32.82,0,89.62,622D1158 Index,158D1622 Index
Liberia,151.67,0.01,18.25,0,133.42,0.02,-115.17,668D1158 Index,158D1668 Index
Croatia,150.09,0.01,43.83,0.01,106.26,0.01,-62.43,960D1158 Index,158D1960 Index
Angola,140.12,0.01,77.51,0.01,62.61,0.01,14.9,614D1158 Index,158D1614 Index
Fiji,138.24,0.01,96.53,0.01,41.71,0.01,54.82,819D1158 Index,158D1819 Index
Bahamas,113.33,0.01,49.64,0.01,63.69,0.01,-14.05,313D1158 Index,158D1313 Index
Malawi,113.18,0.01,101.19,0.01,11.99,0,89.2,676D1158 Index,158D1676 Index
Latvia,112.89,0.01,31.32,0,81.56,0.01,-50.24,941D1158 Index,158D1941 Index
Nicaragua,108.97,0.01,84.88,0.01,24.09,0,60.8,278D1158 Index,158D1278 Index
Cyprus,104.72,0.01,103.81,0.01,0.9,0,102.91,423D1158 Index,158D1423 Index
Mali,102.82,0.01,98.29,0.01,4.53,0,93.76,678D1158 Index,158D1678 Index
Peoples Democratic Republic of Yemen,98.71,0.01,94.77,0.01,3.94,0,90.83,474D1158 Index,158D1474 Index
Uruguay,92.64,0.01,64.86,0.01,27.77,0,37.09,298D1158 Index,158D1298 Index
Gabon,91.9,0.01,35.35,0,56.55,0.01,-21.2,646D1158 Index,158D1646 Index
Seychelles,91.49,0.01,15.81,0,75.68,0.01,-59.86,718D1158 Index,158D1718 Index
Niger,83.65,0.01,81.02,0.01,2.63,0,78.39,692D1158 Index,158D1692 Index
Venezuela,77.47,0.01,40.12,0.01,37.34,0.01,2.78,299D1158 Index,158D1299 Index
Moldova,77.13,0.01,51.68,0.01,25.46,0,26.22,921D1158 Index,158D1921 Index
Nepal,75.13,0.01,64.81,0.01,10.32,0,54.49,558D1158 Index,158D1558 Index
Togo,73.77,0.01,67.19,0.01,6.57,0,60.62,742D1158 Index,158D1742 Index
Guyana,73.61,0.01,65.27,0.01,8.34,0,56.94,336D1158 Index,158D1336 Index
Tajikistan,67.54,0,66.85,0.01,0.69,0,66.16,923D1158 Index,158D1923 Index
Bosnia and Herzegovina,67.51,0,58.07,0.01,9.44,0,48.64,963D1158 Index,158D1963 Index
Suriname,65.73,0,59.91,0.01,5.82,0,54.1,366D1158 Index,158D1366 Index
Other Countries,65.48,0,51.4,0.01,14.08,0,37.32,910D1158 Index,158D1910 Index
Cuba,65.48,0,51.4,0.01,14.08,0,37.32,928D1158 Index,158D1928 Index
Vanuatu,57.34,0,2.04,0,55.3,0.01,-53.26,846D1158 Index,158D1846 Index
Zimbabwe,47.8,0,25.2,0,22.6,0,2.6,698D1158 Index,158D1698 Index
Albania,44.76,0,25.93,0,18.83,0,7.1,914D1158 Index,158D1914 Index
"Congo, Democratic Republic",40.28,0,34.16,0,6.12,0,28.05,636D1158 Index,158D1636 Index
Barbados,39.7,0,39.55,0.01,0.16,0,39.39,316D1158 Index,158D1316 Index
Maldives,38.46,0,35.29,0,3.17,0,32.12,556D1158 Index,158D1556 Index
Burundi,38.42,0,37.2,0.01,1.23,0,35.97,618D1158 Index,158D1618 Index
Greenland,35.98,0,3.77,0,32.21,0,-28.44,326D1158 Index,158D1326 Index
Libya,34.35,0,33.09,0,1.26,0,31.84,672D1158 Index,158D1672 Index
Equatorial Guinea,34.12,0,0.39,0,33.73,0,-33.34,642D1158 Index,158D1642 Index
Rwanda,33.49,0,29.83,0,3.65,0,26.18,714D1158 Index,158D1714 Index
Sierra Leone,26.93,0,10.88,0,16.05,0,-5.17,724D1158 Index,158D1724 Index
Kyrgyzstan,25.86,0,25.31,0,0.55,0,24.76,917D1158 Index,158D1917 Index
Montenegro,25.85,0,25.49,0,0.36,0,25.14,943D1158 Index,158D1943 Index
Somalia,24.97,0,5.38,0,19.59,0,-14.21,726D1158 Index,158D1726 Index
Haiti,22.91,0,18.6,0,4.31,0,14.29,263D1158 Index,158D1263 Index
St. Lucia,21.75,0,21.73,0,0.01,0,21.72,362D1158 Index,158D1362 Index
Djibouti,18.88,0,18.87,0,0.01,0,18.86,611D1158 Index,158D1611 Index
Solomon Islands,18.82,0,15.74,0,3.09,0,12.65,813D1158 Index,158D1813 Index
Samoa,17.21,0,15.13,0,2.09,0,13.04,862D1158 Index,158D1862 Index
Tonga,16.72,0,15.27,0,1.44,0,13.83,866D1158 Index,158D1866 Index
Turkmenistan,13.65,0,13.02,0,0.62,0,12.4,925D1158 Index,158D1925 Index
Faeroe Islands,12.29,0,7.39,0,4.9,0,2.49,816D1158 Index,158D1816 Index
Belize,11.05,0,4.97,0,6.08,0,-1.11,339D1158 Index,158D1339 Index
Grenada,10.21,0,10.21,0,0,0,10.2,328D1158 Index,158D1328 Index
St. Kitts And Nevis,8.76,0,8.74,0,0.01,0,8.73,361D1158 Index,158D1361 Index
Bermuda,8.64,0,8.63,0,0.02,0,8.61,319D1158 Index,158D1319 Index
St. Vincent & Grens.,8.05,0,8.04,0,0.01,0,8.03,364I1158 Index,158D1364 Index
Netherlands Antilles,7.51,0,7.45,0,0.06,0,7.39,353D1158 Index,158D1353 Index
Congo,5.13,0,1.64,0,3.49,0,-1.86,634D1158 Index,158D1634 Index
Central African Rep.,5.05,0,3.6,0,1.44,0,2.16,626D1158 Index,158D1626 Index
Benin,5.02,0,4.99,0,0.03,0,4.96,638D1158 Index,158D1638 Index
Chad,4.47,0,4.4,0,0.07,0,4.33,628D1158 Index,158D1628 Index
Syria,2.89,0,2.43,0,0.46,0,1.97,463D1158 Index,158D1463 Index
Comoros,2.46,0,2.2,0,0.25,0,1.95,632D1158 Index,158D1632 Index
Sao Tome & Principe,2.35,0,2.33,0,0.02,0,2.32,716D1158 Index,158D1716 Index
Dominica,0.91,0,0.21,0,0.7,0,-0.49,321D1158 Index,158D1321 Index
Gambia,0.81,0,0.54,0,0.27,0,0.27,648D1158 Index,158D1648 Index
