Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Spain,9770.09,1,4918.07,1,4852.02,1.01,66.05,184D1273 Index,273D1184 Index
Fuel Exporting Countries,8392.38,0.86,5393.51,1.1,2998.87,0.62,2394.64,080D1273 Index,273D1080 Index
Italy,7670.83,0.79,1210.03,0.25,6460.8,1.34,-5250.77,136D1273 Index,273D1136 Index
Thailand,7213.85,0.74,771.94,0.16,6441.91,1.33,-5669.97,578D1273 Index,273D1578 Index
Vietnam,7085.93,0.73,641.77,0.13,6444.16,1.34,-5802.4,582D1273 Index,273D1582 Index
France,6451.69,0.66,1788.87,0.37,4662.82,0.97,-2873.95,132D1273 Index,273D1132 Index
Netherlands,6313.59,0.65,4022.05,0.82,2291.54,0.47,1730.51,138D1273 Index,273D1138 Index
United Kingdom,5984.06,0.62,3451.33,0.7,2532.73,0.52,918.6,112D1273 Index,273D1112 Index
Colombia,5642.79,0.58,3879.62,0.79,1763.17,0.37,2116.45,233D1273 Index,273D1233 Index
Belgium,5586.04,0.57,4283.83,0.87,1302.21,0.27,2981.62,124D1273 Index,273D1124 Index
Singapore,4377.59,0.45,2594.21,0.53,1783.38,0.37,810.83,576D1273 Index,273D1576 Index
Chile,3695.68,0.38,2039.26,0.42,1656.42,0.34,382.84,228D1273 Index,273D1228 Index
Philippines,3504.27,0.36,182.93,0.04,3321.34,0.69,-3138.41,566D1273 Index,273D1566 Index
CIS Countries,3194.83,0.33,1571.95,0.32,1622.88,0.34,-50.93,901D1273 Index,273D1901 Index
Switzerland,2770.49,0.28,938.23,0.19,1832.26,0.38,-894.03,146D1273 Index,273D1146 Index
Guatemala,2761.45,0.28,2192.56,0.45,568.89,0.12,1623.67,258D1273 Index,273D1258 Index
Australia,2679.93,0.28,2307.45,0.47,372.48,0.08,1934.97,193D1273 Index,273D1193 Index
Peru,2503.05,0.26,1923.53,0.39,579.52,0.12,1344.01,293D1273 Index,273D1293 Index
Russia,2483.33,0.26,1107.28,0.23,1376.05,0.29,-268.77,922D1273 Index,273D1922 Index
Ireland,2262.09,0.23,336.96,0.07,1925.13,0.4,-1588.17,178D1273 Index,273D1178 Index
Austria,2236.12,0.23,170.93,0.03,2065.19,0.43,-1894.26,122D1273 Index,273D1122 Index
Sub-Saharan Africa,2049.73,0.21,952.52,0.19,1097.21,0.23,-144.69,603D1273 Index,273D1603 Index
Indonesia,2025.36,0.21,265.71,0.05,1759.65,0.36,-1493.94,536D1273 Index,273D1536 Index
Argentina,1954.46,0.2,1125.23,0.23,829.23,0.17,296,213D1273 Index,273D1213 Index
Czech Republic,1919.95,0.2,389.16,0.08,1530.79,0.32,-1141.64,935D1273 Index,273D1935 Index
Turkey,1891.98,0.19,742.06,0.15,1149.92,0.24,-407.86,186D1273 Index,273D1186 Index
Hungary,1865.14,0.19,405.03,0.08,1460.11,0.3,-1055.08,944D1273 Index,273D1944 Index
United Arab Emirates,1808.22,0.19,1307.45,0.27,500.77,0.1,806.69,466D1273 Index,273D1466 Index
Poland,1584.03,0.16,315.11,0.06,1268.92,0.26,-953.82,964D1273 Index,273D1964 Index
Hong Kong,1503.37,0.15,1102.44,0.22,400.93,0.08,701.51,532D1273 Index,273D1532 Index
Costa Rica,1494.64,0.15,1087.34,0.22,407.3,0.08,680.04,238D1273 Index,273D1238 Index
Honduras,1281.35,0.13,725.86,0.15,555.49,0.12,170.37,268D1273 Index,273D1268 Index
Sweden,1270.15,0.13,146.54,0.03,1123.61,0.23,-977.07,144D1273 Index,273D1144 Index
El Salvador,1246.19,0.13,952.38,0.19,293.82,0.06,658.56,253D1273 Index,273D1253 Index
South Africa,1178.03,0.12,628.55,0.13,549.48,0.11,79.07,199D1273 Index,273D1199 Index
Dominican Republic,1135.44,0.12,938.65,0.19,196.78,0.04,741.87,243D1273 Index,273D1243 Index
Saudi Arabia,968.19,0.1,862.44,0.18,105.75,0.02,756.69,456D1273 Index,273D1456 Index
Denmark,903.13,0.09,131.62,0.03,771.51,0.16,-639.9,128D1273 Index,273D1128 Index
Ecuador,849.34,0.09,700.24,0.14,149.1,0.03,551.14,248D1273 Index,273D1248 Index
Israel,839.99,0.09,94.4,0.02,745.59,0.15,-651.19,436D1273 Index,273D1436 Index
Finland,791.1,0.08,223.27,0.05,567.82,0.12,-344.55,172D1273 Index,273D1172 Index
Nicaragua,780.18,0.08,427.26,0.09,352.92,0.07,74.35,278D1273 Index,273D1278 Index
Portugal,775.04,0.08,102.82,0.02,672.22,0.14,-569.41,182D1273 Index,273D1182 Index
Romania,759.28,0.08,135.04,0.03,624.24,0.13,-489.21,968D1273 Index,273D1968 Index
New Zealand,726.63,0.07,302.71,0.06,423.92,0.09,-121.2,196D1273 Index,273D1196 Index
Panama,652.91,0.07,617.12,0.13,35.8,0.01,581.32,283D1273 Index,273D1283 Index
Morocco,605.41,0.06,260.16,0.05,345.26,0.07,-85.1,686D1273 Index,273D1686 Index
Slovakia,597.2,0.06,69.29,0.01,527.92,0.11,-458.63,936D1273 Index,273D1936 Index
Uruguay,566.19,0.06,210.12,0.04,356.07,0.07,-145.95,298D1273 Index,273D1298 Index
Other Countries,536.5,0.06,518.38,0.11,18.12,0,500.25,910D1273 Index,273D1910 Index
Cuba,536.5,0.06,518.38,0.11,18.12,0,500.25,928D1273 Index,273D1928 Index
Norway,489.21,0.05,297.87,0.06,191.34,0.04,106.53,142D1273 Index,273D1142 Index
Trinidad And Tobago,470.52,0.05,103.88,0.02,366.63,0.08,-262.75,369D1273 Index,273D1369 Index
Venezuela,463.21,0.05,433.78,0.09,29.43,0.01,404.35,299D1273 Index,273D1299 Index
Bangladesh,422.84,0.04,22.59,0,400.25,0.08,-377.66,513D1273 Index,273D1513 Index
Ukraine,377.17,0.04,179.67,0.04,197.5,0.04,-17.83,926D1273 Index,273D1926 Index
Bolivia,327.85,0.03,270.81,0.06,57.04,0.01,213.77,218D1273 Index,273D1218 Index
Pakistan,321.28,0.03,102.74,0.02,218.54,0.05,-115.8,564D1273 Index,273D1564 Index
Qatar,290.8,0.03,210.26,0.04,80.54,0.02,129.72,453D1273 Index,273D1453 Index
Greece,282.34,0.03,48.61,0.01,233.73,0.05,-185.13,174D1273 Index,273D1174 Index
Nigeria,238.24,0.02,109.04,0.02,129.2,0.03,-20.16,694D1273 Index,273D1694 Index
Sri Lanka,233.17,0.02,13.39,0,219.79,0.05,-206.4,524D1273 Index,273D1524 Index
Jordan,228.97,0.02,193.8,0.04,35.17,0.01,158.64,439D1273 Index,273D1439 Index
Algeria,222.54,0.02,158.68,0.03,63.86,0.01,94.82,612D1273 Index,273D1612 Index
Cambodia,213.19,0.02,23.92,0,189.28,0.04,-165.36,522D1273 Index,273D1522 Index
Egypt,208.27,0.02,141.39,0.03,66.88,0.01,74.51,469D1273 Index,273D1469 Index
Bulgaria,193.23,0.02,44.72,0.01,148.51,0.03,-103.79,918D1273 Index,273D1918 Index
Paraguay,175.99,0.02,153.66,0.03,22.33,0,131.32,288D1273 Index,273D1288 Index
Slovenia,167.78,0.02,11.91,0,155.87,0.03,-143.96,961D1273 Index,273D1961 Index
Tunisia,136.74,0.01,76.68,0.02,60.05,0.01,16.63,744D1273 Index,273D1744 Index
Haiti,123.56,0.01,97.2,0.02,26.36,0.01,70.84,263D1273 Index,273D1263 Index
Jamaica,122.97,0.01,120.8,0.02,2.16,0,118.64,343D1273 Index,273D1343 Index
Bahrain,116.84,0.01,63.58,0.01,53.26,0.01,10.31,419D1273 Index,273D1419 Index
Luxembourg,113.07,0.01,17.24,0,95.83,0.02,-78.58,137D1273 Index,273D1137 Index
Belize,108.98,0.01,107.5,0.02,1.48,0,106.02,339D1273 Index,273D1339 Index
Cote D Ivoire,105.69,0.01,26.1,0.01,79.59,0.02,-53.49,662D1273 Index,273D1662 Index
Kuwait,93.28,0.01,93.24,0.02,0.04,0,93.21,443D1273 Index,273D1443 Index
Lithuania,87.73,0.01,50,0.01,37.73,0.01,12.28,946D1273 Index,273D1946 Index
Equatorial Guinea,86.79,0.01,3.69,0,83.1,0.02,-79.4,642D1273 Index,273D1642 Index
Estonia,84.13,0.01,10.83,0,73.3,0.02,-62.47,939D1273 Index,273D1939 Index
Myanmar,82.84,0.01,12.02,0,70.82,0.01,-58.8,518D1273 Index,273D1518 Index
Lebanon,75.18,0.01,73.58,0.02,1.6,0,71.98,446D1273 Index,273D1446 Index
Kazakhstan,73.18,0.01,64.79,0.01,8.39,0,56.41,916D1273 Index,273D1916 Index
Malta,69.33,0.01,1.08,0,68.25,0.01,-67.17,181D1273 Index,273D1181 Index
Laos,69.24,0.01,2.56,0,66.68,0.01,-64.12,544D1273 Index,273D1544 Index
Belarus,64.76,0.01,30.94,0.01,33.82,0.01,-2.88,913D1273 Index,273D1913 Index
Netherlands Antilles,59.65,0.01,1.54,0,58.12,0.01,-56.58,353D1273 Index,273D1353 Index
Latvia,57.04,0.01,19.58,0,37.46,0.01,-17.88,941D1273 Index,273D1941 Index
Oman,55.66,0.01,30.23,0.01,25.42,0.01,4.81,449D1273 Index,273D1449 Index
Iraq,52.48,0.01,52.48,0.01,0,0,52.47,433D1273 Index,273D1433 Index
Guyana,50.4,0.01,41.73,0.01,8.67,0,33.06,336D1273 Index,273D1336 Index
Croatia,49.1,0.01,5.64,0,43.46,0.01,-37.83,960D1273 Index,273D1960 Index
Bahamas,47.03,0,25.61,0.01,21.42,0,4.2,313D1273 Index,273D1313 Index
Mauritania,39.05,0,0.2,0,38.85,0.01,-38.66,682D1273 Index,273D1682 Index
Iceland,32.45,0,17.35,0,15.1,0,2.25,176D1273 Index,273D1176 Index
Kenya,30.8,0,19.15,0,11.64,0,7.51,664D1273 Index,273D1664 Index
Cyprus,29.86,0,4.06,0,25.8,0.01,-21.75,423D1273 Index,273D1423 Index
Barbados,29.42,0,28.51,0.01,0.9,0,27.61,316D1273 Index,273D1316 Index
Angola,26.57,0,22.95,0,3.62,0,19.32,614D1273 Index,273D1614 Index
Gabon,24.65,0,5.47,0,19.19,0,-13.72,646D1273 Index,273D1646 Index
Cameroon,24.56,0,16.4,0,8.17,0,8.23,622D1273 Index,273D1622 Index
Ghana,22.52,0,19.5,0,3.03,0,16.47,652D1273 Index,273D1652 Index
Mozambique,22.39,0,9.97,0,12.42,0,-2.45,688D1273 Index,273D1688 Index
Bermuda,20.9,0,20.89,0,0,0,20.89,319D1273 Index,273D1319 Index
Aruba,19.49,0,17.38,0,2.11,0,15.27,314D1273 Index,273D1314 Index
Senegal,17.47,0,4.45,0,13.02,0,-8.56,722D1273 Index,273D1722 Index
Dominica,15.39,0,15.17,0,0.22,0,14.95,321D1273 Index,273D1321 Index
Mongolia,15.07,0,15.02,0,0.05,0,14.97,948D1273 Index,273D1948 Index
Albania,14.97,0,7.48,0,7.48,0,0,914D1273 Index,273D1914 Index
Suriname,14.97,0,14.87,0,0.1,0,14.77,366D1273 Index,273D1366 Index
Tanzania,12.02,0,10.15,0,1.87,0,8.28,738D1273 Index,273D1738 Index
Uganda,11.81,0,6.8,0,5.01,0,1.8,746D1273 Index,273D1746 Index
Mali,11.13,0,6.38,0,4.75,0,1.63,678D1273 Index,273D1678 Index
Mauritius,10.79,0,7.32,0,3.47,0,3.86,684D1273 Index,273D1684 Index
Sudan,10.62,0,9.65,0,0.98,0,8.67,732D1273 Index,273D1732 Index
Seychelles,10.46,0,0.79,0,9.67,0,-8.88,718D1273 Index,273D1718 Index
Burkina Faso,9.37,0,9.37,0,0.01,0,9.36,748D1273 Index,273D1748 Index
Ethiopia,9.32,0,3.07,0,6.25,0,-3.18,644D1273 Index,273D1644 Index
Madagascar,9.32,0,4.71,0,4.61,0,0.1,674D1273 Index,273D1674 Index
St. Lucia,9.25,0,9.22,0,0.03,0,9.19,362D1273 Index,273D1362 Index
Moldova,9.1,0,7.45,0,1.65,0,5.8,921D1273 Index,273D1921 Index
Afghanistan,8.95,0,4.91,0,4.04,0,0.88,512D1273 Index,273D1512 Index
Macau,8.58,0,6.88,0,1.69,0,5.19,546D1273 Index,273D1546 Index
New Caledonia,7.31,0,4.66,0,2.65,0,2,839D1273 Index,273D1839 Index
Fiji,6.84,0,1.69,0,5.15,0,-3.47,819D1273 Index,273D1819 Index
Sierra Leone,6.21,0,0.41,0,5.8,0,-5.39,724D1273 Index,273D1724 Index
Kyrgyzstan,6.14,0,4.98,0,1.16,0,3.82,917D1273 Index,273D1917 Index
Liberia,5.94,0,2.76,0,3.18,0,-0.41,668D1273 Index,273D1668 Index
Nepal,5.71,0,4.76,0,0.95,0,3.81,558D1273 Index,273D1558 Index
Zimbabwe,5.59,0,4.15,0,1.44,0,2.72,698D1273 Index,273D1698 Index
Brunei Darussalam,4.98,0,4.47,0,0.51,0,3.97,516D1273 Index,273D1516 Index
Iran,4.79,0,2.49,0,2.3,0,0.2,429D1273 Index,273D1429 Index
"Congo, Democratic Republic",4.52,0,4.49,0,0.03,0,4.46,636D1273 Index,273D1636 Index
Togo,4.08,0,3.87,0,0.2,0,3.67,742D1273 Index,273D1742 Index
Congo,3.93,0,3.2,0,0.73,0,2.48,634D1273 Index,273D1634 Index
Grenada,3.8,0,3.72,0,0.08,0,3.64,328D1273 Index,273D1328 Index
St. Vincent & Grens.,3.57,0,3.37,0,0.2,0,3.18,364I1273 Index,273D1364 Index
Zambia,3.14,0,2.61,0,0.52,0,2.09,754D1273 Index,273D1754 Index
St. Kitts And Nevis,2.61,0,1.57,0,1.05,0,0.52,361D1273 Index,273D1361 Index
Niger,2.55,0,2.41,0,0.14,0,2.27,692D1273 Index,273D1692 Index
Malawi,1.81,0,1.62,0,0.2,0,1.42,676D1273 Index,273D1676 Index
Guinea,1.6,0,1.58,0,0.02,0,1.56,656D1273 Index,273D1656 Index
Rwanda,1.34,0,0.81,0,0.52,0,0.29,714D1273 Index,273D1714 Index
Samoa,1.05,0,0.1,0,0.94,0,-0.84,862D1273 Index,273D1862 Index
Gambia,1.02,0,0.9,0,0.13,0,0.77,648D1273 Index,273D1648 Index
Maldives,1.02,0,0.95,0,0.06,0,0.89,556D1273 Index,273D1556 Index
Somalia,1.02,0,0.94,0,0.08,0,0.86,726D1273 Index,273D1726 Index
Benin,0.85,0,0.81,0,0.04,0,0.78,638D1273 Index,273D1638 Index
Djibouti,0.71,0,0.42,0,0.29,0,0.13,611D1273 Index,273D1611 Index
Chad,0.69,0,0.61,0,0.09,0,0.52,628D1273 Index,273D1628 Index
Peoples Democratic Republic of Yemen,0.55,0,0.49,0,0.06,0,0.43,474D1273 Index,273D1474 Index
Comoros,0.46,0,0.04,0,0.43,0,-0.39,632D1273 Index,273D1632 Index
Central African Rep.,0.46,0,0.05,0,0.41,0,-0.36,626D1273 Index,273D1626 Index
Papua New Guinea,0.4,0,0.13,0,0.28,0,-0.15,853D1273 Index,273D1853 Index
Burundi,0.27,0,0.24,0,0.04,0,0.2,618D1273 Index,273D1618 Index
Libya,0.23,0,0.22,0,0.01,0,0.22,672D1273 Index,273D1672 Index
Tonga,0.14,0,0.06,0,0.08,0,-0.03,866D1273 Index,273D1866 Index
Cape Verde,0.11,0,0.01,0,0.1,0,-0.09,624D1273 Index,273D1624 Index
Vanuatu,0.03,0,0.03,0,0,0,0.02,846D1273 Index,273D1846 Index
