Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Bosnia and Herzegovina,52.26,0.01,31.13,0.02,21.13,0.01,10,963D1193 Index,193D1963 Index
Cote D Ivoire,48.12,0.01,31.94,0.02,16.19,0.01,15.75,662D1193 Index,193D1662 Index
Zambia,46.03,0.01,45.56,0.02,0.47,0,45.1,754D1193 Index,193D1754 Index
Lithuania,41.76,0.01,3,0,38.76,0.02,-35.77,946D1193 Index,193D1946 Index
Tonga,38.66,0.01,37.05,0.02,1.61,0,35.44,866D1193 Index,193D1866 Index
Mali,38.03,0.01,34.66,0.02,3.37,0,31.29,678D1193 Index,193D1678 Index
Maldives,35.73,0.01,34.51,0.02,1.22,0,33.29,556D1193 Index,193D1556 Index
Ecuador,34.34,0.01,10.5,0.01,23.84,0.01,-13.34,248D1193 Index,193D1248 Index
Burkina Faso,34.29,0.01,34.28,0.02,0.02,0,34.26,748D1193 Index,193D1748 Index
Tunisia,33.87,0.01,8.62,0,25.25,0.01,-16.63,744D1193 Index,193D1744 Index
Panama,28.04,0.01,23.22,0.01,4.82,0,18.4,283D1193 Index,193D1283 Index
Kazakhstan,27.5,0.01,25.95,0.01,1.55,0,24.4,916D1193 Index,193D1916 Index
Trinidad And Tobago,27.3,0.01,20.24,0.01,7.07,0,13.17,369D1193 Index,193D1369 Index
Iraq,26.83,0.01,26.76,0.01,0.07,0,26.68,433D1193 Index,193D1433 Index
Laos,26.54,0.01,17.54,0.01,9.01,0,8.53,544D1193 Index,193D1544 Index
Croatia,26.17,0.01,1.58,0,24.59,0.01,-23.02,960D1193 Index,193D1960 Index
Uruguay,26,0.01,8.59,0,17.42,0.01,-8.83,298D1193 Index,193D1298 Index
El Salvador,25.34,0.01,16.87,0.01,8.47,0,8.4,253D1193 Index,193D1253 Index
Cyprus,25.06,0.01,3.13,0,21.93,0.01,-18.8,423D1193 Index,193D1423 Index
Serbia,24.14,0.01,5.57,0,18.57,0.01,-13,942D1193 Index,193D1942 Index
Mongolia,23.27,0.01,21.95,0.01,1.32,0,20.63,948D1193 Index,193D1948 Index
Honduras,23.02,0.01,2.17,0,20.85,0.01,-18.68,268D1193 Index,193D1268 Index
Nicaragua,22.97,0.01,5.89,0,17.08,0.01,-11.2,278D1193 Index,193D1278 Index
Malta,22.14,0.01,3.61,0,18.53,0.01,-14.92,181D1193 Index,193D1181 Index
Luxembourg,21.62,0.01,4.38,0,17.24,0.01,-12.87,137D1193 Index,193D1137 Index
Guatemala,19.61,0,5.18,0,14.44,0.01,-9.26,258D1193 Index,193D1258 Index
Angola,17.46,0,6.85,0,10.61,0.01,-3.77,614D1193 Index,193D1614 Index
Jamaica,16.97,0,15.21,0.01,1.76,0,13.45,343D1193 Index,193D1343 Index
Bolivia,16.48,0,5.62,0,10.86,0.01,-5.23,218D1193 Index,193D1218 Index
Belarus,15.64,0,13.19,0.01,2.45,0,10.73,913D1193 Index,193D1913 Index
Latvia,15.62,0,1.24,0,14.38,0.01,-13.15,941D1193 Index,193D1941 Index
Madagascar,15.49,0,7.53,0,7.97,0,-0.44,674D1193 Index,193D1674 Index
Malawi,14.51,0,14.48,0.01,0.03,0,14.45,676D1193 Index,193D1676 Index
Mauritania,13.98,0,13.81,0.01,0.17,0,13.64,682D1193 Index,193D1682 Index
Other Countries,12.18,0,3.14,0,9.04,0,-5.9,910D1193 Index,193D1910 Index
Cuba,12.18,0,3.14,0,9.04,0,-5.9,928D1193 Index,193D1928 Index
Seychelles,9.92,0,8.32,0,1.6,0,6.71,718D1193 Index,193D1718 Index
Senegal,9.78,0,7.93,0,1.85,0,6.08,722D1193 Index,193D1722 Index
Cameroon,9.32,0,8.72,0,0.6,0,8.12,622D1193 Index,193D1622 Index
Macedonia,9.32,0,3.02,0,6.3,0,-3.28,962D1193 Index,193D1962 Index
Togo,8.95,0,0.67,0,8.27,0,-7.6,742D1193 Index,193D1742 Index
Zimbabwe,8.73,0,8.36,0,0.38,0,7.98,698D1193 Index,193D1698 Index
Azerbaijan,8.03,0,7.82,0,0.22,0,7.6,912D1193 Index,193D1912 Index
Barbados,7.03,0,5.17,0,1.85,0,3.32,316D1193 Index,193D1316 Index
Uganda,5.84,0,3.08,0,2.76,0,0.33,746D1193 Index,193D1746 Index
Afghanistan,5.79,0,5.55,0,0.24,0,5.31,512D1193 Index,193D1512 Index
Guinea,5.76,0,5.68,0,0.08,0,5.6,656D1193 Index,193D1656 Index
Paraguay,5.53,0,2.13,0,3.4,0,-1.27,288D1193 Index,193D1288 Index
Georgia,4.47,0,1.39,0,3.08,0,-1.69,915D1193 Index,193D1915 Index
Niger,4.01,0,2.71,0,1.29,0,1.42,692D1193 Index,193D1692 Index
Sierra Leone,3.96,0,2.01,0,1.95,0,0.06,724D1193 Index,193D1724 Index
Bahamas,3.83,0,1.83,0,2,0,-0.17,313D1193 Index,193D1313 Index
Liberia,3.11,0,3.07,0,0.04,0,3.03,668D1193 Index,193D1668 Index
Guyana,3.1,0,2.79,0,0.31,0,2.48,336D1193 Index,193D1336 Index
Albania,2.85,0,0.88,0,1.97,0,-1.09,914D1193 Index,193D1914 Index
Armenia,2.76,0,2.51,0,0.25,0,2.26,911D1193 Index,193D1911 Index
Venezuela,2.33,0,1.48,0,0.85,0,0.63,299D1193 Index,193D1299 Index
Haiti,2.28,0,0.46,0,1.82,0,-1.36,263D1193 Index,193D1263 Index
Syria,2.26,0,1.07,0,1.18,0,-0.11,463D1193 Index,193D1463 Index
Suriname,2.24,0,1.89,0,0.35,0,1.54,366D1193 Index,193D1366 Index
Turkmenistan,2.11,0,0.36,0,1.75,0,-1.39,925D1193 Index,193D1925 Index
Rwanda,2.04,0,0.84,0,1.2,0,-0.36,714D1193 Index,193D1714 Index
Moldova,1.66,0,0.69,0,0.97,0,-0.27,921D1193 Index,193D1921 Index
Libya,1.61,0,1.61,0,0,0,1.6,672D1193 Index,193D1672 Index
Kyrgyzstan,1.4,0,1.35,0,0.04,0,1.31,917D1193 Index,193D1917 Index
Chad,1.39,0,1.37,0,0.02,0,1.35,628D1193 Index,193D1628 Index
Central African Rep.,1.16,0,1.16,0,0,0,1.16,626D1193 Index,193D1626 Index
Djibouti,1.13,0,0.2,0,0.93,0,-0.74,611D1193 Index,193D1611 Index
St. Lucia,1.12,0,1.12,0,0,0,1.11,362D1193 Index,193D1362 Index
Burundi,0.92,0,0.52,0,0.39,0,0.13,618D1193 Index,193D1618 Index
Belize,0.91,0,0.27,0,0.64,0,-0.38,339D1193 Index,193D1339 Index
St. Vincent & Grens.,0.77,0,0.77,0,0,0,0.77,364I1193 Index,193D1364 Index
Somalia,0.77,0,0.38,0,0.38,0,0,726D1193 Index,193D1726 Index
Benin,0.72,0,0.72,0,0.01,0,0.71,638D1193 Index,193D1638 Index
Montenegro,0.65,0,0.32,0,0.34,0,-0.02,943D1193 Index,193D1943 Index
St. Kitts And Nevis,0.6,0,0.52,0,0.08,0,0.44,361D1193 Index,193D1361 Index
Dominica,0.55,0,0.32,0,0.23,0,0.09,321D1193 Index,193D1321 Index
Bermuda,0.52,0,0.29,0,0.23,0,0.06,319D1193 Index,193D1319 Index
Netherlands Antilles,0.46,0,0.35,0,0.11,0,0.24,353D1193 Index,193D1353 Index
Uzbekistan,0.34,0,0.32,0,0.02,0,0.3,927D1193 Index,193D1927 Index
Grenada,0.27,0,0.19,0,0.08,0,0.11,328D1193 Index,193D1328 Index
Tajikistan,0.21,0,0.19,0,0.01,0,0.18,923D1193 Index,193D1923 Index
Sao Tome & Principe,0.11,0,0,0,0.11,0,-0.11,716D1193 Index,193D1716 Index
Gambia,0.04,0,0.03,0,0.01,0,0.02,648D1193 Index,193D1648 Index
Comoros,0.02,0,0.01,0,0.01,0,-0.01,632D1193 Index,193D1632 Index
