Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Hungary,11744.78,1.11,5526.93,1,6217.85,1.24,-690.92,944D1136 Index,136D1944 Index
South Korea,11095.48,1.05,6301.14,1.13,4794.34,0.95,1506.8,542D1136 Index,136D1542 Index
Sweden,10899.04,1.03,5634.79,1.01,5264.25,1.05,370.54,144D1136 Index,136D1144 Index
Algeria,10404.15,0.98,3656.15,0.66,6748,1.34,-3091.85,612D1136 Index,136D1612 Index
Saudi Arabia,10100.29,0.95,4051.12,0.73,6049.17,1.2,-1998.05,456D1136 Index,136D1456 Index
Slovenia,9363.64,0.88,5465.02,0.98,3898.62,0.77,1566.4,961D1136 Index,136D1961 Index
Canada,9049.24,0.85,7263.18,1.31,1786.06,0.35,5477.12,156D1136 Index,136D1156 Index
Brazil,8765.03,0.83,4783.77,0.86,3981.26,0.79,802.51,223D1136 Index,136D1223 Index
Greece,8739.29,0.83,5345.12,0.96,3394.17,0.67,1950.95,174D1136 Index,136D1174 Index
Slovakia,8198.89,0.77,3286.92,0.59,4911.97,0.98,-1625.05,936D1136 Index,136D1936 Index
Mexico,8105.06,0.77,7006.02,1.26,1099.04,0.22,5906.98,273D1136 Index,136D1273 Index
United Arab Emirates,8006.8,0.76,6648.16,1.2,1358.64,0.27,5289.52,466D1136 Index,136D1466 Index
Portugal,7200.34,0.68,4817.28,0.87,2383.06,0.47,2434.22,182D1136 Index,136D1182 Index
Hong Kong,7021.5,0.66,6662.17,1.2,359.33,0.07,6302.84,532D1136 Index,136D1532 Index
Azerbaijan,6872.32,0.65,340.09,0.06,6532.23,1.3,-6192.14,912D1136 Index,136D1912 Index
Tunisia,6498.93,0.61,3562.53,0.64,2936.4,0.58,626.13,744D1136 Index,136D1744 Index
Ireland,6450.26,0.61,1706.88,0.31,4743.38,0.94,-3036.5,178D1136 Index,136D1178 Index
Libya,6379.99,0.6,1426.42,0.26,4953.57,0.98,-3527.15,672D1136 Index,136D1672 Index
Denmark,6339.93,0.6,3306.22,0.6,3033.71,0.6,272.51,128D1136 Index,136D1128 Index
Australia,6280.27,0.59,5583.23,1.01,697.04,0.14,4886.19,193D1136 Index,136D1193 Index
Croatia,5846.92,0.55,3705.56,0.67,2141.36,0.43,1564.2,960D1136 Index,136D1960 Index
Bulgaria,5726.5,0.54,2862.42,0.52,2864.08,0.57,-1.66,918D1136 Index,136D1918 Index
Ukraine,5142.57,0.49,2031.09,0.37,3111.48,0.62,-1080.39,926D1136 Index,136D1926 Index
Iraq,5125.12,0.48,622.54,0.11,4502.58,0.89,-3880.05,433D1136 Index,136D1433 Index
Egypt,4919.18,0.46,2435,0.44,2484.18,0.49,-49.18,469D1136 Index,136D1469 Index
Singapore,4836.02,0.46,4346.99,0.78,489.03,0.1,3857.96,576D1136 Index,136D1576 Index
Vietnam,4764.69,0.45,1772.54,0.32,2992.15,0.59,-1219.61,582D1136 Index,136D1582 Index
Iran,4624.77,0.44,1144.53,0.21,3480.24,0.69,-2335.71,429D1136 Index,136D1429 Index
Serbia,4570.09,0.43,2422.63,0.44,2147.46,0.43,275.17,942D1136 Index,136D1942 Index
Norway,4470.08,0.42,2795.52,0.5,1674.56,0.33,1120.96,142D1136 Index,136D1142 Index
South Africa,4443.6,0.42,2736.38,0.49,1707.22,0.34,1029.16,199D1136 Index,136D1199 Index
Morocco,4026.45,0.38,2816.2,0.51,1210.25,0.24,1605.95,686D1136 Index,136D1686 Index
Thailand,4009.92,0.38,2176.53,0.39,1833.39,0.36,343.14,578D1136 Index,136D1578 Index
Indonesia,3986.5,0.38,1840.32,0.33,2146.18,0.43,-305.86,536D1136 Index,136D1536 Index
Finland,3829.11,0.36,1939.13,0.35,1889.98,0.38,49.15,172D1136 Index,136D1172 Index
Israel,3782.98,0.36,2841.2,0.51,941.78,0.19,1899.42,436D1136 Index,136D1436 Index
Kazakhstan,3553.42,0.34,1494.73,0.27,2058.69,0.41,-563.96,916D1136 Index,136D1916 Index
Qatar,3191.24,0.3,1370.33,0.25,1820.91,0.36,-450.58,453D1136 Index,136D1453 Index
Albania,3074.16,0.29,1752.44,0.32,1321.72,0.26,430.72,914D1136 Index,136D1914 Index
Malaysia,2964.4,0.28,1658.95,0.3,1305.45,0.26,353.5,548D1136 Index,136D1548 Index
Argentina,2757.13,0.26,1558.69,0.28,1198.44,0.24,360.25,213D1136 Index,136D1213 Index
Lithuania,2443.52,0.23,1780.78,0.32,662.74,0.13,1118.04,946D1136 Index,136D1946 Index
Bangladesh,2318.45,0.22,663.48,0.12,1654.97,0.33,-991.49,513D1136 Index,136D1513 Index
Bosnia and Herzegovina,2244.64,0.21,1309.79,0.24,934.85,0.19,374.94,963D1136 Index,136D1963 Index
Chile,2185.61,0.21,1293.27,0.23,892.34,0.18,400.93,228D1136 Index,136D1228 Index
Malta,2025.51,0.19,1696.73,0.31,328.78,0.07,1367.95,181D1136 Index,136D1181 Index
Nigeria,1971.01,0.19,534.76,0.1,1436.25,0.29,-901.49,694D1136 Index,136D1694 Index
Lebanon,1624.36,0.15,1575.07,0.28,49.29,0.01,1525.78,446D1136 Index,136D1446 Index
Colombia,1603.84,0.15,826.66,0.15,777.18,0.15,49.48,233D1136 Index,136D1233 Index
Pakistan,1411.77,0.13,638.27,0.11,773.51,0.15,-135.24,564D1136 Index,136D1564 Index
Peru,1393.04,0.13,712.65,0.13,680.39,0.14,32.26,293D1136 Index,136D1293 Index
Luxembourg,1254.25,0.12,616.05,0.11,638.2,0.13,-22.15,137D1136 Index,136D1137 Index
New Zealand,1172.83,0.11,904.8,0.16,268.04,0.05,636.76,196D1136 Index,136D1196 Index
Cyprus,1023.8,0.1,901.82,0.16,121.98,0.02,779.84,423D1136 Index,136D1423 Index
Macau,973.88,0.09,965.11,0.17,8.77,0,956.34,546D1136 Index,136D1546 Index
Philippines,922.57,0.09,620.4,0.11,302.17,0.06,318.23,566D1136 Index,136D1566 Index
Ecuador,919.61,0.09,318.94,0.06,600.67,0.12,-281.73,248D1136 Index,136D1248 Index
Kuwait,910.56,0.09,474.14,0.09,436.42,0.09,37.72,443D1136 Index,136D1443 Index
Belarus,888.24,0.08,789.42,0.14,98.82,0.02,690.6,913D1136 Index,136D1913 Index
Latvia,876.87,0.08,697.73,0.13,179.14,0.04,518.58,941D1136 Index,136D1941 Index
Angola,860.67,0.08,334.58,0.06,526.1,0.1,-191.52,614D1136 Index,136D1614 Index
Sri Lanka,821.58,0.08,310.48,0.06,511.1,0.1,-200.62,524D1136 Index,136D1524 Index
Bahrain,761.63,0.07,425.61,0.08,336.02,0.07,89.58,419D1136 Index,136D1419 Index
Moldova,760.49,0.07,389.47,0.07,371.02,0.07,18.45,921D1136 Index,136D1921 Index
Macedonia,728.5,0.07,507.36,0.09,221.14,0.04,286.23,962D1136 Index,136D1962 Index
Cameroon,692.32,0.07,157.39,0.03,534.93,0.11,-377.55,622D1136 Index,136D1622 Index
Jordan,688.96,0.07,627.44,0.11,61.52,0.01,565.93,439D1136 Index,136D1439 Index
Oman,683.32,0.06,584.65,0.11,98.68,0.02,485.97,449D1136 Index,136D1449 Index
Congo,651.41,0.06,197.75,0.04,453.66,0.09,-255.92,634D1136 Index,136D1634 Index
Estonia,649.38,0.06,482.2,0.09,167.18,0.03,315.01,939D1136 Index,136D1939 Index
Mozambique,630.69,0.06,88.56,0.02,542.14,0.11,-453.58,688D1136 Index,136D1688 Index
Ethiopia,543.49,0.05,476.69,0.09,66.8,0.01,409.89,644D1136 Index,136D1644 Index
Cote D Ivoire,534.25,0.05,247.68,0.04,286.57,0.06,-38.89,662D1136 Index,136D1662 Index
Uruguay,501.03,0.05,147.48,0.03,353.55,0.07,-206.07,298D1136 Index,136D1298 Index
Cambodia,492.41,0.05,53.85,0.01,438.56,0.09,-384.71,522D1136 Index,136D1522 Index
Ghana,471.68,0.04,302.05,0.05,169.63,0.03,132.41,652D1136 Index,136D1652 Index
Dominican Republic,460.33,0.04,374.28,0.07,86.05,0.02,288.23,243D1136 Index,136D1243 Index
Costa Rica,457.51,0.04,214.27,0.04,243.24,0.05,-28.97,238D1136 Index,136D1238 Index
Myanmar,400.68,0.04,121.67,0.02,279.01,0.06,-157.34,518D1136 Index,136D1518 Index
Other Countries,396.98,0.04,380.22,0.07,16.76,0,363.45,910D1136 Index,136D1910 Index
Cuba,396.66,0.04,379.91,0.07,16.75,0,363.16,928D1136 Index,136D1928 Index
Guatemala,323.73,0.03,152.62,0.03,171.11,0.03,-18.49,258D1136 Index,136D1258 Index
Venezuela,321.02,0.03,163.57,0.03,157.46,0.03,6.11,299D1136 Index,136D1299 Index
"Congo, Democratic Republic",314.97,0.03,72.75,0.01,242.22,0.05,-169.47,636D1136 Index,136D1636 Index
Senegal,311.05,0.03,190.75,0.03,120.31,0.02,70.44,722D1136 Index,136D1722 Index
Kenya,309.9,0.03,253.93,0.05,55.98,0.01,197.95,664D1136 Index,136D1664 Index
Georgia,294.61,0.03,232.09,0.04,62.53,0.01,169.56,915D1136 Index,136D1915 Index
Uzbekistan,287.7,0.03,267.41,0.05,20.29,0,247.12,927D1136 Index,136D1927 Index
Equatorial Guinea,286.05,0.03,33.4,0.01,252.66,0.05,-219.26,642D1136 Index,136D1642 Index
Gabon,279.13,0.03,64.23,0.01,214.9,0.04,-150.67,646D1136 Index,136D1646 Index
Paraguay,277.71,0.03,91.8,0.02,185.91,0.04,-94.1,288D1136 Index,136D1288 Index
Iceland,250.24,0.02,226.82,0.04,23.42,0,203.39,176D1136 Index,136D1176 Index
Montenegro,244.3,0.02,223.51,0.04,20.79,0,202.71,943D1136 Index,136D1943 Index
Armenia,232.7,0.02,182.61,0.03,50.09,0.01,132.52,911D1136 Index,136D1911 Index
Mauritius,225.4,0.02,128.16,0.02,97.23,0.02,30.93,684D1136 Index,136D1684 Index
Panama,218.99,0.02,146.66,0.03,72.34,0.01,74.32,283D1136 Index,136D1283 Index
Bolivia,211.07,0.02,169.55,0.03,41.52,0.01,128.02,218D1136 Index,136D1218 Index
Uganda,192.92,0.02,54.51,0.01,138.41,0.03,-83.9,746D1136 Index,136D1746 Index
Honduras,147.45,0.01,74.43,0.01,73.02,0.01,1.42,268D1136 Index,136D1268 Index
Mauritania,146.03,0.01,32.68,0.01,113.35,0.02,-80.66,682D1136 Index,136D1682 Index
Trinidad And Tobago,142.86,0.01,107.95,0.02,34.92,0.01,73.03,369D1136 Index,136D1369 Index
Tanzania,140.29,0.01,96.11,0.02,44.18,0.01,51.93,738D1136 Index,136D1738 Index
Zimbabwe,138.64,0.01,8.5,0,130.15,0.03,-121.65,698D1136 Index,136D1698 Index
Syria,134.88,0.01,125.8,0.02,9.08,0,116.72,463D1136 Index,136D1463 Index
El Salvador,132.76,0.01,95.01,0.02,37.74,0.01,57.27,253D1136 Index,136D1253 Index
Sudan,111.26,0.01,91.48,0.02,19.78,0,71.71,732D1136 Index,136D1732 Index
Mongolia,102.97,0.01,54.73,0.01,48.24,0.01,6.48,948D1136 Index,136D1948 Index
Papua New Guinea,97.37,0.01,33.05,0.01,64.32,0.01,-31.27,853D1136 Index,136D1853 Index
Madagascar,94.59,0.01,61.48,0.01,33.11,0.01,28.37,674D1136 Index,136D1674 Index
Turkmenistan,92.84,0.01,40.53,0.01,52.3,0.01,-11.77,925D1136 Index,136D1925 Index
Burkina Faso,87.44,0.01,67.23,0.01,20.21,0,47.02,748D1136 Index,136D1748 Index
Nicaragua,82.74,0.01,37.03,0.01,45.71,0.01,-8.68,278D1136 Index,136D1278 Index
Seychelles,78.13,0.01,30.4,0.01,47.72,0.01,-17.32,718D1136 Index,136D1718 Index
Zambia,76.35,0.01,19.76,0,56.59,0.01,-36.83,754D1136 Index,136D1754 Index
New Caledonia,74.87,0.01,63.99,0.01,10.88,0,53.11,839D1136 Index,136D1839 Index
Maldives,61.97,0.01,46.95,0.01,15.02,0,31.92,556D1136 Index,136D1556 Index
Mali,56.93,0.01,51.82,0.01,5.11,0,46.71,678D1136 Index,136D1678 Index
Solomon Islands,56.6,0.01,0.2,0,56.4,0.01,-56.19,813D1136 Index,136D1813 Index
Nepal,53.91,0.01,41.68,0.01,12.23,0,29.46,558D1136 Index,136D1558 Index
Tajikistan,53.49,0.01,35.99,0.01,17.5,0,18.49,923D1136 Index,136D1923 Index
Jamaica,50.11,0,31.06,0.01,19.05,0,12.01,343D1136 Index,136D1343 Index
Somalia,44.48,0,43.8,0.01,0.68,0,43.12,726D1136 Index,136D1726 Index
Rwanda,42.49,0,36.12,0.01,6.36,0,29.76,714D1136 Index,136D1714 Index
Benin,34.25,0,30.97,0.01,3.28,0,27.69,638D1136 Index,136D1638 Index
Laos,33.29,0,11.25,0,22.05,0,-10.8,544D1136 Index,136D1544 Index
Guinea,33.09,0,30.64,0.01,2.45,0,28.19,656D1136 Index,136D1656 Index
Togo,30.09,0,21.79,0,8.3,0,13.49,742D1136 Index,136D1742 Index
Malawi,28.7,0,20.39,0,8.31,0,12.08,676D1136 Index,136D1676 Index
Kyrgyzstan,27.62,0,25.94,0,1.68,0,24.26,917D1136 Index,136D1917 Index
Brunei Darussalam,27.51,0,26.04,0,1.47,0,24.57,516D1136 Index,136D1516 Index
Cape Verde,27.3,0,16.95,0,10.35,0,6.6,624D1136 Index,136D1624 Index
Haiti,26.15,0,23.38,0,2.77,0,20.61,263D1136 Index,136D1263 Index
Niger,25.11,0,25.09,0,0.02,0,25.07,692D1136 Index,136D1692 Index
Barbados,21.86,0,12.61,0,9.25,0,3.36,316D1136 Index,136D1316 Index
Bermuda,21.78,0,21.7,0,0.08,0,21.62,319D1136 Index,136D1319 Index
Guyana,20.77,0,6.44,0,14.33,0,-7.88,336D1136 Index,136D1336 Index
Djibouti,18.95,0,17.77,0,1.18,0,16.59,611D1136 Index,136D1611 Index
Liberia,18.94,0,14.43,0,4.51,0,9.92,668D1136 Index,136D1668 Index
Dominica,18.38,0,18.34,0,0.05,0,18.29,321D1136 Index,136D1321 Index
St. Vincent & Grens.,16.86,0,10.12,0,6.74,0,3.38,364I1136 Index,136D1364 Index
Central African Rep.,15.02,0,13.87,0,1.15,0,12.72,626D1136 Index,136D1626 Index
Peoples Democratic Republic of Yemen,13.26,0,3.57,0,9.7,0,-6.13,474D1136 Index,136D1474 Index
Afghanistan,12.31,0,9.17,0,3.14,0,6.03,512D1136 Index,136D1512 Index
Suriname,10.52,0,9.04,0,1.49,0,7.55,366D1136 Index,136D1366 Index
Bahamas,9.7,0,7.98,0,1.72,0,6.26,313D1136 Index,136D1313 Index
Burundi,9.22,0,7.15,0,2.07,0,5.08,618D1136 Index,136D1618 Index
Aruba,8.59,0,8.31,0,0.28,0,8.03,314D1136 Index,136D1314 Index
Faeroe Islands,7.78,0,7.14,0,0.65,0,6.49,816D1136 Index,136D1816 Index
Chad,6.22,0,5.51,0,0.71,0,4.8,628D1136 Index,136D1628 Index
Fiji,5.28,0,5.17,0,0.11,0,5.07,819D1136 Index,136D1819 Index
Sierra Leone,5.08,0,4.47,0,0.61,0,3.86,724D1136 Index,136D1724 Index
Greenland,4.77,0,4.6,0,0.17,0,4.43,326D1136 Index,136D1326 Index
Gambia,4.54,0,3.97,0,0.56,0,3.41,648D1136 Index,136D1648 Index
St. Lucia,4.25,0,4.09,0,0.16,0,3.94,362D1136 Index,136D1362 Index
Grenada,2.74,0,2.64,0,0.1,0,2.55,328D1136 Index,136D1328 Index
Comoros,2.15,0,1.96,0,0.19,0,1.78,632D1136 Index,136D1632 Index
Belize,1.25,0,1.12,0,0.12,0,1,339D1136 Index,136D1339 Index
Tonga,1.15,0,0.05,0,1.09,0,-1.04,866D1136 Index,136D1866 Index
Vanuatu,0.89,0,0.85,0,0.04,0,0.81,846D1136 Index,136D1846 Index
Sao Tome & Principe,0.49,0,0.37,0,0.12,0,0.25,716D1136 Index,136D1716 Index
North Korea,0.32,0,0.31,0,0.01,0,0.29,954D1136 Index,136D1954 Index
Guinea-Bissau,0.12,0,0,0,0.12,0,-0.12,654D1136 Index,136D1654 Index
