Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Chile,264.86,0.05,123.61,0.03,141.25,0.08,-17.64,228D1456 Index,456D1228 Index
Ecuador,229.51,0.04,182.16,0.05,47.35,0.03,134.81,248D1456 Index,456D1248 Index
Sri Lanka,226.33,0.04,142.69,0.04,83.63,0.05,59.06,524D1456 Index,456D1524 Index
Tanzania,217.69,0.04,205.01,0.06,12.68,0.01,192.33,738D1456 Index,456D1738 Index
Bulgaria,197.18,0.04,26.03,0.01,171.16,0.1,-145.13,918D1456 Index,456D1918 Index
Peru,183.13,0.03,167.35,0.05,15.78,0.01,151.58,293D1456 Index,456D1293 Index
Uganda,177.75,0.03,177.01,0.05,0.74,0,176.26,746D1456 Index,456D1746 Index
Norway,173.1,0.03,11.9,0,161.2,0.1,-149.29,142D1456 Index,456D1142 Index
Slovakia,160.17,0.03,1.66,0,158.51,0.09,-156.85,936D1456 Index,456D1936 Index
Lithuania,147.3,0.03,6.98,0,140.32,0.08,-133.34,946D1456 Index,456D1946 Index
Belarus,138.65,0.03,85.46,0.02,53.19,0.03,32.27,913D1456 Index,456D1913 Index
Guatemala,137.27,0.03,58.98,0.02,78.29,0.05,-19.31,258D1456 Index,456D1258 Index
Nigeria,135.74,0.03,133.76,0.04,1.98,0,131.77,694D1456 Index,456D1694 Index
Bahamas,135.22,0.03,134.98,0.04,0.24,0,134.73,313D1456 Index,456D1313 Index
Myanmar,125.51,0.02,82.64,0.02,42.88,0.03,39.76,518D1456 Index,456D1518 Index
Slovenia,115.27,0.02,40,0.01,75.27,0.04,-35.27,961D1456 Index,456D1961 Index
Estonia,107.89,0.02,9.94,0,97.95,0.06,-88.01,939D1456 Index,456D1939 Index
Djibouti,106.53,0.02,74.81,0.02,31.72,0.02,43.1,611D1456 Index,456D1611 Index
Cote D Ivoire,98.23,0.02,93.4,0.03,4.83,0,88.58,662D1456 Index,456D1662 Index
Croatia,96.77,0.02,59.11,0.02,37.66,0.02,21.45,960D1456 Index,456D1960 Index
Turkmenistan,78.04,0.01,77.9,0.02,0.15,0,77.75,925D1456 Index,456D1925 Index
Colombia,76,0.01,63.3,0.02,12.7,0.01,50.6,233D1456 Index,456D1233 Index
Burundi,73.45,0.01,73.45,0.02,0,0,73.45,618D1456 Index,456D1618 Index
Ghana,63.62,0.01,53.87,0.01,9.75,0.01,44.13,652D1456 Index,456D1652 Index
Libya,61.14,0.01,60.76,0.02,0.38,0,60.39,672D1456 Index,456D1672 Index
Mozambique,58.66,0.01,12.58,0,46.08,0.03,-33.5,688D1456 Index,456D1688 Index
Macau,54.58,0.01,54.31,0.02,0.27,0,54.04,546D1456 Index,456D1546 Index
Nepal,51.94,0.01,51.73,0.01,0.21,0,51.52,558D1456 Index,456D1558 Index
Sierra Leone,51.39,0.01,4.68,0,46.71,0.03,-42.03,724D1456 Index,456D1724 Index
Luxembourg,50.85,0.01,4.84,0,46.02,0.03,-41.18,137D1456 Index,456D1137 Index
Senegal,42.68,0.01,40.52,0.01,2.16,0,38.37,722D1456 Index,456D1722 Index
Uruguay,40.94,0.01,29.73,0.01,11.21,0.01,18.52,298D1456 Index,456D1298 Index
Togo,40.44,0.01,40.43,0.01,0,0,40.43,742D1456 Index,456D1742 Index
Costa Rica,34.98,0.01,7.44,0,27.53,0.02,-20.09,238D1456 Index,456D1238 Index
Cyprus,33.93,0.01,9.07,0,24.86,0.01,-15.8,423D1456 Index,456D1423 Index
Malta,31.07,0.01,3.52,0,27.55,0.02,-24.04,181D1456 Index,456D1181 Index
Kazakhstan,28.73,0.01,11.83,0,16.9,0.01,-5.08,916D1456 Index,456D1916 Index
Cambodia,25.55,0,1.78,0,23.78,0.01,-22,522D1456 Index,456D1522 Index
Guinea,24.84,0,24.78,0.01,0.06,0,24.71,656D1456 Index,456D1656 Index
Liberia,21.88,0,21.8,0.01,0.09,0,21.71,668D1456 Index,456D1668 Index
Angola,21.63,0,21.63,0.01,0,0,21.63,614D1456 Index,456D1614 Index
Rwanda,20.46,0,20.04,0.01,0.42,0,19.62,714D1456 Index,456D1714 Index
Madagascar,19.77,0,16.51,0,3.26,0,13.24,674D1456 Index,456D1674 Index
Bosnia and Herzegovina,19.41,0,4.6,0,14.81,0.01,-10.21,963D1456 Index,456D1963 Index
Cameroon,17.65,0,13.36,0,4.28,0,9.08,622D1456 Index,456D1622 Index
Macedonia,17.33,0,15.81,0,1.52,0,14.29,962D1456 Index,456D1962 Index
Malawi,17.25,0,16.36,0,0.89,0,15.48,676D1456 Index,456D1676 Index
Azerbaijan,15.54,0,14.53,0,1.01,0,13.52,912D1456 Index,456D1912 Index
Mauritania,12.34,0,9.3,0,3.04,0,6.26,682D1456 Index,456D1682 Index
Dominica,11.73,0,0.04,0,11.69,0.01,-11.66,321D1456 Index,456D1321 Index
Guinea-Bissau,8.85,0,8.54,0,0.31,0,8.23,654D1456 Index,456D1654 Index
Albania,8.82,0,4.3,0,4.52,0,-0.23,914D1456 Index,456D1914 Index
Benin,8.79,0,8.33,0,0.45,0,7.88,638D1456 Index,456D1638 Index
Mauritius,8.77,0,6.79,0,1.99,0,4.8,684D1456 Index,456D1684 Index
Dominican Republic,8.51,0,5.63,0,2.87,0,2.76,243D1456 Index,456D1243 Index
Other Countries,8.35,0,0.7,0,7.65,0,-6.95,910D1456 Index,456D1910 Index
Paraguay,8.32,0,6.37,0,1.95,0,4.42,288D1456 Index,456D1288 Index
Uzbekistan,7.98,0,4.85,0,3.13,0,1.72,927D1456 Index,456D1927 Index
Mali,7.4,0,7.23,0,0.17,0,7.06,678D1456 Index,456D1678 Index
Gabon,7.26,0,1.23,0,6.04,0,-4.81,646D1456 Index,456D1646 Index
Burkina Faso,7.25,0,7.25,0,0,0,7.25,748D1456 Index,456D1748 Index
Armenia,7.01,0,5.31,0,1.7,0,3.61,911D1456 Index,456D1911 Index
El Salvador,6.93,0,6.4,0,0.54,0,5.86,253D1456 Index,456D1253 Index
North Korea,6.45,0,0.02,0,6.43,0,-6.41,954D1456 Index,456D1954 Index
Latvia,6.16,0,0.2,0,5.96,0,-5.77,941D1456 Index,456D1941 Index
Panama,5.76,0,0.31,0,5.45,0,-5.14,283D1456 Index,456D1283 Index
Honduras,5.66,0,1.43,0,4.24,0,-2.81,268D1456 Index,456D1268 Index
South African Common Customs Area (Exc South Africa),4.74,0,0,0,4.74,0,-4.74,608D1456 Index,456D1608 Index
Moldova,4.2,0,0.88,0,3.32,0,-2.45,921D1456 Index,456D1921 Index
Comoros,3.2,0,1.13,0,2.07,0,-0.94,632D1456 Index,456D1632 Index
Iceland,3.14,0,1.66,0,1.48,0,0.18,176D1456 Index,456D1176 Index
Chad,3.1,0,3.09,0,0.01,0,3.08,628D1456 Index,456D1628 Index
Nicaragua,3.06,0,2.15,0,0.91,0,1.24,278D1456 Index,456D1278 Index
Venezuela,2.65,0,1.94,0,0.71,0,1.23,299D1456 Index,456D1299 Index
Georgia,2.62,0,2.43,0,0.19,0,2.24,915D1456 Index,456D1915 Index
Afghanistan,2.41,0,2.27,0,0.14,0,2.13,512D1456 Index,456D1512 Index
Brunei Darussalam,2.3,0,2.27,0,0.03,0,2.25,516D1456 Index,456D1516 Index
Aruba,2.08,0,0.11,0,1.96,0,-1.85,314D1456 Index,456D1314 Index
Niger,2.05,0,1.83,0,0.22,0,1.61,692D1456 Index,456D1692 Index
New Caledonia,2,0,1.97,0,0.03,0,1.94,839D1456 Index,456D1839 Index
Cuba,1.9,0,0.68,0,1.22,0,-0.54,928D1456 Index,456D1928 Index
Maldives,1.89,0,1.63,0,0.27,0,1.36,556D1456 Index,456D1556 Index
Zimbabwe,1.75,0,0.87,0,0.88,0,-0.01,698D1456 Index,456D1698 Index
Congo,1.49,0,1.35,0,0.14,0,1.21,634D1456 Index,456D1634 Index
Samoa,1.11,0,0.01,0,1.09,0,-1.08,862D1456 Index,456D1862 Index
Trinidad And Tobago,1.09,0,0.52,0,0.58,0,-0.06,369D1456 Index,456D1369 Index
Haiti,1.03,0,0.12,0,0.91,0,-0.78,263D1456 Index,456D1263 Index
Mongolia,0.99,0,0.47,0,0.52,0,-0.05,948D1456 Index,456D1948 Index
Seychelles,0.93,0,0.93,0,0,0,0.93,718D1456 Index,456D1718 Index
Central African Rep.,0.87,0,0.03,0,0.84,0,-0.8,626D1456 Index,456D1626 Index
Solomon Islands,0.85,0,0,0,0.85,0,-0.85,813D1456 Index,456D1813 Index
Fiji,0.84,0,0.33,0,0.5,0,-0.17,819D1456 Index,456D1819 Index
Tajikistan,0.6,0,0.09,0,0.5,0,-0.41,923D1456 Index,456D1923 Index
Bolivia,0.57,0,0.41,0,0.16,0,0.24,218D1456 Index,456D1218 Index
Gambia,0.53,0,0.53,0,0.01,0,0.52,648D1456 Index,456D1648 Index
Kyrgyzstan,0.33,0,0.16,0,0.17,0,-0.01,917D1456 Index,456D1917 Index
Guyana,0.29,0,0.09,0,0.2,0,-0.12,336D1456 Index,456D1336 Index
Suriname,0.28,0,0.09,0,0.2,0,-0.11,366D1456 Index,456D1366 Index
Barbados,0.25,0,0.17,0,0.07,0,0.1,316D1456 Index,456D1316 Index
Jamaica,0.22,0,0.02,0,0.19,0,-0.17,343D1456 Index,456D1343 Index
Bermuda,0.22,0,0.07,0,0.15,0,-0.08,319D1456 Index,456D1319 Index
Grenada,0.21,0,0.01,0,0.2,0,-0.19,328D1456 Index,456D1328 Index
Belize,0.2,0,0.03,0,0.17,0,-0.15,339D1456 Index,456D1339 Index
Laos,0.19,0,0,0,0.19,0,-0.19,544D1456 Index,456D1544 Index
Greenland,0.14,0,0,0,0.14,0,-0.14,326D1456 Index,456D1326 Index
Faeroe Islands,0.1,0,0.02,0,0.08,0,-0.05,816D1456 Index,456D1816 Index
Netherlands Antilles,0.09,0,0.09,0,0,0,0.09,353D1456 Index,456D1353 Index
St. Vincent & Grens.,0.09,0,0.01,0,0.08,0,-0.07,364I1456 Index,456D1364 Index
Vanuatu,0.08,0,0.04,0,0.04,0,0,846D1456 Index,456D1846 Index
Cape Verde,0.03,0,0.03,0,0,0,0.03,624D1456 Index,456D1624 Index
St. Lucia,0,0,0,0,0,0,0,362D1456 Index,456D1362 Index
Equatorial Guinea,0,0,0,0,0,0,0,642D1456 Index,456D1642 Index
Papua New Guinea,0,0,0,0,0,0,0,853D1456 Index,456D1853 Index
