Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Luxembourg,10414.85,0.41,5704.87,0.41,4709.98,0.41,994.89,137D1134 Index,134D1137 Index
Bulgaria,8460.98,0.33,4192.48,0.3,4268.5,0.37,-76.02,918D1134 Index,134D1918 Index
Hong Kong,8345.28,0.32,6930.06,0.49,1415.22,0.12,5514.84,532D1134 Index,134D1532 Index
Greece,8108.57,0.32,5962.82,0.42,2145.75,0.18,3817.07,174D1134 Index,134D1174 Index
Saudi Arabia,8088.76,0.31,7445.77,0.53,642.99,0.06,6802.78,456D1134 Index,134D1456 Index
Ukraine,7372.77,0.29,5397.07,0.38,1975.7,0.17,3421.37,926D1134 Index,134D1926 Index
Indonesia,6892.06,0.27,3538.36,0.25,3353.7,0.29,184.66,536D1134 Index,134D1536 Index
Israel,6333.96,0.25,4719.8,0.34,1614.16,0.14,3105.64,436D1134 Index,134D1436 Index
Lithuania,6073.41,0.24,3968.9,0.28,2104.51,0.18,1864.39,946D1134 Index,134D1946 Index
Croatia,5566.72,0.22,3798.16,0.27,1768.56,0.15,2029.6,960D1134 Index,134D1960 Index
Kazakhstan,5447.91,0.21,1478.88,0.11,3969.03,0.34,-2490.15,916D1134 Index,134D1916 Index
Bangladesh,5146.4,0.2,874.02,0.06,4272.38,0.37,-3398.36,513D1134 Index,134D1513 Index
Philippines,5124.64,0.2,1923.93,0.14,3200.71,0.28,-1276.78,566D1134 Index,134D1566 Index
Serbia,4836.44,0.19,2836.48,0.2,1999.96,0.17,836.52,942D1134 Index,134D1942 Index
Algeria,4512.59,0.18,3221.76,0.23,1290.83,0.11,1930.93,612D1134 Index,134D1612 Index
Argentina,4280.43,0.17,3229.11,0.23,1051.32,0.09,2177.79,213D1134 Index,134D1213 Index
Egypt,4138.38,0.16,2760.1,0.2,1378.28,0.12,1381.82,469D1134 Index,134D1469 Index
Chile,3692.18,0.14,2650.66,0.19,1041.52,0.09,1609.14,228D1134 Index,134D1228 Index
Iran,3500.64,0.14,3072.07,0.22,428.57,0.04,2643.5,429D1134 Index,134D1429 Index
Macedonia,3431.61,0.13,909.24,0.06,2522.37,0.22,-1613.13,962D1134 Index,134D1962 Index
Morocco,3381.02,0.13,2653.16,0.19,727.86,0.06,1925.3,686D1134 Index,134D1686 Index
Tunisia,3333.3,0.13,1655.79,0.12,1677.51,0.14,-21.72,744D1134 Index,134D1744 Index
Libya,3180.44,0.12,340.61,0.02,2839.83,0.24,-2499.22,672D1134 Index,134D1672 Index
Latvia,2953.78,0.11,1978.82,0.14,974.96,0.08,1003.86,941D1134 Index,134D1941 Index
Nigeria,2781.65,0.11,1076.71,0.08,1704.94,0.15,-628.23,694D1134 Index,134D1694 Index
Estonia,2687.56,0.1,1791.03,0.13,896.53,0.08,894.5,939D1134 Index,134D1939 Index
New Zealand,2684.37,0.1,2141.55,0.15,542.82,0.05,1598.73,196D1134 Index,134D1196 Index
Pakistan,2576.49,0.1,1108.98,0.08,1467.51,0.13,-358.53,564D1134 Index,134D1564 Index
Colombia,2434.58,0.09,1874,0.13,560.58,0.05,1313.42,233D1134 Index,134D1233 Index
Qatar,2430.36,0.09,2075.61,0.15,354.75,0.03,1720.86,453D1134 Index,134D1453 Index
Belarus,2274.29,0.09,1727.1,0.12,547.19,0.05,1179.91,913D1134 Index,134D1913 Index
Peru,2142.59,0.08,1115.26,0.08,1027.33,0.09,87.93,293D1134 Index,134D1293 Index
Bosnia and Herzegovina,1905.4,0.07,1202.97,0.09,702.43,0.06,500.54,963D1134 Index,134D1963 Index
Iraq,1887.78,0.07,792.79,0.06,1094.99,0.09,-302.21,433D1134 Index,134D1433 Index
Azerbaijan,1567.31,0.06,443.72,0.03,1123.59,0.1,-679.87,912D1134 Index,134D1912 Index
Lebanon,1294.66,0.05,1239.07,0.09,55.59,0,1183.48,446D1134 Index,134D1446 Index
Cambodia,1255.5,0.05,88.86,0.01,1166.64,0.1,-1077.78,522D1134 Index,134D1522 Index
Cote D Ivoire,972.07,0.04,315.6,0.02,656.48,0.06,-340.88,662D1134 Index,134D1662 Index
Sri Lanka,956.07,0.04,400.6,0.03,555.48,0.05,-154.88,524D1134 Index,134D1524 Index
Malta,946.81,0.04,478.58,0.03,468.23,0.04,10.34,181D1134 Index,134D1181 Index
Jordan,926.91,0.04,900.37,0.06,26.55,0,873.82,439D1134 Index,134D1439 Index
Ecuador,893.13,0.03,481.12,0.03,412.01,0.04,69.11,248D1134 Index,134D1248 Index
Iceland,847.68,0.03,738.28,0.05,109.4,0.01,628.88,176D1134 Index,134D1176 Index
Cyprus,823.68,0.03,641.82,0.05,181.86,0.02,459.96,423D1134 Index,134D1423 Index
Kuwait,708.1,0.03,656.42,0.05,51.68,0,604.74,443D1134 Index,134D1443 Index
Myanmar,668.14,0.03,209.71,0.01,458.43,0.04,-248.72,518D1134 Index,134D1518 Index
Oman,651.96,0.03,621.88,0.04,30.08,0,591.8,449D1134 Index,134D1449 Index
Bahrain,621.33,0.02,601.89,0.04,19.44,0,582.44,419D1134 Index,134D1419 Index
Honduras,598.45,0.02,147.79,0.01,450.66,0.04,-302.87,268D1134 Index,134D1268 Index
Uzbekistan,594.91,0.02,574.08,0.04,20.84,0,553.24,927D1134 Index,134D1927 Index
Moldova,577.8,0.02,390.6,0.03,187.2,0.02,203.4,921D1134 Index,134D1921 Index
Ethiopia,575.52,0.02,394.94,0.03,180.58,0.02,214.37,644D1134 Index,134D1644 Index
Costa Rica,569.59,0.02,404.5,0.03,165.08,0.01,239.42,238D1134 Index,134D1238 Index
Kenya,557.46,0.02,415.69,0.03,141.76,0.01,273.93,664D1134 Index,134D1664 Index
Venezuela,538.57,0.02,287.82,0.02,250.75,0.02,37.07,299D1134 Index,134D1299 Index
Albania,530.09,0.02,456.12,0.03,73.98,0.01,382.14,914D1134 Index,134D1914 Index
Georgia,528.73,0.02,454.63,0.03,74.1,0.01,380.53,915D1134 Index,134D1915 Index
Ghana,524.71,0.02,341.51,0.02,183.19,0.02,158.32,652D1134 Index,134D1652 Index
Liberia,517.35,0.02,31.1,0,486.25,0.04,-455.16,668D1134 Index,134D1668 Index
Turkmenistan,442.13,0.02,436.99,0.03,5.14,0,431.85,925D1134 Index,134D1925 Index
Guatemala,431.49,0.02,298.48,0.02,133.01,0.01,165.47,258D1134 Index,134D1258 Index
Dominican Republic,424.5,0.02,340.86,0.02,83.64,0.01,257.23,243D1134 Index,134D1243 Index
Uruguay,418.88,0.02,205.38,0.01,213.51,0.02,-8.13,298D1134 Index,134D1298 Index
Angola,377.07,0.01,326.61,0.02,50.46,0,276.15,614D1134 Index,134D1614 Index
Other Countries,360.89,0.01,294.99,0.02,65.9,0.01,229.09,910D1134 Index,134D1910 Index
Cuba,356.26,0.01,290.38,0.02,65.88,0.01,224.5,928D1134 Index,134D1928 Index
Paraguay,355.98,0.01,257.47,0.02,98.52,0.01,158.95,288D1134 Index,134D1288 Index
Panama,330.19,0.01,303.36,0.02,26.83,0,276.53,283D1134 Index,134D1283 Index
Sudan,322.88,0.01,301.87,0.02,21.01,0,280.85,732D1134 Index,134D1732 Index
Madagascar,305.84,0.01,100.81,0.01,205.02,0.02,-104.21,674D1134 Index,134D1674 Index
Armenia,298.93,0.01,201.15,0.01,97.78,0.01,103.37,911D1134 Index,134D1911 Index
Bolivia,284.9,0.01,210.08,0.01,74.82,0.01,135.27,218D1134 Index,134D1218 Index
Macau,270.74,0.01,206.46,0.01,64.28,0.01,142.18,546D1134 Index,134D1546 Index
Tanzania,267.55,0.01,164.94,0.01,102.62,0.01,62.32,738D1134 Index,134D1738 Index
Papua New Guinea,252.92,0.01,31.95,0,220.97,0.02,-189.02,853D1134 Index,134D1853 Index
Montenegro,236.56,0.01,221.78,0.02,14.78,0,207,943D1134 Index,134D1943 Index
Cameroon,231.71,0.01,196.95,0.01,34.76,0,162.19,622D1134 Index,134D1622 Index
Uganda,223.26,0.01,109.55,0.01,113.7,0.01,-4.15,746D1134 Index,134D1746 Index
El Salvador,218.22,0.01,157.93,0.01,60.28,0.01,97.65,253D1134 Index,134D1253 Index
Burkina Faso,195.58,0.01,138.76,0.01,56.82,0,81.94,748D1134 Index,134D1748 Index
Trinidad And Tobago,189.98,0.01,149.63,0.01,40.36,0,109.27,369D1134 Index,134D1369 Index
"Congo, Democratic Republic",185.23,0.01,94.74,0.01,90.49,0.01,4.25,636D1134 Index,134D1636 Index
Senegal,178.67,0.01,174.22,0.01,4.45,0,169.78,722D1134 Index,134D1722 Index
Brunei Darussalam,174.5,0.01,173.83,0.01,0.68,0,173.15,516D1134 Index,134D1516 Index
Mauritius,174.4,0.01,139.57,0.01,34.84,0,104.73,684D1134 Index,134D1684 Index
Guinea,173.6,0.01,86.91,0.01,86.68,0.01,0.23,656D1134 Index,134D1656 Index
Nicaragua,171.56,0.01,100.22,0.01,71.34,0.01,28.87,278D1134 Index,134D1278 Index
Mali,158.39,0.01,155.96,0.01,2.43,0,153.54,678D1134 Index,134D1678 Index
Mongolia,137.22,0.01,128.35,0.01,8.87,0,119.49,948D1134 Index,134D1948 Index
Laos,122.77,0,36.15,0,86.61,0.01,-50.46,544D1134 Index,134D1544 Index
Malawi,119.65,0,53.74,0,65.91,0.01,-12.17,676D1134 Index,134D1676 Index
Faeroe Islands,109.34,0,92.58,0.01,16.76,0,75.82,816D1134 Index,134D1816 Index
Tajikistan,108.12,0,106.25,0.01,1.86,0,104.39,923D1134 Index,134D1923 Index
Mozambique,99.75,0,68.03,0,31.72,0,36.31,688D1134 Index,134D1688 Index
Jamaica,95.04,0,91.02,0.01,4.02,0,87.01,343D1134 Index,134D1343 Index
Zambia,94.75,0,70.01,0,24.74,0,45.28,754D1134 Index,134D1754 Index
Equatorial Guinea,92.64,0,17.91,0,74.73,0.01,-56.81,642D1134 Index,134D1642 Index
Mauritania,85.49,0,32.92,0,52.56,0,-19.64,682D1134 Index,134D1682 Index
Kyrgyzstan,83.09,0,67.49,0,15.6,0,51.89,917D1134 Index,134D1917 Index
Nepal,82.64,0,51.89,0,30.75,0,21.13,558D1134 Index,134D1558 Index
Maldives,76.63,0,55.91,0,20.72,0,35.19,556D1134 Index,134D1556 Index
Syria,71.48,0,55.44,0,16.04,0,39.4,463D1134 Index,134D1463 Index
Congo,70.97,0,33.94,0,37.04,0,-3.1,634D1134 Index,134D1634 Index
Afghanistan,70.41,0,61.25,0,9.16,0,52.09,512D1134 Index,134D1512 Index
Rwanda,62.26,0,49.98,0,12.29,0,37.69,714D1134 Index,134D1714 Index
New Caledonia,60.55,0,59.17,0,1.38,0,57.8,839D1134 Index,134D1839 Index
Togo,54.17,0,51.03,0,3.14,0,47.89,742D1134 Index,134D1742 Index
Zimbabwe,41.6,0,13.43,0,28.16,0,-14.73,698D1134 Index,134D1698 Index
Niger,39.64,0,39.57,0,0.08,0,39.49,692D1134 Index,134D1692 Index
Guyana,32.33,0,29.9,0,2.44,0,27.46,336D1134 Index,134D1336 Index
Gabon,32.15,0,28.79,0,3.36,0,25.43,646D1134 Index,134D1646 Index
Benin,28.66,0,27.84,0,0.83,0,27.01,638D1134 Index,134D1638 Index
Sierra Leone,25.53,0,21.66,0,3.86,0,17.8,724D1134 Index,134D1724 Index
Bahamas,24.17,0,20.68,0,3.49,0,17.19,313D1134 Index,134D1313 Index
Barbados,23.02,0,21.83,0,1.19,0,20.63,316D1134 Index,134D1316 Index
Haiti,23.01,0,21.08,0,1.93,0,19.16,263D1134 Index,134D1263 Index
Burundi,22.24,0,14.46,0,7.78,0,6.69,618D1134 Index,134D1618 Index
Suriname,20.48,0,19.66,0,0.82,0,18.84,366D1134 Index,134D1366 Index
Seychelles,20.34,0,16.57,0,3.77,0,12.8,718D1134 Index,134D1718 Index
Greenland,17.39,0,16.21,0,1.19,0,15.02,326D1134 Index,134D1326 Index
Somalia,17.14,0,16.16,0,0.98,0,15.17,726D1134 Index,134D1726 Index
Chad,14.14,0,11.95,0,2.18,0,9.77,628D1134 Index,134D1628 Index
Peoples Democratic Republic of Yemen,12.52,0,9.19,0,3.33,0,5.86,474D1134 Index,134D1474 Index
Bermuda,12.33,0,11.97,0,0.36,0,11.61,319D1134 Index,134D1319 Index
Central African Rep.,11.51,0,10.75,0,0.75,0,10,626D1134 Index,134D1626 Index
Gambia,10.49,0,10.36,0,0.13,0,10.23,648D1134 Index,134D1648 Index
Fiji,10.46,0,8.57,0,1.88,0,6.69,819D1134 Index,134D1819 Index
Solomon Islands,7.59,0,0.56,0,7.03,0,-6.48,813D1134 Index,134D1813 Index
Aruba,6.71,0,6.66,0,0.05,0,6.62,314D1134 Index,134D1314 Index
St. Kitts And Nevis,6.64,0,1.07,0,5.57,0,-4.5,361D1134 Index,134D1361 Index
Cape Verde,6.49,0,6.42,0,0.08,0,6.34,624D1134 Index,134D1624 Index
Comoros,6.13,0,0.52,0,5.61,0,-5.09,632D1134 Index,134D1632 Index
Grenada,4.84,0,3.78,0,1.06,0,2.72,328D1134 Index,134D1328 Index
North Korea,4.63,0,4.61,0,0.02,0,4.59,954D1134 Index,134D1954 Index
Belize,4.46,0,4.32,0,0.14,0,4.18,339D1134 Index,134D1339 Index
St. Vincent & Grens.,3.75,0,3.74,0,0.01,0,3.74,364I1134 Index,134D1364 Index
St. Lucia,3.44,0,3.4,0,0.04,0,3.36,362D1134 Index,134D1362 Index
Djibouti,3.41,0,3.05,0,0.36,0,2.68,611D1134 Index,134D1611 Index
Dominica,1.23,0,1.22,0,0.01,0,1.21,321D1134 Index,134D1321 Index
Samoa,1.17,0,1.04,0,0.13,0,0.91,862D1134 Index,134D1862 Index
Sao Tome & Principe,0.94,0,0.42,0,0.52,0,-0.1,716D1134 Index,134D1716 Index
Vanuatu,0.35,0,0.35,0,0,0,0.35,846D1134 Index,134D1846 Index
Tonga,0.3,0,0.26,0,0.03,0,0.23,866D1134 Index,134D1866 Index
Guinea-Bissau,0.14,0,0.13,0,0.01,0,0.12,654D1134 Index,134D1654 Index
