Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Sub-Saharan Africa,5807.09,1.75,3713.38,1.98,2093.71,1.45,1619.67,603D1536 Index,536D1603 Index
Germany,5687.37,1.72,2663.5,1.42,3023.87,2.1,-360.37,134D1536 Index,536D1134 Index
Hong Kong,5026.24,1.52,2279.06,1.22,2747.18,1.91,-468.12,532D1536 Index,536D1532 Index
CIS Countries,4483.52,1.35,2234.17,1.19,2249.35,1.56,-15.18,901D1536 Index,536D1901 Index
Netherlands,4454.55,1.34,3650.22,1.95,804.33,0.56,2845.89,138D1536 Index,536D1138 Index
Saudi Arabia,4365.24,1.32,1751.75,0.94,2613.49,1.81,-861.74,456D1536 Index,536D1456 Index
Brazil,3753.72,1.13,1192.9,0.64,2560.82,1.78,-1367.92,223D1536 Index,536D1223 Index
Italy,3591.48,1.08,2034.72,1.09,1556.76,1.08,477.96,136D1536 Index,536D1136 Index
Switzerland,3452.47,1.04,2750.62,1.47,701.85,0.49,2048.77,146D1536 Index,536D1146 Index
United Arab Emirates,3221.95,0.97,1538.96,0.82,1682.99,1.17,-144.03,466D1536 Index,536D1466 Index
Canada,2889.91,0.87,1274.45,0.68,1615.46,1.12,-341.01,156D1536 Index,536D1156 Index
Russia,2744.98,0.83,1787.09,0.95,957.89,0.66,829.21,922D1536 Index,536D1922 Index
United Kingdom,2690.61,0.81,1731.59,0.93,959.02,0.67,772.57,112D1536 Index,536D1112 Index
Pakistan,2600.52,0.79,2405.58,1.29,194.94,0.14,2210.64,564D1536 Index,536D1564 Index
France,2508.53,0.76,1148.47,0.61,1360.06,0.94,-211.59,132D1536 Index,536D1132 Index
Spain,2345.09,0.71,1888.26,1.01,456.83,0.32,1431.43,184D1536 Index,536D1184 Index
Belgium,1989.1,0.6,1463.05,0.78,526.05,0.37,937,124D1536 Index,536D1124 Index
Argentina,1980.58,0.6,232.78,0.12,1747.8,1.21,-1515.02,213D1536 Index,536D1213 Index
Mexico,1830.96,0.55,1561.5,0.83,269.46,0.19,1292.04,273D1536 Index,536D1273 Index
Bangladesh,1783.74,0.54,1707.1,0.91,76.64,0.05,1630.46,513D1536 Index,536D1513 Index
Nigeria,1468.62,0.44,637.89,0.34,830.73,0.58,-192.84,694D1536 Index,536D1694 Index
Turkey,1458.98,0.44,1184.81,0.63,274.17,0.19,910.64,186D1536 Index,536D1186 Index
New Zealand,1413.56,0.43,656.55,0.35,757.01,0.53,-100.46,196D1536 Index,536D1196 Index
South Africa,1353.87,0.41,664.99,0.36,688.88,0.48,-23.89,199D1536 Index,536D1199 Index
Myanmar,1259.09,0.38,1071.84,0.57,187.25,0.13,884.59,518D1536 Index,536D1518 Index
Ukraine,1241.05,0.37,277.99,0.15,963.06,0.67,-685.08,926D1536 Index,536D1926 Index
Egypt,1203.05,0.36,1074.75,0.57,128.3,0.09,946.45,469D1536 Index,536D1469 Index
Qatar,916.56,0.28,205.78,0.11,710.78,0.49,-505,453D1536 Index,536D1453 Index
Poland,778.1,0.23,492.79,0.26,285.31,0.2,207.48,964D1536 Index,536D1964 Index
Cambodia,712.5,0.22,665.14,0.36,47.36,0.03,617.78,522D1536 Index,536D1522 Index
Sweden,644.32,0.19,209.21,0.11,435.12,0.3,-225.91,144D1536 Index,536D1144 Index
Kenya,615.51,0.19,588.86,0.31,26.65,0.02,562.2,664D1536 Index,536D1664 Index
Ethiopia,506.16,0.15,481.65,0.26,24.51,0.02,457.15,644D1536 Index,536D1644 Index
Oman,465.15,0.14,123.52,0.07,341.63,0.24,-218.11,449D1536 Index,536D1449 Index
Finland,428.64,0.13,94.31,0.05,334.33,0.23,-240.02,172D1536 Index,536D1172 Index
Peru,405.56,0.12,329.52,0.18,76.04,0.05,253.48,293D1536 Index,536D1293 Index
Austria,393.39,0.12,104.31,0.06,289.08,0.2,-184.78,122D1536 Index,536D1122 Index
Czech Republic,369.21,0.11,100.32,0.05,268.89,0.19,-168.57,935D1536 Index,536D1935 Index
Kuwait,362.31,0.11,70.45,0.04,291.86,0.2,-221.4,443D1536 Index,536D1443 Index
Sri Lanka,356.96,0.11,330.33,0.18,26.63,0.02,303.71,524D1536 Index,536D1524 Index
Norway,354.01,0.11,176.42,0.09,177.59,0.12,-1.16,142D1536 Index,536D1142 Index
Denmark,349.82,0.11,188.22,0.1,161.6,0.11,26.62,128D1536 Index,536D1128 Index
Algeria,290.08,0.09,107.11,0.06,182.96,0.13,-75.85,612D1536 Index,536D1612 Index
Jordan,288.16,0.09,120.83,0.06,167.33,0.12,-46.5,439D1536 Index,536D1439 Index
Sudan,284.78,0.09,217.25,0.12,67.54,0.05,149.71,732D1536 Index,536D1732 Index
Ecuador,283.09,0.09,80.32,0.04,202.78,0.14,-122.46,248D1536 Index,536D1248 Index
Greece,275.31,0.08,215.65,0.12,59.66,0.04,155.98,174D1536 Index,536D1174 Index
Hungary,271.66,0.08,140.47,0.08,131.19,0.09,9.29,944D1536 Index,536D1944 Index
Chile,271.08,0.08,162.18,0.09,108.9,0.08,53.28,228D1536 Index,536D1228 Index
Ireland,244.12,0.07,110.59,0.06,133.53,0.09,-22.95,178D1536 Index,536D1178 Index
Brunei Darussalam,230.65,0.07,155.32,0.08,75.34,0.05,79.98,516D1536 Index,536D1516 Index
Iraq,223.7,0.07,199.41,0.11,24.29,0.02,175.12,433D1536 Index,536D1433 Index
Nepal,223.12,0.07,222.94,0.12,0.18,0,222.75,558D1536 Index,536D1558 Index
Cote D Ivoire,210.75,0.06,57.68,0.03,153.07,0.11,-95.39,662D1536 Index,536D1662 Index
Bulgaria,199.12,0.06,136.96,0.07,62.16,0.04,74.8,918D1536 Index,536D1918 Index
Belarus,196.32,0.06,38.15,0.02,158.17,0.11,-120.02,913D1536 Index,536D1913 Index
Uganda,196.19,0.06,191.16,0.1,5.04,0,186.12,746D1536 Index,536D1746 Index
Colombia,192.58,0.06,183.8,0.1,8.78,0.01,175.02,233D1536 Index,536D1233 Index
Papua New Guinea,189.56,0.06,156.19,0.08,33.37,0.02,122.82,853D1536 Index,536D1853 Index
Bahrain,187.65,0.06,55.6,0.03,132.05,0.09,-76.45,419D1536 Index,536D1419 Index
Portugal,185.5,0.06,119.68,0.06,65.82,0.05,53.86,182D1536 Index,536D1182 Index
Romania,180.29,0.05,135.85,0.07,44.44,0.03,91.4,968D1536 Index,536D1968 Index
Iran,169.2,0.05,151.48,0.08,17.72,0.01,133.77,429D1536 Index,536D1429 Index
Kazakhstan,166.59,0.05,36.5,0.02,130.08,0.09,-93.58,916D1536 Index,536D1916 Index
Morocco,156.83,0.05,99.21,0.05,57.61,0.04,41.6,686D1536 Index,536D1686 Index
Tanzania,147.95,0.04,131.24,0.07,16.7,0.01,114.54,738D1536 Index,536D1738 Index
Haiti,139.94,0.04,139.84,0.07,0.1,0,139.74,263D1536 Index,536D1263 Index
Ghana,136.22,0.04,117.06,0.06,19.16,0.01,97.91,652D1536 Index,536D1652 Index
Angola,126.85,0.04,97.46,0.05,29.39,0.02,68.07,614D1536 Index,536D1614 Index
Slovenia,117.87,0.04,89.99,0.05,27.88,0.02,62.11,961D1536 Index,536D1961 Index
Israel,109.94,0.03,53.4,0.03,56.54,0.04,-3.14,436D1536 Index,536D1436 Index
Dominican Republic,104.41,0.03,83.98,0.04,20.43,0.01,63.55,243D1536 Index,536D1243 Index
Mauritius,99.54,0.03,96.27,0.05,3.27,0,93,684D1536 Index,536D1684 Index
Tunisia,88.15,0.03,57.1,0.03,31.05,0.02,26.05,744D1536 Index,536D1744 Index
Slovakia,82.5,0.02,63.7,0.03,18.8,0.01,44.9,936D1536 Index,536D1936 Index
Mozambique,81.94,0.02,71.6,0.04,10.34,0.01,61.26,688D1536 Index,536D1688 Index
Somalia,77.58,0.02,77.55,0.04,0.03,0,77.52,726D1536 Index,536D1726 Index
Madagascar,74.1,0.02,48.14,0.03,25.97,0.02,22.17,674D1536 Index,536D1674 Index
Rwanda,71.41,0.02,71.35,0.04,0.07,0,71.28,714D1536 Index,536D1714 Index
Guatemala,71.01,0.02,55.98,0.03,15.03,0.01,40.94,258D1536 Index,536D1258 Index
Malawi,66.49,0.02,58.42,0.03,8.08,0.01,50.34,676D1536 Index,536D1676 Index
Congo,66.35,0.02,64.94,0.03,1.41,0,63.53,634D1536 Index,536D1634 Index
Zimbabwe,62.18,0.02,4.61,0,57.58,0.04,-52.97,698D1536 Index,536D1698 Index
Cyprus,61.27,0.02,18.55,0.01,42.73,0.03,-24.18,423D1536 Index,536D1423 Index
Mauritania,58.2,0.02,56.23,0.03,1.98,0,54.25,682D1536 Index,536D1682 Index
Panama,57.91,0.02,24.08,0.01,33.83,0.02,-9.76,283D1536 Index,536D1283 Index
Liberia,52.16,0.02,17.38,0.01,34.77,0.02,-17.39,668D1536 Index,536D1668 Index
Equatorial Guinea,49.99,0.02,6.88,0,43.11,0.03,-36.22,642D1536 Index,536D1642 Index
Cameroon,49.93,0.02,16.44,0.01,33.49,0.02,-17.05,622D1536 Index,536D1622 Index
Laos,47.67,0.01,5.4,0,42.27,0.03,-36.86,544D1536 Index,536D1544 Index
Lebanon,47.58,0.01,45.67,0.02,1.91,0,43.76,446D1536 Index,536D1446 Index
Guinea,47.14,0.01,46.65,0.02,0.49,0,46.15,656D1536 Index,536D1656 Index
Macau,45.11,0.01,35.91,0.02,9.2,0.01,26.72,546D1536 Index,536D1546 Index
Lithuania,40.65,0.01,12.39,0.01,28.26,0.02,-15.88,946D1536 Index,536D1946 Index
Bolivia,40.39,0.01,38.01,0.02,2.38,0,35.63,218D1536 Index,536D1218 Index
Uruguay,40.11,0.01,29.39,0.02,10.73,0.01,18.66,298D1536 Index,536D1298 Index
Burkina Faso,40.09,0.01,39.01,0.02,1.08,0,37.93,748D1536 Index,536D1748 Index
"Congo, Democratic Republic",38.7,0.01,27.9,0.01,10.8,0.01,17.11,636D1536 Index,536D1636 Index
Togo,38.63,0.01,38.06,0.02,0.57,0,37.5,742D1536 Index,536D1742 Index
Senegal,38.04,0.01,31.56,0.02,6.47,0,25.09,722D1536 Index,536D1722 Index
Croatia,37.96,0.01,28.76,0.02,9.2,0.01,19.56,960D1536 Index,536D1960 Index
Peoples Democratic Republic of Yemen,37.11,0.01,35.25,0.02,1.86,0,33.38,474D1536 Index,536D1474 Index
Maldives,37.01,0.01,36.48,0.02,0.53,0,35.96,556D1536 Index,536D1556 Index
Macedonia,36.93,0.01,30.86,0.02,6.07,0,24.79,962D1536 Index,536D1962 Index
Uzbekistan,36.24,0.01,17.44,0.01,18.8,0.01,-1.36,927D1536 Index,536D1927 Index
Paraguay,35.46,0.01,18.65,0.01,16.82,0.01,1.83,288D1536 Index,536D1288 Index
Costa Rica,34.12,0.01,28.65,0.02,5.47,0,23.18,238D1536 Index,536D1238 Index
Afghanistan,31.73,0.01,31.25,0.02,0.49,0,30.76,512D1536 Index,536D1512 Index
Estonia,31.24,0.01,10.82,0.01,20.42,0.01,-9.6,939D1536 Index,536D1939 Index
Azerbaijan,30.83,0.01,30.34,0.02,0.5,0,29.84,912D1536 Index,536D1912 Index
Venezuela,30.34,0.01,18.89,0.01,11.45,0.01,7.44,299D1536 Index,536D1299 Index
El Salvador,30.13,0.01,29.08,0.02,1.05,0,28.04,253D1536 Index,536D1253 Index
Latvia,28.66,0.01,6.49,0,22.16,0.02,-15.67,941D1536 Index,536D1941 Index
Gabon,28.29,0.01,12.83,0.01,15.46,0.01,-2.63,646D1536 Index,536D1646 Index
Seychelles,28.13,0.01,2.93,0,25.21,0.02,-22.28,718D1536 Index,536D1718 Index
Bosnia and Herzegovina,27.92,0.01,26.92,0.01,0.99,0,25.93,963D1536 Index,536D1963 Index
New Caledonia,27.84,0.01,27.83,0.01,0.02,0,27.81,839D1536 Index,536D1839 Index
Libya,26.84,0.01,26.13,0.01,0.71,0,25.42,672D1536 Index,536D1672 Index
Trinidad And Tobago,26.79,0.01,26.78,0.01,0.01,0,26.77,369D1536 Index,536D1369 Index
Armenia,25.52,0.01,24.64,0.01,0.87,0,23.77,911D1536 Index,536D1911 Index
Mongolia,25.39,0.01,24.26,0.01,1.12,0,23.14,948D1536 Index,536D1948 Index
Niger,25.11,0.01,25.04,0.01,0.07,0,24.97,692D1536 Index,536D1692 Index
Nicaragua,23.54,0.01,23.43,0.01,0.12,0,23.31,278D1536 Index,536D1278 Index
Honduras,23.04,0.01,22.45,0.01,0.59,0,21.85,268D1536 Index,536D1268 Index
Fiji,22.57,0.01,21.96,0.01,0.61,0,21.35,819D1536 Index,536D1819 Index
Moldova,21.96,0.01,6.69,0,15.26,0.01,-8.57,921D1536 Index,536D1921 Index
Luxembourg,19.57,0.01,2.58,0,16.99,0.01,-14.41,137D1536 Index,536D1137 Index
Vanuatu,17.4,0.01,3.17,0,14.23,0.01,-11.05,846D1536 Index,536D1846 Index
Benin,16.61,0.01,15.69,0.01,0.92,0,14.77,638D1536 Index,536D1638 Index
Solomon Islands,15.97,0,15.71,0.01,0.26,0,15.45,813D1536 Index,536D1813 Index
Georgia,13.86,0,9.39,0.01,4.47,0,4.92,915D1536 Index,536D1915 Index
Albania,13.11,0,12.99,0.01,0.12,0,12.86,914D1536 Index,536D1914 Index
Zambia,13.02,0,9.02,0,4,0,5.02,754D1536 Index,536D1754 Index
Mali,12.98,0,9.84,0.01,3.15,0,6.69,678D1536 Index,536D1678 Index
Jamaica,12.5,0,12.49,0.01,0.02,0,12.47,343D1536 Index,536D1343 Index
Other Countries,12.37,0,10.82,0.01,1.55,0,9.28,910D1536 Index,536D1910 Index
Iceland,12.29,0,9.19,0,3.1,0,6.08,176D1536 Index,536D1176 Index
Cuba,11.6,0,10.82,0.01,0.78,0,10.05,928D1536 Index,536D1928 Index
Bahamas,9.34,0,4.43,0,4.92,0,-0.49,313D1536 Index,536D1313 Index
Samoa,8.32,0,3.4,0,4.93,0,-1.53,862D1536 Index,536D1862 Index
Central African Rep.,7.07,0,6.99,0,0.08,0,6.92,626D1536 Index,536D1626 Index
Gambia,6.51,0,6.51,0,0.01,0,6.5,648D1536 Index,536D1648 Index
Montenegro,6.48,0,6.41,0,0.07,0,6.35,943D1536 Index,536D1943 Index
Burundi,6.21,0,6.19,0,0.02,0,6.17,618D1536 Index,536D1618 Index
Malta,5.57,0,4.61,0,0.96,0,3.65,181D1536 Index,536D1181 Index
Sierra Leone,4.21,0,1.1,0,3.11,0,-2,724D1536 Index,536D1724 Index
Chad,3.87,0,1.06,0,2.81,0,-1.75,628D1536 Index,536D1628 Index
Djibouti,3.48,0,2.4,0,1.08,0,1.32,611D1536 Index,536D1611 Index
Greenland,3.46,0,3.37,0,0.09,0,3.28,326D1536 Index,536D1326 Index
Guyana,3.04,0,2.99,0,0.05,0,2.95,336D1536 Index,536D1336 Index
Turkmenistan,2.98,0,2.98,0,0,0,2.98,925D1536 Index,536D1925 Index
St. Lucia,2.82,0,2.82,0,0,0,2.82,362D1536 Index,536D1362 Index
St. Vincent & Grens.,2.68,0,1.84,0,0.85,0,0.99,364I1536 Index,536D1364 Index
Suriname,2.54,0,2.32,0,0.22,0,2.11,366D1536 Index,536D1366 Index
Comoros,2.4,0,2.4,0,0,0,2.4,632D1536 Index,536D1632 Index
Dominica,2.25,0,2.24,0,0.01,0,2.23,321D1536 Index,536D1321 Index
Belize,2.15,0,2.06,0,0.09,0,1.98,339D1536 Index,536D1339 Index
St. Kitts And Nevis,1.98,0,1.98,0,0,0,1.98,361D1536 Index,536D1361 Index
Kyrgyzstan,1.88,0,1.64,0,0.24,0,1.4,917D1536 Index,536D1917 Index
Aruba,1.77,0,1.73,0,0.04,0,1.69,314D1536 Index,536D1314 Index
Barbados,1.77,0,1.68,0,0.08,0,1.6,316D1536 Index,536D1316 Index
Tonga,1.52,0,1.41,0,0.11,0,1.3,866D1536 Index,536D1866 Index
Bermuda,1.51,0,1.51,0,0,0,1.51,319D1536 Index,536D1319 Index
Cape Verde,1.42,0,1.36,0,0.06,0,1.3,624D1536 Index,536D1624 Index
Tajikistan,1.32,0,1.32,0,0,0,1.31,923D1536 Index,536D1923 Index
Grenada,0.96,0,0.9,0,0.05,0,0.85,328D1536 Index,536D1328 Index
Faeroe Islands,0.78,0,0.78,0,0,0,0.78,816D1536 Index,536D1816 Index
North Korea,0.77,0,0,0,0.77,0,-0.77,954D1536 Index,536D1954 Index
Guinea-Bissau,0.61,0,0.61,0,0,0,0.61,654D1536 Index,536D1654 Index
