Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Hungary,63589.9,2.27,30929.1,2.03,32660.8,2.54,-1731.7,944D1134 Index,134D1944 Index
Developing Western Hemisphere,62886,2.24,43340.4,2.85,19545.6,1.52,23794.8,205D1134 Index,134D1205 Index
Sweden,49333.8,1.76,30534.8,2.01,18799,1.46,11735.8,144D1134 Index,134D1144 Index
Japan,45751,1.63,25977.9,1.71,19773.1,1.54,6204.8,158D1134 Index,134D1158 Index
Denmark,40499.6,1.44,23088.2,1.52,17411.4,1.36,5676.8,128D1134 Index,134D1128 Index
Slovakia,39100.9,1.39,18511.6,1.22,20589.3,1.6,-2077.7,936D1134 Index,134D1936 Index
Romania,38356.5,1.37,20004.5,1.32,18352,1.43,1652.5,968D1134 Index,134D1968 Index
Turkey,38040.2,1.36,21535.2,1.42,16505,1.29,5030.2,186D1134 Index,134D1186 Index
South Korea,31679.8,1.13,20840,1.37,10839.8,0.84,10000.2,542D1134 Index,134D1542 Index
Sub-Saharan Africa,28289.2,1.01,14688.9,0.97,13600.3,1.06,1088.6,603D1134 Index,134D1603 Index
Ireland,27032.9,0.96,12924.4,0.85,14108.5,1.1,-1184.1,178D1134 Index,134D1178 Index
Mexico,26620.73,0.95,18827.9,1.24,7792.83,0.61,11035.07,273D1134 Index,134D1273 Index
Finland,23505.34,0.84,13728.6,0.9,9776.74,0.76,3951.86,172D1134 Index,134D1172 Index
Norway,22741.5,0.81,10084,0.66,12657.5,0.99,-2573.5,142D1134 Index,134D1142 Index
India,22364.89,0.8,13988.6,0.92,8376.29,0.65,5612.31,534D1134 Index,134D1534 Index
Canada,20184.83,0.72,15542.9,1.02,4641.93,0.36,10900.97,156D1134 Index,134D1156 Index
Portugal,19907.96,0.71,12302.1,0.81,7605.86,0.59,4696.24,182D1134 Index,134D1182 Index
South Africa,17882.01,0.64,9784.14,0.64,8097.87,0.63,1686.27,199D1134 Index,134D1199 Index
Brazil,17038.15,0.61,11189.1,0.74,5849.05,0.46,5340.05,223D1134 Index,134D1223 Index
Singapore,15276.23,0.54,10139.6,0.67,5136.63,0.4,5002.97,576D1134 Index,134D1576 Index
Malaysia,14346.25,0.51,6539.79,0.43,7806.46,0.61,-1266.67,548D1134 Index,134D1548 Index
Slovenia,14323.71,0.51,6560.72,0.43,7762.99,0.6,-1202.27,961D1134 Index,134D1961 Index
Australia,13958.62,0.5,11929.6,0.78,2029.02,0.16,9900.58,193D1134 Index,134D1193 Index
Vietnam,12529.89,0.45,3811.99,0.25,8717.9,0.68,-4905.91,582D1134 Index,134D1582 Index
Thailand,12424.3,0.44,6796.61,0.45,5627.69,0.44,1168.92,578D1134 Index,134D1578 Index
United Arab Emirates,12227.63,0.44,10937.7,0.72,1289.93,0.1,9647.77,466D1134 Index,134D1466 Index
Luxembourg,11325.73,0.4,6210.55,0.41,5115.18,0.4,1095.37,137D1134 Index,134D1137 Index
Bulgaria,9649.87,0.34,4698.6,0.31,4951.27,0.39,-252.67,918D1134 Index,134D1918 Index
Greece,9139.97,0.33,6873.69,0.45,2266.28,0.18,4607.41,174D1134 Index,134D1174 Index
Hong Kong,8672.08,0.31,6949.34,0.46,1722.74,0.13,5226.6,532D1134 Index,134D1532 Index
Ukraine,8395.69,0.3,5983.18,0.39,2412.51,0.19,3570.67,926D1134 Index,134D1926 Index
Saudi Arabia,7912.42,0.28,6870.99,0.45,1041.43,0.08,5829.56,456D1134 Index,134D1456 Index
Indonesia,7232.35,0.26,3972.97,0.26,3259.38,0.25,713.59,536D1134 Index,134D1536 Index
Israel,7180.5,0.26,5419.7,0.36,1760.8,0.14,3658.9,436D1134 Index,134D1436 Index
Lithuania,6717.03,0.24,4371.73,0.29,2345.3,0.18,2026.43,946D1134 Index,134D1946 Index
Croatia,6338.1,0.23,4281.5,0.28,2056.6,0.16,2224.9,960D1134 Index,134D1960 Index
Kazakhstan,6001.03,0.21,1645.65,0.11,4355.38,0.34,-2709.73,916D1134 Index,134D1916 Index
Bangladesh,5879.74,0.21,1135.55,0.07,4744.19,0.37,-3608.64,513D1134 Index,134D1513 Index
Philippines,5643.77,0.2,2337.33,0.15,3306.44,0.26,-969.11,566D1134 Index,134D1566 Index
Serbia,5640.59,0.2,3474.57,0.23,2166.02,0.17,1308.55,942D1134 Index,134D1942 Index
Egypt,4596.08,0.16,3243.99,0.21,1352.09,0.11,1891.9,469D1134 Index,134D1469 Index
Argentina,4516.14,0.16,3351.36,0.22,1164.78,0.09,2186.58,213D1134 Index,134D1213 Index
Libya,4466.36,0.16,396.44,0.03,4069.92,0.32,-3673.48,672D1134 Index,134D1672 Index
Macedonia,4118.41,0.15,1048.81,0.07,3069.6,0.24,-2020.79,962D1134 Index,134D1962 Index
Chile,4044.73,0.14,2940.65,0.19,1104.08,0.09,1836.57,228D1134 Index,134D1228 Index
Algeria,3929.69,0.14,3182,0.21,747.69,0.06,2434.31,612D1134 Index,134D1612 Index
Nigeria,3738.71,0.13,1046.74,0.07,2691.97,0.21,-1645.23,694D1134 Index,134D1694 Index
Tunisia,3509.99,0.13,1736.45,0.11,1773.54,0.14,-37.09,744D1134 Index,134D1744 Index
Latvia,3332.46,0.12,2143.18,0.14,1189.28,0.09,953.9,941D1134 Index,134D1941 Index
Morocco,3253.86,0.12,2438.8,0.16,815.06,0.06,1623.75,686D1134 Index,134D1686 Index
Estonia,3042.53,0.11,1983.15,0.13,1059.38,0.08,923.77,939D1134 Index,134D1939 Index
Iran,2929.68,0.1,2451.77,0.16,477.91,0.04,1973.86,429D1134 Index,134D1429 Index
Pakistan,2892.46,0.1,1317.07,0.09,1575.39,0.12,-258.32,564D1134 Index,134D1564 Index
New Zealand,2804.54,0.1,2214.46,0.15,590.08,0.05,1624.38,196D1134 Index,134D1196 Index
Colombia,2589.39,0.09,2173.25,0.14,416.14,0.03,1757.11,233D1134 Index,134D1233 Index
Belarus,2513.3,0.09,1850.56,0.12,662.74,0.05,1187.82,913D1134 Index,134D1913 Index
Azerbaijan,2357.33,0.08,659.91,0.04,1697.42,0.13,-1037.51,912D1134 Index,134D1912 Index
Qatar,2271.61,0.08,1951.45,0.13,320.16,0.02,1631.29,453D1134 Index,134D1453 Index
Peru,2254.09,0.08,1153.85,0.08,1100.24,0.09,53.61,293D1134 Index,134D1293 Index
Bosnia and Herzegovina,2204.94,0.08,1386.33,0.09,818.61,0.06,567.72,963D1134 Index,134D1963 Index
Iraq,2155.5,0.08,894.53,0.06,1260.97,0.1,-366.45,433D1134 Index,134D1433 Index
Cambodia,1418.29,0.05,108.74,0.01,1309.55,0.1,-1200.81,522D1134 Index,134D1522 Index
Lebanon,1228.73,0.04,1181.69,0.08,47.04,0,1134.66,446D1134 Index,134D1446 Index
Sri Lanka,1122.64,0.04,495.01,0.03,627.63,0.05,-132.62,524D1134 Index,134D1524 Index
Malta,1100.66,0.04,531.06,0.03,569.6,0.04,-38.54,181D1134 Index,134D1181 Index
Cote D Ivoire,1092.17,0.04,323.61,0.02,768.56,0.06,-444.95,662D1134 Index,134D1662 Index
Jordan,955.82,0.03,929.06,0.06,26.76,0,902.31,439D1134 Index,134D1439 Index
Ecuador,950.05,0.03,518.09,0.03,431.97,0.03,86.12,248D1134 Index,134D1248 Index
Myanmar,869.85,0.03,184.73,0.01,685.12,0.05,-500.39,518D1134 Index,134D1518 Index
Iceland,798.18,0.03,676.09,0.04,122.1,0.01,553.99,176D1134 Index,134D1176 Index
Cyprus,786.75,0.03,590.86,0.04,195.89,0.02,394.96,423D1134 Index,134D1423 Index
Moldova,723.95,0.03,484.11,0.03,239.84,0.02,244.26,921D1134 Index,134D1921 Index
Uzbekistan,722.78,0.03,699.81,0.05,22.97,0,676.85,927D1134 Index,134D1927 Index
Ghana,699.01,0.02,305.79,0.02,393.22,0.03,-87.43,652D1134 Index,134D1652 Index
Kuwait,678.01,0.02,613.87,0.04,64.15,0,549.72,443D1134 Index,134D1443 Index
Oman,668.1,0.02,626.01,0.04,42.09,0,583.93,449D1134 Index,134D1449 Index
Bahrain,620.42,0.02,581.59,0.04,38.83,0,542.75,419D1134 Index,134D1419 Index
Costa Rica,590.54,0.02,415.04,0.03,175.51,0.01,239.53,238D1134 Index,134D1238 Index
Albania,587.47,0.02,495.54,0.03,91.94,0.01,403.6,914D1134 Index,134D1914 Index
Kenya,584.31,0.02,460.84,0.03,123.47,0.01,337.36,664D1134 Index,134D1664 Index
Georgia,542.91,0.02,467.41,0.03,75.51,0.01,391.9,915D1134 Index,134D1915 Index
Dominican Republic,537.89,0.02,429.13,0.03,108.76,0.01,320.37,243D1134 Index,134D1243 Index
Venezuela,534.98,0.02,217.92,0.01,317.07,0.02,-99.15,299D1134 Index,134D1299 Index
Honduras,524.67,0.02,163.51,0.01,361.15,0.03,-197.64,268D1134 Index,134D1268 Index
Ethiopia,488.91,0.02,317.96,0.02,170.95,0.01,147.02,644D1134 Index,134D1644 Index
Uruguay,447.89,0.02,210.98,0.01,236.91,0.02,-25.93,298D1134 Index,134D1298 Index
Armenia,405.28,0.01,296.87,0.02,108.41,0.01,188.46,911D1134 Index,134D1911 Index
Madagascar,393.43,0.01,110.01,0.01,283.42,0.02,-173.41,674D1134 Index,134D1674 Index
Guatemala,383.18,0.01,275.79,0.02,107.39,0.01,168.4,258D1134 Index,134D1258 Index
Other Countries,338.33,0.01,290.89,0.02,47.43,0,243.46,910D1134 Index,134D1910 Index
Cuba,335.02,0.01,287.59,0.02,47.43,0,240.16,928D1134 Index,134D1928 Index
Paraguay,333.38,0.01,283.12,0.02,50.26,0,232.86,288D1134 Index,134D1288 Index
Bolivia,298.26,0.01,228.96,0.02,69.3,0.01,159.66,218D1134 Index,134D1218 Index
Montenegro,296.82,0.01,275.84,0.02,20.97,0,254.87,943D1134 Index,134D1943 Index
Panama,294.31,0.01,273.13,0.02,21.19,0,251.94,283D1134 Index,134D1283 Index
Macau,282.9,0.01,227.34,0.01,55.56,0,171.77,546D1134 Index,134D1546 Index
Papua New Guinea,265.26,0.01,29.95,0,235.31,0.02,-205.36,853D1134 Index,134D1853 Index
Tanzania,265,0.01,220.12,0.01,44.87,0,175.25,738D1134 Index,134D1738 Index
Cameroon,258.82,0.01,183.66,0.01,75.16,0.01,108.5,622D1134 Index,134D1622 Index
Sudan,247.42,0.01,233.32,0.02,14.1,0,219.22,732D1134 Index,134D1732 Index
Uganda,236.02,0.01,122,0.01,114.03,0.01,7.97,746D1134 Index,134D1746 Index
Angola,225.67,0.01,171.99,0.01,53.68,0,118.31,614D1134 Index,134D1614 Index
Burkina Faso,211.3,0.01,148.25,0.01,63.05,0,85.2,748D1134 Index,134D1748 Index
Mauritius,199.79,0.01,159.22,0.01,40.57,0,118.66,684D1134 Index,134D1684 Index
El Salvador,199.5,0.01,134.08,0.01,65.42,0.01,68.67,253D1134 Index,134D1253 Index
Guinea,187.82,0.01,79.29,0.01,108.52,0.01,-29.23,656D1134 Index,134D1656 Index
Turkmenistan,184.49,0.01,182.54,0.01,1.96,0,180.58,925D1134 Index,134D1925 Index
Mongolia,179.92,0.01,168.74,0.01,11.18,0,157.55,948D1134 Index,134D1948 Index
Trinidad And Tobago,168.96,0.01,150.53,0.01,18.43,0,132.1,369D1134 Index,134D1369 Index
Nicaragua,168.87,0.01,81.67,0.01,87.2,0.01,-5.53,278D1134 Index,134D1278 Index
Mali,164.65,0.01,158.81,0.01,5.83,0,152.98,678D1134 Index,134D1678 Index
Liberia,162,0.01,14.97,0,147.04,0.01,-132.07,668D1134 Index,134D1668 Index
"Congo, Democratic Republic",153.22,0.01,123.58,0.01,29.64,0,93.94,636D1134 Index,134D1636 Index
Senegal,152.96,0.01,145.76,0.01,7.2,0,138.57,722D1134 Index,134D1722 Index
Faeroe Islands,142.44,0.01,120.74,0.01,21.71,0,99.03,816D1134 Index,134D1816 Index
Laos,142.38,0.01,37.04,0,105.35,0.01,-68.31,544D1134 Index,134D1544 Index
Zambia,132.26,0,107.48,0.01,24.78,0,82.71,754D1134 Index,134D1754 Index
Mozambique,128.54,0,89.52,0.01,39.02,0,50.5,688D1134 Index,134D1688 Index
Jamaica,109.66,0,105.91,0.01,3.76,0,102.15,343D1134 Index,134D1343 Index
Syria,105.38,0,88.91,0.01,16.48,0,72.43,463D1134 Index,134D1463 Index
Nepal,100.86,0,70.34,0,30.52,0,39.82,558D1134 Index,134D1558 Index
Tajikistan,98.79,0,97.03,0.01,1.75,0,95.28,923D1134 Index,134D1923 Index
Rwanda,90.95,0,68.74,0,22.21,0,46.53,714D1134 Index,134D1714 Index
Kyrgyzstan,90.58,0,74.57,0,16.01,0,58.56,917D1134 Index,134D1917 Index
Equatorial Guinea,82.62,0,23.2,0,59.41,0,-36.21,642D1134 Index,134D1642 Index
Afghanistan,77.97,0,65.55,0,12.42,0,53.12,512D1134 Index,134D1512 Index
Maldives,77.89,0,55.41,0,22.48,0,32.92,556D1134 Index,134D1556 Index
Brunei Darussalam,77.73,0,76.25,0.01,1.48,0,74.77,516D1134 Index,134D1516 Index
Mauritania,75.14,0,42.72,0,32.42,0,10.29,682D1134 Index,134D1682 Index
New Caledonia,71.37,0,70.38,0,0.99,0,69.39,839D1134 Index,134D1839 Index
Niger,70.92,0,70.88,0,0.04,0,70.83,692D1134 Index,134D1692 Index
Gabon,55.6,0,36.79,0,18.81,0,17.97,646D1134 Index,134D1646 Index
Malawi,54.61,0,29.69,0,24.92,0,4.76,676D1134 Index,134D1676 Index
Togo,52.29,0,45.85,0,6.45,0,39.4,742D1134 Index,134D1742 Index
Benin,39.45,0,38.55,0,0.91,0,37.64,638D1134 Index,134D1638 Index
Zimbabwe,37.97,0,15.95,0,22.02,0,-6.07,698D1134 Index,134D1698 Index
Congo,34.64,0,22.92,0,11.72,0,11.19,634D1134 Index,134D1634 Index
Haiti,33.74,0,32.27,0,1.47,0,30.8,263D1134 Index,134D1263 Index
Somalia,29.2,0,28.42,0,0.79,0,27.63,726D1134 Index,134D1726 Index
Barbados,27.54,0,24.6,0,2.94,0,21.66,316D1134 Index,134D1316 Index
Burundi,23.74,0,12.56,0,11.18,0,1.37,618D1134 Index,134D1618 Index
Guyana,23.3,0,17.32,0,5.98,0,11.35,336D1134 Index,134D1336 Index
Greenland,23.23,0,21.25,0,1.97,0,19.28,326D1134 Index,134D1326 Index
Chad,18.51,0,17.01,0,1.49,0,15.52,628D1134 Index,134D1628 Index
Sierra Leone,16.87,0,13.92,0,2.95,0,10.97,724D1134 Index,134D1724 Index
Bermuda,16.48,0,7.42,0,9.06,0,-1.64,319D1134 Index,134D1319 Index
Seychelles,14.16,0,11.42,0,2.74,0,8.67,718D1134 Index,134D1718 Index
Suriname,13.03,0,12.7,0,0.33,0,12.37,366D1134 Index,134D1366 Index
Central African Rep.,11.03,0,10.68,0,0.34,0,10.34,626D1134 Index,134D1626 Index
Bahamas,10.61,0,9.38,0,1.23,0,8.14,313D1134 Index,134D1313 Index
Fiji,10.39,0,9.38,0,1.02,0,8.36,819D1134 Index,134D1819 Index
Peoples Democratic Republic of Yemen,8.76,0,6.6,0,2.16,0,4.44,474D1134 Index,134D1474 Index
Gambia,8.2,0,7.97,0,0.24,0,7.73,648D1134 Index,134D1648 Index
Aruba,7.4,0,7.28,0,0.12,0,7.16,314D1134 Index,134D1314 Index
St. Kitts And Nevis,6.86,0,0.23,0,6.62,0,-6.39,361D1134 Index,134D1361 Index
Cape Verde,6.75,0,6.01,0,0.74,0,5.28,624D1134 Index,134D1624 Index
Grenada,6.55,0,5.44,0,1.11,0,4.33,328D1134 Index,134D1328 Index
St. Lucia,6.43,0,6.39,0,0.05,0,6.34,362D1134 Index,134D1362 Index
Comoros,6.27,0,1.61,0,4.65,0,-3.04,632D1134 Index,134D1632 Index
Belize,5.63,0,5.37,0,0.27,0,5.1,339D1134 Index,134D1339 Index
St. Vincent & Grens.,3.69,0,3.66,0,0.03,0,3.63,364I1134 Index,134D1364 Index
North Korea,3.3,0,3.3,0,0,0,3.3,954D1134 Index,134D1954 Index
Djibouti,2.39,0,2.31,0,0.08,0,2.24,611D1134 Index,134D1611 Index
Samoa,1.49,0,1.11,0,0.38,0,0.73,862D1134 Index,134D1862 Index
Dominica,1.44,0,1.44,0,0.01,0,1.43,321D1134 Index,134D1321 Index
Sao Tome & Principe,0.72,0,0.24,0,0.48,0,-0.24,716D1134 Index,134D1716 Index
Solomon Islands,0.41,0,0.34,0,0.07,0,0.27,813D1134 Index,134D1813 Index
Vanuatu,0.33,0,0.33,0,0,0,0.33,846D1134 Index,134D1846 Index
Guinea-Bissau,0.24,0,0.08,0,0.15,0,-0.07,654D1134 Index,134D1654 Index
Tonga,0.15,0,0.14,0,0.01,0,0.13,866D1134 Index,134D1866 Index
