Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Argentina,2701.47,0.36,686.35,0.24,2015.12,0.44,-1328.77,213D1534 Index,534D1213 Index
Pakistan,2634.13,0.35,2104.8,0.73,529.33,0.11,1575.48,564D1534 Index,534D1564 Index
Sweden,2533.67,0.34,790.34,0.27,1743.33,0.38,-952.99,144D1534 Index,534D1144 Index
Myanmar,2060.83,0.28,659.8,0.23,1401.03,0.3,-741.23,518D1534 Index,534D1518 Index
Jordan,2016.36,0.27,1224.82,0.43,791.54,0.17,433.28,439D1534 Index,534D1439 Index
Poland,1893.64,0.25,1264.19,0.44,629.45,0.14,634.74,964D1534 Index,534D1964 Index
Algeria,1787.75,0.24,1146.58,0.4,641.17,0.14,505.42,612D1534 Index,534D1612 Index
Uganda,1526.8,0.2,1490.2,0.52,36.6,0.01,1453.6,746D1534 Index,534D1746 Index
Philippines,1452.45,0.19,1051.02,0.37,401.43,0.09,649.59,566D1534 Index,534D1566 Index
Peru,1449.6,0.19,886.27,0.31,563.33,0.12,322.94,293D1534 Index,534D1293 Index
Finland,1433.83,0.19,362.2,0.13,1071.63,0.23,-709.43,172D1534 Index,534D1172 Index
Sudan,1392.32,0.19,736.46,0.26,655.86,0.14,80.59,732D1534 Index,534D1732 Index
Austria,1379.11,0.18,524.84,0.18,854.27,0.19,-329.43,122D1534 Index,534D1122 Index
Morocco,1368.5,0.18,500.14,0.17,868.36,0.19,-368.22,686D1534 Index,534D1686 Index
Ecuador,1320.29,0.18,317.74,0.11,1002.55,0.22,-684.81,248D1534 Index,534D1248 Index
Ghana,1299.94,0.17,495.69,0.17,804.25,0.17,-308.57,652D1534 Index,534D1652 Index
Norway,1292.64,0.17,450.16,0.16,842.48,0.18,-392.33,142D1534 Index,534D1142 Index
Denmark,1262.99,0.17,809.54,0.28,453.45,0.1,356.1,128D1534 Index,534D1128 Index
Ethiopia,1235.76,0.17,1198.46,0.42,37.3,0.01,1161.16,644D1534 Index,534D1644 Index
Peoples Democratic Republic of Yemen,1209.04,0.16,804.53,0.28,404.5,0.09,400.03,474D1534 Index,534D1474 Index
Mauritius,1192.12,0.16,1170.58,0.41,21.54,0,1149.04,684D1534 Index,534D1684 Index
Kazakhstan,1188.43,0.16,264.89,0.09,923.55,0.2,-658.66,916D1534 Index,534D1916 Index
Cote D Ivoire,1084.61,0.14,555.47,0.19,529.14,0.11,26.32,662D1534 Index,534D1662 Index
Ireland,1031.52,0.14,502.28,0.17,529.24,0.11,-26.97,178D1534 Index,534D1178 Index
New Zealand,1021.02,0.14,421.67,0.15,599.35,0.13,-177.68,196D1534 Index,534D1196 Index
Brunei Darussalam,988.85,0.13,46.69,0.02,942.16,0.2,-895.46,516D1534 Index,534D1516 Index
Czech Republic,953.36,0.13,447.23,0.16,506.12,0.11,-58.89,935D1534 Index,534D1935 Index
Bahrain,947.12,0.13,504.43,0.18,442.69,0.1,61.73,419D1534 Index,534D1419 Index
Gabon,854.22,0.11,64.97,0.02,789.25,0.17,-724.28,646D1534 Index,534D1646 Index
Portugal,845.13,0.11,655.94,0.23,189.19,0.04,466.75,182D1534 Index,534D1182 Index
Guinea,827.15,0.11,253.23,0.09,573.91,0.12,-320.68,656D1534 Index,534D1656 Index
Cameroon,803.71,0.11,221.09,0.08,582.63,0.13,-361.54,622D1534 Index,534D1622 Index
Equatorial Guinea,731.06,0.1,15.26,0.01,715.8,0.16,-700.55,642D1534 Index,534D1642 Index
Benin,690.55,0.09,475.13,0.17,215.42,0.05,259.7,638D1534 Index,534D1638 Index
Mozambique,656.52,0.09,328.09,0.11,328.43,0.07,-0.33,688D1534 Index,534D1688 Index
Zambia,637.38,0.09,407.6,0.14,229.77,0.05,177.83,754D1534 Index,534D1754 Index
Hungary,626.54,0.08,390.28,0.14,236.27,0.05,154.01,944D1534 Index,534D1944 Index
Romania,611.03,0.08,298,0.1,313.04,0.07,-15.04,968D1534 Index,534D1968 Index
Greece,561.89,0.08,430.44,0.15,131.45,0.03,298.99,174D1534 Index,534D1174 Index
Senegal,555.79,0.07,348.72,0.12,207.07,0.04,141.64,722D1534 Index,534D1722 Index
Bahamas,496.07,0.07,1.62,0,494.45,0.11,-492.84,313D1534 Index,534D1313 Index
Tunisia,475.93,0.06,290.3,0.1,185.63,0.04,104.67,744D1534 Index,534D1744 Index
Azerbaijan,458.8,0.06,36.95,0.01,421.85,0.09,-384.9,912D1534 Index,534D1912 Index
Lebanon,446.33,0.06,406.14,0.14,40.19,0.01,365.95,446D1534 Index,534D1446 Index
Somalia,404.98,0.05,355.41,0.12,49.57,0.01,305.84,726D1534 Index,534D1726 Index
Congo,403.52,0.05,135.24,0.05,268.28,0.06,-133.04,634D1534 Index,534D1634 Index
Belarus,386.18,0.05,187.68,0.07,198.5,0.04,-10.82,913D1534 Index,534D1913 Index
Malawi,357.39,0.05,326.05,0.11,31.34,0.01,294.71,676D1534 Index,534D1676 Index
"Congo, Democratic Republic",352.55,0.05,233.86,0.08,118.69,0.03,115.17,636D1534 Index,534D1636 Index
Afghanistan,349.81,0.05,107.66,0.04,242.14,0.05,-134.48,512D1534 Index,534D1512 Index
Slovenia,325.89,0.04,218.53,0.08,107.36,0.02,111.17,961D1534 Index,534D1961 Index
Costa Rica,299.5,0.04,114.83,0.04,184.66,0.04,-69.83,238D1534 Index,534D1238 Index
Syria,293.1,0.04,207.36,0.07,85.74,0.02,121.62,463D1534 Index,534D1463 Index
Liberia,284.84,0.04,277.15,0.1,7.69,0,269.46,668D1534 Index,534D1668 Index
Madagascar,280.74,0.04,209.51,0.07,71.23,0.02,138.27,674D1534 Index,534D1674 Index
Papua New Guinea,269.25,0.04,58.93,0.02,210.32,0.05,-151.39,853D1534 Index,534D1853 Index
Togo,261.98,0.04,55.78,0.02,206.19,0.04,-150.41,742D1534 Index,534D1742 Index
Bulgaria,260.3,0.03,151.86,0.05,108.44,0.02,43.42,918D1534 Index,534D1918 Index
Libya,256.26,0.03,182.66,0.06,73.6,0.02,109.06,672D1534 Index,534D1672 Index
Guatemala,249.56,0.03,232.61,0.08,16.95,0,215.66,258D1534 Index,534D1258 Index
Other Countries,245.59,0.03,135.15,0.05,110.45,0.02,24.7,910D1534 Index,534D1910 Index
Dominican Republic,241.41,0.03,156.36,0.05,85.05,0.02,71.31,243D1534 Index,534D1243 Index
Slovakia,233.5,0.03,167.72,0.06,65.78,0.01,101.93,936D1534 Index,534D1936 Index
Uzbekistan,217.99,0.03,179.09,0.06,38.89,0.01,140.2,927D1534 Index,534D1927 Index
Mali,216.24,0.03,142.49,0.05,73.75,0.02,68.74,678D1534 Index,534D1678 Index
Uruguay,206.5,0.03,186,0.06,20.5,0,165.5,298D1534 Index,534D1298 Index
Burkina Faso,203.32,0.03,123.36,0.04,79.96,0.02,43.4,748D1534 Index,534D1748 Index
North Korea,189.05,0.03,79.8,0.03,109.25,0.02,-29.45,954D1534 Index,534D1954 Index
Lithuania,186.22,0.02,60.33,0.02,125.89,0.03,-65.56,946D1534 Index,534D1946 Index
Bolivia,177.74,0.02,175.59,0.06,2.14,0,173.45,218D1534 Index,534D1218 Index
Rwanda,175.75,0.02,175.18,0.06,0.57,0,174.61,714D1534 Index,534D1714 Index
Maldives,175.06,0.02,170.59,0.06,4.47,0,166.12,556D1534 Index,534D1556 Index
Panama,169.42,0.02,75.03,0.03,94.38,0.02,-19.35,283D1534 Index,534D1283 Index
Paraguay,168.48,0.02,111.64,0.04,56.85,0.01,54.79,288D1534 Index,534D1288 Index
Cambodia,165.89,0.02,149.44,0.05,16.44,0,133,522D1534 Index,534D1522 Index
Guinea-Bissau,160.98,0.02,0.35,0,160.63,0.03,-160.28,654D1534 Index,534D1654 Index
Malta,159.2,0.02,134.53,0.05,24.67,0.01,109.86,181D1534 Index,534D1181 Index
Netherlands Antilles,150.53,0.02,9.73,0,140.8,0.03,-131.07,353D1534 Index,534D1353 Index
Croatia,146.06,0.02,117.52,0.04,28.55,0.01,88.97,960D1534 Index,534D1960 Index
Estonia,143.92,0.02,29.55,0.01,114.37,0.02,-84.82,939D1534 Index,534D1939 Index
Honduras,141.23,0.02,114.99,0.04,26.24,0.01,88.75,268D1534 Index,534D1268 Index
Trinidad And Tobago,140.95,0.02,104.88,0.04,36.07,0.01,68.81,369D1534 Index,534D1369 Index
Zimbabwe,140.29,0.02,110.05,0.04,30.23,0.01,79.82,698D1534 Index,534D1698 Index
Albania,130.83,0.02,32.26,0.01,98.57,0.02,-66.31,914D1534 Index,534D1914 Index
Turkmenistan,122.09,0.02,106.58,0.04,15.51,0,91.07,925D1534 Index,534D1925 Index
Cyprus,118.78,0.02,97.6,0.03,21.19,0,76.41,423D1534 Index,534D1423 Index
Latvia,110.19,0.01,40.41,0.01,69.78,0.02,-29.36,941D1534 Index,534D1941 Index
El Salvador,103.62,0.01,95.27,0.03,8.36,0,86.91,253D1534 Index,534D1253 Index
Tajikistan,102.06,0.01,98.5,0.03,3.56,0,94.94,923D1534 Index,534D1923 Index
Nicaragua,92.49,0.01,90.51,0.03,1.98,0,88.52,278D1534 Index,534D1278 Index
Niger,79.71,0.01,79.17,0.03,0.54,0,78.62,692D1534 Index,534D1692 Index
Georgia,76.62,0.01,50.46,0.02,26.16,0.01,24.3,915D1534 Index,534D1915 Index
Burundi,75.45,0.01,75.16,0.03,0.29,0,74.87,618D1534 Index,534D1618 Index
Bosnia and Herzegovina,72.52,0.01,68.28,0.02,4.24,0,64.04,963D1534 Index,534D1963 Index
Sierra Leone,69.51,0.01,52.25,0.02,17.26,0,34.99,724D1534 Index,534D1724 Index
Armenia,65.33,0.01,63.49,0.02,1.85,0,61.64,911D1534 Index,534D1911 Index
Laos,63.28,0.01,3.61,0,59.67,0.01,-56.05,544D1534 Index,534D1544 Index
Gambia,61.29,0.01,25.03,0.01,36.26,0.01,-11.23,648D1534 Index,534D1648 Index
Fiji,59.78,0.01,58.68,0.02,1.1,0,57.59,819D1534 Index,534D1819 Index
Cuba,56.55,0.01,55.35,0.02,1.2,0,54.15,928D1534 Index,534D1928 Index
Macedonia,54.11,0.01,48.21,0.02,5.9,0,42.31,962D1534 Index,534D1962 Index
Chad,52.1,0.01,37.31,0.01,14.79,0,22.53,628D1534 Index,534D1628 Index
Mauritania,50.94,0.01,20.8,0.01,30.14,0.01,-9.35,682D1534 Index,534D1682 Index
New Caledonia,48.88,0.01,24.77,0.01,24.12,0.01,0.65,839D1534 Index,534D1839 Index
Luxembourg,48.26,0.01,9.87,0,38.4,0.01,-28.53,137D1534 Index,534D1137 Index
Suriname,48.17,0.01,16.85,0.01,31.31,0.01,-14.46,366D1534 Index,534D1366 Index
Seychelles,43.59,0.01,42.67,0.01,0.92,0,41.75,718D1534 Index,534D1718 Index
Jamaica,41.39,0.01,39.67,0.01,1.72,0,37.95,343D1534 Index,534D1343 Index
Moldova,38.51,0.01,36.85,0.01,1.66,0,35.19,921D1534 Index,534D1921 Index
Iceland,38.46,0.01,29.88,0.01,8.58,0,21.31,176D1534 Index,534D1176 Index
Haiti,32.6,0,31.14,0.01,1.46,0,29.68,263D1534 Index,534D1263 Index
Guyana,31.85,0,22.57,0.01,9.28,0,13.28,336D1534 Index,534D1336 Index
Kyrgyzstan,28.18,0,27.69,0.01,0.49,0,27.2,917D1534 Index,534D1917 Index
Djibouti,25.85,0,24.56,0.01,1.29,0,23.26,611D1534 Index,534D1611 Index
Belize,23.87,0,22.3,0.01,1.57,0,20.73,339D1534 Index,534D1339 Index
Comoros,18.89,0,6.73,0,12.17,0,-5.44,632D1534 Index,534D1632 Index
Mongolia,16.2,0,12.55,0,3.66,0,8.89,948D1534 Index,534D1948 Index
Barbados,16.16,0,15.99,0.01,0.17,0,15.82,316D1534 Index,534D1316 Index
Macau,12.61,0,9.81,0,2.81,0,7,546D1534 Index,534D1546 Index
Central African Rep.,9.9,0,9.32,0,0.58,0,8.74,626D1534 Index,534D1626 Index
Solomon Islands,7.85,0,2.5,0,5.35,0,-2.85,813D1534 Index,534D1813 Index
Montenegro,7.5,0,7.49,0,0.01,0,7.48,943D1534 Index,534D1943 Index
South African Common Customs Area (Exc South Africa),5.63,0,5.63,0,0,0,5.63,608D1534 Index,534D1608 Index
Cape Verde,3.93,0,1.39,0,2.55,0,-1.16,624D1534 Index,534D1624 Index
Grenada,3.61,0,3.61,0,0,0,3.6,328D1534 Index,534D1328 Index
Aruba,3.41,0,3.37,0,0.04,0,3.32,314D1534 Index,534D1314 Index
Samoa,2.86,0,1.7,0,1.16,0,0.53,862D1534 Index,534D1862 Index
Faeroe Islands,2.76,0,2.71,0,0.05,0,2.66,816D1534 Index,534D1816 Index
Bermuda,2.4,0,2.3,0,0.09,0,2.21,319D1534 Index,534D1319 Index
St. Lucia,2.24,0,2.12,0,0.12,0,2,362D1534 Index,534D1362 Index
Vanuatu,1.93,0,1.92,0,0.01,0,1.91,846D1534 Index,534D1846 Index
St. Kitts And Nevis,1.37,0,0.97,0,0.41,0,0.56,361D1534 Index,534D1361 Index
St. Vincent & Grens.,1.13,0,1.13,0,0,0,1.13,364I1534 Index,534D1364 Index
Greenland,0.99,0,0.99,0,0,0,0.99,326D1534 Index,534D1326 Index
Sao Tome & Principe,0.99,0,0.94,0,0.04,0,0.9,716D1534 Index,534D1716 Index
Tonga,0.65,0,0.65,0,0.01,0,0.64,866D1534 Index,534D1866 Index
Dominica,0.3,0,0.23,0,0.07,0,0.16,321D1534 Index,534D1321 Index
