Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1171077,100,481241,100,689836,100,-208595,001D1112 Index,112D1001 Index
Non Fuel Exporting Countries,1100197,93.95,446891,92.86,653306,94.7,-206415,092D1112 Index,112D1092 Index
Advanced Economies,853512,72.88,370443,76.98,483069,70.03,-112626,110D1112 Index,112D1110 Index
European Union,601117,51.33,240295,49.93,360822,52.31,-120527,998D1112 Index,112D1998 Index
Euro-zone,524688,44.8,211106,43.87,313582,45.46,-102476,995D1112 Index,112D1995 Index
Emerging and Developing Economies,297387,25.39,110760,23.02,186627,27.05,-75867,200I1112 Index,112D1200 Index
Germany,150794.5,12.88,53004.8,11.01,97789.7,14.18,-44784.9,134D1112 Index,112D1134 Index
Developing Asia,127148.8,10.86,35674.6,7.41,91474.2,13.26,-55799.6,505D1112 Index,112D1505 Index
United States,107860.4,9.21,54392.3,11.3,53468.1,7.75,924.2,111D1112 Index,112D1111 Index
Netherlands,88629.2,7.57,35556.7,7.39,53072.5,7.69,-17515.8,138D1112 Index,112D1138 Index
China,84103,7.18,23550.5,4.89,60552.5,8.78,-37002,924D1112 Index,112D1924 Index
Developing Europe,71794.1,6.13,29427.9,6.12,42366.2,6.14,-12938.3,170D1112 Index,112D1170 Index
Fuel Exporting Countries,70880.8,6.05,34350,7.14,36530.8,5.3,-2180.8,080D1112 Index,112D1080 Index
France,68538.2,5.85,28802.6,5.99,39735.6,5.76,-10933,132D1112 Index,112D1132 Index
Belgium,55968.5,4.78,22131.6,4.6,33836.9,4.91,-11705.3,124D1112 Index,112D1124 Index
Ireland,46676.1,3.99,27373.6,5.69,19302.5,2.8,8071.1,178D1112 Index,112D1178 Index
Switzerland,45557.4,3.89,33813.5,7.03,11743.9,1.7,22069.6,146D1112 Index,112D1146 Index
Italy,40746.4,3.48,13652,2.84,27094.4,3.93,-13442.4,136D1112 Index,112D1136 Index
Spain,37347.7,3.19,15730.2,3.27,21617.5,3.13,-5887.3,184D1112 Index,112D1184 Index
Norway,33573.73,2.87,5761.93,1.2,27811.8,4.03,-22049.87,142D1112 Index,112D1142 Index
Sub-Saharan Africa,27864.9,2.38,10949.6,2.28,16915.3,2.45,-5965.7,603D1112 Index,112D1603 Index
Developing Western Hemisphere,25149.6,2.15,10562.1,2.19,14587.5,2.11,-4025.4,205D1112 Index,112D1205 Index
Canada,23330.59,1.99,8775.19,1.82,14555.4,2.11,-5780.21,156D1112 Index,112D1156 Index
Sweden,22463.3,1.92,10021.1,2.08,12442.2,1.8,-2421.1,144D1112 Index,112D1144 Index
CIS Countries,22247,1.9,10742.4,2.23,11504.6,1.67,-762.2,901D1112 Index,112D1901 Index
Poland,18687.73,1.6,6046.23,1.26,12641.5,1.83,-6595.27,964D1112 Index,112D1964 Index
Russia,17738.09,1.51,7808.93,1.62,9929.16,1.44,-2120.23,922D1112 Index,112D1922 Index
Japan,16581.33,1.42,6391.83,1.33,10189.5,1.48,-3797.67,158D1112 Index,112D1158 Index
Turkey,15985.43,1.37,5932.23,1.23,10053.2,1.46,-4120.97,186D1112 Index,112D1186 Index
India,14676.8,1.25,4785.48,0.99,9891.32,1.43,-5105.84,534D1112 Index,112D1534 Index
South Korea,13458.24,1.15,7446.69,1.55,6011.55,0.87,1435.14,542D1112 Index,112D1542 Index
Denmark,12076.18,1.03,4744.66,0.99,7331.52,1.06,-2586.86,128D1112 Index,112D1128 Index
Czech Republic,11607.03,0.99,3899.97,0.81,7707.06,1.12,-3807.09,935D1112 Index,112D1935 Index
United Arab Emirates,11140.52,0.95,9174.33,1.91,1966.19,0.29,7208.14,466D1112 Index,112D1466 Index
South Africa,10944.29,0.93,3469.04,0.72,7475.25,1.08,-4006.21,199D1112 Index,112D1199 Index
Hong Kong,9483.98,0.81,6263.46,1.3,3220.52,0.47,3042.94,532D1112 Index,112D1532 Index
Australia,9082.87,0.78,5813.98,1.21,3268.89,0.47,2545.09,193D1112 Index,112D1193 Index
Singapore,8870.57,0.76,6191.83,1.29,2678.74,0.39,3513.09,576D1112 Index,112D1576 Index
Austria,8203.6,0.7,3138.28,0.65,5065.32,0.73,-1927.04,122D1112 Index,112D1122 Index
Brazil,7672.77,0.66,3452.85,0.72,4219.92,0.61,-767.07,223D1112 Index,112D1223 Index
Saudi Arabia,7571.51,0.65,4510.66,0.94,3060.85,0.44,1449.81,456D1112 Index,112D1456 Index
Malaysia,7519.67,0.64,2171.11,0.45,5348.56,0.78,-3177.45,548D1112 Index,112D1548 Index
Algeria,6858.53,0.59,1377.48,0.29,5481.05,0.79,-4103.57,612D1112 Index,112D1612 Index
Nigeria,6397.48,0.55,2347.97,0.49,4049.51,0.59,-1701.54,694D1112 Index,112D1694 Index
Thailand,6332.12,0.54,2235.03,0.46,4097.09,0.59,-1862.06,578D1112 Index,112D1578 Index
Finland,6283.8,0.54,2406.55,0.5,3877.25,0.56,-1470.7,172D1112 Index,112D1172 Index
Portugal,6098.45,0.52,2409.84,0.5,3688.61,0.53,-1278.77,182D1112 Index,112D1182 Index
Hungary,5825.18,0.5,1829.47,0.38,3995.71,0.58,-2166.24,944D1112 Index,112D1944 Index
Qatar,4678.8,0.4,1661.5,0.35,3017.3,0.44,-1355.8,453D1112 Index,112D1453 Index
Mexico,4619.13,0.39,2664.17,0.55,1954.96,0.28,709.21,273D1112 Index,112D1273 Index
Vietnam,4491.72,0.38,648.14,0.13,3843.58,0.56,-3195.44,582D1112 Index,112D1582 Index
Romania,4200.67,0.36,1767.1,0.37,2433.57,0.35,-666.47,968D1112 Index,112D1968 Index
Slovakia,4176.65,0.36,1018.16,0.21,3158.49,0.46,-2140.33,936D1112 Index,112D1936 Index
Israel,3962.07,0.34,2333.1,0.48,1628.97,0.24,704.13,436D1112 Index,112D1436 Index
Lithuania,3031.95,0.26,1451.29,0.3,1580.66,0.23,-129.37,946D1112 Index,112D1946 Index
Kuwait,3003.95,0.26,816,0.17,2187.95,0.32,-1371.96,443D1112 Index,112D1443 Index
Egypt,2957.35,0.25,1593.78,0.33,1363.57,0.2,230.21,469D1112 Index,112D1469 Index
Bangladesh,2930.54,0.25,335.13,0.07,2595.41,0.38,-2260.28,513D1112 Index,112D1513 Index
Costa Rica,2810.19,0.24,102.05,0.02,2708.14,0.39,-2606.09,238D1112 Index,112D1238 Index
Greece,2798.27,0.24,1655.13,0.34,1143.14,0.17,511.99,174D1112 Index,112D1174 Index
Indonesia,2694.6,0.23,894.76,0.19,1799.84,0.26,-905.08,536D1112 Index,112D1536 Index
New Zealand,2610.54,0.22,1108.54,0.23,1502,0.22,-393.46,196D1112 Index,112D1196 Index
Pakistan,2225.1,0.19,599.72,0.12,1625.38,0.24,-1025.66,564D1112 Index,112D1564 Index
Equatorial Guinea,2050.26,0.18,101.82,0.02,1948.44,0.28,-1846.63,642D1112 Index,112D1642 Index
Colombia,1844.31,0.16,598.48,0.12,1245.83,0.18,-647.35,233D1112 Index,112D1233 Index
Chile,1832.06,0.16,851.29,0.18,980.77,0.14,-129.48,228D1112 Index,112D1228 Index
Morocco,1772.17,0.15,823.92,0.17,948.25,0.14,-124.33,686D1112 Index,112D1686 Index
Angola,1728.92,0.15,1062.23,0.22,666.69,0.1,395.54,614D1112 Index,112D1614 Index
Argentina,1425.2,0.12,535.68,0.11,889.52,0.13,-353.85,213D1112 Index,112D1213 Index
Sri Lanka,1375.98,0.12,290.72,0.06,1085.26,0.16,-794.54,524D1112 Index,112D1524 Index
Ukraine,1353.73,0.12,691.75,0.14,661.98,0.1,29.76,926D1112 Index,112D1926 Index
Ghana,1248.31,0.11,824.55,0.17,423.76,0.06,400.8,652D1112 Index,112D1652 Index
Bulgaria,1167.65,0.1,589.81,0.12,577.84,0.08,11.97,918D1112 Index,112D1918 Index
Azerbaijan,1159.63,0.1,978.34,0.2,181.29,0.03,797.05,912D1112 Index,112D1912 Index
Latvia,1097.14,0.09,437.95,0.09,659.19,0.1,-221.24,941D1112 Index,112D1941 Index
Cambodia,1082.07,0.09,31.28,0.01,1050.79,0.15,-1019.51,522D1112 Index,112D1522 Index
Luxembourg,1061.86,0.09,338.04,0.07,723.83,0.1,-385.79,137D1112 Index,112D1137 Index
Philippines,1028.39,0.09,416.17,0.09,612.22,0.09,-196.06,566D1112 Index,112D1566 Index
Iceland,1016.07,0.09,324.55,0.07,691.53,0.1,-366.98,176D1112 Index,112D1176 Index
Macedonia,959.71,0.08,893.21,0.19,66.5,0.01,826.72,962D1112 Index,112D1962 Index
Kenya,949.14,0.08,526.91,0.11,422.23,0.06,104.68,664D1112 Index,112D1664 Index
Kazakhstan,923.43,0.08,585.13,0.12,338.31,0.05,246.82,916D1112 Index,112D1916 Index
Slovenia,922.27,0.08,406.7,0.08,515.58,0.07,-108.88,961D1112 Index,112D1961 Index
Estonia,871.61,0.07,579.99,0.12,291.62,0.04,288.37,939D1112 Index,112D1939 Index
Tunisia,824.97,0.07,330.98,0.07,494,0.07,-163.02,744D1112 Index,112D1744 Index
Venezuela,786.46,0.07,393.52,0.08,392.94,0.06,0.58,299D1112 Index,112D1299 Index
Peru,754.66,0.06,352.49,0.07,402.17,0.06,-49.68,293D1112 Index,112D1293 Index
