Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Russia,3239.46,0.86,1649.65,0.82,1589.81,0.89,59.84,922D1536 Index,536D1922 Index
Turkey,3074.14,0.81,2043.49,1.02,1030.65,0.58,1012.84,186D1536 Index,536D1186 Index
France,2721.09,0.72,1385.93,0.69,1335.16,0.75,50.77,132D1536 Index,536D1132 Index
United Kingdom,2694.6,0.71,1799.84,0.9,894.76,0.5,905.08,112D1536 Index,536D1112 Index
Spain,2590.83,0.68,2073.74,1.03,517.09,0.29,1556.65,184D1536 Index,536D1184 Index
Azerbaijan,2454.09,0.65,32.75,0.02,2421.34,1.36,-2388.59,912D1536 Index,536D1912 Index
Pakistan,2266.62,0.6,2107.23,1.05,159.39,0.09,1947.84,564D1536 Index,536D1564 Index
Belgium,2070.74,0.55,1485.25,0.74,585.49,0.33,899.76,124D1536 Index,536D1124 Index
Argentina,1757.85,0.46,292.52,0.15,1465.33,0.82,-1172.81,213D1536 Index,536D1213 Index
Qatar,1739.35,0.46,150.14,0.07,1589.21,0.89,-1439.08,453D1536 Index,536D1453 Index
Kuwait,1697.26,0.45,235.73,0.12,1461.53,0.82,-1225.8,443D1536 Index,536D1443 Index
Mexico,1616.28,0.43,1428.82,0.71,187.46,0.11,1241.36,273D1536 Index,536D1273 Index
New Zealand,1584.16,0.42,748.13,0.37,836.04,0.47,-87.91,196D1536 Index,536D1196 Index
South Africa,1395.57,0.37,897.07,0.45,498.5,0.28,398.58,199D1536 Index,536D1199 Index
Bangladesh,1352.62,0.36,1281.32,0.64,71.3,0.04,1210.02,513D1536 Index,536D1513 Index
Switzerland,968.64,0.26,340.41,0.17,628.23,0.35,-287.81,146D1536 Index,536D1146 Index
Sweden,872.21,0.23,181.16,0.09,691.05,0.39,-509.9,144D1536 Index,536D1144 Index
Finland,807.28,0.21,138.86,0.07,668.43,0.38,-529.57,172D1536 Index,536D1172 Index
Brunei Darussalam,698.74,0.18,104.43,0.05,594.3,0.33,-489.87,516D1536 Index,536D1516 Index
Myanmar,651.42,0.17,529.34,0.26,122.08,0.07,407.26,518D1536 Index,536D1518 Index
Sri Lanka,636.78,0.17,590.79,0.29,46,0.03,544.79,524D1536 Index,536D1524 Index
Egypt,575.7,0.15,429.76,0.21,145.93,0.08,283.83,469D1536 Index,536D1469 Index
Ukraine,571.43,0.15,272.62,0.14,298.81,0.17,-26.19,926D1536 Index,536D1926 Index
Kenya,554.34,0.15,544.66,0.27,9.67,0.01,534.99,664D1536 Index,536D1664 Index
Poland,544.91,0.14,401.14,0.2,143.76,0.08,257.38,964D1536 Index,536D1964 Index
Algeria,518.35,0.14,218.63,0.11,299.72,0.17,-81.1,612D1536 Index,536D1612 Index
Ethiopia,484.85,0.13,461.13,0.23,23.72,0.01,437.41,644D1536 Index,536D1644 Index
Chile,483.48,0.13,241.97,0.12,241.51,0.14,0.47,228D1536 Index,536D1228 Index
Austria,456.59,0.12,113.63,0.06,342.96,0.19,-229.32,122D1536 Index,536D1122 Index
Angola,439.35,0.12,230.06,0.11,209.28,0.12,20.78,614D1536 Index,536D1614 Index
Denmark,427.79,0.11,259.83,0.13,167.95,0.09,91.88,128D1536 Index,536D1128 Index
Oman,426.88,0.11,233.23,0.12,193.65,0.11,39.58,449D1536 Index,536D1449 Index
Norway,396.92,0.1,183.96,0.09,212.96,0.12,-28.99,142D1536 Index,536D1142 Index
Peru,362.82,0.1,296.04,0.15,66.79,0.04,229.25,293D1536 Index,536D1293 Index
Cote D Ivoire,333.03,0.09,87.64,0.04,245.4,0.14,-157.76,662D1536 Index,536D1662 Index
Cambodia,299.81,0.08,281.11,0.14,18.7,0.01,262.41,522D1536 Index,536D1522 Index
Czech Republic,290.06,0.08,114.48,0.06,175.58,0.1,-61.1,935D1536 Index,536D1935 Index
Jordan,277.25,0.07,124.7,0.06,152.55,0.09,-27.85,439D1536 Index,536D1439 Index
Greece,275.57,0.07,178.37,0.09,97.19,0.05,81.18,174D1536 Index,536D1174 Index
Peoples Democratic Republic of Yemen,273.5,0.07,271.61,0.14,1.88,0,269.73,474D1536 Index,536D1474 Index
Morocco,250.35,0.07,110.09,0.05,140.27,0.08,-30.18,686D1536 Index,536D1686 Index
Bahrain,246.05,0.06,84.34,0.04,161.71,0.09,-77.37,419D1536 Index,536D1419 Index
Uganda,234.86,0.06,224.12,0.11,10.74,0.01,213.39,746D1536 Index,536D1746 Index
Colombia,233.31,0.06,226.16,0.11,7.15,0,219,233D1536 Index,536D1233 Index
Papua New Guinea,226.35,0.06,178.79,0.09,47.56,0.03,131.23,853D1536 Index,536D1853 Index
Portugal,215.82,0.06,158.47,0.08,57.35,0.03,101.12,182D1536 Index,536D1182 Index
Belarus,210.53,0.06,24.17,0.01,186.36,0.1,-162.19,913D1536 Index,536D1913 Index
Hungary,210,0.06,147.57,0.07,62.42,0.04,85.15,944D1536 Index,536D1944 Index
Ireland,197.12,0.05,96.18,0.05,100.94,0.06,-4.76,178D1536 Index,536D1178 Index
Romania,161.55,0.04,124.76,0.06,36.79,0.02,87.98,968D1536 Index,536D1968 Index
Nepal,157.55,0.04,157.48,0.08,0.08,0,157.4,558D1536 Index,536D1558 Index
Iran,148.21,0.04,105.67,0.05,42.55,0.02,63.12,429D1536 Index,536D1429 Index
Ghana,142.94,0.04,114.23,0.06,28.72,0.02,85.51,652D1536 Index,536D1652 Index
Ecuador,133.15,0.04,91.29,0.05,41.86,0.02,49.43,248D1536 Index,536D1248 Index
Tunisia,120.18,0.03,98.49,0.05,21.7,0.01,76.79,744D1536 Index,536D1744 Index
Tanzania,113.29,0.03,93.63,0.05,19.66,0.01,73.98,738D1536 Index,536D1738 Index
Haiti,111.55,0.03,111.43,0.06,0.12,0,111.32,263D1536 Index,536D1263 Index
Congo,104.45,0.03,28.44,0.01,76.01,0.04,-47.58,634D1536 Index,536D1634 Index
Uruguay,104.27,0.03,66.12,0.03,38.14,0.02,27.98,298D1536 Index,536D1298 Index
Lebanon,102.2,0.03,98.47,0.05,3.73,0,94.74,446D1536 Index,536D1446 Index
Sudan,92.62,0.02,91.88,0.05,0.74,0,91.13,732D1536 Index,536D1732 Index
Bulgaria,89.35,0.02,43.6,0.02,45.74,0.03,-2.14,918D1536 Index,536D1918 Index
Slovenia,89.1,0.02,76.82,0.04,12.29,0.01,64.53,961D1536 Index,536D1961 Index
Afghanistan,85.36,0.02,85.15,0.04,0.21,0,84.94,512D1536 Index,536D1512 Index
Mozambique,82.73,0.02,56.02,0.03,26.71,0.01,29.3,688D1536 Index,536D1688 Index
Mauritius,82.58,0.02,78.39,0.04,4.18,0,74.21,684D1536 Index,536D1684 Index
Israel,82.2,0.02,68.3,0.03,13.9,0.01,54.4,436D1536 Index,536D1436 Index
Iraq,77,0.02,76.63,0.04,0.37,0,76.26,433D1536 Index,536D1433 Index
Paraguay,76.35,0.02,20.13,0.01,56.22,0.03,-36.1,288D1536 Index,536D1288 Index
Burkina Faso,72.39,0.02,6.71,0,65.68,0.04,-58.97,748D1536 Index,536D1748 Index
Cameroon,71.98,0.02,32.39,0.02,39.58,0.02,-7.19,622D1536 Index,536D1622 Index
Libya,71.3,0.02,12.99,0.01,58.31,0.03,-45.32,672D1536 Index,536D1672 Index
Panama,66.8,0.02,27.31,0.01,39.49,0.02,-12.18,283D1536 Index,536D1283 Index
Kazakhstan,63.97,0.02,35.79,0.02,28.19,0.02,7.6,916D1536 Index,536D1916 Index
Venezuela,62.3,0.02,61.96,0.03,0.34,0,61.62,299D1536 Index,536D1299 Index
Mali,62.07,0.02,5.47,0,56.6,0.03,-51.13,678D1536 Index,536D1678 Index
Laos,59.04,0.02,7.78,0,51.26,0.03,-43.47,544D1536 Index,536D1544 Index
Benin,50.35,0.01,19.25,0.01,31.1,0.02,-11.84,638D1536 Index,536D1638 Index
New Caledonia,49.64,0.01,49.01,0.02,0.62,0,48.39,839D1536 Index,536D1839 Index
Malawi,47.88,0.01,41.69,0.02,6.2,0,35.49,676D1536 Index,536D1676 Index
Madagascar,47.8,0.01,39.08,0.02,8.72,0,30.36,674D1536 Index,536D1674 Index
Dominican Republic,47.72,0.01,37.23,0.02,10.49,0.01,26.74,243D1536 Index,536D1243 Index
Syria,44.39,0.01,43.06,0.02,1.33,0,41.73,463D1536 Index,536D1463 Index
Macau,44.23,0.01,36.16,0.02,8.07,0,28.09,546D1536 Index,536D1546 Index
Macedonia,43.93,0.01,34.78,0.02,9.15,0.01,25.63,962D1536 Index,536D1962 Index
Senegal,43.13,0.01,38.95,0.02,4.18,0,34.77,722D1536 Index,536D1722 Index
Slovakia,42.8,0.01,30.32,0.02,12.48,0.01,17.84,936D1536 Index,536D1936 Index
Bermuda,41.01,0.01,2.38,0,38.63,0.02,-36.24,319D1536 Index,536D1319 Index
Somalia,38.91,0.01,38.84,0.02,0.08,0,38.76,726D1536 Index,536D1726 Index
Costa Rica,38.87,0.01,34.81,0.02,4.06,0,30.75,238D1536 Index,536D1238 Index
"Congo, Democratic Republic",38.56,0.01,0,0,38.56,0.02,-38.56,636D1536 Index,536D1636 Index
Guatemala,36.84,0.01,36.05,0.02,0.79,0,35.26,258D1536 Index,536D1258 Index
Bolivia,34.93,0.01,34.83,0.02,0.11,0,34.72,218D1536 Index,536D1218 Index
Mongolia,33.99,0.01,14.77,0.01,19.22,0.01,-4.46,948D1536 Index,536D1948 Index
Maldives,33.91,0.01,33.91,0.02,0,0,33.91,556D1536 Index,536D1556 Index
Fiji,32.39,0.01,29.09,0.01,3.31,0,25.78,819D1536 Index,536D1819 Index
Zimbabwe,32.13,0.01,3.48,0,28.65,0.02,-25.17,698D1536 Index,536D1698 Index
Togo,31.56,0.01,21.41,0.01,10.15,0.01,11.26,742D1536 Index,536D1742 Index
Bosnia and Herzegovina,30.43,0.01,14.47,0.01,15.96,0.01,-1.49,963D1536 Index,536D1963 Index
Lithuania,30.25,0.01,21.55,0.01,8.7,0,12.85,946D1536 Index,536D1946 Index
Armenia,27,0.01,26.6,0.01,0.4,0,26.2,911D1536 Index,536D1911 Index
Solomon Islands,26.5,0.01,22.85,0.01,3.65,0,19.2,813D1536 Index,536D1813 Index
Croatia,25.75,0.01,14.79,0.01,10.96,0.01,3.83,960D1536 Index,536D1960 Index
Liberia,24.72,0.01,24.61,0.01,0.11,0,24.5,668D1536 Index,536D1668 Index
Gabon,22.86,0.01,22.44,0.01,0.42,0,22.01,646D1536 Index,536D1646 Index
Moldova,22.65,0.01,6.86,0,15.78,0.01,-8.92,921D1536 Index,536D1921 Index
Mauritania,22.09,0.01,21.12,0.01,0.98,0,20.14,682D1536 Index,536D1682 Index
Zambia,21.4,0.01,9.54,0,11.86,0.01,-2.32,754D1536 Index,536D1754 Index
Guinea,21.03,0.01,19.74,0.01,1.29,0,18.46,656D1536 Index,536D1656 Index
El Salvador,18.97,0.01,18.69,0.01,0.28,0,18.41,253D1536 Index,536D1253 Index
Trinidad And Tobago,18.56,0,17.3,0.01,1.26,0,16.04,369D1536 Index,536D1369 Index
Central African Rep.,17.38,0,2.19,0,15.18,0.01,-12.99,626D1536 Index,536D1626 Index
Georgia,17.21,0,10.63,0.01,6.58,0,4.05,915D1536 Index,536D1915 Index
Estonia,16.15,0,13.03,0.01,3.12,0,9.91,939D1536 Index,536D1939 Index
Other Countries,14.95,0,11.48,0.01,3.47,0,8.01,910D1536 Index,536D1910 Index
Jamaica,14.3,0,12.02,0.01,2.27,0,9.75,343D1536 Index,536D1343 Index
Uzbekistan,14.09,0,9.3,0,4.79,0,4.51,927D1536 Index,536D1927 Index
Cyprus,13.75,0,11.18,0.01,2.57,0,8.61,423D1536 Index,536D1423 Index
Nicaragua,13.69,0,13.54,0.01,0.16,0,13.38,278D1536 Index,536D1278 Index
Cuba,11.88,0,9.98,0,1.91,0,8.07,928D1536 Index,536D1928 Index
Honduras,9.8,0,8.53,0,1.27,0,7.25,268D1536 Index,536D1268 Index
Samoa,9.31,0,7.15,0,2.16,0,4.99,862D1536 Index,536D1862 Index
Gambia,9.23,0,9.21,0,0.01,0,9.2,648D1536 Index,536D1648 Index
Latvia,9.15,0,7.36,0,1.79,0,5.58,941D1536 Index,536D1941 Index
South African Common Customs Area (Exc South Africa),8.01,0,8.01,0,0,0,8.01,608D1536 Index,536D1608 Index
Luxembourg,7.76,0,1.45,0,6.31,0,-4.86,137D1536 Index,536D1137 Index
Chad,7.75,0,1.59,0,6.17,0,-4.58,628D1536 Index,536D1628 Index
Seychelles,7.09,0,4.44,0,2.65,0,1.79,718D1536 Index,536D1718 Index
Albania,6.79,0,5.93,0,0.86,0,5.08,914D1536 Index,536D1914 Index
Malta,6.7,0,4.95,0,1.75,0,3.2,181D1536 Index,536D1181 Index
Iceland,6.56,0,5.09,0,1.47,0,3.62,176D1536 Index,536D1176 Index
Djibouti,6.12,0,5.86,0,0.26,0,5.59,611D1536 Index,536D1611 Index
Barbados,5.92,0,5.91,0,0.01,0,5.9,316D1536 Index,536D1316 Index
Niger,5.64,0,5.47,0,0.17,0,5.29,692D1536 Index,536D1692 Index
Guinea-Bissau,5.35,0,5.29,0,0.06,0,5.23,654D1536 Index,536D1654 Index
Belize,5.29,0,1.99,0,3.3,0,-1.31,339D1536 Index,536D1339 Index
St. Kitts And Nevis,5.03,0,1.01,0,4.03,0,-3.02,361D1536 Index,536D1361 Index
Montenegro,4.71,0,4.71,0,0,0,4.7,943D1536 Index,536D1943 Index
Equatorial Guinea,4.47,0,4.47,0,0,0,4.47,642D1536 Index,536D1642 Index
Sierra Leone,4.25,0,3.93,0,0.31,0,3.62,724D1536 Index,536D1724 Index
Rwanda,3.99,0,3.99,0,0,0,3.99,714D1536 Index,536D1714 Index
Turkmenistan,3.91,0,3.62,0,0.29,0,3.33,925D1536 Index,536D1925 Index
Suriname,3.75,0,3.75,0,0,0,3.75,366D1536 Index,536D1366 Index
Vanuatu,3.73,0,3.61,0,0.12,0,3.48,846D1536 Index,536D1846 Index
Tonga,3.5,0,3.5,0,0,0,3.49,866D1536 Index,536D1866 Index
North Korea,3.06,0,1.5,0,1.56,0,-0.06,954D1536 Index,536D1954 Index
Kyrgyzstan,2.49,0,1.81,0,0.69,0,1.12,917D1536 Index,536D1917 Index
Netherlands Antilles,2.46,0,1.79,0,0.67,0,1.11,353D1536 Index,536D1353 Index
Guyana,2.2,0,2.2,0,0,0,2.2,336D1536 Index,536D1336 Index
Sao Tome & Principe,1.09,0,1.07,0,0.02,0,1.05,716D1536 Index,536D1716 Index
Cape Verde,1.01,0,1.01,0,0,0,1.01,624D1536 Index,536D1624 Index
Grenada,0.99,0,0.62,0,0.37,0,0.25,328D1536 Index,536D1328 Index
Aruba,0.99,0,0.99,0,0,0,0.99,314D1536 Index,536D1314 Index
Faeroe Islands,0.94,0,0.78,0,0.16,0,0.62,816D1536 Index,536D1816 Index
Dominica,0.77,0,0.53,0,0.25,0,0.28,321D1536 Index,536D1321 Index
Comoros,0.69,0,0.68,0,0.01,0,0.68,632D1536 Index,536D1632 Index
Burundi,0.69,0,0.64,0,0.05,0,0.6,618D1536 Index,536D1618 Index
Greenland,0.54,0,0.19,0,0.35,0,-0.16,326D1536 Index,536D1326 Index
St. Vincent & Grens.,0.5,0,0.5,0,0,0,0.5,364I1536 Index,536D1364 Index
St. Lucia,0.35,0,0.34,0,0.01,0,0.33,362D1536 Index,536D1362 Index
Tajikistan,0.17,0,0.17,0,0.01,0,0.16,923D1536 Index,536D1923 Index
Bahamas,0.16,0,0.15,0,0.01,0,0.13,313D1536 Index,536D1313 Index
