Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Gabon,84.03,0.01,30.52,0,53.51,0.01,-22.99,646D1158 Index,158D1646 Index
Togo,83.6,0.01,79.62,0.01,3.98,0,75.63,742D1158 Index,158D1742 Index
Macedonia,83.15,0.01,76.45,0.01,6.7,0,69.75,962D1158 Index,158D1962 Index
Cuba,80.42,0.01,64.37,0.01,16.05,0,48.33,928D1158 Index,158D1928 Index
Other Countries,80.42,0.01,64.37,0.01,16.05,0,48.33,910D1158 Index,158D1910 Index
Vanuatu,78.94,0.01,7.84,0,71.09,0.01,-63.25,846D1158 Index,158D1846 Index
Angola,78.87,0.01,58.85,0.01,20.02,0,38.83,614D1158 Index,158D1614 Index
Mali,78.85,0.01,78.67,0.01,0.18,0,78.49,678D1158 Index,158D1678 Index
Seychelles,78.06,0.01,26.47,0,51.59,0.01,-25.12,718D1158 Index,158D1718 Index
Chad,73.85,0.01,8.92,0,64.93,0.01,-56.01,628D1158 Index,158D1628 Index
Cyprus,72.78,0.01,72.12,0.01,0.66,0,71.46,423D1158 Index,158D1423 Index
Malawi,67.5,0.01,55.22,0.01,12.28,0,42.93,676D1158 Index,158D1676 Index
Rwanda,65.21,0,57.5,0.01,7.71,0,49.79,714D1158 Index,158D1714 Index
Niger,60.65,0,60.03,0.01,0.62,0,59.42,692D1158 Index,158D1692 Index
Armenia,60.26,0,47.93,0.01,12.34,0,35.59,911D1158 Index,158D1911 Index
Bosnia and Herzegovina,59.69,0,52.85,0.01,6.84,0,46.01,963D1158 Index,158D1963 Index
Liberia,59.32,0,59.15,0.01,0.17,0,58.98,668D1158 Index,158D1668 Index
Greenland,56.33,0,3.44,0,52.89,0.01,-49.46,326D1158 Index,158D1326 Index
Guyana,54.08,0,50.66,0.01,3.42,0,47.24,336D1158 Index,158D1336 Index
Central African Rep.,46.79,0,45.17,0.01,1.62,0,43.55,626D1158 Index,158D1626 Index
Tonga,45.18,0,42.31,0.01,2.87,0,39.45,866D1158 Index,158D1866 Index
Barbados,43.41,0,43.33,0.01,0.08,0,43.26,316D1158 Index,158D1316 Index
Moldova,43.15,0,28.13,0,15.02,0,13.11,921D1158 Index,158D1921 Index
Zimbabwe,41.04,0,27.51,0,13.52,0,13.99,698D1158 Index,158D1698 Index
Haiti,38.01,0,33.86,0,4.15,0,29.71,263D1158 Index,158D1263 Index
Libya,33.43,0,21.09,0,12.34,0,8.76,672D1158 Index,158D1672 Index
Albania,32.45,0,24.34,0,8.11,0,16.23,914D1158 Index,158D1914 Index
Suriname,31.22,0,24.73,0,6.49,0,18.24,366D1158 Index,158D1366 Index
"Congo, Democratic Republic",29.61,0,19.48,0,10.13,0,9.34,636D1158 Index,158D1636 Index
Solomon Islands,29.13,0,23.95,0,5.18,0,18.76,813D1158 Index,158D1813 Index
Maldives,25.72,0,20.83,0,4.89,0,15.93,556D1158 Index,158D1556 Index
Montenegro,23.35,0,20.64,0,2.71,0,17.93,943D1158 Index,158D1943 Index
Peoples Democratic Republic of Yemen,23.23,0,19.07,0,4.16,0,14.91,474D1158 Index,158D1474 Index
St. Lucia,21.13,0,21.12,0,0.01,0,21.12,362D1158 Index,158D1362 Index
Burundi,21.01,0,19.93,0,1.08,0,18.85,618D1158 Index,158D1618 Index
Kyrgyzstan,19.31,0,18.95,0,0.36,0,18.59,917D1158 Index,158D1917 Index
Samoa,19.11,0,18.25,0,0.87,0,17.38,862D1158 Index,158D1862 Index
St. Vincent & Grens.,16.98,0,12.07,0,4.91,0,7.16,364I1158 Index,158D1364 Index
Belize,13.76,0,6.59,0,7.16,0,-0.57,339D1158 Index,158D1339 Index
Netherlands Antilles,13.57,0,13.11,0,0.46,0,12.65,353D1158 Index,158D1353 Index
St. Kitts And Nevis,13.25,0,13.23,0,0.02,0,13.21,361D1158 Index,158D1361 Index
Djibouti,12.69,0,12.39,0,0.3,0,12.08,611D1158 Index,158D1611 Index
Tajikistan,12.42,0,11.25,0,1.17,0,10.08,923D1158 Index,158D1923 Index
Grenada,12.41,0,12.4,0,0.01,0,12.39,328D1158 Index,158D1328 Index
Somalia,12.24,0,3.82,0,8.42,0,-4.6,726D1158 Index,158D1726 Index
Benin,11,0,9.78,0,1.22,0,8.56,638D1158 Index,158D1638 Index
Cape Verde,10.14,0,10.05,0,0.09,0,9.96,624D1158 Index,158D1624 Index
Sierra Leone,9.62,0,7.83,0,1.79,0,6.04,724D1158 Index,158D1724 Index
Syria,5.88,0,4.95,0,0.93,0,4.01,463D1158 Index,158D1463 Index
Comoros,4.35,0,4.31,0,0.04,0,4.27,632D1158 Index,158D1632 Index
Sao Tome & Principe,3.34,0,3.29,0,0.05,0,3.24,716D1158 Index,158D1716 Index
