Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
United Kingdom,10515.1,1.99,6792.79,1.96,3722.31,2.04,3070.48,112D1922 Index,922D1112 Index
Finland,9279.02,1.75,6611.65,1.91,2667.37,1.46,3944.28,172D1922 Index,922D1172 Index
India,6788.34,1.28,4530.62,1.31,2257.72,1.24,2272.9,534D1922 Index,922D1534 Index
Spain,6524.93,1.23,3700.6,1.07,2824.33,1.55,876.27,184D1922 Index,922D1184 Index
Sweden,6514.61,1.23,4661.58,1.34,1853.03,1.02,2808.55,144D1922 Index,922D1144 Index
Czech Republic,6314.84,1.19,3469.21,1,2845.63,1.56,623.58,935D1922 Index,922D1935 Index
Singapore,5690.22,1.08,5173.95,1.49,516.27,0.28,4657.68,576D1922 Index,922D1576 Index
Slovakia,5545.44,1.05,3785.92,1.09,1759.52,0.96,2026.4,936D1922 Index,922D1936 Index
Hungary,5353.72,1.01,3639.96,1.05,1713.76,0.94,1926.2,944D1922 Index,922D1944 Index
Brazil,5268.74,1,2354,0.68,2914.74,1.6,-560.74,223D1922 Index,922D1223 Index
Lithuania,5041.19,0.95,4593.29,1.32,447.9,0.25,4145.39,946D1922 Index,922D1946 Index
Uzbekistan,4440.9,0.84,3839.14,1.11,601.76,0.33,3237.38,927D1922 Index,922D1927 Index
Austria,4418.92,0.84,2406.55,0.69,2012.37,1.1,394.18,122D1922 Index,922D1122 Index
Greece,3990.64,0.75,3761.25,1.08,229.39,0.13,3531.86,174D1922 Index,922D1174 Index
Bulgaria,3987.83,0.75,3514.25,1.01,473.58,0.26,3040.67,918D1922 Index,922D1918 Index
Sub-Saharan Africa,3744.65,0.71,2395.51,0.69,1349.14,0.74,1046.37,603D1922 Index,922D1603 Index
Switzerland,3633.6,0.69,1651.56,0.48,1982.04,1.09,-330.48,146D1922 Index,922D1146 Index
Romania,3498.03,0.66,2200.55,0.63,1297.48,0.71,903.07,968D1922 Index,922D1968 Index
Egypt,3482.89,0.66,3069.23,0.89,413.66,0.23,2655.57,469D1922 Index,922D1469 Index
Thailand,3129.69,0.59,1638.59,0.47,1491.1,0.82,147.49,578D1922 Index,922D1578 Index
Vietnam,2794.95,0.53,741.78,0.21,2053.17,1.13,-1311.39,582D1922 Index,922D1582 Index
Serbia,2532.49,0.48,1746.67,0.5,785.82,0.43,960.85,942D1922 Index,922D1942 Index
Indonesia,2515.24,0.48,992.64,0.29,1522.6,0.83,-529.96,536D1922 Index,922D1536 Index
Denmark,2317.05,0.44,1442.59,0.42,874.46,0.48,568.13,128D1922 Index,922D1128 Index
Mexico,2224.83,0.42,1635.9,0.47,588.93,0.32,1046.97,273D1922 Index,922D1273 Index
Morocco,2081.69,0.39,1615.3,0.47,466.39,0.26,1148.91,686D1922 Index,922D1686 Index
Malaysia,2076.44,0.39,761.57,0.22,1314.87,0.72,-553.3,548D1922 Index,922D1548 Index
Norway,2013.97,0.38,1387.16,0.4,626.81,0.34,760.35,142D1922 Index,922D1142 Index
Azerbaijan,1955.12,0.37,1437.94,0.41,517.18,0.28,920.76,912D1922 Index,922D1912 Index
Iraq,1915.45,0.36,1915.33,0.55,0.12,0,1915.21,433D1922 Index,922D1433 Index
Trinidad And Tobago,1709.6,0.32,1709.12,0.49,0.48,0,1708.64,369D1922 Index,922D1369 Index
Canada,1703.1,0.32,865.52,0.25,837.58,0.46,27.95,156D1922 Index,922D1156 Index
Latvia,1663.08,0.31,1274.81,0.37,388.27,0.21,886.54,941D1922 Index,922D1941 Index
Israel,1531.78,0.29,725.7,0.21,806.08,0.44,-80.38,436D1922 Index,922D1436 Index
Argentina,1503.29,0.28,678.69,0.2,824.61,0.45,-145.92,213D1922 Index,922D1213 Index
Estonia,1431.85,0.27,921.04,0.27,510.81,0.28,410.22,939D1922 Index,922D1939 Index
Saudi Arabia,1391.5,0.26,1236.15,0.36,155.35,0.09,1080.8,456D1922 Index,922D1456 Index
United Arab Emirates,1379.32,0.26,1214.91,0.35,164.41,0.09,1050.5,466D1922 Index,922D1466 Index
Kyrgyzstan,1342.83,0.25,1271.64,0.37,71.19,0.04,1200.45,917D1922 Index,922D1917 Index
Ecuador,1310.94,0.25,165.34,0.05,1145.6,0.63,-980.26,248D1922 Index,922D1248 Index
Slovenia,1151.37,0.22,284.92,0.08,866.45,0.48,-581.53,961D1922 Index,922D1961 Index
Armenia,1144.61,0.22,948.05,0.27,196.56,0.11,751.48,911D1922 Index,922D1911 Index
Portugal,1102.62,0.21,709.11,0.2,393.51,0.22,315.6,182D1922 Index,922D1182 Index
Tajikistan,1090.28,0.21,1038.12,0.3,52.16,0.03,985.96,923D1922 Index,922D1923 Index
South Africa,1074.09,0.2,507.07,0.15,567.01,0.31,-59.94,199D1922 Index,922D1199 Index
Mongolia,1064.81,0.2,1020.71,0.29,44.1,0.02,976.61,948D1922 Index,922D1948 Index
Paraguay,1057.85,0.2,200.54,0.06,857.31,0.47,-656.78,288D1922 Index,922D1288 Index
Turkmenistan,1042,0.2,968.53,0.28,73.48,0.04,895.05,925D1922 Index,922D1925 Index
Hong Kong,1008.59,0.19,815.96,0.24,192.62,0.11,623.34,532D1922 Index,922D1532 Index
Ireland,996.6,0.19,165.01,0.05,831.6,0.46,-666.59,178D1922 Index,922D1178 Index
Tunisia,909.24,0.17,815.4,0.24,93.84,0.05,721.55,744D1922 Index,922D1744 Index
Australia,853.71,0.16,271.87,0.08,581.84,0.32,-309.97,193D1922 Index,922D1193 Index
Georgia,842.88,0.16,625.47,0.18,217.41,0.12,408.06,915D1922 Index,922D1915 Index
Lebanon,840.01,0.16,831.92,0.24,8.09,0,823.83,446D1922 Index,922D1446 Index
Iran,836.23,0.16,576.02,0.17,260.21,0.14,315.81,429D1922 Index,922D1429 Index
Algeria,810.14,0.15,804.65,0.23,5.48,0,799.17,612D1922 Index,922D1612 Index
Bangladesh,801.39,0.15,222.73,0.06,578.66,0.32,-355.93,513D1922 Index,922D1513 Index
Chile,747.72,0.14,61.59,0.02,686.13,0.38,-624.53,228D1922 Index,922D1228 Index
Moldova,721.48,0.14,535.69,0.15,185.79,0.1,349.91,921D1922 Index,922D1921 Index
Croatia,716.92,0.14,478.93,0.14,237.99,0.13,240.94,960D1922 Index,922D1960 Index
Philippines,611.65,0.12,345.46,0.1,266.19,0.15,79.27,566D1922 Index,922D1566 Index
Bosnia and Herzegovina,588.16,0.11,516.28,0.15,71.89,0.04,444.39,963D1922 Index,922D1963 Index
Sri Lanka,551.69,0.1,242.12,0.07,309.57,0.17,-67.44,524D1922 Index,922D1524 Index
Colombia,532.69,0.1,403.82,0.12,128.87,0.07,274.94,233D1922 Index,922D1233 Index
Nigeria,487.76,0.09,465.09,0.13,22.67,0.01,442.42,694D1922 Index,922D1694 Index
New Zealand,471.48,0.09,360.06,0.1,111.42,0.06,248.63,196D1922 Index,922D1196 Index
Pakistan,468.52,0.09,170.24,0.05,298.28,0.16,-128.04,564D1922 Index,922D1564 Index
Kenya,461.82,0.09,291.03,0.08,170.8,0.09,120.23,664D1922 Index,922D1664 Index
Peru,431.04,0.08,351.44,0.1,79.6,0.04,271.85,293D1922 Index,922D1293 Index
Other Countries,349.87,0.07,295.33,0.09,54.54,0.03,240.79,910D1922 Index,922D1910 Index
Jordan,326.48,0.06,307.6,0.09,18.87,0.01,288.73,439D1922 Index,922D1439 Index
Faeroe Islands,290.42,0.05,13.27,0,277.15,0.15,-263.89,816D1922 Index,922D1816 Index
Oman,270.48,0.05,267.97,0.08,2.51,0,265.46,449D1922 Index,922D1449 Index
Cuba,260.8,0.05,212.28,0.06,48.51,0.03,163.77,928D1922 Index,922D1928 Index
Macedonia,237.22,0.04,154,0.04,83.22,0.05,70.78,962D1922 Index,922D1962 Index
Cote D Ivoire,233.73,0.04,40.73,0.01,193,0.11,-152.26,662D1922 Index,922D1662 Index
Cyprus,196.92,0.04,137.74,0.04,59.18,0.03,78.56,423D1922 Index,922D1423 Index
Dominican Republic,194.68,0.04,182.22,0.05,12.46,0.01,169.76,243D1922 Index,922D1243 Index
Libya,183.11,0.03,183.08,0.05,0.04,0,183.04,672D1922 Index,922D1672 Index
Uruguay,178.97,0.03,66.16,0.02,112.81,0.06,-46.64,298D1922 Index,922D1298 Index
Tanzania,170.54,0.03,123.18,0.04,47.36,0.03,75.81,738D1922 Index,922D1738 Index
Afghanistan,166.51,0.03,157.41,0.05,9.11,0,148.3,512D1922 Index,922D1512 Index
Venezuela,152.86,0.03,150.87,0.04,1.98,0,148.89,299D1922 Index,922D1299 Index
Ghana,152.68,0.03,72.14,0.02,80.54,0.04,-8.41,652D1922 Index,922D1652 Index
Ethiopia,133.79,0.03,109.55,0.03,24.25,0.01,85.3,644D1922 Index,922D1644 Index
Iceland,126.61,0.02,16.36,0,110.25,0.06,-93.88,176D1922 Index,922D1176 Index
Peoples Democratic Republic of Yemen,122.24,0.02,122.07,0.04,0.17,0,121.89,474D1922 Index,922D1474 Index
Syria,121.63,0.02,116.4,0.03,5.24,0,111.16,463D1922 Index,922D1463 Index
Costa Rica,118.92,0.02,40.55,0.01,78.36,0.04,-37.81,238D1922 Index,922D1238 Index
Luxembourg,118.83,0.02,7.75,0,111.08,0.06,-103.32,137D1922 Index,922D1137 Index
Qatar,117.88,0.02,100.97,0.03,16.91,0.01,84.06,453D1922 Index,922D1453 Index
Jamaica,116.22,0.02,0.15,0,116.07,0.06,-115.92,343D1922 Index,922D1343 Index
Senegal,115.66,0.02,111.51,0.03,4.15,0,107.36,722D1922 Index,922D1722 Index
Albania,107.6,0.02,95.41,0.03,12.19,0.01,83.22,914D1922 Index,922D1914 Index
Cambodia,107.02,0.02,0.84,0,106.18,0.06,-105.34,522D1922 Index,922D1522 Index
Malta,106.22,0.02,80.66,0.02,25.56,0.01,55.1,181D1922 Index,922D1181 Index
"Congo, Democratic Republic",101.55,0.02,101.49,0.03,0.06,0,101.43,636D1922 Index,922D1636 Index
Uganda,96.82,0.02,80.47,0.02,16.34,0.01,64.13,746D1922 Index,922D1746 Index
Malawi,89.53,0.02,32.88,0.01,56.65,0.03,-23.77,676D1922 Index,922D1676 Index
North Korea,89.08,0.02,83.05,0.02,6.03,0,77.02,954D1922 Index,922D1954 Index
Honduras,80.19,0.02,69.26,0.02,10.93,0.01,58.33,268D1922 Index,922D1268 Index
Nicaragua,70.04,0.01,62.26,0.02,7.78,0,54.48,278D1922 Index,922D1278 Index
Kuwait,64.23,0.01,64.15,0.02,0.08,0,64.06,443D1922 Index,922D1443 Index
Mozambique,61.55,0.01,16.33,0,45.22,0.02,-28.9,688D1922 Index,922D1688 Index
Burkina Faso,60.18,0.01,60.14,0.02,0.04,0,60.09,748D1922 Index,922D1748 Index
Greenland,58.78,0.01,0.01,0,58.77,0.03,-58.76,326D1922 Index,922D1326 Index
Guatemala,57.07,0.01,44.86,0.01,12.22,0.01,32.64,258D1922 Index,922D1258 Index
Angola,50.13,0.01,50.13,0.01,0.01,0,50.12,614D1922 Index,922D1614 Index
Nepal,46.76,0.01,46.15,0.01,0.61,0,45.54,558D1922 Index,922D1558 Index
Myanmar,45.02,0.01,29.28,0.01,15.74,0.01,13.55,518D1922 Index,922D1518 Index
Zimbabwe,43.46,0.01,1.17,0,42.29,0.02,-41.13,698D1922 Index,922D1698 Index
Rwanda,43.05,0.01,40.36,0.01,2.69,0,37.66,714D1922 Index,922D1714 Index
Togo,41.69,0.01,41.69,0.01,0,0,41.69,742D1922 Index,922D1742 Index
Niger,39.84,0.01,1.09,0,38.75,0.02,-37.66,692D1922 Index,922D1692 Index
Cameroon,39.6,0.01,34.46,0.01,5.13,0,29.33,622D1922 Index,922D1622 Index
Sudan,38.16,0.01,37.16,0.01,1,0,36.16,732D1922 Index,922D1732 Index
Mauritania,36.7,0.01,23.03,0.01,13.67,0.01,9.36,682D1922 Index,922D1682 Index
Zambia,27.81,0.01,17.84,0.01,9.98,0.01,7.86,754D1922 Index,922D1754 Index
Mauritius,26.89,0.01,20.53,0.01,6.36,0,14.17,684D1922 Index,922D1684 Index
Congo,25.5,0,24.95,0.01,0.55,0,24.39,634D1922 Index,922D1634 Index
Bolivia,24.74,0,16.81,0,7.94,0,8.87,218D1922 Index,922D1218 Index
Liberia,19.85,0,19.35,0.01,0.49,0,18.86,668D1922 Index,922D1668 Index
El Salvador,17.5,0,15.89,0,1.61,0,14.28,253D1922 Index,922D1253 Index
Laos,17.41,0,16.62,0,0.79,0,15.84,544D1922 Index,922D1544 Index
Mali,15.33,0,15.23,0,0.1,0,15.12,678D1922 Index,922D1678 Index
Bahrain,14.78,0,6.9,0,7.87,0,-0.97,419D1922 Index,922D1419 Index
Macau,14.3,0,11.56,0,2.74,0,8.83,546D1922 Index,922D1546 Index
Guinea,13.1,0,11.62,0,1.47,0,10.15,656D1922 Index,922D1656 Index
Madagascar,11.05,0,3.79,0,7.25,0,-3.46,674D1922 Index,922D1674 Index
Panama,9,0,7.37,0,1.63,0,5.74,283D1922 Index,922D1283 Index
Papua New Guinea,8.43,0,3.24,0,5.19,0,-1.94,853D1922 Index,922D1853 Index
Montenegro,7.35,0,4.81,0,2.54,0,2.27,943D1922 Index,922D1943 Index
Gambia,6.77,0,6.77,0,0,0,6.77,648D1922 Index,922D1648 Index
Burundi,6.5,0,5.29,0,1.22,0,4.07,618D1922 Index,922D1618 Index
Benin,3.88,0,3.85,0,0.03,0,3.82,638D1922 Index,922D1638 Index
Cape Verde,3.6,0,3.58,0,0.02,0,3.57,624D1922 Index,922D1624 Index
Sierra Leone,3.43,0,3.28,0,0.15,0,3.13,724D1922 Index,922D1724 Index
Guyana,2.57,0,0.1,0,2.46,0,-2.36,336D1922 Index,922D1336 Index
Seychelles,2.5,0,1.06,0,1.45,0,-0.39,718D1922 Index,922D1718 Index
Equatorial Guinea,2.03,0,2.01,0,0.02,0,1.99,642D1922 Index,922D1642 Index
New Caledonia,1.99,0,1.99,0,0,0,1.99,839D1922 Index,922D1839 Index
Somalia,1.63,0,1.6,0,0.03,0,1.57,726D1922 Index,922D1726 Index
Bahamas,1.43,0,0.78,0,0.65,0,0.13,313D1922 Index,922D1313 Index
Chad,0.97,0,0.97,0,0,0,0.97,628D1922 Index,922D1628 Index
Sao Tome & Principe,0.6,0,0.6,0,0,0,0.59,716D1922 Index,922D1716 Index
Maldives,0.27,0,0.26,0,0.02,0,0.24,556D1922 Index,922D1556 Index
Gabon,0.27,0,0.23,0,0.03,0,0.2,646D1922 Index,922D1646 Index
Barbados,0.26,0,0.1,0,0.16,0,-0.05,316D1922 Index,922D1316 Index
Central African Rep.,0.22,0,0.19,0,0.02,0,0.17,626D1922 Index,922D1626 Index
Comoros,0.18,0,0,0,0.18,0,-0.18,632D1922 Index,922D1632 Index
Haiti,0.16,0,0,0,0.16,0,-0.16,263D1922 Index,922D1263 Index
St. Kitts And Nevis,0.16,0,0.01,0,0.15,0,-0.14,361D1922 Index,922D1361 Index
Suriname,0.15,0,0.04,0,0.12,0,-0.08,366D1922 Index,922D1366 Index
Bermuda,0.1,0,0,0,0.1,0,-0.1,319D1922 Index,922D1319 Index
Djibouti,0.09,0,0.09,0,0,0,0.09,611D1922 Index,922D1611 Index
Fiji,0.06,0,0.01,0,0.05,0,-0.04,819D1922 Index,922D1819 Index
Brunei Darussalam,0.04,0,0.03,0,0.01,0,0.03,516D1922 Index,922D1516 Index
Vanuatu,0.04,0,0.02,0,0.02,0,0,846D1922 Index,922D1846 Index
Guinea-Bissau,0.03,0,0.03,0,0,0,0.03,654D1922 Index,922D1654 Index
Belize,0.03,0,0.03,0,0,0,0.02,339D1922 Index,922D1339 Index
Aruba,0.03,0,0.03,0,0,0,0.03,314D1922 Index,922D1314 Index
St. Lucia,0.02,0,0.02,0,0,0,0.02,362D1922 Index,922D1362 Index
Grenada,0.01,0,0,0,0,0,0,328D1922 Index,922D1328 Index
Tonga,0,0,0,0,0,0,0,866D1922 Index,922D1866 Index
Dominica,0,0,0,0,0,0,0,321D1922 Index,922D1321 Index
St. Vincent & Grens.,0,0,0,0,0,0,0,364I1922 Index,922D1364 Index
Netherlands Antilles,0,0,0,0,0,0,0,353D1922 Index,922D1353 Index
Samoa,0,0,0,0,0,0,0,862D1922 Index,922D1862 Index
