Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Kazakhstan,16191.17,2.73,11336.5,3.09,4854.67,2.15,6481.83,916D1922 Index,922D1916 Index
Developing Western Hemisphere,15633.1,2.64,7317.8,2,8315.3,3.68,-997.5,205D1922 Index,922D1205 Index
Belgium,13395.1,2.26,10474.5,2.86,2920.6,1.29,7553.9,124D1922 Index,922D1124 Index
Finland,12919.91,2.18,9229.26,2.52,3690.65,1.63,5538.61,172D1922 Index,922D1172 Index
Ukraine,12115.6,2.04,7218.78,1.97,4896.82,2.17,2321.96,926D1922 Index,922D1926 Index
United Kingdom,11356.57,1.92,7308.81,1.99,4047.76,1.79,3261.05,112D1922 Index,922D1112 Index
India,10180.95,1.72,7275.27,1.98,2905.68,1.29,4369.59,534D1922 Index,922D1534 Index
Spain,6690.83,1.13,3565.02,0.97,3125.81,1.38,439.21,184D1922 Index,922D1184 Index
Sweden,6520.76,1.1,4410.26,1.2,2110.5,0.93,2299.76,144D1922 Index,922D1144 Index
Czech Republic,6447.68,1.09,3024.57,0.82,3423.11,1.51,-398.54,935D1922 Index,922D1935 Index
Hungary,6012.31,1.01,3924.36,1.07,2087.95,0.92,1836.41,944D1922 Index,922D1944 Index
Brazil,5989.94,1.01,2803.62,0.76,3186.32,1.41,-382.7,223D1922 Index,922D1223 Index
Singapore,5839.66,0.98,4681.62,1.28,1158.04,0.51,3523.58,576D1922 Index,922D1576 Index
Slovakia,5439.27,0.92,3432.48,0.94,2006.79,0.89,1425.69,936D1922 Index,922D1936 Index
Austria,4738.38,0.8,2560.77,0.7,2177.61,0.96,383.16,122D1922 Index,922D1122 Index
Vietnam,4716.02,0.8,1392.33,0.38,3323.69,1.47,-1931.36,582D1922 Index,922D1582 Index
Lithuania,4592.64,0.77,4060.44,1.11,532.2,0.24,3528.24,946D1922 Index,922D1946 Index
Romania,4424.49,0.75,2806.75,0.77,1617.74,0.72,1189.01,968D1922 Index,922D1968 Index
Sub-Saharan Africa,4199.17,0.71,2794.13,0.76,1405.04,0.62,1389.09,603D1922 Index,922D1603 Index
Greece,4087.54,0.69,3848.09,1.05,239.45,0.11,3608.64,174D1922 Index,922D1174 Index
Bulgaria,4060.05,0.68,3512.92,0.96,547.13,0.24,2965.79,918D1922 Index,922D1918 Index
Indonesia,3786.88,0.64,1302.71,0.36,2484.17,1.1,-1181.46,536D1922 Index,922D1536 Index
Thailand,3724.27,0.63,2007.8,0.55,1716.47,0.76,291.33,578D1922 Index,922D1578 Index
Uzbekistan,3589.54,0.61,2564.17,0.7,1025.37,0.45,1538.8,927D1922 Index,922D1927 Index
Switzerland,3576.31,0.6,1362.44,0.37,2213.87,0.98,-851.43,146D1922 Index,922D1146 Index
Egypt,3414.2,0.58,2911.4,0.79,502.8,0.22,2408.61,469D1922 Index,922D1469 Index
Denmark,2742.89,0.46,1818.93,0.5,923.96,0.41,894.97,128D1922 Index,922D1128 Index
Serbia,2740.02,0.46,1627.74,0.44,1112.28,0.49,515.46,942D1922 Index,922D1942 Index
Mexico,2504.4,0.42,1549.3,0.42,955.1,0.42,594.2,273D1922 Index,922D1273 Index
Malaysia,2374.43,0.4,829,0.23,1545.43,0.68,-716.43,548D1922 Index,922D1548 Index
Portugal,2250.37,0.38,1773.9,0.48,476.47,0.21,1297.43,182D1922 Index,922D1182 Index
Azerbaijan,2245.3,0.38,1554.09,0.42,691.21,0.31,862.88,912D1922 Index,922D1912 Index
Norway,2226.04,0.38,1577.61,0.43,648.43,0.29,929.18,142D1922 Index,922D1142 Index
Israel,2053.75,0.35,1230.8,0.34,822.95,0.36,407.85,436D1922 Index,922D1436 Index
Canada,1898.26,0.32,911.18,0.25,987.08,0.44,-75.9,156D1922 Index,922D1156 Index
United Arab Emirates,1896.5,0.32,1725.7,0.47,170.8,0.08,1554.91,466D1922 Index,922D1466 Index
Estonia,1875.58,0.32,1117.44,0.3,758.14,0.34,359.3,939D1922 Index,922D1939 Index
Latvia,1712.15,0.29,1258.37,0.34,453.78,0.2,804.59,941D1922 Index,922D1941 Index
Armenia,1667.52,0.28,1173.23,0.32,494.29,0.22,678.94,911D1922 Index,922D1911 Index
Morocco,1534.14,0.26,967.99,0.26,566.16,0.25,401.83,686D1922 Index,922D1686 Index
Iraq,1485.93,0.25,1485.89,0.41,0.04,0,1485.85,433D1922 Index,922D1433 Index
Ireland,1459.42,0.25,340.93,0.09,1118.49,0.49,-777.56,178D1922 Index,922D1178 Index
Kyrgyzstan,1422.66,0.24,1232.49,0.34,190.17,0.08,1042.32,917D1922 Index,922D1917 Index
Ecuador,1413.91,0.24,114.1,0.03,1299.81,0.57,-1185.71,248D1922 Index,922D1248 Index
Bangladesh,1397.83,0.24,515.91,0.14,881.92,0.39,-366.02,513D1922 Index,922D1513 Index
Trinidad And Tobago,1378.28,0.23,1377.43,0.38,0.85,0,1376.58,369D1922 Index,922D1369 Index
Slovenia,1324.03,0.22,361.29,0.1,962.74,0.43,-601.45,961D1922 Index,922D1961 Index
Mongolia,1258.5,0.21,1217.26,0.33,41.24,0.02,1176.02,948D1922 Index,922D1948 Index
Georgia,1236.05,0.21,789.56,0.22,446.5,0.2,343.06,915D1922 Index,922D1915 Index
Hong Kong,1233.31,0.21,1009.92,0.28,223.39,0.1,786.53,532D1922 Index,922D1532 Index
Iran,1097.43,0.19,704.43,0.19,393,0.17,311.43,429D1922 Index,922D1429 Index
South Africa,1046.51,0.18,418.66,0.11,627.85,0.28,-209.19,199D1922 Index,922D1199 Index
Argentina,1020.18,0.17,340.99,0.09,679.2,0.3,-338.21,213D1922 Index,922D1213 Index
Saudi Arabia,938.94,0.16,794.47,0.22,144.47,0.06,650,456D1922 Index,922D1456 Index
Tajikistan,929.07,0.16,903.86,0.25,25.22,0.01,878.64,923D1922 Index,922D1923 Index
Moldova,924.29,0.16,571.71,0.16,352.58,0.16,219.13,921D1922 Index,922D1921 Index
Chile,897.07,0.15,67.68,0.02,829.39,0.37,-761.72,228D1922 Index,922D1228 Index
Philippines,881.95,0.15,475.95,0.13,406,0.18,69.95,566D1922 Index,922D1566 Index
Australia,837.06,0.14,326.79,0.09,510.27,0.23,-183.48,193D1922 Index,922D1193 Index
Lebanon,753.16,0.13,744.28,0.2,8.89,0,735.39,446D1922 Index,922D1446 Index
Paraguay,694.23,0.12,68.96,0.02,625.27,0.28,-556.31,288D1922 Index,922D1288 Index
Nigeria,674.9,0.11,629.89,0.17,45.01,0.02,584.88,694D1922 Index,922D1694 Index
Tunisia,618.72,0.1,483.1,0.13,135.63,0.06,347.47,744D1922 Index,922D1744 Index
Croatia,603.8,0.1,340.71,0.09,263.09,0.12,77.63,960D1922 Index,922D1960 Index
Bosnia and Herzegovina,598.08,0.1,477.07,0.13,121.01,0.05,356.06,963D1922 Index,922D1963 Index
Pakistan,591.23,0.1,311.48,0.08,279.74,0.12,31.74,564D1922 Index,922D1564 Index
Other Countries,497.81,0.08,480.25,0.13,17.56,0.01,462.7,910D1922 Index,922D1910 Index
Sri Lanka,488.63,0.08,175.02,0.05,313.61,0.14,-138.59,524D1922 Index,922D1524 Index
Kenya,486.87,0.08,349.96,0.1,136.91,0.06,213.05,664D1922 Index,922D1664 Index
Sudan,479.53,0.08,478.74,0.13,0.79,0,477.95,732D1922 Index,922D1732 Index
Turkmenistan,449.18,0.08,364.9,0.1,84.28,0.04,280.62,925D1922 Index,922D1925 Index
Peru,426.33,0.07,313.75,0.09,112.57,0.05,201.18,293D1922 Index,922D1293 Index
New Zealand,420.73,0.07,204.02,0.06,216.72,0.1,-12.7,196D1922 Index,922D1196 Index
Cuba,415.12,0.07,401.53,0.11,13.59,0.01,387.93,928D1922 Index,922D1928 Index
Colombia,400.46,0.07,285.7,0.08,114.75,0.05,170.95,233D1922 Index,922D1233 Index
Faeroe Islands,380.91,0.06,11.24,0,369.67,0.16,-358.43,816D1922 Index,922D1816 Index
Syria,327.42,0.06,324.53,0.09,2.89,0,321.63,463D1922 Index,922D1463 Index
Cote D Ivoire,263.49,0.04,83.05,0.02,180.44,0.08,-97.39,662D1922 Index,922D1662 Index
Macedonia,235.03,0.04,147.94,0.04,87.08,0.04,60.86,962D1922 Index,922D1962 Index
Ghana,210.82,0.04,135.11,0.04,75.71,0.03,59.4,652D1922 Index,922D1652 Index
Afghanistan,195.63,0.03,192.78,0.05,2.85,0,189.93,512D1922 Index,922D1512 Index
Cambodia,181.61,0.03,20.07,0.01,161.53,0.07,-141.46,522D1922 Index,922D1522 Index
Ethiopia,180.92,0.03,153.26,0.04,27.67,0.01,125.59,644D1922 Index,922D1644 Index
Luxembourg,174.81,0.03,15.88,0,158.93,0.07,-143.06,137D1922 Index,922D1137 Index
Peoples Democratic Republic of Yemen,168.78,0.03,168.75,0.05,0.03,0,168.73,474D1922 Index,922D1474 Index
Uruguay,167.89,0.03,41.79,0.01,126.1,0.06,-84.31,298D1922 Index,922D1298 Index
Cyprus,164.93,0.03,156.85,0.04,8.08,0,148.77,423D1922 Index,922D1423 Index
Jordan,164.82,0.03,141.85,0.04,22.97,0.01,118.88,439D1922 Index,922D1439 Index
Costa Rica,150.15,0.03,39.45,0.01,110.7,0.05,-71.24,238D1922 Index,922D1238 Index
Cameroon,137.14,0.02,132.99,0.04,4.16,0,128.83,622D1922 Index,922D1622 Index
Libya,135.18,0.02,135.18,0.04,0,0,135.18,672D1922 Index,922D1672 Index
Vanuatu,134.94,0.02,134.94,0.04,0,0,134.94,846D1922 Index,922D1846 Index
Tanzania,124.51,0.02,76.34,0.02,48.17,0.02,28.17,738D1922 Index,922D1738 Index
Albania,124.11,0.02,108.74,0.03,15.37,0.01,93.38,914D1922 Index,922D1914 Index
Angola,121.27,0.02,121.25,0.03,0.02,0,121.23,614D1922 Index,922D1614 Index
Senegal,118.39,0.02,111.51,0.03,6.88,0,104.62,722D1922 Index,922D1722 Index
Mauritania,107.15,0.02,95.26,0.03,11.89,0.01,83.37,682D1922 Index,922D1682 Index
Qatar,99.23,0.02,75.71,0.02,23.52,0.01,52.19,453D1922 Index,922D1453 Index
Uganda,96.35,0.02,75.99,0.02,20.36,0.01,55.64,746D1922 Index,922D1746 Index
Greenland,95.66,0.02,0.01,0,95.65,0.04,-95.63,326D1922 Index,922D1326 Index
Oman,91.79,0.02,88.51,0.02,3.28,0,85.22,449D1922 Index,922D1449 Index
"Congo, Democratic Republic",88.05,0.01,87.79,0.02,0.25,0,87.54,636D1922 Index,922D1636 Index
Burkina Faso,86.36,0.01,86.24,0.02,0.12,0,86.12,748D1922 Index,922D1748 Index
Dominican Republic,85.41,0.01,65.19,0.02,20.23,0.01,44.96,243D1922 Index,922D1243 Index
Algeria,85.18,0.01,76.25,0.02,8.92,0,67.33,612D1922 Index,922D1612 Index
North Korea,82.69,0.01,78.73,0.02,3.96,0,74.76,954D1922 Index,922D1954 Index
Myanmar,80.82,0.01,31.46,0.01,49.36,0.02,-17.9,518D1922 Index,922D1518 Index
Malawi,78.17,0.01,12.74,0,65.43,0.03,-52.69,676D1922 Index,922D1676 Index
Guatemala,76.19,0.01,52.12,0.01,24.07,0.01,28.05,258D1922 Index,922D1258 Index
Jamaica,72.61,0.01,0.17,0,72.44,0.03,-72.27,343D1922 Index,922D1343 Index
Nicaragua,64.66,0.01,48.52,0.01,16.15,0.01,32.37,278D1922 Index,922D1278 Index
Mali,64.14,0.01,57.82,0.02,6.32,0,51.5,678D1922 Index,922D1678 Index
Mozambique,59.59,0.01,38.21,0.01,21.39,0.01,16.82,688D1922 Index,922D1688 Index
Rwanda,53.88,0.01,51.61,0.01,2.27,0,49.33,714D1922 Index,922D1714 Index
Zimbabwe,51.54,0.01,0.94,0,50.6,0.02,-49.66,698D1922 Index,922D1698 Index
Honduras,49.19,0.01,28.38,0.01,20.81,0.01,7.57,268D1922 Index,922D1268 Index
Kuwait,48.21,0.01,47.9,0.01,0.3,0,47.6,443D1922 Index,922D1443 Index
Gabon,46.94,0.01,0.25,0,46.7,0.02,-46.45,646D1922 Index,922D1646 Index
Iceland,39.97,0.01,16.62,0,23.35,0.01,-6.74,176D1922 Index,922D1176 Index
Malta,37,0.01,11.44,0,25.56,0.01,-14.11,181D1922 Index,922D1181 Index
Bolivia,36.04,0.01,23.93,0.01,12.11,0.01,11.82,218D1922 Index,922D1218 Index
Venezuela,27.41,0,26.65,0.01,0.75,0,25.9,299D1922 Index,922D1299 Index
Congo,27.3,0,27.12,0.01,0.18,0,26.94,634D1922 Index,922D1634 Index
Bahrain,27.12,0,21.91,0.01,5.21,0,16.7,419D1922 Index,922D1419 Index
El Salvador,22.31,0,18.99,0.01,3.32,0,15.67,253D1922 Index,922D1253 Index
Panama,20.61,0,14.22,0,6.39,0,7.83,283D1922 Index,922D1283 Index
Liberia,19.24,0,14.3,0,4.93,0,9.37,668D1922 Index,922D1668 Index
Mauritius,17.82,0,10.95,0,6.87,0,4.08,684D1922 Index,922D1684 Index
Laos,17.31,0,12.13,0,5.18,0,6.96,544D1922 Index,922D1544 Index
Togo,16.39,0,16.38,0,0,0,16.38,742D1922 Index,922D1742 Index
Zambia,15.14,0,3.91,0,11.23,0,-7.31,754D1922 Index,922D1754 Index
Burundi,14.64,0,13.28,0,1.36,0,11.92,618D1922 Index,922D1618 Index
Guinea,13.6,0,13.49,0,0.11,0,13.38,656D1922 Index,922D1656 Index
Montenegro,13.12,0,7.36,0,5.75,0,1.61,943D1922 Index,922D1943 Index
Nepal,12.98,0,11.45,0,1.53,0,9.91,558D1922 Index,922D1558 Index
Benin,11.62,0,11.6,0,0.02,0,11.58,638D1922 Index,922D1638 Index
Madagascar,10.86,0,2.42,0,8.44,0,-6.01,674D1922 Index,922D1674 Index
Papua New Guinea,6.32,0,1.2,0,5.12,0,-3.91,853D1922 Index,922D1853 Index
St. Lucia,5.14,0,5.12,0,0.02,0,5.1,362D1922 Index,922D1362 Index
Gambia,4.85,0,4.8,0,0.05,0,4.75,648D1922 Index,922D1648 Index
Suriname,4.65,0,4.56,0,0.1,0,4.46,366D1922 Index,922D1366 Index
Bermuda,3.56,0,3.37,0,0.19,0,3.18,319D1922 Index,922D1319 Index
Seychelles,3.21,0,1.37,0,1.83,0,-0.46,718D1922 Index,922D1718 Index
Macau,2.95,0,2.33,0,0.62,0,1.71,546D1922 Index,922D1546 Index
Sierra Leone,2.41,0,2.11,0,0.29,0,1.82,724D1922 Index,922D1724 Index
Chad,2.1,0,2.09,0,0.01,0,2.08,628D1922 Index,922D1628 Index
Niger,2.07,0,1.11,0,0.96,0,0.15,692D1922 Index,922D1692 Index
New Caledonia,2,0,2,0,0.01,0,1.99,839D1922 Index,922D1839 Index
Guyana,1.16,0,0.87,0,0.29,0,0.58,336D1922 Index,922D1336 Index
Somalia,1.08,0,1.02,0,0.06,0,0.97,726D1922 Index,922D1726 Index
Fiji,1.08,0,0.98,0,0.1,0,0.88,819D1922 Index,922D1819 Index
Maldives,1.03,0,1.02,0,0.01,0,1.01,556D1922 Index,922D1556 Index
Barbados,0.85,0,0.24,0,0.62,0,-0.38,316D1922 Index,922D1316 Index
Comoros,0.8,0,0.03,0,0.77,0,-0.74,632D1922 Index,922D1632 Index
Equatorial Guinea,0.54,0,0.53,0,0.01,0,0.53,642D1922 Index,922D1642 Index
Dominica,0.43,0,0.39,0,0.04,0,0.34,321D1922 Index,922D1321 Index
Bahamas,0.35,0,0.05,0,0.3,0,-0.25,313D1922 Index,922D1313 Index
Brunei Darussalam,0.33,0,0.33,0,0,0,0.33,516D1922 Index,922D1516 Index
Grenada,0.24,0,0.19,0,0.05,0,0.14,328D1922 Index,922D1328 Index
St. Kitts And Nevis,0.17,0,0.17,0,0,0,0.17,361D1922 Index,922D1361 Index
Haiti,0.17,0,0,0,0.17,0,-0.17,263D1922 Index,922D1263 Index
Guinea-Bissau,0.11,0,0.11,0,0,0,0.11,654D1922 Index,922D1654 Index
Belize,0.03,0,0.03,0,0,0,0.02,339D1922 Index,922D1339 Index
Sao Tome & Principe,0.01,0,0,0,0.01,0,-0.01,716D1922 Index,922D1716 Index
