Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
El Salvador,171.65,0.04,163.93,0.07,7.72,0,156.21,253D1223 Index,223D1253 Index
Ghana,171.64,0.04,138.74,0.06,32.9,0.02,105.83,652D1223 Index,223D1652 Index
"Congo, Democratic Republic",166.74,0.04,44.54,0.02,122.2,0.07,-77.65,636D1223 Index,223D1636 Index
Honduras,159.74,0.04,147.14,0.06,12.6,0.01,134.54,268D1223 Index,223D1268 Index
Mozambique,155.74,0.04,36.99,0.01,118.74,0.06,-81.75,688D1223 Index,223D1688 Index
Iceland,148.82,0.03,135.75,0.05,13.07,0.01,122.67,176D1223 Index,223D1176 Index
Senegal,128.26,0.03,123.21,0.05,5.05,0,118.16,722D1223 Index,223D1722 Index
Georgia,126.58,0.03,117.41,0.05,9.17,0,108.24,915D1223 Index,223D1915 Index
Uzbekistan,123.44,0.03,115.5,0.05,7.93,0,107.57,927D1223 Index,223D1927 Index
Bulgaria,116.98,0.03,57.3,0.02,59.69,0.03,-2.39,918D1223 Index,223D1918 Index
Azerbaijan,110.75,0.03,110.34,0.04,0.41,0,109.93,912D1223 Index,223D1912 Index
Bosnia and Herzegovina,104.45,0.02,102.16,0.04,2.29,0,99.87,963D1223 Index,223D1963 Index
Myanmar,102.05,0.02,86.92,0.04,15.13,0.01,71.79,518D1223 Index,223D1518 Index
Bahamas,101.97,0.02,100.93,0.04,1.04,0,99.89,313D1223 Index,223D1313 Index
Sri Lanka,97.97,0.02,33.25,0.01,64.72,0.03,-31.47,524D1223 Index,223D1524 Index
Serbia,87.42,0.02,63.5,0.03,23.93,0.01,39.57,942D1223 Index,223D1942 Index
Mali,87.23,0.02,87.17,0.04,0.06,0,87.11,678D1223 Index,223D1678 Index
Cameroon,84.55,0.02,51.12,0.02,33.43,0.02,17.69,622D1223 Index,223D1622 Index
Nicaragua,80.18,0.02,75.79,0.03,4.38,0,71.41,278D1223 Index,223D1278 Index
Cambodia,78.15,0.02,24.81,0.01,53.35,0.03,-28.54,522D1223 Index,223D1522 Index
Croatia,70.31,0.02,49.17,0.02,21.14,0.01,28.03,960D1223 Index,223D1960 Index
Macau,70.07,0.02,67.12,0.03,2.95,0,64.17,546D1223 Index,223D1546 Index
Armenia,67.58,0.02,67.41,0.03,0.17,0,67.25,911D1223 Index,223D1911 Index
Gambia,52.11,0.01,51.98,0.02,0.13,0,51.85,648D1223 Index,223D1648 Index
Kenya,51.97,0.01,50.58,0.02,1.39,0,49.19,664D1223 Index,223D1664 Index
Macedonia,49.13,0.01,42.44,0.02,6.69,0,35.75,962D1223 Index,223D1962 Index
Lithuania,47.86,0.01,25.38,0.01,22.49,0.01,2.89,946D1223 Index,223D1946 Index
Equatorial Guinea,45.68,0.01,9.63,0,36.06,0.02,-26.43,642D1223 Index,223D1642 Index
Mauritius,43.93,0.01,43.06,0.02,0.87,0,42.19,684D1223 Index,223D1684 Index
Togo,43.78,0.01,22.36,0.01,21.42,0.01,0.94,742D1223 Index,223D1742 Index
Gabon,42.78,0.01,42.09,0.02,0.69,0,41.4,646D1223 Index,223D1646 Index
Haiti,41.47,0.01,39.17,0.02,2.3,0,36.88,263D1223 Index,223D1263 Index
Syria,40.8,0.01,38.19,0.02,2.61,0,35.58,463D1223 Index,223D1463 Index
Estonia,40.4,0.01,18.73,0.01,21.66,0.01,-2.93,939D1223 Index,223D1939 Index
Luxembourg,38.41,0.01,3.18,0,35.23,0.02,-32.05,137D1223 Index,223D1137 Index
Nepal,37.85,0.01,37.7,0.02,0.15,0,37.55,558D1223 Index,223D1558 Index
Ethiopia,37.69,0.01,37.59,0.02,0.1,0,37.49,644D1223 Index,223D1644 Index
Zambia,37.21,0.01,11.77,0,25.44,0.01,-13.67,754D1223 Index,223D1754 Index
Cyprus,36.88,0.01,32.88,0.01,4,0,28.87,423D1223 Index,223D1423 Index
Mongolia,36,0.01,34.9,0.01,1.1,0,33.79,948D1223 Index,223D1948 Index
Guyana,35.33,0.01,35.01,0.01,0.32,0,34.7,336D1223 Index,223D1336 Index
Albania,34.41,0.01,32.88,0.01,1.54,0,31.34,914D1223 Index,223D1914 Index
Suriname,34.26,0.01,33.22,0.01,1.04,0,32.18,366D1223 Index,223D1366 Index
Guinea,34.05,0.01,33.89,0.01,0.16,0,33.74,656D1223 Index,223D1656 Index
Turkmenistan,32.91,0.01,8.15,0,24.75,0.01,-16.6,925D1223 Index,223D1925 Index
Niger,30.68,0.01,27.93,0.01,2.74,0,25.19,692D1223 Index,223D1692 Index
Madagascar,29.32,0.01,25.9,0.01,3.41,0,22.49,674D1223 Index,223D1674 Index
Latvia,27.99,0.01,12.97,0.01,15.02,0.01,-2.05,941D1223 Index,223D1941 Index
North Korea,26.07,0.01,25.79,0.01,0.28,0,25.51,954D1223 Index,223D1954 Index
Burkina Faso,25.34,0.01,25.33,0.01,0,0,25.33,748D1223 Index,223D1748 Index
Congo,25.29,0.01,25.28,0.01,0.01,0,25.27,634D1223 Index,223D1634 Index
Sierra Leone,25.04,0.01,24.98,0.01,0.05,0,24.93,724D1223 Index,223D1724 Index
Malta,24.31,0.01,10.98,0,13.33,0.01,-2.34,181D1223 Index,223D1181 Index
Cape Verde,23.48,0.01,23.48,0.01,0.01,0,23.47,624D1223 Index,223D1624 Index
Mauritania,22.58,0.01,22.58,0.01,0,0,22.58,682D1223 Index,223D1682 Index
Somalia,21.23,0,21.19,0.01,0.05,0,21.14,726D1223 Index,223D1726 Index
Liberia,20.63,0,18.1,0.01,2.53,0,15.57,668D1223 Index,223D1668 Index
Moldova,16.59,0,11.35,0,5.25,0,6.1,921D1223 Index,223D1921 Index
Barbados,16.42,0,16.34,0.01,0.08,0,16.26,316D1223 Index,223D1316 Index
Tanzania,15.93,0,15.9,0.01,0.03,0,15.87,738D1223 Index,223D1738 Index
Maldives,15.16,0,15.16,0.01,0,0,15.16,556D1223 Index,223D1556 Index
Sudan,14.48,0,13.94,0.01,0.54,0,13.4,732D1223 Index,223D1732 Index
Uganda,13.53,0,13.49,0.01,0.04,0,13.45,746D1223 Index,223D1746 Index
New Caledonia,12.57,0,12.45,0.01,0.12,0,12.34,839D1223 Index,223D1839 Index
Montenegro,11.01,0,10.95,0,0.06,0,10.89,943D1223 Index,223D1943 Index
Belize,10.5,0,8.4,0,2.1,0,6.3,339D1223 Index,223D1339 Index
Seychelles,7.72,0,7.54,0,0.18,0,7.36,718D1223 Index,223D1718 Index
Central African Rep.,7,0,6.99,0,0,0,6.99,626D1223 Index,223D1626 Index
Tajikistan,6.3,0,5.55,0,0.74,0,4.81,923D1223 Index,223D1923 Index
Brunei Darussalam,5.91,0,5.8,0,0.11,0,5.69,516D1223 Index,223D1516 Index
Grenada,5.49,0,5.44,0,0.06,0,5.38,328D1223 Index,223D1328 Index
Afghanistan,5.08,0,4.6,0,0.48,0,4.12,512D1223 Index,223D1512 Index
Rwanda,4.2,0,4.2,0,0,0,4.2,714D1223 Index,223D1714 Index
St. Lucia,3.97,0,3.97,0,0,0,3.97,362D1223 Index,223D1362 Index
Papua New Guinea,3.85,0,3.6,0,0.25,0,3.35,853D1223 Index,223D1853 Index
Malawi,3.49,0,1.94,0,1.55,0,0.39,676D1223 Index,223D1676 Index
St. Vincent & Grens.,3.41,0,3.38,0,0.03,0,3.35,364I1223 Index,223D1364 Index
Laos,3.39,0,1.72,0,1.67,0,0.05,544D1223 Index,223D1544 Index
Dominica,3.28,0,3.27,0,0.01,0,3.26,321D1223 Index,223D1321 Index
St. Kitts And Nevis,2.87,0,2.32,0,0.55,0,1.77,361D1223 Index,223D1361 Index
Sao Tome & Principe,2.67,0,2.66,0,0.01,0,2.65,716D1223 Index,223D1716 Index
Samoa,2.65,0,0.67,0,1.98,0,-1.31,862D1223 Index,223D1862 Index
Chad,2.16,0,2.04,0,0.11,0,1.93,628D1223 Index,223D1628 Index
Bermuda,1.77,0,1.76,0,0.01,0,1.76,319D1223 Index,223D1319 Index
Zimbabwe,1.65,0,1.25,0,0.4,0,0.86,698D1223 Index,223D1698 Index
Fiji,1.59,0,1.49,0,0.09,0,1.4,819D1223 Index,223D1819 Index
Comoros,1.02,0,0.94,0,0.07,0,0.87,632D1223 Index,223D1632 Index
Tonga,0.97,0,0.95,0,0.02,0,0.92,866D1223 Index,223D1866 Index
Vanuatu,0.67,0,0.54,0,0.14,0,0.4,846D1223 Index,223D1846 Index
Djibouti,0.35,0,0.35,0,0.01,0,0.34,611D1223 Index,223D1611 Index
Kyrgyzstan,0.29,0,0.29,0,0,0,0.28,917D1223 Index,223D1917 Index
Greenland,0.09,0,0.02,0,0.08,0,-0.06,326D1223 Index,223D1326 Index
Solomon Islands,0.05,0,0.05,0,0,0,0.05,813D1223 Index,223D1813 Index
Faeroe Islands,0.02,0,0.01,0,0.02,0,-0.01,816D1223 Index,223D1816 Index
