Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,962982,100,509859,100,453123,100,56736,001D1136 Index,136D1001 Index
Advanced Economies,643746,66.85,354610,69.55,289136,63.81,65474,110D1136 Index,136D1110 Index
European Union,504852,52.43,245379,48.13,259473,57.26,-14094,998D1136 Index,136D1998 Index
Euro-zone,414761,43.07,198642,38.96,216119,47.7,-17477,995D1136 Index,136D1995 Index
Emerging and Developing Economies,317383,32.96,154861,30.37,162522,35.87,-7661,200I1136 Index,136D1200 Index
Non Fuel Exporting Countries,235788,24.49,120819,23.7,114969,25.37,5850,092D1136 Index,136D1092 Index
Germany,137081.3,14.24,62768.7,12.31,74312.6,16.4,-11543.9,134D1136 Index,136D1134 Index
Developing Europe,131510.2,13.66,64939.3,12.74,66570.9,14.69,-1631.6,170D1136 Index,136D1170 Index
France,89181.2,9.26,49575,9.72,39606.2,8.74,9968.8,132D1136 Index,136D1132 Index
Developing Asia,82542.8,8.57,33735.6,6.62,48807.2,10.77,-15071.6,505D1136 Index,136D1505 Index
Fuel Exporting Countries,81595.4,8.47,34042.3,6.68,47553.1,10.49,-13510.8,080D1136 Index,136D1080 Index
United States,66861.6,6.94,49963.2,9.8,16898.4,3.73,33064.8,111D1136 Index,136D1111 Index
China,52532.7,5.46,20414.4,4,32118.3,7.09,-11703.9,924D1136 Index,136D1924 Index
Spain,47969,4.98,23862.2,4.68,24106.8,5.32,-244.6,184D1136 Index,136D1184 Index
CIS Countries,38847,4.03,14697,2.88,24150,5.33,-9453,901D1136 Index,136D1901 Index
United Kingdom,37134.5,3.86,24084.4,4.72,13050.1,2.88,11034.3,112D1136 Index,136D1112 Index
Netherlands,37119.7,3.85,11407.7,2.24,25712,5.67,-14304.3,138D1136 Index,136D1138 Index
Belgium,34716.7,3.61,14708.6,2.88,20008.1,4.42,-5299.5,124D1136 Index,136D1124 Index
Switzerland,32748.8,3.4,20122.9,3.95,12625.9,2.79,7497,146D1136 Index,136D1146 Index
Developing Western Hemisphere,27640.6,2.87,17222.8,3.38,10417.8,2.3,6805,205D1136 Index,136D1205 Index
Russia,24012.3,2.49,10100.2,1.98,13912.1,3.07,-3811.9,922D1136 Index,136D1922 Index
Poland,23765.2,2.47,12601.1,2.47,11164.1,2.46,1437,964D1136 Index,136D1964 Index
Turkey,21462.27,2.23,12119.7,2.38,9342.57,2.06,2777.13,186D1136 Index,136D1186 Index
Austria,20782.1,2.16,10218.4,2,10563.7,2.33,-345.3,122D1136 Index,136D1122 Index
Romania,16012.18,1.66,8564.24,1.68,7447.94,1.64,1116.3,968D1136 Index,136D1968 Index
Japan,15024.11,1.56,10320.8,2.02,4703.31,1.04,5617.49,158D1136 Index,136D1158 Index
Czech Republic,13933.29,1.45,6587.53,1.29,7345.76,1.62,-758.23,935D1136 Index,136D1935 Index
Sub-Saharan Africa,12176.56,1.26,5839.11,1.15,6337.45,1.4,-498.34,603D1136 Index,136D1603 Index
Hungary,10992.4,1.14,5039.96,0.99,5952.44,1.31,-912.48,944D1136 Index,136D1944 Index
India,10161.74,1.06,4377.43,0.86,5784.31,1.28,-1406.88,534D1136 Index,136D1534 Index
South Korea,9542.5,0.99,5717.01,1.12,3825.49,0.84,1891.52,542D1136 Index,136D1542 Index
Algeria,9319.05,0.97,3749.21,0.74,5569.84,1.23,-1820.63,612D1136 Index,136D1612 Index
Sweden,9287.56,0.96,5026.48,0.99,4261.08,0.94,765.4,144D1136 Index,136D1144 Index
Canada,8358.76,0.87,6611.86,1.3,1746.9,0.39,4864.96,156D1136 Index,136D1156 Index
Slovenia,8353.36,0.87,4895.56,0.96,3457.8,0.76,1437.76,961D1136 Index,136D1961 Index
Saudi Arabia,8283.7,0.86,4380.54,0.86,3903.16,0.86,477.38,456D1136 Index,136D1456 Index
Slovakia,7992.55,0.83,2865.07,0.56,5127.48,1.13,-2262.41,936D1136 Index,136D1936 Index
United Arab Emirates,7981.76,0.83,6811.11,1.34,1170.65,0.26,5640.46,466D1136 Index,136D1466 Index
Brazil,7934.9,0.82,4194.79,0.82,3740.11,0.83,454.68,223D1136 Index,136D1223 Index
Greece,7659,0.8,4626.14,0.91,3032.86,0.67,1593.28,174D1136 Index,136D1174 Index
Mexico,7602.65,0.79,6531.63,1.28,1071.02,0.24,5460.61,273D1136 Index,136D1273 Index
Ireland,6587.89,0.68,2356.2,0.46,4231.69,0.93,-1875.49,178D1136 Index,136D1178 Index
Hong Kong,6468.81,0.67,6161.57,1.21,307.24,0.07,5854.33,532D1136 Index,136D1532 Index
Portugal,6261.36,0.65,4262.82,0.84,1998.54,0.44,2264.28,182D1136 Index,136D1182 Index
Denmark,6097.6,0.63,3265.49,0.64,2832.11,0.63,433.38,128D1136 Index,136D1128 Index
Australia,5740.98,0.6,5065.24,0.99,675.74,0.15,4389.5,193D1136 Index,136D1193 Index
Tunisia,5716.96,0.59,3217.54,0.63,2499.42,0.55,718.12,744D1136 Index,136D1744 Index
