Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,512760,100,271849,100,240911,100,30938,001D1193 Index,193D1001 Index
Emerging and Developing Economies,274077,53.45,159867,58.81,114210,47.41,45657,200I1193 Index,193D1200 Index
Non Fuel Exporting Countries,260701,50.84,153086,56.31,107615,44.67,45471,092D1193 Index,193D1092 Index
Developing Asia,245124.9,47.8,145642,53.57,99482.9,41.29,46159.1,505D1193 Index,193D1505 Index
Advanced Economies,233191,45.48,111982,41.19,121209,50.31,-9227,110D1193 Index,193D1110 Index
China,163987.7,31.98,105141,38.68,58846.7,24.43,46294.3,924D1193 Index,193D1924 Index
Japan,63537.6,12.39,45687.3,16.81,17850.3,7.41,27837,158D1193 Index,193D1158 Index
European Union,48194.99,9.4,9877.79,3.63,38317.2,15.91,-28439.41,998D1193 Index,193D1998 Index
Euro-zone,41612.28,8.12,8697.28,3.2,32915,13.66,-24217.72,995D1193 Index,193D1995 Index
United States,34986.5,6.82,10125.9,3.72,24860.6,10.32,-14734.7,111D1193 Index,193D1111 Index
South Korea,31169.1,6.08,20699.4,7.61,10469.7,4.35,10229.7,542D1193 Index,193D1542 Index
India,18482.15,3.6,14139.6,5.2,4342.55,1.8,9797.05,534D1193 Index,193D1534 Index
Thailand,17731.84,3.46,5906.94,2.17,11824.9,4.91,-5917.96,578D1193 Index,193D1578 Index
Malaysia,15723.76,3.07,5344.36,1.97,10379.4,4.31,-5035.04,548D1193 Index,193D1548 Index
Singapore,14656.57,2.86,5451.03,2.01,9205.54,3.82,-3754.51,576D1193 Index,193D1576 Index
Germany,13958.62,2.72,2029.02,0.75,11929.6,4.95,-9900.58,134D1193 Index,193D1134 Index
Fuel Exporting Countries,13375.91,2.61,6780.97,2.49,6594.94,2.74,186.03,080D1193 Index,193D1080 Index
New Zealand,11244.53,2.19,5027.92,1.85,6216.61,2.58,-1188.69,196D1193 Index,193D1196 Index
Indonesia,9686.4,1.89,5825.56,2.14,3860.84,1.6,1964.72,536D1193 Index,193D1536 Index
United Kingdom,9574.1,1.87,3837.43,1.41,5736.67,2.38,-1899.24,112D1193 Index,193D1112 Index
Vietnam,8573.93,1.67,3750.82,1.38,4823.11,2,-1072.29,582D1193 Index,193D1582 Index
Hong Kong,7995.99,1.56,7184.71,2.64,811.28,0.34,6373.43,532D1193 Index,193D1532 Index
Developing Western Hemisphere,7294.94,1.42,2584.94,0.95,4710,1.96,-2125.06,205D1193 Index,193D1205 Index
Italy,6280.27,1.22,697.04,0.26,5583.23,2.32,-4886.19,136D1193 Index,193D1136 Index
France,5333.19,1.04,1105.15,0.41,4228.04,1.76,-3122.89,132D1193 Index,193D1132 Index
Developing Europe,5217.38,1.02,2473.04,0.91,2744.34,1.14,-271.3,170D1193 Index,193D1170 Index
Netherlands,5110.43,1,2715.07,1,2395.36,0.99,319.71,138D1193 Index,193D1138 Index
United Arab Emirates,5015.96,0.98,2606.27,0.96,2409.69,1,196.58,466D1193 Index,193D1466 Index
