Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Portugal,1853.96,0.53,1175.39,0.58,678.57,0.47,496.82,182D1223 Index,223D1182 Index
South Africa,1758.06,0.51,1490.56,0.74,267.5,0.18,1223.06,199D1223 Index,223D1199 Index
Nigeria,1757.3,0.51,281.74,0.14,1475.56,1.02,-1193.82,694D1223 Index,223D1694 Index
Norway,1674.75,0.48,1081.28,0.54,593.47,0.41,487.81,142D1223 Index,223D1142 Index
Trinidad And Tobago,1623.18,0.47,1349.13,0.67,274.05,0.19,1075.08,369D1223 Index,223D1369 Index
Sweden,1551.69,0.45,539.67,0.27,1012.02,0.7,-472.35,144D1223 Index,223D1144 Index
Singapore,1519.81,0.44,1068.25,0.53,451.56,0.31,616.69,576D1223 Index,223D1576 Index
Australia,1515.33,0.44,595.94,0.3,919.39,0.63,-323.45,193D1223 Index,223D1193 Index
Egypt,1357.94,0.39,1259.3,0.62,98.64,0.07,1160.66,469D1223 Index,223D1469 Index
Morocco,1333.28,0.38,651.02,0.32,682.26,0.47,-31.25,686D1223 Index,223D1686 Index
Iran,1299.75,0.37,1208.33,0.6,91.42,0.06,1116.91,429D1223 Index,223D1429 Index
Bangladesh,1214.57,0.35,1080.99,0.54,133.58,0.09,947.41,513D1223 Index,223D1513 Index
Poland,1120.32,0.32,607.48,0.3,512.84,0.35,94.64,964D1223 Index,223D1964 Index
Israel,1008.53,0.29,283.56,0.14,724.98,0.5,-441.42,436D1223 Index,223D1436 Index
Finland,996.49,0.29,366.99,0.18,629.51,0.43,-262.52,172D1223 Index,223D1172 Index
Austria,973.28,0.28,150.67,0.07,822.61,0.57,-671.94,122D1223 Index,223D1122 Index
Qatar,964.82,0.28,392.59,0.19,572.23,0.39,-179.64,453D1223 Index,223D1453 Index
Denmark,938.59,0.27,296.27,0.15,642.32,0.44,-346.05,128D1223 Index,223D1128 Index
Ecuador,832.35,0.24,671.95,0.33,160.4,0.11,511.55,248D1223 Index,223D1248 Index
Dominican Republic,820.62,0.24,805.4,0.4,15.22,0.01,790.17,243D1223 Index,223D1243 Index
Ireland,800.79,0.23,331.57,0.16,469.23,0.32,-137.66,178D1223 Index,223D1178 Index
Angola,744.76,0.21,668.48,0.33,76.28,0.05,592.2,614D1223 Index,223D1614 Index
Philippines,648.58,0.19,444.52,0.22,204.06,0.14,240.45,566D1223 Index,223D1566 Index
Iraq,604.3,0.17,482.83,0.24,121.48,0.08,361.35,433D1223 Index,223D1433 Index
Romania,560.89,0.16,286.15,0.14,274.73,0.19,11.42,968D1223 Index,223D1968 Index
Czech Republic,556.45,0.16,62.74,0.03,493.71,0.34,-430.97,935D1223 Index,223D1935 Index
Belarus,528.95,0.15,82.76,0.04,446.19,0.31,-363.43,913D1223 Index,223D1913 Index
Pakistan,499.12,0.14,451.68,0.22,47.44,0.03,404.24,564D1223 Index,223D1564 Index
Oman,475.82,0.14,377.36,0.19,98.46,0.07,278.9,449D1223 Index,223D1449 Index
Hungary,472.5,0.14,176.5,0.09,295.99,0.2,-119.49,944D1223 Index,223D1944 Index
Other Countries,435.37,0.13,371.22,0.18,64.15,0.04,307.07,910D1223 Index,223D1910 Index
Ghana,432.85,0.12,273.43,0.14,159.42,0.11,114.02,652D1223 Index,223D1652 Index
Cuba,423.82,0.12,369.04,0.18,54.78,0.04,314.26,928D1223 Index,223D1928 Index
Kuwait,421.19,0.12,95.21,0.05,325.98,0.22,-230.77,443D1223 Index,223D1443 Index
Costa Rica,412.07,0.12,330.15,0.16,81.92,0.06,248.24,238D1223 Index,223D1238 Index
Bahrain,398.28,0.11,317.35,0.16,80.93,0.06,236.42,419D1223 Index,223D1419 Index
Slovenia,387.75,0.11,327.83,0.16,59.92,0.04,267.9,961D1223 Index,223D1961 Index
Uzbekistan,355.52,0.1,355.01,0.18,0.5,0,354.51,927D1223 Index,223D1927 Index
Lebanon,318.05,0.09,315.99,0.16,2.06,0,313.92,446D1223 Index,223D1446 Index
Tunisia,313.6,0.09,264.06,0.13,49.54,0.03,214.52,744D1223 Index,223D1744 Index
Peoples Democratic Republic of Yemen,285.95,0.08,285.81,0.14,0.14,0,285.67,474D1223 Index,223D1474 Index
Greece,266.3,0.08,148.04,0.07,118.25,0.08,29.79,174D1223 Index,223D1174 Index
Guatemala,251.78,0.07,215.12,0.11,36.66,0.03,178.46,258D1223 Index,223D1258 Index
Sri Lanka,245.43,0.07,193.01,0.1,52.42,0.04,140.58,524D1223 Index,223D1524 Index
Ukraine,228.06,0.07,193.01,0.1,35.05,0.02,157.95,926D1223 Index,223D1926 Index
Jordan,227.63,0.07,220.54,0.11,7.09,0,213.45,439D1223 Index,223D1439 Index
Panama,216.17,0.06,207.56,0.1,8.61,0.01,198.94,283D1223 Index,223D1283 Index
Kazakhstan,203.39,0.06,156.07,0.08,47.32,0.03,108.75,916D1223 Index,223D1916 Index
New Zealand,199.04,0.06,138.82,0.07,60.22,0.04,78.6,196D1223 Index,223D1196 Index
Luxembourg,190.08,0.05,59.34,0.03,130.74,0.09,-71.4,137D1223 Index,223D1137 Index
Equatorial Guinea,175.58,0.05,20.83,0.01,154.75,0.11,-133.92,642D1223 Index,223D1642 Index
Libya,169.9,0.05,141.49,0.07,28.41,0.02,113.08,672D1223 Index,223D1672 Index
El Salvador,162.85,0.05,156.5,0.08,6.36,0,150.14,253D1223 Index,223D1253 Index
Azerbaijan,162.11,0.05,161.95,0.08,0.15,0,161.8,912D1223 Index,223D1912 Index
Honduras,156.39,0.05,143.98,0.07,12.41,0.01,131.58,268D1223 Index,223D1268 Index
Nicaragua,146.67,0.04,143.28,0.07,3.38,0,139.9,278D1223 Index,223D1278 Index
Slovakia,142.29,0.04,32.81,0.02,109.47,0.08,-76.66,936D1223 Index,223D1936 Index
Senegal,125.59,0.04,120.96,0.06,4.63,0,116.33,722D1223 Index,223D1722 Index
Bosnia and Herzegovina,122.95,0.04,121.14,0.06,1.81,0,119.33,963D1223 Index,223D1963 Index
Syria,119.46,0.03,118.33,0.06,1.14,0,117.19,463D1223 Index,223D1463 Index
Myanmar,118.26,0.03,116.54,0.06,1.72,0,114.82,518D1223 Index,223D1518 Index
Iceland,115.29,0.03,95.6,0.05,19.69,0.01,75.91,176D1223 Index,223D1176 Index
Serbia,105.15,0.03,80.81,0.04,24.34,0.02,56.47,942D1223 Index,223D1942 Index
Croatia,103.89,0.03,87.59,0.04,16.31,0.01,71.28,960D1223 Index,223D1960 Index
Somalia,86.33,0.02,86.31,0.04,0.02,0,86.29,726D1223 Index,223D1726 Index
Bulgaria,82.72,0.02,28.46,0.01,54.27,0.04,-25.81,918D1223 Index,223D1918 Index
Georgia,78.54,0.02,77.07,0.04,1.47,0,75.6,915D1223 Index,223D1915 Index
Cote D Ivoire,72.48,0.02,55.34,0.03,17.14,0.01,38.2,662D1223 Index,223D1662 Index
"Congo, Democratic Republic",66.53,0.02,56.04,0.03,10.49,0.01,45.55,636D1223 Index,223D1636 Index
Jamaica,64.68,0.02,63.29,0.03,1.38,0,61.91,343D1223 Index,223D1343 Index
Cameroon,63.49,0.02,62.46,0.03,1.03,0,61.43,622D1223 Index,223D1622 Index
Mozambique,54.27,0.02,29.84,0.01,24.42,0.02,5.42,688D1223 Index,223D1688 Index
Armenia,52.97,0.02,52.85,0.03,0.12,0,52.73,911D1223 Index,223D1911 Index
Benin,52.1,0.02,52.1,0.03,0,0,52.1,638D1223 Index,223D1638 Index
Macau,51.24,0.01,48.78,0.02,2.46,0,46.33,546D1223 Index,223D1546 Index
Mauritius,47.17,0.01,46.74,0.02,0.42,0,46.32,684D1223 Index,223D1684 Index
Lithuania,46.77,0.01,24.97,0.01,21.8,0.02,3.17,946D1223 Index,223D1946 Index
Albania,46.72,0.01,45.82,0.02,0.9,0,44.92,914D1223 Index,223D1914 Index
Mali,46.44,0.01,46.42,0.02,0.02,0,46.4,678D1223 Index,223D1678 Index
Macedonia,46.42,0.01,43.05,0.02,3.38,0,39.67,962D1223 Index,223D1962 Index
Malta,45.65,0.01,13.89,0.01,31.76,0.02,-17.88,181D1223 Index,223D1181 Index
Kenya,43.74,0.01,43.04,0.02,0.71,0,42.33,664D1223 Index,223D1664 Index
Gambia,43.31,0.01,43.27,0.02,0.04,0,43.23,648D1223 Index,223D1648 Index
Barbados,42.61,0.01,22.51,0.01,20.1,0.01,2.4,316D1223 Index,223D1316 Index
Nepal,42.09,0.01,41.73,0.02,0.36,0,41.37,558D1223 Index,223D1558 Index
Haiti,40.29,0.01,39.8,0.02,0.49,0,39.3,263D1223 Index,223D1263 Index
Estonia,39.5,0.01,12.43,0.01,27.07,0.02,-14.64,939D1223 Index,223D1939 Index
Liberia,37.4,0.01,37.31,0.02,0.09,0,37.22,668D1223 Index,223D1668 Index
Netherlands Antilles,35.9,0.01,7.02,0,28.88,0.02,-21.86,353D1223 Index,223D1353 Index
Ethiopia,34.37,0.01,34.31,0.02,0.05,0,34.26,644D1223 Index,223D1644 Index
Madagascar,33.33,0.01,32.55,0.02,0.78,0,31.78,674D1223 Index,223D1674 Index
Mauritania,33.15,0.01,32.99,0.02,0.16,0,32.83,682D1223 Index,223D1682 Index
Gabon,31.91,0.01,31.89,0.02,0.01,0,31.88,646D1223 Index,223D1646 Index
Cambodia,31.47,0.01,5.93,0,25.54,0.02,-19.61,522D1223 Index,223D1522 Index
Sudan,31.32,0.01,30.33,0.02,0.99,0,29.34,732D1223 Index,223D1732 Index
Guyana,30.69,0.01,24.47,0.01,6.22,0,18.26,336D1223 Index,223D1336 Index
Congo,29.54,0.01,29.44,0.01,0.09,0,29.35,634D1223 Index,223D1634 Index
Tanzania,27.9,0.01,27.85,0.01,0.05,0,27.8,738D1223 Index,223D1738 Index
Guinea,27.14,0.01,27.14,0.01,0,0,27.14,656D1223 Index,223D1656 Index
Cape Verde,23.15,0.01,23.09,0.01,0.05,0,23.04,624D1223 Index,223D1624 Index
Suriname,22.35,0.01,22.34,0.01,0.01,0,22.33,366D1223 Index,223D1366 Index
Uganda,21.37,0.01,21.36,0.01,0,0,21.36,746D1223 Index,223D1746 Index
Zimbabwe,20.41,0.01,0.91,0,19.5,0.01,-18.58,698D1223 Index,223D1698 Index
Cyprus,18.34,0.01,17.94,0.01,0.4,0,17.53,423D1223 Index,223D1423 Index
Togo,18.02,0.01,18,0.01,0.03,0,17.97,742D1223 Index,223D1742 Index
Bahamas,16.54,0,15.1,0.01,1.45,0,13.65,313D1223 Index,223D1313 Index
Maldives,16.24,0,16.22,0.01,0.02,0,16.2,556D1223 Index,223D1556 Index
Niger,15.88,0,15.84,0.01,0.04,0,15.8,692D1223 Index,223D1692 Index
Kyrgyzstan,14,0,13.91,0.01,0.09,0,13.82,917D1223 Index,223D1917 Index
Montenegro,13.74,0,13.59,0.01,0.15,0,13.43,943D1223 Index,223D1943 Index
Sierra Leone,12.62,0,12.41,0.01,0.2,0,12.21,724D1223 Index,223D1724 Index
Seychelles,11.69,0,11.32,0.01,0.37,0,10.95,718D1223 Index,223D1718 Index
Latvia,11.68,0,3.01,0,8.67,0.01,-5.67,941D1223 Index,223D1941 Index
North Korea,11.55,0,2.18,0,9.37,0.01,-7.2,954D1223 Index,223D1954 Index
New Caledonia,9.6,0,9.53,0,0.07,0,9.47,839D1223 Index,223D1839 Index
Afghanistan,8.5,0,8.38,0,0.12,0,8.25,512D1223 Index,223D1512 Index
Zambia,8.26,0,8.1,0,0.16,0,7.94,754D1223 Index,223D1754 Index
Tajikistan,7.72,0,7.72,0,0,0,7.71,923D1223 Index,223D1923 Index
Central African Rep.,7.35,0,7.13,0,0.22,0,6.91,626D1223 Index,223D1626 Index
Belize,6.22,0,6.06,0,0.16,0,5.9,339D1223 Index,223D1339 Index
Moldova,5.73,0,3.92,0,1.8,0,2.12,921D1223 Index,223D1921 Index
Grenada,5.02,0,4.98,0,0.04,0,4.94,328D1223 Index,223D1328 Index
Djibouti,4.79,0,4.78,0,0.01,0,4.77,611D1223 Index,223D1611 Index
Mongolia,4.02,0,3.97,0,0.05,0,3.93,948D1223 Index,223D1948 Index
Malawi,3.84,0,2.54,0,1.29,0,1.25,676D1223 Index,223D1676 Index
Papua New Guinea,3.21,0,3.19,0,0.02,0,3.17,853D1223 Index,223D1853 Index
St. Kitts And Nevis,3.03,0,2.58,0,0.45,0,2.13,361D1223 Index,223D1361 Index
Dominica,2.39,0,2.33,0,0.06,0,2.27,321D1223 Index,223D1321 Index
Rwanda,2.21,0,2.2,0,0.01,0,2.19,714D1223 Index,223D1714 Index
St. Lucia,2.2,0,2.14,0,0.06,0,2.08,362D1223 Index,223D1362 Index
Laos,1.33,0,0.74,0,0.59,0,0.14,544D1223 Index,223D1544 Index
Fiji,1.22,0,1.12,0,0.1,0,1.03,819D1223 Index,223D1819 Index
Brunei Darussalam,1.02,0,0.82,0,0.2,0,0.61,516D1223 Index,223D1516 Index
Samoa,0.69,0,0.51,0,0.18,0,0.32,862D1223 Index,223D1862 Index
Bermuda,0.61,0,0.61,0,0,0,0.61,319D1223 Index,223D1319 Index
Turkmenistan,0.56,0,0.55,0,0.01,0,0.54,925D1223 Index,223D1925 Index
Greenland,0.48,0,0.48,0,0,0,0.48,326D1223 Index,223D1326 Index
Comoros,0.25,0,0.22,0,0.02,0,0.2,632D1223 Index,223D1632 Index
Faeroe Islands,0.04,0,0.03,0,0.01,0,0.02,816D1223 Index,223D1816 Index
Vanuatu,0.03,0,0.03,0,0,0,0.03,846D1223 Index,223D1846 Index
