Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Luxembourg,10707.14,0.4,5850.46,0.4,4856.68,0.39,993.78,137D1134 Index,134D1137 Index
Bulgaria,9643.29,0.36,4535.48,0.31,5107.81,0.41,-572.33,918D1134 Index,134D1918 Index
Greece,9269.57,0.34,6925.43,0.48,2344.14,0.19,4581.29,174D1134 Index,134D1174 Index
Ukraine,8502.08,0.32,5991.52,0.41,2510.56,0.2,3480.96,926D1134 Index,134D1926 Index
Hong Kong,8228.9,0.31,6736.01,0.46,1492.89,0.12,5243.12,532D1134 Index,134D1532 Index
Saudi Arabia,7512.6,0.28,6522.17,0.45,990.43,0.08,5531.74,456D1134 Index,134D1456 Index
Israel,7257.08,0.27,5517.1,0.38,1739.98,0.14,3777.12,436D1134 Index,134D1436 Index
Lithuania,6616.11,0.25,4182.11,0.29,2434,0.2,1748.11,946D1134 Index,134D1946 Index
Philippines,6345.7,0.24,2988.32,0.21,3357.38,0.27,-369.06,566D1134 Index,134D1566 Index
Croatia,6323.31,0.24,4321.3,0.3,2002.01,0.16,2319.29,960D1134 Index,134D1960 Index
Indonesia,6317.37,0.23,3476.54,0.24,2840.83,0.23,635.71,536D1134 Index,134D1536 Index
Egypt,5807.07,0.22,4339.76,0.3,1467.31,0.12,2872.45,469D1134 Index,134D1469 Index
Serbia,5676.33,0.21,3446.84,0.24,2229.49,0.18,1217.35,942D1134 Index,134D1942 Index
Bangladesh,5578.03,0.21,990.6,0.07,4587.43,0.37,-3596.83,513D1134 Index,134D1513 Index
Kazakhstan,4940.13,0.18,1491.95,0.1,3448.18,0.28,-1956.23,916D1134 Index,134D1916 Index
Libya,4885.72,0.18,498.98,0.03,4386.74,0.36,-3887.76,672D1134 Index,134D1672 Index
Macedonia,4391.58,0.16,1074.46,0.07,3317.12,0.27,-2242.66,962D1134 Index,134D1962 Index
Chile,3647.21,0.14,2782.8,0.19,864.41,0.07,1918.39,228D1134 Index,134D1228 Index
Algeria,3644.07,0.14,2923.69,0.2,720.38,0.06,2203.31,612D1134 Index,134D1612 Index
Argentina,3599.42,0.13,2765.87,0.19,833.55,0.07,1932.32,213D1134 Index,134D1213 Index
Nigeria,3537.85,0.13,1153.61,0.08,2384.24,0.19,-1230.63,694D1134 Index,134D1694 Index
Morocco,3311.67,0.12,2475.77,0.17,835.9,0.07,1639.87,686D1134 Index,134D1686 Index
Tunisia,3223.6,0.12,1458.53,0.1,1765.07,0.14,-306.54,744D1134 Index,134D1744 Index
Latvia,3116.25,0.12,2098.54,0.14,1017.71,0.08,1080.83,941D1134 Index,134D1941 Index
New Zealand,2904.04,0.11,2368.48,0.16,535.56,0.04,1832.92,196D1134 Index,134D1196 Index
Estonia,2788.59,0.1,1819.61,0.12,968.98,0.08,850.63,939D1134 Index,134D1939 Index
Colombia,2654.44,0.1,2172.66,0.15,481.78,0.04,1690.88,233D1134 Index,134D1233 Index
Pakistan,2552.4,0.09,930.44,0.06,1621.96,0.13,-691.52,564D1134 Index,134D1564 Index
Qatar,2419.96,0.09,2126.12,0.15,293.83,0.02,1832.29,453D1134 Index,134D1453 Index
Belarus,2379.97,0.09,1795.13,0.12,584.84,0.05,1210.29,913D1134 Index,134D1913 Index
Azerbaijan,2221.28,0.08,711.8,0.05,1509.48,0.12,-797.68,912D1134 Index,134D1912 Index
Peru,2197.54,0.08,1167.18,0.08,1030.36,0.08,136.82,293D1134 Index,134D1293 Index
Bosnia and Herzegovina,2102.13,0.08,1355.55,0.09,746.58,0.06,608.97,963D1134 Index,134D1963 Index
Iraq,1908.03,0.07,1169.1,0.08,738.93,0.06,430.17,433D1134 Index,134D1433 Index
Iran,1544.75,0.06,1329.49,0.09,215.26,0.02,1114.23,429D1134 Index,134D1429 Index
Cambodia,1361.88,0.05,121.22,0.01,1240.66,0.1,-1119.44,522D1134 Index,134D1522 Index
Malta,1179.79,0.04,568.99,0.04,610.8,0.05,-41.81,181D1134 Index,134D1181 Index
Myanmar,1044.65,0.04,210.1,0.01,834.55,0.07,-624.44,518D1134 Index,134D1518 Index
Lebanon,1015.63,0.04,973.91,0.07,41.72,0,932.19,446D1134 Index,134D1446 Index
Sri Lanka,1007.12,0.04,388.45,0.03,618.67,0.05,-230.22,524D1134 Index,134D1524 Index
Uzbekistan,914.53,0.03,884.5,0.06,30.03,0,854.47,927D1134 Index,134D1927 Index
Jordan,850.72,0.03,822.37,0.06,28.34,0,794.03,439D1134 Index,134D1439 Index
Cote D Ivoire,846.75,0.03,279.61,0.02,567.14,0.05,-287.54,662D1134 Index,134D1662 Index
Ecuador,783.76,0.03,471.98,0.03,311.77,0.03,160.21,248D1134 Index,134D1248 Index
Moldova,736.51,0.03,484.17,0.03,252.34,0.02,231.83,921D1134 Index,134D1921 Index
Cyprus,712.21,0.03,549.32,0.04,162.9,0.01,386.42,423D1134 Index,134D1423 Index
Kuwait,666.64,0.02,576.71,0.04,89.93,0.01,486.77,443D1134 Index,134D1443 Index
Iceland,662.1,0.02,542.43,0.04,119.67,0.01,422.76,176D1134 Index,134D1176 Index
Bahrain,618.83,0.02,576.05,0.04,42.78,0,533.28,419D1134 Index,134D1419 Index
Costa Rica,582.11,0.02,384.63,0.03,197.48,0.02,187.15,238D1134 Index,134D1238 Index
Albania,569.51,0.02,464.65,0.03,104.87,0.01,359.78,914D1134 Index,134D1914 Index
Georgia,557.68,0.02,501.94,0.03,55.74,0,446.21,915D1134 Index,134D1915 Index
Kenya,556.09,0.02,435.36,0.03,120.72,0.01,314.64,664D1134 Index,134D1664 Index
Ghana,531.52,0.02,246.3,0.02,285.22,0.02,-38.91,652D1134 Index,134D1652 Index
Ethiopia,520.96,0.02,368.7,0.03,152.26,0.01,216.44,644D1134 Index,134D1644 Index
Dominican Republic,519.26,0.02,398.77,0.03,120.49,0.01,278.28,243D1134 Index,134D1243 Index
Honduras,473.08,0.02,166.77,0.01,306.31,0.02,-139.54,268D1134 Index,134D1268 Index
Oman,472.18,0.02,437.78,0.03,34.4,0,403.38,449D1134 Index,134D1449 Index
Uruguay,463.89,0.02,210.69,0.01,253.2,0.02,-42.51,298D1134 Index,134D1298 Index
Armenia,425.49,0.02,381.75,0.03,43.74,0,338.01,911D1134 Index,134D1911 Index
Guatemala,395.05,0.01,301.76,0.02,93.29,0.01,208.47,258D1134 Index,134D1258 Index
Venezuela,356.83,0.01,83.54,0.01,273.29,0.02,-189.75,299D1134 Index,134D1299 Index
Panama,330.12,0.01,250.3,0.02,79.82,0.01,170.48,283D1134 Index,134D1283 Index
Brunei Darussalam,323.36,0.01,321.96,0.02,1.4,0,320.56,516D1134 Index,134D1516 Index
Tanzania,293.73,0.01,230.2,0.02,63.53,0.01,166.68,738D1134 Index,134D1738 Index
Montenegro,293.56,0.01,273.04,0.02,20.52,0,252.52,943D1134 Index,134D1943 Index
Paraguay,287.39,0.01,245.91,0.02,41.48,0,204.44,288D1134 Index,134D1288 Index
Other Countries,280.93,0.01,240.05,0.02,40.87,0,199.18,910D1134 Index,134D1910 Index
Sudan,280.18,0.01,268.53,0.02,11.64,0,256.89,732D1134 Index,134D1732 Index
Cuba,279.6,0.01,238.73,0.02,40.87,0,197.86,928D1134 Index,134D1928 Index
Madagascar,256.18,0.01,77.19,0.01,178.99,0.01,-101.79,674D1134 Index,134D1674 Index
Bolivia,251.37,0.01,170.39,0.01,80.98,0.01,89.41,218D1134 Index,134D1218 Index
Macau,250.32,0.01,225.97,0.02,24.35,0,201.62,546D1134 Index,134D1546 Index
Cameroon,231.53,0.01,155.35,0.01,76.18,0.01,79.17,622D1134 Index,134D1622 Index
El Salvador,214.29,0.01,174.5,0.01,39.79,0,134.71,253D1134 Index,134D1253 Index
Guinea,210.82,0.01,94.18,0.01,116.64,0.01,-22.46,656D1134 Index,134D1656 Index
Papua New Guinea,207.97,0.01,37.71,0,170.27,0.01,-132.56,853D1134 Index,134D1853 Index
Mongolia,204.8,0.01,188.81,0.01,16,0,172.81,948D1134 Index,134D1948 Index
Uganda,204.59,0.01,113.95,0.01,90.64,0.01,23.31,746D1134 Index,134D1746 Index
Burkina Faso,204.33,0.01,141.27,0.01,63.05,0.01,78.22,748D1134 Index,134D1748 Index
Mauritius,203.54,0.01,167.9,0.01,35.63,0,132.27,684D1134 Index,134D1684 Index
Faeroe Islands,193.91,0.01,176.32,0.01,17.59,0,158.73,816D1134 Index,134D1816 Index
Turkmenistan,193.61,0.01,192.76,0.01,0.85,0,191.92,925D1134 Index,134D1925 Index
Mozambique,189.07,0.01,127.7,0.01,61.37,0,66.32,688D1134 Index,134D1688 Index
Senegal,165.91,0.01,159.54,0.01,6.37,0,153.18,722D1134 Index,134D1722 Index
Zambia,165.09,0.01,113.17,0.01,51.92,0,61.24,754D1134 Index,134D1754 Index
Mali,154.51,0.01,149.87,0.01,4.64,0,145.24,678D1134 Index,134D1678 Index
Angola,154.14,0.01,152.06,0.01,2.08,0,149.97,614D1134 Index,134D1614 Index
Trinidad And Tobago,150.93,0.01,85.66,0.01,65.28,0.01,20.38,369D1134 Index,134D1369 Index
"Congo, Democratic Republic",146.42,0.01,134.3,0.01,12.12,0,122.17,636D1134 Index,134D1636 Index
Nicaragua,143.66,0.01,70.06,0,73.6,0.01,-3.54,278D1134 Index,134D1278 Index
Laos,141.19,0.01,24.97,0,116.22,0.01,-91.25,544D1134 Index,134D1544 Index
Bermuda,106.11,0,105.6,0.01,0.5,0,105.1,319D1134 Index,134D1319 Index
Rwanda,104.46,0,93.13,0.01,11.33,0,81.8,714D1134 Index,134D1714 Index
Jamaica,102.33,0,98.19,0.01,4.14,0,94.04,343D1134 Index,134D1343 Index
Syria,98.27,0,83.08,0.01,15.19,0,67.88,463D1134 Index,134D1463 Index
Nepal,98.06,0,67.09,0,30.97,0,36.13,558D1134 Index,134D1558 Index
Afghanistan,96.47,0,75.82,0.01,20.65,0,55.17,512D1134 Index,134D1512 Index
Liberia,92.5,0,19.41,0,73.09,0.01,-53.69,668D1134 Index,134D1668 Index
New Caledonia,92.29,0,91.67,0.01,0.63,0,91.04,839D1134 Index,134D1839 Index
Maldives,90.83,0,63.39,0,27.44,0,35.95,556D1134 Index,134D1556 Index
Kyrgyzstan,90.49,0,70.78,0,19.71,0,51.07,917D1134 Index,134D1917 Index
Equatorial Guinea,86.22,0,25.77,0,60.44,0,-34.67,642D1134 Index,134D1642 Index
Chad,85.5,0,18.19,0,67.31,0.01,-49.13,628D1134 Index,134D1628 Index
Tajikistan,78.21,0,76.04,0.01,2.17,0,73.86,923D1134 Index,134D1923 Index
Mauritania,64.45,0,39.44,0,25,0,14.44,682D1134 Index,134D1682 Index
Togo,55.21,0,50.98,0,4.22,0,46.76,742D1134 Index,134D1742 Index
Peoples Democratic Republic of Yemen,50.34,0,16.64,0,33.7,0,-17.06,474D1134 Index,134D1474 Index
Malawi,48.06,0,33.61,0,14.44,0,19.17,676D1134 Index,134D1676 Index
Niger,45.95,0,45.66,0,0.29,0,45.36,692D1134 Index,134D1692 Index
Benin,43.28,0,40.3,0,2.98,0,37.32,638D1134 Index,134D1638 Index
Congo,38.85,0,30.2,0,8.65,0,21.55,634D1134 Index,134D1634 Index
Burundi,38.58,0,23.11,0,15.47,0,7.64,618D1134 Index,134D1618 Index
Zimbabwe,37.72,0,15.12,0,22.61,0,-7.49,698D1134 Index,134D1698 Index
Somalia,35.15,0,32.48,0,2.67,0,29.81,726D1134 Index,134D1726 Index
Bahamas,35.02,0,7.48,0,27.54,0,-20.06,313D1134 Index,134D1313 Index
Gabon,33.81,0,28.32,0,5.49,0,22.83,646D1134 Index,134D1646 Index
Barbados,29.06,0,22.25,0,6.81,0,15.44,316D1134 Index,134D1316 Index
Greenland,28.03,0,26.18,0,1.86,0,24.32,326D1134 Index,134D1326 Index
Haiti,24.62,0,22.38,0,2.24,0,20.13,263D1134 Index,134D1263 Index
Seychelles,19.73,0,18,0,1.73,0,16.27,718D1134 Index,134D1718 Index
Guyana,16.74,0,14.11,0,2.62,0,11.49,336D1134 Index,134D1336 Index
Cape Verde,16.24,0,15.56,0,0.68,0,14.88,624D1134 Index,134D1624 Index
Sierra Leone,12.38,0,10.99,0,1.39,0,9.6,724D1134 Index,134D1724 Index
Fiji,11.45,0,9.96,0,1.49,0,8.47,819D1134 Index,134D1819 Index
Suriname,10.85,0,10.45,0,0.4,0,10.05,366D1134 Index,134D1366 Index
Gambia,9.62,0,9.18,0,0.44,0,8.75,648D1134 Index,134D1648 Index
Central African Rep.,9.12,0,9.08,0,0.03,0,9.05,626D1134 Index,134D1626 Index
Comoros,8.21,0,0.88,0,7.33,0,-6.45,632D1134 Index,134D1632 Index
Belize,7.43,0,4.77,0,2.66,0,2.12,339D1134 Index,134D1339 Index
Aruba,7.37,0,7.23,0,0.14,0,7.09,314D1134 Index,134D1314 Index
St. Kitts And Nevis,5.01,0,0.43,0,4.59,0,-4.16,361D1134 Index,134D1361 Index
St. Lucia,4.76,0,4.73,0,0.03,0,4.7,362D1134 Index,134D1362 Index
St. Vincent & Grens.,4.65,0,4.65,0,0,0,4.65,364I1134 Index,134D1364 Index
Grenada,4.62,0,3.77,0,0.85,0,2.92,328D1134 Index,134D1328 Index
Djibouti,2.96,0,2.59,0,0.37,0,2.22,611D1134 Index,134D1611 Index
Dominica,1.48,0,1.43,0,0.05,0,1.38,321D1134 Index,134D1321 Index
North Korea,1.33,0,1.33,0,0.01,0,1.32,954D1134 Index,134D1954 Index
Samoa,0.6,0,0.27,0,0.33,0,-0.07,862D1134 Index,134D1862 Index
Solomon Islands,0.49,0,0.47,0,0.03,0,0.44,813D1134 Index,134D1813 Index
Tonga,0.37,0,0.32,0,0.05,0,0.27,866D1134 Index,134D1866 Index
Vanuatu,0.28,0,0.23,0,0.05,0,0.18,846D1134 Index,134D1846 Index
Sao Tome & Principe,0.27,0,0.22,0,0.05,0,0.17,716D1134 Index,134D1716 Index
Guinea-Bissau,0.08,0,0.08,0,0,0,0.08,654D1134 Index,134D1654 Index
