Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,801912,100,322018,100,479894,100,-157876,001D1534 Index,534D1001 Index
Emerging and Developing Economies,463800,57.84,168442,52.31,295358,61.55,-126916,200I1534 Index,534D1200 Index
Advanced Economies,337881,42.13,153485,47.66,184396,38.42,-30911,110D1534 Index,534D1110 Index
Non Fuel Exporting Countries,272825,34.02,115936,36,156889,32.69,-40953,092D1534 Index,534D1092 Index
Fuel Exporting Countries,190975.1,23.81,52506.1,16.31,138469,28.85,-85962.9,080D1534 Index,534D1080 Index
Developing Asia,175784.9,21.92,62031.9,19.26,113753,23.7,-51721.1,505D1534 Index,534D1505 Index
United States,92616.5,11.55,57665.5,17.91,34951,7.28,22714.5,111D1534 Index,534D1111 Index
European Union,88006.2,10.97,44337,13.77,43669.2,9.1,667.8,998D1534 Index,534D1998 Index
China,86314.7,10.76,17970.1,5.58,68344.6,14.24,-50374.5,924D1534 Index,534D1924 Index
Euro-zone,79501.9,9.91,39452.1,12.25,40049.8,8.35,-597.7,995D1534 Index,534D1995 Index
United Arab Emirates,57018.6,7.11,26735.3,8.3,30283.3,6.31,-3548,466D1534 Index,534D1466 Index
Sub-Saharan Africa,52974.9,6.61,20020.4,6.22,32954.5,6.87,-12934.1,603D1534 Index,534D1603 Index
Developing Western Hemisphere,37968.3,4.73,16467.3,5.11,21501,4.48,-5033.7,205D1534 Index,534D1205 Index
Saudi Arabia,33060.2,4.12,6063.7,1.88,26996.5,5.63,-20932.8,456D1534 Index,534D1456 Index
Developing Europe,31421.2,3.92,16899.9,5.25,14521.3,3.03,2378.6,170D1534 Index,534D1170 Index
Hong Kong,27455.5,3.42,10071.2,3.13,17384.3,3.62,-7313.1,532D1534 Index,534D1532 Index
Iraq,24212.64,3.02,2142.44,0.67,22070.2,4.6,-19927.76,433D1534 Index,534D1433 Index
South Korea,21677.18,2.7,5562.58,1.73,16114.6,3.36,-10552.02,542D1534 Index,534D1542 Index
Germany,21340.12,2.66,8428.12,2.62,12912,2.69,-4483.88,134D1534 Index,534D1134 Index
Singapore,21263.3,2.65,6361.1,1.98,14902.2,3.11,-8541.1,576D1534 Index,534D1576 Index
Switzerland,19926.2,2.48,2164.6,0.67,17761.6,3.7,-15597,146D1534 Index,534D1146 Index
Indonesia,19839.99,2.47,4295.69,1.33,15544.3,3.24,-11248.61,536D1534 Index,534D1536 Index
Japan,18109.53,2.26,5363.43,1.67,12746.1,2.66,-7382.67,158D1534 Index,534D1158 Index
United Kingdom,16550.39,2.06,9670.18,3,6880.21,1.43,2789.97,112D1534 Index,534D1112 Index
CIS Countries,16479.92,2.06,5896.82,1.83,10583.1,2.21,-4686.28,901D1534 Index,534D1901 Index
Malaysia,16268.03,2.03,5856.23,1.82,10411.8,2.17,-4555.57,548D1534 Index,534D1548 Index
Belgium,14520.53,1.81,5166.01,1.6,9354.52,1.95,-4188.51,124D1534 Index,534D1124 Index
Australia,14007.87,1.75,3434.17,1.07,10573.7,2.2,-7139.53,193D1534 Index,534D1193 Index
Nigeria,12841.04,1.6,2231.64,0.69,10609.4,2.21,-8377.76,694D1534 Index,534D1694 Index
Vietnam,11978.93,1.49,4528.22,1.41,7450.71,1.55,-2922.49,582D1534 Index,534D1582 Index
Thailand,11904.74,1.48,4863.49,1.51,7041.25,1.47,-2177.76,578D1534 Index,534D1578 Index
South Africa,11221.22,1.4,4579.9,1.42,6641.32,1.38,-2061.42,199D1534 Index,534D1199 Index
Qatar,11079.86,1.38,1560.48,0.48,9519.38,1.98,-7958.9,453D1534 Index,534D1453 Index
Italy,10478.71,1.31,5770.69,1.79,4708.02,0.98,1062.67,136D1534 Index,534D1136 Index
Mexico,10371.82,1.29,5490.83,1.71,4880.99,1.02,609.84,273D1534 Index,534D1273 Index
Russia,10158.09,1.27,3920.09,1.22,6238,1.3,-2317.91,922D1534 Index,534D1922 Index
France,10094.74,1.26,5969.05,1.85,4125.69,0.86,1843.36,132D1534 Index,534D1132 Index
Kuwait,9753.17,1.22,627.09,0.19,9126.09,1.9,-8499.01,443D1534 Index,534D1443 Index
Netherlands,9593.81,1.2,5845.92,1.82,3747.89,0.78,2098.03,138D1534 Index,534D1138 Index
Turkey,8921.12,1.11,6635.22,2.06,2285.9,0.48,4349.32,186D1534 Index,534D1186 Index
Nepal,8426.12,1.05,7777.21,2.42,648.91,0.14,7128.3,558D1534 Index,534D1558 Index
Canada,8282.5,1.03,4356.2,1.35,3926.3,0.82,429.9,156D1534 Index,534D1156 Index
Bangladesh,8166.33,1.02,6936.47,2.15,1229.86,0.26,5706.61,513D1534 Index,534D1513 Index
Brazil,7576.79,0.94,4512,1.4,3064.79,0.64,1447.21,223D1534 Index,534D1223 Index
Iran,6919.72,0.86,3532.02,1.1,3387.7,0.71,144.32,429D1534 Index,534D1429 Index
Spain,6088.73,0.76,4433.31,1.38,1655.42,0.34,2777.89,184D1534 Index,534D1184 Index
Venezuela,6057.54,0.76,367.61,0.11,5689.93,1.19,-5322.32,299D1534 Index,534D1299 Index
Egypt,4951.67,0.62,2954.19,0.92,1997.48,0.42,956.71,469D1534 Index,534D1469 Index
Oman,4842.06,0.6,1547.66,0.48,3294.4,0.69,-1746.74,449D1534 Index,534D1449 Index
Sri Lanka,4823.6,0.6,3830.13,1.19,993.47,0.21,2836.66,524D1534 Index,534D1524 Index
Angola,4284.64,0.53,482.91,0.15,3801.73,0.79,-3318.82,614D1534 Index,534D1614 Index
Israel,3495.1,0.44,1837.9,0.57,1657.2,0.35,180.7,436D1534 Index,534D1436 Index
Algeria,3081.63,0.38,1093.02,0.34,1988.61,0.41,-895.59,612D1534 Index,534D1612 Index
Ghana,3081.16,0.38,582.2,0.18,2498.96,0.52,-1916.76,652D1534 Index,534D1652 Index
Argentina,2976.64,0.37,809.03,0.25,2167.61,0.45,-1358.58,213D1534 Index,534D1213 Index
Ukraine,2833.73,0.35,741.1,0.23,2092.63,0.44,-1351.53,926D1534 Index,534D1926 Index
Peru,2707.78,0.34,951.11,0.3,1756.67,0.37,-805.56,293D1534 Index,534D1293 Index
Philippines,2476.68,0.31,1919.28,0.6,557.4,0.12,1361.88,566D1534 Index,534D1566 Index
Poland,2473.48,0.31,1591.31,0.49,882.17,0.18,709.14,964D1534 Index,534D1964 Index
Morocco,2256.91,0.28,1154.03,0.36,1102.88,0.23,51.15,686D1534 Index,534D1686 Index
Tanzania,2117.27,0.26,1258.48,0.39,858.79,0.18,399.69,738D1534 Index,534D1738 Index
Chile,2056.59,0.26,915.83,0.28,1140.76,0.24,-224.93,228D1534 Index,534D1228 Index
Jordan,1956.9,0.24,861.74,0.27,1095.16,0.23,-233.42,439D1534 Index,534D1439 Index
Sweden,1940.03,0.24,766.55,0.24,1173.48,0.24,-406.93,144D1534 Index,534D1144 Index
Colombia,1886.81,0.24,1167.42,0.36,719.39,0.15,448.03,233D1534 Index,534D1233 Index
Kazakhstan,1883.33,0.23,291.59,0.09,1591.74,0.33,-1300.15,916D1534 Index,534D1916 Index
Kenya,1802.19,0.22,1706.12,0.53,96.07,0.02,1610.05,664D1534 Index,534D1664 Index
Ethiopia,1670.41,0.21,1569.05,0.49,101.36,0.02,1467.69,644D1534 Index,534D1644 Index
Austria,1359.41,0.17,701.36,0.22,658.05,0.14,43.31,122D1534 Index,534D1122 Index
Denmark,1348.84,0.17,728.57,0.23,620.27,0.13,108.3,128D1534 Index,534D1128 Index
Mozambique,1320.96,0.16,464.07,0.14,856.89,0.18,-392.82,688D1534 Index,534D1688 Index
Norway,1257.8,0.16,636.26,0.2,621.54,0.13,14.72,142D1534 Index,534D1142 Index
Myanmar,1207.15,0.15,701.9,0.22,505.25,0.11,196.65,518D1534 Index,534D1518 Index
Sudan,1188.51,0.15,721.93,0.22,466.59,0.1,255.33,732D1534 Index,534D1732 Index
Ireland,1107.76,0.14,564.05,0.18,543.71,0.11,20.34,178D1534 Index,534D1178 Index
Zambia,1099.84,0.14,351.87,0.11,747.97,0.16,-396.1,754D1534 Index,534D1754 Index
Pakistan,1092.84,0.14,1025.75,0.32,67.09,0.01,958.66,564D1534 Index,534D1564 Index
New Zealand,1077.09,0.13,519.25,0.16,557.84,0.12,-38.59,196D1534 Index,534D1196 Index
Bahrain,1070.86,0.13,685.37,0.21,385.49,0.08,299.88,419D1534 Index,534D1419 Index
Portugal,1067.34,0.13,926.23,0.29,141.11,0.03,785.12,182D1534 Index,534D1182 Index
Equatorial Guinea,975.3,0.12,10.65,0,964.65,0.2,-954,642D1534 Index,534D1642 Index
Bolivia,970.46,0.12,172.05,0.05,798.42,0.17,-626.38,218D1534 Index,534D1218 Index
Finland,966.57,0.12,252.06,0.08,714.51,0.15,-462.46,172D1534 Index,534D1172 Index
Cote D Ivoire,955.6,0.12,447.49,0.14,508.11,0.11,-60.62,662D1534 Index,534D1662 Index
Afghanistan,897.68,0.11,404.92,0.13,492.76,0.1,-87.84,512D1534 Index,534D1512 Index
Burkina Faso,896.6,0.11,212.31,0.07,684.29,0.14,-471.98,748D1534 Index,534D1748 Index
Uganda,887.23,0.11,854.17,0.27,33.06,0.01,821.11,746D1534 Index,534D1746 Index
Czech Republic,828.65,0.1,562.19,0.17,266.46,0.06,295.73,935D1534 Index,534D1935 Index
Mauritius,810.72,0.1,784.07,0.24,26.65,0.01,757.42,684D1534 Index,534D1684 Index
Senegal,761.97,0.1,276.83,0.09,485.14,0.1,-208.31,722D1534 Index,534D1722 Index
