Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,647632,100,255402,100,392230,100,-136828,001D1534 Index,534D1001 Index
Emerging and Developing Economies,371955,57.43,129800,50.82,242155,61.74,-112355,200I1534 Index,534D1200 Index
Advanced Economies,266662,41.17,125404,49.1,141258,36.01,-15854,110D1534 Index,534D1110 Index
Non Fuel Exporting Countries,228911.2,35.35,91777.2,35.93,137134,34.96,-45356.8,092D1534 Index,534D1092 Index
Fuel Exporting Countries,143044.7,22.09,38022.7,14.89,105022,26.78,-66999.3,080D1534 Index,534D1080 Index
Developing Asia,141343.5,21.82,43049,16.86,98294.5,25.06,-55245.5,505D1534 Index,534D1505 Index
China,74987.7,11.58,13394.9,5.24,61592.8,15.7,-48197.9,924D1534 Index,534D1924 Index
European Union,73897.4,11.41,35026.7,13.71,38870.7,9.91,-3844,998D1534 Index,534D1998 Index
Euro-zone,66090.4,10.2,30973.5,12.13,35116.9,8.95,-4143.4,995D1534 Index,534D1995 Index
United States,65442.6,10.1,44741.4,17.52,20701.2,5.28,24040.2,111D1534 Index,534D1111 Index
Sub-Saharan Africa,49664.5,7.67,19033.4,7.45,30631.1,7.81,-11597.7,603D1534 Index,534D1603 Index
United Arab Emirates,38316.1,5.92,17859.7,6.99,20456.4,5.22,-2596.7,466D1534 Index,534D1466 Index
Developing Western Hemisphere,37020.8,5.72,15098,5.91,21922.8,5.59,-6824.8,205D1534 Index,534D1205 Index
Saudi Arabia,27267.25,4.21,6008.55,2.35,21258.7,5.42,-15250.15,456D1534 Index,534D1456 Index
Developing Europe,22621.4,3.49,13288.7,5.2,9332.7,2.38,3956,170D1534 Index,534D1170 Index
Switzerland,22608.63,3.49,1522.83,0.6,21085.8,5.38,-19562.97,146D1534 Index,534D1146 Index
Germany,18891.84,2.92,6996.34,2.74,11895.5,3.03,-4899.16,134D1534 Index,534D1134 Index
South Korea,17353.67,2.68,4240.57,1.66,13113.1,3.34,-8872.53,542D1534 Index,534D1542 Index
Hong Kong,16933.71,2.61,11022.5,4.32,5911.21,1.51,5111.29,532D1534 Index,534D1532 Index
Indonesia,16624.72,2.57,2741.42,1.07,13883.3,3.54,-11141.88,536D1534 Index,534D1536 Index
Japan,14505.46,2.24,4867.38,1.91,9638.08,2.46,-4770.7,158D1534 Index,534D1158 Index
United Kingdom,14167.22,2.19,8783.07,3.44,5384.15,1.37,3398.92,112D1534 Index,534D1112 Index
Malaysia,13464.47,2.08,3901.28,1.53,9563.19,2.44,-5661.91,548D1534 Index,534D1548 Index
Australia,13264.04,2.05,3796.09,1.49,9467.95,2.41,-5671.86,193D1534 Index,534D1193 Index
Singapore,13201.9,2.04,5794.29,2.27,7407.61,1.89,-1613.32,576D1534 Index,534D1576 Index
Belgium,12980.75,2,4616.82,1.81,8363.93,2.13,-3747.11,124D1534 Index,534D1124 Index
Iraq,12527.32,1.93,1204.92,0.47,11322.4,2.89,-10117.48,433D1534 Index,534D1433 Index
Nigeria,11608.47,1.79,1388.17,0.54,10220.3,2.61,-8832.13,694D1534 Index,534D1694 Index
CIS Countries,11054.7,1.71,3978.76,1.56,7075.94,1.8,-3097.18,901D1534 Index,534D1901 Index
Qatar,10880.37,1.68,1215.86,0.48,9664.51,2.46,-8448.65,453D1534 Index,534D1453 Index
South Africa,10831.63,1.67,4503.76,1.76,6327.87,1.61,-1824.11,199D1534 Index,534D1199 Index
Brazil,8681.13,1.34,4546.88,1.78,4134.25,1.05,412.63,223D1534 Index,534D1223 Index
Italy,8553.55,1.32,4439.66,1.74,4113.89,1.05,325.77,136D1534 Index,534D1136 Index
Iran,8540.01,1.32,2294.62,0.9,6245.39,1.59,-3950.77,429D1534 Index,534D1429 Index
Thailand,8277.97,1.28,2618.19,1.03,5659.78,1.44,-3041.59,578D1534 Index,534D1578 Index
France,8275.02,1.28,4835.36,1.89,3439.66,0.88,1395.7,132D1534 Index,534D1132 Index
Canada,7151.62,1.1,3273.12,1.28,3878.5,0.99,-605.38,156D1534 Index,534D1156 Index
Mexico,7043.48,1.09,4311.13,1.69,2732.35,0.7,1578.78,273D1534 Index,534D1273 Index
Venezuela,6988.16,1.08,246.05,0.1,6742.11,1.72,-6496.06,299D1534 Index,534D1299 Index
Russia,6788.34,1.05,2257.72,0.88,4530.62,1.16,-2272.9,922D1534 Index,534D1922 Index
Turkey,6595.7,1.02,5598.7,2.19,997,0.25,4601.7,186D1534 Index,534D1186 Index
Kuwait,6420.11,0.99,458.76,0.18,5961.35,1.52,-5502.59,443D1534 Index,534D1443 Index
Bangladesh,6226.45,0.96,5575.19,2.18,651.26,0.17,4923.93,513D1534 Index,534D1513 Index
Netherlands,6027.74,0.93,4091.53,1.6,1936.21,0.49,2155.32,138D1534 Index,534D1138 Index
Vietnam,5338.99,0.82,2655.16,1.04,2683.83,0.68,-28.67,582D1534 Index,534D1582 Index
Sri Lanka,5138.76,0.79,4284.87,1.68,853.89,0.22,3430.98,524D1534 Index,534D1524 Index
Spain,5124.36,0.79,3192.33,1.25,1932.03,0.49,1260.3,184D1534 Index,534D1184 Index
Nepal,4513.16,0.7,4008.22,1.57,504.94,0.13,3503.28,558D1534 Index,534D1558 Index
Ghana,4069.16,0.63,852.16,0.33,3217,0.82,-2364.84,652D1534 Index,534D1652 Index
Israel,3969.92,0.61,1880.6,0.74,2089.32,0.53,-208.72,436D1534 Index,534D1436 Index
Egypt,3623.16,0.56,2155.51,0.84,1467.65,0.37,687.86,469D1534 Index,534D1469 Index
Angola,3610.9,0.56,430.72,0.17,3180.18,0.81,-2749.46,614D1534 Index,534D1614 Index
Oman,3222,0.5,1626.91,0.64,1595.09,0.41,31.82,449D1534 Index,534D1449 Index
Chile,3024.26,0.47,716.61,0.28,2307.65,0.59,-1591.04,228D1534 Index,534D1228 Index
Argentina,2939.36,0.45,724.29,0.28,2215.07,0.56,-1490.78,213D1534 Index,534D1213 Index
Kenya,2682.91,0.41,2571.15,1.01,111.76,0.03,2459.39,664D1534 Index,534D1664 Index
Sweden,2300.81,0.36,713.82,0.28,1586.99,0.4,-873.17,144D1534 Index,534D1144 Index
Tanzania,2265.84,0.35,1258.87,0.49,1006.97,0.26,251.9,738D1534 Index,534D1738 Index
Ukraine,2249.05,0.35,442.91,0.17,1806.14,0.46,-1363.24,926D1534 Index,534D1926 Index
Pakistan,2125.69,0.33,1669.29,0.65,456.4,0.12,1212.89,564D1534 Index,534D1564 Index
Colombia,2078.69,0.32,1199.23,0.47,879.46,0.22,319.77,233D1534 Index,534D1233 Index
Poland,1919.79,0.3,1347.2,0.53,572.59,0.15,774.61,964D1534 Index,534D1964 Index
Philippines,1852.93,0.29,1333.73,0.52,519.2,0.13,814.53,566D1534 Index,534D1566 Index
Peru,1725.24,0.27,984.29,0.39,740.94,0.19,243.35,293D1534 Index,534D1293 Index
Ethiopia,1500.77,0.23,1440.49,0.56,60.28,0.02,1380.21,644D1534 Index,534D1644 Index
Myanmar,1497.74,0.23,474.04,0.19,1023.7,0.26,-549.66,518D1534 Index,534D1518 Index
Morocco,1494.09,0.23,396.97,0.16,1097.12,0.28,-700.15,686D1534 Index,534D1686 Index
Jordan,1447.65,0.22,565.47,0.22,882.18,0.22,-316.71,439D1534 Index,534D1439 Index
Algeria,1359.89,0.21,1072.99,0.42,286.9,0.07,786.09,612D1534 Index,534D1612 Index
Austria,1282.17,0.2,499.25,0.2,782.93,0.2,-283.68,122D1534 Index,534D1122 Index
Norway,1232.64,0.19,402.43,0.16,830.21,0.21,-427.77,142D1534 Index,534D1142 Index
Finland,1212.6,0.19,221.65,0.09,990.96,0.25,-769.31,172D1534 Index,534D1172 Index
Uganda,1191.17,0.18,1153.94,0.45,37.23,0.01,1116.71,746D1534 Index,534D1746 Index
Ecuador,1073.21,0.17,433.19,0.17,640.02,0.16,-206.83,248D1534 Index,534D1248 Index
Denmark,1047.05,0.16,634.1,0.25,412.94,0.11,221.16,128D1534 Index,534D1128 Index
Ireland,1029.08,0.16,474.2,0.19,554.88,0.14,-80.68,178D1534 Index,534D1178 Index
Sudan,983.53,0.15,794.65,0.31,188.88,0.05,605.77,732D1534 Index,534D1732 Index
Cameroon,968.67,0.15,218.11,0.09,750.57,0.19,-532.46,622D1534 Index,534D1622 Index
New Zealand,966.19,0.15,417.44,0.16,548.75,0.14,-131.31,196D1534 Index,534D1196 Index
Czech Republic,949.43,0.15,423.92,0.17,525.51,0.13,-101.58,935D1534 Index,534D1935 Index
Cote D Ivoire,940.72,0.15,371.09,0.15,569.63,0.15,-198.54,662D1534 Index,534D1662 Index
Mauritius,896.62,0.14,876.51,0.34,20.11,0.01,856.4,684D1534 Index,534D1684 Index
Bahrain,864.51,0.13,509.41,0.2,355.1,0.09,154.31,419D1534 Index,534D1419 Index
Dominican Republic,779.11,0.12,178.46,0.07,600.65,0.15,-422.2,243D1534 Index,534D1243 Index
Zambia,770.18,0.12,365.94,0.14,404.24,0.1,-38.29,754D1534 Index,534D1754 Index
Guinea,709.5,0.11,232.84,0.09,476.66,0.12,-243.83,656D1534 Index,534D1656 Index
Mozambique,691.12,0.11,316.48,0.12,374.64,0.1,-58.16,688D1534 Index,534D1688 Index
Uzbekistan,656.84,0.1,600.04,0.23,56.79,0.01,543.25,927D1534 Index,534D1927 Index
Brunei Darussalam,645.32,0.1,37.47,0.01,607.86,0.15,-570.39,516D1534 Index,534D1516 Index
Hungary,627.08,0.1,376.8,0.15,250.28,0.06,126.52,944D1534 Index,534D1944 Index
Portugal,615.13,0.09,509.21,0.2,105.92,0.03,403.29,182D1534 Index,534D1182 Index
"Congo, Democratic Republic",579.07,0.09,474.67,0.19,104.4,0.03,370.27,636D1534 Index,534D1636 Index
Kazakhstan,578.56,0.09,241.77,0.09,336.78,0.09,-95.01,916D1534 Index,534D1916 Index
Romania,558.23,0.09,267.55,0.1,290.69,0.07,-23.14,968D1534 Index,534D1968 Index
Senegal,521.81,0.08,294.44,0.12,227.37,0.06,67.07,722D1534 Index,534D1722 Index
Benin,520.92,0.08,242.68,0.1,278.24,0.07,-35.55,638D1534 Index,534D1638 Index
Somalia,460.53,0.07,444.03,0.17,16.49,0,427.54,726D1534 Index,534D1726 Index
Afghanistan,446.09,0.07,130.62,0.05,315.47,0.08,-184.85,512D1534 Index,534D1512 Index
Congo,438.51,0.07,131.49,0.05,307.02,0.08,-175.53,634D1534 Index,534D1634 Index
Equatorial Guinea,433.92,0.07,14.79,0.01,419.13,0.11,-404.33,642D1534 Index,534D1642 Index
Greece,431.29,0.07,316.13,0.12,115.16,0.03,200.96,174D1534 Index,534D1174 Index
Chad,423.9,0.07,56.09,0.02,367.82,0.09,-311.73,628D1534 Index,534D1628 Index
Slovenia,393.58,0.06,302.53,0.12,91.05,0.02,211.49,961D1534 Index,534D1961 Index
Burkina Faso,374.14,0.06,97.35,0.04,276.79,0.07,-179.44,748D1534 Index,534D1748 Index
Lebanon,362.17,0.06,334.02,0.13,28.15,0.01,305.87,446D1534 Index,534D1446 Index
Tunisia,359.52,0.06,244.28,0.1,115.24,0.03,129.04,744D1534 Index,534D1744 Index
Togo,333.99,0.05,76.61,0.03,257.38,0.07,-180.77,742D1534 Index,534D1742 Index
Bolivia,315.58,0.05,127.88,0.05,187.71,0.05,-59.83,218D1534 Index,534D1218 Index
Madagascar,310.2,0.05,181.02,0.07,129.18,0.03,51.84,674D1534 Index,534D1674 Index
