Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,1069101,100,425599,100,643502,100,-217903,001D1112 Index,112D1001 Index
Advanced Economies,792527,74.13,329104,77.33,463423,72.02,-134319,110D1112 Index,112D1110 Index
European Union,547735,51.23,216409,50.85,331326,51.49,-114917,998D1112 Index,112D1998 Index
Euro-zone,477461,44.66,188982,44.4,288479,44.83,-99497,995D1112 Index,112D1995 Index
Emerging and Developing Economies,266316.7,24.91,96457.7,22.66,169859,26.4,-73401.3,200I1112 Index,112D1200 Index
Non Fuel Exporting Countries,222710.1,20.83,74758.1,17.57,147952,22.99,-73193.9,092D1112 Index,112D1092 Index
Germany,135286.1,12.65,46891.1,11.02,88395,13.74,-41503.9,134D1112 Index,112D1134 Index
Developing Asia,127583.1,11.93,34476.5,8.1,93106.6,14.47,-58630.1,505D1112 Index,112D1505 Index
United States,113922.2,10.66,53074.9,12.47,60847.3,9.46,-7772.4,111D1112 Index,112D1111 Index
China,81803.3,7.65,22249.2,5.23,59554.1,9.25,-37304.9,924D1112 Index,112D1924 Index
Netherlands,80768.6,7.55,29421.2,6.91,51347.4,7.98,-21926.2,138D1112 Index,112D1138 Index
Developing Europe,65365.4,6.11,25739.3,6.05,39626.1,6.16,-13886.8,170D1112 Index,112D1170 Index
France,61262.3,5.73,27213.4,6.39,34048.9,5.29,-6835.5,132D1112 Index,112D1132 Index
Belgium,52447.5,4.91,19743.6,4.64,32703.9,5.08,-12960.3,124D1112 Index,112D1124 Index
Ireland,44208.4,4.14,25443,5.98,18765.4,2.92,6677.6,178D1112 Index,112D1178 Index
Fuel Exporting Countries,43606.3,4.08,21699.6,5.1,21906.7,3.4,-207.1,080D1112 Index,112D1080 Index
Italy,37134.5,3.47,13050.1,3.07,24084.4,3.74,-11034.3,136D1112 Index,112D1136 Index
Spain,34123.4,3.19,14129.8,3.32,19993.6,3.11,-5863.8,184D1112 Index,112D1184 Index
Switzerland,32704.9,3.06,19387.2,4.56,13317.7,2.07,6069.5,146D1112 Index,112D1146 Index
Norway,27534.08,2.58,3857.68,0.91,23676.4,3.68,-19818.72,142D1112 Index,112D1142 Index
Canada,22175.2,2.07,7122.3,1.67,15052.9,2.34,-7930.6,156D1112 Index,112D1156 Index
Sub-Saharan Africa,20292.56,1.9,8376.36,1.97,11916.2,1.85,-3539.84,603D1112 Index,112D1603 Index
Poland,20030.53,1.87,6435.03,1.51,13595.5,2.11,-7160.47,964D1112 Index,112D1964 Index
Japan,19854.34,1.86,7066.14,1.66,12788.2,1.99,-5722.06,158D1112 Index,112D1158 Index
Developing Western Hemisphere,18733.26,1.75,8307.96,1.95,10425.3,1.62,-2117.34,205D1112 Index,112D1205 Index
Sweden,16825.06,1.57,7933.96,1.86,8891.1,1.38,-957.14,144D1112 Index,112D1144 Index
Turkey,16280.19,1.52,6806.38,1.6,9473.81,1.47,-2667.43,186D1112 Index,112D1186 Index
CIS Countries,15118.83,1.41,6130.76,1.44,8988.07,1.4,-2857.31,901D1112 Index,112D1901 Index
Hong Kong,13667.57,1.28,7980.71,1.88,5686.86,0.88,2293.85,532D1112 Index,112D1532 Index
India,13357.16,1.25,4333.71,1.02,9023.45,1.4,-4689.74,534D1112 Index,112D1534 Index
South Korea,11799.87,1.1,6384,1.5,5415.87,0.84,968.13,542D1112 Index,112D1542 Index
Czech Republic,11658.14,1.09,4581.23,1.08,7076.91,1.1,-2495.68,935D1112 Index,112D1935 Index
Russia,11356.57,1.06,4047.76,0.95,7308.81,1.14,-3261.05,922D1112 Index,112D1922 Index
Australia,10596.47,0.99,5577.18,1.31,5019.29,0.78,557.89,193D1112 Index,112D1193 Index
South Africa,10420.05,0.97,2644.11,0.62,7775.94,1.21,-5131.83,199D1112 Index,112D1199 Index
Denmark,10050.33,0.94,3629.62,0.85,6420.71,1,-2791.09,128D1112 Index,112D1128 Index
United Arab Emirates,9565.18,0.89,6781.78,1.59,2783.4,0.43,3998.38,466D1112 Index,112D1466 Index
Singapore,8412.6,0.79,5580.78,1.31,2831.82,0.44,2748.96,576D1112 Index,112D1576 Index
Vietnam,7749.29,0.72,747.14,0.18,7002.15,1.09,-6255.01,582D1112 Index,112D1582 Index
Malaysia,7335.86,0.69,1573.85,0.37,5762.01,0.9,-4188.16,548D1112 Index,112D1548 Index
Austria,7123.86,0.67,2835.89,0.67,4287.97,0.67,-1452.08,122D1112 Index,112D1122 Index
Thailand,6794.95,0.64,2957.32,0.69,3837.63,0.6,-880.31,578D1112 Index,112D1578 Index
Portugal,5981.68,0.56,2104.99,0.49,3876.69,0.6,-1771.7,182D1112 Index,112D1182 Index
Israel,5695.17,0.53,4301.5,1.01,1393.67,0.22,2907.83,436D1112 Index,112D1436 Index
Hungary,5662.2,0.53,2098.86,0.49,3563.34,0.55,-1464.48,944D1112 Index,112D1944 Index
Brazil,5592.93,0.52,2440.99,0.57,3151.94,0.49,-710.95,223D1112 Index,112D1223 Index
Saudi Arabia,5318.08,0.5,3031.31,0.71,2286.77,0.36,744.54,456D1112 Index,112D1456 Index
Finland,5203.31,0.49,2008.79,0.47,3194.52,0.5,-1185.73,172D1112 Index,112D1172 Index
Mexico,5066.47,0.47,2572.79,0.6,2493.68,0.39,79.11,273D1112 Index,112D1273 Index
Romania,4481.72,0.42,1910.43,0.45,2571.29,0.4,-660.86,968D1112 Index,112D1968 Index
Slovakia,4294.71,0.4,1071.79,0.25,3222.92,0.5,-2151.13,936D1112 Index,112D1936 Index
Qatar,3454.65,0.32,1391,0.33,2063.65,0.32,-672.65,453D1112 Index,112D1453 Index
Bangladesh,3415.76,0.32,361.28,0.08,3054.48,0.47,-2693.2,513D1112 Index,112D1513 Index
Nigeria,3280.62,0.31,1590.58,0.37,1690.04,0.26,-99.46,694D1112 Index,112D1694 Index
Egypt,2849.66,0.27,2030.6,0.48,819.06,0.13,1211.54,469D1112 Index,112D1469 Index
Indonesia,2743.21,0.26,1049.78,0.25,1693.43,0.26,-643.65,536D1112 Index,112D1536 Index
Greece,2456.78,0.23,1340.53,0.31,1116.25,0.17,224.28,174D1112 Index,112D1174 Index
New Zealand,2398.59,0.22,1252.84,0.29,1145.75,0.18,107.09,196D1112 Index,112D1196 Index
Pakistan,2296.47,0.21,762.87,0.18,1533.6,0.24,-770.73,564D1112 Index,112D1564 Index
Lithuania,2009.22,0.19,1060.99,0.25,948.23,0.15,112.76,946D1112 Index,112D1946 Index
Morocco,1852.24,0.17,1002.94,0.24,849.3,0.13,153.65,686D1112 Index,112D1686 Index
Algeria,1783.13,0.17,39.34,0.01,1743.79,0.27,-1704.45,612D1112 Index,112D1612 Index
Chile,1448.32,0.14,562.72,0.13,885.6,0.14,-322.88,228D1112 Index,112D1228 Index
Ukraine,1422.1,0.13,914.44,0.21,507.66,0.08,406.78,926D1112 Index,112D1926 Index
Argentina,1400.93,0.13,497.98,0.12,902.95,0.14,-404.98,213D1112 Index,112D1213 Index
Ghana,1349.7,0.13,1099.1,0.26,250.6,0.04,848.5,652D1112 Index,112D1652 Index
Libya,1335.51,0.12,240.53,0.06,1094.98,0.17,-854.45,672D1112 Index,112D1672 Index
Kuwait,1294.91,0.12,296.08,0.07,998.83,0.16,-702.75,443D1112 Index,112D1443 Index
Latvia,1250.1,0.12,467.54,0.11,782.56,0.12,-315.02,941D1112 Index,112D1941 Index
Philippines,1210.14,0.11,506.86,0.12,703.29,0.11,-196.43,566D1112 Index,112D1566 Index
Cambodia,1161.11,0.11,30.79,0.01,1130.32,0.18,-1099.53,522D1112 Index,112D1522 Index
Iran,1138.57,0.11,1105.88,0.26,32.69,0.01,1073.19,429D1112 Index,112D1429 Index
Kazakhstan,1117.7,0.1,353.88,0.08,763.82,0.12,-409.94,916D1112 Index,112D1916 Index
Bulgaria,1114.69,0.1,536.74,0.13,577.95,0.09,-41.21,918D1112 Index,112D1918 Index
Sri Lanka,1113.77,0.1,267.89,0.06,845.88,0.13,-577.98,524D1112 Index,112D1524 Index
Colombia,1079.21,0.1,462.68,0.11,616.54,0.1,-153.86,233D1112 Index,112D1233 Index
Iceland,1032.39,0.1,393.96,0.09,638.43,0.1,-244.48,176D1112 Index,112D1176 Index
Slovenia,967.36,0.09,432.88,0.1,534.47,0.08,-101.59,961D1112 Index,112D1961 Index
Macedonia,855.98,0.08,780.1,0.18,75.89,0.01,704.21,962D1112 Index,112D1962 Index
Luxembourg,828.04,0.08,317.22,0.07,510.83,0.08,-193.61,137D1112 Index,112D1137 Index
Cyprus,760.01,0.07,568.46,0.13,191.55,0.03,376.92,423D1112 Index,112D1423 Index
Peru,745.4,0.07,285.69,0.07,459.71,0.07,-174.02,293D1112 Index,112D1293 Index
Estonia,719.4,0.07,423.74,0.1,295.66,0.05,128.07,939D1112 Index,112D1939 Index
Kenya,699.12,0.07,290.66,0.07,408.46,0.06,-117.8,664D1112 Index,112D1664 Index
Angola,692.58,0.06,546.42,0.13,146.16,0.02,400.27,614D1112 Index,112D1614 Index
Malta,634.85,0.06,456.53,0.11,178.32,0.03,278.21,181D1112 Index,112D1181 Index
Oman,616.52,0.06,504.82,0.12,111.7,0.02,393.12,449D1112 Index,112D1449 Index
Serbia,568.67,0.05,268.22,0.06,300.45,0.05,-32.23,942D1112 Index,112D1942 Index
Lebanon,535.05,0.05,485.43,0.11,49.62,0.01,435.81,446D1112 Index,112D1446 Index
Cote D Ivoire,522.4,0.05,156.29,0.04,366.11,0.06,-209.82,662D1112 Index,112D1662 Index
Bahrain,491.72,0.05,373.9,0.09,117.82,0.02,256.09,419D1112 Index,112D1419 Index
Ethiopia,464.7,0.04,242.21,0.06,222.49,0.03,19.72,644D1112 Index,112D1644 Index
Costa Rica,462.27,0.04,128.36,0.03,333.91,0.05,-205.55,238D1112 Index,112D1238 Index
Tunisia,457.41,0.04,262.99,0.06,194.43,0.03,68.56,744D1112 Index,112D1744 Index
Croatia,452.57,0.04,301.74,0.07,150.82,0.02,150.92,960D1112 Index,112D1960 Index
Iraq,447.91,0.04,440.97,0.1,6.94,0,434.03,433D1112 Index,112D1433 Index
Jordan,421.73,0.04,359.16,0.08,62.57,0.01,296.59,439D1112 Index,112D1439 Index
Dominican Republic,340.26,0.03,166.21,0.04,174.05,0.03,-7.85,243D1112 Index,112D1243 Index
Mauritius,336.41,0.03,111.11,0.03,225.3,0.04,-114.19,684D1112 Index,112D1684 Index
Azerbaijan,332.87,0.03,239.86,0.06,93.01,0.01,146.85,912D1112 Index,112D1912 Index
Belarus,317.94,0.03,249.44,0.06,68.51,0.01,180.93,913D1112 Index,112D1913 Index
Trinidad And Tobago,317.34,0.03,160.84,0.04,156.5,0.02,4.34,369D1112 Index,112D1369 Index
Ecuador,308.07,0.03,96.46,0.02,211.6,0.03,-115.14,248D1112 Index,112D1248 Index
Faeroe Islands,292.87,0.03,19.21,0,273.67,0.04,-254.46,816D1112 Index,112D1816 Index
Myanmar,263.65,0.02,48.44,0.01,215.21,0.03,-166.77,518D1112 Index,112D1518 Index
Tanzania,230.57,0.02,208.72,0.05,21.84,0,186.88,738D1112 Index,112D1738 Index
Venezuela,215.28,0.02,92.4,0.02,122.89,0.02,-30.49,299D1112 Index,112D1299 Index
Malawi,171.67,0.02,135.07,0.03,36.6,0.01,98.47,676D1112 Index,112D1676 Index
Guinea,170.14,0.02,169.92,0.04,0.22,0,169.7,656D1112 Index,112D1656 Index
Papua New Guinea,166.29,0.02,32.58,0.01,133.7,0.02,-101.12,853D1112 Index,112D1853 Index
Zimbabwe,164.29,0.02,61.02,0.01,103.27,0.02,-42.26,698D1112 Index,112D1698 Index
Uruguay,162.17,0.02,90.3,0.02,71.87,0.01,18.43,298D1112 Index,112D1298 Index
Zambia,158.49,0.01,141.77,0.03,16.72,0,125.06,754D1112 Index,112D1754 Index
Honduras,156.71,0.01,12.94,0,143.77,0.02,-130.82,268D1112 Index,112D1268 Index
Guatemala,155,0.01,39.94,0.01,115.06,0.02,-75.11,258D1112 Index,112D1258 Index
Seychelles,154.53,0.01,75.83,0.02,78.7,0.01,-2.88,718D1112 Index,112D1718 Index
Kyrgyzstan,149.11,0.01,14.53,0,134.57,0.02,-120.04,917D1112 Index,112D1917 Index
Brunei Darussalam,147.9,0.01,130.66,0.03,17.25,0,113.41,516D1112 Index,112D1516 Index
Mozambique,144.49,0.01,37,0.01,107.5,0.02,-70.5,688D1112 Index,112D1688 Index
Jamaica,142.75,0.01,62.89,0.01,79.86,0.01,-16.97,343D1112 Index,112D1343 Index
Paraguay,132.3,0.01,42.97,0.01,89.34,0.01,-46.37,288D1112 Index,112D1288 Index
Moldova,123.67,0.01,57.12,0.01,66.55,0.01,-9.42,921D1112 Index,112D1921 Index
Cameroon,121.56,0.01,60.46,0.01,61.1,0.01,-0.64,622D1112 Index,112D1622 Index
Bosnia and Herzegovina,118.96,0.01,90.87,0.02,28.09,0,62.78,963D1112 Index,112D1963 Index
Macau,118.78,0.01,114.51,0.03,4.27,0,110.23,546D1112 Index,112D1546 Index
"Congo, Democratic Republic",112.31,0.01,104.37,0.02,7.94,0,96.42,636D1112 Index,112D1636 Index
Georgia,111.21,0.01,98.75,0.02,12.46,0,86.29,915D1112 Index,112D1915 Index
Bolivia,109.85,0.01,54.66,0.01,55.2,0.01,-0.54,218D1112 Index,112D1218 Index
Senegal,107.39,0.01,59.51,0.01,47.88,0.01,11.63,722D1112 Index,112D1722 Index
