Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,581208,100,269357,100,311851,100,-42494,001D1184 Index,184D1001 Index
Advanced Economies,401149,69.02,196472,72.94,204677,65.63,-8205,110D1184 Index,184D1110 Index
European Union,324536,55.84,150450,55.86,174086,55.82,-23636,998D1184 Index,184D1998 Index
Euro-zone,289311,49.78,135425,50.28,153886,49.35,-18461,995D1184 Index,184D1995 Index
Emerging and Developing Economies,178624,30.73,71710,26.62,106914,34.28,-35204,200I1184 Index,184D1200 Index
Non Fuel Exporting Countries,132329.3,22.77,56398.8,20.94,75930.5,24.35,-19531.7,092D1184 Index,184D1092 Index
France,75882.7,13.06,39032.4,14.49,36850.3,11.82,2182.1,132D1184 Index,184D1132 Index
Germany,74437.2,12.81,29423.6,10.92,45013.6,14.43,-15590,134D1184 Index,184D1134 Index
Fuel Exporting Countries,46294.5,7.97,15311.2,5.68,30983.3,9.94,-15672.1,080D1184 Index,184D1080 Index
Developing Europe,44461.8,7.65,20919.3,7.77,23542.5,7.55,-2623.2,170D1184 Index,184D1170 Index
Developing Asia,43574.3,7.5,10111,3.75,33463.3,10.73,-23352.3,505D1184 Index,184D1505 Index
Italy,40653,6.99,20601.5,7.65,20051.5,6.43,550,136D1184 Index,184D1136 Index
United Kingdom,36680.3,6.31,21362.6,7.93,15317.7,4.91,6044.9,112D1184 Index,184D1112 Index
Portugal,34581.9,5.95,22104.4,8.21,12477.5,4,9626.9,182D1184 Index,184D1182 Index
Developing Western Hemisphere,32384.5,5.57,16404.2,6.09,15980.3,5.12,423.9,205D1184 Index,184D1205 Index
China,27609.5,4.75,5621.1,2.09,21988.4,7.05,-16367.3,924D1184 Index,184D1924 Index
United States,25377.9,4.37,14089.5,5.23,11288.4,3.62,2801.1,111D1184 Index,184D1111 Index
Netherlands,24320.51,4.18,8568.81,3.18,15751.7,5.05,-7182.89,138D1184 Index,184D1138 Index
Belgium,17128.22,2.95,6858.62,2.55,10269.6,3.29,-3410.98,124D1184 Index,184D1124 Index
Sub-Saharan Africa,16643.13,2.86,5059.53,1.88,11583.6,3.71,-6524.07,603D1184 Index,184D1603 Index
CIS Countries,11001.87,1.89,4066.77,1.51,6935.1,2.22,-2868.33,901D1184 Index,184D1901 Index
Algeria,10996.9,1.89,3778.51,1.4,7218.39,2.31,-3439.88,612D1184 Index,184D1612 Index
Turkey,10751.59,1.85,5706.48,2.12,5045.11,1.62,661.37,186D1184 Index,184D1186 Index
Morocco,10434.08,1.8,5143.66,1.91,5290.42,1.7,-146.76,686D1184 Index,184D1686 Index
Poland,9921.22,1.71,4477.62,1.66,5443.6,1.75,-965.98,964D1184 Index,184D1964 Index
Switzerland,8488.18,1.46,4714.04,1.75,3774.14,1.21,939.9,146D1184 Index,184D1146 Index
Mexico,8406.19,1.45,4827.97,1.79,3578.22,1.15,1249.75,273D1184 Index,184D1273 Index
Brazil,6965.75,1.2,3708.9,1.38,3256.85,1.04,452.05,223D1184 Index,184D1223 Index
Czech Republic,6588.39,1.13,2217.48,0.82,4370.91,1.4,-2153.43,935D1184 Index,184D1935 Index
Russia,6524.93,1.12,2824.33,1.05,3700.6,1.19,-876.27,922D1184 Index,184D1922 Index
Japan,6393.31,1.1,3660.44,1.36,2732.87,0.88,927.57,158D1184 Index,184D1158 Index
Saudi Arabia,6334.61,1.09,2556.44,0.95,3778.17,1.21,-1221.73,456D1184 Index,184D1456 Index
Ireland,5700.89,0.98,986.6,0.37,4714.29,1.51,-3727.7,178D1184 Index,184D1178 Index
Nigeria,5393.66,0.93,199.53,0.07,5194.13,1.67,-4994.6,694D1184 Index,184D1694 Index
India,5124.36,0.88,1932.03,0.72,3192.33,1.02,-1260.3,534D1184 Index,184D1534 Index
South Korea,4760.89,0.82,2335.07,0.87,2425.82,0.78,-90.75,542D1184 Index,184D1542 Index
Sweden,4617.99,0.79,1884.15,0.7,2733.84,0.88,-849.69,144D1184 Index,184D1144 Index
Austria,4465.82,0.77,2084.47,0.77,2381.35,0.76,-296.88,122D1184 Index,184D1122 Index
Hungary,4134.19,0.71,1450.68,0.54,2683.51,0.86,-1232.83,944D1184 Index,184D1944 Index
Romania,3795.9,0.65,1784.13,0.66,2011.77,0.65,-227.64,968D1184 Index,184D1968 Index
Denmark,3655.81,0.63,1442.24,0.54,2213.57,0.71,-771.33,128D1184 Index,184D1128 Index
Norway,3170.22,0.55,1374.76,0.51,1795.46,0.58,-420.7,142D1184 Index,184D1142 Index
Chile,3059.98,0.53,1536.4,0.57,1523.58,0.49,12.82,228D1184 Index,184D1228 Index
Canada,2967.62,0.51,1948.28,0.72,1019.34,0.33,928.94,156D1184 Index,184D1156 Index
Vietnam,2660.05,0.46,399.79,0.15,2260.26,0.72,-1860.47,582D1184 Index,184D1582 Index
Colombia,2633.82,0.45,915.25,0.34,1718.57,0.55,-803.32,233D1184 Index,184D1233 Index
Angola,2595.62,0.45,347.84,0.13,2247.78,0.72,-1899.94,614D1184 Index,184D1614 Index
Greece,2542.43,0.44,1771.93,0.66,770.5,0.25,1001.43,174D1184 Index,184D1174 Index
Egypt,2505.19,0.43,1969.14,0.73,536.05,0.17,1433.09,469D1184 Index,184D1469 Index
Argentina,2479.27,0.43,956.99,0.36,1522.28,0.49,-565.29,213D1184 Index,184D1213 Index
South Africa,2427.72,0.42,1519.73,0.56,907.99,0.29,611.74,199D1184 Index,184D1199 Index
Slovakia,2398.21,0.41,785.34,0.29,1612.87,0.52,-827.53,936D1184 Index,184D1936 Index
Finland,2354.39,0.41,1180.21,0.44,1174.18,0.38,6.03,172D1184 Index,184D1172 Index
United Arab Emirates,2169.88,0.37,1651.5,0.61,518.38,0.17,1133.13,466D1184 Index,184D1466 Index
Indonesia,2145.74,0.37,472.54,0.18,1673.2,0.54,-1200.66,536D1184 Index,184D1536 Index
Australia,2141.06,0.37,1630.51,0.61,510.55,0.16,1119.96,193D1184 Index,184D1193 Index
Israel,2128.36,0.37,1345.5,0.5,782.87,0.25,562.64,436D1184 Index,184D1436 Index
Bangladesh,2084.34,0.36,122.06,0.05,1962.29,0.63,-1840.24,513D1184 Index,184D1513 Index
Peru,2060.45,0.35,742.23,0.28,1318.22,0.42,-575.99,293D1184 Index,184D1293 Index
Bulgaria,1882.99,0.32,1339.85,0.5,543.14,0.17,796.71,918D1184 Index,184D1918 Index
Lithuania,1794.97,0.31,548.61,0.2,1246.36,0.4,-697.75,946D1184 Index,184D1946 Index
Ukraine,1669.84,0.29,440.38,0.16,1229.46,0.39,-789.08,926D1184 Index,184D1926 Index
Venezuela,1647.44,0.28,708.32,0.26,939.12,0.3,-230.8,299D1184 Index,184D1299 Index
Kazakhstan,1547.41,0.27,219.99,0.08,1327.42,0.43,-1107.43,916D1184 Index,184D1916 Index
Iraq,1528.78,0.26,242.26,0.09,1286.52,0.41,-1044.26,433D1184 Index,184D1433 Index
Tunisia,1470.82,0.25,847.68,0.31,623.14,0.2,224.54,744D1184 Index,184D1744 Index
Other Countries,1313.17,0.23,1175.48,0.44,137.69,0.04,1037.79,910D1184 Index,184D1910 Index
Cuba,1312.38,0.23,1175.19,0.44,137.19,0.04,1038,928D1184 Index,184D1928 Index
Thailand,1298.96,0.22,500.35,0.19,798.6,0.26,-298.25,578D1184 Index,184D1578 Index
Qatar,1218.64,0.21,366.35,0.14,852.28,0.27,-485.93,453D1184 Index,184D1453 Index
Malaysia,1146.77,0.2,493.59,0.18,653.18,0.21,-159.6,548D1184 Index,184D1548 Index
Hong Kong,1126.71,0.19,857.43,0.32,269.28,0.09,588.15,532D1184 Index,184D1532 Index
Libya,1093.22,0.19,434.12,0.16,659.1,0.21,-224.98,672D1184 Index,184D1672 Index
Singapore,1083.92,0.19,774,0.29,309.92,0.1,464.08,576D1184 Index,184D1576 Index
