Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
United Kingdom,4764.81,0.59,2508.73,0.62,2256.08,0.55,252.65,112D1273 Index,273D1112 Index
Vietnam,4738.1,0.58,483.94,0.12,4254.16,1.04,-3770.22,582D1273 Index,273D1582 Index
Belgium,4575.67,0.56,3420.86,0.85,1154.81,0.28,2266.05,124D1273 Index,273D1124 Index
Colombia,4574.53,0.56,3410.74,0.85,1163.79,0.28,2246.95,233D1273 Index,273D1233 Index
Chile,3426.9,0.42,2011.3,0.5,1415.6,0.35,595.7,228D1273 Index,273D1228 Index
Singapore,3247.36,0.4,1891.72,0.47,1355.64,0.33,536.08,576D1273 Index,273D1576 Index
Switzerland,2740.15,0.34,982.59,0.24,1757.56,0.43,-774.97,146D1273 Index,273D1146 Index
Argentina,2735.93,0.34,1785.29,0.44,950.64,0.23,834.66,213D1273 Index,273D1213 Index
CIS Countries,2550.59,0.31,876.87,0.22,1673.72,0.41,-796.85,901D1273 Index,273D1901 Index
Australia,2544.7,0.31,1985.78,0.49,558.92,0.14,1426.86,193D1273 Index,273D1193 Index
Philippines,2463.22,0.3,95.21,0.02,2368.01,0.58,-2272.8,566D1273 Index,273D1566 Index
Guatemala,2460.06,0.3,1942.92,0.48,517.14,0.13,1425.78,258D1273 Index,273D1258 Index
Peru,2362.36,0.29,1772.66,0.44,589.7,0.14,1182.96,293D1273 Index,273D1293 Index
Russia,2024.28,0.25,644.38,0.16,1379.9,0.34,-735.52,922D1273 Index,273D1922 Index
Ireland,1983.46,0.24,307.15,0.08,1676.31,0.41,-1369.16,178D1273 Index,273D1178 Index
Turkey,1670.32,0.21,895.87,0.22,774.45,0.19,121.41,186D1273 Index,273D1186 Index
Sub-Saharan Africa,1654.72,0.2,1041.95,0.26,612.77,0.15,429.18,603D1273 Index,273D1603 Index
Austria,1619.42,0.2,285.27,0.07,1334.15,0.33,-1048.89,122D1273 Index,273D1122 Index
Indonesia,1574.96,0.19,176.95,0.04,1398.01,0.34,-1221.06,536D1273 Index,273D1536 Index
Costa Rica,1480.76,0.18,1066.2,0.27,414.56,0.1,651.64,238D1273 Index,273D1238 Index
Czech Republic,1451.9,0.18,256.47,0.06,1195.43,0.29,-938.96,935D1273 Index,273D1935 Index
Hungary,1335.05,0.16,277.83,0.07,1057.22,0.26,-779.4,944D1273 Index,273D1944 Index
Nicaragua,1303,0.16,601.32,0.15,701.67,0.17,-100.35,278D1273 Index,273D1278 Index
Dominican Republic,1236.32,0.15,1078.53,0.27,157.79,0.04,920.74,243D1273 Index,273D1243 Index
Sweden,1100.07,0.14,118.25,0.03,981.82,0.24,-863.57,144D1273 Index,273D1144 Index
Honduras,1096.4,0.13,644.23,0.16,452.16,0.11,192.07,268D1273 Index,273D1268 Index
Poland,1083.66,0.13,243.88,0.06,839.78,0.2,-595.9,964D1273 Index,273D1964 Index
Hong Kong,1004.84,0.12,699.65,0.17,305.18,0.07,394.47,532D1273 Index,273D1532 Index
United Arab Emirates,982.75,0.12,739.52,0.18,243.23,0.06,496.29,466D1273 Index,273D1466 Index
Venezuela,977.04,0.12,793.06,0.2,183.98,0.04,609.08,299D1273 Index,273D1299 Index
Luxembourg,958.85,0.12,888.05,0.22,70.8,0.02,817.26,137D1273 Index,273D1137 Index
Saudi Arabia,941.24,0.12,823.24,0.2,118,0.03,705.24,456D1273 Index,273D1456 Index
Israel,933,0.11,183.11,0.05,749.9,0.18,-566.79,436D1273 Index,273D1436 Index
South Africa,863.95,0.11,650.9,0.16,213.05,0.05,437.84,199D1273 Index,273D1199 Index
El Salvador,857.11,0.11,735,0.18,122.11,0.03,612.88,253D1273 Index,273D1253 Index
Denmark,835.69,0.1,131.61,0.03,704.08,0.17,-572.47,128D1273 Index,273D1128 Index
Ecuador,689.71,0.08,490.68,0.12,199.03,0.05,291.64,248D1273 Index,273D1248 Index
Panama,672.37,0.08,618.74,0.15,53.63,0.01,565.12,283D1273 Index,273D1283 Index
Portugal,622.02,0.08,175.17,0.04,446.85,0.11,-271.68,182D1273 Index,273D1182 Index
Finland,598.43,0.07,120.01,0.03,478.42,0.12,-358.41,172D1273 Index,273D1172 Index
New Zealand,590.02,0.07,204,0.05,386.02,0.09,-182.02,196D1273 Index,273D1196 Index
Uruguay,563.62,0.07,205.31,0.05,358.31,0.09,-153,298D1273 Index,273D1298 Index
Romania,542.2,0.07,146.9,0.04,395.31,0.1,-248.41,968D1273 Index,273D1968 Index
Trinidad And Tobago,456.34,0.06,146.88,0.04,309.46,0.08,-162.58,369D1273 Index,273D1369 Index
Other Countries,431.11,0.05,414.2,0.1,16.92,0,397.28,910D1273 Index,273D1910 Index
Cuba,423.33,0.05,413.54,0.1,9.79,0,403.75,928D1273 Index,273D1928 Index
Norway,388.96,0.05,203.75,0.05,185.2,0.05,18.55,142D1273 Index,273D1142 Index
Estonia,376.55,0.05,9.32,0,367.23,0.09,-357.91,939D1273 Index,273D1939 Index
Slovakia,329.35,0.04,36.34,0.01,293.02,0.07,-256.68,936D1273 Index,273D1936 Index
Algeria,324.53,0.04,271.25,0.07,53.28,0.01,217.98,612D1273 Index,273D1612 Index
Morocco,308.01,0.04,84.42,0.02,223.6,0.05,-139.18,686D1273 Index,273D1686 Index
Ukraine,299.94,0.04,98.71,0.02,201.23,0.05,-102.52,926D1273 Index,273D1926 Index
Bangladesh,295.91,0.04,6.65,0,289.26,0.07,-282.61,513D1273 Index,273D1513 Index
Paraguay,275.71,0.03,133.67,0.03,142.04,0.03,-8.37,288D1273 Index,273D1288 Index
Greece,262.83,0.03,35.84,0.01,226.99,0.06,-191.15,174D1273 Index,273D1174 Index
Bolivia,256.98,0.03,225.35,0.06,31.63,0.01,193.71,218D1273 Index,273D1218 Index
Pakistan,245.45,0.03,41.46,0.01,203.99,0.05,-162.53,564D1273 Index,273D1564 Index
Qatar,244.38,0.03,187.07,0.05,57.31,0.01,129.75,453D1273 Index,273D1453 Index
Sri Lanka,210.02,0.03,12.81,0,197.21,0.05,-184.39,524D1273 Index,273D1524 Index
Jamaica,198.75,0.02,195.19,0.05,3.57,0,191.62,343D1273 Index,273D1343 Index
Nigeria,193.14,0.02,80.95,0.02,112.19,0.03,-31.24,694D1273 Index,273D1694 Index
Jordan,185.1,0.02,166.82,0.04,18.29,0,148.53,439D1273 Index,273D1439 Index
Bahamas,147.74,0.02,16.14,0,131.6,0.03,-115.46,313D1273 Index,273D1313 Index
Kazakhstan,135.19,0.02,65.35,0.02,69.84,0.02,-4.49,916D1273 Index,273D1916 Index
Cambodia,131.78,0.02,5.45,0,126.33,0.03,-120.88,522D1273 Index,273D1522 Index
Angola,131.18,0.02,130.13,0.03,1.05,0,129.07,614D1273 Index,273D1614 Index
Slovenia,130.02,0.02,12.58,0,117.44,0.03,-104.86,961D1273 Index,273D1961 Index
Cote D Ivoire,117.71,0.01,8.61,0,109.11,0.03,-100.5,662D1273 Index,273D1662 Index
Belize,104.56,0.01,103.33,0.03,1.24,0,102.09,339D1273 Index,273D1339 Index
Bulgaria,99.27,0.01,35.08,0.01,64.19,0.02,-29.11,918D1273 Index,273D1918 Index
Kuwait,84.66,0.01,84.59,0.02,0.06,0,84.53,443D1273 Index,273D1443 Index
Egypt,82.44,0.01,18.9,0,63.54,0.02,-44.64,469D1273 Index,273D1469 Index
Tunisia,73.94,0.01,26.27,0.01,47.67,0.01,-21.4,744D1273 Index,273D1744 Index
Malta,72.96,0.01,2.06,0,70.9,0.02,-68.84,181D1273 Index,273D1181 Index
Haiti,70.27,0.01,39.01,0.01,31.26,0.01,7.76,263D1273 Index,273D1263 Index
Bahrain,67.16,0.01,37.15,0.01,30.01,0.01,7.15,419D1273 Index,273D1419 Index
Lebanon,51.69,0.01,50.77,0.01,0.92,0,49.84,446D1273 Index,273D1446 Index
Croatia,47.66,0.01,18.59,0,29.06,0.01,-10.47,960D1273 Index,273D1960 Index
Oman,37.44,0,19.88,0,17.57,0,2.31,449D1273 Index,273D1449 Index
Guyana,31.51,0,21.39,0.01,10.12,0,11.26,336D1273 Index,273D1336 Index
Kenya,30.92,0,22.75,0.01,8.17,0,14.58,664D1273 Index,273D1664 Index
Belarus,28.33,0,23.27,0.01,5.05,0,18.22,913D1273 Index,273D1913 Index
Lithuania,28.26,0,5.49,0,22.77,0.01,-17.28,946D1273 Index,273D1946 Index
Mozambique,27.61,0,10.4,0,17.2,0,-6.8,688D1273 Index,273D1688 Index
Barbados,27.35,0,26.83,0.01,0.52,0,26.31,316D1273 Index,273D1316 Index
Iceland,26.41,0,18,0,8.41,0,9.6,176D1273 Index,273D1176 Index
Iran,25.87,0,3.57,0,22.3,0.01,-18.73,429D1273 Index,273D1429 Index
Malawi,25.86,0,25.28,0.01,0.57,0,24.71,676D1273 Index,273D1676 Index
Equatorial Guinea,23.82,0,0.2,0,23.62,0.01,-23.42,642D1273 Index,273D1642 Index
Zimbabwe,22.54,0,21.4,0.01,1.14,0,20.26,698D1273 Index,273D1698 Index
Latvia,21.23,0,5.42,0,15.81,0,-10.38,941D1273 Index,273D1941 Index
Iraq,21.06,0,21.04,0.01,0.02,0,21.02,433D1273 Index,273D1433 Index
Bermuda,19.04,0,19.02,0,0.02,0,19,319D1273 Index,273D1319 Index
Ghana,18.13,0,16.22,0,1.92,0,14.3,652D1273 Index,273D1652 Index
Congo,18.12,0,13.34,0,4.78,0,8.55,634D1273 Index,273D1634 Index
Mauritius,14.88,0,6.41,0,8.47,0,-2.07,684D1273 Index,273D1684 Index
Senegal,14.28,0,3.95,0,10.33,0,-6.38,722D1273 Index,273D1722 Index
Myanmar,14.12,0,3.65,0,10.47,0,-6.82,518D1273 Index,273D1518 Index
Cyprus,13.01,0,9.94,0,3.08,0,6.86,423D1273 Index,273D1423 Index
Aruba,12.5,0,11.41,0,1.09,0,10.31,314D1273 Index,273D1314 Index
Madagascar,12.15,0,4.32,0,7.83,0,-3.5,674D1273 Index,273D1674 Index
Gabon,11.32,0,1.14,0,10.18,0,-9.04,646D1273 Index,273D1646 Index
Sudan,11.27,0,0.94,0,10.32,0,-9.38,732D1273 Index,273D1732 Index
Mongolia,9.52,0,9.38,0,0.14,0,9.24,948D1273 Index,273D1948 Index
Albania,9.38,0,4.79,0,4.6,0,0.19,914D1273 Index,273D1914 Index
"Congo, Democratic Republic",8.86,0,7.08,0,1.77,0,5.31,636D1273 Index,273D1636 Index
Cameroon,8.37,0,4.39,0,3.98,0,0.4,622D1273 Index,273D1622 Index
Uganda,8.19,0,1.3,0,6.89,0,-5.59,746D1273 Index,273D1746 Index
Sierra Leone,7.85,0,0.2,0,7.65,0,-7.44,724D1273 Index,273D1724 Index
North Korea,7.78,0,0.65,0,7.13,0,-6.48,954D1273 Index,273D1954 Index
Tanzania,7.65,0,4.81,0,2.84,0,1.98,738D1273 Index,273D1738 Index
Rwanda,6.96,0,0.47,0,6.49,0,-6.02,714D1273 Index,273D1714 Index
St. Lucia,6.78,0,6.72,0,0.06,0,6.66,362D1273 Index,273D1362 Index
Suriname,6.31,0,6.19,0,0.12,0,6.07,366D1273 Index,273D1366 Index
Papua New Guinea,5.94,0,0.55,0,5.39,0,-4.84,853D1273 Index,273D1853 Index
Liberia,5.84,0,3.53,0,2.31,0,1.22,668D1273 Index,273D1668 Index
Macau,5.73,0,4.46,0,1.27,0,3.19,546D1273 Index,273D1546 Index
Ethiopia,5.19,0,2.75,0,2.43,0,0.32,644D1273 Index,273D1644 Index
Netherlands Antilles,5.18,0,1.45,0,3.73,0,-2.28,353D1273 Index,273D1353 Index
Kyrgyzstan,5.16,0,5.09,0,0.08,0,5.01,917D1273 Index,273D1917 Index
Fiji,4.98,0,1.08,0,3.9,0,-2.81,819D1273 Index,273D1819 Index
Nepal,4.88,0,3.22,0,1.66,0,1.56,558D1273 Index,273D1558 Index
St. Vincent & Grens.,4.69,0,3.73,0,0.96,0,2.77,364I1273 Index,273D1364 Index
New Caledonia,4.61,0,4.51,0,0.1,0,4.41,839D1273 Index,273D1839 Index
Burkina Faso,4.36,0,4.34,0,0.01,0,4.33,748D1273 Index,273D1748 Index
Moldova,4.04,0,3.35,0,0.68,0,2.67,921D1273 Index,273D1921 Index
Afghanistan,3.35,0,1.13,0,2.22,0,-1.09,512D1273 Index,273D1512 Index
Brunei Darussalam,2.97,0,2.96,0,0.01,0,2.95,516D1273 Index,273D1516 Index
Togo,2.95,0,2.94,0,0.01,0,2.93,742D1273 Index,273D1742 Index
Mali,2.74,0,0.95,0,1.8,0,-0.85,678D1273 Index,273D1678 Index
Dominica,2.68,0,2.39,0,0.29,0,2.1,321D1273 Index,273D1321 Index
St. Kitts And Nevis,2.66,0,0.84,0,1.82,0,-0.97,361D1273 Index,273D1361 Index
Grenada,2.35,0,2.3,0,0.04,0,2.26,328D1273 Index,273D1328 Index
Laos,2.33,0,0.27,0,2.06,0,-1.79,544D1273 Index,273D1544 Index
Zambia,2.24,0,2.22,0,0.02,0,2.2,754D1273 Index,273D1754 Index
Seychelles,1.93,0,1.69,0,0.24,0,1.45,718D1273 Index,273D1718 Index
Syria,1.54,0,0.71,0,0.84,0,-0.13,463D1273 Index,273D1463 Index
Niger,1.34,0,0.35,0,0.99,0,-0.64,692D1273 Index,273D1692 Index
Central African Rep.,0.88,0,0.2,0,0.68,0,-0.47,626D1273 Index,273D1626 Index
Mauritania,0.72,0,0.14,0,0.58,0,-0.43,682D1273 Index,273D1682 Index
Djibouti,0.62,0,0.18,0,0.44,0,-0.25,611D1273 Index,273D1611 Index
Somalia,0.6,0,0.27,0,0.33,0,-0.07,726D1273 Index,273D1726 Index
Chad,0.52,0,0.46,0,0.07,0,0.39,628D1273 Index,273D1628 Index
Libya,0.49,0,0.48,0,0.01,0,0.46,672D1273 Index,273D1672 Index
Gambia,0.42,0,0.1,0,0.32,0,-0.22,648D1273 Index,273D1648 Index
Maldives,0.39,0,0.35,0,0.04,0,0.31,556D1273 Index,273D1556 Index
Guinea,0.37,0,0.35,0,0.02,0,0.33,656D1273 Index,273D1656 Index
Burundi,0.28,0,0.26,0,0.02,0,0.25,618D1273 Index,273D1618 Index
Peoples Democratic Republic of Yemen,0.19,0,0.06,0,0.13,0,-0.08,474D1273 Index,273D1474 Index
Solomon Islands,0.18,0,0.11,0,0.07,0,0.05,813D1273 Index,273D1813 Index
Vanuatu,0.15,0,0.13,0,0.02,0,0.11,846D1273 Index,273D1846 Index
Samoa,0.15,0,0.01,0,0.14,0,-0.12,862D1273 Index,273D1862 Index
Benin,0.11,0,0.1,0,0,0,0.1,638D1273 Index,273D1638 Index
Guinea-Bissau,0.11,0,0.1,0,0.01,0,0.09,654D1273 Index,273D1654 Index
Greenland,0.08,0,0.07,0,0,0,0.07,326D1273 Index,273D1326 Index
Cape Verde,0.04,0,0.02,0,0.02,0,-0.01,624D1273 Index,273D1624 Index
Tonga,0.03,0,0.02,0,0.01,0,0.01,866D1273 Index,273D1866 Index
