Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
South Africa,5.82,0.01,2.97,0.01,2.86,0.01,0.11,199D1429 Index,429D1199 Index
Seychelles,5.38,0.01,0.14,0,5.24,0.02,-5.1,718D1429 Index,429D1718 Index
Paraguay,5.01,0.01,0,0,5.01,0.02,-5,288D1429 Index,429D1288 Index
Mexico,4.79,0.01,2.3,0.01,2.49,0.01,-0.2,273D1429 Index,429D1273 Index
Luxembourg,4.52,0.01,0.39,0,4.13,0.02,-3.74,137D1429 Index,429D1137 Index
Cuba,4.37,0.01,4.32,0.01,0.05,0,4.28,928D1429 Index,429D1928 Index
Other Countries,4.37,0.01,4.32,0.01,0.05,0,4.28,910D1429 Index,429D1910 Index
Tunisia,4.21,0.01,3.2,0.01,1.01,0,2.19,744D1429 Index,429D1744 Index
Zimbabwe,3.88,0.01,0.38,0,3.5,0.01,-3.12,698D1429 Index,429D1698 Index
Cote D Ivoire,3.47,0.01,3.14,0.01,0.33,0,2.8,662D1429 Index,429D1662 Index
Morocco,2.92,0.01,2.76,0.01,0.16,0,2.6,686D1429 Index,429D1686 Index
Lithuania,2.92,0.01,1.76,0.01,1.16,0,0.6,946D1429 Index,429D1946 Index
Peoples Democratic Republic of Yemen,2.7,0,2.7,0.01,0,0,2.7,474D1429 Index,429D1474 Index
Chile,2.35,0,0.58,0,1.77,0.01,-1.2,228D1429 Index,429D1228 Index
Albania,2.33,0,1.83,0.01,0.5,0,1.33,914D1429 Index,429D1914 Index
Mauritius,1.97,0,0.31,0,1.66,0.01,-1.36,684D1429 Index,429D1684 Index
Latvia,1.94,0,1.49,0,0.45,0,1.04,941D1429 Index,429D1941 Index
Mali,1.85,0,1.8,0.01,0.05,0,1.75,678D1429 Index,429D1678 Index
Moldova,1.79,0,1.77,0.01,0.02,0,1.75,921D1429 Index,429D1921 Index
Estonia,1.47,0,0.22,0,1.25,0,-1.03,939D1429 Index,429D1939 Index
Peru,1.34,0,0.28,0,1.07,0,-0.79,293D1429 Index,429D1293 Index
Colombia,1.01,0,0.53,0,0.47,0,0.06,233D1429 Index,429D1233 Index
Iceland,0.8,0,0.8,0,0,0,0.79,176D1429 Index,429D1176 Index
Zambia,0.74,0,0.08,0,0.66,0,-0.58,754D1429 Index,429D1754 Index
Mozambique,0.62,0,0.44,0,0.18,0,0.25,688D1429 Index,429D1688 Index
Malta,0.4,0,0.23,0,0.17,0,0.06,181D1429 Index,429D1181 Index
"Congo, Democratic Republic",0.4,0,0.14,0,0.25,0,-0.11,636D1429 Index,429D1636 Index
Saudi Arabia,0.36,0,0.1,0,0.25,0,-0.15,456D1429 Index,429D1456 Index
Angola,0.26,0,0.25,0,0,0,0.25,614D1429 Index,429D1614 Index
Congo,0.24,0,0.01,0,0.23,0,-0.23,634D1429 Index,429D1634 Index
Ecuador,0.2,0,0.2,0,0,0,0.19,248D1429 Index,429D1248 Index
Guatemala,0.18,0,0.04,0,0.14,0,-0.1,258D1429 Index,429D1258 Index
Honduras,0.16,0,0.1,0,0.06,0,0.04,268D1429 Index,429D1268 Index
Brunei Darussalam,0.14,0,0.14,0,0.01,0,0.13,516D1429 Index,429D1516 Index
Central African Rep.,0.13,0,0,0,0.13,0,-0.13,626D1429 Index,429D1626 Index
Cambodia,0.11,0,0.08,0,0.02,0,0.06,522D1429 Index,429D1522 Index
Costa Rica,0.1,0,0.01,0,0.09,0,-0.08,238D1429 Index,429D1238 Index
Dominican Republic,0.08,0,0.08,0,0,0,0.08,243D1429 Index,429D1243 Index
Nicaragua,0.06,0,0.01,0,0.05,0,-0.04,278D1429 Index,429D1278 Index
Benin,0.03,0,0.01,0,0.02,0,-0.02,638D1429 Index,429D1638 Index
Gabon,0.03,0,0.03,0,0,0,0.03,646D1429 Index,429D1646 Index
