Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Iran,2865.73,0.22,1046.42,0.17,1819.31,0.27,-772.89,429D1132 Index,132D1429 Index
Chile,2502.4,0.19,1425.15,0.23,1077.25,0.16,347.9,228D1132 Index,132D1228 Index
Philippines,2478.78,0.19,1525.94,0.25,952.84,0.14,573.11,566D1132 Index,132D1566 Index
Bulgaria,2300.21,0.18,1042.19,0.17,1258.02,0.19,-215.83,918D1132 Index,132D1918 Index
Bangladesh,2185.72,0.17,250.4,0.04,1935.32,0.29,-1684.92,513D1132 Index,132D1513 Index
Lithuania,2167.72,0.17,1234.09,0.2,933.63,0.14,300.46,946D1132 Index,132D1946 Index
Ukraine,2063.51,0.16,1476.47,0.24,587.04,0.09,889.43,926D1132 Index,132D1926 Index
Cote D Ivoire,1955.5,0.15,1130.49,0.19,825.01,0.12,305.48,662D1132 Index,132D1662 Index
Colombia,1586.69,0.12,1172.91,0.19,413.78,0.06,759.13,233D1132 Index,132D1233 Index
Qatar,1549.05,0.12,974.91,0.16,574.14,0.08,400.77,453D1132 Index,132D1453 Index
Argentina,1460.24,0.11,1109.94,0.18,350.3,0.05,759.64,213D1132 Index,132D1213 Index
Serbia,1178.43,0.09,721.61,0.12,456.82,0.07,264.79,942D1132 Index,132D1942 Index
Senegal,1131.28,0.09,1036.29,0.17,94.99,0.01,941.3,722D1132 Index,132D1722 Index
Croatia,1114.12,0.09,729.06,0.12,385.05,0.06,344.01,960D1132 Index,132D1960 Index
New Zealand,1063.58,0.08,812.66,0.13,250.92,0.04,561.74,196D1132 Index,132D1196 Index
Pakistan,1051.2,0.08,461.85,0.08,589.36,0.09,-127.51,564D1132 Index,132D1564 Index
Angola,1024.48,0.08,414.18,0.07,610.3,0.09,-196.12,614D1132 Index,132D1614 Index
Madagascar,994.38,0.08,261.54,0.04,732.84,0.11,-471.3,674D1132 Index,132D1674 Index
Ethiopia,987.94,0.08,947.61,0.16,40.33,0.01,907.28,644D1132 Index,132D1644 Index
Macau,943.4,0.07,934,0.15,9.4,0,924.6,546D1132 Index,132D1546 Index
Iraq,928.98,0.07,370.11,0.06,558.87,0.08,-188.75,433D1132 Index,132D1433 Index
Cameroon,890.95,0.07,506.89,0.08,384.06,0.06,122.84,622D1132 Index,132D1622 Index
Estonia,824.56,0.06,385.02,0.06,439.54,0.06,-54.53,939D1132 Index,132D1939 Index
Lebanon,795.4,0.06,729.15,0.12,66.25,0.01,662.9,446D1132 Index,132D1446 Index
Gabon,788.63,0.06,612.45,0.1,176.18,0.03,436.28,646D1132 Index,132D1646 Index
Ghana,783.98,0.06,282.55,0.05,501.43,0.07,-218.87,652D1132 Index,132D1652 Index
Azerbaijan,782.91,0.06,183.05,0.03,599.86,0.09,-416.81,912D1132 Index,132D1912 Index
Malta,752.74,0.06,349.72,0.06,403.02,0.06,-53.3,181D1132 Index,132D1181 Index
Mauritius,744.88,0.06,463.47,0.08,281.41,0.04,182.06,684D1132 Index,132D1684 Index
Kuwait,742.77,0.06,227.71,0.04,515.06,0.08,-287.36,443D1132 Index,132D1443 Index
Peru,709.98,0.06,373.92,0.06,336.06,0.05,37.86,293D1132 Index,132D1293 Index
Bahrain,701.68,0.05,497.27,0.08,204.4,0.03,292.87,419D1132 Index,132D1419 Index
Cambodia,696.1,0.05,73.27,0.01,622.84,0.09,-549.57,522D1132 Index,132D1522 Index
New Caledonia,695.38,0.05,650.85,0.11,44.52,0.01,606.33,839D1132 Index,132D1839 Index
Latvia,680.96,0.05,420.09,0.07,260.87,0.04,159.22,941D1132 Index,132D1941 Index
Niger,555.88,0.04,550.67,0.09,5.21,0,545.47,692D1132 Index,132D1692 Index
Jordan,499.65,0.04,478.26,0.08,21.39,0,456.87,439D1132 Index,132D1439 Index
Sri Lanka,455.09,0.04,265.36,0.04,189.73,0.03,75.63,524D1132 Index,132D1524 Index
Ecuador,447.88,0.03,151.24,0.02,296.64,0.04,-145.4,248D1132 Index,132D1248 Index
Congo,436.54,0.03,401.68,0.07,34.86,0.01,366.82,634D1132 Index,132D1634 Index
Mali,408.74,0.03,399.4,0.07,9.34,0,390.06,678D1132 Index,132D1678 Index
"Congo, Democratic Republic",386.61,0.03,364.9,0.06,21.71,0,343.18,636D1132 Index,132D1636 Index
Belarus,366.12,0.03,325.09,0.05,41.03,0.01,284.06,913D1132 Index,132D1913 Index
Other Countries,361.85,0.03,341.13,0.06,20.71,0,320.42,910D1132 Index,132D1910 Index
Cuba,360.84,0.03,340.14,0.06,20.71,0,319.43,928D1132 Index,132D1928 Index
Myanmar,350.97,0.03,139.19,0.02,211.78,0.03,-72.59,518D1132 Index,132D1518 Index
Bosnia and Herzegovina,344.91,0.03,241.45,0.04,103.46,0.02,137.99,963D1132 Index,132D1963 Index
Guinea,342.77,0.03,253.15,0.04,89.62,0.01,163.53,656D1132 Index,132D1656 Index
Kenya,337.75,0.03,236.72,0.04,101.02,0.01,135.7,664D1132 Index,132D1664 Index
Burkina Faso,330.41,0.03,308.88,0.05,21.53,0,287.35,748D1132 Index,132D1748 Index
Nepal,307.38,0.02,293.07,0.05,14.3,0,278.77,558D1132 Index,132D1558 Index
Cyprus,306.59,0.02,223.98,0.04,82.61,0.01,141.36,423D1132 Index,132D1423 Index
Georgia,306,0.02,264.55,0.04,41.45,0.01,223.1,915D1132 Index,132D1915 Index
Trinidad And Tobago,298.9,0.02,67.14,0.01,231.76,0.03,-164.62,369D1132 Index,132D1369 Index
Oman,287.43,0.02,183.6,0.03,103.83,0.02,79.77,449D1132 Index,132D1449 Index
Seychelles,249.81,0.02,117.72,0.02,132.09,0.02,-14.38,718D1132 Index,132D1718 Index
Djibouti,239.85,0.02,238.57,0.04,1.28,0,237.29,611D1132 Index,132D1611 Index
Mauritania,234.93,0.02,190.58,0.03,44.35,0.01,146.23,682D1132 Index,132D1682 Index
Benin,234.85,0.02,232.14,0.04,2.7,0,229.44,638D1132 Index,132D1638 Index
Uruguay,228.13,0.02,141.95,0.02,86.18,0.01,55.76,298D1132 Index,132D1298 Index
Dominican Republic,226.73,0.02,190.52,0.03,36.21,0.01,154.31,243D1132 Index,132D1243 Index
Iceland,224.95,0.02,204.14,0.03,20.81,0,183.33,176D1132 Index,132D1176 Index
Costa Rica,198.76,0.02,125.27,0.02,73.48,0.01,51.79,238D1132 Index,132D1238 Index
Macedonia,193.29,0.02,144.87,0.02,48.42,0.01,96.45,962D1132 Index,132D1962 Index
Bolivia,193.26,0.02,171.39,0.03,21.87,0,149.52,218D1132 Index,132D1218 Index
Moldova,177.12,0.01,132.33,0.02,44.78,0.01,87.55,921D1132 Index,132D1921 Index
Panama,170.98,0.01,154.36,0.03,16.63,0,137.73,283D1132 Index,132D1283 Index
Chad,167.55,0.01,111.11,0.02,56.44,0.01,54.67,628D1132 Index,132D1628 Index
Paraguay,162.27,0.01,131.56,0.02,30.7,0,100.86,288D1132 Index,132D1288 Index
Togo,158.03,0.01,135.37,0.02,22.66,0,112.71,742D1132 Index,132D1742 Index
Jamaica,154.88,0.01,93.5,0.02,61.38,0.01,32.12,343D1132 Index,132D1343 Index
Mozambique,154.27,0.01,26.68,0,127.59,0.02,-100.91,688D1132 Index,132D1688 Index
Albania,154.01,0.01,124.04,0.02,29.98,0,94.06,914D1132 Index,132D1914 Index
Syria,135.15,0.01,131.27,0.02,3.89,0,127.38,463D1132 Index,132D1463 Index
Tanzania,130.87,0.01,102.74,0.02,28.13,0,74.61,738D1132 Index,132D1738 Index
Guatemala,127.9,0.01,87.32,0.01,40.58,0.01,46.73,258D1132 Index,132D1258 Index
Uzbekistan,116.95,0.01,110.45,0.02,6.49,0,103.96,927D1132 Index,132D1927 Index
Honduras,116.94,0.01,25.19,0,91.75,0.01,-66.56,268D1132 Index,132D1268 Index
Armenia,116.25,0.01,110.15,0.02,6.1,0,104.05,911D1132 Index,132D1911 Index
Sudan,103.41,0.01,48.26,0.01,55.15,0.01,-6.88,732D1132 Index,132D1732 Index
Turkmenistan,101.65,0.01,98.28,0.02,3.37,0,94.9,925D1132 Index,132D1925 Index
Venezuela,101.38,0.01,30.87,0.01,70.51,0.01,-39.63,299D1132 Index,132D1299 Index
Haiti,78.75,0.01,53.22,0.01,25.53,0,27.69,263D1132 Index,132D1263 Index
Zimbabwe,77.11,0.01,21.86,0,55.24,0.01,-33.38,698D1132 Index,132D1698 Index
Central African Rep.,71.77,0.01,65.97,0.01,5.79,0,60.18,626D1132 Index,132D1626 Index
Equatorial Guinea,71.23,0.01,55.9,0.01,15.33,0,40.57,642D1132 Index,132D1642 Index
Liberia,69.14,0.01,10.02,0,59.12,0.01,-49.1,668D1132 Index,132D1668 Index
Bahamas,67.91,0.01,28.93,0,38.98,0.01,-10.04,313D1132 Index,132D1313 Index
Montenegro,65.44,0.01,61.62,0.01,3.82,0,57.8,943D1132 Index,132D1943 Index
El Salvador,62.94,0,55.34,0.01,7.6,0,47.74,253D1132 Index,132D1253 Index
Nicaragua,61.06,0,23.38,0,37.68,0.01,-14.3,278D1132 Index,132D1278 Index
Comoros,55.48,0,31.8,0.01,23.67,0,8.13,632D1132 Index,132D1632 Index
Maldives,53.75,0,25.85,0,27.9,0,-2.04,556D1132 Index,132D1556 Index
Zambia,50.59,0,44.52,0.01,6.07,0,38.45,754D1132 Index,132D1754 Index
Uganda,44.59,0,33.9,0.01,10.69,0,23.21,746D1132 Index,132D1746 Index
Mongolia,44.18,0,39.15,0.01,5.03,0,34.11,948D1132 Index,132D1948 Index
Tajikistan,38.91,0,16.78,0,22.14,0,-5.36,923D1132 Index,132D1923 Index
Barbados,38.23,0,31.45,0.01,6.78,0,24.67,316D1132 Index,132D1316 Index
Rwanda,36.09,0,31.24,0.01,4.84,0,26.4,714D1132 Index,132D1714 Index
Papua New Guinea,31.52,0,9.22,0,22.3,0,-13.09,853D1132 Index,132D1853 Index
Burundi,28.5,0,26.69,0,1.8,0,24.89,618D1132 Index,132D1618 Index
Somalia,27.51,0,20.06,0,7.45,0,12.62,726D1132 Index,132D1726 Index
Kyrgyzstan,26.14,0,25.69,0,0.45,0,25.23,917D1132 Index,132D1917 Index
Suriname,25.22,0,3.67,0,21.54,0,-17.87,366D1132 Index,132D1366 Index
Laos,25.22,0,9.51,0,15.7,0,-6.19,544D1132 Index,132D1544 Index
Sierra Leone,22.95,0,16.91,0,6.04,0,10.87,724D1132 Index,132D1724 Index
Guyana,21.38,0,5.02,0,16.36,0,-11.34,336D1132 Index,132D1336 Index
Cape Verde,21.12,0,20.36,0,0.75,0,19.61,624D1132 Index,132D1624 Index
Brunei Darussalam,20.78,0,20.56,0,0.22,0,20.34,516D1132 Index,132D1516 Index
Faeroe Islands,20.6,0,20.42,0,0.17,0,20.25,816D1132 Index,132D1816 Index
St. Lucia,15.13,0,10.11,0,5.02,0,5.09,362D1132 Index,132D1362 Index
Malawi,13.99,0,12.94,0,1.05,0,11.89,676D1132 Index,132D1676 Index
Fiji,13.95,0,10.96,0,2.98,0,7.98,819D1132 Index,132D1819 Index
Grenada,12.52,0,10.5,0,2.02,0,8.48,328D1132 Index,132D1328 Index
Afghanistan,9.58,0,7.41,0,2.17,0,5.23,512D1132 Index,132D1512 Index
Aruba,8.92,0,8.65,0,0.27,0,8.38,314D1132 Index,132D1314 Index
Vanuatu,6.63,0,6.54,0,0.09,0,6.44,846D1132 Index,132D1846 Index
Peoples Democratic Republic of Yemen,6.49,0,5.61,0,0.88,0,4.73,474D1132 Index,132D1474 Index
Greenland,6.42,0,6.28,0,0.14,0,6.13,326D1132 Index,132D1326 Index
Dominica,4.56,0,4.02,0,0.54,0,3.48,321D1132 Index,132D1321 Index
Gambia,3.64,0,3.51,0,0.13,0,3.38,648D1132 Index,132D1648 Index
Bermuda,3.46,0,3.4,0,0.05,0,3.35,319D1132 Index,132D1319 Index
St. Vincent & Grens.,3.14,0,3.01,0,0.13,0,2.88,364I1132 Index,132D1364 Index
Belize,2.87,0,1.47,0,1.4,0,0.06,339D1132 Index,132D1339 Index
Guinea-Bissau,2.54,0,2.37,0,0.16,0,2.21,654D1132 Index,132D1654 Index
Sao Tome & Principe,2.51,0,0.88,0,1.62,0,-0.74,716D1132 Index,132D1716 Index
North Korea,1,0,1,0,0,0,1,954D1132 Index,132D1954 Index
Solomon Islands,0.99,0,0.18,0,0.81,0,-0.64,813D1132 Index,132D1813 Index
St. Kitts And Nevis,0.65,0,0.5,0,0.14,0,0.36,361D1132 Index,132D1361 Index
Samoa,0.13,0,0.12,0,0,0,0.12,862D1132 Index,132D1862 Index
Tonga,0.11,0,0.06,0,0.05,0,0.01,866D1132 Index,132D1866 Index
