Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
St. Kitts And Nevis,8.5,0,7.99,0,0.51,0,7.48,361D1112 Index,112D1361 Index
Central African Rep.,5.71,0,5.6,0,0.11,0,5.5,626D1112 Index,112D1626 Index
Niger,5.27,0,4.93,0,0.35,0,4.58,692D1112 Index,112D1692 Index
Suriname,5.19,0,4.44,0,0.74,0,3.7,366D1112 Index,112D1366 Index
Tajikistan,4.83,0,3.15,0,1.68,0,1.47,923D1112 Index,112D1923 Index
Cape Verde,2.33,0,1.04,0,1.28,0,-0.24,624D1112 Index,112D1624 Index
Comoros,1.62,0,1.5,0,0.12,0,1.38,632D1112 Index,112D1632 Index
Samoa,1.06,0,0.92,0,0.13,0,0.79,862D1112 Index,112D1862 Index
Tonga,0.56,0,0.45,0,0.11,0,0.33,866D1112 Index,112D1866 Index
Guinea-Bissau,0.5,0,0.04,0,0.46,0,-0.42,654D1112 Index,112D1654 Index
Vanuatu,0.36,0,0.22,0,0.14,0,0.07,846D1112 Index,112D1846 Index
Sao Tome & Principe,0.26,0,0.23,0,0.03,0,0.21,716D1112 Index,112D1716 Index
North Korea,0.18,0,0.03,0,0.15,0,-0.12,954D1112 Index,112D1954 Index
