Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Cameroon,1955.65,0.05,1174.1,0.05,781.55,0.05,392.55,622D1924 Index,924D1622 Index
Slovenia,1908.05,0.05,1618.44,0.07,289.61,0.02,1328.83,961D1924 Index,924D1961 Index
Tunisia,1877.04,0.05,1692.09,0.07,184.95,0.01,1507.14,744D1924 Index,924D1744 Index
Bulgaria,1831.78,0.05,1076.08,0.05,755.7,0.05,320.38,918D1924 Index,924D1918 Index
Trinidad And Tobago,1796.6,0.05,1757.35,0.08,39.25,0,1718.1,369D1924 Index,924D1369 Index
Bahrain,1689.23,0.04,1577.64,0.07,111.59,0.01,1466.05,419D1924 Index,924D1419 Index
Serbia,1668.93,0.04,1535.02,0.07,133.91,0.01,1401.11,942D1924 Index,924D1942 Index
Gabon,1628.51,0.04,526.9,0.02,1101.61,0.07,-574.71,646D1924 Index,924D1646 Index
Panama,1474.29,0.04,1158.9,0.05,315.39,0.02,843.51,283D1924 Index,924D1283 Index
Equatorial Guinea,1444.86,0.04,279.51,0.01,1165.36,0.07,-885.85,642D1924 Index,924D1642 Index
Mozambique,1438.84,0.04,986.86,0.04,451.98,0.03,534.88,688D1924 Index,924D1688 Index
Cote D Ivoire,1354.66,0.03,1210.53,0.05,144.13,0.01,1066.4,662D1924 Index,924D1662 Index
Honduras,1316.66,0.03,1280.78,0.06,35.88,0,1244.9,268D1924 Index,924D1268 Index
Peoples Democratic Republic of Yemen,1174.01,0.03,286.29,0.01,887.72,0.06,-601.43,474D1924 Index,924D1474 Index
Kyrgyzstan,1085.6,0.03,1029.11,0.04,56.49,0,972.62,917D1924 Index,924D1917 Index
Afghanistan,1056,0.03,1044,0.05,12,0,1032,512D1924 Index,924D1512 Index
Uganda,960.59,0.02,875.02,0.04,85.58,0.01,789.44,746D1924 Index,924D1746 Index
Lithuania,944.97,0.02,805.26,0.03,139.71,0.01,665.55,946D1924 Index,924D1946 Index
Zimbabwe,943.49,0.02,177.08,0.01,766.41,0.05,-589.33,698D1924 Index,924D1698 Index
Nepal,941.53,0.02,920,0.04,21.53,0,898.47,558D1924 Index,924D1558 Index
Mauritania,938.65,0.02,191.9,0.01,746.74,0.05,-554.84,682D1924 Index,924D1682 Index
Estonia,928.84,0.02,693.63,0.03,235.22,0.01,458.41,939D1924 Index,924D1939 Index
El Salvador,898.97,0.02,845.07,0.04,53.91,0,791.16,253D1924 Index,924D1253 Index
Liberia,891.31,0.02,706.72,0.03,184.59,0.01,522.13,668D1924 Index,924D1668 Index
Tajikistan,883.42,0.02,833.22,0.04,50.2,0,783.02,923D1924 Index,924D1923 Index
Nicaragua,880.37,0.02,845.54,0.04,34.83,0,810.71,278D1924 Index,924D1278 Index
Mauritius,850.49,0.02,835.08,0.04,15.42,0,819.66,684D1924 Index,924D1684 Index
New Caledonia,744.55,0.02,258.31,0.01,486.24,0.03,-227.93,839D1924 Index,924D1839 Index
Azerbaijan,738.29,0.02,511.92,0.02,226.37,0.01,285.55,912D1924 Index,924D1912 Index
Sudan,732.11,0.02,0,0,732.11,0.05,-732.11,732D1924 Index,924D1732 Index
Madagascar,717.05,0.02,539.42,0.02,177.63,0.01,361.8,674D1924 Index,924D1674 Index
Niger,706.44,0.02,565.4,0.02,141.04,0.01,424.36,692D1924 Index,924D1692 Index
Croatia,693.77,0.02,581.67,0.03,112.1,0.01,469.57,960D1924 Index,924D1960 Index
Malta,676.1,0.02,234.96,0.01,441.14,0.03,-206.18,181D1924 Index,924D1181 Index
Bosnia and Herzegovina,673.11,0.02,619.39,0.03,53.73,0,565.66,963D1924 Index,924D1963 Index
Senegal,637.34,0.02,525.56,0.02,111.78,0.01,413.78,722D1924 Index,924D1722 Index
Georgia,631.37,0.02,587.3,0.03,44.07,0,543.23,915D1924 Index,924D1915 Index
Latvia,606.89,0.02,462.49,0.02,144.4,0.01,318.09,941D1924 Index,924D1941 Index
Togo,586.41,0.01,371.46,0.02,214.95,0.01,156.52,742D1924 Index,924D1742 Index
Solomon Islands,554.3,0.01,92.43,0,461.88,0.03,-369.45,813D1924 Index,924D1813 Index
Mali,548.82,0.01,455.85,0.02,92.98,0.01,362.87,678D1924 Index,924D1678 Index
Armenia,535.22,0.01,315.99,0.01,219.23,0.01,96.75,911D1924 Index,924D1911 Index
Macedonia,530.37,0.01,393.83,0.02,136.54,0.01,257.29,962D1924 Index,924D1962 Index
Albania,498.16,0.01,369.41,0.02,128.75,0.01,240.67,914D1924 Index,924D1914 Index
Iceland,483.09,0.01,417.12,0.02,65.97,0,351.16,176D1924 Index,924D1176 Index
Brunei Darussalam,474.23,0.01,376.96,0.02,97.27,0.01,279.69,516D1924 Index,924D1516 Index
Jamaica,440.17,0.01,409,0.02,31.17,0,377.82,343D1924 Index,924D1343 Index
Cyprus,431.48,0.01,381.6,0.02,49.88,0,331.72,423D1924 Index,924D1423 Index
Haiti,420.29,0.01,409.57,0.02,10.72,0,398.85,263D1924 Index,924D1263 Index
Syria,417.35,0.01,413.87,0.02,3.48,0,410.39,463D1924 Index,924D1463 Index
Rwanda,401.58,0.01,358.22,0.02,43.36,0,314.86,714D1924 Index,924D1714 Index
Moldova,387.94,0.01,366.43,0.02,21.52,0,344.91,921D1924 Index,924D1921 Index
Burkina Faso,374.54,0.01,330.33,0.01,44.21,0,286.12,748D1924 Index,924D1748 Index
Sierra Leone,373.15,0.01,203.13,0.01,170.02,0.01,33.11,724D1924 Index,924D1724 Index
Guinea,345.93,0.01,319.22,0.01,26.71,0,292.51,656D1924 Index,924D1656 Index
Benin,344.65,0.01,266.53,0.01,78.12,0,188.41,638D1924 Index,924D1638 Index
Somalia,342.69,0.01,318.02,0.01,24.68,0,293.34,726D1924 Index,924D1726 Index
Malawi,333.4,0.01,303.82,0.01,29.58,0,274.24,676D1924 Index,924D1676 Index
Fiji,324.89,0.01,303.46,0.01,21.43,0,282.03,819D1924 Index,924D1819 Index
Faeroe Islands,315.88,0.01,188.54,0.01,127.35,0.01,61.19,816D1924 Index,924D1816 Index
Sri Lanka,259.22,0.01,0,0,259.22,0.02,-259.22,524D1924 Index,924D1524 Index
Montenegro,234.49,0.01,210.08,0.01,24.41,0,185.66,943D1924 Index,924D1943 Index
Chad,223.46,0.01,132.76,0.01,90.69,0.01,42.07,628D1924 Index,924D1628 Index
Bermuda,193.96,0,193.96,0.01,0,0,193.95,319D1924 Index,924D1319 Index
Guyana,162.91,0,113.5,0,49.41,0,64.1,336D1924 Index,924D1336 Index
Suriname,154.66,0,103.86,0,50.8,0,53.07,366D1924 Index,924D1366 Index
Maldives,147.53,0,147.34,0.01,0.19,0,147.14,556D1924 Index,924D1556 Index
Djibouti,140.13,0,139.24,0.01,0.9,0,138.34,611D1924 Index,924D1611 Index
Barbados,110.27,0,91.44,0,18.83,0,72.61,316D1924 Index,924D1316 Index
Greenland,105.97,0,15.9,0,90.07,0.01,-74.17,326D1924 Index,924D1326 Index
Belize,102.62,0,100.83,0,1.79,0,99.05,339D1924 Index,924D1339 Index
Gambia,82.82,0,27.04,0,55.78,0,-28.74,648D1924 Index,924D1648 Index
Burundi,73.36,0,70.54,0,2.82,0,67.73,618D1924 Index,924D1618 Index
Bahamas,64.85,0,25.9,0,38.94,0,-13.04,313D1924 Index,924D1313 Index
Central African Rep.,56.82,0,30.29,0,26.52,0,3.77,626D1924 Index,924D1626 Index
Samoa,55.96,0,54.98,0,0.98,0,53.99,862D1924 Index,924D1862 Index
Seychelles,48.44,0,48.34,0,0.1,0,48.24,718D1924 Index,924D1718 Index
Vanuatu,39.25,0,25.19,0,14.05,0,11.14,846D1924 Index,924D1846 Index
Netherlands Antilles,34.07,0,33.77,0,0.3,0,33.48,353D1924 Index,924D1353 Index
Cape Verde,33.51,0,33.49,0,0.02,0,33.46,624D1924 Index,924D1624 Index
Tonga,32.83,0,32.81,0,0.02,0,32.78,866D1924 Index,924D1866 Index
Guinea-Bissau,26.76,0,8.95,0,17.81,0,-8.86,654D1924 Index,924D1654 Index
Aruba,26.03,0,26.03,0,0.01,0,26.02,314D1924 Index,924D1314 Index
St. Vincent & Grens.,18.23,0,18.18,0,0.05,0,18.13,364I1924 Index,924D1364 Index
Comoros,11.91,0,11.89,0,0.02,0,11.87,632D1924 Index,924D1632 Index
St. Lucia,11.22,0,11.16,0,0.07,0,11.09,362D1924 Index,924D1362 Index
Grenada,10.45,0,10.45,0,0,0,10.45,328D1924 Index,924D1328 Index
St. Kitts And Nevis,7.68,0,7.34,0,0.34,0,7,361D1924 Index,924D1361 Index
Dominica,7.5,0,6.85,0,0.65,0,6.19,321D1924 Index,924D1321 Index
Sao Tome & Principe,4.61,0,4.58,0,0.03,0,4.55,716D1924 Index,924D1716 Index
