Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Peru,2404.24,0.27,1859.83,0.43,544.41,0.12,1315.42,293D1273 Index,273D1293 Index
Ireland,2006.17,0.23,224.3,0.05,1781.87,0.4,-1557.57,178D1273 Index,273D1178 Index
Austria,1827.16,0.21,187.72,0.04,1639.44,0.37,-1451.72,122D1273 Index,273D1122 Index
Sub-Saharan Africa,1812.34,0.21,917.84,0.21,894.5,0.2,23.34,603D1273 Index,273D1603 Index
Indonesia,1805.05,0.2,219.56,0.05,1585.49,0.36,-1365.93,536D1273 Index,273D1536 Index
Czech Republic,1753.25,0.2,300.48,0.07,1452.77,0.33,-1152.29,935D1273 Index,273D1935 Index
Hungary,1748.16,0.2,247.61,0.06,1500.55,0.34,-1252.95,944D1273 Index,273D1944 Index
Turkey,1687.63,0.19,838.47,0.19,849.16,0.19,-10.69,186D1273 Index,273D1186 Index
Costa Rica,1519.28,0.17,1122.22,0.26,397.06,0.09,725.17,238D1273 Index,273D1238 Index
Venezuela,1486.8,0.17,1361.75,0.31,125.05,0.03,1236.71,299D1273 Index,273D1299 Index
United Arab Emirates,1485.38,0.17,1062.48,0.24,422.9,0.09,639.58,466D1273 Index,273D1466 Index
Sweden,1213.61,0.14,112.18,0.03,1101.43,0.25,-989.26,144D1273 Index,273D1144 Index
Hong Kong,1192.99,0.14,841.42,0.19,351.57,0.08,489.85,532D1273 Index,273D1532 Index
Poland,1175.29,0.13,271.08,0.06,904.2,0.2,-633.12,964D1273 Index,273D1964 Index
Dominican Republic,1106.73,0.13,953.6,0.22,153.14,0.03,800.46,243D1273 Index,273D1243 Index
Honduras,1030.44,0.12,599.29,0.14,431.15,0.1,168.15,268D1273 Index,273D1268 Index
Luxembourg,1022.68,0.12,891.2,0.2,131.49,0.03,759.71,137D1273 Index,273D1137 Index
Nicaragua,1019.83,0.12,638.3,0.15,381.53,0.09,256.77,278D1273 Index,273D1278 Index
Israel,949.27,0.11,193.9,0.04,755.37,0.17,-561.47,436D1273 Index,273D1436 Index
El Salvador,941.56,0.11,782.59,0.18,158.97,0.04,623.61,253D1273 Index,273D1253 Index
Portugal,809.52,0.09,166.17,0.04,643.35,0.14,-477.18,182D1273 Index,273D1182 Index
South Africa,807.81,0.09,509.13,0.12,298.67,0.07,210.46,199D1273 Index,273D1199 Index
Ecuador,806.67,0.09,660.04,0.15,146.63,0.03,513.41,248D1273 Index,273D1248 Index
Denmark,792.82,0.09,155.11,0.04,637.71,0.14,-482.6,128D1273 Index,273D1128 Index
Panama,741.86,0.08,625.05,0.14,116.81,0.03,508.24,283D1273 Index,273D1283 Index
Finland,696.81,0.08,132.26,0.03,564.54,0.13,-432.28,172D1273 Index,273D1172 Index
Saudi Arabia,676.6,0.08,606,0.14,70.6,0.02,535.4,456D1273 Index,273D1456 Index
New Zealand,618.01,0.07,238.23,0.05,379.77,0.09,-141.54,196D1273 Index,273D1196 Index
Romania,615.95,0.07,133.79,0.03,482.17,0.11,-348.38,968D1273 Index,273D1968 Index
Uruguay,611.3,0.07,219.63,0.05,391.67,0.09,-172.04,298D1273 Index,273D1298 Index
Morocco,525.12,0.06,199.78,0.05,325.33,0.07,-125.55,686D1273 Index,273D1686 Index
Other Countries,476.95,0.05,461.26,0.11,15.69,0,445.56,910D1273 Index,273D1910 Index
Cuba,469.96,0.05,460.74,0.11,9.22,0,451.52,928D1273 Index,273D1928 Index
Norway,415.61,0.05,227.1,0.05,188.51,0.04,38.59,142D1273 Index,273D1142 Index
Trinidad And Tobago,402.03,0.05,122.37,0.03,279.67,0.06,-157.3,369D1273 Index,273D1369 Index
Jordan,345.35,0.04,315.49,0.07,29.86,0.01,285.63,439D1273 Index,273D1439 Index
Ukraine,342.67,0.04,140.02,0.03,202.65,0.05,-62.63,926D1273 Index,273D1926 Index
Slovakia,323.02,0.04,40.23,0.01,282.8,0.06,-242.57,936D1273 Index,273D1936 Index
Bolivia,312.36,0.04,285.53,0.07,26.83,0.01,258.71,218D1273 Index,273D1218 Index
Bangladesh,294.04,0.03,11.21,0,282.83,0.06,-271.62,513D1273 Index,273D1513 Index
Nigeria,283.88,0.03,72.02,0.02,211.86,0.05,-139.84,694D1273 Index,273D1694 Index
Pakistan,263.99,0.03,66.5,0.02,197.49,0.04,-130.99,564D1273 Index,273D1564 Index
Paraguay,257.58,0.03,171.46,0.04,86.12,0.02,85.34,288D1273 Index,273D1288 Index
Greece,239.39,0.03,36.63,0.01,202.76,0.05,-166.13,174D1273 Index,273D1174 Index
Sri Lanka,237.12,0.03,21.66,0,215.46,0.05,-193.8,524D1273 Index,273D1524 Index
Kenya,217.91,0.02,204.39,0.05,13.52,0,190.87,664D1273 Index,273D1664 Index
Jamaica,214.35,0.02,212.29,0.05,2.06,0,210.23,343D1273 Index,273D1343 Index
Estonia,189.11,0.02,8.13,0,180.98,0.04,-172.85,939D1273 Index,273D1939 Index
Qatar,187.84,0.02,155.83,0.04,32.01,0.01,123.82,453D1273 Index,273D1453 Index
Slovenia,163.26,0.02,13.91,0,149.35,0.03,-135.44,961D1273 Index,273D1961 Index
Algeria,158.59,0.02,138.81,0.03,19.78,0,119.04,612D1273 Index,273D1612 Index
Cambodia,144.43,0.02,6.61,0,137.82,0.03,-131.21,522D1273 Index,273D1522 Index
Tunisia,142.8,0.02,37.44,0.01,105.36,0.02,-67.92,744D1273 Index,273D1744 Index
Bulgaria,114.96,0.01,22.85,0.01,92.12,0.02,-69.27,918D1273 Index,273D1918 Index
Cote D Ivoire,112.42,0.01,11.89,0,100.53,0.02,-88.64,662D1273 Index,273D1662 Index
Bahrain,104.75,0.01,56.07,0.01,48.67,0.01,7.4,419D1273 Index,273D1419 Index
Belize,103.52,0.01,101.9,0.02,1.62,0,100.28,339D1273 Index,273D1339 Index
Egypt,100.5,0.01,25.2,0.01,75.3,0.02,-50.1,469D1273 Index,273D1469 Index
Iran,96.77,0.01,1.63,0,95.14,0.02,-93.5,429D1273 Index,273D1429 Index
Kuwait,94.1,0.01,74.66,0.02,19.43,0,55.23,443D1273 Index,273D1443 Index
Kazakhstan,78.8,0.01,65.91,0.02,12.89,0,53.02,916D1273 Index,273D1916 Index
Lebanon,77.02,0.01,76.12,0.02,0.9,0,75.23,446D1273 Index,273D1446 Index
Malta,72.36,0.01,1.58,0,70.78,0.02,-69.2,181D1273 Index,273D1181 Index
Haiti,69.93,0.01,48.64,0.01,21.29,0,27.35,263D1273 Index,273D1263 Index
Lithuania,67.35,0.01,30.29,0.01,37.07,0.01,-6.78,946D1273 Index,273D1946 Index
Guyana,65.62,0.01,20.85,0,44.77,0.01,-23.92,336D1273 Index,273D1336 Index
Oman,58.38,0.01,30.82,0.01,27.56,0.01,3.26,449D1273 Index,273D1449 Index
Iceland,42.69,0,23.02,0.01,19.67,0,3.35,176D1273 Index,273D1176 Index
Myanmar,39.1,0,18.09,0,21.01,0,-2.92,518D1273 Index,273D1518 Index
Bahamas,38.01,0,18.47,0,19.54,0,-1.08,313D1273 Index,273D1313 Index
Croatia,34.4,0,7.02,0,27.38,0.01,-20.37,960D1273 Index,273D1960 Index
Belarus,34.01,0,28.2,0.01,5.8,0,22.4,913D1273 Index,273D1913 Index
Sierra Leone,30.81,0,0.09,0,30.72,0.01,-30.63,724D1273 Index,273D1724 Index
Iraq,28.92,0,28.82,0.01,0.1,0,28.72,433D1273 Index,273D1433 Index
Barbados,27.31,0,26.74,0.01,0.57,0,26.17,316D1273 Index,273D1316 Index
Latvia,25.19,0,6.82,0,18.37,0,-11.56,941D1273 Index,273D1941 Index
Equatorial Guinea,23.87,0,0.19,0,23.68,0.01,-23.49,642D1273 Index,273D1642 Index
Angola,23.86,0,23.73,0.01,0.13,0,23.61,614D1273 Index,273D1614 Index
Senegal,23.03,0,3.37,0,19.66,0,-16.29,722D1273 Index,273D1722 Index
Bermuda,20.32,0,20.27,0,0.04,0,20.23,319D1273 Index,273D1319 Index
Mozambique,19.46,0,2.63,0,16.82,0,-14.19,688D1273 Index,273D1688 Index
Gabon,16.6,0,1.42,0,15.18,0,-13.76,646D1273 Index,273D1646 Index
Aruba,16.25,0,14.66,0,1.59,0,13.07,314D1273 Index,273D1314 Index
Dominica,16.04,0,15.5,0,0.54,0,14.96,321D1273 Index,273D1321 Index
Mongolia,14.49,0,14.42,0,0.06,0,14.36,948D1273 Index,273D1948 Index
Macau,14.42,0,13.89,0,0.53,0,13.37,546D1273 Index,273D1546 Index
Mauritius,12.8,0,6.22,0,6.58,0,-0.35,684D1273 Index,273D1684 Index
Albania,12.12,0,7.1,0,5.01,0,2.09,914D1273 Index,273D1914 Index
Netherlands Antilles,12.09,0,5.91,0,6.18,0,-0.27,353D1273 Index,273D1353 Index
Papua New Guinea,11.79,0,1.64,0,10.15,0,-8.51,853D1273 Index,273D1853 Index
Ghana,10.99,0,9.57,0,1.42,0,8.16,652D1273 Index,273D1652 Index
Cameroon,10.84,0,7.7,0,3.13,0,4.57,622D1273 Index,273D1622 Index
Cyprus,10.32,0,6.67,0,3.64,0,3.03,423D1273 Index,273D1423 Index
Suriname,10.08,0,9.84,0,0.24,0,9.61,366D1273 Index,273D1366 Index
Malawi,8.61,0,8.19,0,0.42,0,7.77,676D1273 Index,273D1676 Index
Madagascar,8.24,0,3.69,0,4.55,0,-0.87,674D1273 Index,273D1674 Index
St. Lucia,8.18,0,8.15,0,0.03,0,8.12,362D1273 Index,273D1362 Index
Burkina Faso,8.07,0,8.06,0,0.01,0,8.05,748D1273 Index,273D1748 Index
Uganda,8.02,0,3.05,0,4.97,0,-1.92,746D1273 Index,273D1746 Index
Tanzania,8.01,0,5.36,0,2.65,0,2.71,738D1273 Index,273D1738 Index
Mali,7.72,0,4.32,0,3.4,0,0.92,678D1273 Index,273D1678 Index
Ethiopia,7.55,0,3.32,0,4.23,0,-0.92,644D1273 Index,273D1644 Index
Liberia,7.4,0,3.15,0,4.25,0,-1.1,668D1273 Index,273D1668 Index
North Korea,6.99,0,0.52,0,6.47,0,-5.95,954D1273 Index,273D1954 Index
Nepal,6.55,0,4.51,0,2.04,0,2.46,558D1273 Index,273D1558 Index
New Caledonia,5.99,0,4.5,0,1.49,0,3.01,839D1273 Index,273D1839 Index
Fiji,5.6,0,1.57,0,4.03,0,-2.45,819D1273 Index,273D1819 Index
Moldova,5.44,0,4.69,0,0.74,0,3.95,921D1273 Index,273D1921 Index
Brunei Darussalam,5.06,0,5.01,0,0.06,0,4.95,516D1273 Index,273D1516 Index
Afghanistan,4.53,0,1.28,0,3.25,0,-1.97,512D1273 Index,273D1512 Index
Kyrgyzstan,4.45,0,4.32,0,0.13,0,4.2,917D1273 Index,273D1917 Index
Mauritania,4.28,0,0.17,0,4.11,0,-3.94,682D1273 Index,273D1682 Index
St. Kitts And Nevis,3.87,0,1.54,0,2.32,0,-0.78,361D1273 Index,273D1361 Index
Sudan,3.68,0,1.47,0,2.21,0,-0.75,732D1273 Index,273D1732 Index
Zimbabwe,3.39,0,0.89,0,2.49,0,-1.6,698D1273 Index,273D1698 Index
Seychelles,3.33,0,0.23,0,3.1,0,-2.86,718D1273 Index,273D1718 Index
Laos,3.31,0,0.35,0,2.96,0,-2.61,544D1273 Index,273D1544 Index
St. Vincent & Grens.,2.84,0,2.51,0,0.33,0,2.19,364I1273 Index,273D1364 Index
Cape Verde,2.59,0,0.01,0,2.58,0,-2.57,624D1273 Index,273D1624 Index
Zambia,2.45,0,2.42,0,0.03,0,2.39,754D1273 Index,273D1754 Index
Togo,2.41,0,2.38,0,0.03,0,2.35,742D1273 Index,273D1742 Index
Syria,2.17,0,1.31,0,0.85,0,0.46,463D1273 Index,273D1463 Index
Niger,2.1,0,0.5,0,1.59,0,-1.09,692D1273 Index,273D1692 Index
Maldives,2.06,0,0.7,0,1.36,0,-0.67,556D1273 Index,273D1556 Index
Grenada,1.66,0,1.64,0,0.02,0,1.62,328D1273 Index,273D1328 Index
Congo,1.65,0,1.31,0,0.34,0,0.97,634D1273 Index,273D1634 Index
"Congo, Democratic Republic",1.62,0,1.55,0,0.07,0,1.48,636D1273 Index,273D1636 Index
Rwanda,1.29,0,0.93,0,0.35,0,0.58,714D1273 Index,273D1714 Index
Djibouti,0.97,0,0.2,0,0.76,0,-0.56,611D1273 Index,273D1611 Index
Central African Rep.,0.66,0,0.2,0,0.45,0,-0.25,626D1273 Index,273D1626 Index
Gambia,0.6,0,0.01,0,0.59,0,-0.58,648D1273 Index,273D1648 Index
Burundi,0.48,0,0.36,0,0.13,0,0.23,618D1273 Index,273D1618 Index
Samoa,0.38,0,0.02,0,0.36,0,-0.34,862D1273 Index,273D1862 Index
Guinea,0.38,0,0.27,0,0.11,0,0.16,656D1273 Index,273D1656 Index
Benin,0.31,0,0.25,0,0.05,0,0.2,638D1273 Index,273D1638 Index
Somalia,0.29,0,0.07,0,0.23,0,-0.16,726D1273 Index,273D1726 Index
Chad,0.29,0,0.22,0,0.06,0,0.16,628D1273 Index,273D1628 Index
Vanuatu,0.14,0,0.13,0,0.01,0,0.12,846D1273 Index,273D1846 Index
Libya,0.14,0,0.14,0,0,0,0.13,672D1273 Index,273D1672 Index
Peoples Democratic Republic of Yemen,0.1,0,0.03,0,0.07,0,-0.04,474D1273 Index,273D1474 Index
Greenland,0.07,0,0.02,0,0.05,0,-0.03,326D1273 Index,273D1326 Index
Tonga,0.02,0,0.01,0,0.01,0,0,866D1273 Index,273D1866 Index
