Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Ireland,18950.65,0.42,4906.35,0.2,14044.3,0.68,-9137.95,178D1924 Index,924D1178 Index
Sweden,18743.92,0.41,9265.53,0.37,9478.39,0.46,-212.86,144D1924 Index,924D1144 Index
Norway,17077.19,0.37,9850.51,0.39,7226.68,0.35,2623.83,142D1924 Index,924D1142 Index
Oman,16635.73,0.36,1082.23,0.04,15553.5,0.75,-14471.27,449D1924 Index,924D1449 Index
Angola,16119.66,0.35,1601.26,0.06,14518.4,0.7,-12917.14,614D1924 Index,924D1614 Index
Kazakhstan,16072.82,0.35,6346.5,0.25,9726.32,0.47,-3379.82,916D1924 Index,924D1916 Index
Ukraine,16047.4,0.35,8254.99,0.33,7792.41,0.38,462.58,926D1924 Index,924D1926 Index
Argentina,15467.09,0.34,8656.34,0.35,6810.75,0.33,1845.59,213D1924 Index,924D1213 Index
Hungary,14738.71,0.32,10454.9,0.42,4283.81,0.21,6171.09,944D1924 Index,924D1944 Index
Colombia,14704.03,0.32,10398.9,0.41,4305.13,0.21,6093.77,233D1924 Index,924D1233 Index
Pakistan,14604.73,0.32,12477.2,0.5,2127.53,0.1,10349.67,564D1924 Index,924D1564 Index
Israel,13942.76,0.31,7657.4,0.31,6285.36,0.31,1372.04,436D1924 Index,924D1436 Index
Denmark,13701.22,0.3,7693.35,0.31,6007.87,0.29,1685.48,128D1924 Index,924D1128 Index
Austria,13218.51,0.29,6546.75,0.26,6671.76,0.32,-125.01,122D1924 Index,924D1122 Index
Nigeria,12936.88,0.28,10474.6,0.42,2462.28,0.12,8012.32,694D1924 Index,924D1694 Index
Myanmar,12871.12,0.28,6527.87,0.26,6343.25,0.31,184.62,518D1924 Index,924D1518 Index
Iran,12610.53,0.28,6209.31,0.25,6401.22,0.31,-191.91,429D1924 Index,924D1429 Index
Kuwait,12253.28,0.27,1534.68,0.06,10718.6,0.52,-9183.92,443D1924 Index,924D1443 Index
Qatar,12174.22,0.27,3905.99,0.16,8268.23,0.4,-4362.24,453D1924 Index,924D1453 Index
Bangladesh,11662.28,0.26,10862.6,0.43,799.68,0.04,10062.92,513D1924 Index,924D1513 Index
Egypt,9957.05,0.22,9034.75,0.36,922.3,0.04,8112.45,469D1924 Index,924D1469 Index
Slovakia,9602.75,0.21,3170.2,0.13,6432.55,0.31,-3262.35,936D1924 Index,924D1936 Index
"Congo, Democratic Republic",9047.13,0.2,2013.14,0.08,7033.99,0.34,-5020.85,636D1924 Index,924D1636 Index
Cambodia,8596.47,0.19,7098.21,0.28,1498.26,0.07,5599.95,522D1924 Index,924D1522 Index
Romania,8416.59,0.18,5777.3,0.23,2639.29,0.13,3138.01,968D1924 Index,924D1968 Index
Ecuador,8262.04,0.18,3947.27,0.16,4314.77,0.21,-367.5,248D1924 Index,924D1248 Index
Finland,7052.55,0.15,2856.72,0.11,4195.83,0.2,-1339.11,172D1924 Index,924D1172 Index
Mongolia,6897.5,0.15,1892.79,0.08,5004.71,0.24,-3111.92,948D1924 Index,924D1948 Index
Algeria,6812.47,0.15,5812.61,0.23,999.86,0.05,4812.75,612D1924 Index,924D1612 Index
Turkmenistan,6497.66,0.14,426.49,0.02,6071.17,0.29,-5644.68,925D1924 Index,924D1925 Index
Portugal,6275.55,0.14,3502.12,0.14,2773.43,0.13,728.69,182D1924 Index,924D1182 Index
Morocco,6018.27,0.13,5426.8,0.22,591.47,0.03,4835.33,686D1924 Index,924D1686 Index
Uzbekistan,5908.78,0.13,4425.65,0.18,1483.13,0.07,2942.52,927D1924 Index,924D1927 Index
Greece,5052.63,0.11,4279.33,0.17,773.3,0.04,3506.03,174D1924 Index,924D1174 Index
Belarus,4603.76,0.1,3708.92,0.15,894.84,0.04,2814.08,913D1924 Index,924D1913 Index
Zambia,4215.74,0.09,896.34,0.04,3319.4,0.16,-2423.06,754D1924 Index,924D1754 Index
Ethiopia,4194.4,0.09,3855.95,0.15,338.45,0.02,3517.5,644D1924 Index,924D1644 Index
Sri Lanka,3899.46,0.09,3581.77,0.14,317.69,0.02,3264.08,524D1924 Index,924D1524 Index
Uruguay,3891.6,0.09,1528.85,0.06,2362.75,0.11,-833.9,298D1924 Index,924D1298 Index
Dominican Republic,3767.25,0.08,3469.42,0.14,297.83,0.01,3171.59,243D1924 Index,924D1243 Index
Congo,3732.56,0.08,357.32,0.01,3375.24,0.16,-3017.92,634D1924 Index,924D1634 Index
Laos,3709.42,0.08,1645.23,0.07,2064.19,0.1,-418.96,544D1924 Index,924D1544 Index
Macau,3587.06,0.08,3523.95,0.14,63.11,0,3460.84,546D1924 Index,924D1546 Index
Gabon,3564.77,0.08,350.74,0.01,3214.03,0.16,-2863.29,646D1924 Index,924D1646 Index
Kenya,3545.57,0.08,3394.23,0.14,151.34,0.01,3242.89,664D1924 Index,924D1664 Index
Ghana,3484.27,0.08,1736.3,0.07,1747.97,0.08,-11.67,652D1924 Index,924D1652 Index
Papua New Guinea,3295.97,0.07,1009.94,0.04,2286.03,0.11,-1276.09,853D1924 Index,924D1853 Index
Guinea,3218.53,0.07,730.06,0.03,2488.47,0.12,-1758.41,656D1924 Index,924D1656 Index
Bulgaria,3155.88,0.07,1787.55,0.07,1368.33,0.07,419.22,918D1924 Index,924D1918 Index
Jordan,3133.94,0.07,2708.22,0.11,425.72,0.02,2282.5,439D1924 Index,924D1439 Index
Paraguay,3040.78,0.07,3026.78,0.12,14,0,3012.78,288D1924 Index,924D1288 Index
Slovenia,2968.05,0.06,2459.46,0.1,508.59,0.02,1950.87,961D1924 Index,924D1961 Index
Costa Rica,2759.63,0.06,2091.01,0.08,668.62,0.03,1422.39,238D1924 Index,924D1238 Index
Libya,2742.46,0.06,1925.01,0.08,817.45,0.04,1107.56,672D1924 Index,924D1672 Index
Tanzania,2566.88,0.06,2156.48,0.09,410.4,0.02,1746.08,738D1924 Index,924D1738 Index
Guatemala,2511.04,0.05,2253.1,0.09,257.94,0.01,1995.16,258D1924 Index,924D1258 Index
Venezuela,2374.11,0.05,1840.4,0.07,533.71,0.03,1306.69,299D1924 Index,924D1299 Index
Cote D Ivoire,2337.1,0.05,1757.08,0.07,580.02,0.03,1177.06,662D1924 Index,924D1662 Index
Serbia,2280.13,0.05,1782.63,0.07,497.5,0.02,1285.13,942D1924 Index,924D1942 Index
Cameroon,2121.65,0.05,1369.98,0.05,751.67,0.04,618.31,622D1924 Index,924D1622 Index
Azerbaijan,2091.55,0.05,1412.74,0.06,678.81,0.03,733.93,912D1924 Index,924D1912 Index
Brunei Darussalam,2025.5,0.04,575.3,0.02,1450.2,0.07,-874.9,516D1924 Index,924D1516 Index
Bolivia,1875.06,0.04,1580.14,0.06,294.92,0.01,1285.23,218D1924 Index,924D1218 Index
Lithuania,1832.28,0.04,1344.8,0.05,487.48,0.02,857.32,946D1924 Index,924D1946 Index
Tunisia,1828.14,0.04,1605.52,0.06,222.62,0.01,1382.9,744D1924 Index,924D1744 Index
Other Countries,1701.65,0.04,1181.37,0.05,520.28,0.03,661.09,910D1924 Index,924D1910 Index
El Salvador,1616.56,0.04,1444.64,0.06,171.92,0.01,1272.72,253D1924 Index,924D1253 Index
Nepal,1580.8,0.03,1564.5,0.06,16.3,0,1548.2,558D1924 Index,924D1558 Index
Mauritania,1455.92,0.03,225.6,0.01,1230.32,0.06,-1004.72,682D1924 Index,924D1682 Index
Armenia,1446.89,0.03,674.18,0.03,772.71,0.04,-98.54,911D1924 Index,924D1911 Index
New Caledonia,1400.21,0.03,258.27,0.01,1141.94,0.06,-883.68,839D1924 Index,924D1839 Index
Uganda,1391.5,0.03,1351.85,0.05,39.65,0,1312.2,746D1924 Index,924D1746 Index
Croatia,1385.35,0.03,1243.88,0.05,141.47,0.01,1102.41,960D1924 Index,924D1960 Index
Honduras,1362.92,0.03,1317,0.05,45.92,0,1271.08,268D1924 Index,924D1268 Index
Panama,1293.8,0.03,851.03,0.03,442.77,0.02,408.26,283D1924 Index,924D1283 Index
Equatorial Guinea,1291.18,0.03,132.33,0.01,1158.85,0.06,-1026.52,642D1924 Index,924D1642 Index
Mozambique,1272.5,0.03,694.57,0.03,577.92,0.03,116.65,688D1924 Index,924D1688 Index
Peoples Democratic Republic of Yemen,1164.52,0.03,486.68,0.02,677.84,0.03,-191.16,474D1924 Index,924D1474 Index
Estonia,1138.24,0.02,856.8,0.03,281.45,0.01,575.36,939D1924 Index,924D1939 Index
Cuba,1137.89,0.02,665.61,0.03,472.28,0.02,193.33,928D1924 Index,924D1928 Index
Mali,1117.49,0.02,948.59,0.04,168.9,0.01,779.69,678D1924 Index,924D1678 Index
Zimbabwe,1044.99,0.02,170.78,0.01,874.22,0.04,-703.44,698D1924 Index,924D1698 Index
Afghanistan,1041.02,0.02,986.51,0.04,54.51,0,932,512D1924 Index,924D1512 Index
Senegal,1034.71,0.02,719.45,0.03,315.26,0.02,404.19,722D1924 Index,924D1722 Index
Madagascar,952.24,0.02,813.32,0.03,138.92,0.01,674.4,674D1924 Index,924D1674 Index
Somalia,947.35,0.02,939.4,0.04,7.95,0,931.45,726D1924 Index,924D1726 Index
Latvia,928.01,0.02,727.54,0.03,200.47,0.01,527.08,941D1924 Index,924D1941 Index
Bosnia and Herzegovina,865.21,0.02,792.53,0.03,72.68,0,719.85,963D1924 Index,924D1963 Index
Trinidad And Tobago,847.89,0.02,511.04,0.02,336.86,0.02,174.18,369D1924 Index,924D1369 Index
Macedonia,827.71,0.02,599.56,0.02,228.16,0.01,371.4,962D1924 Index,924D1962 Index
Georgia,806.42,0.02,709.08,0.03,97.34,0,611.74,915D1924 Index,924D1915 Index
Malta,798.35,0.02,410.8,0.02,387.55,0.02,23.24,181D1924 Index,924D1181 Index
Niger,783.25,0.02,558.55,0.02,224.69,0.01,333.86,692D1924 Index,924D1692 Index
Lebanon,779.76,0.02,747.98,0.03,31.78,0,716.2,446D1924 Index,924D1446 Index
Mauritius,775.06,0.02,748.71,0.03,26.35,0,722.36,684D1924 Index,924D1684 Index
Kyrgyzstan,771.6,0.02,736.84,0.03,34.77,0,702.07,917D1924 Index,924D1917 Index
Chad,749.87,0.02,328.96,0.01,420.91,0.02,-91.95,628D1924 Index,924D1628 Index
Luxembourg,713.78,0.02,323.14,0.01,390.64,0.02,-67.51,137D1924 Index,924D1137 Index
Moldova,706.44,0.02,645.97,0.03,60.48,0,585.49,921D1924 Index,924D1921 Index
Haiti,685.91,0.02,682.88,0.03,3.03,0,679.85,263D1924 Index,924D1263 Index
Rwanda,684.19,0.01,646.02,0.03,38.17,0,607.85,714D1924 Index,924D1714 Index
Liberia,658.11,0.01,570.13,0.02,87.99,0,482.14,668D1924 Index,924D1668 Index
Nicaragua,653.43,0.01,634.48,0.03,18.95,0,615.53,278D1924 Index,924D1278 Index
Albania,620.13,0.01,540.27,0.02,79.86,0,460.4,914D1924 Index,924D1914 Index
Togo,605.76,0.01,441.56,0.02,164.2,0.01,277.36,742D1924 Index,924D1742 Index
Burkina Faso,570.6,0.01,492.9,0.02,77.69,0,415.21,748D1924 Index,924D1748 Index
North Korea,563.76,0.01,515.76,0.02,48,0,467.76,954D1924 Index,924D1954 Index
Cyprus,533.09,0.01,507.86,0.02,25.22,0,482.64,423D1924 Index,924D1423 Index
Guyana,518.2,0.01,213.24,0.01,304.96,0.01,-91.71,336D1924 Index,924D1336 Index
Solomon Islands,488.99,0.01,133.53,0.01,355.46,0.02,-221.92,813D1924 Index,924D1813 Index
Tajikistan,483.66,0.01,438.39,0.02,45.27,0,393.12,923D1924 Index,924D1923 Index
Syria,464.74,0.01,463.41,0.02,1.33,0,462.08,463D1924 Index,924D1463 Index
Malawi,453.47,0.01,441.26,0.02,12.21,0,429.05,676D1924 Index,924D1676 Index
Iceland,428.93,0.01,324.34,0.01,104.59,0.01,219.75,176D1924 Index,924D1176 Index
Jamaica,423.49,0.01,391.75,0.02,31.74,0,360.01,343D1924 Index,924D1343 Index
Sierra Leone,411.76,0.01,253.17,0.01,158.59,0.01,94.59,724D1924 Index,924D1724 Index
Fiji,358.28,0.01,334.66,0.01,23.62,0,311.04,819D1924 Index,924D1819 Index
Benin,350.68,0.01,292.43,0.01,58.25,0,234.18,638D1924 Index,924D1638 Index
Montenegro,306.79,0.01,249.38,0.01,57.4,0,191.98,943D1924 Index,924D1943 Index
Maldives,273.37,0.01,267.6,0.01,5.77,0,261.83,556D1924 Index,924D1556 Index
Greenland,263.96,0.01,3.84,0,260.12,0.01,-256.28,326D1924 Index,924D1326 Index
Djibouti,219.77,0,173.52,0.01,46.25,0,127.27,611D1924 Index,924D1611 Index
Suriname,208.31,0,147.21,0.01,61.1,0,86.11,366D1924 Index,924D1366 Index
Faeroe Islands,195.05,0,129.09,0.01,65.96,0,63.12,816D1924 Index,924D1816 Index
Bahamas,156.67,0,83.74,0,72.93,0,10.81,313D1924 Index,924D1313 Index
Burundi,149.39,0,141.7,0.01,7.69,0,134.01,618D1924 Index,924D1618 Index
Central African Rep.,116.77,0,59.7,0,57.07,0,2.63,626D1924 Index,924D1626 Index
Belize,113.54,0,113.1,0,0.44,0,112.66,339D1924 Index,924D1339 Index
Gambia,87.32,0,57.58,0,29.74,0,27.84,648D1924 Index,924D1648 Index
Cape Verde,70.46,0,69.07,0,1.39,0,67.69,624D1924 Index,924D1624 Index
Barbados,54.37,0,39.21,0,15.15,0,24.06,316D1924 Index,924D1316 Index
Samoa,48.45,0,47.88,0,0.58,0,47.3,862D1924 Index,924D1862 Index
Vanuatu,36.43,0,28.58,0,7.86,0,20.72,846D1924 Index,924D1846 Index
Seychelles,35.15,0,35.11,0,0.04,0,35.07,718D1924 Index,924D1718 Index
Aruba,34.14,0,34.05,0,0.09,0,33.96,314D1924 Index,924D1314 Index
St. Lucia,33.39,0,33.33,0,0.06,0,33.27,362D1924 Index,924D1362 Index
Bermuda,29.09,0,29.09,0,0,0,29.08,319D1924 Index,924D1319 Index
Guinea-Bissau,28.51,0,28.5,0,0.01,0,28.5,654D1924 Index,924D1654 Index
Sao Tome & Principe,21.17,0,21.13,0,0.05,0,21.08,716D1924 Index,924D1716 Index
Comoros,18.53,0,18.41,0,0.12,0,18.29,632D1924 Index,924D1632 Index
Tonga,15.53,0,15.3,0,0.24,0,15.06,866D1924 Index,924D1866 Index
Grenada,14.6,0,14.55,0,0.04,0,14.51,328D1924 Index,924D1328 Index
St. Vincent & Grens.,11.86,0,11.85,0,0.01,0,11.84,364I1924 Index,924D1364 Index
St. Kitts And Nevis,11,0,10.57,0,0.42,0,10.15,361D1924 Index,924D1361 Index
Dominica,5.22,0,4.56,0,0.66,0,3.9,321D1924 Index,924D1321 Index
Netherlands Antilles,3.42,0,3.41,0,0,0,3.41,353D1924 Index,924D1353 Index
