Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Oman,3.58,0,1.66,0,1.92,0,-0.25,449D1922 Index,922D1449 Index
Chad,2.24,0,1.94,0,0.3,0,1.64,628D1922 Index,922D1628 Index
New Caledonia,1.97,0,1.96,0,0.01,0,1.96,839D1922 Index,922D1839 Index
Suriname,1.92,0,1.91,0,0.02,0,1.89,366D1922 Index,922D1366 Index
Maldives,1.85,0,1.84,0,0.01,0,1.83,556D1922 Index,922D1556 Index
Seychelles,1.17,0,1.06,0,0.11,0,0.95,718D1922 Index,922D1718 Index
Barbados,0.94,0,0.19,0,0.75,0,-0.55,316D1922 Index,922D1316 Index
Sierra Leone,0.79,0,0.66,0,0.14,0,0.52,724D1922 Index,922D1724 Index
Guyana,0.25,0,0.03,0,0.22,0,-0.18,336D1922 Index,922D1336 Index
Haiti,0.2,0,0,0,0.2,0,-0.2,263D1922 Index,922D1263 Index
Belize,0.11,0,0.11,0,0,0,0.1,339D1922 Index,922D1339 Index
Guinea-Bissau,0.11,0,0.09,0,0.02,0,0.08,654D1922 Index,922D1654 Index
Grenada,0.1,0,0,0,0.1,0,-0.1,328D1922 Index,922D1328 Index
Fiji,0.1,0,0.05,0,0.05,0,0.01,819D1922 Index,922D1819 Index
Dominica,0.06,0,0.01,0,0.04,0,-0.03,321D1922 Index,922D1321 Index
Vanuatu,0.03,0,0.02,0,0.02,0,0,846D1922 Index,922D1846 Index
Bermuda,0.03,0,0.02,0,0.01,0,0.01,319D1922 Index,922D1319 Index
Djibouti,0.03,0,0.03,0,0,0,0.03,611D1922 Index,922D1611 Index
Sao Tome & Principe,0.02,0,0.01,0,0.01,0,0,716D1922 Index,922D1716 Index
