Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Belgium,15365.04,1.86,5875.77,1.85,9489.27,1.86,-3613.5,124D1534 Index,534D1124 Index
Nigeria,12834.42,1.55,1664.42,0.52,11170,2.19,-9505.58,694D1534 Index,534D1694 Index
Thailand,12561.2,1.52,4890.23,1.54,7670.97,1.51,-2780.74,578D1534 Index,534D1578 Index
Qatar,12542.99,1.52,1990.49,0.63,10552.5,2.07,-8562.01,453D1534 Index,534D1453 Index
Italy,11861.07,1.43,6556.35,2.06,5304.72,1.04,1251.63,136D1534 Index,534D1136 Index
Vietnam,11362.87,1.37,4147.02,1.3,7215.85,1.42,-3068.83,582D1534 Index,534D1582 Index
South Africa,10683.69,1.29,4071.38,1.28,6612.31,1.3,-2540.93,199D1534 Index,534D1199 Index
Mexico,10537.46,1.27,5545.84,1.75,4991.62,0.98,554.22,273D1534 Index,534D1273 Index
France,10242.97,1.24,5925.68,1.86,4317.29,0.85,1608.39,132D1534 Index,534D1132 Index
Russia,10072.13,1.22,3222.74,1.01,6849.39,1.35,-3626.65,922D1534 Index,534D1922 Index
Turkey,9557.14,1.16,7524.71,2.37,2032.43,0.4,5492.28,186D1534 Index,534D1186 Index
Bangladesh,9541.03,1.15,8641.56,2.72,899.47,0.18,7742.09,513D1534 Index,534D1513 Index
Netherlands,8732.81,1.06,5079,1.6,3653.81,0.72,1425.19,138D1534 Index,534D1138 Index
Nepal,8731.01,1.06,8327.4,2.62,403.61,0.08,7923.79,558D1534 Index,534D1558 Index
Brazil,8498.4,1.03,3879.19,1.22,4619.21,0.91,-740.02,223D1534 Index,534D1223 Index
Kuwait,8407.74,1.02,559.9,0.18,7847.84,1.54,-7287.94,443D1534 Index,534D1443 Index
Canada,7698.18,0.93,4198.53,1.32,3499.65,0.69,698.88,156D1534 Index,534D1156 Index
Venezuela,7507.97,0.91,111.3,0.04,7396.67,1.45,-7285.37,299D1534 Index,534D1299 Index
Spain,6144.62,0.74,4454.46,1.4,1690.16,0.33,2764.3,184D1534 Index,534D1184 Index
Sri Lanka,5398.47,0.65,4079.56,1.28,1318.91,0.26,2760.65,524D1534 Index,534D1524 Index
Angola,4842.68,0.59,489.37,0.15,4353.32,0.86,-3863.96,614D1534 Index,534D1614 Index
Oman,4690.34,0.57,1130.74,0.36,3559.6,0.7,-2428.86,449D1534 Index,534D1449 Index
Ghana,4243.87,0.51,673.82,0.21,3570.05,0.7,-2896.23,652D1534 Index,534D1652 Index
Israel,3826.09,0.46,1783,0.56,2043.09,0.4,-260.09,436D1534 Index,534D1436 Index
Egypt,3503.27,0.42,1813.15,0.57,1690.12,0.33,123.03,469D1534 Index,534D1469 Index
Peru,3429.64,0.41,956.3,0.3,2473.34,0.49,-1517.04,293D1534 Index,534D1293 Index
Algeria,2921.89,0.35,1298.83,0.41,1623.06,0.32,-324.23,612D1534 Index,534D1612 Index
Ukraine,2897.64,0.35,616.63,0.19,2281.01,0.45,-1664.38,926D1534 Index,534D1926 Index
Argentina,2698.06,0.33,888.57,0.28,1809.49,0.36,-920.92,213D1534 Index,534D1213 Index
Chile,2673,0.32,977.12,0.31,1695.88,0.33,-718.76,228D1534 Index,534D1228 Index
Pakistan,2535.14,0.31,1992.46,0.63,542.68,0.11,1449.78,564D1534 Index,534D1564 Index
Poland,2317.74,0.28,1520.36,0.48,797.38,0.16,722.98,964D1534 Index,534D1964 Index
Philippines,2307.76,0.28,1690.53,0.53,617.23,0.12,1073.3,566D1534 Index,534D1566 Index
Tanzania,2232.46,0.27,1218.07,0.38,1014.39,0.2,203.68,738D1534 Index,534D1738 Index
Colombia,2211.77,0.27,1183.43,0.37,1028.34,0.2,155.09,233D1534 Index,534D1233 Index
Sweden,2152.98,0.26,789.72,0.25,1363.26,0.27,-573.54,144D1534 Index,534D1144 Index
Kenya,1958.85,0.24,1827.86,0.58,130.99,0.03,1696.87,664D1534 Index,534D1664 Index
Morocco,1871.05,0.23,698.65,0.22,1172.4,0.23,-473.75,686D1534 Index,534D1686 Index
Jordan,1621.98,0.2,566.92,0.18,1055.06,0.21,-488.14,439D1534 Index,534D1439 Index
Finland,1603.65,0.19,265.59,0.08,1338.06,0.26,-1072.47,172D1534 Index,534D1172 Index
Mozambique,1521.59,0.18,490.29,0.15,1031.3,0.2,-541.01,688D1534 Index,534D1688 Index
Sudan,1497.52,0.18,794.04,0.25,703.48,0.14,90.56,732D1534 Index,534D1732 Index
Austria,1466.13,0.18,697.2,0.22,768.93,0.15,-71.73,122D1534 Index,534D1122 Index
Myanmar,1437.27,0.17,990.83,0.31,446.44,0.09,544.39,518D1534 Index,534D1518 Index
Ethiopia,1409.77,0.17,1351.56,0.43,58.21,0.01,1293.35,644D1534 Index,534D1644 Index
Denmark,1366.25,0.17,812,0.26,554.25,0.11,257.75,128D1534 Index,534D1128 Index
Bahrain,1350.92,0.16,768.46,0.24,582.46,0.11,186,419D1534 Index,534D1419 Index
New Zealand,1142.23,0.14,509.03,0.16,633.2,0.12,-124.17,196D1534 Index,534D1196 Index
Mauritius,1109.17,0.13,1034.32,0.33,74.85,0.01,959.47,684D1534 Index,534D1684 Index
Zambia,1093.62,0.13,442.58,0.14,651.04,0.13,-208.46,754D1534 Index,534D1754 Index
Cote D Ivoire,1051.73,0.13,499.1,0.16,552.63,0.11,-53.53,662D1534 Index,534D1662 Index
Ireland,1010.47,0.12,540.94,0.17,469.53,0.09,71.41,178D1534 Index,534D1178 Index
Senegal,1010.38,0.12,389.62,0.12,620.76,0.12,-231.14,722D1534 Index,534D1722 Index
Norway,997.43,0.12,541.85,0.17,455.58,0.09,86.27,142D1534 Index,534D1142 Index
Kazakhstan,986.66,0.12,242.85,0.08,743.81,0.15,-500.96,916D1534 Index,534D1916 Index
Portugal,927.76,0.11,788.36,0.25,139.4,0.03,648.96,182D1534 Index,534D1182 Index
Burkina Faso,923.46,0.11,219.76,0.07,703.7,0.14,-483.95,748D1534 Index,534D1748 Index
Bolivia,917.48,0.11,153.79,0.05,763.69,0.15,-609.9,218D1534 Index,534D1218 Index
Czech Republic,875.56,0.11,504.67,0.16,370.89,0.07,133.78,935D1534 Index,534D1935 Index
Uganda,847.17,0.1,816.92,0.26,30.25,0.01,786.67,746D1534 Index,534D1746 Index
"Congo, Democratic Republic",830.3,0.1,775.94,0.24,54.36,0.01,721.58,636D1534 Index,534D1636 Index
Romania,818.12,0.1,472.36,0.15,345.76,0.07,126.6,968D1534 Index,534D1968 Index
Dominican Republic,797.58,0.1,248.16,0.08,549.42,0.11,-301.26,243D1534 Index,534D1243 Index
Afghanistan,774.52,0.09,354.28,0.11,420.24,0.08,-65.96,512D1534 Index,534D1512 Index
Guinea,770.37,0.09,362.07,0.11,408.3,0.08,-46.23,656D1534 Index,534D1656 Index
Benin,766.97,0.09,396.65,0.12,370.32,0.07,26.33,638D1534 Index,534D1638 Index
Hungary,722.45,0.09,463.09,0.15,259.36,0.05,203.73,944D1534 Index,534D1944 Index
Gabon,656.47,0.08,81.35,0.03,575.12,0.11,-493.77,646D1534 Index,534D1646 Index
Equatorial Guinea,644.96,0.08,11.68,0,633.28,0.12,-621.6,642D1534 Index,534D1642 Index
Greece,612.55,0.07,468.88,0.15,143.67,0.03,325.21,174D1534 Index,534D1174 Index
Slovenia,554.24,0.07,338.76,0.11,215.48,0.04,123.28,961D1534 Index,534D1961 Index
Chad,535.46,0.06,32.58,0.01,502.88,0.1,-470.3,628D1534 Index,534D1628 Index
Cameroon,511.79,0.06,207.46,0.07,304.33,0.06,-96.87,622D1534 Index,534D1622 Index
Brunei Darussalam,504.22,0.06,70.3,0.02,433.92,0.09,-363.62,516D1534 Index,534D1516 Index
Ecuador,501.53,0.06,281.52,0.09,220.01,0.04,61.51,248D1534 Index,534D1248 Index
Tunisia,490.93,0.06,353.16,0.11,137.77,0.03,215.39,744D1534 Index,534D1744 Index
Somalia,474.98,0.06,463.51,0.15,11.47,0,452.04,726D1534 Index,534D1726 Index
Congo,455.98,0.06,44.63,0.01,411.35,0.08,-366.72,634D1534 Index,534D1634 Index
Azerbaijan,418.88,0.05,102.94,0.03,315.94,0.06,-213,912D1534 Index,534D1912 Index
Lebanon,410.28,0.05,364.78,0.11,45.5,0.01,319.28,446D1534 Index,534D1446 Index
Madagascar,405.36,0.05,254.39,0.08,150.97,0.03,103.42,674D1534 Index,534D1674 Index
Belarus,392.83,0.05,167.71,0.05,225.12,0.04,-57.41,913D1534 Index,534D1913 Index
Togo,367.76,0.04,84.94,0.03,282.82,0.06,-197.88,742D1534 Index,534D1742 Index
Bulgaria,360.41,0.04,229.81,0.07,130.6,0.03,99.21,918D1534 Index,534D1918 Index
Uzbekistan,359.1,0.04,252.03,0.08,107.07,0.02,144.96,927D1534 Index,534D1927 Index
Liberia,342.88,0.04,201.22,0.06,141.66,0.03,59.56,668D1534 Index,534D1668 Index
Guatemala,332.51,0.04,316.38,0.1,16.13,0,300.25,258D1534 Index,534D1258 Index
Libya,312.2,0.04,134.6,0.04,177.6,0.03,-43,672D1534 Index,534D1672 Index
Maldives,306.6,0.04,286.55,0.09,20.05,0,266.5,556D1534 Index,534D1556 Index
Rwanda,279.22,0.03,272.07,0.09,7.15,0,264.92,714D1534 Index,534D1714 Index
Trinidad And Tobago,268.87,0.03,86.9,0.03,181.97,0.04,-95.07,369D1534 Index,534D1369 Index
Malawi,268.59,0.03,248.97,0.08,19.62,0,229.35,676D1534 Index,534D1676 Index
Paraguay,258.33,0.03,204.1,0.06,54.23,0.01,149.87,288D1534 Index,534D1288 Index
Slovakia,233.55,0.03,163.81,0.05,69.74,0.01,94.07,936D1534 Index,534D1936 Index
Costa Rica,228.07,0.03,178.61,0.06,49.46,0.01,129.15,238D1534 Index,534D1238 Index
Uruguay,223.19,0.03,187.62,0.06,35.57,0.01,152.05,298D1534 Index,534D1298 Index
Lithuania,219.36,0.03,54.83,0.02,164.53,0.03,-109.7,946D1534 Index,534D1946 Index
Cambodia,204.08,0.02,155.55,0.05,48.53,0.01,107.02,522D1534 Index,534D1522 Index
Latvia,193.76,0.02,84.17,0.03,109.59,0.02,-25.42,941D1534 Index,534D1941 Index
Malta,188.34,0.02,170.18,0.05,18.16,0,152.02,181D1534 Index,534D1181 Index
Croatia,185.27,0.02,149.56,0.05,35.71,0.01,113.85,960D1534 Index,534D1960 Index
Papua New Guinea,166.45,0.02,52.28,0.02,114.17,0.02,-61.89,853D1534 Index,534D1853 Index
Syria,153.79,0.02,138.65,0.04,15.14,0,123.51,463D1534 Index,534D1463 Index
Mali,149.31,0.02,127.81,0.04,21.5,0,106.31,678D1534 Index,534D1678 Index
Panama,148.18,0.02,108.02,0.03,40.16,0.01,67.86,283D1534 Index,534D1283 Index
Peoples Democratic Republic of Yemen,147.15,0.02,63.71,0.02,83.44,0.02,-19.73,474D1534 Index,534D1474 Index
Honduras,133.24,0.02,120.48,0.04,12.76,0,107.72,268D1534 Index,534D1268 Index
El Salvador,129.87,0.02,125.09,0.04,4.78,0,120.31,253D1534 Index,534D1253 Index
Luxembourg,128.04,0.02,8.22,0,119.82,0.02,-111.6,137D1534 Index,534D1137 Index
Estonia,125.45,0.02,43.16,0.01,82.29,0.02,-39.13,939D1534 Index,534D1939 Index
Guinea-Bissau,124.67,0.02,0.16,0,124.51,0.02,-124.35,654D1534 Index,534D1654 Index
Nicaragua,118.55,0.01,115.28,0.04,3.27,0,112.01,278D1534 Index,534D1278 Index
Suriname,103.83,0.01,13.15,0,90.68,0.02,-77.53,366D1534 Index,534D1366 Index
Macedonia,102.44,0.01,67.27,0.02,35.17,0.01,32.1,962D1534 Index,534D1962 Index
Other Countries,100.83,0.01,92.01,0.03,8.82,0,83.19,910D1534 Index,534D1910 Index
Zimbabwe,100.37,0.01,83.23,0.03,17.14,0,66.09,698D1534 Index,534D1698 Index
Cyprus,97.33,0.01,68.22,0.02,29.11,0.01,39.11,423D1534 Index,534D1423 Index
Sierra Leone,84.95,0.01,71.07,0.02,13.88,0,57.19,724D1534 Index,534D1724 Index
Djibouti,82.48,0.01,70.51,0.02,11.97,0,58.54,611D1534 Index,534D1611 Index
Bosnia and Herzegovina,82.17,0.01,78.12,0.02,4.05,0,74.07,963D1534 Index,534D1963 Index
Armenia,78.52,0.01,77.79,0.02,0.73,0,77.06,911D1534 Index,534D1911 Index
Turkmenistan,77.62,0.01,44.2,0.01,33.42,0.01,10.78,925D1534 Index,534D1925 Index
Mauritania,76.52,0.01,61.49,0.02,15.03,0,46.46,682D1534 Index,534D1682 Index
Gambia,72.89,0.01,28.41,0.01,44.48,0.01,-16.07,648D1534 Index,534D1648 Index
Albania,71.16,0.01,57.1,0.02,14.06,0,43.04,914D1534 Index,534D1914 Index
Solomon Islands,67.96,0.01,1.72,0,66.24,0.01,-64.52,813D1534 Index,534D1813 Index
Fiji,67.07,0.01,66.35,0.02,0.72,0,65.63,819D1534 Index,534D1819 Index
Burundi,66.14,0.01,55.94,0.02,10.2,0,45.74,618D1534 Index,534D1618 Index
Seychelles,65.5,0.01,60.48,0.02,5.02,0,55.46,718D1534 Index,534D1718 Index
Georgia,64.71,0.01,42.53,0.01,22.18,0,20.35,915D1534 Index,534D1915 Index
Cuba,63.08,0.01,59.12,0.02,3.96,0,55.16,928D1534 Index,534D1928 Index
Niger,60.14,0.01,59.14,0.02,1,0,58.14,692D1534 Index,534D1692 Index
Laos,56.94,0.01,39.7,0.01,17.24,0,22.46,544D1534 Index,534D1544 Index
Jamaica,56.43,0.01,52.32,0.02,4.11,0,48.21,343D1534 Index,534D1343 Index
Mongolia,52.59,0.01,51.75,0.02,0.84,0,50.91,948D1534 Index,534D1948 Index
Comoros,48.62,0.01,7.49,0,41.13,0.01,-33.64,632D1534 Index,534D1632 Index
North Korea,37.75,0,32.89,0.01,4.86,0,28.03,954D1534 Index,534D1954 Index
Central African Rep.,36.65,0,27.26,0.01,9.39,0,17.87,626D1534 Index,534D1626 Index
Tajikistan,35.89,0,20.49,0.01,15.4,0,5.09,923D1534 Index,534D1923 Index
Haiti,35.59,0,24.17,0.01,11.42,0,12.75,263D1534 Index,534D1263 Index
Guyana,35.02,0,28.33,0.01,6.69,0,21.64,336D1534 Index,534D1336 Index
Iceland,34.08,0,23.61,0.01,10.47,0,13.14,176D1534 Index,534D1176 Index
Kyrgyzstan,33.33,0,31.63,0.01,1.7,0,29.93,917D1534 Index,534D1917 Index
Moldova,31.72,0,31.03,0.01,0.69,0,30.34,921D1534 Index,534D1921 Index
Macau,30.31,0,22.52,0.01,7.79,0,14.73,546D1534 Index,534D1546 Index
Barbados,19.16,0,17.71,0.01,1.45,0,16.26,316D1534 Index,534D1316 Index
Montenegro,16.41,0,16.34,0.01,0.07,0,16.27,943D1534 Index,534D1943 Index
New Caledonia,14.72,0,14.48,0,0.24,0,14.24,839D1534 Index,534D1839 Index
Netherlands Antilles,13.94,0,6.54,0,7.4,0,-0.86,353D1534 Index,534D1353 Index
Belize,13.43,0,12.68,0,0.75,0,11.93,339D1534 Index,534D1339 Index
Bahamas,12.32,0,5.87,0,6.45,0,-0.58,313D1534 Index,534D1313 Index
Aruba,8,0,7.54,0,0.46,0,7.08,314D1534 Index,534D1314 Index
Samoa,5.25,0,2.78,0,2.47,0,0.31,862D1534 Index,534D1862 Index
St. Lucia,5.19,0,4.66,0,0.53,0,4.13,362D1534 Index,534D1362 Index
Cape Verde,4.23,0,1.1,0,3.13,0,-2.03,624D1534 Index,534D1624 Index
Grenada,3.12,0,2.79,0,0.33,0,2.46,328D1534 Index,534D1328 Index
Faeroe Islands,2.04,0,2,0,0.04,0,1.96,816D1534 Index,534D1816 Index
St. Vincent & Grens.,1.5,0,1.48,0,0.02,0,1.46,364I1534 Index,534D1364 Index
Tonga,0.62,0,0.57,0,0.05,0,0.52,866D1534 Index,534D1866 Index
Sao Tome & Principe,0.48,0,0.47,0,0.01,0,0.46,716D1534 Index,534D1716 Index
Dominica,0.43,0,0.16,0,0.27,0,-0.11,321D1534 Index,534D1321 Index
