Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
,,,,,,,,,
World,4321570,100,2358460,100,1963110,100,395350,001D1924 Index,924D1001 Index
Non Fuel Exporting Countries,3821710,88.43,2148560,91.1,1673150,85.23,475410,092D1924 Index,924D1092 Index
Advanced Economies,2714400,62.81,1607170,68.14,1107230,56.4,499940,110D1924 Index,924D1110 Index
Emerging and Developing Economies,1431924,33.13,746189,31.64,685735,34.93,60454,200I1924 Index,924D1200 Index
European Union,644850,14.92,400975,17,243875,12.42,157100,998D1924 Index,924D1998 Index
United States,620890,14.37,466754,19.79,154136,7.85,312618,111D1924 Index,924D1111 Index
Fuel Exporting Countries,499859,11.57,209908,8.9,289951,14.77,-80043,080D1924 Index,924D1080 Index
Euro-zone,487825,11.29,290165,12.3,197660,10.07,92505,995D1924 Index,924D1995 Index
Developing Asia,438048,10.14,235610,9.99,202438,10.31,33172,505D1924 Index,924D1505 Index
Japan,343574,7.95,180888,7.67,162686,8.29,18202,158D1924 Index,924D1158 Index
Developing Western Hemisphere,311837,7.22,185399,7.86,126438,6.44,58961,205D1924 Index,924D1205 Index
South Korea,280368.2,6.49,90082.2,3.82,190286,9.69,-100203.8,542D1924 Index,924D1542 Index
Hong Kong,269465.2,6.24,256545,10.88,12920.2,0.66,243624.8,532D1924 Index,924D1532 Index
Developing Europe,208605.6,4.83,128221,5.44,80384.6,4.09,47836.4,170D1924 Index,924D1170 Index
Germany,185534.5,4.29,80758.5,3.42,104776,5.34,-24017.5,134D1924 Index,924D1134 Index
Sub-Saharan Africa,166079.7,3.84,57087.7,2.42,108992,5.55,-51904.3,603D1924 Index,924D1603 Index
CIS Countries,141387.6,3.27,74125.8,3.14,67261.8,3.43,6864,901D1924 Index,924D1901 Index
Australia,139714,3.23,49581.8,2.1,90132.2,4.59,-40550.4,193D1924 Index,924D1193 Index
Russia,92487.3,2.14,50929.2,2.16,41558.1,2.12,9371.1,922D1924 Index,924D1922 Index
Brazil,91556.6,2.12,39581,1.68,51975.6,2.65,-12394.6,223D1924 Index,924D1223 Index
Malaysia,91099,2.11,35328.1,1.5,55770.9,2.84,-20442.8,548D1924 Index,924D1548 Index
Netherlands,84913.63,1.96,75545.1,3.2,9368.53,0.48,66176.57,138D1924 Index,924D1138 Index
United Kingdom,84103,1.95,60552.5,2.57,23550.5,1.2,37002,112D1924 Index,924D1112 Index
