Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Spain,3708.31,0.75,756.29,0.3,2952.02,1.22,-2195.73,184D1193 Index,193D1184 Index
Canada,3329.4,0.67,1383.49,0.55,1945.91,0.81,-562.42,156D1193 Index,193D1156 Index
Switzerland,3303.56,0.67,603.93,0.24,2699.63,1.12,-2095.7,146D1193 Index,193D1146 Index
Hong Kong,3300.28,0.67,2157.41,0.85,1142.87,0.47,1014.54,532D1193 Index,193D1532 Index
Belgium,3075.33,0.62,1405.55,0.56,1669.78,0.69,-264.23,124D1193 Index,193D1124 Index
Saudi Arabia,2708.12,0.55,2301.6,0.91,406.52,0.17,1895.09,456D1193 Index,193D1456 Index
Mexico,2469.95,0.5,586.75,0.23,1883.2,0.78,-1296.45,273D1193 Index,193D1273 Index
CIS Countries,2316.78,0.47,931.1,0.37,1385.68,0.57,-454.59,901D1193 Index,193D1901 Index
Sweden,2259.52,0.46,305.64,0.12,1953.88,0.81,-1648.24,144D1193 Index,193D1144 Index
South Africa,2023.8,0.41,1158.57,0.46,865.23,0.36,293.34,199D1193 Index,193D1199 Index
Philippines,1992.56,0.4,861.66,0.34,1130.9,0.47,-269.24,566D1193 Index,193D1566 Index
Russia,1929.55,0.39,673.13,0.27,1256.42,0.52,-583.29,922D1193 Index,193D1922 Index
Nigeria,1790.63,0.36,225.95,0.09,1564.68,0.65,-1338.73,694D1193 Index,193D1694 Index
Brazil,1730.03,0.35,1157.04,0.46,572.99,0.24,584.05,223D1193 Index,193D1223 Index
Ireland,1616.05,0.33,113.01,0.04,1503.04,0.62,-1390.03,178D1193 Index,193D1178 Index
Turkey,1266.46,0.26,544.15,0.22,722.31,0.3,-178.16,186D1193 Index,193D1186 Index
Chile,1204.19,0.24,292.18,0.12,912.02,0.38,-619.84,228D1193 Index,193D1228 Index
Denmark,1133.17,0.23,105.62,0.04,1027.55,0.43,-921.93,128D1193 Index,193D1128 Index
Austria,1090.34,0.22,94.16,0.04,996.18,0.41,-902.02,122D1193 Index,193D1122 Index
Gabon,1085.75,0.22,5.08,0,1080.67,0.45,-1075.59,646D1193 Index,193D1646 Index
Qatar,1059.05,0.21,521,0.21,538.04,0.22,-17.04,453D1193 Index,193D1453 Index
Poland,1051.79,0.21,321.54,0.13,730.25,0.3,-408.71,964D1193 Index,193D1964 Index
Brunei Darussalam,1009.71,0.2,49.37,0.02,960.34,0.4,-910.98,516D1193 Index,193D1516 Index
Bangladesh,979.36,0.2,446.43,0.18,532.93,0.22,-86.51,513D1193 Index,193D1513 Index
Argentina,893.68,0.18,158.94,0.06,734.74,0.3,-575.79,213D1193 Index,193D1213 Index
Bahrain,872.96,0.18,806.47,0.32,66.49,0.03,739.98,419D1193 Index,193D1419 Index
Congo,840.65,0.17,3.01,0,837.63,0.35,-834.62,634D1193 Index,193D1634 Index
Israel,827.03,0.17,124.7,0.05,702.33,0.29,-577.63,436D1193 Index,193D1436 Index
Finland,787.99,0.16,56.58,0.02,731.41,0.3,-674.82,172D1193 Index,193D1172 Index
Kuwait,746.11,0.15,651.78,0.26,94.33,0.04,557.45,443D1193 Index,193D1443 Index
Czech Republic,684.87,0.14,99.71,0.04,585.15,0.24,-485.44,935D1193 Index,193D1935 Index
Fiji,605.22,0.12,454.92,0.18,150.31,0.06,304.61,819D1193 Index,193D1819 Index
Norway,569.49,0.12,146.96,0.06,422.53,0.18,-275.58,142D1193 Index,193D1142 Index
Pakistan,538.69,0.11,336.5,0.13,202.19,0.08,134.32,564D1193 Index,193D1564 Index
New Caledonia,489.19,0.1,296.27,0.12,192.92,0.08,103.35,839D1193 Index,193D1839 Index
Hungary,477.76,0.1,24.21,0.01,453.55,0.19,-429.34,944D1193 Index,193D1944 Index
Slovakia,418.73,0.08,37.03,0.01,381.7,0.16,-344.66,936D1193 Index,193D1936 Index
Sri Lanka,410.16,0.08,237.36,0.09,172.8,0.07,64.56,524D1193 Index,193D1524 Index
Peoples Democratic Republic of Yemen,384.51,0.08,384.21,0.15,0.3,0,383.9,474D1193 Index,193D1474 Index
Egypt,369.4,0.07,332.57,0.13,36.83,0.02,295.74,469D1193 Index,193D1469 Index
Oman,358.06,0.07,319.39,0.13,38.67,0.02,280.73,449D1193 Index,193D1449 Index
Sudan,300.91,0.06,300.73,0.12,0.18,0,300.55,732D1193 Index,193D1732 Index
Peru,273.5,0.06,140.17,0.06,133.33,0.06,6.84,293D1193 Index,193D1293 Index
Iraq,268.97,0.05,268.52,0.11,0.45,0,268.07,433D1193 Index,193D1433 Index
Jordan,223.74,0.05,198.8,0.08,24.94,0.01,173.86,439D1193 Index,193D1439 Index
Greece,208.47,0.04,12.8,0.01,195.66,0.08,-182.86,174D1193 Index,193D1174 Index
Ghana,198.46,0.04,68.33,0.03,130.13,0.05,-61.8,652D1193 Index,193D1652 Index
Iran,188.95,0.04,157.2,0.06,31.75,0.01,125.46,429D1193 Index,193D1429 Index
Solomon Islands,179.48,0.04,140.43,0.06,39.05,0.02,101.37,813D1193 Index,193D1813 Index
Tanzania,173.24,0.04,141.81,0.06,31.43,0.01,110.38,738D1193 Index,193D1738 Index
Ukraine,171.25,0.03,138.9,0.05,32.35,0.01,106.54,926D1193 Index,193D1926 Index
Portugal,163.5,0.03,17.95,0.01,145.55,0.06,-127.61,182D1193 Index,193D1182 Index
Mauritius,152.16,0.03,137.22,0.05,14.94,0.01,122.28,684D1193 Index,193D1684 Index
Cambodia,145,0.03,30.98,0.01,114.03,0.05,-83.05,522D1193 Index,193D1522 Index
Morocco,141.41,0.03,56.5,0.02,84.92,0.04,-28.42,686D1193 Index,193D1686 Index
Romania,138.6,0.03,24.14,0.01,114.46,0.05,-90.32,968D1193 Index,193D1968 Index
Costa Rica,137.24,0.03,7.82,0,129.43,0.05,-121.61,238D1193 Index,193D1238 Index
Zambia,132.38,0.03,132.25,0.05,0.13,0,132.11,754D1193 Index,193D1754 Index
Kenya,112.79,0.02,79.68,0.03,33.12,0.01,46.56,664D1193 Index,193D1664 Index
Colombia,110.21,0.02,44.34,0.02,65.87,0.03,-21.53,233D1193 Index,193D1233 Index
Myanmar,109.22,0.02,85.4,0.03,23.81,0.01,61.59,518D1193 Index,193D1518 Index
Slovenia,104.08,0.02,1.57,0,102.52,0.04,-100.95,961D1193 Index,193D1961 Index
Macau,104.04,0.02,87.67,0.03,16.36,0.01,71.31,546D1193 Index,193D1546 Index
Vanuatu,89.6,0.02,87.75,0.03,1.85,0,85.9,846D1193 Index,193D1846 Index
Kazakhstan,87.86,0.02,85.6,0.03,2.26,0,83.34,916D1193 Index,193D1916 Index
Azerbaijan,86.48,0.02,4.61,0,81.87,0.03,-77.26,912D1193 Index,193D1912 Index
Angola,81.13,0.02,21.95,0.01,59.18,0.02,-37.22,614D1193 Index,193D1614 Index
Algeria,71.96,0.01,69.87,0.03,2.09,0,67.78,612D1193 Index,193D1612 Index
Mozambique,65.85,0.01,64.86,0.03,0.99,0,63.86,688D1193 Index,193D1688 Index
Lebanon,63.49,0.01,49.45,0.02,14.04,0.01,35.4,446D1193 Index,193D1446 Index
Honduras,62.74,0.01,3.61,0,59.14,0.02,-55.53,268D1193 Index,193D1268 Index
Samoa,57.85,0.01,30.68,0.01,27.16,0.01,3.52,862D1193 Index,193D1862 Index
Bulgaria,55.77,0.01,10.41,0,45.36,0.02,-34.95,918D1193 Index,193D1918 Index
Mali,50.47,0.01,29.41,0.01,21.06,0.01,8.35,678D1193 Index,193D1678 Index
El Salvador,48.45,0.01,28.8,0.01,19.65,0.01,9.15,253D1193 Index,193D1253 Index
Dominican Republic,43.98,0.01,14.45,0.01,29.53,0.01,-15.07,243D1193 Index,193D1243 Index
Ethiopia,39.94,0.01,16.56,0.01,23.38,0.01,-6.82,644D1193 Index,193D1644 Index
Estonia,38.24,0.01,4.52,0,33.72,0.01,-29.2,939D1193 Index,193D1939 Index
Maldives,37.51,0.01,36.73,0.01,0.78,0,35.96,556D1193 Index,193D1556 Index
Lithuania,36.08,0.01,3.63,0,32.45,0.01,-28.82,946D1193 Index,193D1946 Index
Uruguay,35.7,0.01,10.27,0,25.43,0.01,-15.16,298D1193 Index,193D1298 Index
Equatorial Guinea,35.04,0.01,1.02,0,34.01,0.01,-32.99,642D1193 Index,193D1642 Index
Ecuador,34.82,0.01,14.16,0.01,20.66,0.01,-6.49,248D1193 Index,193D1248 Index
Cyprus,34.21,0.01,14.79,0.01,19.42,0.01,-4.62,423D1193 Index,193D1423 Index
Bolivia,34.17,0.01,6.71,0,27.46,0.01,-20.76,218D1193 Index,193D1218 Index
Malta,33.99,0.01,13.58,0.01,20.4,0.01,-6.82,181D1193 Index,193D1181 Index
Cote D Ivoire,33.73,0.01,13.86,0.01,19.88,0.01,-6.02,662D1193 Index,193D1662 Index
Trinidad And Tobago,33.72,0.01,25.69,0.01,8.03,0,17.67,369D1193 Index,193D1369 Index
Nepal,32.56,0.01,25.98,0.01,6.58,0,19.4,558D1193 Index,193D1558 Index
Libya,28.07,0.01,28,0.01,0.07,0,27.93,672D1193 Index,193D1672 Index
Tunisia,27.64,0.01,5.88,0,21.76,0.01,-15.88,744D1193 Index,193D1744 Index
Croatia,26.03,0.01,3.37,0,22.66,0.01,-19.29,960D1193 Index,193D1960 Index
Iceland,24.34,0,3.72,0,20.62,0.01,-16.9,176D1193 Index,193D1176 Index
Guatemala,21.7,0,7.5,0,14.2,0.01,-6.69,258D1193 Index,193D1258 Index
Madagascar,21.46,0,16.25,0.01,5.21,0,11.04,674D1193 Index,193D1674 Index
Uganda,21.31,0,18.85,0.01,2.46,0,16.39,746D1193 Index,193D1746 Index
Mauritania,21.25,0,21.24,0.01,0.02,0,21.22,682D1193 Index,193D1682 Index
Luxembourg,18.82,0,1.26,0,17.56,0.01,-16.29,137D1193 Index,193D1137 Index
Nicaragua,18.02,0,3.48,0,14.53,0.01,-11.05,278D1193 Index,193D1278 Index
Latvia,17.62,0,1.23,0,16.39,0.01,-15.16,941D1193 Index,193D1941 Index
Sierra Leone,17.23,0,15.49,0.01,1.74,0,13.75,724D1193 Index,193D1724 Index
Serbia,17.06,0,5.63,0,11.44,0,-5.81,942D1193 Index,193D1942 Index
Malawi,15,0,14.94,0.01,0.06,0,14.89,676D1193 Index,193D1676 Index
Mongolia,14.95,0,14.66,0.01,0.29,0,14.37,948D1193 Index,193D1948 Index
Liberia,14.29,0,13.92,0.01,0.37,0,13.56,668D1193 Index,193D1668 Index
Cuba,13.55,0,5.11,0,8.44,0,-3.34,928D1193 Index,193D1928 Index
Other Countries,13.55,0,5.11,0,8.44,0,-3.34,910D1193 Index,193D1910 Index
Jamaica,13.16,0,11.66,0,1.5,0,10.17,343D1193 Index,193D1343 Index
Tonga,13.07,0,11.76,0,1.31,0,10.45,866D1193 Index,193D1866 Index
Guyana,12.73,0,12.34,0,0.39,0,11.95,336D1193 Index,193D1336 Index
Venezuela,12.67,0,11.69,0,0.98,0,10.71,299D1193 Index,193D1299 Index
"Congo, Democratic Republic",12.55,0,12.39,0,0.16,0,12.24,636D1193 Index,193D1636 Index
Bosnia and Herzegovina,12.02,0,6.58,0,5.45,0,1.13,963D1193 Index,193D1963 Index
Laos,11.27,0,8.89,0,2.38,0,6.51,544D1193 Index,193D1544 Index
Panama,11.26,0,2.78,0,8.48,0,-5.71,283D1193 Index,193D1283 Index
Belarus,10.71,0,7.56,0,3.14,0,4.42,913D1193 Index,193D1913 Index
Bermuda,9.99,0,0.41,0,9.57,0,-9.16,319D1193 Index,193D1319 Index
Afghanistan,9.35,0,6.98,0,2.37,0,4.61,512D1193 Index,193D1512 Index
Armenia,9.3,0,9.04,0,0.25,0,8.79,911D1193 Index,193D1911 Index
Guinea,9.25,0,9.1,0,0.15,0,8.96,656D1193 Index,193D1656 Index
Senegal,9.07,0,8.66,0,0.4,0,8.26,722D1193 Index,193D1722 Index
Togo,8.98,0,1.14,0,7.83,0,-6.69,742D1193 Index,193D1742 Index
Zimbabwe,8.86,0,8.5,0,0.36,0,8.14,698D1193 Index,193D1698 Index
Macedonia,8.65,0,2.26,0,6.39,0,-4.13,962D1193 Index,193D1962 Index
Seychelles,8.49,0,5.39,0,3.1,0,2.29,718D1193 Index,193D1718 Index
Burkina Faso,8.39,0,8.34,0,0.04,0,8.3,748D1193 Index,193D1748 Index
Barbados,8.3,0,6.23,0,2.07,0,4.15,316D1193 Index,193D1316 Index
Bahamas,7.76,0,2.49,0,5.27,0,-2.78,313D1193 Index,193D1313 Index
Georgia,6.6,0,0.97,0,5.62,0,-4.65,915D1193 Index,193D1915 Index
Cameroon,5.85,0,5.22,0,0.64,0,4.58,622D1193 Index,193D1622 Index
Kyrgyzstan,5.1,0,4.86,0,0.24,0,4.62,917D1193 Index,193D1917 Index
Syria,4.19,0,3.37,0,0.82,0,2.55,463D1193 Index,193D1463 Index
Niger,4.04,0,1.83,0,2.21,0,-0.38,692D1193 Index,193D1692 Index
Uzbekistan,3.49,0,1.75,0,1.74,0,0.01,927D1193 Index,193D1927 Index
Rwanda,3.42,0,2.49,0,0.93,0,1.57,714D1193 Index,193D1714 Index
Benin,3.41,0,3.24,0,0.17,0,3.06,638D1193 Index,193D1638 Index
Paraguay,3.25,0,1.16,0,2.09,0,-0.93,288D1193 Index,193D1288 Index
Albania,3.03,0,2.21,0,0.82,0,1.38,914D1193 Index,193D1914 Index
Belize,2.78,0,0.55,0,2.23,0,-1.68,339D1193 Index,193D1339 Index
Tajikistan,2.65,0,2.65,0,0,0,2.65,923D1193 Index,193D1923 Index
Moldova,2.14,0,0.78,0,1.35,0,-0.57,921D1193 Index,193D1921 Index
Chad,2.02,0,1.91,0,0.11,0,1.81,628D1193 Index,193D1628 Index
Suriname,2.01,0,1.84,0,0.17,0,1.67,366D1193 Index,193D1366 Index
Turkmenistan,1.67,0,1.25,0,0.43,0,0.82,925D1193 Index,193D1925 Index
Burundi,1.62,0,1.28,0,0.33,0,0.95,618D1193 Index,193D1618 Index
St. Lucia,1.42,0,1.35,0,0.06,0,1.29,362D1193 Index,193D1362 Index
Haiti,1.34,0,0.03,0,1.31,0,-1.27,263D1193 Index,193D1263 Index
Central African Rep.,0.99,0,0.99,0,0,0,0.99,626D1193 Index,193D1626 Index
Netherlands Antilles,0.88,0,0.32,0,0.56,0,-0.24,353D1193 Index,193D1353 Index
Montenegro,0.62,0,0.27,0,0.36,0,-0.09,943D1193 Index,193D1943 Index
Faeroe Islands,0.62,0,0.62,0,0,0,0.62,816D1193 Index,193D1816 Index
Comoros,0.6,0,0.29,0,0.31,0,-0.02,632D1193 Index,193D1632 Index
Djibouti,0.48,0,0.14,0,0.34,0,-0.2,611D1193 Index,193D1611 Index
Dominica,0.44,0,0.15,0,0.29,0,-0.14,321D1193 Index,193D1321 Index
St. Kitts And Nevis,0.42,0,0.29,0,0.14,0,0.15,361D1193 Index,193D1361 Index
Greenland,0.29,0,0.29,0,0,0,0.29,326D1193 Index,193D1326 Index
Aruba,0.26,0,0.26,0,0,0,0.26,314D1193 Index,193D1314 Index
Somalia,0.26,0,0.2,0,0.06,0,0.14,726D1193 Index,193D1726 Index
Gambia,0.22,0,0.02,0,0.21,0,-0.19,648D1193 Index,193D1648 Index
Sao Tome & Principe,0.18,0,0,0,0.18,0,-0.17,716D1193 Index,193D1716 Index
Cape Verde,0.15,0,0.01,0,0.14,0,-0.13,624D1193 Index,193D1624 Index
Grenada,0.09,0,0.03,0,0.07,0,-0.04,328D1193 Index,193D1328 Index
St. Vincent & Grens.,0.05,0,0.05,0,0,0,0.05,364I1193 Index,193D1364 Index
Guinea-Bissau,0,0,0,0,0,0,0,654D1193 Index,193D1654 Index
North Korea,0,0,0,0,0,0,0,954D1193 Index,193D1954 Index
