Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Switzerland,3546.07,0.43,1755.85,0.44,1790.22,0.43,-34.37,146D1273 Index,273D1146 Index
Singapore,3325.18,0.4,1917.18,0.48,1408,0.34,509.18,576D1273 Index,273D1576 Index
Argentina,2942.54,0.36,1822.17,0.45,1120.37,0.27,701.8,213D1273 Index,273D1213 Index
CIS Countries,2682.84,0.33,804.88,0.2,1877.96,0.45,-1073.08,901D1273 Index,273D1901 Index
Australia,2595.87,0.32,1961.13,0.49,634.74,0.15,1326.39,193D1273 Index,273D1193 Index
Peru,2531.6,0.31,1809.38,0.45,722.22,0.17,1087.16,293D1273 Index,273D1293 Index
Guatemala,2528.97,0.31,2040.07,0.51,488.9,0.12,1551.17,258D1273 Index,273D1258 Index
Russia,2224.83,0.27,588.93,0.15,1635.9,0.39,-1046.97,922D1273 Index,273D1922 Index
Philippines,2218.15,0.27,105.38,0.03,2112.77,0.5,-2007.4,566D1273 Index,273D1566 Index
Ireland,1959.91,0.24,342.34,0.08,1617.57,0.39,-1275.23,178D1273 Index,273D1178 Index
Venezuela,1833.74,0.22,1695.36,0.42,138.38,0.03,1556.98,299D1273 Index,273D1299 Index
Costa Rica,1736.34,0.21,1153.29,0.29,583.05,0.14,570.24,238D1273 Index,273D1238 Index
Sub-Saharan Africa,1666.04,0.2,973.55,0.24,692.5,0.17,281.05,603D1273 Index,273D1603 Index
Austria,1619.22,0.2,445.91,0.11,1173.31,0.28,-727.41,122D1273 Index,273D1122 Index
Indonesia,1604.39,0.2,197.56,0.05,1406.83,0.34,-1209.27,536D1273 Index,273D1536 Index
Turkey,1595.91,0.19,887.34,0.22,708.57,0.17,178.77,186D1273 Index,273D1186 Index
Poland,1477.83,0.18,279.78,0.07,1198.05,0.29,-918.27,964D1273 Index,273D1964 Index
Czech Republic,1472.04,0.18,246.08,0.06,1225.96,0.29,-979.89,935D1273 Index,273D1935 Index
Hungary,1291.15,0.16,261.2,0.06,1029.95,0.25,-768.75,944D1273 Index,273D1944 Index
Sweden,1205.04,0.15,141.25,0.04,1063.79,0.25,-922.54,144D1273 Index,273D1144 Index
Nicaragua,1192.67,0.15,610.12,0.15,582.55,0.14,27.57,278D1273 Index,273D1278 Index
Saudi Arabia,1190.07,0.14,1169.96,0.29,20.11,0,1149.85,456D1273 Index,273D1456 Index
United Arab Emirates,1159.16,0.14,992.28,0.25,166.88,0.04,825.4,466D1273 Index,273D1466 Index
Honduras,1057.66,0.13,617.73,0.15,439.93,0.11,177.8,268D1273 Index,273D1268 Index
Luxembourg,1024.41,0.12,955.82,0.24,68.59,0.02,887.22,137D1273 Index,273D1137 Index
Hong Kong,1010.15,0.12,741.13,0.18,269.02,0.06,472.11,532D1273 Index,273D1532 Index
Dominican Republic,1005.55,0.12,853.49,0.21,152.06,0.04,701.43,243D1273 Index,273D1243 Index
El Salvador,909.98,0.11,765.47,0.19,144.51,0.03,620.96,253D1273 Index,273D1253 Index
Israel,847.62,0.1,111,0.03,736.62,0.18,-625.62,436D1273 Index,273D1436 Index
Ecuador,829.91,0.1,655.78,0.16,174.13,0.04,481.65,248D1273 Index,273D1248 Index
South Africa,760.49,0.09,554.03,0.14,206.47,0.05,347.56,199D1273 Index,273D1199 Index
Panama,749.11,0.09,621.08,0.15,128.04,0.03,493.04,283D1273 Index,273D1283 Index
Denmark,655.93,0.08,143.51,0.04,512.42,0.12,-368.91,128D1273 Index,273D1128 Index
Finland,631.28,0.08,101.06,0.03,530.22,0.13,-429.16,172D1273 Index,273D1172 Index
Uruguay,625.35,0.08,229.75,0.06,395.61,0.09,-165.86,298D1273 Index,273D1298 Index
Portugal,614.51,0.07,163.53,0.04,450.98,0.11,-287.45,182D1273 Index,273D1182 Index
New Zealand,562.33,0.07,192.89,0.05,369.43,0.09,-176.54,196D1273 Index,273D1196 Index
Romania,501.47,0.06,122.72,0.03,378.76,0.09,-256.04,968D1273 Index,273D1968 Index
Trinidad And Tobago,494.1,0.06,158.7,0.04,335.4,0.08,-176.7,369D1273 Index,273D1369 Index
Other Countries,482.17,0.06,453.96,0.11,28.21,0.01,425.75,910D1273 Index,273D1910 Index
Cuba,466.71,0.06,453.55,0.11,13.15,0,440.4,928D1273 Index,273D1928 Index
Slovakia,403.24,0.05,35.15,0.01,368.09,0.09,-332.94,936D1273 Index,273D1936 Index
Norway,399.53,0.05,198.8,0.05,200.73,0.05,-1.94,142D1273 Index,273D1142 Index
Algeria,384.25,0.05,373.73,0.09,10.51,0,363.22,612D1273 Index,273D1612 Index
Nigeria,358.07,0.04,94.13,0.02,263.94,0.06,-169.8,694D1273 Index,273D1694 Index
Qatar,332.55,0.04,215.56,0.05,116.99,0.03,98.57,453D1273 Index,273D1453 Index
Morocco,314.19,0.04,66.99,0.02,247.2,0.06,-180.21,686D1273 Index,273D1686 Index
Bolivia,310.86,0.04,279.27,0.07,31.59,0.01,247.68,218D1273 Index,273D1218 Index
Paraguay,281.44,0.03,146.04,0.04,135.4,0.03,10.64,288D1273 Index,273D1288 Index
Bangladesh,277.39,0.03,7.96,0,269.43,0.06,-261.47,513D1273 Index,273D1513 Index
Greece,269.73,0.03,31.74,0.01,237.98,0.06,-206.24,174D1273 Index,273D1174 Index
Ukraine,256.19,0.03,61.68,0.02,194.5,0.05,-132.82,926D1273 Index,273D1926 Index
Pakistan,254.46,0.03,52.96,0.01,201.5,0.05,-148.55,564D1273 Index,273D1564 Index
Angola,184.9,0.02,184.26,0.05,0.64,0,183.62,614D1273 Index,273D1614 Index
Sri Lanka,175.92,0.02,10.13,0,165.79,0.04,-155.65,524D1273 Index,273D1524 Index
Jordan,134.31,0.02,117.64,0.03,16.66,0,100.98,439D1273 Index,273D1439 Index
Jamaica,134.28,0.02,130.27,0.03,4,0,126.27,343D1273 Index,273D1343 Index
Estonia,132.73,0.02,11.9,0,120.83,0.03,-108.93,939D1273 Index,273D1939 Index
Cambodia,128.72,0.02,4.88,0,123.84,0.03,-118.96,522D1273 Index,273D1522 Index
Slovenia,125.93,0.02,8.99,0,116.94,0.03,-107.95,961D1273 Index,273D1961 Index
Cote D Ivoire,116.79,0.01,11.01,0,105.78,0.03,-94.76,662D1273 Index,273D1662 Index
Belize,114.53,0.01,107.53,0.03,7.01,0,100.52,339D1273 Index,273D1339 Index
Kazakhstan,99.99,0.01,71.17,0.02,28.82,0.01,42.35,916D1273 Index,273D1916 Index
Egypt,88.4,0.01,53.98,0.01,34.42,0.01,19.55,469D1273 Index,273D1469 Index
Malta,85.11,0.01,1.01,0,84.1,0.02,-83.09,181D1273 Index,273D1181 Index
Lithuania,80.94,0.01,46.96,0.01,33.98,0.01,12.99,946D1273 Index,273D1946 Index
Tunisia,79.18,0.01,33.28,0.01,45.9,0.01,-12.63,744D1273 Index,273D1744 Index
Oman,73.53,0.01,34.01,0.01,39.52,0.01,-5.5,449D1273 Index,273D1449 Index
Kuwait,73.18,0.01,73.07,0.02,0.12,0,72.95,443D1273 Index,273D1443 Index
Haiti,70.41,0.01,47.03,0.01,23.38,0.01,23.65,263D1273 Index,273D1263 Index
Bulgaria,70.28,0.01,9.74,0,60.54,0.01,-50.8,918D1273 Index,273D1918 Index
Bahrain,63.16,0.01,45.3,0.01,17.86,0,27.44,419D1273 Index,273D1419 Index
Lebanon,49.54,0.01,48.58,0.01,0.96,0,47.62,446D1273 Index,273D1446 Index
Belarus,47.42,0.01,37.94,0.01,9.48,0,28.45,913D1273 Index,273D1913 Index
Bahamas,39.03,0,11.63,0,27.4,0.01,-15.77,313D1273 Index,273D1313 Index
Barbados,38.93,0,38.37,0.01,0.56,0,37.81,316D1273 Index,273D1316 Index
Croatia,33.69,0,6.67,0,27.02,0.01,-20.35,960D1273 Index,273D1960 Index
Guyana,33.08,0,21.23,0.01,11.85,0,9.39,336D1273 Index,273D1336 Index
Netherlands Antilles,31.46,0,2.32,0,29.15,0.01,-26.83,353D1273 Index,273D1353 Index
Ghana,30.38,0,29.23,0.01,1.15,0,28.07,652D1273 Index,273D1652 Index
Iraq,28.32,0,28.3,0.01,0.02,0,28.28,433D1273 Index,273D1433 Index
Kenya,26.61,0,24.2,0.01,2.41,0,21.79,664D1273 Index,273D1664 Index
Iceland,23.91,0,12.82,0,11.09,0,1.73,176D1273 Index,273D1176 Index
Aruba,21.38,0,12.19,0,9.19,0,3,314D1273 Index,273D1314 Index
Latvia,20.68,0,5.61,0,15.07,0,-9.46,941D1273 Index,273D1941 Index
Bermuda,20.09,0,20.04,0,0.05,0,20,319D1273 Index,273D1319 Index
Senegal,18.74,0,0.95,0,17.79,0,-16.84,722D1273 Index,273D1722 Index
Gabon,18.19,0,5.92,0,12.26,0,-6.34,646D1273 Index,273D1646 Index
Congo,17.12,0,13.17,0,3.94,0,9.23,634D1273 Index,273D1634 Index
North Korea,15.47,0,0.41,0,15.06,0,-14.65,954D1273 Index,273D1954 Index
Mauritius,14.52,0,3.18,0,11.34,0,-8.17,684D1273 Index,273D1684 Index
Rwanda,11.05,0,0.14,0,10.91,0,-10.76,714D1273 Index,273D1714 Index
Madagascar,10.15,0,3.98,0,6.17,0,-2.19,674D1273 Index,273D1674 Index
Tanzania,10.01,0,7.35,0,2.66,0,4.7,738D1273 Index,273D1738 Index
Myanmar,9.77,0,0.59,0,9.19,0,-8.6,518D1273 Index,273D1518 Index
Cyprus,9.63,0,5.02,0,4.6,0,0.42,423D1273 Index,273D1423 Index
Macau,9.17,0,7.44,0,1.73,0,5.71,546D1273 Index,273D1546 Index
Suriname,9.14,0,9.07,0,0.07,0,9,366D1273 Index,273D1366 Index
Cameroon,9.03,0,6.2,0,2.84,0,3.36,622D1273 Index,273D1622 Index
Albania,8.29,0,6.29,0,2,0,4.29,914D1273 Index,273D1914 Index
Sudan,8.26,0,0.46,0,7.81,0,-7.35,732D1273 Index,273D1732 Index
Sierra Leone,7.14,0,0,0,7.14,0,-7.14,724D1273 Index,273D1724 Index
"Congo, Democratic Republic",6.85,0,6.6,0,0.25,0,6.36,636D1273 Index,273D1636 Index
Mongolia,6.61,0,6.52,0,0.09,0,6.44,948D1273 Index,273D1948 Index
Brunei Darussalam,6.14,0,6.13,0,0.01,0,6.12,516D1273 Index,273D1516 Index
Mozambique,6.01,0,1.87,0,4.13,0,-2.26,688D1273 Index,273D1688 Index
Afghanistan,5.78,0,1.07,0,4.71,0,-3.65,512D1273 Index,273D1512 Index
Iran,5.29,0,1.8,0,3.49,0,-1.69,429D1273 Index,273D1429 Index
Fiji,5.26,0,1.63,0,3.63,0,-2,819D1273 Index,273D1819 Index
Zambia,4.67,0,4.61,0,0.05,0,4.56,754D1273 Index,273D1754 Index
Kyrgyzstan,4.66,0,4.55,0,0.11,0,4.43,917D1273 Index,273D1917 Index
Liberia,4.66,0,4.26,0,0.4,0,3.85,668D1273 Index,273D1668 Index
Uganda,4.66,0,2.27,0,2.38,0,-0.11,746D1273 Index,273D1746 Index
New Caledonia,4.43,0,4.07,0,0.36,0,3.7,839D1273 Index,273D1839 Index
Papua New Guinea,4.31,0,3.49,0,0.82,0,2.68,853D1273 Index,273D1853 Index
Peoples Democratic Republic of Yemen,4.22,0,4.19,0,0.03,0,4.17,474D1273 Index,273D1474 Index
St. Lucia,4.14,0,4.03,0,0.11,0,3.92,362D1273 Index,273D1362 Index
Moldova,4.06,0,3.55,0,0.51,0,3.04,921D1273 Index,273D1921 Index
Togo,3.8,0,3.8,0,0,0,3.8,742D1273 Index,273D1742 Index
Ethiopia,3.78,0,1.96,0,1.82,0,0.14,644D1273 Index,273D1644 Index
Nepal,3.7,0,1.65,0,2.05,0,-0.4,558D1273 Index,273D1558 Index
St. Vincent & Grens.,3.18,0,3.09,0,0.09,0,3,364I1273 Index,273D1364 Index
Burkina Faso,2.49,0,2.48,0,0.01,0,2.47,748D1273 Index,273D1748 Index
Samoa,2.06,0,0.03,0,2.03,0,-2,862D1273 Index,273D1862 Index
St. Kitts And Nevis,1.95,0,1.07,0,0.87,0,0.2,361D1273 Index,273D1361 Index
Mali,1.92,0,0.2,0,1.72,0,-1.52,678D1273 Index,273D1678 Index
Zimbabwe,1.54,0,0.36,0,1.18,0,-0.82,698D1273 Index,273D1698 Index
Syria,1.52,0,0.85,0,0.67,0,0.18,463D1273 Index,273D1463 Index
Malawi,1.47,0,0.1,0,1.38,0,-1.28,676D1273 Index,273D1676 Index
Grenada,1.26,0,1.14,0,0.12,0,1.02,328D1273 Index,273D1328 Index
Niger,1.11,0,0.39,0,0.71,0,-0.32,692D1273 Index,273D1692 Index
Laos,1.07,0,0.13,0,0.95,0,-0.82,544D1273 Index,273D1544 Index
Maldives,1.02,0,0.44,0,0.57,0,-0.13,556D1273 Index,273D1556 Index
Dominica,0.9,0,0.47,0,0.43,0,0.04,321D1273 Index,273D1321 Index
Seychelles,0.79,0,0.31,0,0.48,0,-0.17,718D1273 Index,273D1718 Index
Mauritania,0.77,0,0.39,0,0.38,0,0.01,682D1273 Index,273D1682 Index
Libya,0.74,0,0.74,0,0,0,0.74,672D1273 Index,273D1672 Index
Equatorial Guinea,0.52,0,0.51,0,0.01,0,0.5,642D1273 Index,273D1642 Index
Chad,0.51,0,0.47,0,0.04,0,0.43,628D1273 Index,273D1628 Index
Faeroe Islands,0.49,0,0.49,0,0,0,0.49,816D1273 Index,273D1816 Index
Djibouti,0.45,0,0.26,0,0.19,0,0.07,611D1273 Index,273D1611 Index
Gambia,0.42,0,0,0,0.42,0,-0.42,648D1273 Index,273D1648 Index
Central African Rep.,0.35,0,0,0,0.35,0,-0.35,626D1273 Index,273D1626 Index
Somalia,0.32,0,0,0,0.32,0,-0.32,726D1273 Index,273D1726 Index
Vanuatu,0.2,0,0.13,0,0.07,0,0.06,846D1273 Index,273D1846 Index
Burundi,0.17,0,0.17,0,0,0,0.17,618D1273 Index,273D1618 Index
Comoros,0.14,0,0,0,0.14,0,-0.14,632D1273 Index,273D1632 Index
Solomon Islands,0.12,0,0.1,0,0.01,0,0.09,813D1273 Index,273D1813 Index
Greenland,0.08,0,0.03,0,0.06,0,-0.03,326D1273 Index,273D1326 Index
Guinea,0.07,0,0.04,0,0.03,0,0.01,656D1273 Index,273D1656 Index
Cape Verde,0.06,0,0.03,0,0.03,0,0,624D1273 Index,273D1624 Index
Guinea-Bissau,0.05,0,0,0,0.05,0,-0.05,654D1273 Index,273D1654 Index
Benin,0.04,0,0.03,0,0.01,0,0.02,638D1273 Index,273D1638 Index
Sao Tome & Principe,0.02,0,0,0,0.02,0,-0.02,716D1273 Index,273D1716 Index
Tonga,0.02,0,0.01,0,0.01,0,0,866D1273 Index,273D1866 Index
